osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,junction
48679116,2,Taylor Street,residential,50,False,True,114.59100000000001,"LINESTRING (151.6704108 -30.5181251, 151.6704329 -30.5180714, 151.6704699 -30.5179813, 151.6707806 -30.5171451)",,,,
"[1092759874, 1092760003, 794422980, 1092760005, 1092760009, 172412406]",2,Barney Street,primary,50,False,False,262.404,"LINESTRING (151.6704108 -30.5181251, 151.6702583 -30.5180838, 151.6694695 -30.5178641, 151.6693503 -30.5178309, 151.6690451 -30.5177459, 151.6687136 -30.5176556, 151.6684738 -30.5175903, 151.6681386 -30.517499, 151.6679086 -30.5174364, 151.6678014 -30.517407)",B78;17,,,
"[794422978, 19160114]",2,Barney Street,primary,50,False,False,181.72500000000002,"LINESTRING (151.6678014 -30.517407, 151.6676965 -30.5173772, 151.6673419 -30.5172834, 151.6672499 -30.5172582, 151.6668868 -30.5171587, 151.6661115 -30.5169464, 151.6659929 -30.5169135)",B78,,,
"[48678337, 794422979]",2,Marsh Street,secondary,50,False,True,215.13400000000001,"LINESTRING (151.6678014 -30.517407, 151.6678381 -30.5173066, 151.6679941 -30.5168855, 151.6681374 -30.5164985, 151.66827 -30.5161293, 151.6683573 -30.5158792, 151.6684393 -30.5156442, 151.6684676 -30.5155594)",,,,
"[1092759874, 1092760003, 794422980, 1092760005, 1092760009, 172412406]",2,Barney Street,primary,50,False,True,262.404,"LINESTRING (151.6678014 -30.517407, 151.6679086 -30.5174364, 151.6681386 -30.517499, 151.6684738 -30.5175903, 151.6687136 -30.5176556, 151.6690451 -30.5177459, 151.6693503 -30.5178309, 151.6694695 -30.5178641, 151.6702583 -30.5180838, 151.6704108 -30.5181251)",B78;17,,,
172412607,2,Kirkwood Street,residential,50,False,False,179.80299999999997,"LINESTRING (151.6702966 -30.510633, 151.6702101 -30.5106091, 151.6693622 -30.5103762, 151.6685801 -30.5101614, 151.6685545 -30.5101545, 151.6685083 -30.5101421)",,10,,
"[172412688, 172412618, 1071398483, 504549284]",2,Marsh Street,secondary,50,False,False,214.61200000000002,"LINESTRING (151.6702966 -30.510633, 151.6700967 -30.5111659, 151.6699293 -30.5116044, 151.6698338 -30.5118731, 151.6698004 -30.5119672, 151.6697293 -30.5121671, 151.6696614 -30.5123582, 151.6696536 -30.5123801, 151.6696242 -30.5124739)",,,yes,
172412607,2,Kirkwood Street,residential,50,False,True,179.803,"LINESTRING (151.6685083 -30.5101421, 151.6685545 -30.5101545, 151.6685801 -30.5101614, 151.6693622 -30.5103762, 151.6702101 -30.5106091, 151.6702966 -30.510633)",,10,,
"[1091984102, 1091984103, 1092764011, 172412524, 983081206, 48678328]",2,Faulkner Street,residential,50,False,True,214.213,"LINESTRING (151.6685083 -30.5101421, 151.6684094 -30.5104108, 151.6683304 -30.5106295, 151.6682583 -30.5108246, 151.6681871 -30.5110173, 151.6681266 -30.5111386, 151.6680837 -30.5111941, 151.6678637 -30.5118018, 151.6678605 -30.5119006, 151.6678342 -30.5119715)",,"['11', '11.3']",yes,
"[794422978, 19160114]",2,Barney Street,primary,50,False,True,181.725,"LINESTRING (151.6659929 -30.5169135, 151.6661115 -30.5169464, 151.6668868 -30.5171587, 151.6672499 -30.5172582, 151.6673419 -30.5172834, 151.6676965 -30.5173772, 151.6678014 -30.517407)",B78,,,
872249933,2,Faulkner Street,residential,50,False,False,140.666,"LINESTRING (151.6659929 -30.5169135, 151.6660142 -30.5168546, 151.6660433 -30.5167738, 151.6664359 -30.5157074)",,13,,
"[996592568, 1035879941]",2,Faulkner Street,residential,50,False,True,221.27799999999996,"LINESTRING (151.6659929 -30.5169135, 151.6659723 -30.5169708, 151.6659583 -30.5170098, 151.6658131 -30.5174024, 151.6653734 -30.518608, 151.6653391 -30.5187016, 151.6653174 -30.5187593, 151.6652979 -30.5188113)",,11,,
"[1071176781, 1071176838]",2,Barney Street,primary,50,False,False,168.26999999999995,"LINESTRING (151.6659929 -30.5169135, 151.6659123 -30.516891, 151.6644935 -30.516492, 151.6644361 -30.5164759, 151.6643241 -30.5164412)",B78,,,
872249937,2,Brown Street,residential,50,False,False,181.942,"LINESTRING (151.6652979 -30.5188113, 151.6651922 -30.5187819, 151.664705 -30.518651, 151.6636457 -30.5183664, 151.663553 -30.5183415, 151.663485 -30.5183232)",,11,,
"[996592568, 1035879941]",2,Faulkner Street,residential,50,False,False,221.278,"LINESTRING (151.6652979 -30.5188113, 151.6653174 -30.5187593, 151.6653391 -30.5187016, 151.6653734 -30.518608, 151.6658131 -30.5174024, 151.6659583 -30.5170098, 151.6659723 -30.5169708, 151.6659929 -30.5169135)",,11,,
"[872249936, 872249935]",2,Dangar Street,primary,50,False,True,213.087,"LINESTRING (151.663485 -30.5183232, 151.6635146 -30.5182429, 151.6635608 -30.5181206, 151.6639824 -30.5169869, 151.6641057 -30.5166793, 151.66414 -30.5165885, 151.66417 -30.5165001)",B78,,,
"[872249937, 982182675]",2,Brown Street,residential,50,False,False,180.847,"LINESTRING (151.663485 -30.5183232, 151.6634249 -30.5183063, 151.6633574 -30.5182874, 151.6631606 -30.5182332, 151.6623579 -30.5180122, 151.6617621 -30.5178487, 151.6616869 -30.5178275)",,11,,
872249937,2,Brown Street,residential,50,False,True,181.942,"LINESTRING (151.663485 -30.5183232, 151.663553 -30.5183415, 151.6636457 -30.5183664, 151.664705 -30.518651, 151.6651922 -30.5187819, 151.6652979 -30.5188113)",,11,,
20040227,1,Beardy Street,residential,50,True,False,185.25099999999998,"LINESTRING (151.6689832 -30.5141923, 151.6689173 -30.5141853, 151.668843 -30.514161, 151.6686903 -30.5140729, 151.6686355 -30.5140375, 151.6685694 -30.5140163, 151.6684932 -30.514012, 151.6684176 -30.5140169, 151.6683427 -30.5140088, 151.6682698 -30.5139878, 151.6681717 -30.5139287, 151.6681185 -30.5139057, 151.6680546 -30.5138847, 151.6679667 -30.5138788, 151.6678803 -30.5138806, 151.6677048 -30.5138531, 151.6676396 -30.5138239, 151.667605 -30.5138057, 151.6675654 -30.5137864, 151.6675119 -30.5137654, 151.6674349 -30.5137442, 151.6673056 -30.513724, 151.6672404 -30.513707, 151.6671818 -30.5136914)",,5,,
"[244404778, 1091984940]",2,Marsh Street,secondary,50,False,False,73.616,"LINESTRING (151.6689832 -30.5141923, 151.6689625 -30.5142438, 151.6689179 -30.5143663, 151.6688482 -30.5145576, 151.6687489 -30.5148228)",,,,
"[1091984940, 1091984732]",2,Marsh Street,secondary,50,False,True,60.906,"LINESTRING (151.6689832 -30.5141923, 151.6691343 -30.5137702, 151.6691706 -30.5136689)",,,,
"[1091983690, 1091983029]",2,Faulkner Street,residential,50,False,False,74.38799999999999,"LINESTRING (151.6671818 -30.5136914, 151.6672159 -30.5135927, 151.6673123 -30.5133271, 151.6673863 -30.5131233, 151.667412 -30.5130525)",,,,
"[1091982964, 1091983029]",2,Faulkner Street,residential,50,False,True,144.726,"LINESTRING (151.6671818 -30.5136914, 151.6671598 -30.5137494, 151.667139 -30.5138051, 151.6670512 -30.5140407, 151.6670176 -30.514134, 151.6669347 -30.5143602, 151.6667439 -30.5148792, 151.6667231 -30.5149315)",,,,
"[20291824, 20414536]",1,Dangar Street,residential,50,False,False,144.949,"LINESTRING (151.6649242 -30.5144257, 151.6649527 -30.5143515, 151.6651346 -30.5138617, 151.6651609 -30.5137914, 151.6653646 -30.5132467, 151.665388 -30.5131849)",,12,,
722387337,1,,residential,50,True,False,13.595,"LINESTRING (151.6649242 -30.5144257, 151.6649456 -30.5144344, 151.6649634 -30.5144478, 151.6649764 -30.5144648, 151.6649836 -30.5144842, 151.6649843 -30.5145046, 151.6649787 -30.5145244)",,7,,roundabout
"[172412688, 172412618, 1071398483, 504549284]",2,Marsh Street,secondary,50,False,True,214.612,"LINESTRING (151.6696242 -30.5124739, 151.6696536 -30.5123801, 151.6696614 -30.5123582, 151.6697293 -30.5121671, 151.6698004 -30.5119672, 151.6698338 -30.5118731, 151.6699293 -30.5116044, 151.6700967 -30.5111659, 151.6702966 -30.510633)",,,yes,
668835237,1,,secondary,50,True,False,12.587,"LINESTRING (151.6696242 -30.5124739, 151.6696465 -30.5124859, 151.6696641 -30.5125027, 151.6696757 -30.512523, 151.6696806 -30.5125453, 151.6696782 -30.5125678)",,8,,roundabout
668835270,1,,residential,50,True,False,13.008999999999999,"LINESTRING (151.6678342 -30.5119715, 151.6678631 -30.5119869, 151.6678834 -30.5120103, 151.6678924 -30.5120385, 151.6678888 -30.5120676)",,7,,roundabout
"[1091984102, 1091984103, 1092764011, 172412524, 983081206, 48678328]",2,Faulkner Street,residential,50,False,False,214.213,"LINESTRING (151.6678342 -30.5119715, 151.6678605 -30.5119006, 151.6678637 -30.5118018, 151.6680837 -30.5111941, 151.6681266 -30.5111386, 151.6681871 -30.5110173, 151.6682583 -30.5108246, 151.6683304 -30.5106295, 151.6684094 -30.5104108, 151.6685083 -30.5101421)",,"['11', '11.3']",yes,
48678340,1,,secondary,50,True,False,13.999,"LINESTRING (151.6685325 -30.5154075, 151.6685567 -30.5154213, 151.668576 -30.515444, 151.668584 -30.5154675, 151.668584 -30.5154923, 151.6685792 -30.5155154)",,6,,roundabout
"[244404778, 1092016691]",2,Marsh Street,secondary,50,False,True,68.242,"LINESTRING (151.6685325 -30.5154075, 151.6685603 -30.5153347, 151.6687252 -30.5148871, 151.6687489 -30.5148228)",,,,
48678329,1,,residential,40,True,False,16.971,"LINESTRING (151.6658913 -30.511536, 151.6659106 -30.5115004, 151.6659464 -30.511476, 151.6659848 -30.5114661, 151.6660293 -30.5114755)",,5.5,,roundabout
1025343411,2,Dumaresq Street,residential,40,False,False,38.345,"LINESTRING (151.6658913 -30.511536, 151.6658261 -30.5115071, 151.6656132 -30.5114491, 151.6655144 -30.5114221)",,,,
1070824686,,Allingham Street,residential,50,False,True,75.155,"LINESTRING (151.6613839 -30.5120731, 151.6613649 -30.5121242, 151.6613587 -30.5121407, 151.6612401 -30.5124779, 151.6611551 -30.5127196)",,12,,
"[1091981378, 1091981419, 1091981387, 22751023, 1091981394, 1091981375]",1,Beardy Street,residential,50,False,True,211.61999999999998,"LINESTRING (151.6613839 -30.5120731, 151.6615669 -30.5121235, 151.6616331 -30.5121417, 151.6619989 -30.5122423, 151.6621145 -30.5122741, 151.6623706 -30.5123446, 151.6624548 -30.5123678, 151.6624767 -30.5123738, 151.6625258 -30.5123873, 151.6626493 -30.5124227, 151.6630116 -30.5125205, 151.6632406 -30.5125824, 151.6634196 -30.5126307, 151.6634889 -30.5126502)",,12,,
435947768,2,Faulkner Street,residential,50,False,False,109.496,"LINESTRING (151.667412 -30.5130525, 151.6675437 -30.5126994, 151.6677428 -30.5121859, 151.6677688 -30.512117)",,,,
"[1035881442, 202286146, 1091981791]",1,"['Moore Street', 'Dangar Street']",residential,50,False,True,250.118,"LINESTRING (151.667412 -30.5130525, 151.6673 -30.5130206, 151.666364 -30.5127539, 151.6661059 -30.5126804, 151.6657092 -30.5125753, 151.6656737 -30.5125721, 151.665651 -30.5125767, 151.6656317 -30.5125867, 151.6656114 -30.5126046, 151.6654186 -30.5131043, 151.665388 -30.5131849)",,"['12', '10']",,
"[1091983690, 1091983029]",2,Faulkner Street,residential,50,False,True,74.388,"LINESTRING (151.667412 -30.5130525, 151.6673863 -30.5131233, 151.6673123 -30.5133271, 151.6672159 -30.5135927, 151.6671818 -30.5136914)",,,,
"[244404778, 1092016691]",2,Marsh Street,secondary,50,False,False,68.242,"LINESTRING (151.6687489 -30.5148228, 151.6687252 -30.5148871, 151.6685603 -30.5153347, 151.6685325 -30.5154075)",,,,
"[244404778, 1091984940]",2,Marsh Street,secondary,50,False,True,73.616,"LINESTRING (151.6687489 -30.5148228, 151.6688482 -30.5145576, 151.6689179 -30.5143663, 151.6689625 -30.5142438, 151.6689832 -30.5141923)",,,,
"[872249937, 982182675]",2,Brown Street,residential,50,False,True,180.847,"LINESTRING (151.6616869 -30.5178275, 151.6617621 -30.5178487, 151.6623579 -30.5180122, 151.6631606 -30.5182332, 151.6633574 -30.5182874, 151.6634249 -30.5183063, 151.663485 -30.5183232)",,11,,
"[1024391165, 1071161261]",2,Jessie Street,residential,50,False,True,223.481,"LINESTRING (151.6616869 -30.5178275, 151.6617024 -30.5177823, 151.6617135 -30.5177499, 151.6622345 -30.5163349, 151.6622739 -30.5162285, 151.6623458 -30.5160346, 151.6623699 -30.5159682, 151.6623905 -30.5159113)",,11,,
48677755,2,Barney Street,tertiary,50,False,False,172.141,"LINESTRING (151.6623905 -30.5159113, 151.6625912 -30.5159688, 151.6635814 -30.5162373, 151.6639944 -30.5163504, 151.6641046 -30.5163757)",,,,
"[982143393, 982142711]",2,Jessie Street,residential,50,False,True,222.853,"LINESTRING (151.6623905 -30.5159113, 151.6624109 -30.515856, 151.6624365 -30.5157864, 151.6625767 -30.5154307, 151.6627404 -30.5150154, 151.6627662 -30.5149462, 151.6630623 -30.514099, 151.6630761 -30.5140587, 151.6630956 -30.5140017)",,12,,
"[1024391165, 1071161261]",2,Jessie Street,residential,50,False,False,223.481,"LINESTRING (151.6623905 -30.5159113, 151.6623699 -30.5159682, 151.6623458 -30.5160346, 151.6622739 -30.5162285, 151.6622345 -30.5163349, 151.6617135 -30.5177499, 151.6617024 -30.5177823, 151.6616869 -30.5178275)",,11,,
48677738,2,Jessie Street,residential,50,False,True,145.364,"LINESTRING (151.6630956 -30.5140017, 151.6631159 -30.5139469, 151.6631357 -30.5138934, 151.6632412 -30.5136085, 151.6633214 -30.5133917, 151.6633746 -30.5132479, 151.6635401 -30.5128009, 151.6635566 -30.5127562)",,13,,
242795962,2,Rusden Street,residential,50,False,True,220.561,"LINESTRING (151.6630956 -30.5140017, 151.6629816 -30.5139709, 151.6625716 -30.5138553, 151.6622711 -30.5137728, 151.6617021 -30.5136114, 151.6610098 -30.513422, 151.6609043 -30.513393)",,12,,
242795965,1,Rusden Street,residential,50,True,False,80.824,"LINESTRING (151.6630956 -30.5140017, 151.6631908 -30.5139997, 151.6633191 -30.5140357, 151.6635285 -30.5140945, 151.6639025 -30.5141994)",,6,,
"[982143393, 982142711]",2,Jessie Street,residential,50,False,False,222.853,"LINESTRING (151.6630956 -30.5140017, 151.6630761 -30.5140587, 151.6630623 -30.514099, 151.6627662 -30.5149462, 151.6627404 -30.5150154, 151.6625767 -30.5154307, 151.6624365 -30.5157864, 151.6624109 -30.515856, 151.6623905 -30.5159113)",,12,,
242795962,2,Rusden Street,residential,50,False,False,220.56099999999998,"LINESTRING (151.6609043 -30.513393, 151.6610098 -30.513422, 151.6617021 -30.5136114, 151.6622711 -30.5137728, 151.6625716 -30.5138553, 151.6629816 -30.5139709, 151.6630956 -30.5140017)",,12,,
1070820151,,Allingham Street,residential,50,False,False,78.63900000000001,"LINESTRING (151.6609043 -30.513393, 151.6609237 -30.5133408, 151.6609295 -30.5133251, 151.6610182 -30.513087, 151.661077 -30.5129293, 151.6611551 -30.5127196)",,12,,
"[20414536, 20291824]",1,Dangar Street,residential,50,False,True,144.94899999999998,"LINESTRING (151.665388 -30.5131849, 151.6653646 -30.5132467, 151.6651609 -30.5137914, 151.6651346 -30.5138617, 151.6649527 -30.5143515, 151.6649242 -30.5144257)",,12,,
"[1091981714, 1035233011, 1035232759, 1035232760, 19716312]",1,Beardy Street,residential,50,True,False,174.09199999999998,"LINESTRING (151.665388 -30.5131849, 151.6652566 -30.5131499, 151.6650706 -30.5130968, 151.6645238 -30.5129408, 151.6644346 -30.5129153, 151.6643325 -30.5128865, 151.6638578 -30.5127527, 151.663724 -30.5127446, 151.6636515 -30.5127386)",,"['9.5', '4.5', '5']",,
"[202286146, 1035881442, 1091981791]",1,"['Moore Street', 'Dangar Street']",residential,50,False,False,250.118,"LINESTRING (151.665388 -30.5131849, 151.6654186 -30.5131043, 151.6656114 -30.5126046, 151.6656317 -30.5125867, 151.665651 -30.5125767, 151.6656737 -30.5125721, 151.6657092 -30.5125753, 151.6661059 -30.5126804, 151.666364 -30.5127539, 151.6673 -30.5130206, 151.667412 -30.5130525)",,"['12', '10']",,
1091982101,1,Dangar Street,residential,50,False,True,75.897,"LINESTRING (151.6646406 -30.5152207, 151.6648765 -30.5145691)",,13,,
