osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction
358555882,McDowall Street,tertiary,60,False,True,8.623,"LINESTRING (148.786986 -26.5713089, 148.7870724 -26.5713154)",,,
356713026,McDowall Street,tertiary,60,False,True,82.49199999999999,"LINESTRING (148.786986 -26.5713089, 148.7868537 -26.571298, 148.7861645 -26.5712073)",,,
358555887,Quintin Street,trunk,60,True,False,113.853,"LINESTRING (148.786986 -26.5713089, 148.7870113 -26.5711393, 148.7871153 -26.5705308, 148.7871956 -26.5703047)",A7,,
36953513,Station Street,residential,50,False,False,127.826,"LINESTRING (148.7903623 -26.5752577, 148.7904477 -26.5752612, 148.7916365 -26.5754067)",,,
36953513,Station Street,residential,50,False,True,130.088,"LINESTRING (148.7903623 -26.5752577, 148.7902851 -26.5752543, 148.7890678 -26.5750916)",,,
36953524,Wyndham Street,residential,50,False,False,155.916,"LINESTRING (148.7903623 -26.5752577, 148.7905677 -26.573957, 148.7905816 -26.5738693)",,,
356713020,Queen Street,tertiary,60,False,False,108.248,"LINESTRING (148.783143 -26.5680582, 148.7825039 -26.5672702)",,,
356713020,Queen Street,tertiary,60,False,True,79.656,"LINESTRING (148.783143 -26.5680582, 148.7836157 -26.5686365)",,,
36953518,William Street,residential,50,False,False,232.041,"LINESTRING (148.783143 -26.5680582, 148.7832074 -26.5680138, 148.785015 -26.5668127)",,,
36953519,Bungil Street,residential,50,False,True,130.257,"LINESTRING (148.7912758 -26.5697444, 148.7900328 -26.5695785, 148.7899802 -26.5695728)",,,
358555962,Wyndham Street,residential,40,False,True,233.585,"LINESTRING (148.7912758 -26.5697444, 148.791262 -26.569826, 148.7911081 -26.5707399, 148.7909466 -26.5716984, 148.7909382 -26.5717475, 148.7909256 -26.5718216)",,,
"[1161015108, 172807021]",Wyndham Street,residential,50,False,False,138.44400000000002,"LINESTRING (148.7912758 -26.5697444, 148.7912876 -26.5696788, 148.7913117 -26.5695449, 148.7913655 -26.5692455, 148.7914761 -26.5685124)",,,
36953513,Station Street,residential,50,False,False,130.088,"LINESTRING (148.7890678 -26.5750916, 148.7902851 -26.5752543, 148.7903623 -26.5752577)",,,
358555959,Arthur Street,residential,50,False,True,153.409,"LINESTRING (148.7890678 -26.5750916, 148.7892739 -26.5738275, 148.7892904 -26.5737264)",,,
36953513,Station Street,residential,50,False,True,127.826,"LINESTRING (148.7916365 -26.5754067, 148.7904477 -26.5752612, 148.7903623 -26.5752577)",,,
358555889,Quintin Street,trunk,60,False,True,114.717,"LINESTRING (148.7877096 -26.5671707, 148.7875561 -26.5681932)",A7,,
36953500,George Street,residential,,False,True,130.872,"LINESTRING (148.7877096 -26.5671707, 148.7877969 -26.5671792, 148.7890125 -26.5673354)",,,
358555889,Quintin Street,trunk,60,False,False,68.236,"LINESTRING (148.7877096 -26.5671707, 148.7877264 -26.5670069, 148.7877224 -26.5668514, 148.7877091 -26.5666988, 148.7876764 -26.5665613)",A7,,
358555941,McDowall Street,residential,40,False,False,129.668,"LINESTRING (148.7909256 -26.5718216, 148.790787 -26.5718026, 148.7898905 -26.5716867, 148.7896362 -26.5716488)",,,
358555962,Wyndham Street,residential,40,False,False,233.585,"LINESTRING (148.7909256 -26.5718216, 148.7909382 -26.5717475, 148.7909466 -26.5716984, 148.7911081 -26.5707399, 148.791262 -26.569826, 148.7912758 -26.5697444)",,,
358555962,Wyndham Street,residential,40,False,True,230.25,"LINESTRING (148.7909256 -26.5718216, 148.7909126 -26.5719003, 148.7909057 -26.5719418, 148.7907371 -26.5729487, 148.790597 -26.5737781, 148.7905816 -26.5738693)",,,
358555941,McDowall Street,residential,40,False,False,131.131,"LINESTRING (148.7896362 -26.5716488, 148.7893756 -26.5716113, 148.7885807 -26.5715076, 148.7883318 -26.5714767)",,,
358555941,McDowall Street,residential,40,False,True,129.668,"LINESTRING (148.7896362 -26.5716488, 148.7898905 -26.5716867, 148.790787 -26.5718026, 148.7909256 -26.5718216)",,,
358555946,Arthur Street,residential,40,False,False,233.56899999999996,"LINESTRING (148.7896362 -26.5716488, 148.7896279 -26.5716988, 148.7896095 -26.57181, 148.7895136 -26.5724126, 148.7894552 -26.5727797, 148.7893862 -26.5731758, 148.7893076 -26.5736274, 148.7892904 -26.5737264)",,,
"[358555946, 110479364]",Arthur Street,residential,"['40', '50']",False,True,233.364,"LINESTRING (148.7896362 -26.5716488, 148.7896441 -26.571605, 148.7896639 -26.5714951, 148.7898186 -26.5705566, 148.7899407 -26.5698156, 148.7899802 -26.5695728)",,,
358555889,Quintin Street,trunk,60,False,False,117.109,"LINESTRING (148.7873725 -26.5692335, 148.7875561 -26.5681932)",A7,,
358555889,Quintin Street,trunk,60,False,True,73.635,"LINESTRING (148.7873725 -26.5692335, 148.7872635 -26.5698885)",A7,,
36953519,Bungil Street,residential,50,False,False,129.72899999999998,"LINESTRING (148.7873725 -26.5692335, 148.7874824 -26.569248, 148.7886629 -26.5694042)",,,
41991717,Prince Street,residential,50,False,True,102.902,"LINESTRING (148.7873725 -26.5692335, 148.7872669 -26.5692184, 148.7870769 -26.5691911, 148.7870091 -26.5691753, 148.7869522 -26.5691506, 148.7869073 -26.5691163, 148.7866303 -26.5687857, 148.7865817 -26.5687277)",,,
36953515,Duke Street,residential,50,False,False,119.768,"LINESTRING (148.7818285 -26.5706054, 148.7818403 -26.5705404, 148.7819977 -26.569539)",,,
"[1161015091, 356713013]",McDowall Street,residential,60,False,True,131.04999999999998,"LINESTRING (148.7818285 -26.5706054, 148.7821437 -26.5706473, 148.7831317 -26.57078)",,,
36953497,Hawthorne Street,residential,40,False,False,232.795,"LINESTRING (148.7886629 -26.5694042, 148.7886468 -26.5695056, 148.7883628 -26.5712996, 148.7883445 -26.5714042, 148.7883318 -26.5714767)",,,
