osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction
222969305,Shirreff Street,residential,False,False,227.45,"LINESTRING (142.7737773 -37.0617156, 142.7715578 -37.0606923)",,,,
109663485,Shirreff Street,residential,False,True,221.072,"LINESTRING (142.7737773 -37.0617156, 142.775836 -37.0627182, 142.775904 -37.0627513)",,,,
109663490,Doyle Street,residential,False,True,134.66500000000002,"LINESTRING (142.7737773 -37.0617156, 142.7737244 -37.0617872, 142.7733908 -37.0622385, 142.7729972 -37.0627544)",,,,
222969350,Doyle Street,residential,False,False,126.57300000000001,"LINESTRING (142.7737773 -37.0617156, 142.7738089 -37.0616761, 142.7741632 -37.0612321, 142.7744739 -37.0607709, 142.7744985 -37.0607344)",,,,
39089596,Wakeham Street,residential,False,True,235.996,"LINESTRING (142.7744985 -37.0607344, 142.7725106 -37.0597834, 142.7722205 -37.0596391)",,,,
222969350,Doyle Street,residential,False,True,126.573,"LINESTRING (142.7744985 -37.0607344, 142.7744739 -37.0607709, 142.7741632 -37.0612321, 142.7738089 -37.0616761, 142.7737773 -37.0617156)",,,,
222969768,Wakeham Street,residential,False,False,222.03300000000002,"LINESTRING (142.7744985 -37.0607344, 142.7745797 -37.0607722, 142.7766597 -37.0617408)",,,,
39089655,Luke Street,residential,False,True,11.155,"LINESTRING (142.7702533 -37.0591219, 142.7703096 -37.0592116)",,,,
222969309,Stawell - Avoca Road,secondary,True,False,82.143,"LINESTRING (142.7702533 -37.0591219, 142.7708557 -37.0588777, 142.7710007 -37.058831, 142.7710876 -37.0588031)",C221,60,,
121864014,Stawell - Avoca Road,secondary,True,False,33.674,"LINESTRING (142.7714364 -37.0586908, 142.7711195 -37.0588574)",C221,60,,
121864016,Stawell - Avoca Road,secondary,False,False,6.321,"LINESTRING (142.7714364 -37.0586908, 142.7715016 -37.0586679)",C221,60,,
222969768,Wakeham Street,residential,False,False,203.25,"LINESTRING (142.7766597 -37.0617408, 142.778642 -37.0626567)",,,,
222969768,Wakeham Street,residential,False,True,222.03300000000002,"LINESTRING (142.7766597 -37.0617408, 142.7745797 -37.0607722, 142.7744985 -37.0607344)",,,,
338241890,Sloane Street,residential,False,False,130.852,"LINESTRING (142.7766597 -37.0617408, 142.7762791 -37.0622425, 142.775904 -37.0627513)",,,,
338241890,Sloane Street,residential,False,True,94.13499999999999,"LINESTRING (142.7766597 -37.0617408, 142.7770135 -37.0612532, 142.7770551 -37.0612047, 142.7771991 -37.061012)",,,,
25543544,Sloane Street,residential,False,False,44.572,"LINESTRING (142.7780162 -37.0603594, 142.7778796 -37.0604342, 142.7776021 -37.0605863)",,,,
25543544,Sloane Street,residential,False,True,187.56900000000002,"LINESTRING (142.7780162 -37.0603594, 142.7782969 -37.0601815, 142.7784381 -37.0600919, 142.7786852 -37.0599354, 142.7788465 -37.0598333, 142.779677 -37.0593159)",,,,
39089598,Maud Street,residential,False,False,112.752,"LINESTRING (142.7780162 -37.0603594, 142.7780799 -37.0604189, 142.7790885 -37.0608962)",,,,
39089602,Victoria Street,residential,False,False,124.609,"LINESTRING (142.7752039 -37.0597969, 142.7757344 -37.0589872, 142.7757568 -37.0589567, 142.7758656 -37.0588087)",,,,
"[220390949, 218861870]",Napier Street,residential,False,False,253.975,"LINESTRING (142.7752039 -37.0597969, 142.7751035 -37.0597514, 142.7746457 -37.0595437, 142.7728744 -37.0587007, 142.7727412 -37.0586333)",,50,,
338241893,Napier Street,residential,False,True,196.442,"LINESTRING (142.7752039 -37.0597969, 142.7752925 -37.059845, 142.7753572 -37.0598756, 142.7765683 -37.060448, 142.7771112 -37.0606933)",,,,
218861858,Taylor Street,residential,False,True,55.062,"LINESTRING (142.7727412 -37.0586333, 142.7721909 -37.0584045)",,,,
218861861,Napier Street,residential,False,False,47.693,"LINESTRING (142.7727412 -37.0586333, 142.7727501 -37.0585346, 142.7725481 -37.0582467)",,,,
"[220390949, 218861870]",Napier Street,residential,False,True,253.97500000000002,"LINESTRING (142.7727412 -37.0586333, 142.7728744 -37.0587007, 142.7746457 -37.0595437, 142.7751035 -37.0597514, 142.7752039 -37.0597969)",,50,,
218861872,Stawell - Avoca Road,secondary,False,True,36.229,"LINESTRING (142.7725481 -37.0582467, 142.7721909 -37.0584045)",C221,60,,
49175143,Frayne Street,residential,False,False,194.24900000000002,"LINESTRING (142.7725481 -37.0582467, 142.7723229 -37.0578355, 142.7722595 -37.0576855, 142.7722405 -37.0575504, 142.7722556 -37.0573935, 142.7724982 -37.0565694)",,50,,
218861861,Napier Street,residential,False,True,47.693,"LINESTRING (142.7725481 -37.0582467, 142.7727501 -37.0585346, 142.7727412 -37.0586333)",,,,
