osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,junction
115217361,2,Growden Street,residential,50,False,False,242.733,"LINESTRING (118.278686 -31.4774444, 118.2786108 -31.4774438, 118.2761264 -31.477444)",,,
115217393,1,,tertiary,50,True,False,8.904,"LINESTRING (118.2830918 -31.4817243, 118.2831106 -31.4816876, 118.2831422 -31.481658)",4,,roundabout
115217346,,Duff Street,residential,50,False,True,242.714,"LINESTRING (118.2813262 -31.4785819, 118.2795187 -31.4785759, 118.2788202 -31.4785736, 118.2787668 -31.4785725)",,,
115217432,,Queen Street,residential,50,False,True,125.584,"LINESTRING (118.2813262 -31.4785819, 118.2813391 -31.4791468, 118.2813488 -31.4796554, 118.2813509 -31.4797111)",,,
29975562,2,Mitchell Street,residential,50,False,True,240.435,"LINESTRING (118.2813183 -31.4808322, 118.2805873 -31.4808328, 118.2796649 -31.4808288, 118.2796283 -31.4808285, 118.2788487 -31.4808213, 118.2787829 -31.4808218)",,,
115217432,,Queen Street,residential,50,False,False,125.07199999999999,"LINESTRING (118.2813183 -31.4808322, 118.2813464 -31.4807534, 118.281358 -31.4802583, 118.2813511 -31.4797623, 118.2813509 -31.4797111)",,,
115217432,,Queen Street,residential,50,False,True,163.72,"LINESTRING (118.2813183 -31.4808322, 118.2813161 -31.4808963, 118.2813241 -31.4815067, 118.2813239 -31.4823045)",,,
115217346,,Duff Street,residential,50,False,False,7.037,"LINESTRING (118.2786926 -31.4785719, 118.2787668 -31.4785725)",,,
115217346,,Duff Street,residential,50,False,True,100.58800000000001,"LINESTRING (118.2786926 -31.4785719, 118.278655 -31.4785714, 118.2776319 -31.4785713)",,,
"[250927858, 674537390, 674537391]",1,Bates Street,residential,50,True,False,125.376,"LINESTRING (118.2786926 -31.4785719, 118.2786939 -31.4785019, 118.2786936 -31.4783001, 118.2786924 -31.478075, 118.278686 -31.4774444)",7,yes,
115217346,,Duff Street,residential,50,False,False,127.377,"LINESTRING (118.2746962 -31.4785737, 118.2760394 -31.4785715)",,,
115217346,,Duff Street,residential,50,False,True,125.984,"LINESTRING (118.2746962 -31.4785737, 118.2733677 -31.4785769)",,,
115217360,,George Street,residential,,False,False,126.555,"LINESTRING (118.2746962 -31.4785737, 118.2746921 -31.4791405, 118.2746861 -31.4797118)",,,
674537389,1,Bates Street,residential,50,True,False,31.15,"LINESTRING (118.2787228 -31.4771664, 118.2787678 -31.4774439)",,,
115217361,2,Growden Street,residential,50,False,False,7.757,"LINESTRING (118.2787678 -31.4774439, 118.278686 -31.4774444)",,,
"[250927857, 674537388, 674537389]",1,Bates Street,residential,50,True,False,125.50099999999999,"LINESTRING (118.2787678 -31.4774439, 118.2787617 -31.4780746, 118.2787657 -31.4782919, 118.2787668 -31.4785725)",7,yes,
115217346,,Duff Street,residential,50,False,True,7.037,"LINESTRING (118.2787668 -31.4785725, 118.2786926 -31.4785719)",,,
250927857,1,Bates Street,residential,50,True,False,126.318,"LINESTRING (118.2787668 -31.4785725, 118.2787708 -31.4797085)",7,,
115217346,,Duff Street,residential,50,False,False,242.714,"LINESTRING (118.2787668 -31.4785725, 118.2788202 -31.4785736, 118.2795187 -31.4785759, 118.2813262 -31.4785819)",,,
115217385,,Coronation Street,residential,50,False,True,8.184,"LINESTRING (118.2787708 -31.4797085, 118.2786845 -31.4797079)",,,
250927857,1,Bates Street,residential,50,True,False,33.594,"LINESTRING (118.2787708 -31.4797085, 118.2787744 -31.4800106)",7,,
115217385,,Coronation Street,residential,50,False,False,244.67200000000003,"LINESTRING (118.2787708 -31.4797085, 118.278809 -31.4797079, 118.2794783 -31.4797101, 118.2813509 -31.4797111)",,,
29975562,2,Mitchell Street,residential,50,False,True,9.606,"LINESTRING (118.2787829 -31.4808218, 118.2786816 -31.480822)",,,
29975562,2,Mitchell Street,residential,50,False,False,240.435,"LINESTRING (118.2787829 -31.4808218, 118.2788487 -31.4808213, 118.2796283 -31.4808285, 118.2796649 -31.4808288, 118.2805873 -31.4808328, 118.2813183 -31.4808322)",,,
250927857,1,Bates Street,residential,50,True,False,71.109,"LINESTRING (118.2787829 -31.4808218, 118.2787843 -31.4811768, 118.2787852 -31.4814613)",7,,
250927857,1,Bates Street,residential,50,True,False,6.918,"LINESTRING (118.2787834 -31.4821136, 118.2787816 -31.4821758)",7,,
1239343539,1,Barrack Street,tertiary,50,True,False,241.913,"LINESTRING (118.2787834 -31.4821136, 118.2803833 -31.4822405, 118.281167 -31.4823027, 118.2812654 -31.4823077, 118.2813239 -31.4823045)",,,
1224032770,,,residential,,False,False,10.669,"LINESTRING (118.2786727 -31.4814603, 118.2787852 -31.4814613)",,,
250927858,1,Bates Street,residential,50,True,False,70.981,"LINESTRING (118.2786727 -31.4814603, 118.2786762 -31.4811751, 118.2786816 -31.480822)",7,,
115217385,,Coronation Street,residential,50,False,False,168.714,"LINESTRING (118.2769054 -31.4797135, 118.2769395 -31.4797136, 118.2779585 -31.4797115, 118.2786344 -31.4797083, 118.2786845 -31.4797079)",,,
115217385,,Coronation Street,residential,50,False,True,74.44300000000001,"LINESTRING (118.2769054 -31.4797135, 118.276163 -31.4797098, 118.2761204 -31.4797097)",,,
1095343649,,Hopkins Lane,living_street,8,False,True,104.892,"LINESTRING (118.2769054 -31.4797135, 118.2769048 -31.4796463, 118.2769034 -31.4794669, 118.2768691 -31.4794235, 118.276794 -31.4793972, 118.2766619 -31.4793871, 118.2764722 -31.4793874, 118.2763934 -31.4793779, 118.2763122 -31.4793669, 118.2762145 -31.4793626, 118.2761221 -31.4793611)",,,
1095343649,,Hopkins Lane,living_street,8,False,False,104.892,"LINESTRING (118.2761221 -31.4793611, 118.2762145 -31.4793626, 118.2763122 -31.4793669, 118.2763934 -31.4793779, 118.2764722 -31.4793874, 118.2766619 -31.4793871, 118.276794 -31.4793972, 118.2768691 -31.4794235, 118.2769034 -31.4794669, 118.2769048 -31.4796463, 118.2769054 -31.4797135)",,,
1234908835,1,Fifth Street,residential,50,True,False,38.763,"LINESTRING (118.2761221 -31.4793611, 118.2761209 -31.4796216, 118.2761204 -31.4797097)",,,
115217346,,Duff Street,residential,50,False,True,142.873,"LINESTRING (118.2776319 -31.4785713, 118.2761253 -31.4785714)",,,
115217346,,Duff Street,residential,50,False,False,100.58800000000001,"LINESTRING (118.2776319 -31.4785713, 118.278655 -31.4785714, 118.2786926 -31.4785719)",,,
1095343650,,Margaret Lane,living_street,8,False,True,174.81300000000002,"LINESTRING (118.2776319 -31.4785713, 118.2776312 -31.4786294, 118.2776289 -31.4788395, 118.2776023 -31.4788674, 118.2775603 -31.4788907, 118.2774811 -31.4788921, 118.2769136 -31.4788883, 118.2766748 -31.4788871, 118.2764671 -31.4788908, 118.2763262 -31.4789025, 118.2762137 -31.478902, 118.2761244 -31.478901)",,,
1234908835,1,Fifth Street,residential,50,True,False,51.161,"LINESTRING (118.2761244 -31.478901, 118.2761221 -31.4793611)",,,
1095343650,,Margaret Lane,living_street,8,False,False,174.81300000000002,"LINESTRING (118.2761244 -31.478901, 118.2762137 -31.478902, 118.2763262 -31.4789025, 118.2764671 -31.4788908, 118.2766748 -31.4788871, 118.2769136 -31.4788883, 118.2774811 -31.4788921, 118.2775603 -31.4788907, 118.2776023 -31.4788674, 118.2776289 -31.4788395, 118.2776312 -31.4786294, 118.2776319 -31.4785713)",,,
250927858,1,Bates Street,residential,50,True,False,42.089,"LINESTRING (118.2786685 -31.4818388, 118.2786727 -31.4814603)",7,,
1224032769,,,residential,,False,False,11.171,"LINESTRING (118.2786685 -31.4818388, 118.2787863 -31.4818393)",,,
250927857,1,Bates Street,residential,50,True,False,30.502,"LINESTRING (118.2787863 -31.4818393, 118.2787834 -31.4821136)",7,,
1224032769,,,residential,,False,True,11.171,"LINESTRING (118.2787863 -31.4818393, 118.2786685 -31.4818388)",,,
250927857,1,Bates Street,residential,50,True,False,42.032,"LINESTRING (118.2787852 -31.4814613, 118.2787863 -31.4818393)",7,,
1224032770,,,residential,,False,True,10.669,"LINESTRING (118.2787852 -31.4814613, 118.2786727 -31.4814603)",,,
250927858,1,Bates Street,residential,50,True,False,46.569,"LINESTRING (118.2786901 -31.4804294, 118.2786869 -31.4800106)",7,,
1224032771,,,residential,,False,False,8.43,"LINESTRING (118.2786901 -31.4804294, 118.278779 -31.4804294)",,,
250927857,1,Bates Street,residential,50,True,False,43.635,"LINESTRING (118.278779 -31.4804294, 118.2787829 -31.4808218)",7,,
1224032771,,,residential,,False,True,8.43,"LINESTRING (118.278779 -31.4804294, 118.2786901 -31.4804294)",,,
250927858,1,Bates Street,residential,50,True,False,33.66,"LINESTRING (118.2786869 -31.4800106, 118.2786845 -31.4797079)",7,,
1224032772,,,residential,,False,False,8.298,"LINESTRING (118.2786869 -31.4800106, 118.2787744 -31.4800106)",,,
250927857,1,Bates Street,residential,50,True,False,46.571,"LINESTRING (118.2787744 -31.4800106, 118.278779 -31.4804294)",7,,
1224032772,,,residential,,False,True,8.298,"LINESTRING (118.2787744 -31.4800106, 118.2786869 -31.4800106)",,,
1139146686,2,Barrack Street,tertiary,50,False,False,65.233,"LINESTRING (118.2727785 -31.4817341, 118.2729211 -31.4816192, 118.2730905 -31.4815138, 118.2733585 -31.4814389)",,,
1139146686,2,Barrack Street,tertiary,50,False,True,6.534,"LINESTRING (118.2747513 -31.4815654, 118.2746856 -31.4815477)",,,
115217357,1,Barrack Street,residential,50,True,False,123.403,"LINESTRING (118.2747513 -31.4815654, 118.2748398 -31.4815163, 118.2753407 -31.4815668, 118.2760287 -31.4816249)",,,
1139146686,2,Barrack Street,tertiary,50,False,False,117.585,"LINESTRING (118.2747513 -31.4815654, 118.275033 -31.4816412, 118.275206 -31.4816933, 118.2756604 -31.4818437, 118.2759269 -31.4818969)",,,
115217346,,Duff Street,residential,50,False,False,142.873,"LINESTRING (118.2761253 -31.4785714, 118.2776319 -31.4785713)",,,
115217346,,Duff Street,residential,50,False,True,8.146,"LINESTRING (118.2761253 -31.4785714, 118.2760394 -31.4785715)",,,
1234908835,1,Fifth Street,residential,50,True,False,36.65,"LINESTRING (118.2761253 -31.4785714, 118.2761256 -31.4786436, 118.2761244 -31.478901)",,,
"[1234908833, 674537386, 674537387]",2,Fifth Street,residential,50,False,True,87.503,"LINESTRING (118.2760794 -31.478392, 118.2760785 -31.4780755, 118.2760765 -31.4779447, 118.2760807 -31.4776051)",,yes,
1234908835,1,Fifth Street,residential,50,True,False,21.028000000000002,"LINESTRING (118.2760794 -31.478392, 118.2761195 -31.4784481, 118.2761236 -31.4785201, 118.2761253 -31.4785714)",,,
115217346,,Duff Street,residential,50,False,False,8.146,"LINESTRING (118.2760394 -31.4785715, 118.2761253 -31.4785714)",,,
115217346,,Duff Street,residential,50,False,True,127.377,"LINESTRING (118.2760394 -31.4785715, 118.2746962 -31.4785737)",,,
1234913102,1,Fifth Street,residential,50,True,False,20.985,"LINESTRING (118.2760394 -31.4785715, 118.27604 -31.4784486, 118.2760794 -31.478392)",,,
"[1234908833, 674537386, 674537387]",2,Fifth Street,residential,50,False,False,87.503,"LINESTRING (118.2760807 -31.4776051, 118.2760765 -31.4779447, 118.2760785 -31.4780755, 118.2760794 -31.478392)",,yes,
1234913103,1,Fifth Street,residential,50,True,False,19.047,"LINESTRING (118.2760807 -31.4776051, 118.276046 -31.4775662, 118.276044 -31.4774438)",,,
115217361,2,Growden Street,residential,50,False,False,7.814,"LINESTRING (118.2761264 -31.477444, 118.276044 -31.4774438)",,,
115217361,2,Growden Street,residential,50,False,True,242.733,"LINESTRING (118.2761264 -31.477444, 118.2786108 -31.4774438, 118.278686 -31.4774444)",,,
1234913104,1,Fifth Street,residential,50,True,False,19.563,"LINESTRING (118.2761264 -31.477444, 118.2761255 -31.4775633, 118.2760807 -31.4776051)",,,
1234908834,1,Fifth Street,residential,50,True,False,29.022,"LINESTRING (118.2760278 -31.4818859, 118.2760287 -31.4816249)",,,
1239343539,1,Barrack Street,tertiary,50,True,False,8.019,"LINESTRING (118.2760278 -31.4818859, 118.2761118 -31.4818942)",,,
115217385,,Coronation Street,residential,50,False,False,7.729,"LINESTRING (118.2760389 -31.4797096, 118.2761204 -31.4797097)",,,
115217385,,Coronation Street,residential,50,False,True,128.28699999999998,"LINESTRING (118.2760389 -31.4797096, 118.2759976 -31.4797095, 118.2753498 -31.4797087, 118.2746861 -31.4797118)",,,
"[1234908834, 1234913102]",1,Fifth Street,residential,50,True,False,126.55199999999999,"LINESTRING (118.2760389 -31.4797096, 118.2760393 -31.4796216, 118.2760417 -31.4791407, 118.2760398 -31.4786443, 118.2760394 -31.4785715)",,,
115217385,,Coronation Street,residential,50,False,True,7.729,"LINESTRING (118.2761204 -31.4797097, 118.2760389 -31.4797096)",,,
115217385,,Coronation Street,residential,50,False,False,74.44300000000001,"LINESTRING (118.2761204 -31.4797097, 118.276163 -31.4797098, 118.2769054 -31.4797135)",,,
1234908835,1,Fifth Street,residential,50,True,False,124.301,"LINESTRING (118.2761204 -31.4797097, 118.2761048 -31.4802559, 118.2761028 -31.4808274)",,,
1239343539,1,Barrack Street,tertiary,50,True,False,243.297,"LINESTRING (118.2761118 -31.4818942, 118.2770572 -31.4819709, 118.2786657 -31.4821036)",,,
29975562,2,Mitchell Street,residential,50,False,False,7.33,"LINESTRING (118.2760255 -31.4808274, 118.2761028 -31.4808274)",,,
1234908834,1,Fifth Street,residential,50,True,False,124.30799999999999,"LINESTRING (118.2760255 -31.4808274, 118.276025 -31.4802555, 118.2760389 -31.4797096)",,,
1234908835,1,Fifth Street,residential,50,True,False,29.289,"LINESTRING (118.27611 -31.4816308, 118.276112 -31.4818572, 118.2761118 -31.4818942)",,,
1139146686,2,Barrack Street,tertiary,50,False,True,117.58499999999998,"LINESTRING (118.2759269 -31.4818969, 118.2756604 -31.4818437, 118.275206 -31.4816933, 118.275033 -31.4816412, 118.2747513 -31.4815654)",,,
1239343539,1,Barrack Street,tertiary,50,True,False,9.764,"LINESTRING (118.2759269 -31.4818969, 118.2759945 -31.4818831, 118.2760278 -31.4818859)",,,
1234908834,1,Fifth Street,residential,50,True,False,6.706,"LINESTRING (118.2760266 -31.4819462, 118.2760278 -31.4818859)",,,
1239343540,1,Barrack Street,tertiary,50,True,False,11.179,"LINESTRING (118.2760266 -31.4819462, 118.2759901 -31.4819395, 118.2759269 -31.4818969)",,,
1239343540,1,Barrack Street,tertiary,50,True,False,11.191,"LINESTRING (118.2787816 -31.4821758, 118.2786641 -31.4821664)",,,
250927858,1,Bates Street,residential,50,True,False,6.985,"LINESTRING (118.2786641 -31.4821664, 118.2786657 -31.4821036)",7,,
1239343540,1,Barrack Street,tertiary,50,True,False,251.31099999999998,"LINESTRING (118.2786641 -31.4821664, 118.2784851 -31.4821522, 118.2783777 -31.4821455, 118.2770519 -31.4820325, 118.2761115 -31.4819556, 118.2760266 -31.4819462)",,,
115217432,,Queen Street,residential,50,False,False,6.927,"LINESTRING (118.2813238 -31.4823668, 118.2813239 -31.4823045)",,,
1239343540,1,Barrack Street,tertiary,50,True,False,242.046,"LINESTRING (118.2813238 -31.4823668, 118.2812405 -31.4823678, 118.2803784 -31.4823027, 118.2787816 -31.4821758)",,,
