osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
173339685,True,2,Robinson Street,tertiary,60,False,112.916,"LINESTRING (113.6597401 -24.8806838, 113.6590463 -24.8814807)",
186998516,False,,James Street,primary,,False,15.553,"LINESTRING (113.6597401 -24.8806838, 113.6596116 -24.8806065)",
186998516,False,,James Street,primary,,True,175.067,"LINESTRING (113.6597401 -24.8806838, 113.660586 -24.8812656, 113.6611293 -24.8816274)",
242912633,True,3,Robinson Street,tertiary,,False,74.63,"LINESTRING (113.6576139 -24.8832749, 113.6571647 -24.8838082)",
711526094,False,,Egan Street,residential,,False,178.385,"LINESTRING (113.6576139 -24.8832749, 113.659039 -24.8842248)",
26273035,False,,Rushton Street,residential,,False,81.763,"LINESTRING (113.659039 -24.8842248, 113.6586399 -24.8848648)",
711526094,False,,Egan Street,residential,,False,90.682,"LINESTRING (113.659039 -24.8842248, 113.6597718 -24.8846972)",
711526094,False,,Egan Street,residential,,True,178.385,"LINESTRING (113.659039 -24.8842248, 113.6576139 -24.8832749)",
26273035,False,,Rushton Street,residential,,True,81.763,"LINESTRING (113.6586399 -24.8848648, 113.659039 -24.8842248)",
711526211,False,,Stuart Street,residential,,True,54.449,"LINESTRING (113.6586399 -24.8848648, 113.6590737 -24.8851562)",
26273035,False,,Rushton Street,residential,,False,143.148,"LINESTRING (113.6586399 -24.8848648, 113.6579543 -24.8857145, 113.6578292 -24.8857893, 113.657721 -24.8857969)",
"[173338560, 173338565]",False,,"['Butcher Street', 'George Street']",residential,50,False,258.712,"LINESTRING (113.6567007 -24.8814445, 113.6566917 -24.8813488, 113.6566633 -24.8811744, 113.656574 -24.8809765, 113.6560569 -24.8800186, 113.6560531 -24.8799154, 113.6561105 -24.879832, 113.6566808 -24.8795874)",
173339682,False,,Olivia Terrace,tertiary,50,False,102.24499999999999,"LINESTRING (113.6567007 -24.8814445, 113.6566054 -24.8814492, 113.6564592 -24.8814671, 113.6562933 -24.8815123, 113.6561483 -24.8815827, 113.6560333 -24.8816545, 113.6559345 -24.8817393, 113.6558404 -24.8818537)",
173339682,False,,Olivia Terrace,tertiary,50,True,172.819,"LINESTRING (113.6567007 -24.8814445, 113.6568704 -24.8814883, 113.6570228 -24.881536, 113.6575032 -24.8817326, 113.6577613 -24.8818382, 113.658224 -24.882133)",
173339684,False,,Alexandra Street,residential,50,False,220.485,"LINESTRING (113.6558404 -24.8818537, 113.6575704 -24.8830656)",
173339682,False,,Olivia Terrace,tertiary,50,False,48.045,"LINESTRING (113.6558404 -24.8818537, 113.6557617 -24.881946, 113.6555553 -24.8821998)",
173339682,False,,Olivia Terrace,tertiary,50,True,102.24499999999999,"LINESTRING (113.6558404 -24.8818537, 113.6559345 -24.8817393, 113.6560333 -24.8816545, 113.6561483 -24.8815827, 113.6562933 -24.8815123, 113.6564592 -24.8814671, 113.6566054 -24.8814492, 113.6567007 -24.8814445)",
173339682,False,,Olivia Terrace,tertiary,50,True,53.381,"LINESTRING (113.6552547 -24.8825949, 113.6555553 -24.8821998)",
26273023,False,,Camel Lane,residential,,False,214.577,"LINESTRING (113.6552547 -24.8825949, 113.6568355 -24.8836878, 113.6569428 -24.8837689)",
173339682,False,,Olivia Terrace,tertiary,50,False,344.90299999999996,"LINESTRING (113.6552547 -24.8825949, 113.6548191 -24.8830997, 113.6546803 -24.8832814, 113.6546238 -24.8834303, 113.6546093 -24.883611, 113.6546412 -24.8837854, 113.654688 -24.8839545, 113.6547699 -24.8840919, 113.6553705 -24.884786, 113.6555129 -24.8849899, 113.6556762 -24.8852155)",
