osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access,width,junction
613355536,True,,Martyn Street,trunk,,False,13.639,"LINESTRING (145.7674991 -16.9229078, 145.7675846 -16.9229992)",,,,
798414529,True,A1,Florence Street,trunk,60,False,181.503,"LINESTRING (145.7674991 -16.9229078, 145.7675815 -16.9228432, 145.768653 -16.9220034, 145.768793 -16.9218941, 145.7688192 -16.9218737)",,,,
705624870,True,,Florence Street,tertiary,40,False,12.65,"LINESTRING (145.7718238 -16.9195165, 145.7719168 -16.9194456)",2,,,
705624871,True,,Grafton Street,unclassified,,False,27.864,"LINESTRING (145.7718238 -16.9195165, 145.7717424 -16.9194221, 145.771656 -16.9193241)",,,,
621346095,True,,Grafton Street,unclassified,,False,11.748,"LINESTRING (145.7719168 -16.9194456, 145.7719882 -16.9195262)",2,,,
705624870,True,,Florence Street,tertiary,40,False,126.28800000000001,"LINESTRING (145.7719168 -16.9194456, 145.772003 -16.9193799, 145.7726158 -16.9188736, 145.7726689 -16.9188285, 145.7727066 -16.9187994, 145.7728197 -16.9187084)",2,,,
4636755,True,,Florence Street,tertiary,40,False,12.908,"LINESTRING (145.7719882 -16.9195262, 145.771899 -16.9196049)",2,,,
621346095,True,,Grafton Street,unclassified,,False,229.118,"LINESTRING (145.7719882 -16.9195262, 145.7720534 -16.9196025, 145.773264 -16.9210235, 145.773349 -16.9211233)",2,,,
705624873,True,,Grafton Street,unclassified,,False,12.674,"LINESTRING (145.771899 -16.9196049, 145.7718238 -16.9195165)",,,,
"[705624872, 798412079]",True,,Florence Street,tertiary,40,False,129.558,"LINESTRING (145.771899 -16.9196049, 145.7718061 -16.9196845, 145.7717293 -16.9197424, 145.7715965 -16.919843, 145.7715412 -16.9198849, 145.7711772 -16.9201726, 145.7710686 -16.9202584, 145.7710454 -16.9202766, 145.7709571 -16.9203432)",,,,
4828038,True,,McLeod Street,tertiary,,False,76.59700000000001,"LINESTRING (145.7679079 -16.9188579, 145.7681837 -16.9191111, 145.7683945 -16.9193636)",,,,
613355500,True,,Mulgrave Road,tertiary,60,False,31.449,"LINESTRING (145.7680591 -16.9237216, 145.7683539 -16.9237428)",,,,
613355497,True,,Martyn Street,tertiary,,False,94.33,"LINESTRING (145.7680591 -16.9237216, 145.7679336 -16.923575, 145.7675833 -16.9231659, 145.7675471 -16.9231259, 145.7674944 -16.9230676)",,,,
4827641,True,,Bunda Street,tertiary,60,False,68.194,"LINESTRING (145.7698629 -16.9246757, 145.7696019 -16.9243493, 145.7695577 -16.9243004, 145.7694635 -16.9241963)",2,,,
13754368,True,,Mulgrave Road,tertiary,,False,137.349,"LINESTRING (145.7694635 -16.9241963, 145.7693864 -16.9241373, 145.7692806 -16.924068, 145.7692055 -16.9240269, 145.7691033 -16.9239786, 145.7690356 -16.9239552, 145.7689761 -16.9239366, 145.7689176 -16.9239221, 145.768856 -16.9239123, 145.7687616 -16.9239022, 145.768253 -16.9238529)",,,,
613355504,True,,,tertiary,,False,13.171,"LINESTRING (145.7694635 -16.9241963, 145.7694736 -16.924169, 145.7694838 -16.9241468, 145.7694995 -16.9241169, 145.769518 -16.9240905)",,,,
613576616,True,,McLeod Street,tertiary,,False,9.82,"LINESTRING (145.772745 -16.9244647, 145.7728006 -16.9245352)",,,,
711369711,True,,Shields Street,unclassified,40,False,129.28900000000002,"LINESTRING (145.772745 -16.9244647, 145.7735712 -16.9238115, 145.773587 -16.923799, 145.7736806 -16.9237226)",1,,,
711369711,True,,Shields Street,unclassified,40,False,14.048,"LINESTRING (145.7736806 -16.9237226, 145.7737782 -16.9236375)",1,,,
13754355,True,,Sheridan Street,primary,,False,231.18900000000002,"LINESTRING (145.7736806 -16.9237226, 145.7735971 -16.9236227, 145.7723559 -16.922186, 145.772298 -16.9221185)",,,,
4828035,True,,Shields Street,unclassified,,False,13.416,"LINESTRING (145.7747228 -16.9229131, 145.7748399 -16.9228683)",2,,,
190123262,True,,Grafton Street,unclassified,,False,229.63,"LINESTRING (145.7747228 -16.9229131, 145.7734316 -16.9214023, 145.7733564 -16.9213144)",,,,
190123262,True,,Grafton Street,unclassified,,False,8.421,"LINESTRING (145.7747711 -16.9229731, 145.7747228 -16.9229131)",,,,
"[711369712, 4828037]",True,,Shields Street,unclassified,40,False,128.484,"LINESTRING (145.7747711 -16.9229731, 145.7745321 -16.9231617, 145.7739396 -16.9236294, 145.7739073 -16.9236549, 145.7738384 -16.9237072)",1,,,
711369712,True,,Shields Street,unclassified,40,False,14.168,"LINESTRING (145.7738384 -16.9237072, 145.7737362 -16.9237889)",,,,
570033256,True,,Sheridan Street,primary,60,False,41.777,"LINESTRING (145.7738384 -16.9237072, 145.7739164 -16.9238005, 145.7740859 -16.9239989)",,,,
711369712,True,,Shields Street,unclassified,40,False,12.367,"LINESTRING (145.7728006 -16.9245352, 145.7726873 -16.9245601)",,,,
613576616,True,,McLeod Street,tertiary,,False,218.893,"LINESTRING (145.7685471 -16.9195419, 145.7697749 -16.9209727, 145.7698527 -16.9210634)",,,,
613576619,True,,McLeod Street,tertiary,,False,240.524,"LINESTRING (145.7726873 -16.9245601, 145.7712564 -16.9228853)",,,,
711369711,True,,Shields Street,unclassified,40,False,12.256,"LINESTRING (145.7726873 -16.9245601, 145.772745 -16.9244647)",1,,,
621662821,True,,Florence Street,tertiary,40,False,154.666,"LINESTRING (145.7751402 -16.917462, 145.7750621 -16.9173831, 145.7750246 -16.9173369, 145.774982 -16.9172906, 145.774961 -16.9172787, 145.7749386 -16.9172667, 145.7749152 -16.9172613, 145.7748901 -16.9172586, 145.7748682 -16.917259, 145.7748434 -16.9172622, 145.7748214 -16.9172715, 145.7748007 -16.9172884, 145.7741515 -16.9177904, 145.7740084 -16.9178985)",1,,8,
1101003576,True,,Esplanade,tertiary,30,False,59.254000000000005,"LINESTRING (145.7751402 -16.917462, 145.7750975 -16.9173598, 145.7750826 -16.9173275, 145.7750635 -16.917296, 145.7750398 -16.9172638, 145.7750153 -16.9172343, 145.7749684 -16.9171835, 145.77491 -16.9171381, 145.7748584 -16.9170898, 145.7748125 -16.9170416)",1,,,
798412078,True,1,Sheridan Street,trunk,60,False,11.956,"LINESTRING (145.7694003 -16.9187187, 145.7693295 -16.9186352)",3,,,
4828376,True,,Minnie Street,unclassified,,False,134.11499999999998,"LINESTRING (145.7694003 -16.9187187, 145.7693228 -16.9187775, 145.7691912 -16.9188758, 145.768605 -16.9193296, 145.7685782 -16.9193514, 145.7685608 -16.9193771, 145.7685527 -16.919404, 145.7685501 -16.9194297, 145.7685471 -16.9195419)",,,,
613576608,True,,Minnie Street,residential,,False,45.167,"LINESTRING (145.768089 -16.9196978, 145.768182 -16.9195931, 145.7682153 -16.9195497, 145.768238 -16.9195114, 145.7682501 -16.9194743, 145.7682527 -16.9194347, 145.7682484 -16.9193424)",,,,
1101001787,True,,Lake Street,tertiary,50,False,12.243,"LINESTRING (145.7714703 -16.9169413, 145.7715419 -16.9170275)",1,,,
4828392,True,,Minnie Street,unclassified,,False,29.815,"LINESTRING (145.7714703 -16.9169413, 145.771566 -16.9168711, 145.7716896 -16.9167744)",1,,,
1101001787,True,,Lake Street,tertiary,50,False,221.18099999999995,"LINESTRING (145.7716001 -16.9170929, 145.7716284 -16.9171248, 145.7721264 -16.9177368, 145.7725524 -16.9182452, 145.7727796 -16.9185122, 145.772791 -16.9185256, 145.7728188 -16.9185582, 145.772848 -16.9185924, 145.7728954 -16.9186487)",1,,,
613355500,True,,Mulgrave Road,tertiary,60,False,132.57000000000002,"LINESTRING (145.7683539 -16.9237428, 145.7686792 -16.9237745, 145.7688058 -16.9237904, 145.7688412 -16.9237948, 145.7689724 -16.9238138, 145.7690681 -16.9238375, 145.7691583 -16.9238728, 145.7692557 -16.9239177, 145.7693904 -16.9239992, 145.7694449 -16.924039, 145.769518 -16.9240905)",,,,
4630014,True,,Aplin Street,unclassified,,False,61.392999999999994,"LINESTRING (145.7707225 -16.9231371, 145.7707797 -16.9231142, 145.7708215 -16.9230921, 145.7709233 -16.9230272, 145.7710021 -16.9229723, 145.771078 -16.9229137, 145.7711053 -16.922892, 145.7711859 -16.9228142)",2,,,
613576602,False,,Water Street,unclassified,,True,211.359,"LINESTRING (145.7707225 -16.9231371, 145.7706844 -16.9231258, 145.7706776 -16.9231238, 145.7706472 -16.9231097, 145.7706142 -16.9230893, 145.7705092 -16.923019, 145.7704291 -16.9229595, 145.7703847 -16.9229234, 145.7703538 -16.922896, 145.7703183 -16.9228587, 145.7702802 -16.9228136, 145.7696852 -16.9221118, 145.769564 -16.9219687, 145.7693836 -16.9217559)",,,,
621346120,True,,Lake Street,tertiary,50,False,12.52,"LINESTRING (145.7714792 -16.9170809, 145.7714025 -16.9169955)",1,,,
4832327,True,,Minnie Street,unclassified,,False,132.39000000000001,"LINESTRING (145.7714792 -16.9170809, 145.7713695 -16.9171628, 145.7712875 -16.9172263, 145.7710568 -16.917405, 145.7706798 -16.9177054, 145.7706138 -16.917758, 145.7705166 -16.9178354)",,,,
4827641,True,,Bunda Street,tertiary,60,False,68.796,"LINESTRING (145.7702759 -16.9251518, 145.7698629 -16.9246757)",2,,,
613355511,True,,,tertiary,,False,12.424,"LINESTRING (145.7695645 -16.9241403, 145.7695405 -16.9241549, 145.7695066 -16.9241741, 145.7694635 -16.9241963)",,,,
4828037,True,,Shields Street,unclassified,,False,13.761,"LINESTRING (145.7748399 -16.9228683, 145.7747711 -16.9229731)",1,,,
621346095,True,,Grafton Street,unclassified,,False,235.553,"LINESTRING (145.7748399 -16.9228683, 145.7753145 -16.9234259, 145.7756154 -16.9237966, 145.7757155 -16.923917, 145.7758193 -16.9240417, 145.7761609 -16.9244204, 145.7762378 -16.9245107)",2,,,
172780072,True,,Shields Street,unclassified,40,False,15.697,"LINESTRING (145.7767839 -16.9213301, 145.7768443 -16.9212013)",1,,,
621876945,True,,Abbott Street,tertiary,40,False,42.513,"LINESTRING (145.7767839 -16.9213301, 145.7765278 -16.9210366)",2,,,
627478211,True,,Sheridan Street,trunk,,False,13.772,"LINESTRING (145.7708648 -16.9204158, 145.7707771 -16.9203247)",,,,
"[26508370, 798412077]",True,A1,Florence Street,trunk,60,False,128.903,"LINESTRING (145.7708648 -16.9204158, 145.7707802 -16.9204799, 145.7707514 -16.9205017, 145.7704287 -16.920754, 145.7700428 -16.9210557, 145.7699254 -16.921148)",,yes,,
613576619,True,,McLeod Street,tertiary,,False,217.778,"LINESTRING (145.7697647 -16.9211325, 145.7684722 -16.9196137)",,,,
798414529,True,A1,Florence Street,trunk,60,False,12.111,"LINESTRING (145.7697647 -16.9211325, 145.7698527 -16.9210634)",,,,
613576616,True,,McLeod Street,tertiary,,False,12.178,"LINESTRING (145.7698527 -16.9210634, 145.7699254 -16.921148)",,,,
"[798414529, 613355540]",True,A1,Florence Street,trunk,60,False,128.13299999999998,"LINESTRING (145.7698527 -16.9210634, 145.7703042 -16.9207015, 145.7706671 -16.9204105, 145.770699 -16.9203849, 145.7707771 -16.9203247)",,,,
4832327,True,,Minnie Street,unclassified,,False,8.93,"LINESTRING (145.7715419 -16.9170275, 145.7714792 -16.9170809)",,,,
1101001787,True,,Lake Street,tertiary,50,False,9.551,"LINESTRING (145.7715419 -16.9170275, 145.7716001 -16.9170929)",1,,,
4828392,True,,Minnie Street,unclassified,,False,9.399,"LINESTRING (145.7714025 -16.9169955, 145.7714703 -16.9169413)",1,,,
621346120,True,,Lake Street,tertiary,50,False,8.435,"LINESTRING (145.7714025 -16.9169955, 145.7713524 -16.9169367)",1,,,
4828376,True,,Minnie Street,unclassified,,False,15.19,"LINESTRING (145.7695096 -16.9186308, 145.7694003 -16.9187187)",,,,
1092779179,True,1,Sheridan Street,trunk,60,False,8.029,"LINESTRING (145.7695096 -16.9186308, 145.7695537 -16.9186894)",,,,
621346098,True,,Minnie Street,unclassified,,False,15.184,"LINESTRING (145.7693295 -16.9186352, 145.7694417 -16.9185508)",,,,
798412078,True,1,Sheridan Street,trunk,60,False,6.75,"LINESTRING (145.7693295 -16.9186352, 145.7692896 -16.918588)",3,,,
705624871,True,,Grafton Street,unclassified,,False,161.252,"LINESTRING (145.771656 -16.9193241, 145.7707663 -16.9182799, 145.7706971 -16.918201)",,,,
613355495,True,,,tertiary_link,,False,98.27500000000002,"LINESTRING (145.7682445 -16.9224633, 145.7680475 -16.9226912, 145.7678082 -16.9229195, 145.7677615 -16.9229929, 145.7677568 -16.9230011, 145.7677454 -16.9230212, 145.767732 -16.9230673, 145.7677341 -16.9231028, 145.7677377 -16.9231659)",,,,
772452503,True,A1,Florence Street,trunk,60,False,92.115,"LINESTRING (145.7682445 -16.9224633, 145.7676806 -16.9229106, 145.7676567 -16.9229327, 145.7675846 -16.9229992)",,yes,,
613355517,True,,Martyn Street,tertiary,,False,92.477,"LINESTRING (145.7677377 -16.9231659, 145.7681161 -16.9235738, 145.7681477 -16.9236079, 145.7682011 -16.9236539, 145.7682443 -16.9236863, 145.768291 -16.9237153, 145.7683243 -16.9237311, 145.7683539 -16.9237428)",,,,
613355508,True,,Mulgrave Road,tertiary,,False,7.425,"LINESTRING (145.769518 -16.9240905, 145.7695645 -16.9241403)",,,,
613576600,True,,Water Street,unclassified,,False,16.41,"LINESTRING (145.7687895 -16.9217259, 145.7688211 -16.9217478, 145.7688533 -16.9217657, 145.7689275 -16.9217887)",,,,
798414529,True,A1,Florence Street,trunk,60,False,14.902,"LINESTRING (145.7688192 -16.9218737, 145.7689275 -16.9217887)",,,,
613576599,True,,Water Street,unclassified,,False,16.849,"LINESTRING (145.7688192 -16.9218737, 145.7688117 -16.9217953, 145.7688037 -16.9217606, 145.7687895 -16.9217259)",,,,
798414529,True,A1,Florence Street,trunk,60,False,115.135,"LINESTRING (145.7689275 -16.9217887, 145.769644 -16.921227, 145.7697647 -16.9211325)",,,,
613576602,False,,Water Street,unclassified,,False,211.35900000000004,"LINESTRING (145.7693836 -16.9217559, 145.769564 -16.9219687, 145.7696852 -16.9221118, 145.7702802 -16.9228136, 145.7703183 -16.9228587, 145.7703538 -16.922896, 145.7703847 -16.9229234, 145.7704291 -16.9229595, 145.7705092 -16.923019, 145.7706142 -16.9230893, 145.7706472 -16.9231097, 145.7706776 -16.9231238, 145.7706844 -16.9231258, 145.7707225 -16.9231371)",,,,
613576603,True,,Water Street,unclassified,,False,19.38,"LINESTRING (145.7693836 -16.9217559, 145.7693267 -16.9217362, 145.7692905 -16.9217285, 145.7692069 -16.9217162)",,,,
26508370,True,A1,Florence Street,trunk,60,False,131.85,"LINESTRING (145.7692069 -16.9217162, 145.768705 -16.9220992, 145.7682445 -16.9224633)",,yes,,
613576615,True,,McLeod Street,tertiary,,False,10.218,"LINESTRING (145.7683945 -16.9193636, 145.7684566 -16.9194337)",,,,
190123264,True,,Minnie Street,unclassified,,False,130.119,"LINESTRING (145.7683945 -16.9193636, 145.7684744 -16.9193116, 145.7685865 -16.9192297, 145.7692179 -16.9187265, 145.7692483 -16.9186924, 145.7692586 -16.9186728, 145.7692896 -16.918588)",,,,
613576605,True,,Minnie Street,unclassified,,False,11.092,"LINESTRING (145.7683134 -16.9194263, 145.7683945 -16.9193636)",,,,
613576612,True,,McLeod Street,tertiary,,False,11.612,"LINESTRING (145.7683134 -16.9194263, 145.7682484 -16.9193424)",,,,
613576612,True,,McLeod Street,tertiary,,False,65.039,"LINESTRING (145.7682484 -16.9193424, 145.7681018 -16.9191647, 145.7679079 -16.9188579)",,,,
