osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed
"[54358762, 1075435279]",,Hare Street,residential,,False,False,193.345,"LINESTRING (144.7507042 -36.1325379, 144.7503084 -36.131126, 144.7502377 -36.1308405)",50
51112443,,McKinlay Street,residential,,False,True,152.118,"LINESTRING (144.7523624 -36.1322588, 144.7507042 -36.1325379)",50
51112671,,Annesley Street,residential,,False,False,192.15700000000004,"LINESTRING (144.7523624 -36.1322588, 144.7522658 -36.1311714, 144.7522338 -36.1309065, 144.7521969 -36.1306539, 144.7521799 -36.1305373)",
51112671,,Annesley Street,residential,,False,True,43.997,"LINESTRING (144.752121 -36.1301445, 144.7521799 -36.1305373)",
173391022,,Darling Street,residential,,False,False,72.688,"LINESTRING (144.752121 -36.1301445, 144.7513297 -36.1302818)",
51112671,,Annesley Street,residential,,False,False,222.816,"LINESTRING (144.752121 -36.1301445, 144.7520061 -36.1291758, 144.751949 -36.1287306, 144.7519385 -36.1286754, 144.7518671 -36.1281513)",
54358769,1,Annesley Street,residential,,True,False,17.425,"LINESTRING (144.7516692 -36.1264882, 144.751623 -36.126336)",
53191079,,Annesley Street,residential,,False,True,162.285,"LINESTRING (144.7516692 -36.1264882, 144.7518018 -36.1274517, 144.7518823 -36.1279374)",50
51112720,,,residential,,False,True,11.122,"LINESTRING (144.7515705 -36.1259747, 144.7516905 -36.12595)",
219185221,,Anstruther Street,residential,,False,False,117.352,"LINESTRING (144.7515705 -36.1259747, 144.7504469 -36.1261538, 144.7503365 -36.1261706, 144.7502886 -36.1261789)",
219186387,1,Annesley Street,residential,,True,False,113.90100000000001,"LINESTRING (144.7515705 -36.1259747, 144.7515824 -36.1258825, 144.7515939 -36.1258232, 144.7516091 -36.1257693, 144.7516283 -36.1257052, 144.7516763 -36.1256008, 144.7517202 -36.1255272, 144.7517689 -36.1254554, 144.7518222 -36.1253889, 144.7519351 -36.1252578, 144.7519802 -36.1252035, 144.7520051 -36.1251676, 144.7520227 -36.1251388, 144.7520346 -36.1251158, 144.7520419 -36.1250946, 144.7520473 -36.1250715, 144.7520526 -36.1250444)",
178259540,,Anstruther Street,residential,,False,True,93.214,"LINESTRING (144.7477369 -36.1266134, 144.7487536 -36.126445)",
219182956,,Anstruther Street,secondary,,False,False,13.942,"LINESTRING (144.7477369 -36.1266134, 144.7475851 -36.1266396)",
219169100,2,High Street,secondary,,True,False,229.817,"LINESTRING (144.7477369 -36.1266134, 144.7480103 -36.1276936, 144.7482501 -36.1286382)",60
219182956,,Anstruther Street,secondary,,False,True,13.942,"LINESTRING (144.7475851 -36.1266396, 144.7477369 -36.1266134)",
219182958,,Anstruther Street,residential,,False,False,103.875,"LINESTRING (144.7475851 -36.1266396, 144.7464552 -36.126839)",
"[219169097, 133950965]",2,High Street,secondary,,True,False,221.58300000000003,"LINESTRING (144.7475851 -36.1266396, 144.7474624 -36.1261424, 144.7472156 -36.1251961, 144.7471873 -36.1250197, 144.7471767 -36.1249248, 144.7471411 -36.1248065, 144.7471002 -36.1246872)","['60', '50']"
219169011,2,Hare Street,residential,,False,False,126.465,"LINESTRING (144.7486208 -36.1243279, 144.7489057 -36.1254417)",40
23366257,,Heygarth Street,secondary,,False,True,272.615,"LINESTRING (144.7486208 -36.1243279, 144.7490906 -36.124245, 144.7502164 -36.1240491, 144.7504206 -36.1240409, 144.7505544 -36.1240533, 144.7506649 -36.1240741, 144.7507645 -36.1240989, 144.7508513 -36.1241273, 144.7510114 -36.1242048, 144.7514612 -36.1244818)",50
"[791855673, 219169014]",,Heygarth Street,secondary,,False,False,99.997,"LINESTRING (144.7486208 -36.1243279, 144.7481492 -36.1244116, 144.7475311 -36.1245121)",50
219169011,2,Hare Street,residential,,False,False,67.912,"LINESTRING (144.7489057 -36.1254417, 144.7490482 -36.1260415)",40
219169011,2,Hare Street,residential,,False,True,126.465,"LINESTRING (144.7489057 -36.1254417, 144.7486208 -36.1243279)",40
53190736,,Percy Street,residential,,False,False,228.19500000000002,"LINESTRING (144.7489057 -36.1254417, 144.7490076 -36.1254247, 144.7504395 -36.1251865, 144.7513196 -36.1250365, 144.7513932 -36.1250239)",
51112728,,Darling Street,residential,,False,False,13.507,"LINESTRING (144.7486317 -36.130746, 144.7487785 -36.1307196)",
133950957,2,High Street,secondary,,True,False,77.3,"LINESTRING (144.7486317 -36.130746, 144.7484582 -36.1300651)",60
51112728,,Darling Street,residential,,False,False,85.297,"LINESTRING (144.7487785 -36.1307196, 144.7497057 -36.1305534)",
51112728,,Darling Street,residential,,False,True,13.507,"LINESTRING (144.7487785 -36.1307196, 144.7486317 -36.130746)",
173391022,,Darling Street,residential,,False,False,72.568,"LINESTRING (144.7513297 -36.1302818, 144.7505378 -36.1304115)",
173391022,,Darling Street,residential,,False,True,72.688,"LINESTRING (144.7513297 -36.1302818, 144.752121 -36.1301445)",
51112734,,Nish Street,residential,,False,False,225.69100000000003,"LINESTRING (144.7513297 -36.1302818, 144.7513091 -36.130192, 144.7511125 -36.1293364, 144.7509728 -36.1288364, 144.7508273 -36.1282934)",
219185221,,Anstruther Street,residential,,False,False,66.068,"LINESTRING (144.7502886 -36.1261789, 144.7495678 -36.1262975)",
219185221,,Anstruther Street,residential,,False,True,117.35199999999999,"LINESTRING (144.7502886 -36.1261789, 144.7503365 -36.1261706, 144.7504469 -36.1261538, 144.7515705 -36.1259747)",
51252056,,Darling Street,residential,,False,False,126.03,"LINESTRING (144.7540763 -36.1298845, 144.7554731 -36.1297756)",50
437975997,,Sturt Street,tertiary,,False,True,216.263,"LINESTRING (144.7540763 -36.1298845, 144.7539476 -36.1288382, 144.7538561 -36.1281279, 144.7537881 -36.1279572)",60
"[53191072, 437975994, 911425939]",,Sturt Street,tertiary,,False,False,234.43099999999998,"LINESTRING (144.7540763 -36.1298845, 144.754149 -36.1304313, 144.7541977 -36.1307977, 144.7542583 -36.1313157, 144.7543445 -36.1319816)",60
51339416,,McKinlay Street,residential,,False,False,123.647,"LINESTRING (144.7543445 -36.1319816, 144.7557134 -36.1318627)",
"[53191072, 437975994, 911425939]",,Sturt Street,tertiary,,False,True,234.431,"LINESTRING (144.7543445 -36.1319816, 144.7542583 -36.1313157, 144.7541977 -36.1307977, 144.754149 -36.1304313, 144.7540763 -36.1298845)",60
791855675,2,,secondary,roundabout,True,False,3.396,"LINESTRING (144.746996 -36.1245281, 144.7470139 -36.1245012)",
118605007,,Landsborough Street,residential,,False,False,114.473,"LINESTRING (144.7464552 -36.126839, 144.7467148 -36.1278469)",50
219182958,,Anstruther Street,residential,,False,True,103.875,"LINESTRING (144.7464552 -36.126839, 144.7475851 -36.1266396)",
118605007,,Landsborough Street,residential,,False,True,301.261,"LINESTRING (144.7464552 -36.126839, 144.7459657 -36.124944, 144.7459665 -36.1248618, 144.7459894 -36.1248169, 144.7460273 -36.1247781, 144.7460733 -36.1247492, 144.7467359 -36.12464)",50
51112431,,Collier Street,residential,,False,True,86.154,"LINESTRING (144.7473324 -36.1302552, 144.7463936 -36.1304145)",50
53190749,,Landsborough Street,residential,,False,False,159.298,"LINESTRING (144.7473324 -36.1302552, 144.7477098 -36.131655)",
53190749,,Landsborough Street,residential,,False,True,156.262,"LINESTRING (144.7473324 -36.1302552, 144.7469802 -36.128879)",
51112431,,Collier Street,residential,,False,False,103.29400000000001,"LINESTRING (144.7473324 -36.1302552, 144.7477678 -36.1301813, 144.7478447 -36.1301684, 144.7484582 -36.1300651)",50
51112431,,Collier Street,residential,,False,False,86.154,"LINESTRING (144.7463936 -36.1304145, 144.7473324 -36.1302552)",50
51112389,,Tyler Street,residential,,False,False,27.083,"LINESTRING (144.7477098 -36.131655, 144.747415 -36.1317063)",
53190749,,Landsborough Street,residential,,False,True,159.298,"LINESTRING (144.7477098 -36.131655, 144.7473324 -36.1302552)",
51112389,,Tyler Street,residential,,False,True,101.467,"LINESTRING (144.7477098 -36.131655, 144.7482116 -36.1315677, 144.7488143 -36.1314629)",
51252056,,Darling Street,residential,,False,False,130.969,"LINESTRING (144.7554731 -36.1297756, 144.7569236 -36.1296541)",50
51252056,,Darling Street,residential,,False,True,126.03,"LINESTRING (144.7554731 -36.1297756, 144.7540763 -36.1298845)",50
219183588,,Hume Street,residential,,False,False,233.077,"LINESTRING (144.7554731 -36.1297756, 144.7557134 -36.1318627)",
219183588,,Hume Street,residential,,False,True,227.164,"LINESTRING (144.7554731 -36.1297756, 144.7552215 -36.1277428)",
173391024,,Hume Street,residential,,False,True,225.963,"LINESTRING (144.7552057 -36.1276392, 144.7549323 -36.1256191)",
219183601,,Hume Street,tertiary,,False,False,11.607,"LINESTRING (144.7552057 -36.1276392, 144.7552215 -36.1277428)",
580753302,,Pakenham Street,tertiary,,True,False,130.916,"LINESTRING (144.7552057 -36.1276392, 144.7566574 -36.1275329)",50
51339416,,McKinlay Street,residential,,False,False,131.436,"LINESTRING (144.7557134 -36.1318627, 144.7571691 -36.1317407)",
51339416,,McKinlay Street,residential,,False,True,123.647,"LINESTRING (144.7557134 -36.1318627, 144.7543445 -36.1319816)",
219183588,,Hume Street,residential,,False,True,233.077,"LINESTRING (144.7557134 -36.1318627, 144.7554731 -36.1297756)",
51252056,,Darling Street,residential,,False,True,130.969,"LINESTRING (144.7569236 -36.1296541, 144.7554731 -36.1297756)",50
51339423,,Hovell Street,residential,,False,False,233.065,"LINESTRING (144.7569236 -36.1296541, 144.7571691 -36.1317407)",
51339423,,Hovell Street,residential,,False,True,227.355,"LINESTRING (144.7569236 -36.1296541, 144.7566692 -36.1276198)",
51339416,,McKinlay Street,residential,,False,True,131.436,"LINESTRING (144.7571691 -36.1317407, 144.7557134 -36.1318627)",
51339423,,Hovell Street,residential,,False,True,233.065,"LINESTRING (144.7571691 -36.1317407, 144.7569236 -36.1296541)",
53190736,,Percy Street,residential,,False,True,228.19500000000002,"LINESTRING (144.7513932 -36.1250239, 144.7513196 -36.1250365, 144.7504395 -36.1251865, 144.7490076 -36.1254247, 144.7489057 -36.1254417)",
54358776,,Percy Street,residential,,False,False,64.363,"LINESTRING (144.7513932 -36.1250239, 144.7513391 -36.1247904, 144.7513277 -36.1247335, 144.7513266 -36.1246825, 144.7513322 -36.1246489, 144.7513417 -36.1246232, 144.7513536 -36.1246005, 144.7513717 -36.1245765, 144.7514065 -36.1245387, 144.7514612 -36.1244818)",
54358776,,Percy Street,residential,,False,True,57.519999999999996,"LINESTRING (144.7513932 -36.1250239, 144.7514048 -36.1250656, 144.7514133 -36.1250885, 144.7514246 -36.125111, 144.7514399 -36.1251364, 144.7514558 -36.1251614, 144.7514675 -36.1251845, 144.7514748 -36.1252046, 144.7515624 -36.1255209)",
53190748,,,residential,roundabout,True,False,9.293000000000001,"LINESTRING (144.746897 -36.1288327, 144.7468979 -36.1288143, 144.7469067 -36.1287965, 144.7469255 -36.1287806, 144.746953 -36.1287715)",
53190749,,Landsborough Street,residential,,False,False,156.262,"LINESTRING (144.7469802 -36.128879, 144.7473324 -36.1302552)",
53190748,,,residential,roundabout,True,False,10.159,"LINESTRING (144.7469802 -36.128879, 144.7469529 -36.1288798, 144.7469273 -36.1288716, 144.7469081 -36.1288564, 144.746897 -36.1288327)",
178259200,,Pakenham Street,residential,,False,False,97.559,"LINESTRING (144.7470318 -36.1288185, 144.7480924 -36.1286289)",
53190748,,,residential,roundabout,True,False,8.901,"LINESTRING (144.7470318 -36.1288185, 144.7470302 -36.1288394, 144.7470195 -36.1288578, 144.7470038 -36.1288704, 144.7469802 -36.128879)",
1080187857,,Landsborough Street,residential,,False,True,61.48,"LINESTRING (144.746953 -36.1287715, 144.7468088 -36.128231)",50
53190748,,,residential,roundabout,True,False,9.761,"LINESTRING (144.746953 -36.1287715, 144.7469817 -36.1287725, 144.7470044 -36.1287812, 144.7470226 -36.1287972, 144.7470318 -36.1288185)",
"[53191073, 173391012]",,Hare Street,residential,,False,"[False, True]",179.95100000000002,"LINESTRING (144.7496867 -36.1285101, 144.7499718 -36.1296507, 144.7500846 -36.1300962)",
53191080,1,,tertiary,roundabout,True,False,19.543,"LINESTRING (144.7496867 -36.1285101, 144.7496417 -36.1285129, 144.7496111 -36.1285073, 144.7495718 -36.1284893, 144.7495426 -36.1284616, 144.7495259 -36.1284228)",
53191074,,Pakenham Street,tertiary,,False,False,117.05799999999999,"LINESTRING (144.7495259 -36.1284228, 144.7491682 -36.1284832, 144.7482501 -36.1286382)",
53191080,1,,tertiary,roundabout,True,False,18.79,"LINESTRING (144.7495259 -36.1284228, 144.7495276 -36.1283864, 144.7495361 -36.1283656, 144.7495614 -36.1283354, 144.7495861 -36.1283193, 144.7496431 -36.1283039)",
178259537,,Hare Street,residential,,False,False,185.653,"LINESTRING (144.7496431 -36.1283039, 144.7492143 -36.1266706)",
53191080,1,,tertiary,roundabout,True,False,16.186999999999998,"LINESTRING (144.7496431 -36.1283039, 144.7497092 -36.1283132, 144.7497462 -36.1283341, 144.7497722 -36.1283638, 144.7497801 -36.1283812)",
53191080,1,,tertiary,roundabout,True,False,18.398,"LINESTRING (144.7497801 -36.1283812, 144.7497841 -36.1284175, 144.7497724 -36.1284527, 144.749748 -36.1284814, 144.7497115 -36.1285028, 144.7496867 -36.1285101)",
53191082,,Pakenham Street,tertiary,,False,False,86.695,"LINESTRING (144.7497801 -36.1283812, 144.7502411 -36.1283033, 144.7507285 -36.1282368)",
51112734,,Nish Street,residential,,False,True,225.691,"LINESTRING (144.7508273 -36.1282934, 144.7509728 -36.1288364, 144.7511125 -36.1293364, 144.7513091 -36.130192, 144.7513297 -36.1302818)",
53191081,1,,tertiary,roundabout,True,False,12.042000000000002,"LINESTRING (144.7508273 -36.1282934, 144.7507981 -36.1282936, 144.750764 -36.1282824, 144.7507432 -36.1282659, 144.7507285 -36.1282368)",
53191081,1,,tertiary,roundabout,True,False,11.986999999999998,"LINESTRING (144.7507285 -36.1282368, 144.7507293 -36.1282123, 144.7507402 -36.1281903, 144.750752 -36.1281782, 144.7507761 -36.1281645, 144.7508003 -36.1281587)",
53191082,,Pakenham Street,tertiary,,False,True,86.695,"LINESTRING (144.7507285 -36.1282368, 144.7502411 -36.1283033, 144.7497801 -36.1283812)",
53191081,1,,tertiary,roundabout,True,False,10.979000000000001,"LINESTRING (144.7508003 -36.1281587, 144.7508298 -36.1281595, 144.7508574 -36.1281687, 144.7508792 -36.1281848, 144.7508938 -36.128209)",
53191084,,Nish Street,residential,,True,False,184.017,"LINESTRING (144.7508003 -36.1281587, 144.7506937 -36.1277232, 144.7506028 -36.1273695, 144.7505715 -36.1272477, 144.750389 -36.1265375)",
53191083,,Pakenham Street,tertiary,,False,False,78.049,"LINESTRING (144.7508938 -36.128209, 144.7517449 -36.1280672)",
53191081,1,,tertiary,roundabout,True,False,12.417000000000002,"LINESTRING (144.7508938 -36.128209, 144.7508964 -36.1282306, 144.7508894 -36.1282537, 144.7508818 -36.1282648, 144.7508613 -36.1282817, 144.7508273 -36.1282934)",
53191083,,Pakenham Street,tertiary,,False,True,78.049,"LINESTRING (144.7517449 -36.1280672, 144.7508938 -36.128209)",
53191077,1,,tertiary,roundabout,True,False,21.889,"LINESTRING (144.7517449 -36.1280672, 144.7517424 -36.1280344, 144.7517523 -36.1280026, 144.7517737 -36.1279747, 144.7518045 -36.1279534, 144.7518418 -36.1279405, 144.7518823 -36.1279374)",
53191077,1,,tertiary,roundabout,True,False,7.789,"LINESTRING (144.7518823 -36.1279374, 144.7519246 -36.1279451, 144.7519615 -36.1279635)",
53191079,,Annesley Street,residential,,False,False,162.285,"LINESTRING (144.7518823 -36.1279374, 144.7518018 -36.1274517, 144.7516692 -36.1264882)",50
1149297537,,Pakenham Street,tertiary,,True,False,29.377,"LINESTRING (144.7519615 -36.1279635, 144.7522869 -36.1279903)",
53191077,1,,tertiary,roundabout,True,False,16.082,"LINESTRING (144.7519615 -36.1279635, 144.7519899 -36.1279915, 144.7520051 -36.1280255, 144.7520054 -36.1280617, 144.7519908 -36.1280958)",
53191077,1,,tertiary,roundabout,True,False,13.363,"LINESTRING (144.7519908 -36.1280958, 144.7519685 -36.1281199, 144.7519389 -36.128138, 144.7519041 -36.1281488, 144.7518671 -36.1281513)",
51112671,,Annesley Street,residential,,False,True,222.816,"LINESTRING (144.7518671 -36.1281513, 144.7519385 -36.1286754, 144.751949 -36.1287306, 144.7520061 -36.1291758, 144.752121 -36.1301445)",
53191077,1,,tertiary,roundabout,True,False,15.419,"LINESTRING (144.7518671 -36.1281513, 144.7518252 -36.1281438, 144.7517884 -36.1281259, 144.7517607 -36.1280994, 144.7517449 -36.1280672)",
53191076,,,tertiary,roundabout,True,False,10.304,"LINESTRING (144.7536652 -36.127813, 144.7536854 -36.1277868, 144.7537144 -36.1277666, 144.7537494 -36.1277542)",
53191076,,,tertiary,roundabout,True,False,11.696,"LINESTRING (144.7537494 -36.1277542, 144.7537926 -36.127751, 144.7538347 -36.1277596, 144.7538708 -36.1277791)",
190520702,,Sturt Street,tertiary,,False,True,225.06799999999998,"LINESTRING (144.7537494 -36.1277542, 144.7537616 -36.1274735, 144.753569 -36.1259419, 144.7535627 -36.1259013, 144.7535496 -36.1258592, 144.7535322 -36.1258247, 144.7535126 -36.1257977, 144.7534722 -36.1257587)",60
53191070,,Pakenham Street,tertiary,,True,False,120.896,"LINESTRING (144.7538708 -36.1277791, 144.7552057 -36.1276392)",50
53191076,,,tertiary,roundabout,True,False,15.137,"LINESTRING (144.7538708 -36.1277791, 144.7538961 -36.1278063, 144.7539091 -36.1278387, 144.7539084 -36.1278727, 144.753894 -36.1279047)",
53191076,,,tertiary,roundabout,True,False,11.597000000000001,"LINESTRING (144.753894 -36.1279047, 144.7538669 -36.1279317, 144.7538302 -36.1279498, 144.7537881 -36.1279572)",
53191076,,,tertiary,roundabout,True,False,9.777,"LINESTRING (144.7537881 -36.1279572, 144.753752 -36.1279543, 144.7537184 -36.1279433, 144.7536899 -36.1279251)",
437975997,,Sturt Street,tertiary,,False,False,216.263,"LINESTRING (144.7537881 -36.1279572, 144.7538561 -36.1281279, 144.7539476 -36.1288382, 144.7540763 -36.1298845)",60
791855677,2,,secondary,roundabout,True,False,5.143,"LINESTRING (144.7472732 -36.1246137, 144.7472432 -36.1246531)",
173390803,1,Heygarth Street,secondary,,True,False,26.553,"LINESTRING (144.7472365 -36.1244921, 144.7475311 -36.1245121)",50
791855678,2,,secondary,roundabout,True,False,14.488,"LINESTRING (144.7472365 -36.1244921, 144.7472672 -36.1245279, 144.747278 -36.1245798, 144.7472732 -36.1246137)",
755306865,2,,secondary,roundabout,True,False,4.432,"LINESTRING (144.7471956 -36.1244698, 144.7472365 -36.1244921)",
173391016,1,,residential,roundabout,True,False,1.487,"LINESTRING (144.7502256 -36.1303941, 144.75024 -36.1304007)",
173391014,1,Hare Street,residential,,True,False,35.274,"LINESTRING (144.7500893 -36.1304134, 144.7500862 -36.1302919, 144.7500846 -36.1300962)",
173391016,1,,residential,roundabout,True,False,13.212,"LINESTRING (144.7500893 -36.1304134, 144.7501188 -36.1303957, 144.7501536 -36.1303861, 144.7501904 -36.1303855, 144.7502256 -36.1303941)",
173391016,1,,residential,roundabout,True,False,5.614,"LINESTRING (144.7501097 -36.1305616, 144.7500859 -36.1305453, 144.7500681 -36.1305245)",
173391025,,,residential,roundabout,True,False,3.607,"LINESTRING (144.7492527 -36.1264209, 144.7492299 -36.1264476)",
173391025,,,residential,roundabout,True,False,3.175,"LINESTRING (144.74908 -36.1264615, 144.7490534 -36.1264427)",
173391025,,,residential,roundabout,True,False,0.53,"LINESTRING (144.749195 -36.1262933, 144.7492003 -36.1262954)",
1149776007,,Hare Street,residential,,True,False,32.398,"LINESTRING (144.7490408 -36.1263328, 144.7490482 -36.1260415)",
173391025,,,residential,roundabout,True,False,15.906999999999998,"LINESTRING (144.7490408 -36.1263328, 144.7490627 -36.1263104, 144.7490919 -36.1262941, 144.7491256 -36.1262854, 144.749161 -36.1262851, 144.749195 -36.1262933)",
791855674,2,,secondary,roundabout,True,False,17.83,"LINESTRING (144.7470139 -36.1245012, 144.747049 -36.1244772, 144.7470863 -36.1244648, 144.747132 -36.1244571, 144.7471956 -36.1244698)",
51112720,,,residential,,False,False,11.122,"LINESTRING (144.7516905 -36.12595, 144.7515705 -36.1259747)",
219186383,1,Annesley Street,residential,,True,False,41.99799999999999,"LINESTRING (144.7516905 -36.12595, 144.7516809 -36.1260145, 144.7516776 -36.126064, 144.7516782 -36.1261049, 144.7516851 -36.1262048, 144.7516843 -36.1262591, 144.7516798 -36.1263269)",50
753423135,1,,secondary,roundabout,True,False,2.929,"LINESTRING (144.752336 -36.1251497, 144.7523044 -36.1251562)",
23366241,1,Meninya Street,secondary,roundabout,True,False,2.348,"LINESTRING (144.7520526 -36.1250444, 144.752045 -36.1250242)",
1149297535,,Pakenham Street,tertiary,,True,False,31.104,"LINESTRING (144.7536899 -36.1279251, 144.7533451 -36.1278989)",
53191076,,,tertiary,roundabout,True,False,13.366,"LINESTRING (144.7536899 -36.1279251, 144.7536684 -36.1279006, 144.7536567 -36.127872, 144.7536555 -36.127842, 144.7536652 -36.127813)",
51112671,,Annesley Street,residential,,False,False,43.997,"LINESTRING (144.7521799 -36.1305373, 144.752121 -36.1301445)",
51112671,,Annesley Street,residential,,False,True,192.15699999999998,"LINESTRING (144.7521799 -36.1305373, 144.7521969 -36.1306539, 144.7522338 -36.1309065, 144.7522658 -36.1311714, 144.7523624 -36.1322588)",
113338656,,Maude Street,residential,,True,False,177.66,"LINESTRING (144.7521799 -36.1305373, 144.7510099 -36.1307253, 144.7502377 -36.1308405)",
54358762,,Hare Street,residential,,False,False,8.935,"LINESTRING (144.7502377 -36.1308405, 144.7502138 -36.1307625)",
"[54358762, 1075435279]",,Hare Street,residential,,False,True,193.345,"LINESTRING (144.7502377 -36.1308405, 144.7503084 -36.131126, 144.7507042 -36.1325379)",50
51112728,,Darling Street,residential,,False,True,85.297,"LINESTRING (144.7497057 -36.1305534, 144.7487785 -36.1307196)",
173391011,1,Darling Street,residential,,True,False,36.164,"LINESTRING (144.7497057 -36.1305534, 144.749888 -36.130501, 144.7500758 -36.1304266)",
173390802,1,Heygarth Street,secondary,,True,False,25.781,"LINESTRING (144.7475311 -36.1245121, 144.74739 -36.1245711, 144.7472732 -36.1246137)",50
"[791855673, 219169014]",,Heygarth Street,secondary,,False,True,99.997,"LINESTRING (144.7475311 -36.1245121, 144.7481492 -36.1244116, 144.7486208 -36.1243279)",50
"[1075434797, 51339423]",,Hovell Street,residential,,False,False,9.721,"LINESTRING (144.7566574 -36.1275329, 144.7566651 -36.1275872, 144.7566692 -36.1276198)",
