osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge
595600198,2,B68,Channel Highway,primary,60,False,False,9.462,"LINESTRING (147.2552337 -43.0663731, 147.2552818 -43.0664506)",,
27987714,,,Beach Road,residential,50,False,False,102.444,"LINESTRING (147.2552337 -43.0663731, 147.2553717 -43.0663108, 147.2559643 -43.0660383, 147.2561706 -43.0659382, 147.2562964 -43.0658772)",,
595600198,2,B68,Channel Highway,primary,60,False,True,173.536,"LINESTRING (147.2552337 -43.0663731, 147.2551189 -43.0661813, 147.2549627 -43.0659177, 147.2547872 -43.0656291, 147.2543747 -43.0649442)",,
27928191,,,Frost Street,residential,50,False,False,252.32100000000003,"LINESTRING (147.2589805 -43.0645825, 147.259625 -43.064948, 147.2604597 -43.0654214, 147.2614343 -43.0659737)",,
27987714,,,Beach Road,residential,50,False,False,84.81700000000001,"LINESTRING (147.2589805 -43.0645825, 147.2593871 -43.0643808, 147.2598461 -43.064156)",,
27987714,,,Beach Road,residential,50,False,True,238.23399999999998,"LINESTRING (147.2589805 -43.0645825, 147.25832 -43.0648972, 147.2580288 -43.065036, 147.2575699 -43.0652612, 147.2565339 -43.0657637)",,
27987714,,,Beach Road,residential,50,False,True,23.055,"LINESTRING (147.2565339 -43.0657637, 147.2562964 -43.0658772)",,
27928192,,,Torpy Avenue,residential,50,False,False,254.34700000000004,"LINESTRING (147.2565339 -43.0657637, 147.2568837 -43.0662808, 147.2574889 -43.0668338, 147.2577107 -43.0670366, 147.2577749 -43.0671298, 147.2578087 -43.0672638, 147.2578221 -43.0673172, 147.2578895 -43.0677626)",,
27987714,,,Beach Road,residential,50,False,False,238.234,"LINESTRING (147.2565339 -43.0657637, 147.2575699 -43.0652612, 147.2580288 -43.065036, 147.25832 -43.0648972, 147.2589805 -43.0645825)",,
27928192,,,Torpy Avenue,residential,50,False,True,254.347,"LINESTRING (147.2578895 -43.0677626, 147.2578221 -43.0673172, 147.2578087 -43.0672638, 147.2577749 -43.0671298, 147.2577107 -43.0670366, 147.2574889 -43.0668338, 147.2568837 -43.0662808, 147.2565339 -43.0657637)",,
27928194,,,Cultana Parade,residential,50,False,False,99.986,"LINESTRING (147.2578895 -43.0677626, 147.2580308 -43.0677694, 147.2591048 -43.0679021)",,
