osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,ref
4977109,Turallo Terrace,residential,False,False,236.43900000000002,"LINESTRING (149.4387493 -35.251797, 149.4398358 -35.2519459, 149.4413136 -35.2521658)",,,
172361075,Tarago Road,secondary,False,True,194.397,"LINESTRING (149.4387493 -35.251797, 149.4386661 -35.2522016, 149.4384628 -35.2531637, 149.4383957 -35.2535212)",50,,
4977109,Turallo Terrace,residential,False,False,228.978,"LINESTRING (149.4413136 -35.2521658, 149.442032 -35.2522625, 149.4438017 -35.2525007)",,,
4977109,Turallo Terrace,residential,False,True,236.43900000000002,"LINESTRING (149.4413136 -35.2521658, 149.4398358 -35.2519459, 149.4387493 -35.251797)",,,
437437296,Ellendon Street,residential,False,False,219.37,"LINESTRING (149.4413136 -35.2521658, 149.440867 -35.2540384, 149.4408614 -35.2541033)",,,
4977109,Turallo Terrace,residential,False,True,228.978,"LINESTRING (149.4438017 -35.2525007, 149.442032 -35.2522625, 149.4413136 -35.2521658)",,,
488862467,Butmaroo Street,residential,False,True,221.99900000000002,"LINESTRING (149.4438017 -35.2525007, 149.4436504 -35.2532462, 149.4433962 -35.2544009, 149.4433813 -35.2544674)",,,
4977199,Butmaroo Street,residential,False,False,12.842,"LINESTRING (149.4433579 -35.2545813, 149.4433813 -35.2544674)",,,
488862465,Gibraltar Street,tertiary,True,False,225.197,"LINESTRING (149.4433579 -35.2545813, 149.4410779 -35.2542705, 149.4409095 -35.2542646)",,,
488862469,Butmaroo Street,residential,False,True,229.49299999999997,"LINESTRING (149.4433579 -35.2545813, 149.4433416 -35.2546512, 149.4432776 -35.2549318, 149.4431519 -35.2555667, 149.4429666 -35.2564536, 149.4429595 -35.2564897, 149.4429383 -35.2566164)",,,
437437298,Gibraltar Street,tertiary,True,False,219.10700000000003,"LINESTRING (149.4407507 -35.2542422, 149.4405936 -35.2542038, 149.4385345 -35.2539321, 149.4384507 -35.2539186, 149.4383809 -35.2538905)",,,
437437299,,tertiary,True,False,16.500999999999998,"LINESTRING (149.4407507 -35.2542422, 149.4407359 -35.2542151, 149.4407327 -35.2541855, 149.4407413 -35.2541567, 149.440761 -35.2541318, 149.4407895 -35.2541133)",,roundabout,
4977136,Malbon Street,primary,False,True,225.00900000000001,"LINESTRING (149.4404201 -35.256284, 149.4401766 -35.2562445, 149.4379738 -35.2559619)",50,,B52
374539059,Ellendon Street,tertiary,False,True,225.80999999999997,"LINESTRING (149.4404201 -35.256284, 149.440457 -35.256113, 149.4405465 -35.2556493, 149.4406245 -35.255264, 149.4407034 -35.2548581, 149.4407842 -35.2544391, 149.4408351 -35.2542825)",,,
488862047,Ellendon Street,tertiary,False,False,228.367,"LINESTRING (149.4404201 -35.256284, 149.4404013 -35.2563818, 149.4403149 -35.2568232, 149.4401662 -35.2575658, 149.4401358 -35.2577217, 149.4401017 -35.2578966, 149.4400232 -35.258312)",,,
488862049,Malbon Street,primary,False,False,231.621,"LINESTRING (149.4404201 -35.256284, 149.441738 -35.2564589, 149.4424037 -35.2565475, 149.442699 -35.2565867, 149.4429383 -35.2566164)",50,,B52
