osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes
"[251709620, 518735430]",Darley Road,tertiary,30,False,True,113.021,"LINESTRING (151.2875147 -33.8001689, 151.287575 -33.8002405, 151.2881355 -33.8009067, 151.2882124 -33.8010037)",,
764779792,,tertiary,30,True,False,14.263000000000002,"LINESTRING (151.2875147 -33.8001689, 151.2874767 -33.8001789, 151.2874451 -33.8001766, 151.2874163 -33.8001655, 151.2874017 -33.800155, 151.2873844 -33.8001329)",roundabout,
"[761101232, 4640515, 761101231]",Raglan Street,tertiary,30,False,False,78.27499999999999,"LINESTRING (151.2875758 -33.7958431, 151.2874767 -33.7958582, 151.2874528 -33.7958619, 151.2871346 -33.7958232, 151.2869543 -33.7957975, 151.2867399 -33.7957671)",,2
"[8123137, 1155142378]",North Steyne,tertiary,30,False,False,139.521,"LINESTRING (151.2875758 -33.7958431, 151.2875076 -33.7956154, 151.2872364 -33.7947096, 151.2872093 -33.7946259)",,2
"[8123136, 1155142378, 174198114]","['North Steyne', 'South Steyne']",tertiary,30,False,"[False, True]",268.618,"LINESTRING (151.2875758 -33.7958431, 151.2876506 -33.7960386, 151.2878076 -33.7964492, 151.2880038 -33.7969839, 151.2880216 -33.7970215, 151.2880967 -33.7971473, 151.288149 -33.7972392, 151.2884366 -33.7977022, 151.288662 -33.798075)",,2
171155995,Sydney Road,primary,60,False,False,63.705,"LINESTRING (151.2837936 -33.7966686, 151.2844692 -33.7967827)",,4
8123137,North Steyne,tertiary,30,False,True,72.716,"LINESTRING (151.2869858 -33.7928257, 151.2869764 -33.7934796)",,2
4640499,Carlton Street,residential,50,False,False,43.938,"LINESTRING (151.2869858 -33.7928257, 151.2868793 -33.7928103, 151.2865174 -33.7927578)",,
4640499,Carlton Street,residential,50,False,True,43.938,"LINESTRING (151.2865174 -33.7927578, 151.2868793 -33.7928103, 151.2869858 -33.7928257)",,
8123137,North Steyne,tertiary,30,False,False,129.749,"LINESTRING (151.2872093 -33.7946259, 151.2870135 -33.793948, 151.286989 -33.7937627, 151.2869764 -33.7934796)",,2
"[8123137, 1155142378]",North Steyne,tertiary,30,False,True,139.52100000000002,"LINESTRING (151.2872093 -33.7946259, 151.2872364 -33.7947096, 151.2875076 -33.7956154, 151.2875758 -33.7958431)",,2
171155992,Raglan Street,tertiary,50,False,True,38.368,"LINESTRING (151.2839329 -33.7953372, 151.284341 -33.7954008)",,
"[171155992, 544448123]",Raglan Street,tertiary,50,False,False,50.777,"LINESTRING (151.2839329 -33.7953372, 151.2836404 -33.7952969, 151.2833926 -33.7952545)",,
1154912133,Eustace Street,residential,,True,False,62.437000000000005,"LINESTRING (151.2833412 -33.7986729, 151.2833576 -33.7986033, 151.2834713 -33.7981219)",,
1154912135,West Esplanade,secondary,30,False,False,113.406,"LINESTRING (151.2833412 -33.7986729, 151.2842651 -33.7991153, 151.2843037 -33.7991342, 151.2844001 -33.7991881)",,4
171155995,Sydney Road,primary,60,False,True,63.705,"LINESTRING (151.2844692 -33.7967827, 151.2837936 -33.7966686)",,4
758620824,Sydney Road,primary,60,False,False,21.404,"LINESTRING (151.2844692 -33.7967827, 151.2846971 -33.7968171)",,4
"[758620825, 171059682]",West Promenade,residential,30,True,False,174.412,"LINESTRING (151.2844692 -33.7967827, 151.2844517 -33.7968593, 151.2844364 -33.7969205, 151.2842676 -33.7976303, 151.2842345 -33.7977694, 151.2841144 -33.7983232)",,
4640515,Raglan Street,tertiary,30,False,False,41.816,"LINESTRING (151.2867399 -33.7957671, 151.2864758 -33.795728, 151.2862944 -33.7957011)",,2
"[761101232, 4640515, 761101231]",Raglan Street,tertiary,30,False,True,78.27499999999999,"LINESTRING (151.2867399 -33.7957671, 151.2869543 -33.7957975, 151.2871346 -33.7958232, 151.2874528 -33.7958619, 151.2874767 -33.7958582, 151.2875758 -33.7958431)",,2
4869347,Central Avenue,residential,30,False,False,152.56,"LINESTRING (151.2867399 -33.7957671, 151.2867223 -33.7958491, 151.2864494 -33.7971177)",,
4869347,Central Avenue,residential,30,False,True,152.56,"LINESTRING (151.2864494 -33.7971177, 151.2867223 -33.7958491, 151.2867399 -33.7957671)",,
4869346,The Corso,tertiary,30,True,False,96.44300000000001,"LINESTRING (151.2860525 -33.7983968, 151.2860167 -33.7983923, 151.2859788 -33.7983955, 151.2859375 -33.7984065, 151.2858932 -33.7984253, 151.2856324 -33.7985722, 151.2854769 -33.7986659, 151.2853304 -33.798751, 151.2852888 -33.7987642, 151.2852467 -33.7987674, 151.2852215 -33.7987593, 151.285203 -33.7987456, 151.2851763 -33.7987087)",,
"[518735425, 518735426, 174198115]",Darley Road,tertiary,30,False,False,109.915,"LINESTRING (151.2860525 -33.7983968, 151.286081 -33.7984298, 151.286104 -33.7984566, 151.28617 -33.7985335, 151.2864146 -33.7988304, 151.2865433 -33.7989875, 151.2866541 -33.7991204, 151.2866703 -33.7991399, 151.2867243 -33.7992124)",,2
4640515,Raglan Street,tertiary,30,False,False,41.959,"LINESTRING (151.2862944 -33.7957011, 151.2858479 -33.7956325)",,2
4640515,Raglan Street,tertiary,30,False,True,41.816,"LINESTRING (151.2862944 -33.7957011, 151.2864758 -33.795728, 151.2867399 -33.7957671)",,2
14417936,Short Street,residential,30,False,True,41.765,"LINESTRING (151.2862944 -33.7957011, 151.2862764 -33.7957815, 151.2862119 -33.7960704)",,
