osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,name,geometry,junction
20120747,,trunk_link,50,True,False,37.199,C355;C369,,"LINESTRING (145.3559375 -36.3949546, 145.3558844 -36.3952864)",
143789548,2,trunk,50,True,False,25.549,A300,McLennan Street,"LINESTRING (145.3559375 -36.3949546, 145.3560275 -36.3949428, 145.3562192 -36.3949175)",
51653170,2,trunk_link,50,False,False,35.023,,,"LINESTRING (145.3621664 -36.3940423, 145.3621788 -36.3941001, 145.3621998 -36.3941977, 145.3622223 -36.3943033, 145.3622328 -36.3943527)",
711950436,2,trunk,50,True,False,69.318,A300,McLennan Street,"LINESTRING (145.3621664 -36.3940423, 145.3627324 -36.3939516, 145.3629215 -36.3939062)",
41411742,2,trunk_link,50,False,True,21.482,,,"LINESTRING (145.3629215 -36.3939062, 145.3630945 -36.3940401)",
"[51372910, 82886591]",,residential,50,False,True,197.48700000000002,,O'Brien Street,"LINESTRING (145.3629215 -36.3939062, 145.3628417 -36.3938371, 145.3627581 -36.3937646, 145.3623826 -36.3934318, 145.3622738 -36.3933372, 145.3614259 -36.3926005)",
220090634,2,trunk,50,True,False,180.19899999999998,A300,McLennan Street,"LINESTRING (145.3629215 -36.3939062, 145.3630542 -36.393862, 145.3632085 -36.393808, 145.3632954 -36.3937684, 145.3633991 -36.3937146, 145.3635051 -36.3936412, 145.3636256 -36.3935534, 145.3638979 -36.3933459, 145.3639175 -36.3933309, 145.364199 -36.393119, 145.364404 -36.3929664, 145.3644836 -36.3929063)",
4725127,,unclassified,50,False,False,298.728,,Doonan Street,"LINESTRING (145.3572214 -36.3962119, 145.3572643 -36.396635, 145.3573555 -36.3970668, 145.3576827 -36.3983622, 145.3578061 -36.3988544)",
4725127,,unclassified,50,False,True,88.91199999999999,,Doonan Street,"LINESTRING (145.3572214 -36.3962119, 145.3571154 -36.3957073, 145.3570681 -36.3954818, 145.3570629 -36.3954228)",
4725128,,unclassified,50,False,False,225.266,,Camp Street,"LINESTRING (145.3572214 -36.3962119, 145.3579762 -36.3960964, 145.3579831 -36.3960953, 145.358915 -36.3959603, 145.359697 -36.395847)",
4725128,,unclassified,50,False,False,216.569,,Camp Street,"LINESTRING (145.359697 -36.395847, 145.3607606 -36.3956829, 145.3608995 -36.3956737, 145.3609496 -36.395711, 145.3610033 -36.3958448, 145.361065 -36.3960888, 145.3611293 -36.3963133, 145.3611696 -36.3963976, 145.3612232 -36.3964645, 145.3613339 -36.3965432)",
4725128,,unclassified,50,False,True,225.266,,Camp Street,"LINESTRING (145.359697 -36.395847, 145.358915 -36.3959603, 145.3579831 -36.3960953, 145.3579762 -36.3960964, 145.3572214 -36.3962119)",
50264062,,unclassified,50,False,False,212.578,,Young Street,"LINESTRING (145.359697 -36.395847, 145.3597029 -36.3959096, 145.3599122 -36.3969135, 145.3600235 -36.3973993, 145.3601187 -36.3976659, 145.3601439 -36.397722)",
50264062,,unclassified,50,False,True,122.02799999999999,,Young Street,"LINESTRING (145.359697 -36.395847, 145.3596572 -36.3956715, 145.3595809 -36.3953352, 145.359471 -36.3948503, 145.3594522 -36.3947674)",
51372910,,residential,,False,True,21.767,,O'Brien Street,"LINESTRING (145.3614259 -36.3926005, 145.3612605 -36.392457)",
82889150,,residential,40,False,True,181.229,,Park Street,"LINESTRING (145.3614259 -36.3926005, 145.3629126 -36.3914941)",
"[51372910, 82886591]",,residential,50,False,False,197.48700000000002,,O'Brien Street,"LINESTRING (145.3614259 -36.3926005, 145.3622738 -36.3933372, 145.3623826 -36.3934318, 145.3627581 -36.3937646, 145.3628417 -36.3938371, 145.3629215 -36.3939062)",
24967263,,residential,,False,True,147.131,,Elizabeth Street,"LINESTRING (145.3629126 -36.3914941, 145.3618011 -36.3905193)",
82889150,,residential,40,False,False,181.229,,Park Street,"LINESTRING (145.3629126 -36.3914941, 145.3614259 -36.3926005)",
24967263,,residential,,False,False,181.969,,Elizabeth Street,"LINESTRING (145.3629126 -36.3914941, 145.3641275 -36.3925547, 145.3642907 -36.3926972)",
41413134,2,trunk_link,50,False,True,36.281000000000006,,,"LINESTRING (145.3593823 -36.394446, 145.3594157 -36.3945997, 145.3594522 -36.3947674)",
50264133,,residential,50,False,False,185.837,,Morrell Street,"LINESTRING (145.3593823 -36.394446, 145.3593614 -36.3943486, 145.3593541 -36.3943143, 145.3593313 -36.3941977, 145.3592937 -36.3940249, 145.3592734 -36.3939315, 145.3592359 -36.3937595, 145.359027 -36.3927994)",
220090636,2,trunk,50,True,False,140.622,A300,McLennan Street,"LINESTRING (145.3593823 -36.394446, 145.3594856 -36.394431, 145.3599026 -36.3943706, 145.3603894 -36.3943, 145.3609285 -36.3942218)",
24967263,,residential,,False,False,65.276,,Elizabeth Street,"LINESTRING (145.361308 -36.3900868, 145.3618011 -36.3905193)",
51372909,,residential,,False,True,147.048,,Ann Street,"LINESTRING (145.361308 -36.3900868, 145.3601047 -36.3909871)",
51475254,,tertiary,50,False,False,10.055,,Watt Road,"LINESTRING (145.3634333 -36.3943689, 145.3633628 -36.3942985)",
51475377,1,tertiary_link,50,True,False,62.309999999999995,,,"LINESTRING (145.3634333 -36.3943689, 145.3633833 -36.3943352, 145.363315 -36.3943014, 145.3632215 -36.3942672, 145.3631102 -36.3942368, 145.3630673 -36.3942264, 145.362991 -36.3942081, 145.3629206 -36.3941913, 145.362788 -36.3941873)",
220094860,,residential,50,False,False,161.3,,Morrell Street,"LINESTRING (145.359027 -36.3927994, 145.358706 -36.391372)",
220094861,,residential,50,False,False,138.366,,Alexandra Street,"LINESTRING (145.359027 -36.3927994, 145.3605463 -36.3925698)",
220098814,,residential,50,False,True,140.873,,Alexandra Street,"LINESTRING (145.359027 -36.3927994, 145.357479 -36.3930281)",
50264133,,residential,50,False,True,185.837,,Morrell Street,"LINESTRING (145.359027 -36.3927994, 145.3592359 -36.3937595, 145.3592734 -36.3939315, 145.3592937 -36.3940249, 145.3593313 -36.3941977, 145.3593541 -36.3943143, 145.3593614 -36.3943486, 145.3593823 -36.394446)",
143826186,,residential,50,False,True,141.065,,Ann Street,"LINESTRING (145.358706 -36.391372, 145.3571582 -36.3916108)",
220094860,,residential,50,False,True,161.3,,Morrell Street,"LINESTRING (145.358706 -36.391372, 145.359027 -36.3927994)",
220094862,,residential,50,False,False,68.82499999999999,,Ann Street,"LINESTRING (145.358706 -36.391372, 145.3591573 -36.3913029, 145.3594618 -36.3912582)",
51653204,1,unclassified,50,True,False,7.774,,,"LINESTRING (145.3570629 -36.3954228, 145.3570165 -36.3953637)",
4725127,,unclassified,50,False,False,88.912,,Doonan Street,"LINESTRING (145.3570629 -36.3954228, 145.3570681 -36.3954818, 145.3571154 -36.3957073, 145.3572214 -36.3962119)",
50264539,2,trunk_link,50,False,False,35.587,,,"LINESTRING (145.360996 -36.3945372, 145.3609881 -36.3945005, 145.3609614 -36.3943757, 145.360942 -36.394285, 145.3609388 -36.39427, 145.3609285 -36.3942218)",
220090614,2,trunk,50,True,False,140.531,A300,McLennan Street,"LINESTRING (145.360996 -36.3945372, 145.3595777 -36.3947487, 145.3595463 -36.3947534, 145.3594522 -36.3947674)",
50264539,2,trunk_link,50,False,True,35.587,,,"LINESTRING (145.3609285 -36.3942218, 145.3609388 -36.39427, 145.360942 -36.394285, 145.3609614 -36.3943757, 145.3609881 -36.3945005, 145.360996 -36.3945372)",
51474894,,residential,50,False,False,186.853,,Mill Street,"LINESTRING (145.3609285 -36.3942218, 145.3609177 -36.394175, 145.3609056 -36.3941226, 145.3607716 -36.3935438, 145.3607279 -36.3933549, 145.3605463 -36.3925698)",
220090636,2,trunk,50,True,False,112.584,A300,McLennan Street,"LINESTRING (145.3609285 -36.3942218, 145.3610637 -36.3942022, 145.3613701 -36.3941578, 145.3620635 -36.3940572, 145.3621664 -36.3940423)",
220094861,,residential,50,False,True,138.366,,Alexandra Street,"LINESTRING (145.3605463 -36.3925698, 145.359027 -36.3927994)",
51474894,,residential,50,False,True,186.853,,Mill Street,"LINESTRING (145.3605463 -36.3925698, 145.3607279 -36.3933549, 145.3607716 -36.3935438, 145.3609056 -36.3941226, 145.3609177 -36.394175, 145.3609285 -36.3942218)",
82889153,,residential,40,False,False,89.519,,Morrell Street,"LINESTRING (145.3605463 -36.3925698, 145.3604175 -36.3919264, 145.3604471 -36.3918655, 145.3604658 -36.3918271, 145.3605141 -36.3918012)",
220094861,,residential,50,False,False,65.146,,Alexandra Street,"LINESTRING (145.3605463 -36.3925698, 145.3611438 -36.3924754, 145.3612605 -36.392457)",
51372910,,residential,,False,False,98.9,,O'Brien Street,"LINESTRING (145.3605141 -36.3918012, 145.3612605 -36.392457)",
51372910,,residential,,False,True,61.501,,O'Brien Street,"LINESTRING (145.3605141 -36.3918012, 145.3600513 -36.3913924)",
82889153,,residential,40,False,True,89.51899999999999,,Morrell Street,"LINESTRING (145.3605141 -36.3918012, 145.3604658 -36.3918271, 145.3604471 -36.3918655, 145.3604175 -36.3919264, 145.3605463 -36.3925698)",
143789542,,residential,50,False,False,98.576,,Alexandra Street,"LINESTRING (145.3563945 -36.3931824, 145.357479 -36.3930281)",
143789555,,residential,50,True,False,20.529,,Alexandra Street,"LINESTRING (145.3563945 -36.3931824, 145.3563204 -36.3932112, 145.3562466 -36.3932274, 145.3561782 -36.3932414)",
51372910,,residential,,False,False,21.767,,O'Brien Street,"LINESTRING (145.3612605 -36.392457, 145.3614259 -36.3926005)",
51372910,,residential,,False,True,98.9,,O'Brien Street,"LINESTRING (145.3612605 -36.392457, 145.3605141 -36.3918012)",
220094861,,residential,50,False,True,65.146,,Alexandra Street,"LINESTRING (145.3612605 -36.392457, 145.3611438 -36.3924754, 145.3605463 -36.3925698)",
51474999,2,trunk_link,50,True,False,35.107,,,"LINESTRING (145.3569887 -36.3948079, 145.3570479 -36.3950595, 145.3570596 -36.3951184)",
134372410,2,trunk,50,True,False,78.683,A300,McLennan Street,"LINESTRING (145.3569887 -36.3948079, 145.3570626 -36.3947966, 145.3578523 -36.3946757)",
143789542,,residential,50,False,True,98.576,,Alexandra Street,"LINESTRING (145.357479 -36.3930281, 145.3563945 -36.3931824)",
220098814,,residential,50,False,False,140.873,,Alexandra Street,"LINESTRING (145.357479 -36.3930281, 145.359027 -36.3927994)",
220098817,,residential,,False,False,160.191,,Northgate Street,"LINESTRING (145.357479 -36.3930281, 145.3571582 -36.3916108)",
50265504,,residential,,False,True,186.227,,Northgate Street,"LINESTRING (145.357479 -36.3930281, 145.3576972 -36.3939911, 145.3578263 -36.394561, 145.3578523 -36.3946757)",
143826186,,residential,50,False,False,141.065,,Ann Street,"LINESTRING (145.3571582 -36.3916108, 145.358706 -36.391372)",
143826186,,residential,50,False,True,63.632,,Ann Street,"LINESTRING (145.3571582 -36.3916108, 145.3564598 -36.3917176)",
220098817,,residential,,False,True,160.191,,Northgate Street,"LINESTRING (145.3571582 -36.3916108, 145.357479 -36.3930281)",
220094858,,residential,40,True,False,24.81,,O'Brien Street,"LINESTRING (145.3595837 -36.3909072, 145.3597723 -36.3910707)",
50265643,,residential,,False,True,13.552,,Larsen Street,"LINESTRING (145.3557278 -36.3912941, 145.3558792 -36.391295)",
50694534,,residential,50,True,False,20.375,,Echuca Road Service Road,"LINESTRING (145.3557111 -36.3926653, 145.3558902 -36.3925522)",
51372911,,residential,,True,False,3.009,,,"LINESTRING (145.3597847 -36.3912428, 145.3597523 -36.3912356)",roundabout
51372911,,residential,,True,False,3.007,,,"LINESTRING (145.359689 -36.3911475, 145.3596973 -36.3911213)",roundabout
980101302,,residential,40,True,False,25.888,,O'Brien Street,"LINESTRING (145.3596973 -36.3911213, 145.3595837 -36.3909072)",
51372911,,residential,,True,False,9.049999999999999,,,"LINESTRING (145.3596973 -36.3911213, 145.3597153 -36.3910983, 145.3597411 -36.3910809, 145.3597723 -36.3910707)",roundabout
51372911,,residential,,True,False,6.802,,,"LINESTRING (145.3597723 -36.3910707, 145.3597975 -36.3910684, 145.3598226 -36.3910709, 145.3598464 -36.3910779)",roundabout
51372911,,residential,,True,False,11.972999999999999,,,"LINESTRING (145.3598464 -36.3910779, 145.3598735 -36.3910937, 145.3598934 -36.3911153, 145.3599042 -36.3911408, 145.3599048 -36.3911677)",roundabout
980101304,,residential,,True,False,25.35,,Ann Street,"LINESTRING (145.3598464 -36.3910779, 145.3599811 -36.3910427, 145.3601047 -36.3909871)",
51372911,,residential,,True,False,12.026,,,"LINESTRING (145.3598953 -36.3911935, 145.3598763 -36.3912158, 145.3598498 -36.3912324, 145.3598182 -36.3912417, 145.3597847 -36.3912428)",roundabout
980101300,,residential,,True,False,26.187,,O'Brien Street,"LINESTRING (145.3598953 -36.3911935, 145.3599475 -36.3912704, 145.3600513 -36.3913924)",
24967263,,residential,,False,True,181.969,,Elizabeth Street,"LINESTRING (145.3642907 -36.3926972, 145.3641275 -36.3925547, 145.3629126 -36.3914941)",
980099400,,residential,,True,False,34.160000000000004,,Elizabeth Street,"LINESTRING (145.3642907 -36.3926972, 145.3644872 -36.3928238, 145.3644966 -36.3928299, 145.3645208 -36.3928351, 145.3645415 -36.3928352, 145.3645668 -36.392831, 145.364608 -36.392814)",
51474658,,residential,50,False,True,181.14000000000001,,McLennan Street Service Road,"LINESTRING (145.36485 -36.3931937, 145.3643525 -36.3935633, 145.3637924 -36.3939794, 145.3633628 -36.3942985)",
980099404,,residential,,False,True,36.086,,Elizabeth Street,"LINESTRING (145.36485 -36.3931937, 145.364608 -36.3929803, 145.3645773 -36.3929547)",
51475254,,tertiary,50,False,True,10.055,,Watt Road,"LINESTRING (145.3633628 -36.3942985, 145.3634333 -36.3943689)",
51474658,,residential,50,False,False,181.14000000000001,,McLennan Street Service Road,"LINESTRING (145.3633628 -36.3942985, 145.3637924 -36.3939794, 145.3643525 -36.3935633, 145.36485 -36.3931937)",
785139159,,tertiary,50,False,False,37.458,,Watt Road,"LINESTRING (145.3633628 -36.3942985, 145.3631869 -36.394123, 145.3630945 -36.3940401)",
4725118,2,trunk,50,True,False,53.184,A300,McLennan Street,"LINESTRING (145.362788 -36.3941873, 145.3626608 -36.3942402, 145.3624561 -36.3943052, 145.3622328 -36.3943527)",
50265504,,residential,,False,False,186.227,,Northgate Street,"LINESTRING (145.3578523 -36.3946757, 145.3578263 -36.394561, 145.3576972 -36.3939911, 145.357479 -36.3930281)",
134372410,2,trunk,50,True,False,139.30999999999997,A300,McLennan Street,"LINESTRING (145.3578523 -36.3946757, 145.3579412 -36.3946624, 145.3586943 -36.3945496, 145.3592509 -36.3944633, 145.359277 -36.3944599, 145.3593823 -36.394446)",
51653170,2,trunk_link,50,False,True,35.023,,,"LINESTRING (145.3622328 -36.3943527, 145.3622223 -36.3943033, 145.3621998 -36.3941977, 145.3621788 -36.3941001, 145.3621664 -36.3940423)",
220090614,2,trunk,50,True,False,112.58700000000002,A300,McLennan Street,"LINESTRING (145.3622328 -36.3943527, 145.3621102 -36.394371, 145.361066 -36.3945268, 145.3610485 -36.3945294, 145.360996 -36.3945372)",
"[911464105, 911464106, 51653177]",,unclassified,50,False,False,271.755,,Archer Street,"LINESTRING (145.3622328 -36.3943527, 145.362236 -36.3944228, 145.3622369 -36.39444, 145.3622434 -36.3945717, 145.3622515 -36.3947283, 145.3622662 -36.3950284, 145.362285 -36.3953533, 145.362285 -36.3954202, 145.3622796 -36.3954753, 145.3622649 -36.3955271, 145.3622434 -36.3955811, 145.3622072 -36.3956383, 145.362163 -36.3956944, 145.3620288 -36.3958283, 145.3615112 -36.3963691, 145.361372 -36.3965058, 145.3613339 -36.3965432)",
51653178,,unclassified,50,False,False,59.545,,Lawson Street,"LINESTRING (145.3604638 -36.3974162, 145.3609545 -36.3977778)",
51653177,,unclassified,50,False,False,44.474000000000004,,Archer Street,"LINESTRING (145.3604638 -36.3974162, 145.3603404 -36.3975404, 145.3602331 -36.3976429, 145.3601996 -36.3976699, 145.3601439 -36.397722)",
51653177,,unclassified,50,False,True,124.45200000000001,,Archer Street,"LINESTRING (145.3604638 -36.3974162, 145.3609841 -36.3968927, 145.3612242 -36.3966509, 145.3613339 -36.3965432)",
51653177,,unclassified,50,False,False,76.49,,Archer Street,"LINESTRING (145.3601439 -36.397722, 145.3596407 -36.398278)",
50264062,,unclassified,50,False,True,212.578,,Young Street,"LINESTRING (145.3601439 -36.397722, 145.3601187 -36.3976659, 145.3600235 -36.3973993, 145.3599122 -36.3969135, 145.3597029 -36.3959096, 145.359697 -36.395847)",
51653177,,unclassified,50,False,True,44.474000000000004,,Archer Street,"LINESTRING (145.3601439 -36.397722, 145.3601996 -36.3976699, 145.3602331 -36.3976429, 145.3603404 -36.3975404, 145.3604638 -36.3974162)",
51653178,,unclassified,50,False,True,59.545,,Lawson Street,"LINESTRING (145.3609545 -36.3977778, 145.3604638 -36.3974162)",
220090626,2,trunk,50,True,False,75.486,A300,McLennan Street,"LINESTRING (145.3567154 -36.3951709, 145.3560086 -36.3952723, 145.3559687 -36.3952768, 145.3558844 -36.3952864)",
293946715,,residential,,False,False,6.909,,Hall Street,"LINESTRING (145.3546213 -36.3975562, 145.3545486 -36.3975353)",
134372410,2,trunk,50,True,False,62.509,A300,McLennan Street,"LINESTRING (145.3562192 -36.3949175, 145.356312 -36.394904, 145.3569069 -36.3948196)",
24967263,,residential,,False,False,147.131,,Elizabeth Street,"LINESTRING (145.3618011 -36.3905193, 145.3629126 -36.3914941)",
24967263,,residential,,False,True,65.276,,Elizabeth Street,"LINESTRING (145.3618011 -36.3905193, 145.361308 -36.3900868)",
82886595,,residential,50,False,True,75.28999999999999,,Harding Street,"LINESTRING (145.3618011 -36.3905193, 145.3621511 -36.3902485, 145.3622906 -36.3901665, 145.3623765 -36.3901406, 145.3624677 -36.3901406)",
82886595,,residential,50,False,False,75.29,,Harding Street,"LINESTRING (145.3624677 -36.3901406, 145.3623765 -36.3901406, 145.3622906 -36.3901665, 145.3621511 -36.3902485, 145.3618011 -36.3905193)",
143812791,,residential,50,False,True,32.181,,Echuca Road Service Road,"LINESTRING (145.3561997 -36.3946805, 145.3561974 -36.3943911)",
143812791,,residential,50,False,False,32.181,,Echuca Road Service Road,"LINESTRING (145.3561974 -36.3943911, 145.3561997 -36.3946805)",
143789543,1,residential,,True,False,21.33,,,"LINESTRING (145.3561974 -36.3943911, 145.3561098 -36.3944354, 145.3560549 -36.3944602, 145.3559842 -36.3944707)",
143789552,,residential,,False,False,6.696,,,"LINESTRING (145.3561675 -36.3931818, 145.3561782 -36.3932414)",
50265358,,residential,,True,False,20.319,,Alexandra Street,"LINESTRING (145.3561675 -36.3931818, 145.3562556 -36.3931813, 145.3563945 -36.3931824)",
143789552,,residential,,False,True,6.696,,,"LINESTRING (145.3561782 -36.3932414, 145.3561675 -36.3931818)",
143789547,1,residential,50,True,False,127.886,,Echuca Road Service Road,"LINESTRING (145.3561782 -36.3932414, 145.3561876 -36.3933192, 145.3561903 -36.39348, 145.3561974 -36.3943911)",
143789555,,residential,50,True,False,18.285,,Alexandra Street,"LINESTRING (145.3561782 -36.3932414, 145.3560629 -36.3932468, 145.3559743 -36.3932514)",
143812789,1,unclassified,,True,False,16.869,,Joyce Reid Memorial Drive,"LINESTRING (145.3557131 -36.3936791, 145.3557705 -36.3936727, 145.355901 -36.3936743)",
50265643,,residential,,False,False,13.552,,Larsen Street,"LINESTRING (145.3558792 -36.391295, 145.3557278 -36.3912941)",
143827470,,secondary_link,,False,True,7.154,,,"LINESTRING (145.3558792 -36.391295, 145.3559554 -36.3913144)",
577446036,1,secondary,60,True,False,27.01,C355,Echuca Road,"LINESTRING (145.3558792 -36.391295, 145.3558768 -36.3910521)",
50694522,,residential,50,True,False,97.007,,Echuca Road Service Road,"LINESTRING (145.3557073 -36.3921659, 145.3557114 -36.3920805, 145.3557215 -36.3919914, 145.3557271 -36.3919305, 145.3557274 -36.3916464, 145.3557278 -36.3912941)",
577441758,1,secondary,50,True,False,4.804,C355,Echuca Road,"LINESTRING (145.3559011 -36.3937175, 145.355901 -36.3936743)",
143812780,1,unclassified,,True,False,16.826,,Joyce Reid Memorial Drive,"LINESTRING (145.3559011 -36.3937175, 145.3557767 -36.393715, 145.355714 -36.3937067)",
143812783,1,secondary_link,,True,False,7.601,,,"LINESTRING (145.3559812 -36.3936948, 145.3559011 -36.3937175)",
143812777,1,secondary,50,True,False,86.29,C355,Echuca Road,"LINESTRING (145.3559812 -36.3936948, 145.3559878 -36.3942724, 145.3559838 -36.3943335, 145.3559852 -36.3944287, 145.3559842 -36.3944707)",
143826146,,secondary_link,,True,False,6.941,,,"LINESTRING (145.3558902 -36.3925522, 145.3559662 -36.3925646)",
577444323,1,secondary,60,True,False,83.376,C355,Echuca Road,"LINESTRING (145.3558902 -36.3925522, 145.3558836 -36.3918024)",
"[20120482, 220094643]",2,secondary,50,True,False,46.645,C355,Echuca Road,"LINESTRING (145.3559826 -36.3945372, 145.3559737 -36.3945779, 145.3559631 -36.3946309, 145.355958 -36.3947206, 145.3559503 -36.3948565, 145.3559476 -36.3948775, 145.3559375 -36.3949546)",
220094653,1,secondary_link,50,True,False,50.27,,,"LINESTRING (145.3559826 -36.3945372, 145.3560153 -36.3946916, 145.3560582 -36.3948027, 145.3560821 -36.3948392, 145.3560851 -36.3948438, 145.356124 -36.3948772, 145.3561682 -36.3948999, 145.3562192 -36.3949175)",
50694503,1,secondary_link,,True,False,7.532,,,"LINESTRING (145.355901 -36.3936743, 145.3559812 -36.3936948)",
"[577441757, 143826126]",1,secondary,"['60', '50']",True,False,51.14,C355,Echuca Road,"LINESTRING (145.355901 -36.3936743, 145.3559006 -36.3935869, 145.3558969 -36.3932144)",
143812777,1,secondary,50,True,False,7.396,C355,Echuca Road,"LINESTRING (145.3559842 -36.3944707, 145.3559826 -36.3945372)",
"[577444321, 220094646]",1,secondary,60,True,False,48.605,C355,Echuca Road,"LINESTRING (145.3558946 -36.3929893, 145.3558922 -36.3927471, 145.3558902 -36.3925522)",
143826191,,residential,50,False,False,125.109,,Echuca Road Service Road,"LINESTRING (145.3561393 -36.3929079, 145.3561568 -36.392882, 145.3561769 -36.3928431, 145.3561849 -36.3928053, 145.3561849 -36.3927395, 145.3561706 -36.3917902)",
143826208,,residential,50,True,False,18.807000000000002,,Echuca Road Service Road,"LINESTRING (145.3561393 -36.3929079, 145.3561005 -36.3929446, 145.3560491 -36.3929775, 145.3559701 -36.3930018)",
143826180,,residential,50,False,True,27.01,,Echuca Road Service Road,"LINESTRING (145.3557203 -36.3909539, 145.3557223 -36.3911968)",
143826180,,residential,50,False,False,27.01,,Echuca Road Service Road,"LINESTRING (145.3557223 -36.3911968, 145.3557203 -36.3909539)",
143826201,,secondary_link,,True,False,7.174,,,"LINESTRING (145.3559596 -36.3918229, 145.3558836 -36.3918024)",
577444905,1,secondary,60,True,False,82.476,C355,Echuca Road,"LINESTRING (145.3559596 -36.3918229, 145.3559662 -36.3925646)",
143826136,,secondary_link,,True,False,7.561,,,"LINESTRING (145.3558969 -36.3932144, 145.3559717 -36.3931828)",
577443630,1,secondary,60,True,False,25.031,C355,Echuca Road,"LINESTRING (145.3558969 -36.3932144, 145.3558946 -36.3929893)",
143826139,,secondary_link,,True,False,7.717,,,"LINESTRING (145.3558836 -36.3918024, 145.3559591 -36.3917689)",
"[577446037, 577444903]",1,secondary,60,True,False,56.422,C355,Echuca Road,"LINESTRING (145.3558836 -36.3918024, 145.3558822 -36.3916432, 145.3558792 -36.391295)",
577446035,1,secondary,60,True,False,35.294,C355,Echuca Road,"LINESTRING (145.3559525 -36.390997, 145.3559554 -36.3913144)",
143826207,,secondary_link,,True,False,9.521999999999998,,,"LINESTRING (145.3559525 -36.390997, 145.3559261 -36.3910305, 145.3559073 -36.3910435, 145.3558768 -36.3910521)",
143826164,,residential,50,True,False,19.233,,Ann Street,"LINESTRING (145.3561706 -36.3917902, 145.3559596 -36.3918229)",
143826204,,residential,,False,False,5.618,,,"LINESTRING (145.3561706 -36.3917902, 145.3561688 -36.3917397)",
143826191,,residential,50,False,True,125.10900000000001,,Echuca Road Service Road,"LINESTRING (145.3561706 -36.3917902, 145.3561849 -36.3927395, 145.3561849 -36.3928053, 145.3561769 -36.3928431, 145.3561568 -36.392882, 145.3561393 -36.3929079)",
"[577444322, 577444324]",1,secondary,60,True,False,48.616,C355,Echuca Road,"LINESTRING (145.3559662 -36.3925646, 145.3559678 -36.3927488, 145.3559701 -36.3930018)",
143826186,,residential,50,False,False,63.632,,Ann Street,"LINESTRING (145.3564598 -36.3917176, 145.3571582 -36.3916108)",
143826164,,residential,50,True,False,27.175,,Ann Street,"LINESTRING (145.3564598 -36.3917176, 145.356247 -36.3917784, 145.3561706 -36.3917902)",
143826200,,residential,50,True,False,18.172,,Echuca Road Service Road,"LINESTRING (145.3558768 -36.3910521, 145.3558389 -36.3910445, 145.3557893 -36.3910132, 145.3557203 -36.3909539)",
143826151,,secondary_link,,True,False,8.057,,,"LINESTRING (145.3559743 -36.3932514, 145.3558969 -36.3932144)",
"[220094640, 577441759]",1,secondary,"['60', '50']",True,False,49.308,C355,Echuca Road,"LINESTRING (145.3559743 -36.3932514, 145.3559798 -36.3935847, 145.3559812 -36.3936948)",
143826204,,residential,,False,True,5.618,,,"LINESTRING (145.3561688 -36.3917397, 145.3561706 -36.3917902)",
47099240,,residential,,True,False,26.212000000000003,,Ann Street,"LINESTRING (145.3561688 -36.3917397, 145.3562427 -36.3917278, 145.3564598 -36.3917176)",
47099240,,residential,,True,False,19.049,,Ann Street,"LINESTRING (145.3559591 -36.3917689, 145.3561688 -36.3917397)",
220094865,1,secondary,60,True,False,6.005,C355,Echuca Road,"LINESTRING (145.3559591 -36.3917689, 145.3559596 -36.3918229)",
