osmid,ref,highway,junction,oneway,reversed,length,name,maxspeed,geometry,lanes,bridge
141581802,,tertiary,,True,False,27.97,Hamilton Street,50,"LINESTRING (144.5906199 -37.487882, 144.5907404 -37.487883, 144.5908271 -37.4878822, 144.5909362 -37.4878724)",,
141581800,C704,secondary,,True,False,53.115,Robertson Street,50,"LINESTRING (144.5912777 -37.4858879, 144.5910985 -37.4858611, 144.5908498 -37.4858273, 144.5906845 -37.4858068)",,
141596921,C791,secondary,,True,False,66.991,Aitken Street,60,"LINESTRING (144.5913063 -37.4872428, 144.5913063 -37.4873209, 144.591294 -37.4874151, 144.5912753 -37.4875073, 144.5912631 -37.4875989, 144.5912639 -37.4876584, 144.5912765 -37.4877154, 144.5912936 -37.4877606, 144.5913623 -37.4878186)",,
788128325,C791,secondary,,False,True,24.054000000000002,Aitken Street,60,"LINESTRING (144.5913063 -37.4872428, 144.5913076 -37.4872355, 144.5913453 -37.4870287)",,
141581836,C791,secondary,,True,False,35.19,Aitken Street,60,"LINESTRING (144.5916514 -37.4855197, 144.5916578 -37.4858246, 144.5916638 -37.4858351)",,
"[31295490, 788133717]",C791,secondary,,False,True,106.71499999999999,Aitken Street,60,"LINESTRING (144.5916514 -37.4855197, 144.591729 -37.4850762, 144.5917515 -37.4849162, 144.5917739 -37.4847237, 144.591785 -37.4845663)",,
7999740,C791,secondary,roundabout,True,False,18.487000000000002,,,"LINESTRING (144.5910978 -37.4879843, 144.5910809 -37.4879449, 144.5910798 -37.4879034, 144.5910945 -37.4878635, 144.5911237 -37.487829)",,
141581799,,tertiary,,True,False,16.139,Hamilton Street,50,"LINESTRING (144.5910978 -37.4879843, 144.5910349 -37.4879694, 144.5909223 -37.4879434)",,
115701160,,residential,,False,True,136.431,Brantome Street,50,"LINESTRING (144.5902268 -37.4844874, 144.5899806 -37.4856987)",,
57058385,C791,secondary,,False,False,47.642,Aitken Street,60,"LINESTRING (144.5914537 -37.4864898, 144.5913686 -37.4869129)",,
141596925,C791,secondary,,True,False,24.239,Aitken Street,60,"LINESTRING (144.5914537 -37.4864898, 144.5914721 -37.4862913, 144.5914751 -37.4862725)",,
141581799,,tertiary,,True,False,27.558999999999997,Hamilton Street,50,"LINESTRING (144.5909223 -37.4879434, 144.5908343 -37.4879213, 144.5906199 -37.487882)",,
141581802,,tertiary,,True,False,17.235,Hamilton Street,50,"LINESTRING (144.5909362 -37.4878724, 144.5910188 -37.4878545, 144.5911237 -37.487829)",,
141581807,,residential,,True,False,57.569,Aitken Street Service Road,50,"LINESTRING (144.5909362 -37.4878724, 144.5909652 -37.4878343, 144.590984 -37.4877992, 144.5910019 -37.4877426, 144.5910753 -37.4873704)",,
"[928731736, 141582252]",C704,secondary,,False,False,200.04200000000003,Robertson Street,"['60', '50']","LINESTRING (144.5847713 -37.4850531, 144.5861079 -37.4852093, 144.5862737 -37.48523, 144.5870129 -37.4853224)",,
141582274,,secondary_link,,False,True,6.531,,,"LINESTRING (144.5906845 -37.4858068, 144.5906924 -37.4857484)",,
141581800,C704,secondary,,True,False,63.324,Robertson Street,50,"LINESTRING (144.5906845 -37.4858068, 144.5902571 -37.4857539, 144.5899806 -37.4856987)",,
141582274,,secondary_link,,False,False,6.531,,,"LINESTRING (144.5906924 -37.4857484, 144.5906845 -37.4858068)",,
141581829,C704,secondary,,True,False,56.471000000000004,Robertson Street,50,"LINESTRING (144.5906924 -37.4857484, 144.5908485 -37.4857634, 144.5912441 -37.4858092, 144.5913261 -37.4858193)",,
57104566,,residential,,True,False,142.92999999999998,Aitken Street Service Road,,"LINESTRING (144.5913261 -37.4858193, 144.5913434 -37.4857994, 144.5913655 -37.4857655, 144.591511 -37.4845479)",,
141581829,C704,secondary,,True,False,16.368,Robertson Street,50,"LINESTRING (144.5913261 -37.4858193, 144.5913721 -37.4858249, 144.5914399 -37.4858241, 144.5915097 -37.4858131)",,
141606649,,residential,,False,False,15.517,,,"LINESTRING (144.5910812 -37.4884944, 144.5912552 -37.4885147)",,
141581818,C705,secondary,,True,False,54.208999999999996,Aitken Street,60,"LINESTRING (144.5910812 -37.4884944, 144.5911019 -37.4882885, 144.5911033 -37.4882748, 144.5911127 -37.4881876, 144.5911181 -37.4880822, 144.5911177 -37.488008)",,
788128326,C705,secondary,,False,True,85.44,Aitken Street,60,"LINESTRING (144.5910812 -37.4884944, 144.5910188 -37.4888325, 144.5909386 -37.4892544)",,
141581807,,residential,,True,False,52.101,Aitken Street Service Road,50,"LINESTRING (144.5912786 -37.4863398, 144.5913399 -37.4860293, 144.591338 -37.4859773, 144.5913157 -37.4859303, 144.5912777 -37.4858879)",,
141602536,,residential,,True,False,19.195999999999998,,,"LINESTRING (144.5912786 -37.4863398, 144.5913053 -37.4863183, 144.5913602 -37.4863003, 144.5914751 -37.4862725)",,
141596925,C791,secondary,,True,False,34.827,Aitken Street,60,"LINESTRING (144.5914751 -37.4862725, 144.5914976 -37.4861338, 144.5915043 -37.4860603, 144.5914969 -37.4859608)",,
141602541,,residential,,True,False,109.826,Aitken Street Service Road,50,"LINESTRING (144.5915798 -37.4861238, 144.5915874 -37.4861764, 144.5916143 -37.4862243, 144.5916679 -37.4862785, 144.5917323 -37.486337, 144.5917383 -37.4863568, 144.591751 -37.4863987, 144.5917403 -37.4864977, 144.5916351 -37.4870645)",1,
788133720,C791,secondary,,True,False,42.237,Aitken Street,60,"LINESTRING (144.5915798 -37.4861238, 144.591558 -37.4861934, 144.5915164 -37.4863402, 144.5914537 -37.4864898)",,
141606630,,residential,,False,False,33.046,Aitken Street Service Road,50,"LINESTRING (144.5912233 -37.488985, 144.5911703 -37.4892792)",,
141606624,,residential,,False,True,20.628,,,"LINESTRING (144.5909386 -37.4892544, 144.5911703 -37.4892792)",,
141606650,C705,secondary,,False,True,87.421,Aitken Street,60,"LINESTRING (144.5909386 -37.4892544, 144.5907859 -37.4900312)",,
788128326,C705,secondary,,False,False,85.44,Aitken Street,60,"LINESTRING (144.5909386 -37.4892544, 144.5910188 -37.4888325, 144.5910812 -37.4884944)",,
141606618,,residential,,False,False,37.719,Aitken Street Service Road,50,"LINESTRING (144.5912552 -37.4885147, 144.5911921 -37.4888502)",,
141606649,,residential,,False,True,15.517,,,"LINESTRING (144.5912552 -37.4885147, 144.5910812 -37.4884944)",,
141606618,,residential,,False,True,36.236,Aitken Street Service Road,50,"LINESTRING (144.5912552 -37.4885147, 144.5912632 -37.4884736, 144.5913176 -37.4881926)",,
141606624,,residential,,False,False,20.628,,,"LINESTRING (144.5911703 -37.4892792, 144.5909386 -37.4892544)",,
141606630,,residential,,False,True,33.046,Aitken Street Service Road,50,"LINESTRING (144.5911703 -37.4892792, 144.5912233 -37.488985)",,
"[141606630, 141606631]",,residential,,False,False,59.721,Aitken Street Service Road,50,"LINESTRING (144.5911703 -37.4892792, 144.5911169 -37.4895513, 144.5910872 -37.4897029, 144.5910671 -37.4897614, 144.5910376 -37.4898029)",,
141606618,,residential,,False,True,37.719,Aitken Street Service Road,50,"LINESTRING (144.5911921 -37.4888502, 144.5912552 -37.4885147)",,
141606618,,residential,,False,False,36.236,Aitken Street Service Road,50,"LINESTRING (144.5913176 -37.4881926, 144.5912632 -37.4884736, 144.5912552 -37.4885147)",,
"[141606630, 141606631]",,residential,,False,True,59.721,Aitken Street Service Road,50,"LINESTRING (144.5910376 -37.4898029, 144.5910671 -37.4897614, 144.5910872 -37.4897029, 144.5911169 -37.4895513, 144.5911703 -37.4892792)",,
141910293,,residential,,True,False,21.097,,,"LINESTRING (144.591204 -37.4875303, 144.5910753 -37.4873704)",,
141581838,C791,secondary,,True,False,33.339,Aitken Street,60,"LINESTRING (144.591204 -37.4875303, 144.5912207 -37.4874689, 144.5912413 -37.4873958, 144.5912665 -37.487314, 144.5913063 -37.4872428)",,
141910297,,residential,,False,False,25.878,,,"LINESTRING (144.5916351 -37.4870645, 144.5913453 -37.4870287)",,
"[219617210, 141910285]",,residential,,True,False,97.396,"['Aitken Street Service Road', 'Hamilton Street Service Road']",50,"LINESTRING (144.5916351 -37.4870645, 144.5915338 -37.4875906, 144.5915445 -37.4876353, 144.5915735 -37.4876677, 144.5916236 -37.4876885, 144.5917014 -37.4876981, 144.5918899 -37.4877196)",1,
141910286,,residential,,False,True,35.169,,,"LINESTRING (144.5918899 -37.4877196, 144.5918134 -37.48803)",,
141910285,,residential,,True,False,178.957,Hamilton Street Service Road,50,"LINESTRING (144.5918899 -37.4877196, 144.5921091 -37.4877417, 144.5932735 -37.4878703, 144.5933429 -37.4878822, 144.5933952 -37.4878928, 144.5934328 -37.487912, 144.5934569 -37.4879364, 144.5934636 -37.4879716, 144.5934583 -37.4880312, 144.5934221 -37.4882697)",1,
57058385,C791,secondary,,False,False,13.039,Aitken Street,60,"LINESTRING (144.5913686 -37.4869129, 144.5913453 -37.4870287)",,
57058385,C791,secondary,,False,True,47.642,Aitken Street,60,"LINESTRING (144.5913686 -37.4869129, 144.5914537 -37.4864898)",,
141910309,,residential,,False,True,17.704,,,"LINESTRING (144.5913686 -37.4869129, 144.5911713 -37.4868839)",,
141581807,,residential,,True,False,54.756,Aitken Street Service Road,50,"LINESTRING (144.5910753 -37.4873704, 144.5911713 -37.4868839)",,
57058385,C791,secondary,,False,True,13.039,Aitken Street,60,"LINESTRING (144.5913453 -37.4870287, 144.5913686 -37.4869129)",,
141910297,,residential,,False,True,25.878,,,"LINESTRING (144.5913453 -37.4870287, 144.5916351 -37.4870645)",,
788128325,C791,secondary,,False,False,24.054000000000002,Aitken Street,60,"LINESTRING (144.5913453 -37.4870287, 144.5913076 -37.4872355, 144.5913063 -37.4872428)",,
141581807,,residential,,True,False,61.238,Aitken Street Service Road,50,"LINESTRING (144.5911713 -37.4868839, 144.5912786 -37.4863398)",,
141910309,,residential,,False,False,17.704,,,"LINESTRING (144.5911713 -37.4868839, 144.5913686 -37.4869129)",,
141910286,,residential,,False,False,35.169,,,"LINESTRING (144.5918134 -37.48803, 144.5918899 -37.4877196)",,
788128324,C791,secondary,,False,False,5.508,Hamilton Street,60,"LINESTRING (144.5918134 -37.48803, 144.5917525 -37.4880191)",,
141581840,C791,secondary,,False,True,144.505,Hamilton Street,60,"LINESTRING (144.5918134 -37.48803, 144.5922033 -37.4880966, 144.5925375 -37.488142, 144.5931981 -37.4882264, 144.593303 -37.4882423, 144.5934221 -37.4882697)",,
258236859,,residential,,False,True,92.122,Calthorpe Street,,"LINESTRING (144.5937802 -37.4896134, 144.5937426 -37.4896317, 144.5936796 -37.489673, 144.5936259 -37.4897721, 144.5935696 -37.4899338, 144.5935398 -37.4901123, 144.5934831 -37.4903815)",,
1245163158,C791,secondary,,False,True,36.241,Melbourne Road,60,"LINESTRING (144.5937802 -37.4896134, 144.5937563 -37.4895279, 144.5937334 -37.4894054, 144.5937397 -37.489291)",,
719441601,C791,secondary,roundabout,True,False,17.623,,,"LINESTRING (144.5916638 -37.4858351, 144.5916836 -37.4858498, 144.591697 -37.4858804, 144.5916964 -37.4859129, 144.5916818 -37.4859432, 144.5916476 -37.4859721)",,
258236796,,residential,,False,True,229.307,Fisher Street,,"LINESTRING (144.5934831 -37.4903815, 144.5960484 -37.4907126)",,
258236799,,residential,,False,False,36.834,Fisher Street,,"LINESTRING (144.5934831 -37.4903815, 144.5930711 -37.490328)",,
258236859,,residential,,False,False,92.12199999999999,Calthorpe Street,,"LINESTRING (144.5934831 -37.4903815, 144.5935398 -37.4901123, 144.5935696 -37.4899338, 144.5936259 -37.4897721, 144.5936796 -37.489673, 144.5937426 -37.4896317, 144.5937802 -37.4896134)",,
258237056,,residential,,False,True,130.082,Goode Street,50,"LINESTRING (144.5870129 -37.4853224, 144.5869702 -37.4855536, 144.5867992 -37.4864799)",,
"[928731736, 141582252]",C704,secondary,,False,True,200.042,Robertson Street,"['60', '50']","LINESTRING (144.5870129 -37.4853224, 144.5862737 -37.48523, 144.5861079 -37.4852093, 144.5847713 -37.4850531)",,
"[928731737, 258236684, 141582679]",C704,secondary,,False,False,132.905,Robertson Street,"['60', '50']","LINESTRING (144.5870129 -37.4853224, 144.587284 -37.4853563, 144.5877735 -37.4854174, 144.5879666 -37.4854412, 144.5885006 -37.4855095)",,
177402826,,residential,,False,True,226.504,Stephen Street,,"LINESTRING (144.5847859 -37.4892519, 144.5851722 -37.4872381)",,
258236799,,residential,,False,True,129.475,Fisher Street,,"LINESTRING (144.5847859 -37.4892519, 144.5862341 -37.48944)",,
258236796,,residential,,False,False,229.307,Fisher Street,,"LINESTRING (144.5960484 -37.4907126, 144.5934831 -37.4903815)",,
141582679,C704,secondary,,False,False,132.27,Robertson Street,50,"LINESTRING (144.5885006 -37.4855095, 144.5885785 -37.4855195, 144.5899806 -37.4856987)",,
"[928731737, 258236684, 141582679]",C704,secondary,,False,True,132.905,Robertson Street,"['60', '50']","LINESTRING (144.5885006 -37.4855095, 144.5879666 -37.4854412, 144.5877735 -37.4854174, 144.587284 -37.4853563, 144.5870129 -37.4853224)",,
177402822,,residential,,False,False,235.588,Prince Street,,"LINESTRING (144.5885006 -37.4855095, 144.5884551 -37.4857434, 144.5883423 -37.4863428, 144.5882162 -37.486946, 144.5880816 -37.4876019)",,
177402826,,residential,,False,False,226.504,Stephen Street,,"LINESTRING (144.5851722 -37.4872381, 144.5847859 -37.4892519)",,
258237055,,tertiary,,False,True,129.283,Hamilton Street,50,"LINESTRING (144.5851722 -37.4872381, 144.5856613 -37.4872971, 144.5866192 -37.487421)",,
141606650,C705,secondary,,False,False,87.421,Aitken Street,60,"LINESTRING (144.5907859 -37.4900312, 144.5909386 -37.4892544)",,
258236799,,residential,,False,False,20.249,Fisher Street,,"LINESTRING (144.5907859 -37.4900312, 144.5905594 -37.4900018)",,
258236799,,residential,,False,True,145.515,Fisher Street,,"LINESTRING (144.5907859 -37.4900312, 144.5924132 -37.4902442)",,
115701261,,residential,,False,False,227.06,Goode Street,50,"LINESTRING (144.5862341 -37.48944, 144.5866192 -37.487421)",,
258236799,,residential,,False,False,129.475,Fisher Street,,"LINESTRING (144.5862341 -37.48944, 144.5847859 -37.4892519)",,
258236799,,residential,,False,True,130.217,Fisher Street,,"LINESTRING (144.5862341 -37.48944, 144.5876906 -37.4896292)",,
258237056,,residential,,False,True,105.844,Goode Street,50,"LINESTRING (144.5867992 -37.4864799, 144.5866192 -37.487421)",,
258237056,,residential,,False,False,130.082,Goode Street,50,"LINESTRING (144.5867992 -37.4864799, 144.5869702 -37.4855536, 144.5870129 -37.4853224)",,
4619518,C791,secondary,,True,False,77.552,Melbourne Road,60,"LINESTRING (144.5937397 -37.489291, 144.5937602 -37.4891475, 144.5938213 -37.4887886, 144.5938206 -37.4887283, 144.5938125 -37.4886642, 144.593804 -37.4885984)",,
1245163158,C791,secondary,,False,False,36.241,Melbourne Road,60,"LINESTRING (144.5937397 -37.489291, 144.5937334 -37.4894054, 144.5937563 -37.4895279, 144.5937802 -37.4896134)",,
258236799,,residential,,False,False,124.181,Fisher Street,,"LINESTRING (144.5905594 -37.4900018, 144.5891704 -37.4898214)",,
258236799,,residential,,False,True,20.249,Fisher Street,,"LINESTRING (144.5905594 -37.4900018, 144.5907859 -37.4900312)",,
261213701,,residential,,True,False,231.64100000000002,Aitken Street,,"LINESTRING (144.5905594 -37.4900018, 144.5906702 -37.489372, 144.5908827 -37.4883903, 144.5909357 -37.4881184, 144.5909397 -37.4880397, 144.5909344 -37.4880019, 144.5909223 -37.4879434)",,
177402822,,residential,,False,True,228.05,Prince Street,,"LINESTRING (144.5876906 -37.4896292, 144.5880816 -37.4876019)",,
258236799,,residential,,False,False,130.217,Fisher Street,,"LINESTRING (144.5876906 -37.4896292, 144.5862341 -37.48944)",,
258236799,,residential,,False,True,132.299,Fisher Street,,"LINESTRING (144.5876906 -37.4896292, 144.5891704 -37.4898214)",,
115701160,,residential,,False,False,228.497,Brantome Street,50,"LINESTRING (144.5891704 -37.4898214, 144.5895337 -37.4877868)",,
258236799,,residential,,False,False,132.299,Fisher Street,,"LINESTRING (144.5891704 -37.4898214, 144.5876906 -37.4896292)",,
258236799,,residential,,False,True,124.181,Fisher Street,,"LINESTRING (144.5891704 -37.4898214, 144.5905594 -37.4900018)",,
141596923,,residential,,False,True,31.745,Aitken Street Service Road,50,"LINESTRING (144.5915452 -37.4842637, 144.591511 -37.4845479)",,
141581820,C791,secondary,,True,False,33.878,Aitken Street,60,"LINESTRING (144.5915306 -37.4858089, 144.5916514 -37.4855197)",,
1111739343,C791,secondary,roundabout,True,False,13.023,,,"LINESTRING (144.5915306 -37.4858089, 144.5915511 -37.4858048, 144.5915919 -37.4858022, 144.5916313 -37.4858108, 144.5916638 -37.4858351)",,
141602539,C791,secondary,,True,False,35.409,Hamilton Street,60,"LINESTRING (144.5914045 -37.4878626, 144.5914694 -37.4878992, 144.5915727 -37.487946, 144.5916853 -37.4879843, 144.5917525 -37.4880191)",,
719398895,C791,secondary,roundabout,True,False,22.197000000000003,,,"LINESTRING (144.5914045 -37.4878626, 144.5914193 -37.4879008, 144.5914195 -37.4879407, 144.5914051 -37.4879789, 144.5913774 -37.4880122, 144.5913386 -37.4880377)",,
719398894,C791,secondary,roundabout,True,False,4.585,,,"LINESTRING (144.5913386 -37.4880377, 144.5912906 -37.4880535)",,
7999740,C791,secondary,roundabout,True,False,3.167,,,"LINESTRING (144.5911177 -37.488008, 144.5910978 -37.4879843)",,
719398898,C791,secondary,roundabout,True,False,2.571,,,"LINESTRING (144.5911237 -37.487829, 144.5911452 -37.4878134)",,
258236799,,residential,,False,False,58.789,Fisher Street,,"LINESTRING (144.5930711 -37.490328, 144.5924132 -37.4902442)",,
646445653,,residential,,False,False,172.788,Tobruk Way,,"LINESTRING (144.5930711 -37.490328, 144.5929742 -37.4907915, 144.5929286 -37.4908724, 144.5928588 -37.4909171, 144.5928025 -37.4909362, 144.5927435 -37.4909447, 144.5926657 -37.4909447, 144.5926094 -37.4909213, 144.5925638 -37.4908851, 144.5925316 -37.4908362, 144.5925263 -37.4907787, 144.5925289 -37.4907255, 144.5925531 -37.4906383, 144.5924132 -37.4902442)",,
258236799,,residential,,False,True,36.834,Fisher Street,,"LINESTRING (144.5930711 -37.490328, 144.5934831 -37.4903815)",,
258236799,,residential,,False,False,145.515,Fisher Street,,"LINESTRING (144.5924132 -37.4902442, 144.5907859 -37.4900312)",,
258236799,,residential,,False,True,58.789,Fisher Street,,"LINESTRING (144.5924132 -37.4902442, 144.5930711 -37.490328)",,
646445653,,residential,,False,True,172.788,Tobruk Way,,"LINESTRING (144.5924132 -37.4902442, 144.5925531 -37.4906383, 144.5925289 -37.4907255, 144.5925263 -37.4907787, 144.5925316 -37.4908362, 144.5925638 -37.4908851, 144.5926094 -37.4909213, 144.5926657 -37.4909447, 144.5927435 -37.4909447, 144.5928025 -37.4909362, 144.5928588 -37.4909171, 144.5929286 -37.4908724, 144.5929742 -37.4907915, 144.5930711 -37.490328)",,
1248793799,C791,secondary,,True,False,3.204,Hamilton Street,60,"LINESTRING (144.5934554 -37.4882812, 144.5934221 -37.4882697)",,
"[1245163154, 1245163166, 1245163167]",,secondary,,True,False,42.066,Gisborne - Melbourne Road,,"LINESTRING (144.5934554 -37.4882812, 144.593719 -37.4883152, 144.5937973 -37.4883253, 144.5938224 -37.4883285, 144.593926 -37.4883419)",,yes
1245163160,,secondary,roundabout,True,False,30.925,Gisborne - Melbourne Road,,"LINESTRING (144.5937758 -37.4885586, 144.5937637 -37.4885039, 144.5937752 -37.488449, 144.5938089 -37.4884002, 144.5938612 -37.4883631, 144.593926 -37.4883419)",,
"[1245163169, 1245163170, 1245163165]",C791,secondary,,True,False,42.82299999999999,Hamilton Street,60,"LINESTRING (144.5937758 -37.4885586, 144.593735 -37.488491, 144.5936749 -37.4884216, 144.593633 -37.4883834, 144.5936193 -37.4883709, 144.5935458 -37.4883233, 144.5934872 -37.4882921, 144.5934554 -37.4882812)",,yes
1245163164,,secondary,roundabout,True,False,11.722,Gisborne - Melbourne Road,,"LINESTRING (144.5941762 -37.4885359, 144.5941528 -37.4885852, 144.594111 -37.4886262)",,
1245163153,,secondary,roundabout,True,False,30.763000000000005,Gisborne - Melbourne Road,,"LINESTRING (144.594111 -37.4886262, 144.594055 -37.4886547, 144.5939906 -37.4886677, 144.5939243 -37.488664, 144.5938628 -37.4886439, 144.5938102 -37.4886071, 144.593804 -37.4885984)",,
1245163157,,secondary,,True,False,81.327,Gisborne - Melbourne Road,,"LINESTRING (144.594111 -37.4886262, 144.593912 -37.488891, 144.5938167 -37.4890849, 144.5937397 -37.489291)",,
1245163161,,secondary,roundabout,True,False,12.370999999999999,Gisborne - Melbourne Road,,"LINESTRING (144.593926 -37.4883419, 144.593996 -37.4883389, 144.5940633 -37.4883545)",,
1245163155,,tertiary,,True,False,39.867,Kilmore Road,,"LINESTRING (144.5940633 -37.4883545, 144.5942164 -37.4883737, 144.5945096 -37.4884105)",,
"[1245163168, 1245163162]",,secondary,roundabout,True,False,24.099,Gisborne - Melbourne Road,,"LINESTRING (144.5940633 -37.4883545, 144.5941202 -37.4883869, 144.5941604 -37.4884325, 144.5941788 -37.4884831, 144.5941762 -37.4885359)",,
1245163163,,secondary,roundabout,True,False,5.077,,,"LINESTRING (144.593804 -37.4885984, 144.5937758 -37.4885586)",,
1245163156,,tertiary,,True,False,32.554,Kilmore Road,60,"LINESTRING (144.5945096 -37.4884105, 144.5941762 -37.4885359)",,
