osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction
28262825,Egerton Street,residential,50,False,True,67.81700000000001,"LINESTRING (117.1788162 -32.933458, 117.1786214 -32.9334545, 117.1780897 -32.9334448)",,
245394274,Federal Street,trunk,40,False,False,141.881,"LINESTRING (117.1788162 -32.933458, 117.1787584 -32.9345231, 117.1787461 -32.9347326)",120;356,
245394274,Federal Street,trunk,40,False,True,66.015,"LINESTRING (117.1788162 -32.933458, 117.1788256 -32.9331777, 117.1787555 -32.93287)",120;356,
27876605,Falcon Street,residential,,False,False,64.097,"LINESTRING (117.1786797 -32.936895, 117.177993 -32.9368838)",,
28186517,Falcon Street,residential,,False,True,77.09,"LINESTRING (117.1786797 -32.936895, 117.1795053 -32.936918)",,
844734570,Federal Street,trunk,50,False,False,154.403,"LINESTRING (117.1786797 -32.936895, 117.1786321 -32.938283)",120;356,
"[844734570, 245394274]",Federal Street,trunk,"['40', '50']",False,True,119.752,"LINESTRING (117.1786797 -32.936895, 117.1786885 -32.9366835, 117.1787245 -32.9358187)",120;356,
27876605,Falcon Street,residential,,False,True,157.54,"LINESTRING (117.1763056 -32.9368424, 117.177993 -32.9368838)",,
28186501,Falcon Street,residential,,False,True,220.396,"LINESTRING (117.1763056 -32.9368424, 117.1739445 -32.9367997)",,
31857059,Earl Street South,residential,,False,False,78.696,"LINESTRING (117.1763056 -32.9368424, 117.1762799 -32.9375498)",,
31857059,Earl Street South,residential,,False,True,146.647,"LINESTRING (117.1763056 -32.9368424, 117.1762288 -32.9367134, 117.1756404 -32.9361859, 117.1755572 -32.936085, 117.175514 -32.9359764, 117.1755017 -32.9357618)",,
28186528,Furnival Street,residential,,False,False,221.181,"LINESTRING (117.1762658 -32.9382235, 117.1738965 -32.9381718)",,
28186528,Furnival Street,residential,,False,True,156.475,"LINESTRING (117.1762658 -32.9382235, 117.1779419 -32.9382623)",,
31857059,Earl Street South,residential,,False,True,74.924,"LINESTRING (117.1762658 -32.9382235, 117.1762799 -32.9375498)",,
28165357,Ensign Street,residential,,False,False,10.911,"LINESTRING (117.1786215 -32.932282, 117.178505 -32.9322738)",,
28340070,Federal Street,trunk,40,True,False,67.024,"LINESTRING (117.1786215 -32.932282, 117.1787645 -32.9327726, 117.1787555 -32.93287)",120;356,
612346227,Williams Road,primary,50,False,True,50.307,"LINESTRING (117.1741157 -32.9343326, 117.1736254 -32.9345206)",,
28165535,Glyde Street,residential,,False,False,143.74599999999998,"LINESTRING (117.1741157 -32.9343326, 117.1740672 -32.9341141, 117.1740763 -32.9336982, 117.1740905 -32.9330438)",,
612346227,Williams Road,primary,50,False,False,229.6,"LINESTRING (117.1741157 -32.9343326, 117.1744672 -32.9341878, 117.1759407 -32.933581, 117.1762641 -32.9334521, 117.1763311 -32.9334372)",,
392159375,Ensign Street,residential,,False,True,219.005,"LINESTRING (117.1741242 -32.9321244, 117.1764698 -32.9321827)",,
28165535,Glyde Street,residential,,False,False,124.911,"LINESTRING (117.1741242 -32.9321244, 117.1741435 -32.9315644, 117.1741572 -32.9310791, 117.1741614 -32.9310015)",,
28165535,Glyde Street,residential,,False,True,102.281,"LINESTRING (117.1741242 -32.9321244, 117.1741073 -32.9325865, 117.1740905 -32.9330438)",,
28165482,Clayton Road,tertiary,50,False,False,216.181,"LINESTRING (117.1741614 -32.9310015, 117.1764762 -32.9310722)",,
28165535,Glyde Street,residential,,False,True,124.911,"LINESTRING (117.1741614 -32.9310015, 117.1741572 -32.9310791, 117.1741435 -32.9315644, 117.1741242 -32.9321244)",,
28165615,Jersey Street,residential,,False,False,175.938,"LINESTRING (117.1740905 -32.9330438, 117.1758012 -32.932379)",,
28165535,Glyde Street,residential,,False,False,102.281,"LINESTRING (117.1740905 -32.9330438, 117.1741073 -32.9325865, 117.1741242 -32.9321244)",,
28165535,Glyde Street,residential,,False,True,143.746,"LINESTRING (117.1740905 -32.9330438, 117.1740763 -32.9336982, 117.1740672 -32.9341141, 117.1741157 -32.9343326)",,
28165482,Clayton Road,tertiary,50,False,True,216.181,"LINESTRING (117.1764762 -32.9310722, 117.1741614 -32.9310015)",,
28262826,Earl Street,primary,50,False,False,60.708,"LINESTRING (117.1764762 -32.9310722, 117.1764725 -32.9311766, 117.1764762 -32.9316181)",,
