osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
5218027,The Wool Road,secondary,False,False,292.94599999999997,"LINESTRING (150.6719701 -35.0704188, 150.6722116 -35.0702766, 150.6726103 -35.0700382, 150.6729285 -35.0698814, 150.6731968 -35.0697767, 150.6732374 -35.0697609, 150.6736162 -35.0696398, 150.6738305 -35.0695935, 150.6740448 -35.0695612, 150.6744928 -35.0695127, 150.6746987 -35.0694939, 150.6749069 -35.0694818)",,,
5218027,The Wool Road,secondary,False,True,31.945,"LINESTRING (150.6719701 -35.0704188, 150.6718859 -35.0705037, 150.6717488 -35.0706418)",,,
751756106,Beach Street,residential,False,True,62.256,"LINESTRING (150.6719701 -35.0704188, 150.6717936 -35.070217, 150.6717579 -35.0701762, 150.6716065 -35.0699459)",,,
5218027,The Wool Road,secondary,False,False,31.945,"LINESTRING (150.6717488 -35.0706418, 150.6718859 -35.0705037, 150.6719701 -35.0704188)",,,
"[752062369, 5218027]",The Wool Road,secondary,False,True,230.671,"LINESTRING (150.6717488 -35.0706418, 150.671248 -35.0710088, 150.6697411 -35.0719046)",,,
5218805,St George Avenue,residential,False,False,135.502,"LINESTRING (150.6717488 -35.0706418, 150.6718878 -35.0708012, 150.6726317 -35.071623)",,,
"[5218024, 752066946]",George Caley Place,residential,False,False,192.176,"LINESTRING (150.6697411 -35.0719046, 150.6698907 -35.0720555, 150.6700158 -35.0721962, 150.6701839 -35.0723823, 150.670306 -35.0725511, 150.6704056 -35.0727414, 150.6704924 -35.0729271, 150.6706294 -35.0732299, 150.6706981 -35.0734256)",,,
"[752062369, 5218027]",The Wool Road,secondary,False,False,230.671,"LINESTRING (150.6697411 -35.0719046, 150.671248 -35.0710088, 150.6717488 -35.0706418)",,,
"[5218024, 752066946]",George Caley Place,residential,False,True,192.176,"LINESTRING (150.6706981 -35.0734256, 150.6706294 -35.0732299, 150.6704924 -35.0729271, 150.6704056 -35.0727414, 150.670306 -35.0725511, 150.6701839 -35.0723823, 150.6700158 -35.0721962, 150.6698907 -35.0720555, 150.6697411 -35.0719046)",,,
724847663,Elizabeth Drive,secondary,False,False,272.939,"LINESTRING (150.6733502 -35.0658864, 150.6734924 -35.0664912, 150.6735528 -35.0667091, 150.6736057 -35.0668584, 150.6736983 -35.0670516, 150.6738283 -35.0672777, 150.6739551 -35.067466, 150.6740644 -35.0676098, 150.6741811 -35.067747, 150.6743527 -35.0679215, 150.6745472 -35.0680831)",,,
724847663,Elizabeth Drive,secondary,False,False,67.989,"LINESTRING (150.6745472 -35.0680831, 150.6747819 -35.068259, 150.6749086 -35.0683611, 150.6749763 -35.068427, 150.6750581 -35.0685258)",,,
724847663,Elizabeth Drive,secondary,False,True,272.939,"LINESTRING (150.6745472 -35.0680831, 150.6743527 -35.0679215, 150.6741811 -35.067747, 150.6740644 -35.0676098, 150.6739551 -35.067466, 150.6738283 -35.0672777, 150.6736983 -35.0670516, 150.6736057 -35.0668584, 150.6735528 -35.0667091, 150.6734924 -35.0664912, 150.6733502 -35.0658864)",,,
"[724847666, 751756109]",Argyle Street,residential,False,True,135.905,"LINESTRING (150.6745472 -35.0680831, 150.6744986 -35.0681243, 150.6744704 -35.0681399, 150.6744339 -35.0681487, 150.6743893 -35.0681493, 150.6730987 -35.0679823)",,,
80840349,Church Street,residential,False,False,57.319,"LINESTRING (150.6750581 -35.0685258, 150.6751739 -35.0684885, 150.6756441 -35.0683369)",,,
724847663,Elizabeth Drive,secondary,False,False,49.771,"LINESTRING (150.6750581 -35.0685258, 150.6751071 -35.0686108, 150.6751446 -35.068703, 150.6751802 -35.0688254, 150.675201 -35.0689549)",,,
724847663,Elizabeth Drive,secondary,False,True,67.989,"LINESTRING (150.6750581 -35.0685258, 150.6749763 -35.068427, 150.6749086 -35.0683611, 150.6747819 -35.068259, 150.6745472 -35.0680831)",,,
139194362,Elizabeth Drive,secondary_link,True,False,45.194,"LINESTRING (150.675201 -35.0689549, 150.6752988 -35.0691632, 150.6753791 -35.0693343)",1,,
724847663,Elizabeth Drive,secondary,False,True,49.771,"LINESTRING (150.675201 -35.0689549, 150.6751802 -35.0688254, 150.6751446 -35.068703, 150.6751071 -35.0686108, 150.6750581 -35.0685258)",,,
751756109,Argyle Street,residential,False,False,106.671,"LINESTRING (150.671941 -35.0678325, 150.6730987 -35.0679823)",,,
751756109,Argyle Street,residential,False,True,126.023,"LINESTRING (150.671941 -35.0678325, 150.6705733 -35.0676554)",,,
"[751756106, 751756107]",Beach Street,residential,False,False,238.589,"LINESTRING (150.671941 -35.0678325, 150.6717385 -35.0688516, 150.6716005 -35.0695465, 150.6715514 -35.0697935, 150.6716065 -35.0699459)",,,
751756109,Argyle Street,residential,False,False,126.023,"LINESTRING (150.6705733 -35.0676554, 150.671941 -35.0678325)",,,
5218594,Duncan Street,residential,False,True,100.155,"LINESTRING (150.6705733 -35.0676554, 150.6705158 -35.0677088, 150.6703062 -35.0685204)",,,
5218594,Duncan Street,residential,False,False,127.567,"LINESTRING (150.670137 -35.0696519, 150.6701061 -35.0695215, 150.6703062 -35.0685204)",,,
5218594,Duncan Street,residential,False,False,100.155,"LINESTRING (150.6703062 -35.0685204, 150.6705158 -35.0677088, 150.6705733 -35.0676554)",,,
5218594,Duncan Street,residential,False,True,127.567,"LINESTRING (150.6703062 -35.0685204, 150.6701061 -35.0695215, 150.670137 -35.0696519)",,,
173277389,Emmeline Place,residential,False,True,49.977999999999994,"LINESTRING (150.6716065 -35.0699459, 150.671511 -35.0699882, 150.6713825 -35.0700452, 150.6711699 -35.0702119)",,,
751756106,Beach Street,residential,False,False,62.256,"LINESTRING (150.6716065 -35.0699459, 150.6717579 -35.0701762, 150.6717936 -35.070217, 150.6719701 -35.0704188)",,,
"[751756106, 751756107]",Beach Street,residential,False,True,238.589,"LINESTRING (150.6716065 -35.0699459, 150.6715514 -35.0697935, 150.6716005 -35.0695465, 150.6717385 -35.0688516, 150.671941 -35.0678325)",,,
5218599,Garlies Close,residential,False,True,97.63300000000001,"LINESTRING (150.6729651 -35.0688535, 150.6730147 -35.0685298, 150.6730987 -35.0679823)",,,
751756109,Argyle Street,residential,False,True,106.671,"LINESTRING (150.6730987 -35.0679823, 150.671941 -35.0678325)",,,
5218599,Garlies Close,residential,False,False,97.63300000000001,"LINESTRING (150.6730987 -35.0679823, 150.6730147 -35.0685298, 150.6729651 -35.0688535)",,,
"[724847666, 751756109]",Argyle Street,residential,False,False,135.905,"LINESTRING (150.6730987 -35.0679823, 150.6743893 -35.0681493, 150.6744339 -35.0681487, 150.6744704 -35.0681399, 150.6744986 -35.0681243, 150.6745472 -35.0680831)",,,
5218805,St George Avenue,residential,False,False,112.743,"LINESTRING (150.6726317 -35.071623, 150.6733493 -35.0724495)",,,
5218805,St George Avenue,residential,False,True,135.502,"LINESTRING (150.6726317 -35.071623, 150.6718878 -35.0708012, 150.6717488 -35.0706418)",,,
"[5218808, 751756102, 751756103]",Excellent Street,residential,False,False,541.486,"LINESTRING (150.6726317 -35.071623, 150.6731466 -35.0713504, 150.6737863 -35.0710241, 150.6738808 -35.0709891, 150.6739435 -35.0709746, 150.674055 -35.0709631, 150.6748854 -35.0709374, 150.6750132 -35.0709412, 150.6751651 -35.0709478, 150.6755138 -35.0709691, 150.6756846 -35.0709856, 150.6757333 -35.0709937, 150.675772 -35.0710019, 150.6758836 -35.0710327, 150.6760717 -35.0710922, 150.6764413 -35.0712135, 150.6765405 -35.0712543, 150.6766364 -35.0713062, 150.6777247 -35.0719976, 150.6779577 -35.0720884)",,,
5218805,St George Avenue,residential,False,True,112.743,"LINESTRING (150.6733493 -35.0724495, 150.6726317 -35.071623)",,,
5218805,St George Avenue,residential,False,False,129.33499999999998,"LINESTRING (150.6733493 -35.0724495, 150.673799 -35.0729791, 150.6740195 -35.0732294, 150.6741512 -35.0734092)",,,
5218810,Colloden Avenue,residential,False,False,417.984,"LINESTRING (150.6733493 -35.0724495, 150.6736475 -35.0723413, 150.6738986 -35.0722686, 150.6741698 -35.0722024, 150.6743159 -35.0721724, 150.6744394 -35.0721547, 150.6746395 -35.0721436, 150.6749762 -35.072154, 150.6752498 -35.0721653, 150.6754741 -35.0721807, 150.6756258 -35.0722063, 150.6758055 -35.0722412, 150.6760718 -35.0723183, 150.6762112 -35.0723786, 150.676649 -35.0726138, 150.6769877 -35.0728292, 150.677177 -35.0729462, 150.6773578 -35.0730346, 150.6775825 -35.0730329)",,,
5218805,St George Avenue,residential,False,True,129.33499999999998,"LINESTRING (150.6741512 -35.0734092, 150.6740195 -35.0732294, 150.673799 -35.0729791, 150.6733493 -35.0724495)",,,
5218811,Niger Street,residential,False,False,342.836,"LINESTRING (150.6741512 -35.0734092, 150.6744829 -35.0732789, 150.6746994 -35.0732036, 150.6748056 -35.0731858, 150.6749304 -35.0731688, 150.6751142 -35.0731529, 150.6752837 -35.0731466, 150.6753702 -35.0731558, 150.6754343 -35.0731649, 150.6755816 -35.0731962, 150.6757318 -35.0732352, 150.6758311 -35.0732768, 150.6759574 -35.0733467, 150.6760794 -35.0734219, 150.6762733 -35.0735637, 150.6763312 -35.0736135, 150.6763894 -35.0736744, 150.677079 -35.0745349)",,,
725022545,St George Avenue,residential,False,False,74.59400000000001,"LINESTRING (150.6741512 -35.0734092, 150.6741742 -35.0734792, 150.674199 -35.0735807, 150.6742048 -35.0736562, 150.6742041 -35.0737085, 150.6742042 -35.073779, 150.6741939 -35.0738437, 150.6741753 -35.0739248, 150.6741516 -35.0740014, 150.6741202 -35.0740661)",,,
725022545,St George Avenue,residential,False,False,76.968,"LINESTRING (150.6741202 -35.0740661, 150.6740078 -35.0742181, 150.6739602 -35.0742875, 150.6739187 -35.0743802, 150.6738712 -35.0745214, 150.6738381 -35.0747092)",,,
725022545,St George Avenue,residential,False,True,74.59400000000001,"LINESTRING (150.6741202 -35.0740661, 150.6741516 -35.0740014, 150.6741753 -35.0739248, 150.6741939 -35.0738437, 150.6742042 -35.073779, 150.6742041 -35.0737085, 150.6742048 -35.0736562, 150.674199 -35.0735807, 150.6741742 -35.0734792, 150.6741512 -35.0734092)",,,
725022545,St George Avenue,residential,False,True,76.968,"LINESTRING (150.6738381 -35.0747092, 150.6738712 -35.0745214, 150.6739187 -35.0743802, 150.6739602 -35.0742875, 150.6740078 -35.0742181, 150.6741202 -35.0740661)",,,
