osmid,oneway,name,highway,maxspeed,access,reversed,length,geometry,lanes,ref,bridge,junction
"[179754040, 179103652]",False,"['Emerald Street', 'Wattle Street']","['residential', 'tertiary']",,,True,67.943,"LINESTRING (152.908212 -26.4171254, 152.9081956 -26.4171293, 152.9081698 -26.4171392, 152.9081547 -26.41715, 152.9081343 -26.4171658, 152.9081185 -26.4171848, 152.9081038 -26.4172023, 152.9080937 -26.4172203, 152.908088 -26.4172353, 152.9080816 -26.4172608, 152.9080092 -26.4176773)",2,,,
1239387533,False,Emerald Street,tertiary,,,True,140.07000000000002,"LINESTRING (152.908212 -26.4171254, 152.9079013 -26.4170828, 152.9078111 -26.4170744, 152.9077048 -26.4170723, 152.9076089 -26.4170651, 152.9069819 -26.4169771, 152.9068198 -26.4169529)",2,,,
1239387533,False,Emerald Street,tertiary,,,False,140.07,"LINESTRING (152.9068198 -26.4169529, 152.9069819 -26.4169771, 152.9076089 -26.4170651, 152.9077048 -26.4170723, 152.9078111 -26.4170744, 152.9079013 -26.4170828, 152.908212 -26.4171254)",2,,,
179103652,False,Wattle Street,residential,,,True,38.96,"LINESTRING (152.9080092 -26.4176773, 152.9079497 -26.4180236)",2,,,
"[179754040, 179103652]",False,"['Emerald Street', 'Wattle Street']","['residential', 'tertiary']",,,False,67.943,"LINESTRING (152.9080092 -26.4176773, 152.9080816 -26.4172608, 152.908088 -26.4172353, 152.9080937 -26.4172203, 152.9081038 -26.4172023, 152.9081185 -26.4171848, 152.9081343 -26.4171658, 152.9081547 -26.41715, 152.9081698 -26.4171392, 152.9081956 -26.4171293, 152.908212 -26.4171254)",2,,,
179755336,False,Wimmers Lane,residential,50,,True,224.75900000000001,"LINESTRING (152.9080092 -26.4176773, 152.9081248 -26.4176947, 152.9101101 -26.4179834, 152.9102365 -26.418004)",,,,
179755606,False,Opal Lane,residential,,,False,54.712,"LINESTRING (152.9134492 -26.4186501, 152.9138374 -26.4186529, 152.9139986 -26.4186538)",,,,
990184671,False,Elm Street,primary,60,,True,68.677,"LINESTRING (152.9114036 -26.416122, 152.9114096 -26.4155044)",2,,,
179755981,False,Pearl Lane,residential,50,yes,True,179.05700000000002,"LINESTRING (152.9114036 -26.416122, 152.9115379 -26.4161234, 152.9116276 -26.416124, 152.9124656 -26.4161297, 152.9132016 -26.4161285)",,,,
327348912,True,Elm Street,primary,50,,False,72.453,"LINESTRING (152.9114036 -26.416122, 152.9114613 -26.4163132, 152.9115175 -26.4165117, 152.9115917 -26.4167514)",2,,,
179755981,False,Pearl Lane,residential,50,yes,False,179.057,"LINESTRING (152.9132016 -26.4161285, 152.9124656 -26.4161297, 152.9116276 -26.416124, 152.9115379 -26.4161234, 152.9114036 -26.416122)",,,,
42103883,False,Kauri Street,residential,,,False,32.259,"LINESTRING (152.914002 -26.4152451, 152.9140052 -26.4155352)",,,,
42103883,False,Kauri Street,residential,,,True,87.975,"LINESTRING (152.914002 -26.4152451, 152.9140293 -26.4144543)",,,,
1237211904,False,Marara Street,residential,,yes,True,116.709,"LINESTRING (152.9108221 -26.4149837, 152.9108082 -26.4150136, 152.9107838 -26.4150454, 152.9106233 -26.4151756, 152.9104649 -26.4153063, 152.910433 -26.415338, 152.9104068 -26.4153756, 152.9103624 -26.4155334, 152.9103097 -26.4156705, 152.9102277 -26.4157491, 152.9101428 -26.4157963)",,,,
1237211905,True,,residential,,,False,16.071999999999996,"LINESTRING (152.9108221 -26.4149837, 152.9108071 -26.4149717, 152.9107986 -26.4149553, 152.9107981 -26.4149372, 152.9108057 -26.4149205, 152.9108201 -26.4149079, 152.910839 -26.4149015, 152.9108592 -26.4149023, 152.9108773 -26.4149103)",,,,roundabout
"[183669360, 1096968474, 1016445944]",False,Maple Street,tertiary,40,,False,192.63500000000005,"LINESTRING (152.9101428 -26.4157963, 152.9101268 -26.4157607, 152.9100822 -26.4156703, 152.9100346 -26.4155908, 152.9099991 -26.4155406, 152.9099612 -26.4154911, 152.9099079 -26.4154292, 152.9098589 -26.4153758, 152.9097547 -26.415268, 152.9097168 -26.415231, 152.909645 -26.4151713, 152.909576 -26.415125, 152.9095042 -26.4150866, 152.9094077 -26.4150473, 152.909299 -26.4150082, 152.909181 -26.4149695, 152.9090546 -26.4149341, 152.909008 -26.414925, 152.9089373 -26.4149097, 152.9088675 -26.4148983, 152.9088085 -26.4148914, 152.9087401 -26.4148869, 152.9086413 -26.414885)",,,yes,
183669360,False,Maple Street,tertiary,40,,True,142.756,"LINESTRING (152.9101428 -26.4157963, 152.9101553 -26.4158241, 152.9102213 -26.4159884, 152.91028 -26.4161517, 152.9103116 -26.4162552, 152.9103377 -26.4163712, 152.9104188 -26.41679, 152.9104497 -26.4169137, 152.9104792 -26.4170158, 152.9104847 -26.4170401)",,,,
1237211904,False,Marara Street,residential,,yes,False,116.709,"LINESTRING (152.9101428 -26.4157963, 152.9102277 -26.4157491, 152.9103097 -26.4156705, 152.9103624 -26.4155334, 152.9104068 -26.4153756, 152.910433 -26.415338, 152.9104649 -26.4153063, 152.9106233 -26.4151756, 152.9107838 -26.4150454, 152.9108082 -26.4150136, 152.9108221 -26.4149837)",,,,
183669362,True,,tertiary,,,False,0.51,"LINESTRING (152.9104104 -26.4173644, 152.9104154 -26.4173634)",1,,,roundabout
183669362,True,,tertiary,,,False,13.341000000000001,"LINESTRING (152.9103604 -26.4174632, 152.9103549 -26.4174372, 152.9103596 -26.4174112, 152.9103711 -26.4173913, 152.9103885 -26.4173753, 152.9104104 -26.4173644)",1,,,roundabout
1239387523,True,Emerald Street,tertiary,,,False,34.815,"LINESTRING (152.9103604 -26.4174632, 152.910247 -26.4174144, 152.9101226 -26.4173853, 152.9100393 -26.417344)",1,,,
183669362,True,,tertiary,,,False,14.592000000000002,"LINESTRING (152.9105126 -26.4173947, 152.9105247 -26.417422, 152.9105245 -26.4174515, 152.9105119 -26.4174787, 152.9104887 -26.4174996, 152.9104749 -26.4175049)",1,,,roundabout
990184671,False,Elm Street,primary,60,,False,68.677,"LINESTRING (152.9114096 -26.4155044, 152.9114036 -26.416122)",2,,,
42103899,False,Pearl Street,residential,,,True,258.51099999999997,"LINESTRING (152.9114096 -26.4155044, 152.9115599 -26.4155048, 152.9124612 -26.4155151, 152.913166 -26.4155287, 152.9138719 -26.4155346, 152.9140052 -26.4155352)",,,,
990227900,False,Elm Street,primary,60,,True,121.766,"LINESTRING (152.9114096 -26.4155044, 152.911424 -26.4151618, 152.9114291 -26.4149033, 152.9114435 -26.4147059, 152.9114667 -26.4145329, 152.9114996 -26.4144149)",2,,,
179426562,True,,tertiary,,,False,14.838000000000001,"LINESTRING (152.9074892 -26.4223546, 152.9074668 -26.422337, 152.9074503 -26.4223148, 152.9074408 -26.4222895, 152.9074392 -26.4222628, 152.9074453 -26.4222367)",,,,roundabout
415204486,True,Maple Street,tertiary,,yes,False,45.962999999999994,"LINESTRING (152.9074892 -26.4223546, 152.9074319 -26.4223652, 152.9073933 -26.4223782, 152.9073608 -26.422398, 152.9073363 -26.4224201, 152.9073122 -26.4224415, 152.9072398 -26.4225172, 152.907229 -26.4225265, 152.907138 -26.4226065)",1,,,
179426562,True,,tertiary,,,False,11.07,"LINESTRING (152.9075612 -26.4221699, 152.9075884 -26.4221751, 152.9076133 -26.4221861, 152.9076345 -26.4222021, 152.9076507 -26.4222224)",,,,roundabout
1240335649,True,Maple Street,tertiary,40,,False,60.703,"LINESTRING (152.9075612 -26.4221699, 152.907625 -26.4221124, 152.9077182 -26.4220374, 152.9077554 -26.4220144, 152.9078718 -26.421953, 152.9079683 -26.4219044, 152.9080639 -26.4218706)",1,,,
179103664,False,Diamond Street,residential,,,False,37.246,"LINESTRING (152.9147022 -26.4167857, 152.914477 -26.4167846, 152.9144053 -26.4167843, 152.9143282 -26.4167852)",,,,
742790586,False,Kauri Lane,residential,,,False,276.838,"LINESTRING (152.9147022 -26.4167857, 152.9147013 -26.4168646, 152.9146554 -26.419275)",,,,
179103664,False,Diamond Street,residential,,,False,30.262999999999998,"LINESTRING (152.9143282 -26.4167852, 152.9142527 -26.4167915, 152.9142108 -26.4167969, 152.9141203 -26.4167996, 152.9140252 -26.4168033)",,,,
179103664,False,Diamond Street,residential,,,True,37.245999999999995,"LINESTRING (152.9143282 -26.4167852, 152.9144053 -26.4167843, 152.914477 -26.4167846, 152.9147022 -26.4167857)",,,,
79604173,False,Kauri Street,residential,50,,True,68.142,"LINESTRING (152.9139518 -26.4198779, 152.9139698 -26.4192653)",,,,
"[74120282, 79604173]",False,"['Kauri Street', 'Topaz Street']",residential,50,,False,146.68599999999998,"LINESTRING (152.9139518 -26.4198779, 152.9139354 -26.4203334, 152.913975 -26.4204811, 152.9141071 -26.4206222, 152.9142673 -26.4207126, 152.9146247 -26.4208726)",,,,
759948433,False,Ruby Lane,residential,,,False,55.686,"LINESTRING (152.9139518 -26.4198779, 152.9138188 -26.4198776, 152.9133926 -26.4198765)",,,,
759948433,False,Ruby Lane,residential,,,True,55.686,"LINESTRING (152.9133926 -26.4198765, 152.9138188 -26.4198776, 152.9139518 -26.4198779)",,,,
1025104562,False,Diamond Street,primary,,,True,8.495,"LINESTRING (152.9115106 -26.4167751, 152.9115917 -26.4167514)",,6,,
1016445945,True,Elm Street,primary,60,,False,74.88,"LINESTRING (152.9115106 -26.4167751, 152.9114091 -26.4165316, 152.9113747 -26.4163134, 152.9114036 -26.416122)",1,,,
1237211905,True,,residential,,,False,14.700999999999999,"LINESTRING (152.9108773 -26.4149103, 152.9108894 -26.4149227, 152.9108957 -26.4149383, 152.9108951 -26.4149548, 152.9108879 -26.41497, 152.9108749 -26.4149817, 152.910858 -26.4149884, 152.9108396 -26.4149891, 152.9108221 -26.4149837)",,,,roundabout
79604173,False,Kauri Street,residential,50,,False,69.06099999999999,"LINESTRING (152.9139681 -26.4161971, 152.9140053 -26.4162399, 152.9140199 -26.4162662, 152.9140232 -26.4162812, 152.9140257 -26.4163102, 152.9140252 -26.4168033)",,,,
991609211,False,Tewantin Road,primary,50,,False,128.83499999999998,"LINESTRING (152.9139681 -26.4161971, 152.9137835 -26.4163297, 152.9135502 -26.4164905, 152.9134058 -26.4165851, 152.9133134 -26.4166406, 152.9132462 -26.4166752, 152.9132134 -26.4166897, 152.9131572 -26.4167135, 152.9131158 -26.4167281, 152.9130387 -26.4167486, 152.9129951 -26.4167572, 152.9128687 -26.416765)",2,6,,
991609211,False,Tewantin Road,primary,50,,True,27.330000000000002,"LINESTRING (152.9139681 -26.4161971, 152.9141225 -26.4160859, 152.9141819 -26.416043)",2,6,,
183669362,True,,tertiary,,,False,12.687999999999999,"LINESTRING (152.9104749 -26.4175049, 152.9104585 -26.4175112, 152.9104257 -26.4175117, 152.910398 -26.4175027, 152.9103753 -26.4174859, 152.9103663 -26.4174721)",1,,,roundabout
1239387518,True,Maple Street,tertiary,40,,False,26.250999999999998,"LINESTRING (152.9104749 -26.4175049, 152.9104323 -26.4175758, 152.9104071 -26.4176176, 152.9103857 -26.4176659, 152.9103489 -26.4177113)",1,,,
183669362,True,,tertiary,,,False,1.151,"LINESTRING (152.9103663 -26.4174721, 152.9103604 -26.4174632)",1,,,roundabout
179103644,False,Maple Street,tertiary,40,,True,34.418,"LINESTRING (152.9103489 -26.4177113, 152.910257 -26.4179494, 152.9102365 -26.418004)",2,,,
1239387519,True,Maple Street,tertiary,40,,False,26.715,"LINESTRING (152.9103489 -26.4177113, 152.9103541 -26.4176563, 152.910361 -26.4176278, 152.910364 -26.4176028, 152.9103665 -26.4175476, 152.9103663 -26.4174721)",1,,,
179754040,False,Emerald Street,tertiary,,,True,183.881,"LINESTRING (152.9100393 -26.417344, 152.9097855 -26.4173089, 152.9087741 -26.4171669, 152.908546 -26.4171374, 152.908424 -26.417126, 152.9082976 -26.4171191, 152.908254 -26.4171197, 152.9082221 -26.417123, 152.908212 -26.4171254)",2,,,
1239387532,True,Emerald Street,tertiary,,,False,37.205,"LINESTRING (152.9100393 -26.417344, 152.9101355 -26.417335, 152.9102648 -26.41735, 152.9103364 -26.417356, 152.9104104 -26.4173644)",1,,,
183669362,True,,tertiary,,,False,11.024999999999999,"LINESTRING (152.9104154 -26.4173634, 152.9104348 -26.4173597, 152.9104598 -26.4173614, 152.9104898 -26.4173734, 152.9105045 -26.4173871, 152.9105126 -26.4173947)",1,,,roundabout
1239387534,True,Maple Street,tertiary,40,,False,37.19500000000001,"LINESTRING (152.9104154 -26.4173634, 152.9104551 -26.4172924, 152.9104671 -26.4172593, 152.9104722 -26.4172365, 152.9104748 -26.4172068, 152.9104746 -26.4171916, 152.9104735 -26.4171317, 152.9104847 -26.4170401)",,,,
179426562,True,,tertiary,,,False,2.897,"LINESTRING (152.9075153 -26.4223661, 152.9074892 -26.4223546)",,,,roundabout
1240335648,True,Tulip Street,residential,,,False,39.843,"LINESTRING (152.9076904 -26.4226873, 152.9076463 -26.4226289, 152.9076282 -26.4225906, 152.907572 -26.4224746, 152.9075153 -26.4223661)",1,,,
179426562,True,,tertiary,,,False,2.495,"LINESTRING (152.9076507 -26.4222224, 152.9076601 -26.4222432)",,,,roundabout
29098503,False,Maple Street,tertiary,40,,True,3.599,"LINESTRING (152.9080639 -26.4218706, 152.9080943 -26.4218531)",2,,,
1240335650,True,Maple Street,tertiary,40,,False,58.145,"LINESTRING (152.9080639 -26.4218706, 152.9079908 -26.4219353, 152.9077909 -26.4220575, 152.9077397 -26.4220914, 152.9077068 -26.4221169, 152.9076796 -26.4221491, 152.9076507 -26.4222224)",1,,,
179426562,True,,tertiary,,,False,10.722,"LINESTRING (152.907618 -26.4223521, 152.9075945 -26.4223638, 152.9075685 -26.4223703, 152.9075416 -26.4223711, 152.9075153 -26.4223661)",,,,roundabout
1240335647,True,Tulip Street,residential,,,False,38.126999999999995,"LINESTRING (152.907618 -26.4223521, 152.9076196 -26.4224088, 152.9076301 -26.4224564, 152.9076515 -26.4225325, 152.9076612 -26.4225616, 152.9076806 -26.4226199, 152.9076904 -26.4226873)",1,,,
179426562,True,,tertiary,,,False,10.736,"LINESTRING (152.9076601 -26.4222432, 152.9076641 -26.4222654, 152.9076626 -26.4222879, 152.9076541 -26.4223125, 152.9076389 -26.4223344)",,,,roundabout
1242149304,True,Crystal Street,residential,50,,False,23.567,"LINESTRING (152.9076601 -26.4222432, 152.9077117 -26.4222743, 152.9077514 -26.4222915, 152.907777 -26.4223023, 152.9077987 -26.4223102, 152.9078668 -26.4223454)",1,,,
"[179426584, 1242149305, 1242149306]",False,Crystal Street,residential,50,,False,357.181,"LINESTRING (152.9078668 -26.4223454, 152.9079174 -26.4223574, 152.9079663 -26.4223671, 152.908084 -26.4223869, 152.9081441 -26.4223947, 152.9093451 -26.4225501, 152.9094939 -26.4225415, 152.9096684 -26.4224964, 152.9096848 -26.4224922, 152.9109727 -26.4217862, 152.9110668 -26.4217493, 152.911186 -26.4217029)",2,,,
1242149307,True,Crystal Street,residential,50,,False,22.964,"LINESTRING (152.9078668 -26.4223454, 152.9077886 -26.4223393, 152.9077583 -26.4223322, 152.9077443 -26.4223286, 152.9077311 -26.4223267, 152.9076996 -26.4223264, 152.9076389 -26.4223344)",1,,,
991602916,False,Garnet Street,tertiary,40,,False,3.776,"LINESTRING (152.9078705 -26.4182965, 152.9079078 -26.4183026)",,,,
991602916,False,Garnet Street,tertiary,40,,True,124.773,"LINESTRING (152.9078705 -26.4182965, 152.9072046 -26.4181878, 152.9066386 -26.4180917)",,,,
1242406394,True,Wattle Street,residential,,,False,31.531,"LINESTRING (152.9078705 -26.4182965, 152.907898 -26.4181855, 152.9079036 -26.4181628, 152.9079143 -26.4180947, 152.9079497 -26.4180236)",1,,,
991602916,False,Garnet Street,tertiary,40,,True,4.235,"LINESTRING (152.9079498 -26.4183086, 152.9079078 -26.4183026)",,,,
991602916,False,Garnet Street,tertiary,40,,False,192.08899999999997,"LINESTRING (152.9079498 -26.4183086, 152.9080697 -26.4183256, 152.9092657 -26.4184988, 152.9092925 -26.4185021, 152.909403 -26.4185182, 152.9095989 -26.4185445, 152.9096802 -26.4185655, 152.9097635 -26.418594, 152.9098436 -26.4186198)",,,,
179103652,False,Wattle Street,residential,,,False,38.96,"LINESTRING (152.9079497 -26.4180236, 152.9080092 -26.4176773)",2,,,
1242406395,True,Wattle Street,residential,,,False,31.865,"LINESTRING (152.9079497 -26.4180236, 152.9079619 -26.4181046, 152.9079599 -26.4181658, 152.9079606 -26.4181928, 152.9079613 -26.4182172, 152.9079603 -26.4182526, 152.9079498 -26.4183086)",1,,,
