osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,junction,bridge
27055593,True,,Miles Street,residential,False,194.248,"LINESTRING (139.4912756 -20.7279864, 139.4913056 -20.7278752, 139.49149 -20.7268935, 139.4915833 -20.7263855, 139.4915977 -20.7262662)",,,,
27447035,True,1,,tertiary,False,0.742,"LINESTRING (139.4915977 -20.7262662, 139.4915931 -20.7262611)",,,roundabout,
28140413,True,1,,tertiary,False,2.654,"LINESTRING (139.4942694 -20.7266581, 139.4942615 -20.7266354)",,50,roundabout,
581389434,True,2,Isa Street,secondary,False,16.566,"LINESTRING (139.4925905 -20.7284168, 139.4927479 -20.7284397)",,,,
581389437,True,2,Camooweal Street,residential,False,219.079,"LINESTRING (139.4925905 -20.7284168, 139.4925877 -20.7283056, 139.4925931 -20.7282299, 139.4926193 -20.7280502, 139.4927787 -20.7272214, 139.4928845 -20.726855, 139.4929053 -20.7267578, 139.4929147 -20.7266901, 139.4929167 -20.7266317, 139.4929194 -20.7265634, 139.4929315 -20.7264782)",,,,
"[655933150, 655933151]",True,"['2', '3']",Marian Street,trunk,False,124.862,"LINESTRING (139.4965894 -20.7254615, 139.4966758 -20.7255068, 139.4968003 -20.7255622, 139.4969301 -20.7256039, 139.4970624 -20.7256372, 139.4973322 -20.7256854, 139.497741 -20.7257509)",83;A2,60,,
178414636,True,2,Marian Street,tertiary,False,24.709,"LINESTRING (139.4963681 -20.725531, 139.4964035 -20.7255058, 139.4964572 -20.7254848, 139.4965386 -20.7254659, 139.4965894 -20.7254615)",,,,
798247359,True,2,Grace Street,trunk,False,93.82,"LINESTRING (139.4963681 -20.725531, 139.4963307 -20.7255055, 139.4962223 -20.7254166, 139.4961181 -20.7253209, 139.4958184 -20.7250279, 139.4957243 -20.7249412)",83;A2,60,,
27113655,False,,Atherton Street,residential,False,18.212,"LINESTRING (139.4957243 -20.7249412, 139.4958372 -20.724816)",,,,
27153142,True,1,West Street,residential,False,15.643,"LINESTRING (139.4903774 -20.7260192, 139.490391 -20.7258791)",,50,,
27114184,True,1,Rodeo Drive,tertiary,False,7.709,"LINESTRING (139.490391 -20.7258791, 139.4904642 -20.72589)",,,,
27055589,False,,Isa Street,secondary,False,55.456,"LINESTRING (139.4901425 -20.7276144, 139.490222 -20.7276511, 139.4903402 -20.7277178, 139.4906026 -20.727866)",,,,
27055589,False,,Isa Street,secondary,True,25.361,"LINESTRING (139.4901425 -20.7276144, 139.4900094 -20.7275708, 139.4899094 -20.7275484)",,,,
27447035,True,1,,tertiary,False,2.629,"LINESTRING (139.491804 -20.7260904, 139.4918196 -20.726109)",,,roundabout,
220825864,False,,Dora Street,residential,True,15.57,"LINESTRING (139.4912161 -20.7300279, 139.4913605 -20.7300649)",,,,
27167123,False,,Lorraine Street,residential,False,12.521,"LINESTRING (139.4913936 -20.7317515, 139.4915122 -20.7317709)",,,,
27167123,False,,Lorraine Street,residential,True,77.016,"LINESTRING (139.4922418 -20.7318897, 139.4915122 -20.7317709)",,,,
27113642,True,2,Camooweal Street,residential,False,51.603,"LINESTRING (139.4922418 -20.7318897, 139.4922562 -20.7317909, 139.4923234 -20.731432)",,,,
27167123,False,,Lorraine Street,residential,False,77.016,"LINESTRING (139.4915122 -20.7317709, 139.4922418 -20.7318897)",,,,
27167123,False,,Lorraine Street,residential,True,12.521,"LINESTRING (139.4915122 -20.7317709, 139.4913936 -20.7317515)",,,,
27167122,False,,Burke Street,residential,True,194.151,"LINESTRING (139.4915122 -20.7317709, 139.4912644 -20.730871, 139.4912564 -20.7308132, 139.4912464 -20.7307335, 139.4912444 -20.7306736, 139.4913605 -20.7300649)",,,,
220825864,False,,Dora Street,residential,False,15.57,"LINESTRING (139.4913605 -20.7300649, 139.4912161 -20.7300279)",,,,
220825864,False,,Dora Street,residential,True,124.78,"LINESTRING (139.4913605 -20.7300649, 139.4925406 -20.7302677)",,,,
27167122,False,,Burke Street,residential,False,194.151,"LINESTRING (139.4913605 -20.7300649, 139.4912444 -20.7306736, 139.4912464 -20.7307335, 139.4912564 -20.7308132, 139.4912644 -20.730871, 139.4915122 -20.7317709)",,,,
27186761,True,1,Isa Street,residential,False,90.974,"LINESTRING (139.4955963 -20.7293156, 139.4957854 -20.7293655, 139.4959824 -20.7294004, 139.4961771 -20.7294172, 139.4964584 -20.7293955)",,,,
27186765,True,2,Deighton Street,residential,False,35.361,"LINESTRING (139.4955963 -20.7293156, 139.4957598 -20.7294446, 139.4958344 -20.7295397)",,,,
27186763,False,,Isa Street,residential,False,67.205,"LINESTRING (139.4964584 -20.7293955, 139.497095 -20.7292916)",,,,
26288614,True,1,Isa Street,residential,False,41.964,"LINESTRING (139.4964584 -20.7293955, 139.4961697 -20.7294534, 139.4960642 -20.7294761)",,,,
27186762,True,1,Isa Street,residential,False,24.923,"LINESTRING (139.4960642 -20.7294761, 139.4958344 -20.7295397)",,,,
26288614,True,1,Isa Street,residential,False,26.355999999999998,"LINESTRING (139.4960642 -20.7294761, 139.495975 -20.7295162, 139.4959296 -20.7295614, 139.4959004 -20.7296392)",,,,
27186762,True,1,Isa Street,residential,False,11.114,"LINESTRING (139.4958344 -20.7295397, 139.495732 -20.7295683)",,,,
27186765,True,2,Deighton Street,residential,False,13.02,"LINESTRING (139.4958344 -20.7295397, 139.4959004 -20.7296392)",,,,
27186765,True,2,Deighton Street,residential,False,18.514,"LINESTRING (139.49597 -20.7297992, 139.4959895 -20.7299647)",,,,
27188149,True,1,Pamela Street,residential,False,38.114,"LINESTRING (139.49597 -20.7297992, 139.4960871 -20.7299378, 139.4961557 -20.7299685, 139.4962486 -20.7300069)",,,,
27187027,True,2,Marian Street,tertiary,False,206.05499999999998,"LINESTRING (139.4972017 -20.7258445, 139.4969736 -20.7258281, 139.4968112 -20.7258252, 139.4966236 -20.7258401, 139.4964264 -20.725881, 139.4962413 -20.7259363, 139.4959515 -20.7260447, 139.4958204 -20.7261022, 139.495705 -20.726184, 139.4955198 -20.726362, 139.4954286 -20.7264592)",,,,
28243635,True,2,Grace Street,trunk,False,94.49300000000001,"LINESTRING (139.4972017 -20.7258445, 139.4971148 -20.7258306, 139.4969737 -20.725802, 139.4968336 -20.725764, 139.4967009 -20.7257152, 139.4965719 -20.7256558, 139.4964467 -20.7255845, 139.4963681 -20.725531)",83;A2,60,,
581402097,False,,Gray Street,residential,True,15.435,"LINESTRING (139.4952065 -20.7266752, 139.4951363 -20.7265529)",,,,
27188048,False,,Gray Street,residential,False,26.258,"LINESTRING (139.4952065 -20.7266752, 139.4952897 -20.7267613, 139.4953832 -20.7268436)",,,,
178414639,True,2,Rodeo Drive,tertiary,False,30.695,"LINESTRING (139.4952065 -20.7266752, 139.4951438 -20.7267105, 139.4950294 -20.726739, 139.4949259 -20.7267428)",,,,
178414639,True,2,Rodeo Drive,tertiary,False,18.918,"LINESTRING (139.4949259 -20.7267428, 139.4948267 -20.7267301, 139.494746 -20.7267177)",,,,
27187029,True,1,Rodeo Drive,tertiary,False,33.976,"LINESTRING (139.494746 -20.7267177, 139.4946057 -20.7266858, 139.4945079 -20.7266699, 139.4944298 -20.7266963)",,,,
27447262,True,1,Rodeo Drive,tertiary,False,40.665,"LINESTRING (139.494746 -20.7267177, 139.4946743 -20.7267268, 139.4945319 -20.7267064, 139.4944725 -20.7267137, 139.4944217 -20.7267346, 139.4943817 -20.7267754)",,,,
28140413,True,1,,tertiary,False,1.077,"LINESTRING (139.4944298 -20.7266963, 139.4944212 -20.7267017)",,50,roundabout,
28140413,True,1,,tertiary,False,2.048,"LINESTRING (139.4944447 -20.7265484, 139.4944567 -20.726563)",,50,roundabout,
27188047,True,2,Deighton Street,residential,False,37.147000000000006,"LINESTRING (139.4958822 -20.7298699, 139.4958255 -20.7297253, 139.4957675 -20.7296172, 139.495732 -20.7295683)",,,,
27188044,False,,Deighton Street,residential,False,54.582,"LINESTRING (139.4958744 -20.7305738, 139.4957928 -20.7310587)",,,,
"[581397384, 27188043, 27188047]",True,"['1', '2']",Deighton Street,residential,False,78.99,"LINESTRING (139.4958744 -20.7305738, 139.4959012 -20.730301, 139.4959228 -20.730174, 139.4959214 -20.730051, 139.4959012 -20.7299469, 139.4958822 -20.7298699)",,,,
27188046,True,2,Isa Street,residential,False,79.937,"LINESTRING (139.495732 -20.7295683, 139.4956727 -20.7294982, 139.4955822 -20.7294117, 139.4953835 -20.729286, 139.4951916 -20.7291874, 139.4951141 -20.7291551)",,,,
27188051,False,,Gray Street,residential,False,16.761,"LINESTRING (139.4951893 -20.7289571, 139.4951427 -20.7291014)",,,,
27188050,True,1,Gray Street,residential,False,235.29500000000002,"LINESTRING (139.4951893 -20.7289571, 139.4951893 -20.7288057, 139.4955172 -20.7270182, 139.4955251 -20.7269385, 139.4955029 -20.7268706)",,,,
27188051,False,,Gray Street,residential,False,6.671,"LINESTRING (139.4951427 -20.7291014, 139.4951141 -20.7291551)",,,,
27188051,False,,Gray Street,residential,True,16.761,"LINESTRING (139.4951427 -20.7291014, 139.4951893 -20.7289571)",,,,
27446941,True,2,Isa Street,residential,False,52.845,"LINESTRING (139.4951427 -20.7291014, 139.4953345 -20.7291925, 139.4955963 -20.7293156)",,,,
27188051,False,,Gray Street,residential,True,6.671,"LINESTRING (139.4951141 -20.7291551, 139.4951427 -20.7291014)",,,,
"[27446940, 27188046]",True,2,Isa Street,residential,False,114.241,"LINESTRING (139.4951141 -20.7291551, 139.4948456 -20.7290306, 139.4946347 -20.7289387, 139.4944741 -20.7288928, 139.4942882 -20.7288242, 139.4941015 -20.7287615)",,,,
27188048,False,,Gray Street,residential,True,12.805,"LINESTRING (139.4955029 -20.7268706, 139.4954544 -20.7268594, 139.4953832 -20.7268436)",,,,
27188052,True,1,Gray Street,residential,False,243.28799999999998,"LINESTRING (139.4955029 -20.7268706, 139.4955529 -20.7268873, 139.4955949 -20.7269256, 139.4956104 -20.7269662, 139.49561 -20.7270292, 139.4952714 -20.7288329, 139.4951893 -20.7289571)",,,,
27188049,True,1,Gray Street,residential,False,48.861,"LINESTRING (139.4953832 -20.7268436, 139.4949259 -20.7267428)",,,,
27188048,False,,Gray Street,residential,False,12.805,"LINESTRING (139.4953832 -20.7268436, 139.4954544 -20.7268594, 139.4955029 -20.7268706)",,,,
27188048,False,,Gray Street,residential,True,26.258,"LINESTRING (139.4953832 -20.7268436, 139.4952897 -20.7267613, 139.4952065 -20.7266752)",,,,
581402097,False,,Gray Street,residential,False,15.435,"LINESTRING (139.4951363 -20.7265529, 139.4952065 -20.7266752)",,,,
581402098,True,2,Marian Street,tertiary,False,27.885,"LINESTRING (139.4951363 -20.7265529, 139.4951606 -20.726538, 139.4952116 -20.7264986, 139.4953267 -20.7263779)",,,,
27188150,False,,Pamela Street,residential,False,128.357,"LINESTRING (139.4962486 -20.7300069, 139.497465 -20.7302025)",,,,
27188151,True,1,Pamela Street,residential,False,27.372,"LINESTRING (139.4962486 -20.7300069, 139.4960815 -20.7299844, 139.4959895 -20.7299647)",,,,
27220619,False,,Landy Street,residential,False,112.607,"LINESTRING (139.4940698 -20.7317561, 139.4940844 -20.7317951, 139.4940893 -20.7318445, 139.4940844 -20.7319016, 139.493912 -20.7327509)",,,,
27220619,False,,Landy Street,residential,True,65.724,"LINESTRING (139.4937947 -20.7333317, 139.493912 -20.7327509)",,,,
27220618,True,1,Doreen Street,residential,False,20.51,"LINESTRING (139.4923234 -20.731432, 139.4925183 -20.7314602)",,,,
27113642,True,2,Camooweal Street,residential,False,131.42000000000002,"LINESTRING (139.4923234 -20.731432, 139.4924515 -20.730748, 139.4924908 -20.7305354, 139.4925406 -20.7302677)",,,,
27220618,True,1,Doreen Street,residential,False,166.79899999999998,"LINESTRING (139.4925183 -20.7314602, 139.4926247 -20.7314756, 139.4938012 -20.7316453, 139.4939133 -20.7316615, 139.4939467 -20.7316708, 139.4940107 -20.7316963, 139.4940441 -20.7317214, 139.4940698 -20.7317561)",,,,
27447166,True,2,Camooweal Street,residential,False,117.639,"LINESTRING (139.4925183 -20.7314602, 139.4924679 -20.7317339, 139.4923959 -20.732173, 139.492379 -20.73232, 139.4923713 -20.732508)",,,,
27220620,False,,Dorothy Street,residential,False,17.006,"LINESTRING (139.4923713 -20.732508, 139.4922078 -20.7325107)",,,,
27220620,False,,Dorothy Street,residential,True,162.531,"LINESTRING (139.4923713 -20.732508, 139.4923937 -20.732508, 139.4924405 -20.7325121, 139.493912 -20.7327509)",,,,
27220620,False,,Dorothy Street,residential,True,17.006,"LINESTRING (139.4922078 -20.7325107, 139.4923713 -20.732508)",,,,
27113642,True,2,Camooweal Street,residential,False,69.319,"LINESTRING (139.4922078 -20.7325107, 139.4921991 -20.7323964, 139.4922023 -20.732246, 139.4922138 -20.7320898, 139.4922418 -20.7318897)",,,,
27220619,False,,Landy Street,residential,False,65.724,"LINESTRING (139.493912 -20.7327509, 139.4937947 -20.7333317)",,,,
27220619,False,,Landy Street,residential,True,112.607,"LINESTRING (139.493912 -20.7327509, 139.4940844 -20.7319016, 139.4940893 -20.7318445, 139.4940844 -20.7317951, 139.4940698 -20.7317561)",,,,
27220620,False,,Dorothy Street,residential,False,162.531,"LINESTRING (139.493912 -20.7327509, 139.4924405 -20.7325121, 139.4923937 -20.732508, 139.4923713 -20.732508)",,,,
27188150,False,,Pamela Street,residential,True,5.424,"LINESTRING (139.4976166 -20.7302266, 139.4975652 -20.7302183)",,,,
27188150,False,,Pamela Street,residential,False,5.424,"LINESTRING (139.4975652 -20.7302183, 139.4976166 -20.7302266)",,,,
27188150,False,,Pamela Street,residential,True,10.567,"LINESTRING (139.4975652 -20.7302183, 139.497465 -20.7302025)",,,,
27242418,True,1,Stanley Street,residential,False,117.357,"LINESTRING (139.4975652 -20.7302183, 139.4977051 -20.7295007, 139.4977279 -20.7293947, 139.4978105 -20.729191)",,,,
27242549,False,,Stanley Street,residential,True,87.396,"LINESTRING (139.4971191 -20.7320754, 139.4972615 -20.7313008)",,,,
27188150,False,,Pamela Street,residential,False,10.567,"LINESTRING (139.497465 -20.7302025, 139.4975652 -20.7302183)",,,,
27188150,False,,Pamela Street,residential,True,128.357,"LINESTRING (139.497465 -20.7302025, 139.4962486 -20.7300069)",,,,
27242549,False,,Stanley Street,residential,False,123.946,"LINESTRING (139.497465 -20.7302025, 139.4972615 -20.7313008)",,,,
769264052,False,,Corbould Street,residential,False,82.401,"LINESTRING (139.4973471 -20.7279072, 139.4974803 -20.7271767)",,,,
769264052,False,,Corbould Street,residential,True,156.155,"LINESTRING (139.4973471 -20.7279072, 139.497095 -20.7292916)",,,,
27188044,False,,Deighton Street,residential,False,98.695,"LINESTRING (139.4957928 -20.7310587, 139.4956262 -20.7319325)",,,,
27188044,False,,Deighton Street,residential,True,54.582,"LINESTRING (139.4957928 -20.7310587, 139.4958744 -20.7305738)",,,,
548139843,False,,Joan Street,residential,True,155.092,"LINESTRING (139.4957928 -20.7310587, 139.4972615 -20.7313008)",,,,
27242549,False,,Stanley Street,residential,False,87.396,"LINESTRING (139.4972615 -20.7313008, 139.4971191 -20.7320754)",,,,
27242549,False,,Stanley Street,residential,True,123.946,"LINESTRING (139.4972615 -20.7313008, 139.497465 -20.7302025)",,,,
548139843,False,,Joan Street,residential,False,155.092,"LINESTRING (139.4972615 -20.7313008, 139.4957928 -20.7310587)",,,,
"[27247363, 26288541]",False,2,"['Bligh Street', 'Corbould Street']",residential,True,34.001,"LINESTRING (139.497724 -20.7249755, 139.497807 -20.7250949, 139.4978204 -20.7251239, 139.4978364 -20.7251774, 139.4978387 -20.7252286, 139.4978341 -20.7252532)",,,,
26288541,False,2,Corbould Street,residential,True,56.182,"LINESTRING (139.4978341 -20.7252532, 139.497741 -20.7257509)",,,,
"[27247363, 26288541]",False,2,"['Bligh Street', 'Corbould Street']",residential,False,34.001,"LINESTRING (139.4978341 -20.7252532, 139.4978387 -20.7252286, 139.4978364 -20.7251774, 139.4978204 -20.7251239, 139.497807 -20.7250949, 139.497724 -20.7249755)",,,,
27188044,False,,Deighton Street,residential,True,120.511,"LINESTRING (139.4954298 -20.7330006, 139.4956262 -20.7319325)",,,,
27247384,False,,Anne Street,residential,False,152.979,"LINESTRING (139.4954298 -20.7330006, 139.4968778 -20.7332431)",,,,
27188044,False,,Deighton Street,residential,False,120.511,"LINESTRING (139.4956262 -20.7319325, 139.4954298 -20.7330006)",,,,
27188044,False,,Deighton Street,residential,True,98.695,"LINESTRING (139.4956262 -20.7319325, 139.4957928 -20.7310587)",,,,
27247390,False,,Elizabeth Street,residential,False,153.589,"LINESTRING (139.4956262 -20.7319325, 139.4970808 -20.7321716)",,,,
27247390,False,,Elizabeth Street,residential,True,153.589,"LINESTRING (139.4970808 -20.7321716, 139.4956262 -20.7319325)",,,,
27247391,False,,Stanley Street,residential,True,121.001,"LINESTRING (139.4970808 -20.7321716, 139.4968778 -20.7332431)",,,,
27247384,False,,Anne Street,residential,True,152.979,"LINESTRING (139.4968778 -20.7332431, 139.4954298 -20.7330006)",,,,
27247391,False,,Stanley Street,residential,False,121.001,"LINESTRING (139.4968778 -20.7332431, 139.4970808 -20.7321716)",,,,
26288541,False,2,Corbould Street,residential,False,56.182,"LINESTRING (139.497741 -20.7257509, 139.4978341 -20.7252532)",,,,
26288541,False,2,Corbould Street,residential,True,19.754,"LINESTRING (139.497741 -20.7257509, 139.4977083 -20.7259259)",,,,
27113655,False,,Atherton Street,residential,True,18.212,"LINESTRING (139.4958372 -20.724816, 139.4957243 -20.7249412)",,,,
581401551,True,2,Grace Street,trunk,False,106.45899999999999,"LINESTRING (139.4958372 -20.724816, 139.4959288 -20.7248973, 139.4962287 -20.7251867, 139.496331 -20.7252793, 139.4964379 -20.725364, 139.4965533 -20.725441, 139.4965894 -20.7254615)",83;A2,60,,
27329667,False,,Shackleton Street,residential,True,132.92400000000004,"LINESTRING (139.4967247 -20.7259552, 139.4966861 -20.7261221, 139.4966625 -20.7262479, 139.4966507 -20.7263346, 139.4966389 -20.7264205, 139.4966373 -20.7265253, 139.4966476 -20.7266309, 139.4966767 -20.7267838, 139.496698 -20.7268595, 139.4967201 -20.7269241, 139.4967484 -20.7269769, 139.4967973 -20.7270266, 139.4968627 -20.7270675, 139.4968732 -20.7270712)",,,,
27329665,False,,Ada Street,residential,True,64.285,"LINESTRING (139.4968732 -20.7270712, 139.4969299 -20.727089, 139.4974803 -20.7271767)",,,,
27329666,False,,Moffat Street,residential,True,165.88400000000001,"LINESTRING (139.4968732 -20.7270712, 139.4968412 -20.7271543, 139.4968227 -20.7272353, 139.4966299 -20.7282877, 139.4966049 -20.7283809, 139.4965777 -20.7284489, 139.4965471 -20.7284897, 139.4965165 -20.7285088)",,,,
27329667,False,,Shackleton Street,residential,False,132.92399999999998,"LINESTRING (139.4968732 -20.7270712, 139.4968627 -20.7270675, 139.4967973 -20.7270266, 139.4967484 -20.7269769, 139.4967201 -20.7269241, 139.496698 -20.7268595, 139.4966767 -20.7267838, 139.4966476 -20.7266309, 139.4966373 -20.7265253, 139.4966389 -20.7264205, 139.4966507 -20.7263346, 139.4966625 -20.7262479, 139.4966861 -20.7261221, 139.4967247 -20.7259552)",,,,
27329666,False,,Moffat Street,residential,False,165.88400000000001,"LINESTRING (139.4965165 -20.7285088, 139.4965471 -20.7284897, 139.4965777 -20.7284489, 139.4966049 -20.7283809, 139.4966299 -20.7282877, 139.4968227 -20.7272353, 139.4968412 -20.7271543, 139.4968732 -20.7270712)",,,,
769264052,False,,Corbould Street,residential,True,82.401,"LINESTRING (139.4974803 -20.7271767, 139.4973471 -20.7279072)",,,,
27329665,False,,Ada Street,residential,False,64.285,"LINESTRING (139.4974803 -20.7271767, 139.4969299 -20.727089, 139.4968732 -20.7270712)",,,,
"[769264052, 26288541]",False,2,Corbould Street,residential,False,141.089,"LINESTRING (139.4974803 -20.7271767, 139.4976586 -20.7261986, 139.4977083 -20.7259259)",,,,
1076799720,True,2,Camooweal Street,residential,False,8.822,"LINESTRING (139.4927479 -20.7284397, 139.4927452 -20.728519)",,,,
"[581389432, 27055590]",True,"['1', '2']",Isa Street,secondary,False,120.644,"LINESTRING (139.4927479 -20.7284397, 139.4930322 -20.728481, 139.4935695 -20.728574, 139.4937079 -20.728597, 139.4937976 -20.7285982, 139.4938888 -20.7286252)",,,,
581389440,True,2,Camooweal Street,residential,False,8.684,"LINESTRING (139.4925904 -20.7284949, 139.4925905 -20.7284168)",,,,
27446939,True,2,Isa Street,secondary,False,139.655,"LINESTRING (139.4925904 -20.7284949, 139.4923867 -20.7284632, 139.4920372 -20.7284072, 139.4917193 -20.7283399, 139.4913941 -20.7282539, 139.4912959 -20.7281929)",,,,
581389443,True,2,Isa Street,secondary,False,16.32,"LINESTRING (139.4927452 -20.728519, 139.4925904 -20.7284949)",,,,
27447166,True,2,Camooweal Street,residential,False,38.244,"LINESTRING (139.4927452 -20.728519, 139.492742 -20.7286166, 139.4927522 -20.7288627)",,,,
581389445,True,2,Isa Street,secondary,False,36.215,"LINESTRING (139.4930887 -20.7285725, 139.4927452 -20.728519)",,,,
27446682,False,,Isa Street,unclassified,False,54.872,"LINESTRING (139.4930887 -20.7285725, 139.4929823 -20.7285811, 139.4928938 -20.7285988, 139.4928325 -20.7286395, 139.4927967 -20.7286976, 139.4927634 -20.7287778, 139.4927522 -20.7288627)",,60,,
27186760,True,1,,residential,False,10.57,"LINESTRING (139.493857 -20.7287117, 139.4938574 -20.7286794, 139.4938681 -20.7286486, 139.4938888 -20.7286252)",,,roundabout,
