osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction
13365245,Aitken Avenue,residential,False,False,398.22799999999995,"LINESTRING (151.2803668 -33.7829861, 151.2804624 -33.782904, 151.2805521 -33.7828675, 151.280628 -33.7828722, 151.28072 -33.7828836, 151.2808584 -33.7829237, 151.2809997 -33.7829352, 151.2811803 -33.7829407, 151.2813677 -33.7829511, 151.2815758 -33.7829646, 151.2817495 -33.7829898, 151.2822063 -33.7830845, 151.2822455 -33.7830815, 151.2822902 -33.7830782, 151.28236 -33.7830599, 151.2824205 -33.7830399, 151.2826674 -33.7829165, 151.2827298 -33.7829029, 151.2828027 -33.7829173, 151.2843484 -33.7835804)",,,,
"[171000807, 172460592, 172460593, 66587387, 66587391]",Pittwater Road,primary,False,True,313.4479999999999,"LINESTRING (151.2803668 -33.7829861, 151.2804525 -33.7830706, 151.2806737 -33.783339, 151.2808544 -33.7836184, 151.2809192 -33.783747, 151.280979 -33.7838814, 151.281033 -33.7840297, 151.2810789 -33.7841805, 151.2811123 -33.784335, 151.2811335 -33.7844718, 151.2811491 -33.7846889, 151.2811468 -33.7848395, 151.2811444 -33.784921, 151.28114 -33.7849637, 151.2811013 -33.7852742, 151.2810664 -33.7855187, 151.2810484 -33.7856447)",4,"['60', '50']",yes,
174197180,Queenscliff Road,residential,False,False,98.48200000000001,"LINESTRING (151.2855917 -33.7832568, 151.2856465 -33.7832549, 151.2856581 -33.7832545, 151.2856909 -33.7832545, 151.2857374 -33.7832581, 151.2857813 -33.7832658, 151.2858128 -33.7832803, 151.2860468 -33.7833905, 151.2864453 -33.78357, 151.2865514 -33.7836101)",,,,
175992862,Greycliffe Street,tertiary,False,True,195.72400000000002,"LINESTRING (151.2855917 -33.7832568, 151.2855925 -33.7832819, 151.2855868 -33.7833157, 151.2855736 -33.7833536, 151.2855494 -33.7833968, 151.2854854 -33.7834955, 151.2854552 -33.7835486, 151.2854374 -33.7836063, 151.2854417 -33.7836951, 151.2854896 -33.7838348, 151.2855434 -33.783999, 151.285589 -33.7840826, 151.2856489 -33.7841465, 151.2857777 -33.7842585, 151.2859098 -33.7843446, 151.286063 -33.7844017, 151.2861838 -33.7844372, 151.2862463 -33.7844488, 151.2863108 -33.7844555, 151.2865015 -33.7844604)",2,,,
"[968657817, 968657818, 968657819, 1035254909]",Queenscliff Road,tertiary,False,False,253.261,"LINESTRING (151.2855917 -33.7832568, 151.285582 -33.7832205, 151.2855641 -33.7831894, 151.2855526 -33.7831748, 151.2855379 -33.7831613, 151.2854728 -33.7831281, 151.2854011 -33.7830954, 151.2852354 -33.7830192, 151.2850989 -33.7829572, 151.2849289 -33.7828822, 151.2848834 -33.7828634, 151.2846592 -33.7827615, 151.2844509 -33.7826675, 151.2839644 -33.7824464, 151.2835036 -33.7822416, 151.283369 -33.78218, 151.2832456 -33.7821223)",2,60,,
172460591,Cavill Street,tertiary,False,False,89.448,"LINESTRING (151.281807 -33.7813185, 151.2818669 -33.781136, 151.2820534 -33.7805406)",,60,,
1035254910,Dalley Street,tertiary,False,True,147.28900000000002,"LINESTRING (151.281807 -33.7813185, 151.2818049 -33.7813622, 151.2818087 -33.7813978, 151.2818163 -33.7814224, 151.2818314 -33.7814485, 151.2818486 -33.7814714, 151.28187 -33.7814921, 151.2819385 -33.781536, 151.2820418 -33.7815878, 151.2825638 -33.7818175, 151.2830662 -33.7820405)",,60,,
252435169,Pavilion Street,residential,False,False,220.64600000000002,"LINESTRING (151.2889201 -33.7836896, 151.2891379 -33.7838403, 151.2893435 -33.7840115, 151.2894984 -33.7841506, 151.2896739 -33.7843109, 151.2898187 -33.7844456, 151.2899135 -33.7845442, 151.2899837 -33.784648, 151.2900545 -33.7848118, 151.2900806 -33.7849178, 151.2900483 -33.7850162, 151.2899389 -33.7852124, 151.2898951 -33.7852771)",,,,
252435169,Pavilion Street,residential,False,True,66.834,"LINESTRING (151.2889201 -33.7836896, 151.2884394 -33.7833492, 151.2883651 -33.7833046)",,,,
552032590,Crown Road,residential,False,False,79.29,"LINESTRING (151.2889201 -33.7836896, 151.2889917 -33.7835926, 151.2890267 -33.7835052, 151.2890291 -33.7834198, 151.288959 -33.7833364, 151.2886765 -33.783119)",,,,
