osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,junction,bridge
219644080,False,Tarrant Street,residential,50,True,22.465,"LINESTRING (142.4002384 -36.2509484, 142.4001806 -36.2508596, 142.4001152 -36.2507726)",,,,
97072489,False,Franklin Street,residential,50,False,213.24,"LINESTRING (142.397854 -36.2544663, 142.4002321 -36.2544582)",,,,
219964781,False,Molyneaux Street,residential,50,False,93.993,"LINESTRING (142.397854 -36.2544663, 142.3978542 -36.2553116)",,,,
219964781,False,Molyneaux Street,residential,50,True,136.525,"LINESTRING (142.397854 -36.2544663, 142.3978539 -36.2538411, 142.3978538 -36.2533617, 142.3978538 -36.2532385)",,,,
97072491,False,Borung Highway,secondary,,True,213.458,"LINESTRING (142.3978538 -36.2532385, 142.4002343 -36.2532333)",C234,,,
97072491,False,Borung Highway,secondary,,False,126.64699999999999,"LINESTRING (142.3978538 -36.2532385, 142.3971459 -36.2532294, 142.3964416 -36.2532204)",C234,,,
219964781,False,Molyneaux Street,residential,50,False,136.525,"LINESTRING (142.3978538 -36.2532385, 142.3978538 -36.2533617, 142.3978539 -36.2538411, 142.397854 -36.2544663)",,,,
219964781,False,Molyneaux Street,residential,50,True,135.99099999999999,"LINESTRING (142.3978538 -36.2532385, 142.3978536 -36.2526014, 142.3978535 -36.2520155)",,,,
97069281,False,Thomas Street,residential,50,False,95.472,"LINESTRING (142.4002321 -36.2544582, 142.4002305 -36.2553168)",,,,
97072489,False,Franklin Street,residential,50,True,213.24,"LINESTRING (142.4002321 -36.2544582, 142.397854 -36.2544663)",,,,
97069281,False,Thomas Street,residential,50,True,136.202,"LINESTRING (142.4002321 -36.2544582, 142.4002332 -36.2538412, 142.4002341 -36.2533223, 142.4002343 -36.2532333)",,,,
104090325,False,Phillips Street,residential,50,False,93.918,"LINESTRING (142.3954032 -36.2483231, 142.3964505 -36.2483281)",,,,
104090332,True,Phillips Street,residential,,False,28.976,"LINESTRING (142.3954032 -36.2483231, 142.3952284 -36.2483546, 142.39509 -36.2483867)",,1,,
104090365,True,,residential,,False,4.3,"LINESTRING (142.3950801 -36.2508354, 142.3950429 -36.2508598)",,1,roundabout,
104090379,True,,secondary,,False,1.698,"LINESTRING (142.3950546 -36.2532884, 142.3950404 -36.2532985)",C234,1,roundabout,
104090356,True,,residential,,False,3.931,"LINESTRING (142.3948642 -36.2482817, 142.3948916 -36.2482541)",,1,roundabout,
104090356,True,,residential,,False,3.357,"LINESTRING (142.395067 -36.2482558, 142.3950905 -36.2482793)",,1,roundabout,
104090350,True,Scott Street,residential,,False,32.781,"LINESTRING (142.3949715 -36.247972, 142.3950125 -36.2481334, 142.395067 -36.2482558)",,1,,
364886473,False,Scott Street,residential,,True,101.494,"LINESTRING (142.3949715 -36.247972, 142.3949758 -36.2476648, 142.3949787 -36.2474622, 142.3949809 -36.2473081, 142.3949813 -36.2472767, 142.3949844 -36.2470593)",,,,
104090348,True,Woolcock Street,residential,,False,19.009,"LINESTRING (142.3952813 -36.2507842, 142.3951721 -36.2508033, 142.3950801 -36.2508354)",,1,,
104090372,False,Woolcock Street,residential,,False,104.452,"LINESTRING (142.3952813 -36.2507842, 142.3955796 -36.2507827, 142.3964461 -36.2507782)",,,,
104090360,True,Woolcock Street,residential,,False,19.039,"LINESTRING (142.3948826 -36.2508341, 142.3947896 -36.2507967, 142.3946825 -36.2507832)",,1,,
104090365,True,,residential,,False,9.09,"LINESTRING (142.3948826 -36.2508341, 142.394864 -36.2507947, 142.3948672 -36.2507552)",,1,roundabout,
104090352,True,Scott Street,unclassified,,False,256.763,"LINESTRING (142.3948888 -36.2507211, 142.3949346 -36.2506247, 142.3949312 -36.2490747, 142.3949299 -36.2485107, 142.3949036 -36.2484213)",,1,,
104090365,True,,residential,,False,16.267,"LINESTRING (142.3948888 -36.2507211, 142.3949246 -36.2506969, 142.3949794 -36.2506851, 142.3950169 -36.2506893, 142.3950527 -36.2507039)",,1,roundabout,
104090365,True,,residential,,False,3.748,"LINESTRING (142.3950527 -36.2507039, 142.3950814 -36.2507284)",,1,roundabout,
104090367,False,Scott Street,residential,,False,200.463,"LINESTRING (142.3949734 -36.2534946, 142.3949779 -36.2552974)",,,,
104090359,True,Scott Street,residential,,False,24.0,"LINESTRING (142.3949734 -36.2534946, 142.3949525 -36.2533502, 142.3949117 -36.2532879)",,1,,
89784420,False,Woolcock Street,residential,,True,100.482,"LINESTRING (142.3946825 -36.2507832, 142.393562 -36.2507747)",,,,
104090354,True,Woolcock Street,residential,,False,16.887999999999998,"LINESTRING (142.3946825 -36.2507832, 142.3947889 -36.250772, 142.3948672 -36.2507552)",,1,,
104090356,True,,residential,,False,13.665000000000001,"LINESTRING (142.3948759 -36.248398, 142.3948536 -36.2483638, 142.3948481 -36.2483252, 142.3948642 -36.2482817)",,1,roundabout,
104090377,True,Phillips Street,residential,,False,26.711,"LINESTRING (142.3948759 -36.248398, 142.3947564 -36.2483654, 142.3945904 -36.24833)",,1,,
104090328,True,Scott Street,residential,,False,257.398,"LINESTRING (142.394913 -36.2531698, 142.3949382 -36.2531109, 142.3949387 -36.2529967, 142.3949468 -36.2509573, 142.3949144 -36.2508619)",,1,,
104090379,True,,secondary,,False,12.129999999999999,"LINESTRING (142.394913 -36.2531698, 142.3949396 -36.253155, 142.3949701 -36.2531478, 142.3950024 -36.2531485, 142.3950385 -36.2531601)",C234,1,roundabout,
104090331,True,Lyle Street,secondary,,False,21.651,"LINESTRING (142.3950637 -36.2531785, 142.3951511 -36.2532086, 142.395295 -36.2532304)",C234,1,,
104090379,True,,secondary,,False,13.337,"LINESTRING (142.3950637 -36.2531785, 142.3950807 -36.2532045, 142.3950854 -36.2532332, 142.3950753 -36.2532652, 142.3950546 -36.2532884)",C234,1,roundabout,
104090363,True,Scott Street,residential,,False,256.04699999999997,"LINESTRING (142.3950429 -36.2508598, 142.3950198 -36.2509629, 142.3950245 -36.2522806, 142.3950253 -36.2524818, 142.3950275 -36.2531041, 142.3950385 -36.2531601)",,1,,
104090365,True,,residential,,False,12.21,"LINESTRING (142.3950429 -36.2508598, 142.3950094 -36.2508745, 142.3949684 -36.2508765, 142.3949144 -36.2508619)",,1,roundabout,
104090356,True,,residential,,False,14.046,"LINESTRING (142.3950524 -36.2484182, 142.3950057 -36.2484355, 142.3949679 -36.2484375, 142.3949036 -36.2484213)",,1,roundabout,
104090371,True,Scott Street,residential,,False,255.029,"LINESTRING (142.3950524 -36.2484182, 142.3950221 -36.2485085, 142.3950203 -36.2502912, 142.3950199 -36.2506297, 142.3950527 -36.2507039)",,1,,
104090337,True,Woolcock Street,residential,,False,19.207,"LINESTRING (142.3950814 -36.2507284, 142.3951667 -36.2507665, 142.3952813 -36.2507842)",,1,,
104090365,True,,residential,,False,12.536999999999999,"LINESTRING (142.3950814 -36.2507284, 142.3950974 -36.2507577, 142.3950987 -36.2507996, 142.3950801 -36.2508354)",,1,roundabout,
104090336,True,Scott Street,residential,,False,32.184,"LINESTRING (142.3948916 -36.2482541, 142.3949275 -36.248141, 142.3949715 -36.247972)",,1,,
104090356,True,,residential,,False,17.16,"LINESTRING (142.3948916 -36.2482541, 142.394939 -36.2482324, 142.3949813 -36.2482276, 142.3950291 -36.2482359, 142.395067 -36.2482558)",,1,roundabout,
104090344,True,Phillips Street,residential,,False,28.462,"LINESTRING (142.3950905 -36.2482793, 142.3952311 -36.248298, 142.3954032 -36.2483231)",,1,,
104090356,True,,residential,,False,12.463,"LINESTRING (142.3950905 -36.2482793, 142.3951054 -36.2483098, 142.3951075 -36.2483458, 142.39509 -36.2483867)",,1,roundabout,
104090365,True,,residential,,False,4.258,"LINESTRING (142.3948672 -36.2507552, 142.3948888 -36.2507211)",,1,roundabout,
56188091,False,Phillips Street,residential,50,True,96.398,"LINESTRING (142.3945904 -36.24833, 142.3936724 -36.2483373, 142.3935177 -36.2483586)",,,,
104090339,True,Phillips Street,residential,50,False,25.144,"LINESTRING (142.3945904 -36.24833, 142.3946854 -36.2483101, 142.3948642 -36.2482817)",,1,,
104090356,True,,residential,,False,3.589,"LINESTRING (142.3949036 -36.2484213, 142.3948759 -36.248398)",,1,roundabout,
104090379,True,,secondary,,False,3.055,"LINESTRING (142.3948926 -36.2531918, 142.394913 -36.2531698)",C234,1,roundabout,
104090379,True,,secondary,,False,3.048,"LINESTRING (142.3950385 -36.2531601, 142.3950637 -36.2531785)",C234,1,roundabout,
97072491,False,Borung Highway,secondary,,True,102.82,"LINESTRING (142.395295 -36.2532304, 142.3964416 -36.2532204)",C234,,,
104090333,True,Lyle Street,secondary,,False,22.589,"LINESTRING (142.395295 -36.2532304, 142.3951528 -36.2532554, 142.3950546 -36.2532884)",C234,1,,
104090376,True,Lyle Street,secondary,,False,14.543,"LINESTRING (142.3948905 -36.2532634, 142.3948016 -36.253243, 142.3947335 -36.2532308)",C234,1,,
104090379,True,,secondary,,False,8.166,"LINESTRING (142.3948905 -36.2532634, 142.3948817 -36.2532229, 142.3948926 -36.2531918)",C234,1,roundabout,
104090365,True,,residential,,False,4.206,"LINESTRING (142.3949144 -36.2508619, 142.3948826 -36.2508341)",,1,roundabout,
104090341,False,Lyle Street,secondary,,False,105.37100000000001,"LINESTRING (142.3947335 -36.2532308, 142.3943688 -36.2532297, 142.3935584 -36.2532272)",C234,,,
104090369,True,Lyle Street,secondary,,False,14.936,"LINESTRING (142.3947335 -36.2532308, 142.3948067 -36.2532169, 142.3948926 -36.2531918)",C234,1,,
104090379,True,,secondary,,False,3.322,"LINESTRING (142.3949117 -36.2532879, 142.3948905 -36.2532634)",C234,1,roundabout,
104090356,True,,residential,,False,4.862,"LINESTRING (142.39509 -36.2483867, 142.3950524 -36.2484182)",,1,roundabout,
56188020,False,Craig Avenue,residential,,False,145.30100000000002,"LINESTRING (142.3931433 -36.2474295, 142.3930946 -36.2474109, 142.3929973 -36.2473918, 142.3928791 -36.2474017, 142.392771 -36.2474394, 142.3920919 -36.247745, 142.3918683 -36.2478517, 142.3918003 -36.2478745, 142.3916869 -36.2479023)",,,,
"[104107561, 104107564, 89784423]",False,Jamouneau Street,residential,50,"[False, True]",115.55199999999999,"LINESTRING (142.3931433 -36.2474295, 142.393227 -36.2474736, 142.3932927 -36.2475212, 142.3933228 -36.2475536, 142.3935112 -36.2478799, 142.393548 -36.2480045, 142.3935589 -36.2480987, 142.3935537 -36.2482615, 142.3935177 -36.2483586)",,,,yes
104107568,False,Kokoda Avenue,residential,,True,174.31600000000003,"LINESTRING (142.3907581 -36.2467693, 142.3912413 -36.2468723, 142.3913627 -36.2469135, 142.3914436 -36.2469736, 142.3915096 -36.247044, 142.3915671 -36.2471607, 142.3915777 -36.2473238, 142.391599 -36.2477101, 142.3916245 -36.2477942, 142.3916869 -36.2479023)",,,,
56188020,False,Craig Avenue,residential,,True,145.301,"LINESTRING (142.3916869 -36.2479023, 142.3918003 -36.2478745, 142.3918683 -36.2478517, 142.3920919 -36.247745, 142.392771 -36.2474394, 142.3928791 -36.2474017, 142.3929973 -36.2473918, 142.3930946 -36.2474109, 142.3931433 -36.2474295)",,,,
104107568,False,Kokoda Avenue,residential,,False,174.316,"LINESTRING (142.3916869 -36.2479023, 142.3916245 -36.2477942, 142.391599 -36.2477101, 142.3915777 -36.2473238, 142.3915671 -36.2471607, 142.3915096 -36.247044, 142.3914436 -36.2469736, 142.3913627 -36.2469135, 142.3912413 -36.2468723, 142.3907581 -36.2467693)",,,,
56188091,False,Phillips Street,residential,50,False,96.398,"LINESTRING (142.3935177 -36.2483586, 142.3936724 -36.2483373, 142.3945904 -36.24833)",,,,
56188091,False,Phillips Street,residential,50,True,134.402,"LINESTRING (142.3935177 -36.2483586, 142.3933855 -36.2483654, 142.3930923 -36.2483806, 142.3929154 -36.2483898, 142.3927005 -36.2484257, 142.3920614 -36.2486028)",,,,
"[104107561, 104107564, 89784423]",False,Jamouneau Street,residential,50,"[False, True]",115.55199999999999,"LINESTRING (142.3935177 -36.2483586, 142.3935537 -36.2482615, 142.3935589 -36.2480987, 142.393548 -36.2480045, 142.3935112 -36.2478799, 142.3933228 -36.2475536, 142.3932927 -36.2475212, 142.393227 -36.2474736, 142.3931433 -36.2474295)",,,,yes
89784423,False,Jamouneau Street,residential,50,True,268.704,"LINESTRING (142.3935177 -36.2483586, 142.3935137 -36.2484137, 142.393562 -36.2507747)",,,,
104090349,True,Scott Street,residential,,False,22.618000000000002,"LINESTRING (142.3950404 -36.2532985, 142.3950245 -36.2533443, 142.3949734 -36.2534946)",,1,,
104090379,True,,secondary,,False,12.431,"LINESTRING (142.3950404 -36.2532985, 142.395024 -36.2533049, 142.3949931 -36.2533113, 142.3949537 -36.2533081, 142.3949117 -36.2532879)",C234,1,roundabout,
