osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction
39240551,Nooral Street,residential,False,True,122.91,"LINESTRING (150.5806063 -34.2932809, 150.5804957 -34.2932983, 150.5792919 -34.2934873)",,,,,
39240568,Remembrance Driveway,primary,False,False,191.599,"LINESTRING (150.5806063 -34.2932809, 150.5811446 -34.2939818, 150.5817646 -34.2947133)",12,60,,,
39448400,Railside Avenue,primary,False,True,269.02799999999996,"LINESTRING (150.5806063 -34.2932809, 150.5802576 -34.2926431, 150.5799778 -34.292012, 150.5798471 -34.2915537, 150.5797449 -34.2910723, 150.5797261 -34.2909858)",12,60,,,
39240568,Remembrance Driveway,primary,False,False,116.582,"LINESTRING (150.5817646 -34.2947133, 150.5826929 -34.2954282)",12,60,,,
39240568,Remembrance Driveway,primary,False,True,191.599,"LINESTRING (150.5817646 -34.2947133, 150.5811446 -34.2939818, 150.5806063 -34.2932809)",12,60,,,
1211960250,Tylers Road,unclassified,False,True,302.568,"LINESTRING (150.5817646 -34.2947133, 150.5816915 -34.2948, 150.5807024 -34.2967583, 150.5804727 -34.2972138)",,60,,,
39240568,Remembrance Driveway,primary,False,True,116.582,"LINESTRING (150.5826929 -34.2954282, 150.5817646 -34.2947133)",12,60,,,
"[175672483, 175672484, 175672485]",Avon Dam Road,tertiary,False,False,121.288,"LINESTRING (150.5826929 -34.2954282, 150.582902 -34.2952422, 150.5830494 -34.2951163, 150.5836173 -34.2946496)",,,yes,,
39375487,Bargo Road,residential,False,True,17.295,"LINESTRING (150.582411 -34.2910359, 150.582226 -34.2910647)",,,,,
39240551,Nooral Street,residential,False,False,170.725,"LINESTRING (150.5774657 -34.293772, 150.5792919 -34.2934873)",,,,,
39240552,Kader Street,residential,False,False,63.908,"LINESTRING (150.5774657 -34.293772, 150.5771733 -34.2932505)",,50,,,
39240552,Kader Street,residential,False,True,67.085,"LINESTRING (150.5774657 -34.293772, 150.5777234 -34.2943365)",,50,,,
39240551,Nooral Street,residential,False,True,170.725,"LINESTRING (150.5792919 -34.2934873, 150.5774657 -34.293772)",,,,,
39240563,Radnor Road,residential,False,False,73.968,"LINESTRING (150.5792919 -34.2934873, 150.5795883 -34.2941058)",,50,,,
39240551,Nooral Street,residential,False,False,122.91,"LINESTRING (150.5792919 -34.2934873, 150.5804957 -34.2932983, 150.5806063 -34.2932809)",,,,,
39240563,Radnor Road,residential,False,True,269.001,"LINESTRING (150.5792919 -34.2934873, 150.578675 -34.2924043, 150.5783747 -34.2912075)",,50,,,
39240552,Kader Street,residential,False,False,67.085,"LINESTRING (150.5777234 -34.2943365, 150.5774657 -34.293772)",,50,,,
39240563,Radnor Road,residential,False,False,269.001,"LINESTRING (150.5783747 -34.2912075, 150.578675 -34.2924043, 150.5792919 -34.2934873)",,50,,,
39375488,Noongah Street,residential,False,True,126.574,"LINESTRING (150.5783747 -34.2912075, 150.5795872 -34.2910084, 150.5797261 -34.2909858)",,50,,,
