osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,bridge,geometry,junction
775049335,Cunningham Street,primary,50,False,True,123.315,,,,"LINESTRING (151.264391 -27.1828351, 151.2642501 -27.1829415, 151.2634911 -27.1835176, 151.2634423 -27.1835546)",
4015988,Cunningham Street,primary,50,False,False,57.55,,,,"LINESTRING (151.2672314 -27.1806415, 151.2674311 -27.1804882, 151.2676718 -27.1803033)",
4015988,Cunningham Street,primary,50,False,True,72.199,,,,"LINESTRING (151.2672314 -27.1806415, 151.2670628 -27.1807709, 151.2666789 -27.1810658)",
4015993,New Street,unclassified,50,False,False,225.74699999999999,,,,"LINESTRING (151.2672314 -27.1806415, 151.2671481 -27.1805581, 151.2663662 -27.1797747, 151.2657142 -27.1791249)",
1250943393,Marble Street,unclassified,50,True,False,15.649,,,,"LINESTRING (151.2643539 -27.1846747, 151.26437 -27.1845347)",
1166285744,Warrego highway,trunk,60,True,False,151.969,2,A2;82,,"LINESTRING (151.2643539 -27.1846747, 151.2634473 -27.1837194, 151.2633628 -27.1836304)",
37814110,Marble Street,unclassified,50,False,True,31.174,,,,"LINESTRING (151.2650765 -27.1840313, 151.265322 -27.1838555)",
4016127,Flinders Lane,unclassified,50,False,True,170.303,,,,"LINESTRING (151.2650765 -27.1840313, 151.2655984 -27.1845981, 151.2649857 -27.1850746, 151.2649229 -27.1851246)",
37814110,Marble Street,unclassified,50,False,False,89.536,,,,"LINESTRING (151.2650765 -27.1840313, 151.2644459 -27.1844806, 151.26437 -27.1845347)",
4016149,Stuart Street,unclassified,40,False,True,71.24,,,,"LINESTRING (151.265322 -27.1838555, 151.2648849 -27.1833463)",
37814110,Marble Street,unclassified,50,False,False,31.174,,,,"LINESTRING (151.265322 -27.1838555, 151.2650765 -27.1840313)",
37814110,Marble Street,unclassified,50,False,True,223.76799999999997,,,,"LINESTRING (151.265322 -27.1838555, 151.2655255 -27.1836999, 151.266019 -27.1833307, 151.2665168 -27.1829642, 151.2668258 -27.1827198, 151.2670265 -27.1825343)",
4016149,Stuart Street,unclassified,40,False,False,71.24,,,,"LINESTRING (151.2648849 -27.1833463, 151.265322 -27.1838555)",
4016149,Stuart Street,unclassified,40,False,True,19.666,,,,"LINESTRING (151.2648849 -27.1833463, 151.2647455 -27.1832202)",
4016150,Mark Lane,unclassified,40,False,False,48.329,,,,"LINESTRING (151.2666234 -27.1819733, 151.2662468 -27.1822502)",
4016150,Mark Lane,unclassified,40,False,True,44.908,,,,"LINESTRING (151.2666234 -27.1819733, 151.2669711 -27.1817136)",
39931219,Patrick Street,tertiary,50,False,False,72.82,,,,"LINESTRING (151.2666234 -27.1819733, 151.2661551 -27.181468)",
39931219,Patrick Street,tertiary,50,False,True,60.218,,,,"LINESTRING (151.2666234 -27.1819733, 151.2670273 -27.1823785)",
4015988,Cunningham Street,primary,50,False,False,130.329,,,,"LINESTRING (151.2651644 -27.1822407, 151.2652586 -27.1821655, 151.2661551 -27.181468)",
4015988,Cunningham Street,primary,50,False,True,101.107,,,,"LINESTRING (151.2651644 -27.1822407, 151.2650504 -27.182333, 151.2646339 -27.1826459, 151.264391 -27.1828351)",
4016151,Archibald Street,unclassified,50,False,False,50.847,,,,"LINESTRING (151.2651644 -27.1822407, 151.2650634 -27.1821372, 151.2648274 -27.1818954)",
4016151,Archibald Street,unclassified,50,False,False,227.29,,,,"LINESTRING (151.2635994 -27.1806206, 151.2621206 -27.1790561)",
4016151,Archibald Street,unclassified,50,False,True,10.96,,,,"LINESTRING (151.2635994 -27.1806206, 151.2636736 -27.1806938)",
143215891,Condamine Street,primary,60,True,False,133.118,,49,,"LINESTRING (151.2635994 -27.1806206, 151.2646136 -27.1798337)",
4016155,Pratten Street,residential,50,False,True,130.695,,,,"LINESTRING (151.2631281 -27.1782957, 151.2621206 -27.1790561)",
39931219,Patrick Street,tertiary,50,False,True,225.475,,,,"LINESTRING (151.2631281 -27.1782957, 151.2646136 -27.1798337)",
4016155,Pratten Street,residential,50,False,False,11.241,,,,"LINESTRING (151.2602978 -27.1804712, 151.2603832 -27.1804045)",
4016155,Pratten Street,residential,50,False,True,120.37,,,,"LINESTRING (151.2602978 -27.1804712, 151.259367 -27.1811685)",
167976425,Warrego Highway,trunk,60,True,False,229.496,2,A2;49;82,,"LINESTRING (151.2602978 -27.1804712, 151.2588521 -27.179002, 151.2587697 -27.1789182)",
"[172945456, 172945457, 172945458]","['Patrick Street', 'Warwick Geisel Bridge']",tertiary,50,False,"[False, True]",118.39800000000001,,,yes,"LINESTRING (151.2679681 -27.183335, 151.2676663 -27.1830463, 151.2675587 -27.1829406, 151.2674884 -27.1828659, 151.2672779 -27.1826524, 151.2671793 -27.182535)",
4017489,Carberry's Lane,unclassified,50,True,False,69.397,,,,"LINESTRING (151.2658198 -27.1811126, 151.2652888 -27.1815205)",
39931219,Patrick Street,tertiary,50,False,True,51.592,,,,"LINESTRING (151.2658198 -27.1811126, 151.2661551 -27.181468)",
39931219,Patrick Street,tertiary,50,False,False,176.016,,,,"LINESTRING (151.2658198 -27.1811126, 151.2656623 -27.1809456, 151.2652635 -27.1805227, 151.2646696 -27.1799048)",
4016151,Archibald Street,unclassified,50,False,True,227.29,,,,"LINESTRING (151.2621206 -27.1790561, 151.2635994 -27.1806206)",
4016155,Pratten Street,residential,50,False,False,130.695,,,,"LINESTRING (151.2621206 -27.1790561, 151.2631281 -27.1782957)",
4016155,Pratten Street,residential,50,False,True,111.155,,,,"LINESTRING (151.2621206 -27.1790561, 151.2612794 -27.1797189)",
4015988,Cunningham Street,primary,50,False,True,68.444,,,,"LINESTRING (151.2666789 -27.1810658, 151.2661551 -27.181468)",
4015988,Cunningham Street,primary,50,False,False,72.199,,,,"LINESTRING (151.2666789 -27.1810658, 151.2670628 -27.1807709, 151.2672314 -27.1806415)",
4017490,Ewings Lane,unclassified,15,True,False,224.636,,,,"LINESTRING (151.2666789 -27.1810658, 151.2661976 -27.1805621, 151.2658318 -27.1801774, 151.2657913 -27.1801127, 151.2652147 -27.1795235)",
4016149,Stuart Street,unclassified,40,False,False,19.666,,,,"LINESTRING (151.2647455 -27.1832202, 151.2648849 -27.1833463)",
4016149,Stuart Street,unclassified,40,False,True,55.346,,,,"LINESTRING (151.2647455 -27.1832202, 151.2645016 -27.1829553, 151.264391 -27.1828351)",
38700710,Groom Lane,unclassified,40,False,True,123.44299999999998,,,,"LINESTRING (151.2647455 -27.1832202, 151.2643442 -27.1835091, 151.2642342 -27.1835902, 151.2642106 -27.1836305, 151.2641701 -27.1837221, 151.2638952 -27.1839291, 151.2638441 -27.1839676)",
4016151,Archibald Street,unclassified,50,False,False,153.228,,,,"LINESTRING (151.2646776 -27.1817432, 151.2636736 -27.1806938)",
4016151,Archibald Street,unclassified,50,False,True,22.494,,,,"LINESTRING (151.2646776 -27.1817432, 151.2648274 -27.1818954)",
"[4017417, 4017535]",,unclassified,,False,True,260.134,,,,"LINESTRING (151.2646776 -27.1817432, 151.264106 -27.1821912, 151.264062 -27.1822236, 151.2638904 -27.1823534, 151.2627983 -27.1813307)",
4017536,Longs Lane,unclassified,40,False,True,57.782,,,,"LINESTRING (151.2656543 -27.1827416, 151.2652703 -27.18235)",
38524596,Mark Lane,unclassified,40,True,False,101.553,,,,"LINESTRING (151.2656543 -27.1827416, 151.2648849 -27.1833463)",
27106117,Roche Street,tertiary,50,False,False,8.683,,,,"LINESTRING (151.2666942 -27.1782731, 151.2667517 -27.1783321)",
143215891,Condamine Street,primary,60,True,False,58.786,,49,,"LINESTRING (151.2666942 -27.1782731, 151.2668675 -27.1781338, 151.267127 -27.1779109)",
27106117,Roche Street,tertiary,50,False,True,8.683,,,,"LINESTRING (151.2667517 -27.1783321, 151.2666942 -27.1782731)",
37698862,Condamine Street,primary,60,True,False,68.008,,49,,"LINESTRING (151.2667517 -27.1783321, 151.2662316 -27.1787321)",
27106117,Roche Street,tertiary,50,False,False,217.761,,,,"LINESTRING (151.2667517 -27.1783321, 151.2681191 -27.1797023, 151.2682183 -27.1797924)",
27108032,Scarlet Street,residential,50,False,False,86.848,,,,"LINESTRING (151.2680152 -27.1852036, 151.2674396 -27.1846138)",
775049341,Myall Street,unclassified,50,False,True,123.619,,,,"LINESTRING (151.2680152 -27.1852036, 151.2670561 -27.1859164)",
4016155,Pratten Street,residential,50,False,False,111.155,,,,"LINESTRING (151.2612794 -27.1797189, 151.2621206 -27.1790561)",
4016155,Pratten Street,residential,50,False,True,116.921,,,,"LINESTRING (151.2612794 -27.1797189, 151.2603832 -27.1804045)",
27145503,Moy Street,residential,50,False,True,230.49900000000002,,,,"LINESTRING (151.2612794 -27.1797189, 151.261202 -27.179658, 151.2610818 -27.179584, 151.2598027 -27.1782675, 151.2597212 -27.1781836)",
27108097,Bunya Street,residential,50,False,False,228.401,,,,"LINESTRING (151.2631307 -27.1865104, 151.2622455 -27.1855872, 151.2616322 -27.1849476)",
775049338,Jimbour Street,residential,50,False,False,225.983,,,,"LINESTRING (151.2631307 -27.1865104, 151.2647803 -27.1852453, 151.2647885 -27.1852385, 151.264858 -27.1851803)",
576418476,Warrego Highway,trunk,60,True,False,10.548,2,A2;82,,"LINESTRING (151.2618552 -27.1819442, 151.2619233 -27.1820172)",
143215891,Condamine Street,primary,60,True,False,114.602,,49,,"LINESTRING (151.2618552 -27.1819442, 151.2622637 -27.1816268, 151.262626 -27.1813533, 151.2627335 -27.1812721)",
4016155,Pratten Street,residential,50,False,False,116.921,,,,"LINESTRING (151.2603832 -27.1804045, 151.2612794 -27.1797189)",
4016155,Pratten Street,residential,50,False,True,11.241,,,,"LINESTRING (151.2603832 -27.1804045, 151.2602978 -27.1804712)",
167976426,Warrego Highway,trunk,60,True,False,224.757,2,A2;49;82,,"LINESTRING (151.2603832 -27.1804045, 151.261488 -27.1815718, 151.2618552 -27.1819442)",
555951563,Nicholson Street,primary,60,False,True,10.702,2,49,,"LINESTRING (151.2588513 -27.178855, 151.2587697 -27.1789182)",
37901065,Nicholson Street,tertiary,50,False,False,113.92,,,,"LINESTRING (151.2588513 -27.178855, 151.2589619 -27.1787697, 151.2597212 -27.1781836)",
167976426,Warrego Highway,trunk,60,True,False,229.451,2,A2;49;82,,"LINESTRING (151.2588513 -27.178855, 151.2589332 -27.1789379, 151.2603832 -27.1804045)",
4016127,Flinders Lane,unclassified,50,False,False,170.303,,,,"LINESTRING (151.2649229 -27.1851246, 151.2649857 -27.1850746, 151.2655984 -27.1845981, 151.2650765 -27.1840313)",
"[167976431, 167976421, 167976423]",Warrego Highway,trunk,60,True,False,205.553,2,A2;82,yes,"LINESTRING (151.2649229 -27.1851246, 151.2651422 -27.1853527, 151.2657558 -27.1859916, 151.2657916 -27.1860269, 151.2662755 -27.186528)",
167976423,Warrego Highway,trunk,60,True,False,85.401,2,A2;82,,"LINESTRING (151.26437 -27.1845347, 151.2649229 -27.1851246)",
37814110,Marble Street,unclassified,50,False,True,89.536,,,,"LINESTRING (151.26437 -27.1845347, 151.2644459 -27.1844806, 151.2650765 -27.1840313)",
167976423,Warrego Highway,trunk,60,True,False,81.745,2,A2;82,,"LINESTRING (151.2638441 -27.1839676, 151.26437 -27.1845347)",
38700710,Groom Lane,unclassified,40,False,False,123.44300000000001,,,,"LINESTRING (151.2638441 -27.1839676, 151.2638952 -27.1839291, 151.2641701 -27.1837221, 151.2642106 -27.1836305, 151.2642342 -27.1835902, 151.2643442 -27.1835091, 151.2647455 -27.1832202)",
576418475,Cunningham Street,primary,,False,True,11.527,,,,"LINESTRING (151.2634423 -27.1835546, 151.2633628 -27.1836304)",
167976423,Warrego Highway,trunk,60,True,False,60.733000000000004,2,A2;82,,"LINESTRING (151.2634423 -27.1835546, 151.263533 -27.1836479, 151.2638441 -27.1839676)",
775049335,Cunningham Street,primary,50,False,False,123.315,,,,"LINESTRING (151.2634423 -27.1835546, 151.2634911 -27.1835176, 151.2642501 -27.1829415, 151.264391 -27.1828351)",
775049342,Myall Street,unclassified,50,False,False,102.89,,,,"LINESTRING (151.2662755 -27.186528, 151.2670561 -27.1859164)",
775049343,Myall Street,unclassified,50,False,True,11.304,,,,"LINESTRING (151.2662755 -27.186528, 151.2661859 -27.1865911)",
4016151,Archibald Street,unclassified,50,False,False,10.96,,,,"LINESTRING (151.2636736 -27.1806938, 151.2635994 -27.1806206)",
4016151,Archibald Street,unclassified,50,False,True,153.228,,,,"LINESTRING (151.2636736 -27.1806938, 151.2646776 -27.1817432)",
37698862,Condamine Street,primary,60,True,False,111.873,,49,,"LINESTRING (151.2636736 -27.1806938, 151.2631689 -27.1810723, 151.2627983 -27.1813307)",
37698862,Condamine Street,primary,60,True,False,65.381,,49,,"LINESTRING (151.2646696 -27.1799048, 151.2641807 -27.1803005)",
39931219,Patrick Street,tertiary,50,False,False,9.653,,,,"LINESTRING (151.2646696 -27.1799048, 151.2646136 -27.1798337)",
39931219,Patrick Street,tertiary,50,False,True,176.016,,,,"LINESTRING (151.2646696 -27.1799048, 151.2652635 -27.1805227, 151.2656623 -27.1809456, 151.2658198 -27.1811126)",
4015993,New Street,unclassified,50,False,False,11.236,,,,"LINESTRING (151.2657142 -27.1791249, 151.2656377 -27.1790502)",
37698862,Condamine Street,primary,60,True,False,66.376,,49,,"LINESTRING (151.2657142 -27.1791249, 151.2652147 -27.1795235)",
4015993,New Street,unclassified,50,False,True,225.74699999999999,,,,"LINESTRING (151.2657142 -27.1791249, 151.2663662 -27.1797747, 151.2671481 -27.1805581, 151.2672314 -27.1806415)",
26581105,Rochedale Street,tertiary,50,False,True,10.401,,,,"LINESTRING (151.2672102 -27.1779681, 151.267127 -27.1779109)",
37698862,Condamine Street,primary,60,True,False,60.796,,49,,"LINESTRING (151.2672102 -27.1779681, 151.2669362 -27.1781798, 151.2667517 -27.1783321)",
775049341,Myall Street,unclassified,50,False,False,123.619,,,,"LINESTRING (151.2670561 -27.1859164, 151.2680152 -27.1852036)",
775049342,Myall Street,unclassified,50,False,True,102.89,,,,"LINESTRING (151.2670561 -27.1859164, 151.2662755 -27.186528)",
762940544,Condamine Street,primary,,True,False,10.681,,49,,"LINESTRING (151.2619233 -27.1820172, 151.2618231 -27.182053)",
762940542,Warrego Highway,trunk,60,True,False,227.595,2,A2;82,,"LINESTRING (151.2619233 -27.1820172, 151.263359 -27.1834709, 151.2634423 -27.1835546)",
27145503,Moy Street,residential,50,False,False,230.49900000000002,,,,"LINESTRING (151.2597212 -27.1781836, 151.2598027 -27.1782675, 151.2610818 -27.179584, 151.261202 -27.179658, 151.2612794 -27.1797189)",
37901065,Nicholson Street,tertiary,50,False,True,113.92,,,,"LINESTRING (151.2597212 -27.1781836, 151.2589619 -27.1787697, 151.2588513 -27.178855)",
4016150,Mark Lane,unclassified,40,False,True,48.329,,,,"LINESTRING (151.2662468 -27.1822502, 151.2666234 -27.1819733)",
38524596,Mark Lane,unclassified,40,True,False,80.277,,,,"LINESTRING (151.2662468 -27.1822502, 151.2661528 -27.1823513, 151.2656543 -27.1827416)",
32020626,Dowie Lane,unclassified,50,True,False,174.41,,,,"LINESTRING (151.2652888 -27.1815205, 151.2644263 -27.1805783, 151.2641807 -27.1803005)",
4016155,Pratten Street,residential,50,False,False,120.37,,,,"LINESTRING (151.259367 -27.1811685, 151.2602978 -27.1804712)",
4016155,Pratten Street,residential,50,False,True,105.176,,,,"LINESTRING (151.259367 -27.1811685, 151.2585696 -27.1817942)",
172941819,Condamine Street,tertiary,50,False,False,107.712,,,,"LINESTRING (151.2592782 -27.1840069, 151.2600973 -27.1833686)",
172941819,Condamine Street,tertiary,50,False,True,113.704,,,,"LINESTRING (151.2592782 -27.1840069, 151.258415 -27.1846822)",
4016155,Pratten Street,residential,50,False,False,105.176,,,,"LINESTRING (151.2585696 -27.1817942, 151.259367 -27.1811685)",
27108097,Bunya Street,residential,50,False,True,231.263,,,,"LINESTRING (151.2585696 -27.1817942, 151.2600973 -27.1833686)",
172941818,Cunningham Street,unclassified,50,False,True,217.884,,,,"LINESTRING (151.2616322 -27.1849476, 151.2599896 -27.1862532)",
27108097,Bunya Street,residential,50,False,False,232.115,,,,"LINESTRING (151.2616322 -27.1849476, 151.2615457 -27.1848605, 151.2600973 -27.1833686)",
27108097,Bunya Street,residential,50,False,True,228.401,,,,"LINESTRING (151.2616322 -27.1849476, 151.2622455 -27.1855872, 151.2631307 -27.1865104)",
172941818,Cunningham Street,unclassified,50,False,False,121.75399999999999,,,,"LINESTRING (151.2616322 -27.1849476, 151.2622052 -27.1845013, 151.2625583 -27.1842263)",
27108097,Bunya Street,residential,50,False,False,231.263,,,,"LINESTRING (151.2600973 -27.1833686, 151.2585696 -27.1817942)",
172941819,Condamine Street,tertiary,50,False,False,121.232,,,,"LINESTRING (151.2600973 -27.1833686, 151.2610209 -27.1826519)",
172941819,Condamine Street,tertiary,50,False,True,107.712,,,,"LINESTRING (151.2600973 -27.1833686, 151.2592782 -27.1840069)",
27108097,Bunya Street,residential,50,False,True,232.115,,,,"LINESTRING (151.2600973 -27.1833686, 151.2615457 -27.1848605, 151.2616322 -27.1849476)",
4015988,Cunningham Street,primary,50,False,True,69.139,,,,"LINESTRING (151.2682065 -27.1799029, 151.2680976 -27.1799812, 151.2676718 -27.1803033)",
37814244,Cunningham Street,primary,50,True,False,14.058,1,,,"LINESTRING (151.2682065 -27.1799029, 151.2681902 -27.1798814, 151.2681831 -27.1798561, 151.2681862 -27.1798303, 151.2681991 -27.1798069, 151.2682183 -27.1797924)",roundabout
37698862,Condamine Street,primary,60,True,False,67.284,,49,,"LINESTRING (151.2662316 -27.1787321, 151.2657142 -27.1791249)",
32359024,Starlings Lane,residential,50,True,False,225.429,,,,"LINESTRING (151.2676718 -27.1803033, 151.2662316 -27.1787321)",
4015988,Cunningham Street,primary,50,False,False,69.139,,,,"LINESTRING (151.2676718 -27.1803033, 151.2680976 -27.1799812, 151.2682065 -27.1799029)",
4015988,Cunningham Street,primary,50,False,True,57.55,,,,"LINESTRING (151.2676718 -27.1803033, 151.2674311 -27.1804882, 151.2672314 -27.1806415)",
26581105,Rochedale Street,tertiary,50,False,False,10.401,,,,"LINESTRING (151.267127 -27.1779109, 151.2672102 -27.1779681)",
37919072,,tertiary,50,True,False,16.633,,,,"LINESTRING (151.2671996 -27.1823987, 151.2672161 -27.1824315, 151.2672191 -27.1824667, 151.2672083 -27.1825013, 151.2671793 -27.182535)",roundabout
37814110,Marble Street,unclassified,50,False,False,223.76799999999997,,,,"LINESTRING (151.2670265 -27.1825343, 151.2668258 -27.1827198, 151.2665168 -27.1829642, 151.266019 -27.1833307, 151.2655255 -27.1836999, 151.265322 -27.1838555)",
37919072,,tertiary,50,True,False,19.503,,,,"LINESTRING (151.2670265 -27.1825343, 151.2670014 -27.1825063, 151.2669885 -27.1824722, 151.2669874 -27.1824505, 151.2669967 -27.1824156, 151.2670273 -27.1823785)",roundabout
4017417,,unclassified,,False,True,9.14,,,,"LINESTRING (151.2627983 -27.1813307, 151.2627335 -27.1812721)",
762940543,Condamine Street,primary,60,True,False,115.404,,49,,"LINESTRING (151.2627983 -27.1813307, 151.2619233 -27.1820172)",
"[4017417, 4017535]",,unclassified,,False,False,260.134,,,,"LINESTRING (151.2627983 -27.1813307, 151.2638904 -27.1823534, 151.264062 -27.1822236, 151.264106 -27.1821912, 151.2646776 -27.1817432)",
37562634,,unclassified,50,True,False,20.306,,,,"LINESTRING (151.259803 -27.1862657, 151.2598561 -27.1862335, 151.2599023 -27.1862258, 151.2599486 -27.1862326, 151.2599896 -27.1862532)",roundabout
186238915,Edward Street,residential,50,False,True,211.84500000000003,,,,"LINESTRING (151.259803 -27.1862657, 151.2597612 -27.1862238, 151.2584008 -27.1848256)",
172941818,Cunningham Street,unclassified,50,False,False,217.884,,,,"LINESTRING (151.2599896 -27.1862532, 151.2616322 -27.1849476)",
37562634,,unclassified,50,True,False,23.362,,,,"LINESTRING (151.2599896 -27.1862532, 151.260008 -27.1862696, 151.2600312 -27.1863059, 151.2600389 -27.1863472, 151.2600304 -27.1863883, 151.2600066 -27.1864243, 151.2599894 -27.1864368)",roundabout
37562634,,unclassified,50,True,False,19.192,,,,"LINESTRING (151.259801 -27.1864246, 151.259775 -27.1863835, 151.2597684 -27.1863421, 151.2597782 -27.1863012, 151.259803 -27.1862657)",roundabout
39931219,Patrick Street,tertiary,50,False,False,60.218,,,,"LINESTRING (151.2670273 -27.1823785, 151.2666234 -27.1819733)",
37919072,,tertiary,50,True,False,19.311999999999998,,,,"LINESTRING (151.2670273 -27.1823785, 151.267062 -27.1823601, 151.2671016 -27.1823533, 151.2671265 -27.1823554, 151.2671641 -27.1823685, 151.2671996 -27.1823987)",roundabout
37814244,Cunningham Street,primary,50,True,False,13.836,1,,,"LINESTRING (151.268329 -27.1798005, 151.268343 -27.1798186, 151.2683508 -27.1798436, 151.2683486 -27.1798696, 151.2683387 -27.1798931, 151.2683181 -27.1799106)",roundabout
27106117,Roche Street,tertiary,50,False,True,217.761,,,,"LINESTRING (151.2682183 -27.1797924, 151.2681191 -27.1797023, 151.2667517 -27.1783321)",
37814244,Cunningham Street,primary,50,True,False,12.102,1,,,"LINESTRING (151.2682183 -27.1797924, 151.2682433 -27.1797792, 151.2682724 -27.1797763, 151.2683008 -27.1797824, 151.268329 -27.1798005)",roundabout
37919072,,tertiary,50,True,False,16.397,,,,"LINESTRING (151.2671793 -27.182535, 151.2671446 -27.1825534, 151.2671107 -27.1825599, 151.2670706 -27.1825559, 151.2670265 -27.1825343)",roundabout
"[172945456, 172945457, 172945458]","['Patrick Street', 'Warwick Geisel Bridge']",tertiary,50,False,"[False, True]",118.398,,,yes,"LINESTRING (151.2671793 -27.182535, 151.2672779 -27.1826524, 151.2674884 -27.1828659, 151.2675587 -27.1829406, 151.2676663 -27.1830463, 151.2679681 -27.183335)",
4016150,Mark Lane,unclassified,40,False,False,44.908,,,,"LINESTRING (151.2669711 -27.1817136, 151.2666234 -27.1819733)",
4017536,Longs Lane,unclassified,40,False,False,57.782,,,,"LINESTRING (151.2652703 -27.18235, 151.2656543 -27.1827416)",
172941819,Condamine Street,tertiary,50,False,False,46.98,,,,"LINESTRING (151.2610209 -27.1826519, 151.2613851 -27.1823807)",
172941819,Condamine Street,tertiary,50,False,True,121.232,,,,"LINESTRING (151.2610209 -27.1826519, 151.2600973 -27.1833686)",
38700776,Nolan Street,residential,50,False,True,231.89000000000001,,,,"LINESTRING (151.2610209 -27.1826519, 151.2624798 -27.1841459, 151.2625583 -27.1842263)",
576418475,Cunningham Street,primary,,False,False,11.527,,,,"LINESTRING (151.2633628 -27.1836304, 151.2634423 -27.1835546)",
576418477,Warrego Highway,trunk,60,True,False,232.292,2,A2;82,,"LINESTRING (151.2633628 -27.1836304, 151.2632728 -27.1835391, 151.2618231 -27.182053)",
775049337,Cunningham Street,unclassified,50,False,True,55.563,,,,"LINESTRING (151.2633628 -27.1836304, 151.2632982 -27.1836782, 151.2629308 -27.1839498)",
172941818,Cunningham Street,unclassified,50,False,False,47.988,,,,"LINESTRING (151.2625583 -27.1842263, 151.2629308 -27.1839498)",
38700776,Nolan Street,residential,50,False,False,231.89000000000001,,,,"LINESTRING (151.2625583 -27.1842263, 151.2624798 -27.1841459, 151.2610209 -27.1826519)",
172941818,Cunningham Street,unclassified,50,False,True,121.75399999999999,,,,"LINESTRING (151.2625583 -27.1842263, 151.2622052 -27.1845013, 151.2616322 -27.1849476)",
172941819,Condamine Street,tertiary,50,False,False,56.611,,,,"LINESTRING (151.2613851 -27.1823807, 151.2618231 -27.182053)",
172941819,Condamine Street,tertiary,50,False,True,46.98,,,,"LINESTRING (151.2613851 -27.1823807, 151.2610209 -27.1826519)",
38701636,Thompson Lane,residential,15,False,False,231.987,,,,"LINESTRING (151.2613851 -27.1823807, 151.2628463 -27.1838665, 151.2629308 -27.1839498)",
172941818,Cunningham Street,unclassified,50,False,True,47.988,,,,"LINESTRING (151.2629308 -27.1839498, 151.2625583 -27.1842263)",
38701636,Thompson Lane,residential,15,False,True,231.987,,,,"LINESTRING (151.2629308 -27.1839498, 151.2628463 -27.1838665, 151.2613851 -27.1823807)",
775049337,Cunningham Street,unclassified,50,False,False,55.563,,,,"LINESTRING (151.2629308 -27.1839498, 151.2632982 -27.1836782, 151.2633628 -27.1836304)",
4016151,Archibald Street,unclassified,50,False,False,22.494,,,,"LINESTRING (151.2648274 -27.1818954, 151.2646776 -27.1817432)",
40847510,Carberry's Lane,unclassified,50,True,False,61.812,,,,"LINESTRING (151.2648274 -27.1818954, 151.2652888 -27.1815205)",
4016151,Archibald Street,unclassified,50,False,True,50.847,,,,"LINESTRING (151.2648274 -27.1818954, 151.2650634 -27.1821372, 151.2651644 -27.1822407)",
