osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction
8074726,2,Macquarie Road,secondary,40,False,False,485.1410000000001,"LINESTRING (150.5629858 -33.699934, 150.5630222 -33.6999338, 150.5630489 -33.6999302, 150.5630792 -33.6999226, 150.5631009 -33.6999133, 150.5631347 -33.6998929, 150.5631697 -33.6998683, 150.5632048 -33.6998339, 150.5638492 -33.6991662, 150.5640625 -33.6989451, 150.5640972 -33.6989138, 150.5641357 -33.6988851, 150.5641572 -33.6988695, 150.5641775 -33.6988564, 150.5641946 -33.6988477, 150.5642127 -33.698841, 150.564238 -33.6988332, 150.5642625 -33.698827, 150.5642974 -33.6988207, 150.5643242 -33.6988185, 150.5647168 -33.6988196, 150.5648837 -33.6988187, 150.5651504 -33.6988177, 150.5652793 -33.6988186, 150.5653612 -33.6988228, 150.5654694 -33.6988396, 150.5657079 -33.6988752, 150.5662039 -33.6989537, 150.5665603 -33.6990053, 150.5674754 -33.6991497, 150.5675792 -33.699187)",
172519408,,Ferguson Road,secondary,40,False,False,29.442999999999998,"LINESTRING (150.5629858 -33.699934, 150.5629678 -33.6999317, 150.5629426 -33.6999259, 150.5627648 -33.6998785, 150.5627397 -33.69987, 150.5626834 -33.6998525)",
"[271446801, 271446767]",,Macquarie Road,tertiary,"['40', '50']",False,False,199.467,"LINESTRING (150.5629858 -33.699934, 150.5629737 -33.6999803, 150.5629639 -33.7000157, 150.5629576 -33.700029, 150.5629491 -33.7000402, 150.5629321 -33.7000551, 150.5629125 -33.700068, 150.5628796 -33.7000864, 150.562645 -33.7002382, 150.5624496 -33.7003646, 150.5621604 -33.7005466, 150.5619218 -33.7006977, 150.5617356 -33.7008157, 150.5617101 -33.7008318, 150.5615047 -33.7009574, 150.5613374 -33.7010559)",
"[25141158, 25141159]",,"['Picnic Glen', 'Valley Road']",residential,,False,"[False, True]",304.38699999999994,"LINESTRING (150.5624927 -33.7050674, 150.5625339 -33.7048418, 150.5626664 -33.7041686, 150.5627053 -33.7039709, 150.5627163 -33.7039321, 150.5627265 -33.7039109, 150.5627328 -33.7038977, 150.5627545 -33.7038663, 150.5627849 -33.7038345, 150.5628214 -33.7038046, 150.562872 -33.7037769, 150.562926 -33.7037586, 150.5630159 -33.7037356, 150.5630563 -33.7037236, 150.5630997 -33.7037007, 150.5631364 -33.7036753, 150.5631645 -33.703647, 150.5631836 -33.7036194, 150.5632009 -33.7035848, 150.5632408 -33.7034308, 150.5632415 -33.7034132, 150.5632369 -33.7033956, 150.5632234 -33.7033766, 150.5632025 -33.7033606, 150.5631777 -33.7033544, 150.5626852 -33.703277, 150.5624968 -33.7032454, 150.5624726 -33.703236, 150.5624533 -33.7032264, 150.5624337 -33.7032118, 150.5624143 -33.7031974, 150.5623917 -33.7031765, 150.5623392 -33.7031104)",
172519401,,,secondary,40,True,False,18.849999999999998,"LINESTRING (150.5626834 -33.6998525, 150.5626611 -33.6998738, 150.5626317 -33.699888, 150.5625984 -33.6998935, 150.5625647 -33.6998898, 150.5625343 -33.6998772, 150.5625104 -33.6998572)",roundabout
172519408,,Ferguson Road,secondary,40,False,True,29.442999999999998,"LINESTRING (150.5626834 -33.6998525, 150.5627397 -33.69987, 150.5627648 -33.6998785, 150.5629426 -33.6999259, 150.5629678 -33.6999317, 150.5629858 -33.699934)",
25141155,,Springwood Avenue,residential,,False,False,329.648,"LINESTRING (150.5674157 -33.7002816, 150.5673661 -33.7002897, 150.5672487 -33.7002916, 150.5670907 -33.7002742, 150.566997 -33.7002612, 150.5669091 -33.7002474, 150.566821 -33.7002283, 150.5667017 -33.7001877, 150.5659566 -33.6998042, 150.5658674 -33.6997702, 150.5658106 -33.6997486, 150.5656457 -33.6996997, 150.5654832 -33.6996572, 150.5652723 -33.6996214, 150.5649609 -33.6995836, 150.5649144 -33.6995796, 150.5648883 -33.6995776, 150.5648593 -33.6995767, 150.5648225 -33.6995786, 150.5647876 -33.6995818, 150.5647542 -33.6995872, 150.5647182 -33.6995962, 150.564683 -33.6996054, 150.5646471 -33.6996163, 150.5646138 -33.6996288, 150.5645741 -33.6996451, 150.564534 -33.6996667, 150.5645065 -33.6996835, 150.5644619 -33.699713, 150.5644311 -33.6997365, 150.5643987 -33.6997657, 150.5643638 -33.6998038, 150.5642346 -33.6999642)",
172519411,,,residential,,True,False,12.889999999999999,"LINESTRING (150.5674157 -33.7002816, 150.5674114 -33.7002655, 150.567413 -33.700249, 150.5674205 -33.7002336, 150.5674331 -33.7002208, 150.5674498 -33.7002117, 150.5674689 -33.7002071, 150.5674888 -33.7002075)",roundabout
"[200567809, 25141146]",,"['Kerry Avenue', 'Scott Street']",residential,,False,True,343.16499999999996,"LINESTRING (150.5673452 -33.7032622, 150.5679208 -33.7033669, 150.5680218 -33.7033819, 150.5681466 -33.7033951, 150.5682162 -33.7033951, 150.5682784 -33.7033764, 150.5683177 -33.703351, 150.568351 -33.7033194, 150.5683921 -33.703268, 150.5684332 -33.7032178, 150.5684478 -33.7031862, 150.5684594 -33.7031483, 150.5688381 -33.7011589)",
25141149,,Raymond Road,residential,,False,False,354.577,"LINESTRING (150.5673452 -33.7032622, 150.5673203 -33.7033109, 150.5670472 -33.7038041, 150.5670359 -33.7038285, 150.5669648 -33.7040053, 150.5669546 -33.7040435, 150.566886 -33.7044419, 150.5668744 -33.7044797, 150.5668607 -33.7045193, 150.5668366 -33.7045671, 150.5668159 -33.7045988, 150.5667931 -33.704627, 150.5667548 -33.7046662, 150.5665945 -33.7047935, 150.5665525 -33.704839, 150.5665143 -33.7048938, 150.5665035 -33.7049181, 150.5664994 -33.7049273, 150.5664921 -33.7049576, 150.5664733 -33.7052679, 150.5664643 -33.705324, 150.5664196 -33.7055019, 150.5662915 -33.7059319, 150.5662195 -33.7061544, 150.5661587 -33.7062311)",
