osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,geometry,junction,bridge
7317306,True,M1,Princes Street,trunk,False,13.678,2,60,"LINESTRING (146.5410323 -38.1965269, 146.5410559 -38.1964053)",,
7317612,True,,Seymour Street,residential,False,21.781,,,"LINESTRING (146.5410323 -38.1965269, 146.5407849 -38.1965031)",,
7317585,False,,Hotham Street,residential,False,50.907999999999994,,,"LINESTRING (146.5341061 -38.1970889, 146.5341735 -38.1970943, 146.5342922 -38.1971037, 146.5345816 -38.1971267, 146.5346857 -38.197135)",,
7317628,False,,Deakin Street,residential,True,227.186,,,"LINESTRING (146.5341061 -38.1970889, 146.5339929 -38.1978833, 146.5339582 -38.1981262, 146.5339498 -38.1981854, 146.53392 -38.1983947, 146.5338621 -38.1988006, 146.5338505 -38.1989834, 146.5338527 -38.1990283, 146.5338677 -38.1991203)",,
717058688,False,,Hotham Street,residential,True,57.56000000000001,,,"LINESTRING (146.5341061 -38.1970889, 146.5340212 -38.1970819, 146.533783 -38.1970598, 146.5337549 -38.1970577, 146.5336931 -38.197053, 146.5336674 -38.1970509, 146.5334872 -38.1970333, 146.5334518 -38.1970296)",,
220834560,True,,Breed Street,tertiary,False,24.458,,,"LINESTRING (146.5332019 -38.197013, 146.5331732 -38.1972318)",,
717058682,False,,,tertiary_link,True,10.632,,,"LINESTRING (146.5332019 -38.197013, 146.5330811 -38.1970016)",,
7317572,True,,Hotham Street,residential,False,25.153999999999996,,,"LINESTRING (146.5332019 -38.197013, 146.5332524 -38.1969759, 146.5333156 -38.1969798, 146.5334132 -38.1969992, 146.5334518 -38.1970296)",,
195458643,True,,,tertiary,False,10.258,,,"LINESTRING (146.5376462 -38.1974303, 146.5376409 -38.1973998, 146.5376482 -38.1973696, 146.5376671 -38.1973427)",roundabout,
442757546,True,,Hotham Street,residential,False,32.059999999999995,,,"LINESTRING (146.5376462 -38.1974303, 146.5374782 -38.1973989, 146.5373302 -38.1973712, 146.5372893 -38.1973635)",,
7317255,True,M1,Princes Street,trunk,False,92.344,2,60,"LINESTRING (146.5338677 -38.1991203, 146.5345044 -38.1989728, 146.5348758 -38.1988719)",,
7317628,False,,Deakin Street,residential,False,227.186,,,"LINESTRING (146.5338677 -38.1991203, 146.5338527 -38.1990283, 146.5338505 -38.1989834, 146.5338621 -38.1988006, 146.53392 -38.1983947, 146.5339498 -38.1981854, 146.5339582 -38.1981262, 146.5339929 -38.1978833, 146.5341061 -38.1970889)",,
7317255,True,M1,Princes Street,trunk,False,12.231,2,60,"LINESTRING (146.5348758 -38.1988719, 146.5350118 -38.1988459)",,
717058686,True,,Church Street,residential,False,61.342,,,"LINESTRING (146.5348758 -38.1988719, 146.5348875 -38.1987347, 146.5349089 -38.1986224, 146.5349611 -38.1984622, 146.5349878 -38.1983286)",,
220838141,False,,Franklin Street,tertiary,False,47.455,2,,"LINESTRING (146.5379689 -38.1962202, 146.5380124 -38.1957948)",,
442757552,False,,Franklin Street,tertiary,True,37.938,2,,"LINESTRING (146.5379689 -38.1962202, 146.5378886 -38.1965555)",,
"[442757567, 191708847]",False,,Seymour Street,residential,"[False, True]",187.612,2,50,"LINESTRING (146.5379689 -38.1962202, 146.5373733 -38.1961711, 146.5371043 -38.1961529, 146.5366208 -38.1961097, 146.5358341 -38.1960419)",,
220838142,False,,Seymour Street,residential,False,192.45100000000002,2,,"LINESTRING (146.5379689 -38.1962202, 146.5400002 -38.1963932, 146.5401584 -38.1964063)",,
7317300,True,M1,Argyle Street,trunk,False,22.638,2,60,"LINESTRING (146.5413675 -38.1951574, 146.5415059 -38.1949853)",,
14784352,True,,Post Office Place,residential,False,32.439,1,,"LINESTRING (146.5413675 -38.1951574, 146.5412672 -38.1951354, 146.5412422 -38.1951299, 146.5411698 -38.1951223, 146.541003 -38.1951385)",,
7317306,True,M1,Princes Street,trunk,False,30.392000000000003,2,60,"LINESTRING (146.5409209 -38.1967858, 146.540992 -38.1966252, 146.5410323 -38.1965269)",,
191708846,True,,,trunk_link,False,35.705999999999996,1,,"LINESTRING (146.5409209 -38.1967858, 146.5409269 -38.1966687, 146.5408775 -38.1965751, 146.5408373 -38.1965392, 146.5407849 -38.1965031)",,
7974063,True,C477;91,Grey Street,secondary,False,211.496,1,,"LINESTRING (146.538206 -38.1933796, 146.5358015 -38.193164)",,
7317361,True,C477;91,,secondary,False,13.049999999999999,1,,"LINESTRING (146.538206 -38.1933796, 146.5381909 -38.1933463, 146.5381929 -38.1933013, 146.538212 -38.1932675)",roundabout,
7581976,False,,Franklin Street,tertiary,False,94.158,,,"LINESTRING (146.5383625 -38.1932235, 146.538519 -38.1923857)",,
7317361,True,C477;91,,secondary,False,18.294,1,,"LINESTRING (146.5383625 -38.1932235, 146.5384007 -38.193237, 146.5384272 -38.1932547, 146.5384544 -38.1932896, 146.538463 -38.1933283, 146.5384594 -38.1933522)",roundabout,
7317361,True,C477;91,,secondary,False,5.655,1,,"LINESTRING (146.5384594 -38.1933522, 146.53843 -38.1933975)",roundabout,
7317294,False,C477;91,Grey Street,secondary,False,229.69,,,"LINESTRING (146.5384594 -38.1933522, 146.5388462 -38.1933636, 146.5392146 -38.1933963, 146.5393422 -38.1934158, 146.5394708 -38.1934336, 146.5395165 -38.1934399, 146.5406334 -38.1936678, 146.5410347 -38.1937322)",,
7317294,False,C477;91,Grey Street,secondary,True,229.69000000000003,,,"LINESTRING (146.5410347 -38.1937322, 146.5406334 -38.1936678, 146.5395165 -38.1934399, 146.5394708 -38.1934336, 146.5393422 -38.1934158, 146.5392146 -38.1933963, 146.5388462 -38.1933636, 146.5384594 -38.1933522)",,
8598386,True,C477;91,,secondary,False,21.720999999999997,,,"LINESTRING (146.5410347 -38.1937322, 146.5410595 -38.1937006, 146.5410953 -38.1936808, 146.5411279 -38.1936736, 146.54117 -38.1936758, 146.5412011 -38.193686, 146.5412357 -38.1937119)",roundabout,
7317522,True,,Franklin Street,tertiary,False,41.583,1,,"LINESTRING (146.5380767 -38.194818, 146.5381109 -38.194445)",,
7332719,True,,Kay Street,tertiary,False,217.251,1,40,"LINESTRING (146.5380767 -38.194818, 146.5379635 -38.1948144, 146.5375485 -38.1947823, 146.5370255 -38.1947418, 146.5368118 -38.1947231, 146.5365075 -38.1946964, 146.5357858 -38.1946366, 146.5357417 -38.194627, 146.5357076 -38.1946186, 146.5356603 -38.1946147, 146.5356065 -38.1946198)",,
220838141,False,,Franklin Street,tertiary,True,47.455,2,,"LINESTRING (146.5380124 -38.1957948, 146.5379689 -38.1962202)",,
7317501,True,,Franklin Street,tertiary,False,109.19200000000001,1,,"LINESTRING (146.5380124 -38.1957948, 146.5379868 -38.1956121, 146.5380632 -38.1951538, 146.5380767 -38.194818)",,
7332688,False,,Kay Street,tertiary,False,13.041,,40,"LINESTRING (146.5381109 -38.194445, 146.5382596 -38.1944549)",,
7317522,True,,Franklin Street,tertiary,False,117.174,1,,"LINESTRING (146.5381109 -38.194445, 146.5381811 -38.1939668, 146.5382123 -38.1937769, 146.5382328 -38.193662, 146.5382435 -38.193603, 146.5382489 -38.1935587, 146.5382489 -38.1935018, 146.5382408 -38.1934554, 146.5382244 -38.1933998)",,
7332688,False,,Kay Street,tertiary,True,13.041,,40,"LINESTRING (146.5382596 -38.1944549, 146.5381109 -38.194445)",,
717091295,True,,Franklin Street,tertiary,False,41.104,1,,"LINESTRING (146.5382596 -38.1944549, 146.5382055 -38.1948221)",,
195458643,True,,,tertiary,False,7.035,,,"LINESTRING (146.5378785 -38.1974377, 146.5378578 -38.1974648, 146.5378271 -38.1974853)",roundabout,
579695928,False,,Seymour Street,tertiary,True,9.683,,,"LINESTRING (146.53336 -38.1958289, 146.5332501 -38.1958178)",,
220834560,True,,Breed Street,tertiary,False,132.393,,,"LINESTRING (146.53336 -38.1958289, 146.5332862 -38.1964259, 146.5332019 -38.197013)",,
1085925449,True,,Seymour Street,residential,False,24.532,,,"LINESTRING (146.53336 -38.1958289, 146.5334144 -38.1957929, 146.5334955 -38.1957962, 146.5335473 -38.1958109, 146.5335997 -38.1958512)",,
7317596,True,,,residential,False,6.396,,,"LINESTRING (146.535494 -38.1960563, 146.5354701 -38.196078, 146.5354391 -38.1960934)",roundabout,
7317596,True,,,residential,False,7.031,,,"LINESTRING (146.5354501 -38.1959186, 146.5354815 -38.1959384, 146.5355032 -38.195965)",roundabout,
7317596,True,,,residential,False,3.589,,,"LINESTRING (146.5353326 -38.1960911, 146.5352995 -38.196072)",roundabout,
7317596,True,,,residential,False,9.587,,,"LINESTRING (146.5354391 -38.1960934, 146.5354039 -38.196101, 146.5353673 -38.1961002, 146.5353326 -38.1960911)",roundabout,
442757566,True,,Church Street,residential,False,28.573999999999998,,,"LINESTRING (146.5354391 -38.1960934, 146.5354019 -38.1962616, 146.5353567 -38.1963402)",,
7317596,True,,,residential,False,10.550999999999998,,,"LINESTRING (146.5355032 -38.195965, 146.535513 -38.1959957, 146.5355098 -38.1960272, 146.535494 -38.1960563)",roundabout,
442757568,True,,Seymour Street,residential,False,30.409999999999997,1,50,"LINESTRING (146.5355032 -38.195965, 146.5356181 -38.1959775, 146.5357367 -38.196004, 146.5358341 -38.1960419)",,
7317361,True,C477;91,,secondary,False,20.208,1,,"LINESTRING (146.53843 -38.1933975, 146.5383779 -38.1934271, 146.5383315 -38.1934351, 146.5382944 -38.1934323, 146.5382637 -38.1934234, 146.5382244 -38.1933998)",roundabout,
717091295,True,,Franklin Street,tertiary,False,118.661,1,,"LINESTRING (146.53843 -38.1933975, 146.5384098 -38.1934449, 146.5383964 -38.1934934, 146.5383883 -38.1935461, 146.5383783 -38.1936074, 146.5382864 -38.1942816, 146.5382596 -38.1944549)",,
7317361,True,C477;91,,secondary,False,14.933,1,,"LINESTRING (146.538212 -38.1932675, 146.5382401 -38.1932433, 146.5382753 -38.1932272, 146.5383213 -38.1932197, 146.5383625 -38.1932235)",roundabout,
7332670,True,C477;91,,secondary,False,7.349,1,,"LINESTRING (146.5358015 -38.193164, 146.5357661 -38.1931791, 146.5357223 -38.1931799)",roundabout,
7332670,True,C477;91,,secondary,False,10.172,1,,"LINESTRING (146.5357223 -38.1931799, 146.5356982 -38.1931726, 146.5356667 -38.1931494, 146.5356546 -38.1931268, 146.5356504 -38.1931145)",roundabout,
7974071,False,,Church Street,residential,True,112.607,,,"LINESTRING (146.5357223 -38.1931799, 146.5356379 -38.1936686, 146.535549 -38.1941834)",,
7332670,True,C477;91,,secondary,False,10.101,1,,"LINESTRING (146.5356504 -38.1931145, 146.5356553 -38.1930838, 146.5356806 -38.1930598, 146.5357117 -38.1930447)",roundabout,
"[710072802, 710357855]",True,C477;91,Grey Street,secondary,False,45.592999999999996,1,,"LINESTRING (146.5356504 -38.1931145, 146.5354756 -38.193078, 146.5351417 -38.1930242)",,
7332670,True,C477;91,,secondary,False,3.125,1,,"LINESTRING (146.5357117 -38.1930447, 146.5357471 -38.1930407)",roundabout,
7974069,False,,Church Street,residential,False,94.498,,,"LINESTRING (146.5357471 -38.1930407, 146.5358908 -38.1921984)",,
7332670,True,C477;91,,secondary,False,6.056,1,,"LINESTRING (146.5357471 -38.1930407, 146.5357771 -38.1930462, 146.5358085 -38.1930637)",roundabout,
7974064,True,C477;91,Grey Street,secondary,False,211.265,1,,"LINESTRING (146.5358085 -38.1930637, 146.538212 -38.1932675)",,
7332670,True,C477;91,,secondary,False,12.378,1,,"LINESTRING (146.5358085 -38.1930637, 146.5358248 -38.1930837, 146.5358317 -38.1931076, 146.5358294 -38.1931275, 146.535817 -38.19315, 146.5358015 -38.193164)",roundabout,
7332676,True,,,tertiary,False,44.577000000000005,,,"LINESTRING (146.5356587 -38.1942396, 146.535682 -38.1942758, 146.5356974 -38.1943195, 146.5356978 -38.194366, 146.535693 -38.1944273, 146.5356816 -38.1944887, 146.5356683 -38.1945275, 146.5356422 -38.1945778, 146.5356065 -38.1946198)",roundabout,
7332712,True,,Kay Street,tertiary,False,215.54399999999995,1,40,"LINESTRING (146.5356587 -38.1942396, 146.5357703 -38.1942538, 146.5368786 -38.1943445, 146.5371799 -38.1943691, 146.5376219 -38.1944053, 146.5380012 -38.1944406, 146.5381109 -38.194445)",,
7332676,True,,,tertiary,False,12.39,,,"LINESTRING (146.5356065 -38.1946198, 146.535569 -38.1946431, 146.5355319 -38.1946532, 146.5354772 -38.1946541)",roundabout,
7332676,True,,,tertiary,False,12.138,,,"LINESTRING (146.5354772 -38.1946541, 146.5354307 -38.1946445, 146.5353894 -38.1946237, 146.5353639 -38.1945977)",roundabout,
442757570,False,,Church Street,residential,True,107.34,,,"LINESTRING (146.5354772 -38.1946541, 146.5354219 -38.1951584, 146.5354413 -38.1956173)",,
7332676,True,,,tertiary,False,9.804,,,"LINESTRING (146.5354418 -38.1942041, 146.5354821 -38.1941892, 146.5355122 -38.1941839, 146.535549 -38.1941834)",roundabout,
7332676,True,,,tertiary,False,11.942,,,"LINESTRING (146.535549 -38.1941834, 146.5355838 -38.194189, 146.5356128 -38.1941992, 146.5356411 -38.1942195, 146.5356587 -38.1942396)",roundabout,
7974071,False,,Church Street,residential,False,112.607,,,"LINESTRING (146.535549 -38.1941834, 146.5356379 -38.1936686, 146.5357223 -38.1931799)",,
7332682,True,,,tertiary,False,42.876999999999995,1,,"LINESTRING (146.5336028 -38.1940444, 146.5336133 -38.1940777, 146.5336183 -38.1941105, 146.5336216 -38.1941407, 146.533617 -38.1941996, 146.5336027 -38.1942614, 146.5335736 -38.1943363, 146.53355 -38.1943813, 146.5335215 -38.1944134)",roundabout,
7332696,True,,Kay Street,tertiary,False,161.978,,40,"LINESTRING (146.5336028 -38.1940444, 146.533687 -38.1940566, 146.5337064 -38.1940587, 146.5337258 -38.1940609, 146.5342208 -38.1941153, 146.5349761 -38.1941705, 146.5350608 -38.1941819, 146.5351767 -38.1942025, 146.5352321 -38.1942073, 146.535315 -38.1942073, 146.5353693 -38.1942075, 146.5354418 -38.1942041)",,
7332682,True,,,tertiary,False,48.696,1,,"LINESTRING (146.5333011 -38.1944254, 146.5332823 -38.1943995, 146.5332697 -38.1943688, 146.5332649 -38.1943315, 146.5332687 -38.1942769, 146.53328 -38.1942154, 146.5332956 -38.194155, 146.5333194 -38.1940925, 146.5333408 -38.1940573, 146.53337 -38.1940237, 146.5333842 -38.1940137)",roundabout,
7332682,True,,,tertiary,False,17.563,1,,"LINESTRING (146.5333951 -38.1940061, 146.5334345 -38.1939922, 146.5334801 -38.1939881, 146.5335234 -38.193994, 146.5335559 -38.1940048, 146.5335824 -38.1940198)",roundabout,
717058690,True,,Breed Street,tertiary,False,119.25200000000001,,,"LINESTRING (146.5333951 -38.1940061, 146.5334104 -38.1939487, 146.533427 -38.1938828, 146.5334439 -38.1937827, 146.5336142 -38.1929477)",,
7332676,True,,,tertiary,False,47.145,,,"LINESTRING (146.5353639 -38.1945977, 146.5353454 -38.1945564, 146.5353258 -38.194499, 146.5353219 -38.1944577, 146.5353226 -38.1943985, 146.5353324 -38.1943568, 146.5353536 -38.194302, 146.5353817 -38.1942631, 146.5354029 -38.1942384, 146.5354418 -38.1942041)",roundabout,
7332706,True,,Kay Street,tertiary,False,162.67399999999998,,,"LINESTRING (146.5353639 -38.1945977, 146.5353195 -38.1945868, 146.5352793 -38.1945837, 146.5352309 -38.1945854, 146.5351677 -38.1945874, 146.5350862 -38.1945816, 146.5341233 -38.1944896, 146.5338901 -38.1944462, 146.5337871 -38.1944356, 146.5336842 -38.1944214, 146.5336237 -38.1944176, 146.5335581 -38.1944144, 146.5335215 -38.1944134)",,
7581976,False,,Franklin Street,tertiary,True,94.158,,,"LINESTRING (146.538519 -38.1923857, 146.5383625 -38.1932235)",,
7974291,False,,Moore Street,residential,True,230.628,,,"LINESTRING (146.538519 -38.1923857, 146.5358908 -38.1921984)",,
7581976,False,,Franklin Street,tertiary,False,92.411,,,"LINESTRING (146.538519 -38.1923857, 146.5385448 -38.1921689, 146.538621 -38.1915585)",,
"[7581976, 24783876, 24660335]",False,,Franklin Street,tertiary,False,152.69299999999998,,,"LINESTRING (146.538621 -38.1915585, 146.5386687 -38.1912739, 146.5387416 -38.1909091, 146.5388797 -38.1902005)",,yes
7581976,False,,Franklin Street,tertiary,True,92.411,,,"LINESTRING (146.538621 -38.1915585, 146.5385448 -38.1921689, 146.538519 -38.1923857)",,
222970317,False,,Gordon Street,residential,True,229.01,,,"LINESTRING (146.538621 -38.1915585, 146.5377776 -38.1914867, 146.5365336 -38.1913808, 146.5360158 -38.1913367)",,
7972827,True,,Whittakers Road,residential,False,42.364000000000004,2,,"LINESTRING (146.5416444 -38.1965951, 146.5415359 -38.1965729, 146.5414039 -38.1965506, 146.5412863 -38.1965424, 146.5411672 -38.196534)",,
191708840,True,,,trunk_link,False,73.093,1,,"LINESTRING (146.5416444 -38.1965951, 146.5414876 -38.1965919, 146.5413921 -38.1966059, 146.5413149 -38.196631, 146.54125 -38.196669, 146.5411896 -38.1967196, 146.5411214 -38.1967865, 146.5410003 -38.1969314)",,
7974669,False,,Howitt Street,residential,False,11.523,,,"LINESTRING (146.5425929 -38.1980622, 146.5427176 -38.1980285)",,
"[1053807417, 7972827, 24783877, 24783878]",True,,Whittakers Road,residential,False,189.92200000000003,2,,"LINESTRING (146.5425929 -38.1980622, 146.5425677 -38.1980054, 146.5425182 -38.1978936, 146.5425081 -38.1978662, 146.5423109 -38.1973332, 146.5421737 -38.1970118, 146.5420934 -38.1968945, 146.5419877 -38.1967754, 146.5418367 -38.1966677, 146.5417125 -38.1966137, 146.5416444 -38.1965951)",,
24783877,True,,Whittakers Road,residential,False,60.160000000000004,,,"LINESTRING (146.5429868 -38.1984955, 146.5427685 -38.1983368, 146.5427296 -38.198276, 146.5425929 -38.1980622)",,
191708852,False,,Whittakers Road,residential,False,56.533,,,"LINESTRING (146.5429868 -38.1984955, 146.543174 -38.1986268, 146.5434569 -38.1988446)",,
191708852,False,,Whittakers Road,residential,True,56.533,,,"LINESTRING (146.5434569 -38.1988446, 146.543174 -38.1986268, 146.5429868 -38.1984955)",,
7974059,True,C477;91,,secondary,False,5.357,1,,"LINESTRING (146.5336911 -38.192843, 146.5337191 -38.192854, 146.5337396 -38.1928712)",roundabout,
7974060,False,,Breed Street,tertiary,False,92.95100000000001,,,"LINESTRING (146.5336911 -38.192843, 146.5337066 -38.1927744, 146.5337094 -38.1927507, 146.5337154 -38.1927016, 146.5338333 -38.1920147)",,
7974059,True,C477;91,,secondary,False,3.508,1,,"LINESTRING (146.5337455 -38.1929271, 146.5337217 -38.1929525)",roundabout,
7974059,True,C477;91,,secondary,False,10.634,1,,"LINESTRING (146.5335947 -38.1928859, 146.5336071 -38.1928664, 146.5336337 -38.1928484, 146.5336601 -38.1928416, 146.5336911 -38.192843)",roundabout,
7974059,True,C477;91,,secondary,False,6.433,1,,"LINESTRING (146.5337396 -38.1928712, 146.5337497 -38.1928916, 146.5337506 -38.1929096, 146.5337455 -38.1929271)",roundabout,
710357852,True,C477;91,Grey Street,secondary,False,64.948,1,,"LINESTRING (146.5337396 -38.1928712, 146.5338827 -38.1928895, 146.5344731 -38.1929652)",,
7974059,True,C477;91,,secondary,False,10.268,1,,"LINESTRING (146.5337217 -38.1929525, 146.5336975 -38.1929631, 146.5336708 -38.1929666, 146.5336435 -38.1929627, 146.5336142 -38.1929477)",roundabout,
191708856,True,,Breed Street,tertiary,False,119.50599999999999,,,"LINESTRING (146.5337217 -38.1929525, 146.5336838 -38.1931884, 146.533622 -38.1935734, 146.5335807 -38.1938306, 146.5335748 -38.1938784, 146.5335749 -38.1939335, 146.5335761 -38.19397, 146.5335824 -38.1940198)",,
7974059,True,C477;91,,secondary,False,7.388,1,,"LINESTRING (146.5336142 -38.1929477, 146.5335985 -38.1929297, 146.5335916 -38.1929086, 146.5335947 -38.1928859)",roundabout,
7974060,False,,Breed Street,tertiary,False,95.615,,,"LINESTRING (146.5338333 -38.1920147, 146.5339461 -38.1911594)",,
7974060,False,,Breed Street,tertiary,True,92.95100000000001,,,"LINESTRING (146.5338333 -38.1920147, 146.5337154 -38.1927016, 146.5337094 -38.1927507, 146.5337066 -38.1927744, 146.5336911 -38.192843)",,
7974291,False,,Moore Street,residential,False,180.968,,,"LINESTRING (146.5338333 -38.1920147, 146.5339342 -38.1920237, 146.5358908 -38.1921984)",,
7974060,False,,Breed Street,tertiary,True,95.615,,,"LINESTRING (146.5339461 -38.1911594, 146.5338333 -38.1920147)",,
222970318,False,,Gordon Street,residential,True,84.357,,,"LINESTRING (146.5339461 -38.1911594, 146.5329858 -38.1910827)",,
222970317,False,,Gordon Street,residential,False,181.95,,,"LINESTRING (146.5339461 -38.1911594, 146.5340494 -38.1911682, 146.5344123 -38.1911993, 146.5353531 -38.1912799, 146.5360158 -38.1913367)",,
7317361,True,C477;91,,secondary,False,2.762,1,,"LINESTRING (146.5382244 -38.1933998, 146.538206 -38.1933796)",roundabout,
7332719,True,,Kay Street,tertiary,False,11.265,1,40,"LINESTRING (146.5382055 -38.1948221, 146.5380767 -38.194818)",,
717091295,True,,Franklin Street,tertiary,False,25.542,1,,"LINESTRING (146.5382055 -38.1948221, 146.5381633 -38.1950494)",,
7974069,False,,Church Street,residential,False,96.438,,,"LINESTRING (146.5358908 -38.1921984, 146.5360158 -38.1913367)",,
7974069,False,,Church Street,residential,True,94.498,,,"LINESTRING (146.5358908 -38.1921984, 146.5357471 -38.1930407)",,
7974291,False,,Moore Street,residential,False,230.628,,,"LINESTRING (146.5358908 -38.1921984, 146.538519 -38.1923857)",,
7974291,False,,Moore Street,residential,True,180.968,,,"LINESTRING (146.5358908 -38.1921984, 146.5339342 -38.1920237, 146.5338333 -38.1920147)",,
7974069,False,,Church Street,residential,True,96.438,,,"LINESTRING (146.5360158 -38.1913367, 146.5358908 -38.1921984)",,
222970317,False,,Gordon Street,residential,False,229.01,,,"LINESTRING (146.5360158 -38.1913367, 146.5365336 -38.1913808, 146.5377776 -38.1914867, 146.538621 -38.1915585)",,
222970317,False,,Gordon Street,residential,True,181.95,,,"LINESTRING (146.5360158 -38.1913367, 146.5353531 -38.1912799, 146.5344123 -38.1911993, 146.5340494 -38.1911682, 146.5339461 -38.1911594)",,
187324681,False,,Henry Street,tertiary,True,11.232,,,"LINESTRING (146.5329382 -38.1980392, 146.5330659 -38.1980507)",,
222971449,True,,Breed Street,tertiary,False,90.079,,,"LINESTRING (146.5329382 -38.1980392, 146.5330491 -38.1972338)",,
8032790,True,,,residential,False,8.218,,,"LINESTRING (146.5350398 -38.1971225, 146.5350642 -38.1971003, 146.5350957 -38.1970847, 146.5351145 -38.1970807)",roundabout,
8032790,True,,,residential,False,6.906000000000001,,,"LINESTRING (146.5352603 -38.1972188, 146.5352378 -38.1972443, 146.5352063 -38.1972631)",roundabout,
8032790,True,,,residential,False,7.85,,,"LINESTRING (146.5352043 -38.1970872, 146.5352358 -38.1971052, 146.5352588 -38.1971299, 146.5352626 -38.1971388)",roundabout,
8032790,True,,,residential,False,8.712,,,"LINESTRING (146.5350915 -38.1972649, 146.5350571 -38.1972456, 146.5350327 -38.1972184, 146.5350286 -38.197207)",roundabout,
442757561,True,,Church Street,residential,False,45.712,,,"LINESTRING (146.5352063 -38.1972631, 146.5350758 -38.1976612)",,
8032790,True,,,residential,False,10.370999999999999,,,"LINESTRING (146.5352063 -38.1972631, 146.5351689 -38.1972733, 146.5351294 -38.1972739, 146.5350915 -38.1972649)",roundabout,
717058682,False,,,tertiary_link,False,10.632,,,"LINESTRING (146.5330811 -38.1970016, 146.5332019 -38.197013)",,
222971449,True,,Breed Street,tertiary,False,115.821,,,"LINESTRING (146.5330811 -38.1970016, 146.5331572 -38.1964545, 146.5332289 -38.1959665)",,
220834561,True,,Breed Street,tertiary,False,136.54800000000003,,,"LINESTRING (146.533267 -38.1956625, 146.5333248 -38.1951757, 146.533348 -38.1950179, 146.5333205 -38.194661, 146.5333316 -38.1945952, 146.5333338 -38.1945399, 146.5333322 -38.1944987, 146.5333284 -38.1944708, 146.5333219 -38.1944395)",,
