osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,tunnel
223775968,True,B79,Silver City Highway,primary,60,False,70.23599999999999,"LINESTRING (142.1807532 -34.1710592, 142.1807505 -34.1709327, 142.1807395 -34.1708418, 142.1807268 -34.1707731, 142.180667 -34.1704324)",,,
770706209,True,A20,,trunk,60,False,35.979,"LINESTRING (142.1807532 -34.1710592, 142.180768 -34.1709957, 142.1808084 -34.1709402, 142.1808694 -34.1708997, 142.1809435 -34.1708791, 142.1810217 -34.1708809)",2,roundabout,
726870769,True,A20,,trunk,60,False,6.024,"LINESTRING (142.1810217 -34.1708809, 142.1810832 -34.1708995)",2,roundabout,
112286065,False,,Rose Street,residential,50,False,289.278,"LINESTRING (142.1860931 -34.1716137, 142.186321 -34.1700363, 142.1864563 -34.1690296)",,,
574207502,False,A20,Hendy Road,trunk,60,True,56.303000000000004,"LINESTRING (142.1860931 -34.1716137, 142.1860701 -34.1715982, 142.186029 -34.1715705, 142.1856216 -34.1712909)",2,,
166479206,True,A20,,trunk,60,False,38.020999999999994,"LINESTRING (142.181116 -34.1712064, 142.1810562 -34.1712347, 142.1809888 -34.1712465, 142.1809203 -34.1712408, 142.1808571 -34.1712181, 142.1808052 -34.1711806, 142.1807697 -34.1711318)",2,roundabout,
223775969,True,A20,Sturt Highway,trunk,60,False,77.621,"LINESTRING (142.181116 -34.1712064, 142.1809734 -34.1713207, 142.180877 -34.1714188, 142.1807805 -34.1715254, 142.1806088 -34.1717599)",1,,
112286019,False,,Murray Way,residential,,False,166.393,"LINESTRING (142.1851967 -34.1726786, 142.1853291 -34.1718512, 142.1852951 -34.1717392, 142.1853213 -34.171562, 142.1855378 -34.1713705, 142.1856216 -34.1712909)",,,
222587746,False,,Pitman Avenue,residential,50,False,25.418,"LINESTRING (142.1839407 -34.16879, 142.1836663 -34.1687634)",,,
222587746,False,,Pitman Avenue,residential,50,True,103.942,"LINESTRING (142.1839407 -34.16879, 142.1850626 -34.1689003)",,,
112286074,False,,Crane Drive,residential,50,False,109.806,"LINESTRING (142.1839407 -34.16879, 142.1839482 -34.1687328, 142.1840584 -34.1678879, 142.184048 -34.1678082)",,,
783083125,False,B79,Silver City Highway,primary,60,False,130.633,"LINESTRING (142.1800421 -34.1684219, 142.1803876 -34.1695614)",,,
112286051,False,,Pitman Avenue,unclassified,,False,98.80799999999999,"LINESTRING (142.1800421 -34.1684219, 142.1799593 -34.1684068, 142.1798276 -34.1684043, 142.1796133 -34.1683881, 142.1793023 -34.168358, 142.1789763 -34.1683205)",,,
116486138,False,,Pitman Avenue,residential,40,True,133.906,"LINESTRING (142.1800421 -34.1684219, 142.1801479 -34.1684449, 142.1801978 -34.1684416, 142.181485 -34.1685665)",,,
116486138,False,,Pitman Avenue,residential,40,True,71.968,"LINESTRING (142.181485 -34.1685665, 142.1822634 -34.1686306)",,,
112286084,False,,Friel Street,residential,50,False,251.65400000000002,"LINESTRING (142.181485 -34.1685665, 142.1814669 -34.1685045, 142.1808427 -34.1663666)",,,
116486138,False,,Pitman Avenue,residential,40,False,133.906,"LINESTRING (142.181485 -34.1685665, 142.1801978 -34.1684416, 142.1801479 -34.1684449, 142.1800421 -34.1684219)",,,
