osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes
4905252,O'Loughlin Terrace,unclassified,50,False,True,233.043,"LINESTRING (133.67223 -32.1262699, 133.6722345 -32.1263733, 133.6722856 -32.1265619, 133.6724243 -32.1270089, 133.6728208 -32.1283027)",,
1238715524,O'Loughlin Terrace,unclassified,50,True,False,44.291,"LINESTRING (133.67223 -32.1262699, 133.6721914 -32.1262217, 133.6721947 -32.1261509, 133.6722172 -32.1260818, 133.6722771 -32.1260261, 133.6724214 -32.126025)",,
80676963,Day Terrace,residential,50,False,True,102.012,"LINESTRING (133.6728208 -32.1283027, 133.6739041 -32.1283072)",,
4905252,O'Loughlin Terrace,unclassified,50,False,False,233.04299999999998,"LINESTRING (133.6728208 -32.1283027, 133.6724243 -32.1270089, 133.6722856 -32.1265619, 133.6722345 -32.1263733, 133.67223 -32.1262699)",,
26149794,O'Loughlin Terrace,residential,,False,True,9.009,"LINESTRING (133.6724214 -32.126025, 133.6724236 -32.126106)",,
26149794,O'Loughlin Terrace,residential,,False,False,201.024,"LINESTRING (133.6724214 -32.126025, 133.6724191 -32.1256056, 133.672421 -32.125286, 133.6724572 -32.1242176)",,
205457615,McKenzie Street,unclassified,50,True,False,116.083,"LINESTRING (133.6724214 -32.126025, 133.6735034 -32.1260381, 133.6736531 -32.1260242)",,
26149816,Murat Terrace,secondary,,False,False,398.5969999999999,"LINESTRING (133.6784231 -32.1219707, 133.6767334 -32.1239639, 133.6766325 -32.1241094, 133.6766019 -32.1242054, 133.6765724 -32.1243492, 133.6765552 -32.1249532, 133.6765508 -32.1250658)",,
80676963,Day Terrace,residential,50,False,False,123.055,"LINESTRING (133.6765326 -32.128276, 133.6752259 -32.1282884)",,
143564317,Murat Terrace,secondary,50,False,True,99.586,"LINESTRING (133.6765326 -32.128276, 133.6765312 -32.1273804)",,
"[80676964, 28552796]","['Railway Terrace', 'Murat Terrace']",secondary,50,False,False,213.675,"LINESTRING (133.6765326 -32.128276, 133.6764935 -32.1288444, 133.676476 -32.1291527, 133.6763365 -32.1294435, 133.6760093 -32.129816, 133.6757847 -32.1300012)",,
80676963,Day Terrace,residential,50,False,False,102.012,"LINESTRING (133.6739041 -32.1283072, 133.6728208 -32.1283027)",,
80676963,Day Terrace,residential,50,False,True,111.736,"LINESTRING (133.6739041 -32.1283072, 133.6750905 -32.12829)",,
237336099,Poynton Street,tertiary,50,False,False,106.588,"LINESTRING (133.6739041 -32.1283072, 133.6739549 -32.1292648)",,
237336099,Poynton Street,tertiary,50,False,True,128.131,"LINESTRING (133.6739041 -32.1283072, 133.6737865 -32.1271592)",,
205457619,McKenzie Street,tertiary,,True,False,10.544,"LINESTRING (133.6751101 -32.1260413, 133.675222 -32.1260446)",,
28552792,East Terrace,residential,,True,False,203.56799999999998,"LINESTRING (133.6751101 -32.1260413, 133.6751153 -32.1250678, 133.6751122 -32.1246318, 133.6751092 -32.1242106)",,
80676963,Day Terrace,residential,50,False,False,12.751,"LINESTRING (133.6752259 -32.1282884, 133.6750905 -32.12829)",,
80676963,Day Terrace,residential,50,False,True,123.055,"LINESTRING (133.6752259 -32.1282884, 133.6765326 -32.128276)",,
80676964,Railway Terrace,secondary,,False,True,31.662,"LINESTRING (133.6755698 -32.1302202, 133.6757847 -32.1300012)",,
100053353,Dahl Street,residential,50,False,True,144.149,"LINESTRING (133.6755698 -32.1302202, 133.6752963 -32.1301907, 133.6740412 -32.1301874)",,
237336099,Poynton Street,tertiary,50,False,False,128.131,"LINESTRING (133.6737865 -32.1271592, 133.6739041 -32.1283072)",,
1238715525,Poynton Street,tertiary,50,True,False,16.207,"LINESTRING (133.6737865 -32.1271592, 133.6737225 -32.1270239)",,
28552792,East Terrace,residential,,True,False,100.509,"LINESTRING (133.6750878 -32.1270403, 133.6751151 -32.1261367)",,
237336097,South Terrace,residential,50,False,False,12.986,"LINESTRING (133.6750878 -32.1270403, 133.6752257 -32.1270415)",,
237336097,South Terrace,residential,50,False,True,118.31499999999998,"LINESTRING (133.6750878 -32.1270403, 133.674995 -32.1270392, 133.6738953 -32.1270259, 133.6738315 -32.1270252)",,
48668333,Merghiny Drive,residential,50,False,False,113.071,"LINESTRING (133.6724572 -32.1242176, 133.6736579 -32.1242171)",,
26149794,O'Loughlin Terrace,residential,,False,False,200.331,"LINESTRING (133.6724572 -32.1242176, 133.6724531 -32.1238725, 133.6724583 -32.122416)",,
26149794,O'Loughlin Terrace,residential,,False,True,201.02399999999997,"LINESTRING (133.6724572 -32.1242176, 133.672421 -32.125286, 133.6724191 -32.1256056, 133.6724214 -32.126025)",,
28552792,East Terrace,residential,,True,False,123.989,"LINESTRING (133.6751092 -32.1242106, 133.6751314 -32.1230957)",,
143564316,Merghiny Drive,residential,,False,False,11.99,"LINESTRING (133.6751092 -32.1242106, 133.6752365 -32.1242124)",,
143564316,Merghiny Drive,residential,,False,True,112.164,"LINESTRING (133.6751092 -32.1242106, 133.6739182 -32.1242215)",,
28552792,East Terrace,residential,,True,False,12.457,"LINESTRING (133.6751297 -32.1224192, 133.6751269 -32.1223072)",,
48673645,North Terrace,residential,,True,False,118.545,"LINESTRING (133.6751297 -32.1224192, 133.6738709 -32.1224229)",,
26149794,O'Loughlin Terrace,residential,,False,False,12.659,"LINESTRING (133.6724583 -32.122416, 133.672456 -32.1223596, 133.6724603 -32.1223023)",,
26149794,O'Loughlin Terrace,residential,,False,True,200.331,"LINESTRING (133.6724583 -32.122416, 133.6724531 -32.1238725, 133.6724572 -32.1242176)",,
48673645,North Terrace,residential,,True,False,118.101,"LINESTRING (133.6765188 -32.1224416, 133.675265 -32.1224188)",,
71182161,Merghiny Drive,residential,50,False,True,11.978,"LINESTRING (133.6765188 -32.1224416, 133.6765163 -32.1223339)",,
"[71182161, 143564316]",Merghiny Drive,residential,50,False,"[False, True]",306.11699999999996,"LINESTRING (133.6765188 -32.1224416, 133.6764988 -32.1239736, 133.6764827 -32.1240792, 133.6764224 -32.1241474, 133.6763419 -32.1242087, 133.6762034 -32.1242258, 133.6752365 -32.1242124)",,
71182161,Merghiny Drive,residential,50,False,False,11.978,"LINESTRING (133.6765163 -32.1223339, 133.6765188 -32.1224416)",,
143564317,Murat Terrace,secondary,50,False,False,99.586,"LINESTRING (133.6765312 -32.1273804, 133.6765326 -32.128276)",,
143564317,Murat Terrace,secondary,50,False,True,118.072,"LINESTRING (133.6765312 -32.1273804, 133.6765429 -32.1263186)",,
237336099,Poynton Street,tertiary,50,False,True,102.91,"LINESTRING (133.6740412 -32.1301874, 133.6739549 -32.1292648)",,
100053353,Dahl Street,residential,50,False,False,144.149,"LINESTRING (133.6740412 -32.1301874, 133.6752963 -32.1301907, 133.6755698 -32.1302202)",,
80676964,Railway Terrace,secondary,,False,False,31.662,"LINESTRING (133.6757847 -32.1300012, 133.6755698 -32.1302202)",,
"[80676964, 28552796]","['Railway Terrace', 'Murat Terrace']",secondary,50,False,True,213.675,"LINESTRING (133.6757847 -32.1300012, 133.6760093 -32.129816, 133.6763365 -32.1294435, 133.676476 -32.1291527, 133.6764935 -32.1288444, 133.6765326 -32.128276)",,
100053352,Morrison Avenue,residential,50,False,True,228.483,"LINESTRING (133.6757847 -32.1300012, 133.6754577 -32.1297282, 133.675415 -32.1296855, 133.675415 -32.1293469, 133.6753839 -32.1292976, 133.6753102 -32.1292713, 133.6739549 -32.1292648)",,
237336099,Poynton Street,tertiary,50,False,False,102.91,"LINESTRING (133.6739549 -32.1292648, 133.6740412 -32.1301874)",,
237336099,Poynton Street,tertiary,50,False,True,106.588,"LINESTRING (133.6739549 -32.1292648, 133.6739041 -32.1283072)",,
100053352,Morrison Avenue,residential,50,False,False,228.48300000000003,"LINESTRING (133.6739549 -32.1292648, 133.6753102 -32.1292713, 133.6753839 -32.1292976, 133.675415 -32.1293469, 133.675415 -32.1296855, 133.6754577 -32.1297282, 133.6757847 -32.1300012)",,
71182162,North Terrace,residential,,True,False,120.798,"LINESTRING (133.6724603 -32.1223023, 133.6737429 -32.1223173)",,
26149794,O'Loughlin Terrace,residential,,False,True,12.659,"LINESTRING (133.6724603 -32.1223023, 133.672456 -32.1223596, 133.6724583 -32.122416)",,
71182162,North Terrace,residential,,True,False,13.137,"LINESTRING (133.6751269 -32.1223072, 133.6752664 -32.1223073)",,
48668333,Merghiny Drive,residential,50,False,True,113.071,"LINESTRING (133.6736579 -32.1242171, 133.6724572 -32.1242176)",,
143564331,,tertiary,,True,False,13.158,"LINESTRING (133.6736579 -32.1242171, 133.6736609 -32.1241876, 133.673673 -32.1241599, 133.6736934 -32.1241358, 133.6737206 -32.1241173)",roundabout,
143564316,Merghiny Drive,residential,,False,False,112.164,"LINESTRING (133.6739182 -32.1242215, 133.6751092 -32.1242106)",,
143564331,,tertiary,,True,False,11.46,"LINESTRING (133.6739182 -32.1242215, 133.6739084 -32.1242548, 133.673887 -32.124284, 133.673856 -32.1243062)",roundabout,
143564331,,tertiary,,True,False,13.104000000000001,"LINESTRING (133.673856 -32.1243062, 133.6738241 -32.124318, 133.6737897 -32.1243223, 133.6737552 -32.1243187, 133.673723 -32.1243075)",roundabout,
205457629,Poynton Street,tertiary,,True,False,187.20700000000002,"LINESTRING (133.673856 -32.1243062, 133.6738325 -32.1243674, 133.6738306 -32.124468, 133.673836 -32.1252031, 133.6738354 -32.1252962, 133.6738342 -32.1254782, 133.6738336 -32.1255621, 133.6738316 -32.1258801, 133.6738321 -32.1259866)",,
205457614,McKenzie Street,secondary,,True,False,26.578,"LINESTRING (133.6766109 -32.125863, 133.6768712 -32.1257706)",,
143564319,,secondary,,True,False,12.038999999999998,"LINESTRING (133.6766109 -32.125863, 133.6766362 -32.1258921, 133.6766482 -32.1259267, 133.6766455 -32.1259627)",roundabout,
143564319,,secondary,,True,False,11.728,"LINESTRING (133.6764033 -32.1259329, 133.6764125 -32.1258986, 133.6764346 -32.1258688, 133.6764671 -32.125847)",roundabout,
143564319,,secondary,,True,False,9.997,"LINESTRING (133.6766455 -32.1259627, 133.6766324 -32.1259905, 133.6766104 -32.126014, 133.6765814 -32.1260312)",roundabout,
143564321,,tertiary,,True,False,13.458,"LINESTRING (133.673697 -32.1259828, 133.6737297 -32.1259707, 133.6737653 -32.1259672, 133.6738004 -32.1259727, 133.6738321 -32.1259866)",roundabout,
205457628,Poynton Street,tertiary,,True,False,186.594,"LINESTRING (133.673697 -32.1259828, 133.6737181 -32.1259154, 133.6737331 -32.1243992, 133.673723 -32.1243075)",,
143564321,,tertiary,,True,False,5.021,"LINESTRING (133.6738321 -32.1259866, 133.6738518 -32.1260018, 133.6738671 -32.1260203)",roundabout,
143564321,,tertiary,,True,False,11.86,"LINESTRING (133.6738671 -32.1260203, 133.6738785 -32.1260452, 133.6738818 -32.1260717, 133.6738769 -32.1260981, 133.6738642 -32.1261224)",roundabout,
205457619,McKenzie Street,tertiary,,True,False,117.147,"LINESTRING (133.6738671 -32.1260203, 133.6740336 -32.1260357, 133.6751101 -32.1260413)",,
143564321,,tertiary,,True,False,6.246,"LINESTRING (133.6736531 -32.1260242, 133.6736717 -32.1260009, 133.673697 -32.1259828)",roundabout,
205457618,McKenzie Street,tertiary,,True,False,20.435,"LINESTRING (133.6764679 -32.12603, 133.6762543 -32.1260624)",,
143564319,,secondary,,True,False,13.032,"LINESTRING (133.6764679 -32.12603, 133.67644 -32.1260126, 133.676419 -32.1259894, 133.6764064 -32.1259621, 133.6764033 -32.1259329)",roundabout,
143564321,,tertiary,,True,False,5.257999999999999,"LINESTRING (133.6738642 -32.1261224, 133.673847 -32.126141, 133.6738252 -32.1261558)",roundabout,
143564321,,tertiary,,True,False,11.924,"LINESTRING (133.6736615 -32.1261266, 133.6736473 -32.1261026, 133.673641 -32.1260763, 133.673643 -32.1260496, 133.6736531 -32.1260242)",roundabout,
205457616,McKenzie Street,unclassified,50,True,False,116.694,"LINESTRING (133.6736615 -32.1261266, 133.6735048 -32.1261095, 133.6724236 -32.126106)",,
4905254,Poynton Street,tertiary,50,True,False,96.675,"LINESTRING (133.6738252 -32.1261558, 133.6738315 -32.1270252)",,1
143564321,,tertiary,,True,False,10.411999999999999,"LINESTRING (133.6738252 -32.1261558, 133.6737913 -32.1261681, 133.6737546 -32.1261712, 133.6737186 -32.1261647)",roundabout,
71182162,North Terrace,residential,,True,False,117.744,"LINESTRING (133.6752664 -32.1223073, 133.6765163 -32.1223339)",,
205457600,East Terrace,residential,,True,False,12.399,"LINESTRING (133.6752664 -32.1223073, 133.675265 -32.1224188)",,
71182162,North Terrace,residential,,True,False,11.67,"LINESTRING (133.6737429 -32.1223173, 133.6738668 -32.1223194)",,
