osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction
165382608,True,A1,Warrnambool Road,trunk,60,False,138.158,"LINESTRING (142.9094093 -38.2413716, 142.9097283 -38.2411235, 142.9103324 -38.2406589, 142.9105711 -38.240533)",,
560672008,False,A1,High Street,trunk,50,True,41.734,"LINESTRING (142.9195384 -38.241095, 142.9199528 -38.2409081)",2,
165382607,True,A1,High Street,trunk,,False,85.436,"LINESTRING (142.9195384 -38.241095, 142.9189791 -38.2413467, 142.9186762 -38.2414566)",,
298017936,True,C156,Mary Bradshaw Avenue,trunk_link,,False,34.628,"LINESTRING (142.9184306 -38.2415153, 142.9184722 -38.2412056)",1,
298017943,True,A1,High Street,trunk,50,False,230.943,"LINESTRING (142.9184306 -38.2415153, 142.9182337 -38.2415245, 142.9180295 -38.2415135, 142.9158165 -38.241229)",,
935268112,False,C156,Cobden - Terang Road,secondary,,False,206.60500000000002,"LINESTRING (142.9184306 -38.2415153, 142.9184157 -38.2416325, 142.9180965 -38.2433546)",,
298017942,True,A1,High Street,trunk,50,False,18.796,"LINESTRING (142.9184722 -38.2412056, 142.9186854 -38.2412287)",,
91576465,False,,Estcourt Street,residential,50,True,129.714,"LINESTRING (142.9184722 -38.2412056, 142.9187229 -38.240121, 142.918735 -38.2400575)",,
560672008,False,A1,High Street,trunk,50,False,32.712,"LINESTRING (142.9202883 -38.2407773, 142.9199528 -38.2409081)",2,
1126877677,False,C156,Terang - Mortlake Road,secondary,60,True,64.425,"LINESTRING (142.9202883 -38.2407773, 142.9202447 -38.2407214, 142.9202091 -38.2406422, 142.9202039 -38.2405065, 142.9202439 -38.2402141)",,
105148138,False,,Baynes Street,residential,60,True,132.92600000000002,"LINESTRING (142.9202439 -38.2402141, 142.9201409 -38.2402034, 142.918735 -38.2400575)",,
1126877677,False,C156,Terang - Mortlake Road,secondary,60,False,64.425,"LINESTRING (142.9202439 -38.2402141, 142.9202039 -38.2405065, 142.9202091 -38.2406422, 142.9202447 -38.2407214, 142.9202883 -38.2407773)",,
91576463,False,,Grey Street,residential,50,False,234.215,"LINESTRING (142.9189599 -38.2388814, 142.9163078 -38.2385691)",,
91576465,False,,Estcourt Street,residential,50,True,130.344,"LINESTRING (142.9189599 -38.2388814, 142.9191816 -38.2377222)",,
91576465,False,,Estcourt Street,residential,50,False,132.244,"LINESTRING (142.9189599 -38.2388814, 142.91875 -38.239979, 142.918735 -38.2400575)",,
105148138,False,,Baynes Street,residential,60,True,235.565,"LINESTRING (142.918735 -38.2400575, 142.9160689 -38.2397365)",,
91576465,False,,Estcourt Street,residential,50,False,129.714,"LINESTRING (142.918735 -38.2400575, 142.9187229 -38.240121, 142.9184722 -38.2412056)",,
91576465,False,,Estcourt Street,residential,50,True,132.244,"LINESTRING (142.918735 -38.2400575, 142.91875 -38.239979, 142.9189599 -38.2388814)",,
105148138,False,,Baynes Street,residential,60,False,132.92600000000002,"LINESTRING (142.918735 -38.2400575, 142.9201409 -38.2402034, 142.9202439 -38.2402141)",,
91964057,False,,Shadforth Street,residential,50,False,126.761,"LINESTRING (142.916522 -38.2374416, 142.9163078 -38.2385691)",,
91964063,False,,Swanston Street,residential,50,False,234.371,"LINESTRING (142.916522 -38.2374416, 142.9191816 -38.2377222)",,
91964063,False,,Swanston Street,residential,50,True,231.96,"LINESTRING (142.916522 -38.2374416, 142.9139023 -38.2370985)",,
647250454,False,,Shadforth Street,residential,50,True,126.261,"LINESTRING (142.916522 -38.2374416, 142.9166449 -38.2368326, 142.9167082 -38.2363161)",2,
105148107,True,,Bolivar Street,residential,,False,22.887999999999998,"LINESTRING (142.9106484 -38.2402842, 142.9107416 -38.2403332, 142.9108402 -38.2404219)",1,
