osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,junction
119272281,,Hill Street,residential,False,False,211.804,50,"LINESTRING (150.6784353 -31.5041593, 150.6788487 -31.5022874)",,
119272281,,Hill Street,residential,False,True,171.83,50,"LINESTRING (150.6784353 -31.5041593, 150.67809 -31.5056763)",,
119272286,,Dalley Street,residential,False,False,112.688,50,"LINESTRING (150.6784353 -31.5041593, 150.6796053 -31.504338)",,
119272286,,Dalley Street,residential,False,True,89.909,50,"LINESTRING (150.6784353 -31.5041593, 150.6775039 -31.5040071)",,
119272572,,Munro Street,residential,False,False,113.916,50,"LINESTRING (150.678635 -31.4982969, 150.6798123 -31.4985015)",,
119272591,,Collarene Road,residential,False,True,118.03,50,"LINESTRING (150.678635 -31.4982969, 150.6783935 -31.4993382)",,
119272572,,Munro Street,residential,False,True,235.458,50,"LINESTRING (150.678635 -31.4982969, 150.6784466 -31.4982611, 150.6782494 -31.4982379, 150.6780563 -31.4982268, 150.677842 -31.4982204, 150.6761587 -31.498207)",,
119272274,,Pryor Street,residential,False,False,89.516,50,"LINESTRING (150.6771633 -31.5055219, 150.67809 -31.5056763)",,
119272274,,Pryor Street,residential,False,True,21.666,50,"LINESTRING (150.6771633 -31.5055219, 150.6769392 -31.5054837)",,
119272586,,North Avenue,residential,False,False,171.506,50,"LINESTRING (150.6771633 -31.5055219, 150.6775039 -31.5040071)",,
119272286,,Dalley Street,residential,False,False,89.909,50,"LINESTRING (150.6775039 -31.5040071, 150.6784353 -31.5041593)",,
119272286,,Dalley Street,residential,False,True,87.026,50,"LINESTRING (150.6775039 -31.5040071, 150.6766004 -31.5038688)",,
119272586,,North Avenue,residential,False,False,211.812,50,"LINESTRING (150.6775039 -31.5040071, 150.6779276 -31.5021368)",,
119272586,,North Avenue,residential,False,True,171.506,50,"LINESTRING (150.6775039 -31.5040071, 150.6771633 -31.5055219)",,
119272281,,Hill Street,residential,False,False,226.949,50,"LINESTRING (150.6788487 -31.5022874, 150.6792926 -31.5002818)",,
119272281,,Hill Street,residential,False,True,211.804,50,"LINESTRING (150.6788487 -31.5022874, 150.6784353 -31.5041593)",,
119272596,,Abbott Street,residential,False,False,112.775,50,"LINESTRING (150.6788487 -31.5022874, 150.6800166 -31.5024799)",,
119272596,,Abbott Street,residential,False,True,88.918,50,"LINESTRING (150.6788487 -31.5022874, 150.6779276 -31.5021368)",,
119272586,,North Avenue,residential,False,True,211.812,50,"LINESTRING (150.6779276 -31.5021368, 150.6775039 -31.5040071)",,
119272596,,Abbott Street,residential,False,False,88.918,50,"LINESTRING (150.6779276 -31.5021368, 150.6788487 -31.5022874)",,
119272596,,Abbott Street,residential,False,True,23.798,50,"LINESTRING (150.6779276 -31.5021368, 150.6776813 -31.5020955)",,
24883603,25,Hawker Street,secondary,False,False,207.38500000000002,50,"LINESTRING (150.6811293 -31.4987473, 150.6812189 -31.5002719, 150.6812226 -31.500387, 150.6812227 -31.5005074, 150.6812175 -31.5006103)",,
119272575,,Nowland Street,residential,False,False,179.555,50,"LINESTRING (150.67628 -31.4997553, 150.6781355 -31.5000786)",,
119272575,,Nowland Street,residential,False,True,122.801,50,"LINESTRING (150.6812175 -31.5006103, 150.6799475 -31.5003933)",,
24883603,25,Hawker Street,secondary,False,False,225.38700000000003,50,"LINESTRING (150.6812175 -31.5006103, 150.6812063 -31.50072, 150.6809698 -31.5023646, 150.6809511 -31.5024889, 150.6809261 -31.5026218)",,
24883603,25,Hawker Street,secondary,False,True,207.38500000000002,50,"LINESTRING (150.6812175 -31.5006103, 150.6812227 -31.5005074, 150.6812226 -31.500387, 150.6812189 -31.5002719, 150.6811293 -31.4987473)",,
"[399917657, 399917629]",,"['Nowland Street', 'Allnutt Street']",unclassified,False,True,251.42199999999997,,"LINESTRING (150.6812175 -31.5006103, 150.6818899 -31.5006896, 150.6821274 -31.5007125, 150.6821757 -31.500716, 150.6822267 -31.5007129, 150.6822583 -31.5007014, 150.68229 -31.5006867, 150.6823324 -31.5006563, 150.6823533 -31.5006344, 150.6824129 -31.5005493, 150.6825004 -31.5003791, 150.6825522 -31.5002942, 150.6826232 -31.5002099, 150.6832331 -31.4996371)",,
119272596,,Abbott Street,residential,False,False,23.798,50,"LINESTRING (150.6776813 -31.5020955, 150.6779276 -31.5021368)",,
119272577,,Tebbutt Street,residential,False,False,228.375,50,"LINESTRING (150.6776813 -31.5020955, 150.6778908 -31.5011166, 150.6781355 -31.5000786)",,
"[119272596, 119272270]",,"['Abbott Street', 'Stuart Street']",residential,False,True,275.956,50,"LINESTRING (150.6776813 -31.5020955, 150.677029 -31.5019886, 150.6766004 -31.5038688)",,
119272575,,Nowland Street,residential,False,False,103.238,50,"LINESTRING (150.6782263 -31.5000936, 150.6792926 -31.5002818)",,
119272575,,Nowland Street,residential,False,True,8.769,50,"LINESTRING (150.6782263 -31.5000936, 150.6781355 -31.5000786)",,
119272591,,Collarene Road,residential,False,False,85.48,50,"LINESTRING (150.6782263 -31.5000936, 150.6783935 -31.4993382)",,
119272573,,Nowland Avenue,residential,False,False,88.917,50,"LINESTRING (150.6799475 -31.5003933, 150.679893 -31.499595)",,
119272575,,Nowland Street,residential,False,False,122.801,50,"LINESTRING (150.6799475 -31.5003933, 150.6812175 -31.5006103)",,
119272575,,Nowland Street,residential,False,True,63.316,50,"LINESTRING (150.6799475 -31.5003933, 150.6792926 -31.5002818)",,
119272573,,Nowland Avenue,residential,False,False,121.832,50,"LINESTRING (150.679893 -31.499595, 150.6798123 -31.4985015)",,
119272573,,Nowland Avenue,residential,False,True,88.917,50,"LINESTRING (150.679893 -31.499595, 150.6799475 -31.5003933)",,
119272583,,Cromarty Street,residential,False,False,145.007,50,"LINESTRING (150.679893 -31.499595, 150.6783935 -31.4993382)",,
119272583,,Cromarty Street,residential,False,True,145.007,50,"LINESTRING (150.6783935 -31.4993382, 150.679893 -31.499595)",,
119272591,,Collarene Road,residential,False,False,118.03,50,"LINESTRING (150.6783935 -31.4993382, 150.678635 -31.4982969)",,
119272591,,Collarene Road,residential,False,True,85.48,50,"LINESTRING (150.6783935 -31.4993382, 150.6782263 -31.5000936)",,
"[119272593, 119272583]",,"['Corbould Street', 'Cromarty Street']",residential,False,False,307.086,50,"LINESTRING (150.6783935 -31.4993382, 150.6761041 -31.4989475, 150.6760379 -31.4988761, 150.67603 -31.4987709, 150.6761587 -31.498207)",,
119272572,,Munro Street,residential,False,False,235.45799999999997,50,"LINESTRING (150.6761587 -31.498207, 150.677842 -31.4982204, 150.6780563 -31.4982268, 150.6782494 -31.4982379, 150.6784466 -31.4982611, 150.678635 -31.4982969)",,
"[119272593, 119272583]",,"['Cromarty Street', 'Corbould Street']",residential,False,True,307.086,50,"LINESTRING (150.6761587 -31.498207, 150.67603 -31.4987709, 150.6760379 -31.4988761, 150.6761041 -31.4989475, 150.6783935 -31.4993382)",,
119272286,,Dalley Street,residential,False,False,87.557,50,"LINESTRING (150.6796053 -31.504338, 150.6805131 -31.5044828)",,
119272286,,Dalley Street,residential,False,True,112.688,50,"LINESTRING (150.6796053 -31.504338, 150.6784353 -31.5041593)",,
119272645,,Railway Avenue,residential,False,False,210.259,50,"LINESTRING (150.6796053 -31.504338, 150.6800166 -31.5024799)",,
119272645,,Railway Avenue,residential,False,True,173.176,50,"LINESTRING (150.6796053 -31.504338, 150.6792473 -31.5058652)",,
399917629,,Allnutt Street,unclassified,False,False,22.187,,"LINESTRING (150.6844866 -31.4984334, 150.6843256 -31.4985782)",,
399917629,,Allnutt Street,unclassified,False,False,156.82,,"LINESTRING (150.6843256 -31.4985782, 150.6832331 -31.4996371)",,
399917629,,Allnutt Street,unclassified,False,True,22.187,,"LINESTRING (150.6843256 -31.4985782, 150.6844866 -31.4984334)",,
399917629,,Allnutt Street,unclassified,False,True,156.82,,"LINESTRING (150.6832331 -31.4996371, 150.6843256 -31.4985782)",,
"[280422507, 280422508]",,"['Conlon Street', 'Freetrade Street']",residential,False,False,142.04299999999998,,"LINESTRING (150.6832331 -31.4996371, 150.6833949 -31.4997054, 150.6839291 -31.4998066, 150.6839977 -31.4998305, 150.6840515 -31.4998717, 150.684072 -31.4999178, 150.6840771 -31.4999687, 150.6840707 -31.5000332, 150.6839923 -31.500394)",,
"[399917657, 399917629]",,"['Nowland Street', 'Allnutt Street']",unclassified,False,False,251.42200000000003,,"LINESTRING (150.6832331 -31.4996371, 150.6826232 -31.5002099, 150.6825522 -31.5002942, 150.6825004 -31.5003791, 150.6824129 -31.5005493, 150.6823533 -31.5006344, 150.6823324 -31.5006563, 150.68229 -31.5006867, 150.6822583 -31.5007014, 150.6822267 -31.5007129, 150.6821757 -31.500716, 150.6821274 -31.5007125, 150.6818899 -31.5006896, 150.6812175 -31.5006103)",,
119272575,,Nowland Street,residential,False,False,8.769,50,"LINESTRING (150.6781355 -31.5000786, 150.6782263 -31.5000936)",,
119272575,,Nowland Street,residential,False,True,179.555,50,"LINESTRING (150.6781355 -31.5000786, 150.67628 -31.4997553)",,
119272577,,Tebbutt Street,residential,False,True,228.375,50,"LINESTRING (150.6781355 -31.5000786, 150.6778908 -31.5011166, 150.6776813 -31.5020955)",,
"[280422507, 280422508]",,"['Conlon Street', 'Freetrade Street']",residential,False,True,142.04299999999998,,"LINESTRING (150.6839923 -31.500394, 150.6840707 -31.5000332, 150.6840771 -31.4999687, 150.684072 -31.4999178, 150.6840515 -31.4998717, 150.6839977 -31.4998305, 150.6839291 -31.4998066, 150.6833949 -31.4997054, 150.6832331 -31.4996371)",,
119272572,,Munro Street,residential,False,True,113.916,50,"LINESTRING (150.6798123 -31.4985015, 150.678635 -31.4982969)",,
119272573,,Nowland Avenue,residential,False,True,121.832,50,"LINESTRING (150.6798123 -31.4985015, 150.679893 -31.499595)",,
