osmid,highway,oneway,reversed,length,name,maxspeed,geometry,ref
39199802,residential,False,False,232.239,Langdon Street,50,"LINESTRING (144.6531387 -38.1197136, 144.6557582 -38.120053)",
39199802,residential,False,True,229.527,Langdon Street,50,"LINESTRING (144.6531387 -38.1197136, 144.6505458 -38.1193979)",
197733581,residential,False,True,129.522,Brown Street,50,"LINESTRING (144.6531387 -38.1197136, 144.6533611 -38.118562)",
39199808,residential,False,False,125.306,Harding Street,50,"LINESTRING (144.650776 -38.1182363, 144.6509871 -38.1171217)",
39199808,residential,False,True,130.725,Harding Street,50,"LINESTRING (144.650776 -38.1182363, 144.6505458 -38.1193979)",
135423342,residential,False,False,229.029,Willis Street,50,"LINESTRING (144.650776 -38.1182363, 144.6533611 -38.118562)",
135423342,residential,False,True,129.851,Willis Street,50,"LINESTRING (144.650776 -38.1182363, 144.6493093 -38.1180569)",
100584385,residential,False,True,103.434,Fisher Street,60,"LINESTRING (144.6570457 -38.1133693, 144.6568711 -38.1142893)",
39200042,residential,False,True,436.53499999999997,The Esplanade,50,"LINESTRING (144.6570457 -38.1133693, 144.6569777 -38.113383, 144.654775 -38.1138279, 144.6538028 -38.1140243, 144.6535214 -38.1140581, 144.6532775 -38.1140727, 144.6530762 -38.1140678, 144.6524978 -38.1139981, 144.6522948 -38.1139873, 144.6522827 -38.1139879, 144.6522676 -38.1139903, 144.6522541 -38.1139943, 144.6522406 -38.1140001, 144.6521899 -38.1140322)",
197733583,residential,False,False,158.619,Fenwick Street,50,"LINESTRING (144.6512214 -38.1159884, 144.64943 -38.1157683)",
39199808,residential,False,False,123.95299999999999,Harding Street,50,"LINESTRING (144.6512214 -38.1159884, 144.6512424 -38.1158978, 144.6513931 -38.1151746, 144.6514387 -38.1149377, 144.6514425 -38.1148876)",
39199808,residential,False,True,128.894,Harding Street,50,"LINESTRING (144.6512214 -38.1159884, 144.6511723 -38.116027, 144.6510033 -38.1169696, 144.6509871 -38.1171217)",
197733583,residential,False,True,228.04399999999998,Fenwick Street,50,"LINESTRING (144.6512214 -38.1159884, 144.6523931 -38.1161323, 144.6526217 -38.1161604, 144.6537969 -38.1163048)",
135423342,residential,False,True,231.446,Willis Street,50,"LINESTRING (144.6585987 -38.1192019, 144.6559832 -38.1188884)",
39199993,residential,False,True,124.81400000000001,Brown Street,50,"LINESTRING (144.6537969 -38.1163048, 144.653811 -38.1162287, 144.6540304 -38.1152519, 144.6540409 -38.1151989)",
197733581,residential,False,False,128.385,Brown Street,50,"LINESTRING (144.6537969 -38.1163048, 144.653785 -38.1163665, 144.6535765 -38.1174463)",
197733582,residential,False,True,230.94600000000003,Fenwick Street,40,"LINESTRING (144.6537969 -38.1163048, 144.655844 -38.1165657, 144.656241 -38.1166145, 144.6564033 -38.1166345)",
197733583,residential,False,False,228.04399999999998,Fenwick Street,50,"LINESTRING (144.6537969 -38.1163048, 144.6526217 -38.1161604, 144.6523931 -38.1161323, 144.6512214 -38.1159884)",
197733581,residential,False,False,125.483,Brown Street,50,"LINESTRING (144.6535765 -38.1174463, 144.6533611 -38.118562)",
39199794,residential,False,False,232.246,Stevens Street,50,"LINESTRING (144.6535765 -38.1174463, 144.6536752 -38.1174585, 144.6560532 -38.1177525, 144.6561991 -38.1177705)",
39199794,residential,False,True,229.389,Stevens Street,50,"LINESTRING (144.6535765 -38.1174463, 144.6534581 -38.1174316, 144.6511122 -38.1171401, 144.6509871 -38.1171217)",
197733581,residential,False,True,128.385,Brown Street,50,"LINESTRING (144.6535765 -38.1174463, 144.653785 -38.1163665, 144.6537969 -38.1163048)",
135423342,residential,False,False,232.237,Willis Street,50,"LINESTRING (144.6533611 -38.118562, 144.6559832 -38.1188884)",
135423342,residential,False,True,229.029,Willis Street,50,"LINESTRING (144.6533611 -38.118562, 144.650776 -38.1182363)",
197733581,residential,False,False,129.522,Brown Street,50,"LINESTRING (144.6533611 -38.118562, 144.6531387 -38.1197136)",
197733581,residential,False,True,125.483,Brown Street,50,"LINESTRING (144.6533611 -38.118562, 144.6535765 -38.1174463)",
39200042,residential,False,False,436.535,The Esplanade,50,"LINESTRING (144.6521899 -38.1140322, 144.6522406 -38.1140001, 144.6522541 -38.1139943, 144.6522676 -38.1139903, 144.6522827 -38.1139879, 144.6522948 -38.1139873, 144.6524978 -38.1139981, 144.6530762 -38.1140678, 144.6532775 -38.1140727, 144.6535214 -38.1140581, 144.6538028 -38.1140243, 144.654775 -38.1138279, 144.6569777 -38.113383, 144.6570457 -38.1133693)",
100584383,residential,False,False,63.032000000000004,Pier Street,50,"LINESTRING (144.6521899 -38.1140322, 144.6519694 -38.113786, 144.6519205 -38.1137258, 144.6518877 -38.1136829, 144.6518312 -38.1136017, 144.651802 -38.1135555)",
100584383,residential,False,True,72.223,Pier Street,50,"LINESTRING (144.6521899 -38.1140322, 144.6525634 -38.1144975, 144.6525737 -38.1145126, 144.652584 -38.1145306, 144.6526102 -38.1145894)",
135423355,secondary_link,False,True,7.921,Harding Street,50,"LINESTRING (144.6514454 -38.1148164, 144.6514425 -38.1148876)",
100584381,residential,False,False,147.673,Harding Street,50,"LINESTRING (144.6514454 -38.1148164, 144.6514505 -38.1147816, 144.6516389 -38.1136525, 144.6516528 -38.1136194, 144.6516738 -38.1135886, 144.6517338 -38.1135186)",
135423387,secondary,True,False,230.76799999999997,Newcombe Street,40,"LINESTRING (144.6514454 -38.1148164, 144.6515541 -38.1148278, 144.6523932 -38.114928, 144.6528391 -38.1149787, 144.6540525 -38.1151317)",C123
14551680,secondary,False,False,132.07,Fisher Street,40,"LINESTRING (144.656637 -38.1154637, 144.656592 -38.1155526, 144.6565046 -38.116068, 144.6564503 -38.1163716, 144.6564033 -38.1166345)",C126
100584385,residential,False,False,132.45,Fisher Street,60,"LINESTRING (144.656637 -38.1154637, 144.6566761 -38.115389, 144.6567373 -38.1150594, 144.6568711 -38.1142893)",
135423368,secondary,False,True,190.637,Newcombe Street,40,"LINESTRING (144.656637 -38.1154637, 144.6556518 -38.1153496, 144.6551075 -38.1152904, 144.6546059 -38.1152402, 144.6544793 -38.1152246)",C123
135423387,secondary,True,False,42.656,Newcombe Street,40,"LINESTRING (144.6509581 -38.1148034, 144.6514454 -38.1148164)",C123
"[14551666, 135423323]",secondary,False,True,152.482,Newcombe Street,"['60', '50']","LINESTRING (144.6509581 -38.1148034, 144.6495894 -38.1146415, 144.6492353 -38.1145957)",C123
135423355,secondary_link,False,False,7.921,Harding Street,50,"LINESTRING (144.6514425 -38.1148876, 144.6514454 -38.1148164)",
135423401,secondary,True,False,43.4,Newcombe Street,40,"LINESTRING (144.6514425 -38.1148876, 144.6509581 -38.1148034)",C123
39199808,residential,False,True,123.95299999999999,Harding Street,50,"LINESTRING (144.6514425 -38.1148876, 144.6514387 -38.1149377, 144.6513931 -38.1151746, 144.6512424 -38.1158978, 144.6512214 -38.1159884)",
135423402,secondary,True,False,38.46,Newcombe Street,60,"LINESTRING (144.6544793 -38.1152246, 144.6540409 -38.1151989)",C123
135423368,secondary,False,False,190.637,Newcombe Street,40,"LINESTRING (144.6544793 -38.1152246, 144.6546059 -38.1152402, 144.6551075 -38.1152904, 144.6556518 -38.1153496, 144.656637 -38.1154637)",C123
135423386,secondary_link,False,True,7.541,,,"LINESTRING (144.6540525 -38.1151317, 144.6540409 -38.1151989)",
135423406,secondary,True,False,38.741,Newcombe Street,60,"LINESTRING (144.6540525 -38.1151317, 144.6544793 -38.1152246)",C123
14551666,secondary,False,True,26.47,Newcombe Street,60,"LINESTRING (144.6492353 -38.1145957, 144.6489361 -38.1145603)",C123
"[14551666, 135423323]",secondary,False,False,152.482,Newcombe Street,"['60', '50']","LINESTRING (144.6492353 -38.1145957, 144.6495894 -38.1146415, 144.6509581 -38.1148034)",C123
39199800,residential,False,False,131.99,High Street,50,"LINESTRING (144.6492353 -38.1145957, 144.6492157 -38.1146754, 144.6494143 -38.1156884, 144.64943 -38.1157683)",
39460511,residential,True,False,42.456,Stewart Grove,,"LINESTRING (144.6478304 -38.1145657, 144.6478786 -38.1144932, 144.6478968 -38.1144588, 144.6479095 -38.1144176, 144.6479214 -38.1143743, 144.6479327 -38.1143056, 144.64795 -38.1141997)",
254600689,residential,True,False,35.376,Newcombe Street,,"LINESTRING (144.6478304 -38.1145657, 144.64796 -38.1145082, 144.6480608 -38.1144741, 144.6481363 -38.1144556, 144.6482016 -38.1144446)",
626763047,unclassified,False,False,81.95899999999999,Harding Street,,"LINESTRING (144.6518418 -38.112727, 144.6518306 -38.1128313, 144.6518038 -38.1130361, 144.6517883 -38.1131596, 144.6517796 -38.1132556, 144.6517763 -38.1133519, 144.6517736 -38.1134304, 144.6517725 -38.1134617)",
626763045,residential,False,True,107.776,High Street,50,"LINESTRING (144.648183 -38.1200908, 144.6483528 -38.1191308)",
1105439373,residential,True,False,38.143,Stewart Grove,,"LINESTRING (144.64795 -38.1141997, 144.6479659 -38.1142554, 144.6479818 -38.1142943, 144.6480006 -38.1143264, 144.6480252 -38.1143614, 144.6480403 -38.1143778, 144.6480607 -38.114396, 144.648081 -38.114412, 144.6481025 -38.1144243, 144.6481282 -38.1144352, 144.6481556 -38.1144412, 144.6482016 -38.1144446)",
1105439374,residential,False,False,25.912,Stewart Grove,,"LINESTRING (144.64795 -38.1141997, 144.6479689 -38.1140529, 144.6479751 -38.1140096, 144.6479834 -38.1139682)",
254600689,residential,True,False,74.71699999999998,Newcombe Street,,"LINESTRING (144.6482016 -38.1144446, 144.648384 -38.114414, 144.6484773 -38.1144019, 144.6485593 -38.1143968, 144.6486347 -38.1143934, 144.6486972 -38.1143942, 144.6487602 -38.1144034, 144.6488051 -38.1144145, 144.6488288 -38.1144214, 144.6488586 -38.1144341, 144.6488829 -38.1144512, 144.6488995 -38.1144694, 144.6489148 -38.1145004, 144.6489361 -38.1145603)",
1105439374,residential,False,True,25.912,Stewart Grove,,"LINESTRING (144.6479834 -38.1139682, 144.6479751 -38.1140096, 144.6479689 -38.1140529, 144.64795 -38.1141997)",
674898142,unclassified,False,False,7.241,Pier Street,10,"LINESTRING (144.651802 -38.1135555, 144.6517338 -38.1135186)",
100584383,residential,False,True,63.032,Pier Street,50,"LINESTRING (144.651802 -38.1135555, 144.6518312 -38.1136017, 144.6518877 -38.1136829, 144.6519205 -38.1137258, 144.6519694 -38.113786, 144.6521899 -38.1140322)",
626763047,unclassified,False,True,10.893,Harding Street,,"LINESTRING (144.651802 -38.1135555, 144.6517823 -38.1135209, 144.6517754 -38.1135014, 144.6517729 -38.1134834, 144.6517725 -38.1134617)",
1105673216,unclassified,False,True,7.176,,,"LINESTRING (144.6517725 -38.1134617, 144.6517338 -38.1135186)",
626763047,unclassified,False,False,10.893,Harding Street,,"LINESTRING (144.6517725 -38.1134617, 144.6517729 -38.1134834, 144.6517754 -38.1135014, 144.6517823 -38.1135209, 144.651802 -38.1135555)",
626763047,unclassified,False,True,81.95899999999999,Harding Street,,"LINESTRING (144.6517725 -38.1134617, 144.6517736 -38.1134304, 144.6517763 -38.1133519, 144.6517796 -38.1132556, 144.6517883 -38.1131596, 144.6518038 -38.1130361, 144.6518306 -38.1128313, 144.6518418 -38.112727)",
674898142,unclassified,False,True,7.241,Pier Street,10,"LINESTRING (144.6517338 -38.1135186, 144.651802 -38.1135555)",
1105673216,unclassified,False,False,7.176,,,"LINESTRING (144.6517338 -38.1135186, 144.6517725 -38.1134617)",
100584381,residential,False,True,147.673,Harding Street,50,"LINESTRING (144.6517338 -38.1135186, 144.6516738 -38.1135886, 144.6516528 -38.1136194, 144.6516389 -38.1136525, 144.6514505 -38.1147816, 144.6514454 -38.1148164)",
100584383,residential,False,False,72.223,Pier Street,50,"LINESTRING (144.6526102 -38.1145894, 144.652584 -38.1145306, 144.6525737 -38.1145126, 144.6525634 -38.1144975, 144.6521899 -38.1140322)",
