osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref
132260794,,Winton Street,residential,50,False,False,271.69899999999996,,"LINESTRING (148.0118707 -35.7748538, 148.0118502 -35.7749632, 148.0116527 -35.7760186, 148.0116223 -35.7761814, 148.0116062 -35.7762674, 148.0114641 -35.776958, 148.0114525 -35.7770143, 148.0114412 -35.7770693, 148.0114237 -35.7771542, 148.0114004 -35.7772672)",
132260794,,Winton Street,residential,50,False,True,227.628,,"LINESTRING (148.0118707 -35.7748538, 148.0118728 -35.7747323, 148.0121637 -35.7730902, 148.012204 -35.7728256)",
142882095,,Selwyn Street,residential,50,False,False,139.17,,"LINESTRING (148.0118707 -35.7748538, 148.0110862 -35.7747578, 148.0104669 -35.7746821, 148.0103453 -35.7746672)",
142882095,,Selwyn Street,residential,50,False,True,133.32,,"LINESTRING (148.0118707 -35.7748538, 148.0119776 -35.7748669, 148.0125736 -35.7749398, 148.0131844 -35.7750145, 148.013332 -35.7750325)",
132196288,,Bridge Street,secondary,50,False,True,137.89,,"LINESTRING (148.0114004 -35.7772672, 148.011234 -35.7772466, 148.0110883 -35.7772286, 148.0106191 -35.7771707, 148.0102073 -35.7771198, 148.0098893 -35.7770805)",5
132260794,,Winton Street,residential,50,False,True,271.699,,"LINESTRING (148.0114004 -35.7772672, 148.0114237 -35.7771542, 148.0114412 -35.7770693, 148.0114525 -35.7770143, 148.0114641 -35.776958, 148.0116062 -35.7762674, 148.0116223 -35.7761814, 148.0116527 -35.7760186, 148.0118502 -35.7749632, 148.0118707 -35.7748538)",
142882075,,Bridge Street,residential,50,False,True,126.85400000000001,,"LINESTRING (148.0114004 -35.7772672, 148.0115183 -35.7772824, 148.0121305 -35.7773614, 148.0127246 -35.7774328, 148.0127902 -35.7774407)",
142882097,2,Winton Street,secondary,50,False,False,132.92000000000002,,"LINESTRING (148.0114004 -35.7772672, 148.0113744 -35.7773947, 148.0112756 -35.7778782, 148.0111596 -35.7784465)",5
132190926,2,Regent Street,secondary,50,False,True,136.836,,"LINESTRING (148.0154993 -35.7798841, 148.0147408 -35.7797907, 148.0139996 -35.7796994)",5
142882075,,Bridge Street,residential,50,False,True,6.944,,"LINESTRING (148.0127902 -35.7774407, 148.0128659 -35.777452)",
142882075,,Bridge Street,residential,50,False,False,126.854,,"LINESTRING (148.0127902 -35.7774407, 148.0127246 -35.7774328, 148.0121305 -35.7773614, 148.0115183 -35.7772824, 148.0114004 -35.7772672)",
132190926,2,Regent Street,secondary,50,False,False,7.445,,"LINESTRING (148.0123947 -35.7795017, 148.0124763 -35.7795117)",5
132190926,2,Regent Street,secondary,50,False,True,129.11,,"LINESTRING (148.0123947 -35.7795017, 148.0123489 -35.779496, 148.0117388 -35.7794209, 148.0114684 -35.7793876, 148.0111259 -35.7793454, 148.0109797 -35.7793274)",5
142882090,1,Murray Street,residential,,True,False,231.934,,"LINESTRING (148.0123947 -35.7795017, 148.0124155 -35.7793927, 148.0127659 -35.7775674, 148.0127902 -35.7774407)",
132190926,2,Regent Street,secondary,50,False,False,136.836,,"LINESTRING (148.0139996 -35.7796994, 148.0147408 -35.7797907, 148.0154993 -35.7798841)",5
132190926,2,Regent Street,secondary,50,False,True,133.58,,"LINESTRING (148.0139996 -35.7796994, 148.0132434 -35.7796062, 148.0126327 -35.779531, 148.0125356 -35.7795191)",5
142882086,,King Street,residential,50,False,False,231.461,,"LINESTRING (148.0139996 -35.7796994, 148.0140204 -35.779585, 148.014374 -35.7776401)",
142882075,,Bridge Street,residential,50,False,False,131.71,,"LINESTRING (148.014374 -35.7776401, 148.0142497 -35.777624, 148.0136254 -35.7775429, 148.0130206 -35.7774697, 148.0129312 -35.7774589)",
142882086,,King Street,residential,50,False,False,272.6929999999999,,"LINESTRING (148.014374 -35.7776401, 148.0143964 -35.7775217, 148.0146622 -35.7761171, 148.0148096 -35.7753257, 148.0148301 -35.7752158)",
142882086,,King Street,residential,50,False,True,231.461,,"LINESTRING (148.014374 -35.7776401, 148.0140204 -35.779585, 148.0139996 -35.7796994)",
"[38354419, 142882095]",2,"['Hammond Street', 'Selwyn Street']","['unclassified', 'residential']",50,False,True,290.016,,"LINESTRING (148.0091743 -35.7765397, 148.0091995 -35.7764076, 148.0095194 -35.7747311, 148.0095278 -35.7746873, 148.0095479 -35.7746264, 148.0096203 -35.7745785, 148.0101922 -35.7746485, 148.0103453 -35.7746672)",
40892692,,Albury Street,secondary,50,False,False,71.487,,"LINESTRING (148.0091743 -35.7765397, 148.0098251 -35.7766183, 148.0099581 -35.7766343)",
"[393918385, 393918386, 132275943]",2,Albury Street,secondary,"['60', '50']",False,True,172.519,yes,"LINESTRING (148.0091743 -35.7765397, 148.0090061 -35.7765242, 148.0086408 -35.7764853, 148.0084684 -35.776469, 148.0083887 -35.7764614, 148.0081281 -35.7764468, 148.0078343 -35.7764613, 148.0075697 -35.7765003, 148.0072884 -35.7765759)",
142882086,,King Street,residential,50,False,False,232.911,,"LINESTRING (148.0148301 -35.7752158, 148.0152051 -35.7731434)",
142882086,,King Street,residential,50,False,True,272.693,,"LINESTRING (148.0148301 -35.7752158, 148.0148096 -35.7753257, 148.0146622 -35.7761171, 148.0143964 -35.7775217, 148.014374 -35.7776401)",
142882095,,Selwyn Street,residential,50,False,False,136.678,,"LINESTRING (148.0148301 -35.7752158, 148.0147099 -35.7752011, 148.0140632 -35.775122, 148.013476 -35.7750502, 148.013332 -35.7750325)",
132196291,,York Street,residential,,False,True,104.417,,"LINESTRING (148.012204 -35.7728256, 148.0112195 -35.7726885, 148.0110633 -35.7726667)",
132260794,,Winton Street,residential,50,False,False,227.628,,"LINESTRING (148.012204 -35.7728256, 148.0121637 -35.7730902, 148.0118728 -35.7747323, 148.0118707 -35.7748538)",
132196286,,Albury Close,residential,50,False,False,286.377,,"LINESTRING (148.0068778 -35.7762306, 148.0059722 -35.776065, 148.0059519 -35.7760629, 148.0058388 -35.7760515, 148.0058255 -35.7760502, 148.0056803 -35.7760444, 148.0055497 -35.7760483, 148.0054319 -35.7760681, 148.0053385 -35.7760953, 148.0052579 -35.7761469, 148.0052111 -35.7762154, 148.0051832 -35.7762757, 148.0051815 -35.7763601, 148.0052079 -35.7764435, 148.0052822 -35.7765743, 148.0054243 -35.7767443, 148.0059026 -35.7771401)",
142882088,,Mate Street,residential,50,False,False,324.592,,"LINESTRING (148.0068778 -35.7762306, 148.0068987 -35.7761014, 148.0070521 -35.775152, 148.0070638 -35.7750794, 148.0070898 -35.7747804, 148.0072147 -35.7733256)",
142882088,,Mate Street,residential,50,False,True,54.076,,"LINESTRING (148.0068778 -35.7762306, 148.0071076 -35.7763733, 148.0071366 -35.7763913, 148.0072884 -35.7765759)",
26804662,2,The Parade,secondary,50,False,False,105.749,,"LINESTRING (148.010509 -35.7737255, 148.0103453 -35.7746672)",5
226157331,,The Parade,secondary,,False,True,128.102,,"LINESTRING (148.010509 -35.7737255, 148.010568 -35.7735577, 148.0106913 -35.7733188, 148.0110633 -35.7726667)",5
"[393918392, 55066129, 393918396]",,Lauder Street,residential,,False,True,300.51099999999997,yes,"LINESTRING (148.010509 -35.7737255, 148.0103007 -35.7737007, 148.0102599 -35.7736958, 148.0092363 -35.7735736, 148.0091056 -35.7735584, 148.0089289 -35.7735357, 148.0087303 -35.7735101, 148.0072147 -35.7733256)",
"[393918392, 55066129, 393918396]",,Lauder Street,residential,,False,False,300.511,yes,"LINESTRING (148.0072147 -35.7733256, 148.0087303 -35.7735101, 148.0089289 -35.7735357, 148.0091056 -35.7735584, 148.0092363 -35.7735736, 148.0102599 -35.7736958, 148.0103007 -35.7737007, 148.010509 -35.7737255)",
142882088,,Mate Street,residential,50,False,True,324.592,,"LINESTRING (148.0072147 -35.7733256, 148.0070898 -35.7747804, 148.0070638 -35.7750794, 148.0070521 -35.775152, 148.0068987 -35.7761014, 148.0068778 -35.7762306)",
132196291,,York Street,residential,,False,False,104.417,,"LINESTRING (148.0110633 -35.7726667, 148.0112195 -35.7726885, 148.012204 -35.7728256)",
226157331,,The Parade,secondary,,False,False,128.102,,"LINESTRING (148.0110633 -35.7726667, 148.0106913 -35.7733188, 148.010568 -35.7735577, 148.010509 -35.7737255)",5
142882092,,Murray Street,residential,50,False,True,233.678,,"LINESTRING (148.0137241 -35.7729552, 148.013332 -35.7750325)",
132196292,,York Street,residential,,False,False,135.24,,"LINESTRING (148.0137241 -35.7729552, 148.0138669 -35.7729736, 148.0144839 -35.773053, 148.0152051 -35.7731434)",
142882086,,King Street,residential,50,False,True,232.911,,"LINESTRING (148.0152051 -35.7731434, 148.0148301 -35.7752158)",
132196292,,York Street,residential,,False,True,135.24,,"LINESTRING (148.0152051 -35.7731434, 148.0144839 -35.773053, 148.0138669 -35.7729736, 148.0137241 -35.7729552)",
142882092,,Murray Street,residential,50,False,False,233.678,,"LINESTRING (148.013332 -35.7750325, 148.0137241 -35.7729552)",
142882092,,Murray Street,residential,50,False,True,272.303,,"LINESTRING (148.013332 -35.7750325, 148.0133109 -35.7751421, 148.012888 -35.7773374, 148.0128659 -35.777452)",
142882095,,Selwyn Street,residential,50,False,False,133.32,,"LINESTRING (148.013332 -35.7750325, 148.0131844 -35.7750145, 148.0125736 -35.7749398, 148.0119776 -35.7748669, 148.0118707 -35.7748538)",
142882095,,Selwyn Street,residential,50,False,True,136.678,,"LINESTRING (148.013332 -35.7750325, 148.013476 -35.7750502, 148.0140632 -35.775122, 148.0147099 -35.7752011, 148.0148301 -35.7752158)",
132196286,,Albury Close,residential,50,False,True,286.377,,"LINESTRING (148.0059026 -35.7771401, 148.0054243 -35.7767443, 148.0052822 -35.7765743, 148.0052079 -35.7764435, 148.0051815 -35.7763601, 148.0051832 -35.7762757, 148.0052111 -35.7762154, 148.0052579 -35.7761469, 148.0053385 -35.7760953, 148.0054319 -35.7760681, 148.0055497 -35.7760483, 148.0056803 -35.7760444, 148.0058255 -35.7760502, 148.0058388 -35.7760515, 148.0059519 -35.7760629, 148.0059722 -35.776065, 148.0068778 -35.7762306)",
142882075,,Bridge Street,residential,50,False,False,5.941,,"LINESTRING (148.0129312 -35.7774589, 148.0128659 -35.777452)",
132196290,1,Murray Street,residential,,True,False,231.847,,"LINESTRING (148.0129312 -35.7774589, 148.012907 -35.7775849, 148.0125566 -35.7794096, 148.0125356 -35.7795191)",
142882075,,Bridge Street,residential,50,False,True,131.70999999999998,,"LINESTRING (148.0129312 -35.7774589, 148.0130206 -35.7774697, 148.0136254 -35.7775429, 148.0142497 -35.777624, 148.014374 -35.7776401)",
132190926,2,Regent Street,secondary,50,False,True,5.412,,"LINESTRING (148.0125356 -35.7795191, 148.0124763 -35.7795117)",5
132190926,2,Regent Street,secondary,50,False,False,133.57999999999998,,"LINESTRING (148.0125356 -35.7795191, 148.0126327 -35.779531, 148.0132434 -35.7796062, 148.0139996 -35.7796994)",5
142882075,,Bridge Street,residential,50,False,False,6.944,,"LINESTRING (148.0128659 -35.777452, 148.0127902 -35.7774407)",
142882075,,Bridge Street,residential,50,False,True,5.941,,"LINESTRING (148.0128659 -35.777452, 148.0129312 -35.7774589)",
142882092,,Murray Street,residential,50,False,False,272.303,,"LINESTRING (148.0128659 -35.777452, 148.012888 -35.7773374, 148.0133109 -35.7751421, 148.013332 -35.7750325)",
132190926,2,Regent Street,secondary,50,False,False,5.412,,"LINESTRING (148.0124763 -35.7795117, 148.0125356 -35.7795191)",5
132190926,2,Regent Street,secondary,50,False,True,7.445,,"LINESTRING (148.0124763 -35.7795117, 148.0123947 -35.7795017)",5
"[142882074, 142882078, 132196287]",,"['Cape Street', 'Prince Street', 'Bridge Street']",residential,50,False,False,380.076,,"LINESTRING (148.0111596 -35.7784465, 148.0110136 -35.7784266, 148.0106137 -35.778372, 148.0091707 -35.7782084, 148.0091096 -35.7781827, 148.0090453 -35.7781257, 148.0090248 -35.7780442, 148.0091253 -35.7776179, 148.0092657 -35.7770035, 148.009752 -35.7770635, 148.0098893 -35.7770805)",
142882097,2,Winton Street,secondary,50,False,False,99.287,,"LINESTRING (148.0111596 -35.7784465, 148.011001 -35.7792232, 148.0109797 -35.7793274)",5
142882097,2,Winton Street,secondary,50,False,True,132.92,,"LINESTRING (148.0111596 -35.7784465, 148.0112756 -35.7778782, 148.0113744 -35.7773947, 148.0114004 -35.7772672)",5
226154360,,Mitchell Street,residential,,False,False,24.677,,"LINESTRING (148.0050122 -35.7778785, 148.0050842 -35.7780926)",
132275943,2,Albury Street,secondary,60,False,False,253.328,,"LINESTRING (148.0050122 -35.7778785, 148.0051579 -35.7778316, 148.0052635 -35.7777976, 148.0054894 -35.7777013, 148.0058305 -35.7775187, 148.0066201 -35.7769292, 148.0068706 -35.7767627, 148.0072884 -35.7765759)",
226154360,,Mitchell Street,residential,,False,True,24.677,,"LINESTRING (148.0050842 -35.7780926, 148.0050122 -35.7778785)",
"[226154361, 929399059, 226154363, 226154359]",,"['Mitchell Street', 'Rotary Place']",residential,,False,False,516.676,,"LINESTRING (148.0050842 -35.7780926, 148.0056657 -35.7779993, 148.0058573 -35.7779686, 148.0058292 -35.7781113, 148.00564 -35.7790732, 148.0055959 -35.7793794, 148.005563 -35.7795622, 148.0054715 -35.7801632, 148.0057465 -35.7801866, 148.0059854 -35.7801955, 148.0062319 -35.7802096, 148.006304 -35.7801584, 148.0063578 -35.780105, 148.0064621 -35.7799648, 148.0067099 -35.7795626, 148.0067068 -35.7795023, 148.0066863 -35.7794387, 148.0066489 -35.7793731, 148.0065867 -35.779317, 148.0064362 -35.7792542)",
"[929399059, 226154361, 226154363, 226154359]",,"['Rotary Place', 'Mitchell Street']",residential,,False,True,516.676,,"LINESTRING (148.0064362 -35.7792542, 148.0065867 -35.779317, 148.0066489 -35.7793731, 148.0066863 -35.7794387, 148.0067068 -35.7795023, 148.0067099 -35.7795626, 148.0064621 -35.7799648, 148.0063578 -35.780105, 148.006304 -35.7801584, 148.0062319 -35.7802096, 148.0059854 -35.7801955, 148.0057465 -35.7801866, 148.0054715 -35.7801632, 148.005563 -35.7795622, 148.0055959 -35.7793794, 148.00564 -35.7790732, 148.0058292 -35.7781113, 148.0058573 -35.7779686, 148.0056657 -35.7779993, 148.0050842 -35.7780926)",
132196288,,Bridge Street,secondary,50,False,False,137.89,,"LINESTRING (148.0098893 -35.7770805, 148.0102073 -35.7771198, 148.0106191 -35.7771707, 148.0110883 -35.7772286, 148.011234 -35.7772466, 148.0114004 -35.7772672)",5
"[142882074, 142882078, 132196287]",,"['Bridge Street', 'Prince Street', 'Cape Street']",residential,50,False,True,380.076,,"LINESTRING (148.0098893 -35.7770805, 148.009752 -35.7770635, 148.0092657 -35.7770035, 148.0091253 -35.7776179, 148.0090248 -35.7780442, 148.0090453 -35.7781257, 148.0091096 -35.7781827, 148.0091707 -35.7782084, 148.0106137 -35.778372, 148.0110136 -35.7784266, 148.0111596 -35.7784465)",
228773558,,The Parade,secondary,50,False,True,50.001999999999995,,"LINESTRING (148.0098893 -35.7770805, 148.0099076 -35.7769635, 148.0099581 -35.7766343)",5
132190926,2,Regent Street,secondary,50,False,False,129.11,,"LINESTRING (148.0109797 -35.7793274, 148.0111259 -35.7793454, 148.0114684 -35.7793876, 148.0117388 -35.7794209, 148.0123489 -35.779496, 148.0123947 -35.7795017)",5
142882097,2,Winton Street,secondary,50,False,True,99.287,,"LINESTRING (148.0109797 -35.7793274, 148.011001 -35.7792232, 148.0111596 -35.7784465)",5
