osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
"[976638338, 20812125]",Belmore Street,residential,50,False,False,227.117,"LINESTRING (149.8420532 -36.6796926, 149.8421399 -36.6796969, 149.8421503 -36.6796974, 149.8429742 -36.6797381, 149.8434606 -36.6797622, 149.84366 -36.6797712, 149.8438558 -36.6797944, 149.8440392 -36.6798323, 149.8442321 -36.6798897, 149.844388 -36.6799463, 149.8445474 -36.6799999)",,
1035888768,Gipps Street,secondary,50,False,True,103.024,"LINESTRING (149.8420532 -36.6796926, 149.8420666 -36.6796044, 149.842217 -36.6790247, 149.8422794 -36.6787843)",2,
"[1035888769, 1035888770]",Newtown Road,secondary,50,False,False,58.184000000000005,"LINESTRING (149.8420532 -36.6796926, 149.8420411 -36.6798044, 149.8420525 -36.6801451, 149.8420505 -36.6802153)",2,
52990695,Loftus Street,residential,,False,False,64.986,"LINESTRING (149.8420505 -36.6802153, 149.8421427 -36.6802276, 149.8427694 -36.680311)",,
"[1035888769, 1035888770]",Newtown Road,secondary,50,False,True,58.184000000000005,"LINESTRING (149.8420505 -36.6802153, 149.8420525 -36.6801451, 149.8420411 -36.6798044, 149.8420532 -36.6796926)",2,
"[5152377, 1035888772]",Newtown Road,secondary,"['60', '50']",False,False,273.913,"LINESTRING (149.8420505 -36.6802153, 149.8420358 -36.6802873, 149.8420197 -36.6803583, 149.8419888 -36.6804325, 149.8419338 -36.6805143, 149.8418587 -36.6806122, 149.8416004 -36.6808946, 149.8415534 -36.6809436, 149.841257 -36.6812525, 149.8410979 -36.6814251, 149.8409395 -36.6816036, 149.8406089 -36.6820667, 149.8405117 -36.6821811, 149.840404 -36.6822708)",2,
"[5152377, 1035888772]",Newtown Road,secondary,"['60', '50']",False,True,273.913,"LINESTRING (149.840404 -36.6822708, 149.8405117 -36.6821811, 149.8406089 -36.6820667, 149.8409395 -36.6816036, 149.8410979 -36.6814251, 149.841257 -36.6812525, 149.8415534 -36.6809436, 149.8416004 -36.6808946, 149.8418587 -36.6806122, 149.8419338 -36.6805143, 149.8419888 -36.6804325, 149.8420197 -36.6803583, 149.8420358 -36.6802873, 149.8420505 -36.6802153)",2,
32477283,Barrack Street,residential,,False,False,37.462999999999994,"LINESTRING (149.840404 -36.6822708, 149.8405655 -36.6823633, 149.8407766 -36.6824175)",,
5152566,Gipps Street,secondary,60,False,False,150.546,"LINESTRING (149.8432726 -36.6742826, 149.8432603 -36.6743382, 149.8432555 -36.6743599, 149.8430423 -36.6753251, 149.8430142 -36.675452, 149.8429779 -36.6756157)",2,
5152576,Carp Street,secondary,,False,True,111.876,"LINESTRING (149.8432726 -36.6742826, 149.8425449 -36.6741792, 149.8420374 -36.674107)",2,
7972216,Carp Street,secondary,60,False,True,100.679,"LINESTRING (149.8432726 -36.6742826, 149.8438998 -36.6743681, 149.8443852 -36.6744359)",2,
1118563395,Gipps Street,residential,,True,False,23.287,"LINESTRING (149.8432726 -36.6742826, 149.843249 -36.6742197, 149.8432523 -36.674205, 149.8432628 -36.6741586, 149.8433162 -36.6740891)",,
20812102,Hill Street,residential,,False,True,111.304,"LINESTRING (149.8405081 -36.6752933, 149.8404335 -36.6752829, 149.8404164 -36.6752805, 149.8393854 -36.6751359, 149.8393653 -36.675133, 149.8392787 -36.6751209)",,
1057170700,Auckland Street,tertiary,50,False,False,152.638,"LINESTRING (149.8405081 -36.6752933, 149.840707 -36.6743892, 149.8407094 -36.6743785, 149.8407864 -36.6740393, 149.8407906 -36.6740209, 149.8408085 -36.6739419)",2,
"[1057170699, 1057170700]",Auckland Street,tertiary,50,False,True,152.985,"LINESTRING (149.8405081 -36.6752933, 149.8403544 -36.6759946, 149.8402939 -36.6762708, 149.8402396 -36.6765216, 149.8402337 -36.6765489, 149.8402122 -36.6766485)",2,
5152566,Gipps Street,secondary,60,False,False,154.56300000000002,"LINESTRING (149.8429779 -36.6756157, 149.8429417 -36.6757784, 149.842672 -36.6769839)",2,
5152566,Gipps Street,secondary,60,False,True,150.546,"LINESTRING (149.8429779 -36.6756157, 149.8430142 -36.675452, 149.8430423 -36.6753251, 149.8432555 -36.6743599, 149.8432603 -36.6743382, 149.8432726 -36.6742826)",2,
5152583,Zingel Place,residential,40,False,False,122.34799999999998,"LINESTRING (149.8429779 -36.6756157, 149.8428863 -36.6755984, 149.8423803 -36.6755292, 149.8421978 -36.6754975, 149.8418188 -36.6754475, 149.8416254 -36.6754393)",,
"[1035888768, 1035888771, 5152566]",Gipps Street,secondary,"['60', '50']",False,False,203.235,"LINESTRING (149.842672 -36.6769839, 149.8426565 -36.6770549, 149.8424887 -36.6778246, 149.8424757 -36.6778849, 149.8424612 -36.6779513, 149.8423201 -36.6785978, 149.8422794 -36.6787843)",2,
5152566,Gipps Street,secondary,60,False,True,154.56300000000002,"LINESTRING (149.842672 -36.6769839, 149.8429417 -36.6757784, 149.8429779 -36.6756157)",2,
1057170702,Upper Street,residential,50,False,False,111.226,"LINESTRING (149.842672 -36.6769839, 149.842604 -36.676975, 149.8425853 -36.6769726, 149.8420125 -36.6768975, 149.8414411 -36.6768227)",,
1057170702,Upper Street,residential,50,False,True,113.50200000000001,"LINESTRING (149.842672 -36.6769839, 149.8427494 -36.6769942, 149.8427719 -36.6769972, 149.8439277 -36.6771503)",,
13537958,Peden Street,residential,50,False,False,152.318,"LINESTRING (149.8392787 -36.6751209, 149.8392954 -36.6750446, 149.8395569 -36.6738497, 149.8395605 -36.6738333, 149.8395732 -36.6737716)",,
"[13537958, 1057170703]",Peden Street,residential,50,False,True,152.911,"LINESTRING (149.8392787 -36.6751209, 149.8392623 -36.6751999, 149.8392262 -36.6753743, 149.8391355 -36.6758118, 149.8390801 -36.6760787, 149.8390133 -36.6764, 149.8390106 -36.6764128, 149.8389972 -36.6764774)",,
20812102,Hill Street,residential,,False,False,111.304,"LINESTRING (149.8392787 -36.6751209, 149.8393653 -36.675133, 149.8393854 -36.6751359, 149.8404164 -36.6752805, 149.8404335 -36.6752829, 149.8405081 -36.6752933)",,
20812102,Hill Street,residential,,False,True,152.652,"LINESTRING (149.8392787 -36.6751209, 149.8391905 -36.6751159, 149.8388987 -36.6750785, 149.838324 -36.6750029, 149.8381824 -36.6749689, 149.8377061 -36.6748187, 149.8376262 -36.6747937)",,
5152576,Carp Street,secondary,,False,False,111.876,"LINESTRING (149.8420374 -36.674107, 149.8425449 -36.6741792, 149.8432726 -36.6742826)",2,
5152576,Carp Street,secondary,,False,True,111.125,"LINESTRING (149.8420374 -36.674107, 149.8418884 -36.674087, 149.8409342 -36.6739588, 149.840906 -36.673955, 149.8408085 -36.6739419)",2,
1057170701,Upper Street,residential,50,False,False,71.72,"LINESTRING (149.8389972 -36.6764774, 149.8382042 -36.6763701)",,
1057170701,Upper Street,residential,50,False,True,110.046,"LINESTRING (149.8389972 -36.6764774, 149.8396537 -36.6765653, 149.8400759 -36.6766231, 149.8401104 -36.6766272, 149.8402122 -36.6766485)",,
"[13537958, 1057170703]",Peden Street,residential,50,False,False,152.911,"LINESTRING (149.8389972 -36.6764774, 149.8390106 -36.6764128, 149.8390133 -36.6764, 149.8390801 -36.6760787, 149.8391355 -36.6758118, 149.8392262 -36.6753743, 149.8392623 -36.6751999, 149.8392787 -36.6751209)",,
5152576,Carp Street,secondary,,False,False,111.78399999999999,"LINESTRING (149.8395732 -36.6737716, 149.8406722 -36.6739231, 149.8407076 -36.673928, 149.8408085 -36.6739419)",2,
13537958,Peden Street,residential,50,False,True,152.318,"LINESTRING (149.8395732 -36.6737716, 149.8395605 -36.6738333, 149.8395569 -36.6738497, 149.8392954 -36.6750446, 149.8392787 -36.6751209)",,
20812102,Hill Street,residential,,False,False,152.65200000000002,"LINESTRING (149.8376262 -36.6747937, 149.8377061 -36.6748187, 149.8381824 -36.6749689, 149.838324 -36.6750029, 149.8388987 -36.6750785, 149.8391905 -36.6751159, 149.8392787 -36.6751209)",,
20812102,Hill Street,residential,,False,True,53.586,"LINESTRING (149.8376262 -36.6747937, 149.8375271 -36.6747704, 149.8370381 -36.6746966)",,
7972220,Parker Street,residential,,False,False,215.518,"LINESTRING (149.8453102 -36.6765315, 149.8454613 -36.6758358, 149.8455146 -36.6755842, 149.8455611 -36.67538, 149.8457178 -36.6747074, 149.8457244 -36.6746748, 149.8457348 -36.6746235)",,
7972220,Parker Street,residential,,False,True,89.39,"LINESTRING (149.8453102 -36.6765315, 149.8451542 -36.6772425, 149.8451491 -36.6772658, 149.8451355 -36.6773231)",,
52985279,Sattler Street,residential,,False,False,99.616,"LINESTRING (149.8453102 -36.6765315, 149.8452291 -36.6765177, 149.8452119 -36.6765152, 149.8442118 -36.6763688)",,
7972217,Upper Street,residential,50,False,False,13.331,"LINESTRING (149.8368965 -36.6761866, 149.8367492 -36.6761662)",,
"[7972217, 1057170701]",Upper Street,residential,50,False,True,118.394,"LINESTRING (149.8368965 -36.6761866, 149.8375307 -36.6762756, 149.8382042 -36.6763701)",,
20812095,Wallace Street,residential,,False,False,224.083,"LINESTRING (149.8368965 -36.6761866, 149.8368794 -36.676265, 149.8364791 -36.6781013, 149.8364637 -36.6781717)",,
20812130,High Street,residential,50,False,False,31.02,"LINESTRING (149.8364637 -36.6781717, 149.8361207 -36.6781253)",2,
