osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width
6114728,C425,Little Yarra Road,secondary,False,False,83.85,"LINESTRING (145.6141605 -37.7815616, 145.6141812 -37.7816391, 145.6142866 -37.7820332, 145.6143577 -37.7822994)",,,
"[136404092, 136404094]",B380,Warburton Highway,primary,False,False,521.843,"LINESTRING (145.6141605 -37.7815616, 145.6142898 -37.7815768, 145.6158237 -37.7817571, 145.6162222 -37.7817605, 145.616524 -37.781746, 145.6168003 -37.7817202, 145.6170578 -37.7816843, 145.6173976 -37.7816211, 145.6181594 -37.7814367, 145.6186098 -37.7813935, 145.6195531 -37.7814277, 145.6198858 -37.7814455, 145.6200239 -37.7814364)",2,"['70', '50']",
136404092,B380,Warburton Highway,primary,False,True,237.226,"LINESTRING (145.6141605 -37.7815616, 145.6140789 -37.7815473, 145.6137015 -37.7814812, 145.6132769 -37.781418, 145.6131528 -37.7814194, 145.6130673 -37.7814312, 145.6130316 -37.7814376, 145.6116607 -37.7816852, 145.6115217 -37.781713)",2,50,
136404094,B380,Warburton Highway,primary,False,True,23.843,"LINESTRING (145.620295 -37.7814282, 145.6200239 -37.7814364)",,70,
87321520,,Hilltop Court,residential,False,False,363.383,"LINESTRING (145.6152044 -37.7862436, 145.6149874 -37.7861888, 145.6148324 -37.7861985, 145.6146046 -37.7863961, 145.614461 -37.7864348, 145.6141721 -37.7863405, 145.6140045 -37.7863159, 145.6135287 -37.7862938, 145.6133782 -37.7862052, 145.6131776 -37.7859906, 145.6129759 -37.7858701, 145.6128058 -37.7858521, 145.6124593 -37.7858827, 145.6121711 -37.7859508, 145.6119824 -37.785988, 145.6114831 -37.7859119)",,,
87321519,,Hoddle Street,residential,False,False,141.776,"LINESTRING (145.6115605 -37.7856158, 145.6118804 -37.7843661)",,,
87321519,,Hoddle Street,residential,False,True,33.62,"LINESTRING (145.6115605 -37.7856158, 145.6114831 -37.7859119)",,,
87321523,,Birrarrung Rise,residential,False,True,162.443,"LINESTRING (145.6115605 -37.7856158, 145.610755 -37.7854677, 145.6106365 -37.7854646, 145.610548 -37.785473, 145.6103803 -37.7854925, 145.6101424 -37.7855049, 145.610041 -37.7854921, 145.6099573 -37.7854666, 145.609868 -37.785419, 145.6098179 -37.7853454)",2,,5
6114728,C425,Little Yarra Road,secondary,False,False,50.254,"LINESTRING (145.6143577 -37.7822994, 145.614485 -37.78274)",,,
6114728,C425,Little Yarra Road,secondary,False,True,83.85,"LINESTRING (145.6143577 -37.7822994, 145.6142866 -37.7820332, 145.6141812 -37.7816391, 145.6141605 -37.7815616)",,,
