osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref
8060148,2,Langelandsgade,tertiary,50,False,False,56.846000000000004,"LINESTRING (10.1968688 56.1631244, 10.1968743 56.1631874, 10.1969725 56.1636322)",
105307583,,Vestervang,residential,50,False,True,70.81,"LINESTRING (10.1968688 56.1631244, 10.1967704 56.1631283, 10.1958817 56.1631837, 10.1958313 56.1631874, 10.1957323 56.1631948)",
498918211,2,Langelandsgade,tertiary,50,False,False,13.92,"LINESTRING (10.1975984 56.1665483, 10.1976181 56.166673)",
498918211,2,Langelandsgade,tertiary,50,False,True,131.081,"LINESTRING (10.1975984 56.1665483, 10.1973578 56.1653771)",
16806114,,Emil Aarestrups Vej,residential,50,False,False,68.344,"LINESTRING (10.1975984 56.1665483, 10.1974851 56.1665527, 10.1964991 56.1666042)",
8080006,3,Vestre Ringgade,secondary,60,True,False,6.847,"LINESTRING (10.1985858 56.1707037, 10.1984832 56.1706807)",O1
"[9411707, 279057918]","['2', '3']",Kaserneboulevarden,tertiary,50,False,"[False, True]",95.973,"LINESTRING (10.1972025 56.1646252, 10.1973056 56.1646155, 10.1973976 56.1646236, 10.1980621 56.1646804, 10.1980836 56.1646824, 10.1985483 56.1647267, 10.1987331 56.164742)",
104051544,1,Paludan-Müllers Vej,tertiary,50,True,False,70.618,"LINESTRING (10.1972025 56.1646252, 10.197078 56.1646512, 10.1968174 56.16469, 10.1967613 56.1646993, 10.1964836 56.1647454, 10.1963051 56.1647817, 10.1961386 56.1648429)",
"[161200257, 498918211]","['2', '3']",Langelandsgade,tertiary,50,False,False,84.168,"LINESTRING (10.1972025 56.1646252, 10.1972214 56.1646885, 10.1973364 56.1652692, 10.1973578 56.1653771)",
"[498672912, 8060148]","['2', '3']",Langelandsgade,tertiary,50,False,True,111.34200000000001,"LINESTRING (10.1972025 56.1646252, 10.1971917 56.1645672, 10.1971807 56.1645207, 10.1971208 56.1642218, 10.1971096 56.1641775, 10.1971019 56.1641468, 10.1969725 56.1636322)",
"[788083576, 741996208, 272706500, 272706502]","['2', '3']",Nordre Ringgade,secondary,60,True,False,133.362,"LINESTRING (10.2023751 56.171285, 10.2028861 56.1713216, 10.2034497 56.1713706, 10.2037519 56.1714072, 10.2041536 56.1714744, 10.2042388 56.1714897, 10.2043273 56.1715055, 10.2044773 56.1715323)",O1
161190692,2,Nørrebrogade,secondary,60,True,False,57.675,"LINESTRING (10.2103664 56.1633814, 10.2100108 56.1638608)",O1
