osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,junction,bridge
967446738,,primary,True,False,20.323,"LINESTRING (144.7314171 -37.577028, 144.7313614 -37.5770179, 144.7313145 -37.5770009, 144.7312582 -37.5769706, 144.731222 -37.576939)",,2,C743,roundabout,
"[172495349, 172495347, 28664229, 28664230]",Macedon Street,primary,True,False,246.31199999999995,"LINESTRING (144.731206 -37.5769044, 144.7311441 -37.5768407, 144.7310831 -37.5767936, 144.7309366 -37.5767112, 144.7307098 -37.5766099, 144.7301765 -37.5763749, 144.7298921 -37.5762486, 144.7296815 -37.5761471, 144.7295055 -37.5760547, 144.7293034 -37.5759385, 144.7290541 -37.5757894, 144.728964 -37.5757623, 144.7288478 -37.575763)",,,C743,,yes
967446742,,primary,True,False,22.861,"LINESTRING (144.731206 -37.5769044, 144.7312058 -37.5768662, 144.7312127 -37.5768342, 144.7312279 -37.5767978, 144.7312451 -37.5767716, 144.7312719 -37.5767469, 144.7313064 -37.5767259)",,,C743,roundabout,
28664088,,primary,True,False,16.087,"LINESTRING (144.7266569 -37.5783763, 144.7266966 -37.578369, 144.726737 -37.5783729, 144.7267664 -37.5783838, 144.7267963 -37.5784057, 144.7268104 -37.5784248)",,,C706,roundabout,
28664100,Horne Street,primary,True,False,344.62399999999997,"LINESTRING (144.7266569 -37.5783763, 144.7267959 -37.5782173, 144.7268159 -37.578191, 144.7268803 -37.5781059, 144.7274654 -37.577333, 144.7275332 -37.5772388, 144.7277407 -37.5769503, 144.7282252 -37.5762766, 144.7283654 -37.5760918, 144.728483 -37.5759369, 144.7285608 -37.5758253, 144.7286038 -37.575695)",,,C706,,
28664088,,primary,True,False,16.755,"LINESTRING (144.7268104 -37.5784248, 144.7268199 -37.5784562, 144.7268183 -37.5784781, 144.7267929 -37.5785214, 144.7267618 -37.5785422, 144.726743 -37.5785492)",,,C706,roundabout,
28664088,,primary,True,False,14.893,"LINESTRING (144.726743 -37.5785492, 144.7267029 -37.5785548, 144.7266674 -37.5785505, 144.7266313 -37.5785356, 144.7265983 -37.5785041)",,,C706,roundabout,
"[1262054361, 726595501, 28664103]",Horne Street,primary,True,False,286.05199999999996,"LINESTRING (144.726743 -37.5785492, 144.7265624 -37.578726, 144.7261216 -37.5793315, 144.7257669 -37.5798114, 144.7257009 -37.5799051, 144.7255984 -37.5800433, 144.7255418 -37.5801214, 144.7253493 -37.5803867, 144.7252246 -37.5805586, 144.7252001 -37.5805949, 144.7251782 -37.5806265, 144.7251339 -37.5806871, 144.7251074 -37.5807258, 144.7250832 -37.5807569)",,,C706,,
28664088,,primary,True,False,1.821,"LINESTRING (144.7265983 -37.5785041, 144.7265906 -37.5784889)",,,C706,roundabout,
719036169,,primary,True,False,30.179000000000002,"LINESTRING (144.7286934 -37.5754702, 144.7287607 -37.5754564, 144.728804 -37.5754574, 144.7288702 -37.5754743, 144.7289218 -37.5755052, 144.7289692 -37.5755708)",,,C743,roundabout,
28664097,,primary,True,False,26.09,"LINESTRING (144.7289692 -37.5755708, 144.7289765 -37.5756256, 144.7289645 -37.5756698, 144.7289243 -37.5757219, 144.7288478 -37.575763)",,,C743,roundabout,
"[28664232, 172495348, 79582277, 28664231]",Macedon Street,primary,True,False,245.22700000000003,"LINESTRING (144.7289692 -37.5755708, 144.7290779 -37.5756693, 144.7291755 -37.5757517, 144.7292023 -37.575767, 144.7293361 -37.5758436, 144.7295154 -37.5759458, 144.7299415 -37.5761609, 144.7302336 -37.5762878, 144.7306109 -37.5764563, 144.730753 -37.5765304, 144.7309473 -37.5766346, 144.7310387 -37.576674, 144.7311177 -37.5766937, 144.7311874 -37.5767045, 144.7312177 -37.5767092, 144.7313064 -37.5767259)",,,C743,,yes
719036166,,primary,True,False,7.678,"LINESTRING (144.7288478 -37.575763, 144.7287616 -37.575773)",,,C743,roundabout,
719036165,,primary,True,False,16.945999999999998,"LINESTRING (144.7287616 -37.575773, 144.7286942 -37.5757594, 144.7286633 -37.5757456, 144.7286038 -37.575695)",,,C743,roundabout,
"[788115916, 28664101]",Horne Street,primary,True,False,341.4549999999999,"LINESTRING (144.7287616 -37.575773, 144.7286613 -37.5758869, 144.7285755 -37.5759921, 144.7285154 -37.5760681, 144.72842 -37.5761888, 144.7283206 -37.5763213, 144.7281949 -37.5765031, 144.7281688 -37.5765388, 144.7281057 -37.5766253, 144.7276601 -37.5772357, 144.7275943 -37.5773258, 144.7273017 -37.5777267, 144.7270464 -37.578083, 144.7269925 -37.5781583, 144.7269161 -37.5782649, 144.7268104 -37.5784248)",,,C706,,
719036168,,primary,True,False,10.454,"LINESTRING (144.7286038 -37.575695, 144.7285796 -37.5756433, 144.7285767 -37.5756045)",,,C743,roundabout,
719036167,,primary,True,False,18.909,"LINESTRING (144.7285767 -37.5756045, 144.7286079 -37.575529, 144.7286551 -37.5754884, 144.7286934 -37.5754702)",,,C743,roundabout,
"[172476664, 172476662, 172476663]",Station Street,tertiary,True,False,131.129,"LINESTRING (144.7290985 -37.582578, 144.7291785 -37.5826468, 144.7292982 -37.5827071, 144.7294807 -37.5827891, 144.7301344 -37.5830828, 144.7302457 -37.5831338, 144.7303601 -37.5831955)",,,,,
172476665,,tertiary,True,False,16.721,"LINESTRING (144.7290985 -37.582578, 144.7290985 -37.5826195, 144.7290735 -37.5826619, 144.7290349 -37.5826879, 144.7290086 -37.5826947)",,,,roundabout,
172476665,,tertiary,True,False,5.928,"LINESTRING (144.7289359 -37.5825008, 144.7289863 -37.5824972, 144.7290021 -37.5825014)",,,,roundabout,
"[79582264, 74131167]",Station Street,tertiary,True,False,121.49,"LINESTRING (144.7288445 -37.5826108, 144.7287563 -37.5825569, 144.7287155 -37.5825319, 144.7286236 -37.5824902, 144.7281227 -37.5822577, 144.7278772 -37.5821609, 144.7276488 -37.5820708)",60,,,,
172476665,,tertiary,True,False,15.843,"LINESTRING (144.7288445 -37.5826108, 144.7288467 -37.5825762, 144.7288634 -37.5825442, 144.7288942 -37.5825175, 144.7289359 -37.5825008)",,,,roundabout,
172637965,Pasley Street,residential,False,True,287.065,"LINESTRING (144.7271613 -37.5754529, 144.7271105 -37.575522, 144.7264265 -37.5764636, 144.7257368 -37.5774291, 144.7255691 -37.5776519, 144.7255392 -37.5776916)",,,,,
574587498,Ardcloney Drive,residential,True,False,13.399,"LINESTRING (144.7329368 -37.5781372, 144.7328184 -37.5782128)",50,1,,,
172791063,Macedon Street,primary,True,False,147.64100000000002,"LINESTRING (144.7329368 -37.5781372, 144.7331977 -37.5784007, 144.7337501 -37.5789585, 144.7337925 -37.5789936, 144.7339979 -37.5791633)",,,C743,,
574587499,Macedon Street,primary,True,False,18.913,"LINESTRING (144.7328184 -37.5782128, 144.7326829 -37.5780809)",,2,C743,,
201527662,Evans Street,tertiary,False,True,8.997,"LINESTRING (144.7266906 -37.5834057, 144.7267407 -37.5833352)",,,,,
201517102,Evans Street,tertiary,False,True,13.662,"LINESTRING (144.7276488 -37.5820708, 144.7277272 -37.5819648)",,,,,
201527662,Evans Street,tertiary,False,False,161.77300000000002,"LINESTRING (144.7276488 -37.5820708, 144.7276042 -37.5821329, 144.7275862 -37.5821579, 144.7267407 -37.5833352)",,,,,
"[79582281, 1262054349, 201527663, 1262054357, 972836188]","['Station Street', 'Gap Road']",tertiary,True,False,269.136,"LINESTRING (144.7276488 -37.5820708, 144.7269019 -37.5817166, 144.7263119 -37.581458, 144.725576 -37.5810984, 144.725539 -37.5810803, 144.7252556 -37.5809479, 144.7252129 -37.580928, 144.7251721 -37.5809088, 144.7251285 -37.5808884, 144.725021 -37.580838)",,2,,,
79582275,Barkly Street,tertiary,False,False,140.482,"LINESTRING (144.7305817 -37.583021, 144.7313716 -37.5819236)",,,,,
173553306,Barkly Street,tertiary,True,False,24.625,"LINESTRING (144.7305817 -37.583021, 144.7305307 -37.5831291, 144.7304907 -37.5832303)",,1,,,
79582275,Barkly Street,tertiary,False,True,140.482,"LINESTRING (144.7313716 -37.5819236, 144.7305817 -37.583021)",,,,,
"[173553237, 198987597]",Barkly Street,tertiary,True,False,113.703,"LINESTRING (144.7313716 -37.5819236, 144.7314308 -37.5818085, 144.7315327 -37.5816618, 144.7315812 -37.5815932, 144.7318415 -37.5812252, 144.7319281 -37.5811176, 144.7319408 -37.5810626, 144.7319514 -37.5810166)",,1,,,
173553315,Barkly Street,tertiary,True,False,15.242,"LINESTRING (144.730265 -37.5834467, 144.7302837 -37.5834041, 144.7303044 -37.5833136)",,1,,,
172476665,,tertiary,True,False,4.266,"LINESTRING (144.7290086 -37.5826947, 144.7289877 -37.5827, 144.7289613 -37.5826985)",,,,roundabout,
172480902,Miller Street,residential,False,False,7.907,"LINESTRING (144.7239993 -37.5821286, 144.7240769 -37.5821643)",,,,,
"[1262054352, 967446758, 1262054359]",Horne Street,primary,True,False,169.81100000000004,"LINESTRING (144.7239993 -37.5821286, 144.7244185 -37.5815052, 144.7245332 -37.5813346, 144.7247474 -37.5810322, 144.7248154 -37.5809369, 144.7248565 -37.5808758, 144.7249169 -37.5807858)",60,2,C706,,
172480902,Miller Street,residential,False,True,7.907,"LINESTRING (144.7240769 -37.5821643, 144.7239993 -37.5821286)",,,,,
172637952,Ligar Street,residential,True,False,25.875999999999998,"LINESTRING (144.7243035 -37.5770669, 144.7242365 -37.5771986, 144.724193 -37.5772825)",,1,,,
172637937,Cornish Street,residential,True,False,18.539,"LINESTRING (144.7238563 -37.5772156, 144.7239652 -37.5772458, 144.7240578 -37.5772626)",,1,,,
172637898,,residential,True,False,9.376,"LINESTRING (144.7241012 -37.5772477, 144.7241538 -37.577254, 144.724193 -37.5772825)",,1,,roundabout,
172637928,Ligar Street,residential,True,False,27.197000000000003,"LINESTRING (144.7241012 -37.5772477, 144.7242043 -37.5771837, 144.7243035 -37.5770669)",,1,,,
172637898,,residential,True,False,4.205,"LINESTRING (144.7240578 -37.5772626, 144.7240782 -37.5772529, 144.7241012 -37.5772477)",,1,,roundabout,
172637898,,residential,True,False,5.028,"LINESTRING (144.724193 -37.5772825, 144.7242035 -37.5773036, 144.7242052 -37.5773261)",,1,,roundabout,
172637898,,residential,True,False,8.048,"LINESTRING (144.7242052 -37.5773261, 144.7241972 -37.5773494, 144.72418 -37.5773693, 144.7241555 -37.5773836)",,1,,roundabout,
172637932,Cornish Street,residential,True,False,23.907,"LINESTRING (144.7242052 -37.5773261, 144.7243068 -37.5773897, 144.724416 -37.5774614)",,1,,,
172637898,,residential,True,False,8.393999999999998,"LINESTRING (144.7240245 -37.5773305, 144.7240295 -37.577293, 144.7240578 -37.5772626)",,1,,roundabout,
172637947,Cornish Street,residential,True,False,19.593,"LINESTRING (144.7240245 -37.5773305, 144.7239458 -37.5772825, 144.7238563 -37.5772156)",,1,,,
172637898,,residential,True,False,1.92,"LINESTRING (144.7240305 -37.5773471, 144.7240245 -37.5773305)",,1,,roundabout,
172637898,,residential,True,False,2.554,"LINESTRING (144.7241555 -37.5773836, 144.7241279 -37.5773906)",,1,,roundabout,
172637898,,residential,True,False,10.417,"LINESTRING (144.7241279 -37.5773906, 144.7240698 -37.5773821, 144.7240305 -37.5773471)",,1,,roundabout,
172637940,Ligar Street,residential,True,False,22.097,"LINESTRING (144.7241279 -37.5773906, 144.7240551 -37.5774405, 144.7240302 -37.5774576, 144.7239506 -37.5775304)",,1,,,
172637916,Cornish Street,residential,False,False,70.431,"LINESTRING (144.724416 -37.5774614, 144.7251138 -37.5777702)",,,,,
172637950,Cornish Street,residential,True,False,24.546,"LINESTRING (144.724416 -37.5774614, 144.7242727 -37.5774226, 144.7242041 -37.5773998, 144.7241555 -37.5773836)",,1,,,
172637931,Ligar Street,residential,True,False,21.576,"LINESTRING (144.7239506 -37.5775304, 144.7239953 -37.5774375, 144.7240305 -37.5773471)",,1,,,
172637949,Pasley Street,residential,True,False,20.464,"LINESTRING (144.7255392 -37.5776916, 144.7254863 -37.5777877, 144.7254752 -37.5778664)",,1,,,
172637965,Pasley Street,residential,False,False,287.06500000000005,"LINESTRING (144.7255392 -37.5776916, 144.7255691 -37.5776519, 144.7257368 -37.5774291, 144.7264265 -37.5764636, 144.7271105 -37.575522, 144.7271613 -37.5754529)",,,,,
172637916,Cornish Street,residential,False,True,70.431,"LINESTRING (144.7251138 -37.5777702, 144.724416 -37.5774614)",,,,,
172637938,Cornish Street,residential,True,False,21.948,"LINESTRING (144.7251138 -37.5777702, 144.7252063 -37.5778047, 144.725346 -37.5778405)",,1,,,
172637899,,residential,True,False,8.716999999999999,"LINESTRING (144.7253926 -37.5778296, 144.7254252 -37.5778336, 144.7254539 -37.5778465, 144.7254752 -37.5778664)",,1,,roundabout,
172637942,Pasley Street,residential,True,False,20.110999999999997,"LINESTRING (144.7253926 -37.5778296, 144.7254595 -37.5777765, 144.7255392 -37.5776916)",,1,,,
172637899,,residential,True,False,4.282,"LINESTRING (144.725346 -37.5778405, 144.7253926 -37.5778296)",,1,,roundabout,
172637899,,residential,True,False,4.235,"LINESTRING (144.7254752 -37.5778664, 144.7254843 -37.577884, 144.7254875 -37.5779029)",,1,,roundabout,
172637899,,residential,True,False,9.434999999999999,"LINESTRING (144.7254875 -37.5779029, 144.7254808 -37.5779307, 144.7254613 -37.5779544, 144.725432 -37.5779705)",,1,,roundabout,
172637943,Cornish Street,residential,True,False,21.305,"LINESTRING (144.7254875 -37.5779029, 144.7255305 -37.5779292, 144.7255828 -37.5779612, 144.7256706 -37.5780276)",,1,,,
172637899,,residential,True,False,9.419,"LINESTRING (144.7253028 -37.5779134, 144.7253047 -37.5778852, 144.7253198 -37.5778596, 144.725346 -37.5778405)",,1,,roundabout,
172637936,Cornish Street,residential,True,False,23.131999999999998,"LINESTRING (144.7253028 -37.5779134, 144.7251775 -37.5778307, 144.7251138 -37.5777702)",,1,,,
172637899,,residential,True,False,2.093,"LINESTRING (144.7253091 -37.5779315, 144.7253052 -37.5779226, 144.7253028 -37.5779134)",,1,,roundabout,
172637899,,residential,True,False,3.149,"LINESTRING (144.725432 -37.5779705, 144.725415 -37.5779749, 144.7253973 -37.5779767)",,1,,roundabout,
172637899,,residential,True,False,9.777,"LINESTRING (144.7253973 -37.5779767, 144.7253609 -37.5779717, 144.7253298 -37.5779558, 144.7253091 -37.5779315)",,1,,roundabout,
172637923,Pasley Street,residential,True,False,20.589,"LINESTRING (144.7253973 -37.5779767, 144.7253501 -37.5780155, 144.7252941 -37.5780616, 144.7252376 -37.5781118)",,1,,,
172637910,Cornish Street,residential,False,False,74.368,"LINESTRING (144.7256706 -37.5780276, 144.7264054 -37.5783565)",,,,,
172637941,Cornish Street,residential,True,False,21.968,"LINESTRING (144.7256706 -37.5780276, 144.7255386 -37.5779979, 144.7254852 -37.5779842, 144.725432 -37.5779705)",,1,,,
172637948,Pasley Street,residential,True,False,21.032999999999998,"LINESTRING (144.7252376 -37.5781118, 144.7252566 -37.5780515, 144.7252778 -37.578003, 144.7253091 -37.5779315)",,1,,,
172637910,Cornish Street,residential,False,True,74.368,"LINESTRING (144.7264054 -37.5783565, 144.7256706 -37.5780276)",,,,,
172637953,Cornish Street,residential,True,False,19.444,"LINESTRING (144.7264054 -37.5783565, 144.7265335 -37.5783974, 144.726616 -37.5783994)",,1,,,
28664088,,primary,True,False,4.426,"LINESTRING (144.726616 -37.5783994, 144.7266569 -37.5783763)",,,C706,roundabout,
28664088,,primary,True,False,10.613,"LINESTRING (144.7265906 -37.5784889, 144.7265859 -37.5784548, 144.726596 -37.5784235, 144.726616 -37.5783994)",,,C706,roundabout,
172637951,Cornish Street,residential,True,False,21.988,"LINESTRING (144.7265906 -37.5784889, 144.7265218 -37.578436, 144.726507 -37.5784259, 144.7264054 -37.5783565)",,1,,,
173553333,Ardcloney Drive,residential,False,True,17.997999999999998,"LINESTRING (144.7341252 -37.5763854, 144.7341256 -37.5764348, 144.7341272 -37.5764962, 144.7341036 -37.5765437)",,,,,
173553342,Sherwood Court,residential,False,False,92.968,"LINESTRING (144.7341252 -37.5763854, 144.7338289 -37.5763646, 144.7335594 -37.5763993, 144.7333338 -37.5765087, 144.7331739 -37.5766284)",,,,,
173553333,Ardcloney Drive,residential,False,False,17.997999999999998,"LINESTRING (144.7341036 -37.5765437, 144.7341272 -37.5764962, 144.7341256 -37.5764348, 144.7341252 -37.5763854)",,,,,
173553333,Ardcloney Drive,residential,False,True,121.434,"LINESTRING (144.7341036 -37.5765437, 144.7340637 -37.5766239, 144.7339862 -37.5767724, 144.7338794 -37.5769087, 144.7338468 -37.5770093, 144.733836 -37.5771235, 144.7338692 -37.5772428, 144.7338845 -37.5773365, 144.7338768 -37.5774771, 144.7338648 -37.57755, 144.7338448 -37.5775817)",,,,,
173553342,Sherwood Court,residential,False,True,92.968,"LINESTRING (144.7331739 -37.5766284, 144.7333338 -37.5765087, 144.7335594 -37.5763993, 144.7338289 -37.5763646, 144.7341252 -37.5763854)",,,,,
967446737,,primary,True,False,4.098,"LINESTRING (144.731222 -37.576939, 144.731206 -37.5769044)",,,C743,roundabout,
173553333,Ardcloney Drive,residential,False,False,121.43400000000001,"LINESTRING (144.7338448 -37.5775817, 144.7338648 -37.57755, 144.7338768 -37.5774771, 144.7338845 -37.5773365, 144.7338692 -37.5772428, 144.733836 -37.5771235, 144.7338468 -37.5770093, 144.7338794 -37.5769087, 144.7339862 -37.5767724, 144.7340637 -37.5766239, 144.7341036 -37.5765437)",,,,,
173553333,Ardcloney Drive,residential,False,True,60.967999999999996,"LINESTRING (144.7338448 -37.5775817, 144.7338232 -37.577616, 144.733764 -37.5776776, 144.7336414 -37.5777488, 144.7334661 -37.5777922, 144.733267 -37.5778454)",,,,,
173553341,College Place,residential,False,False,77.213,"LINESTRING (144.7338448 -37.5775817, 144.7340611 -37.5776596, 144.7342188 -37.5777777, 144.734405 -37.5779391, 144.7344575 -37.5780468)",,,,,
967446729,,primary_link,True,False,16.695,"LINESTRING (144.7325527 -37.5777512, 144.7324897 -37.5778928)",,1,,,
967446730,Macedon Street,primary,True,False,37.74,"LINESTRING (144.7325527 -37.5777512, 144.7328179 -37.5780177)",,,C743,,
173553314,,primary_link,True,False,14.688,"LINESTRING (144.7324014 -37.5778066, 144.7325527 -37.5777512)",,1,,,
967446732,Macedon Street,primary,True,False,119.52100000000002,"LINESTRING (144.7324014 -37.5778066, 144.7318261 -37.5771939, 144.7317443 -37.5771153, 144.7316934 -37.5770822, 144.7316199 -37.5770478, 144.731564 -37.5770285, 144.731515 -37.577015)",,2,C743,,
74120401,Ardcloney Drive,residential,True,False,43.605999999999995,"LINESTRING (144.733267 -37.5778454, 144.7330951 -37.577988, 144.7329368 -37.5781372)",50,1,,,
173553333,Ardcloney Drive,residential,False,False,60.96799999999999,"LINESTRING (144.733267 -37.5778454, 144.7334661 -37.5777922, 144.7336414 -37.5777488, 144.733764 -37.5776776, 144.7338232 -37.577616, 144.7338448 -37.5775817)",,,,,
"[990226840, 173553345]",O'Shanassy Street,residential,True,False,51.405,"LINESTRING (144.7324897 -37.5778928, 144.7322929 -37.5780956, 144.7321166 -37.5782476)",,1,,,
967446731,Macedon Street,primary,True,False,12.346,"LINESTRING (144.7324897 -37.5778928, 144.7324178 -37.5778228, 144.7324014 -37.5778066)",,,C743,,
574587501,Macedon Street,primary,True,False,16.922,"LINESTRING (144.7328179 -37.5780177, 144.7329368 -37.5781372)",,,C743,,
967446733,Ardcloney Drive,residential,True,False,43.980000000000004,"LINESTRING (144.7328179 -37.5780177, 144.7330355 -37.5779295, 144.733267 -37.5778454)",,1,,,
173553341,College Place,residential,False,True,77.213,"LINESTRING (144.7344575 -37.5780468, 144.734405 -37.5779391, 144.7342188 -37.5777777, 144.7340611 -37.5776596, 144.7338448 -37.5775817)",,,,,
173553337,Ardcloney Drive,residential,True,False,13.817,"LINESTRING (144.7326829 -37.5780809, 144.7328179 -37.5780177)",,1,,,
574587500,Macedon Street,primary,True,False,26.969,"LINESTRING (144.7326829 -37.5780809, 144.7324897 -37.5778928)",,2,C743,,
173553261,O'Shanassy Street,residential,False,True,237.09499999999997,"LINESTRING (144.7321166 -37.5782476, 144.7318084 -37.5786774, 144.7309281 -37.5799054, 144.7307875 -37.5801015)",,,,,
967446734,O'Shanassy Street,residential,True,False,55.67,"LINESTRING (144.7321166 -37.5782476, 144.7321376 -37.5781547, 144.7322309 -37.5780189, 144.7322549 -37.577989, 144.7324014 -37.5778066)",,1,,,
"[13972568, 967446727]",Evans Street,tertiary,True,False,190.881,"LINESTRING (144.7302445 -37.5784679, 144.7305515 -37.578001, 144.7307129 -37.5777716, 144.7310298 -37.5772855, 144.7311202 -37.5771566, 144.7311652 -37.5770798, 144.7311847 -37.5770464, 144.731222 -37.576939)",,,,,
173553244,Evans Street,tertiary,False,False,159.017,"LINESTRING (144.7302445 -37.5784679, 144.7300507 -37.5787366, 144.7297144 -37.5792028, 144.7294045 -37.5796289, 144.7293971 -37.5796391, 144.7293467 -37.5797084)",,2,,,
173553309,,primary_link,False,False,13.404,"LINESTRING (144.7339979 -37.5791633, 144.7339401 -37.5792748)",,,,,
173553309,,primary_link,False,True,13.375,"LINESTRING (144.7339979 -37.5791633, 144.7338608 -37.5792149)",,,,,
173553309,,primary_link,False,False,13.375,"LINESTRING (144.7338608 -37.5792149, 144.7339979 -37.5791633)",,,,,
28664063,Macedon Street,primary,True,False,144.601,"LINESTRING (144.7338608 -37.5792149, 144.7337349 -37.5791078, 144.7332504 -37.5786799, 144.7328184 -37.5782128)",,2,C743,,
28664063,Macedon Street,primary,True,False,9.654,"LINESTRING (144.7339401 -37.5792748, 144.7338608 -37.5792149)",,2,C743,,
173553309,,primary_link,False,True,13.404,"LINESTRING (144.7339401 -37.5792748, 144.7339979 -37.5791633)",,,,,
173553243,Barkly Street,residential,True,False,26.079,"LINESTRING (144.7339401 -37.5792748, 144.7337893 -37.5793854, 144.7337118 -37.5794224)",,,,,
251432504,Barkly Street,residential,True,False,36.874,"LINESTRING (144.7337118 -37.5794224, 144.7336525 -37.5794543, 144.733608 -37.5794782, 144.733419 -37.5796084, 144.733392 -37.5796345)",,,,,
173553251,Stawell Street,residential,False,True,15.607,"LINESTRING (144.7331673 -37.5795208, 144.733317 -37.5795958)",,,,,
28664058,Stawell Street,unclassified,False,False,41.062,"LINESTRING (144.7331673 -37.5795208, 144.7330764 -37.57955, 144.7327354 -37.5796594)",,,,,
28664058,Stawell Street,unclassified,False,True,37.159,"LINESTRING (144.7331673 -37.5795208, 144.7332846 -37.5794831, 144.7335581 -37.5793953)",,,,,
28664063,Macedon Street,primary,True,False,6.469,"LINESTRING (144.7343628 -37.5796121, 144.7343128 -37.5795695)",,2,C743,,
173553240,Barkly Street,residential,True,False,3.413,"LINESTRING (144.7343628 -37.5796121, 144.7343284 -37.579598)",,1,,,
173553251,Stawell Street,residential,False,False,15.607,"LINESTRING (144.733317 -37.5795958, 144.7331673 -37.5795208)",,,,,
173553251,Stawell Street,residential,False,True,7.887,"LINESTRING (144.733317 -37.5795958, 144.733392 -37.5796345)",,,,,
173553242,Barkly Street,residential,True,False,30.978,"LINESTRING (144.733317 -37.5795958, 144.7333385 -37.5795703, 144.7334119 -37.5794956, 144.7335581 -37.5793953)",,,,,
173553251,Stawell Street,residential,False,False,7.887,"LINESTRING (144.733392 -37.5796345, 144.733317 -37.5795958)",,,,,
251432504,Barkly Street,residential,True,False,43.274,"LINESTRING (144.733392 -37.5796345, 144.7332332 -37.5797876, 144.733183 -37.5798358, 144.7330798 -37.5799349)",,,,,
173553235,Barkly Street,residential,False,True,111.555,"LINESTRING (144.7330798 -37.5799349, 144.7323065 -37.5807292)",,,,,
173553242,Barkly Street,residential,True,False,43.28,"LINESTRING (144.7330798 -37.5799349, 144.7331728 -37.5797667, 144.733317 -37.5795958)",,,,,
173553261,O'Shanassy Street,residential,False,False,237.095,"LINESTRING (144.7307875 -37.5801015, 144.7309281 -37.5799054, 144.7318084 -37.5786774, 144.7321166 -37.5782476)",,,,,
173553326,O'Shanassy Street,residential,True,False,21.84,"LINESTRING (144.7307875 -37.5801015, 144.730749 -37.5801719, 144.7307294 -37.5802077, 144.7307115 -37.5802871)",,1,,,
173553280,Brook Street,residential,True,False,22.159,"LINESTRING (144.7303459 -37.5801861, 144.7304145 -37.5802229, 144.7304676 -37.5802513, 144.7305715 -37.5802606)",,1,,,
201517103,Brook Street,residential,False,True,102.84200000000001,"LINESTRING (144.7303459 -37.5801861, 144.7299244 -37.5799812, 144.7297807 -37.5799094, 144.7294481 -37.5797554, 144.7293467 -37.5797084)",,,,,
173553257,,residential,True,False,8.847999999999999,"LINESTRING (144.730626 -37.5802498, 144.7306811 -37.5802633, 144.7307115 -37.5802871)",,1,,roundabout,
173553276,O'Shanassy Street,residential,True,False,21.867,"LINESTRING (144.730626 -37.5802498, 144.7307007 -37.5801942, 144.7307295 -37.5801635, 144.7307875 -37.5801015)",,1,,,
173553257,,residential,True,False,4.951,"LINESTRING (144.7305715 -37.5802606, 144.730626 -37.5802498)",,1,,roundabout,
173553257,,residential,True,False,6.518000000000001,"LINESTRING (144.7307115 -37.5802871, 144.730728 -37.5803204, 144.7307262 -37.5803432)",,1,,roundabout,
