osmid,oneway,name,highway,reversed,length,geometry,junction,maxspeed,ref,lanes
28793469,False,Burke Street,residential,True,54.556000000000004,"LINESTRING (147.4006321 -19.572403, 147.4006007 -19.5724675, 147.4005956 -19.5724781, 147.4003118 -19.5727863)",,,,
174389793,True,,tertiary,False,8.992,"LINESTRING (147.4006321 -19.572403, 147.4006105 -19.5723681, 147.4006027 -19.5723283)",roundabout,,,
174391983,True,Parker Street,tertiary,False,11.324,"LINESTRING (147.4090257 -19.5734999, 147.4091052 -19.5735689)",,,,
174391893,True,,tertiary,False,13.455,"LINESTRING (147.4075978 -19.5750414, 147.4076368 -19.5750584, 147.4076542 -19.5750722, 147.4076855 -19.5751234)",roundabout,,,
174391968,True,MacMillan Street,tertiary,False,214.675,"LINESTRING (147.4075978 -19.5750414, 147.4076496 -19.5749853, 147.4089424 -19.5735846)",,,,
174389951,False,Wickham Street,residential,False,220.973,"LINESTRING (147.4057244 -19.5790368, 147.4071112 -19.5775395)",,,,
174391971,False,MacKenzie Street,residential,False,123.814,"LINESTRING (147.4057244 -19.5790368, 147.404814 -19.5783268)",,,,
174391971,False,MacKenzie Street,residential,True,123.755,"LINESTRING (147.4057244 -19.5790368, 147.4057851 -19.5791522, 147.4058166 -19.5791771, 147.4065645 -19.5798074)",,,,
174391925,True,MacKenzie Street,tertiary,False,11.469,"LINESTRING (147.4047384 -19.5784131, 147.4046541 -19.5783473)",,,,
1244766885,True,MacMillan Street,residential,False,13.399,"LINESTRING (147.4047384 -19.5784131, 147.4046218 -19.5784626)",,50,,
174389765,True,,trunk,False,10.264,"LINESTRING (147.4065504 -19.5742791, 147.4065806 -19.5742676, 147.4066129 -19.574263, 147.4066455 -19.5742657)",roundabout,,A1,
174391982,False,Cameron Street,residential,False,9.387,"LINESTRING (147.4028901 -19.5714124, 147.4029661 -19.5713677)",,,,
174391920,False,Cameron Street,residential,True,162.23000000000002,"LINESTRING (147.4028901 -19.5714124, 147.4028337 -19.5714685, 147.4025594 -19.5717663, 147.4024548 -19.571933, 147.4019105 -19.5725388)",,,,
174389783,True,Edwards Street,trunk,False,120.458,"LINESTRING (147.4037699 -19.5721098, 147.4028901 -19.5714124)",,,A1,
174391987,False,Wilmington Street,residential,False,8.614,"LINESTRING (147.4037699 -19.5721098, 147.4038335 -19.5720607)",,,,
174391987,False,Wilmington Street,residential,True,216.83499999999998,"LINESTRING (147.4037699 -19.5721098, 147.4037209 -19.572164, 147.4024875 -19.5735289, 147.4024275 -19.573594)",,,,
174389793,True,,tertiary,False,16.386,"LINESTRING (147.400667 -19.5722246, 147.4007038 -19.5722121, 147.4007429 -19.5722109, 147.4007804 -19.5722213, 147.4008127 -19.572242)",roundabout,,,
174389793,True,,tertiary,False,16.242,"LINESTRING (147.4008127 -19.572242, 147.4008363 -19.572271, 147.4008494 -19.5723053, 147.4008507 -19.5723418, 147.4008399 -19.5723769)",roundabout,,,
174389793,True,,tertiary,False,13.978,"LINESTRING (147.4006027 -19.5723283, 147.4006069 -19.5722971, 147.4006197 -19.5722681, 147.4006402 -19.5722433, 147.400667 -19.5722246)",roundabout,,,
174389793,True,,tertiary,False,9.379,"LINESTRING (147.4008399 -19.5723769, 147.4008242 -19.5724008, 147.4008028 -19.5724204, 147.4007771 -19.5724347)",roundabout,,,
174389835,True,Young Street,tertiary,False,201.59099999999998,"LINESTRING (147.4008399 -19.5723769, 147.4008761 -19.572407, 147.4022286 -19.5735318, 147.4022825 -19.5735766)",,,,
174389793,True,,tertiary,False,16.643,"LINESTRING (147.4007771 -19.5724347, 147.4007387 -19.572444, 147.400699 -19.5724415, 147.4006623 -19.5724274, 147.4006321 -19.572403)",roundabout,,,
174389898,False,Charles Street,residential,False,124.547,"LINESTRING (147.4003118 -19.5727863, 147.4012135 -19.5735162)",,,,
28793469,False,Burke Street,residential,False,54.556,"LINESTRING (147.4003118 -19.5727863, 147.4005956 -19.5724781, 147.4006007 -19.5724675, 147.4006321 -19.572403)",,,,
174389783,True,Edwards Street,trunk,False,11.363,"LINESTRING (147.404762 -19.5729194, 147.4046818 -19.5728506)",,,A1,
203743770,True,Munro Street,tertiary,False,218.17700000000002,"LINESTRING (147.404762 -19.5729194, 147.4047106 -19.5729757, 147.4034723 -19.5743331, 147.4034046 -19.5744074)",,,,
174389898,False,Charles Street,residential,False,96.226,"LINESTRING (147.4012135 -19.5735162, 147.4019056 -19.5740851)",,,,
174389898,False,Charles Street,residential,True,124.547,"LINESTRING (147.4012135 -19.5735162, 147.4003118 -19.5727863)",,,,
174389900,False,Cameron Street,residential,True,165.899,"LINESTRING (147.4012135 -19.5735162, 147.4001578 -19.5746282)",,,,
1097448941,True,,trunk,False,9.187,"LINESTRING (147.4056326 -19.5735146, 147.4056573 -19.5735041, 147.4056874 -19.5735016, 147.4057176 -19.5735046)",roundabout,,A1,
725911723,True,,trunk,False,7.345,"LINESTRING (147.4057933 -19.5735925, 147.4057992 -19.5736114, 147.4058006 -19.5736319, 147.405793 -19.5736567)",roundabout,,A1,
174389789,True,,tertiary,False,16.278000000000002,"LINESTRING (147.4022825 -19.5735766, 147.4023192 -19.5735644, 147.402358 -19.5735634, 147.4023953 -19.5735736, 147.4024275 -19.573594)",roundabout,,,
174389789,True,,tertiary,False,14.165,"LINESTRING (147.4024275 -19.573594, 147.402449 -19.5736186, 147.4024627 -19.5736477, 147.4024677 -19.5736792, 147.4024636 -19.5737108)",roundabout,,,
174391987,False,Wilmington Street,residential,False,216.83499999999998,"LINESTRING (147.4024275 -19.573594, 147.4024875 -19.5735289, 147.4037209 -19.572164, 147.4037699 -19.5721098)",,,,
174389783,True,Edwards Street,trunk,False,112.619,"LINESTRING (147.4055613 -19.5735966, 147.4054907 -19.5735368, 147.404762 -19.5729194)",,,A1,
1097448942,True,,trunk,False,12.241999999999999,"LINESTRING (147.4055613 -19.5735966, 147.4055772 -19.5735584, 147.4055855 -19.5735495, 147.405603 -19.5735307, 147.4056326 -19.5735146)",roundabout,,,
174389789,True,,tertiary,False,9.91,"LINESTRING (147.4022229 -19.5736434, 147.4022366 -19.5736166, 147.4022569 -19.5735939, 147.4022825 -19.5735766)",roundabout,,,
174389847,True,Young Street,tertiary,False,202.50699999999998,"LINESTRING (147.4022229 -19.5736434, 147.40217 -19.5735992, 147.4008229 -19.572473, 147.4007771 -19.5724347)",,,,
174389766,True,,trunk,False,6.112,"LINESTRING (147.4055611 -19.5736509, 147.4055567 -19.5736213, 147.4055613 -19.5735966)",roundabout,,A1,
174389771,True,Edwards Street,trunk,False,105.29200000000002,"LINESTRING (147.405793 -19.5736567, 147.4058636 -19.5737147, 147.4064677 -19.5742112, 147.4065504 -19.5742791)",,,A1,
1097448943,True,,trunk,False,10.577,"LINESTRING (147.405793 -19.5736567, 147.4057682 -19.5736954, 147.4057261 -19.5737257)",roundabout,,,
174389789,True,,tertiary,False,8.959,"LINESTRING (147.4022247 -19.5737228, 147.4022166 -19.5736833, 147.4022229 -19.5736434)",roundabout,,,
174389789,True,,tertiary,False,11.7,"LINESTRING (147.4024636 -19.5737108, 147.4024489 -19.5737431, 147.4024248 -19.5737698, 147.4023935 -19.5737887)",roundabout,,,
1228336164,True,Young Street,tertiary,False,109.056,"LINESTRING (147.4024636 -19.5737108, 147.402518 -19.5737543, 147.4031801 -19.5742771, 147.4032611 -19.5743411)",,,,
174389766,True,,trunk,False,6.547,"LINESTRING (147.4057261 -19.5737257, 147.4056638 -19.5737303)",roundabout,,A1,
174389766,True,,trunk,False,14.900000000000002,"LINESTRING (147.4056638 -19.5737303, 147.4056229 -19.5737229, 147.4055834 -19.5736929, 147.4055611 -19.5736509)",roundabout,,A1,
174391914,True,Graham Street,tertiary,False,209.43800000000002,"LINESTRING (147.4056638 -19.5737303, 147.4055934 -19.5738087, 147.4044299 -19.575104, 147.4043716 -19.5751674)",,,,
174389789,True,,tertiary,False,8.511,"LINESTRING (147.4023935 -19.5737887, 147.4023542 -19.5737985, 147.4023137 -19.573796)",roundabout,,,
174389789,True,,tertiary,False,12.831999999999997,"LINESTRING (147.4023137 -19.573796, 147.402276 -19.5737814, 147.4022452 -19.5737561, 147.4022247 -19.5737228)",roundabout,,,
174391956,True,Wilmington Street,tertiary,False,52.002,"LINESTRING (147.4023137 -19.573796, 147.4022645 -19.5738483, 147.4019845 -19.574146)",,50,,
174389898,False,Charles Street,residential,False,10.686,"LINESTRING (147.4019056 -19.5740851, 147.4019845 -19.574146)",,,,
174389898,False,Charles Street,residential,True,96.226,"LINESTRING (147.4019056 -19.5740851, 147.4012135 -19.5735162)",,,,
174391970,True,Wilmington Street,tertiary,False,52.351,"LINESTRING (147.4019056 -19.5740851, 147.4021765 -19.5737775, 147.4022247 -19.5737228)",,50,,
174389765,True,,trunk,False,13.174999999999999,"LINESTRING (147.4066455 -19.5742657, 147.4066847 -19.5742796, 147.4067178 -19.5743039, 147.4067416 -19.5743364)",roundabout,,A1,
174391915,True,Queen Street,tertiary,False,209.15099999999998,"LINESTRING (147.4066455 -19.5742657, 147.406692 -19.5742168, 147.4079768 -19.5728641)",,,,
174389765,True,,trunk,False,12.070999999999998,"LINESTRING (147.4067416 -19.5743364, 147.4067534 -19.5743708, 147.4067547 -19.574407, 147.4067454 -19.5744421)",roundabout,,A1,
174391877,True,Munro Street,tertiary,False,218.429,"LINESTRING (147.4033187 -19.5743369, 147.4033854 -19.5742641, 147.4046339 -19.5729065, 147.4046818 -19.5728506)",,,,
1228336166,True,,tertiary,False,12.488,"LINESTRING (147.4033187 -19.5743369, 147.403347 -19.5743456, 147.4033719 -19.5743611, 147.4033916 -19.5743821, 147.4034046 -19.5744074)",,,,
174389765,True,,trunk,False,9.626999999999999,"LINESTRING (147.4064897 -19.5743425, 147.4065144 -19.574306, 147.4065504 -19.5742791)",roundabout,,A1,
174389770,True,Edwards Street,trunk,False,105.376,"LINESTRING (147.4064897 -19.5743425, 147.4064044 -19.5742736, 147.4058045 -19.573789, 147.4057261 -19.5737257)",,,A1,
174389765,True,,trunk,False,11.001,"LINESTRING (147.4067454 -19.5744421, 147.4067283 -19.5744709, 147.4067041 -19.5744947, 147.4066743 -19.574512)",roundabout,,A1,
174391919,True,Edwards Street,tertiary,False,104.52199999999999,"LINESTRING (147.4067454 -19.5744421, 147.4067954 -19.5744823, 147.4074482 -19.5750077, 147.4075027 -19.575054)",,,,
174389931,True,Young Street,tertiary,False,110.137,"LINESTRING (147.4034082 -19.5744615, 147.4034889 -19.5745274, 147.4041298 -19.5750506, 147.4042027 -19.5751101)",,,,
1228336166,True,,tertiary,False,12.935,"LINESTRING (147.4034082 -19.5744615, 147.403398 -19.574489, 147.4033802 -19.5745127, 147.4033563 -19.5745311, 147.4033279 -19.5745425)",,,,
174389765,True,,trunk,False,11.345,"LINESTRING (147.4064889 -19.5744422, 147.4064798 -19.5744093, 147.4064801 -19.5743753, 147.4064897 -19.5743425)",roundabout,,A1,
1228336166,True,,tertiary,False,4.67,"LINESTRING (147.4033279 -19.5745425, 147.4033134 -19.5745453, 147.4032985 -19.5745463, 147.4032837 -19.5745454)",,,,
174389765,True,,trunk,False,9.498999999999999,"LINESTRING (147.4066743 -19.574512, 147.4066305 -19.5745231, 147.4065853 -19.5745202)",roundabout,,A1,
174389765,True,,trunk,False,13.774000000000001,"LINESTRING (147.4065853 -19.5745202, 147.4065448 -19.5745044, 147.4065115 -19.5744776, 147.4064889 -19.5744422)",roundabout,,A1,
174389772,True,Queen Street,trunk,False,204.67600000000002,"LINESTRING (147.4065853 -19.5745202, 147.4065135 -19.5746002, 147.4053611 -19.5758852, 147.4053237 -19.5759256)",,,A1,
174389900,False,Cameron Street,residential,False,165.899,"LINESTRING (147.4001578 -19.5746282, 147.4012135 -19.5735162)",,,,
174389955,False,MacKenzie Street,residential,False,102.742,"LINESTRING (147.4001578 -19.5746282, 147.4009022 -19.5752297)",,,,
174389799,True,,tertiary,False,10.534,"LINESTRING (147.4042027 -19.5751101, 147.4042342 -19.5750992, 147.4042676 -19.5750968, 147.4043004 -19.5751032)",roundabout,,,
174389799,True,,tertiary,False,8.997,"LINESTRING (147.4043716 -19.5751674, 147.4043804 -19.575207, 147.404374 -19.575247)",roundabout,,,
174389799,True,,tertiary,False,10.530000000000001,"LINESTRING (147.4041426 -19.5751834, 147.4041644 -19.5751407, 147.4042027 -19.5751101)",roundabout,,,
1228336165,True,Young Street,tertiary,False,111.193,"LINESTRING (147.4041426 -19.5751834, 147.4040668 -19.5751238, 147.4034164 -19.5746121, 147.4033279 -19.5745425)",,,,
174389799,True,,tertiary,False,8.891,"LINESTRING (147.4041522 -19.5752616, 147.40414 -19.5752233, 147.4041426 -19.5751834)",roundabout,,,
174389799,True,,tertiary,False,11.588000000000001,"LINESTRING (147.404374 -19.575247, 147.4043446 -19.5752911, 147.4042974 -19.5753183)",roundabout,,,
174389811,True,Young Street,tertiary,False,104.71300000000001,"LINESTRING (147.404374 -19.575247, 147.4044309 -19.5752935, 147.4050742 -19.5758158, 147.405131 -19.5758619)",,,,
174389799,True,,tertiary,False,7.18,"LINESTRING (147.4042974 -19.5753183, 147.4042636 -19.5753239, 147.4042296 -19.5753203)",roundabout,,,
174389799,True,,tertiary,False,10.694,"LINESTRING (147.4042296 -19.5753203, 147.4041982 -19.575308, 147.4041717 -19.5752879, 147.4041522 -19.5752616)",roundabout,,,
174391940,True,Graham Street,tertiary,False,209.916,"LINESTRING (147.4042296 -19.5753203, 147.404182 -19.575375, 147.4029585 -19.5767796)",,,,
174389767,True,,trunk,False,11.968,"LINESTRING (147.405131 -19.5758619, 147.4051667 -19.5758494, 147.4052047 -19.5758466, 147.405242 -19.5758536)",roundabout,,A1,
174389802,True,,tertiary,False,14.689,"LINESTRING (147.4019134 -19.5759206, 147.4019575 -19.575935, 147.4019928 -19.575964, 147.402014 -19.5760032)",roundabout,,,
1228336162,True,Munro Street,tertiary,False,209.368,"LINESTRING (147.4019134 -19.5759206, 147.4019509 -19.5758695, 147.4031217 -19.5745527, 147.4031919 -19.5744738)",,,,
174389767,True,,trunk,False,11.023,"LINESTRING (147.4053237 -19.5759256, 147.4053332 -19.5759574, 147.405334 -19.5759904, 147.4053259 -19.5760226)",roundabout,,A1,
174389767,True,,trunk,False,11.655000000000001,"LINESTRING (147.4050632 -19.5759418, 147.4050778 -19.5759097, 147.405101 -19.5758824, 147.405131 -19.5758619)",roundabout,,A1,
174389842,True,Young Street,tertiary,False,106.03800000000001,"LINESTRING (147.4050632 -19.5759418, 147.4050021 -19.5758919, 147.4043648 -19.5753713, 147.4042974 -19.5753183)",,,,
174389955,False,MacKenzie Street,residential,True,113.405,"LINESTRING (147.4018054 -19.5759573, 147.4009819 -19.5752954)",,,,
174389802,True,,tertiary,False,12.461,"LINESTRING (147.4018054 -19.5759573, 147.4018365 -19.5759341, 147.4018738 -19.5759214, 147.4019134 -19.5759206)",roundabout,,,
174389802,True,,tertiary,False,8.384,"LINESTRING (147.402014 -19.5760032, 147.4020185 -19.5760407, 147.40201 -19.5760775)",roundabout,,,
174389767,True,,trunk,False,11.614,"LINESTRING (147.4053259 -19.5760226, 147.4053083 -19.5760532, 147.4052828 -19.5760784, 147.4052511 -19.5760963)",roundabout,,A1,
1228340071,True,Young Street,tertiary,False,106.098,"LINESTRING (147.4053259 -19.5760226, 147.4053615 -19.5760507, 147.406009 -19.5765872, 147.4060871 -19.5766519)",,,,
174389951,False,Wickham Street,residential,True,101.419,"LINESTRING (147.4084471 -19.5760285, 147.408426 -19.5760523, 147.4081245 -19.5763927, 147.4078269 -19.5767288)",,,,
174391900,True,,residential,False,16.637999999999998,"LINESTRING (147.4084471 -19.5760285, 147.4084173 -19.5760037, 147.4083978 -19.5759712, 147.4083906 -19.5759344, 147.4083965 -19.5758974)",roundabout,,,
174389767,True,,trunk,False,10.871,"LINESTRING (147.4050739 -19.576037, 147.4050619 -19.5760065, 147.4050582 -19.575974, 147.4050632 -19.5759418)",roundabout,,A1,
174391900,True,,residential,False,12.661999999999999,"LINESTRING (147.4085633 -19.5760342, 147.4085246 -19.5760448, 147.4084844 -19.5760429, 147.4084471 -19.5760285)",roundabout,,,
174389821,True,MacKenzie Street,tertiary,False,106.928,"LINESTRING (147.40201 -19.5760775, 147.4027881 -19.5766998)",,,,
174389802,True,,tertiary,False,10.83,"LINESTRING (147.40201 -19.5760775, 147.4019813 -19.576118, 147.4019374 -19.5761437)",roundabout,,,
174391943,False,Munro Street,residential,False,219.894,"LINESTRING (147.401819 -19.5761246, 147.4004418 -19.5776169)",,,,
174389802,True,,tertiary,False,20.793999999999997,"LINESTRING (147.401819 -19.5761246, 147.4017926 -19.5760967, 147.4017771 -19.5760622, 147.4017741 -19.5760249, 147.4017838 -19.5759887, 147.4018054 -19.5759573)",roundabout,,,
174389767,True,,trunk,False,13.162,"LINESTRING (147.4051721 -19.5761049, 147.4051325 -19.5760921, 147.4050987 -19.5760688, 147.4050739 -19.576037)",roundabout,,A1,
174389775,True,Queen Street,trunk,False,206.0,"LINESTRING (147.4051721 -19.5761049, 147.4051263 -19.5761561, 147.4039051 -19.5775216)",,,A1,
174389802,True,,tertiary,False,13.088999999999999,"LINESTRING (147.4019374 -19.5761437, 147.4018963 -19.5761504, 147.4018553 -19.5761438, 147.401819 -19.5761246)",roundabout,,,
174389797,True,,tertiary,False,9.812999999999999,"LINESTRING (147.4027881 -19.5766998, 147.4028335 -19.5766891, 147.4028799 -19.5766953)",roundabout,,,
174389797,True,,tertiary,False,7.875,"LINESTRING (147.4029585 -19.5767796, 147.4029605 -19.5768149, 147.4029509 -19.5768492)",roundabout,,,
174389838,True,MacKenzie Street,tertiary,False,108.591,"LINESTRING (147.4027202 -19.5767838, 147.4019374 -19.5761437)",,,,
174389797,True,,tertiary,False,12.156,"LINESTRING (147.4027202 -19.5767838, 147.4027327 -19.5767493, 147.4027562 -19.5767203, 147.4027881 -19.5766998)",roundabout,,,
174389797,True,,tertiary,False,8.283,"LINESTRING (147.4027323 -19.5768564, 147.4027199 -19.5768211, 147.4027202 -19.5767838)",roundabout,,,
174389833,True,MacKenzie Street,tertiary,False,105.975,"LINESTRING (147.4029509 -19.5768492, 147.4037249 -19.5774628)",,,,
174389797,True,,tertiary,False,9.889,"LINESTRING (147.4029509 -19.5768492, 147.4029239 -19.5768857, 147.4028842 -19.5769097)",roundabout,,,
174389797,True,,tertiary,False,7.256,"LINESTRING (147.4028842 -19.5769097, 147.4028152 -19.5769153)",roundabout,,,
174389797,True,,tertiary,False,11.196,"LINESTRING (147.4028152 -19.5769153, 147.4027818 -19.5769037, 147.4027533 -19.5768835, 147.4027323 -19.5768564)",roundabout,,,
174391913,True,Graham Street,tertiary,False,210.007,"LINESTRING (147.4028152 -19.5769153, 147.4015852 -19.5782746, 147.4015147 -19.5783525)",,,,
174389769,True,,trunk,False,12.823,"LINESTRING (147.4038102 -19.5774541, 147.4038485 -19.5774674, 147.4038811 -19.5774906, 147.4039051 -19.5775216)",roundabout,,A1,
174389774,True,Queen Street,trunk,False,205.81,"LINESTRING (147.4038102 -19.5774541, 147.4050353 -19.5760802, 147.4050739 -19.576037)",,,A1,
174389769,True,,trunk,False,8.989,"LINESTRING (147.4037249 -19.5774628, 147.4038102 -19.5774541)",roundabout,,A1,
174389769,True,,trunk,False,10.76,"LINESTRING (147.4039051 -19.5775216, 147.4039202 -19.5775679, 147.4039164 -19.5776161)",roundabout,,A1,
174389951,False,Wickham Street,residential,False,67.297,"LINESTRING (147.4071112 -19.5775395, 147.4075172 -19.5770705)",,,,
174389951,False,Wickham Street,residential,True,220.973,"LINESTRING (147.4071112 -19.5775395, 147.4057244 -19.5790368)",,,,
174391961,True,Young Street,tertiary,False,126.49900000000001,"LINESTRING (147.4071112 -19.5775395, 147.4069905 -19.5774972, 147.4062591 -19.5769093, 147.4061699 -19.5768376)",,,,
"[203748109, 203748111]",False,"['Hanelt Lane', 'Young Street']",residential,True,285.125,"LINESTRING (147.4071112 -19.5775395, 147.4072147 -19.5776231, 147.4087016 -19.5788252, 147.4091261 -19.5783918)",,,,
174389813,True,MacKenzie Street,tertiary,False,105.951,"LINESTRING (147.403657 -19.5775243, 147.4028842 -19.5769097)",,,,
174389769,True,,trunk,False,10.02,"LINESTRING (147.403657 -19.5775243, 147.4036852 -19.5774879, 147.4037249 -19.5774628)",roundabout,,A1,
174391930,True,MacKenzie Street,tertiary,False,111.419,"LINESTRING (147.4039164 -19.5776161, 147.40473 -19.5782614)",,,,
174389769,True,,trunk,False,10.929,"LINESTRING (147.4039164 -19.5776161, 147.4038939 -19.5776604, 147.4038556 -19.5776938)",roundabout,,A1,
174389769,True,,trunk,False,12.456,"LINESTRING (147.4036535 -19.5776337, 147.4036426 -19.5775786, 147.403657 -19.5775243)",roundabout,,A1,
174389769,True,,trunk,False,12.988,"LINESTRING (147.4037443 -19.5777089, 147.4036898 -19.577681, 147.4036535 -19.5776337)",roundabout,,A1,
"[800665786, 174389781]",True,Queen Street,trunk,False,213.538,"LINESTRING (147.4037443 -19.5777089, 147.4024808 -19.579099, 147.4024185 -19.5791675)",,60,A1,
174391971,False,MacKenzie Street,residential,True,11.416,"LINESTRING (147.40473 -19.5782614, 147.404814 -19.5783268)",,,,
1228340074,True,MacMillan Street,tertiary,False,214.68800000000002,"LINESTRING (147.40473 -19.5782614, 147.405963 -19.5768649, 147.4060405 -19.5767771)",,50,,1
