osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,ref
89761747,False,Moore Street,residential,50,False,225.676,,"LINESTRING (143.8978237 -37.4239873, 143.897894 -37.424098, 143.8979215 -37.4242282, 143.8979713 -37.4248736, 143.8979471 -37.4252407, 143.8979584 -37.4254517, 143.8979946 -37.4256404, 143.8980537 -37.4258409, 143.8981173 -37.4259158, 143.898182 -37.4259487)",,
"[763599737, 787319318]",False,Water Street,residential,,True,87.429,,"LINESTRING (143.8978237 -37.4239873, 143.8977214 -37.423935, 143.8975944 -37.4239062, 143.8974304 -37.4239147, 143.8971213 -37.4239298, 143.8968593 -37.4239396)",,
81083680,False,Moore Street,residential,,False,99.56099999999999,,"LINESTRING (143.898182 -37.4259487, 143.8981253 -37.4260021, 143.8981051 -37.4260731, 143.8981663 -37.4267455, 143.898146 -37.4268224)",,
89761747,False,Moore Street,residential,50,True,225.67600000000002,,"LINESTRING (143.898182 -37.4259487, 143.8981173 -37.4259158, 143.8980537 -37.4258409, 143.8979946 -37.4256404, 143.8979584 -37.4254517, 143.8979471 -37.4252407, 143.8979713 -37.4248736, 143.8979215 -37.4242282, 143.897894 -37.424098, 143.8978237 -37.4239873)",,
961572866,False,Lees Street,residential,50,False,68.929,,"LINESTRING (143.898182 -37.4259487, 143.8982698 -37.4259594, 143.8989581 -37.4259046)",,
81083681,False,Water Street,residential,,True,76.711,,"LINESTRING (143.899553 -37.4238247, 143.899083 -37.4238565, 143.8986865 -37.423872)",,
81083685,True,Cambridge Street,residential,,False,34.388,1,"LINESTRING (143.8935905 -37.4225753, 143.8932026 -37.4226025)",,
81083683,True,Cambridge Street,residential,,False,214.10300000000004,1,"LINESTRING (143.8935905 -37.4225753, 143.8935693 -37.4226367, 143.893564 -37.4226687, 143.8935685 -37.4227033, 143.8935828 -37.4227475, 143.8936069 -37.4228114, 143.8936222 -37.4228865, 143.8937326 -37.4244108, 143.8937223 -37.4244899)",,
81083684,True,Cambridge Street,residential,,False,36.821,1,"LINESTRING (143.8934266 -37.4248289, 143.8933953 -37.4244987)",,
97307006,True,Raglan Street,residential,,False,122.695,1,"LINESTRING (143.8934266 -37.4248289, 143.8920429 -37.4249291)",,
61954869,True,Raglan Street,residential,,False,29.270999999999997,1,"LINESTRING (143.8933953 -37.4244987, 143.8934793 -37.4244858, 143.8935558 -37.4244788, 143.8936229 -37.4244766, 143.8936878 -37.4244799, 143.8937223 -37.4244899)",,
81083684,True,Cambridge Street,residential,,False,212.19400000000002,1,"LINESTRING (143.8933953 -37.4244987, 143.8932385 -37.4229275, 143.8932339 -37.4228594, 143.8932365 -37.4228018, 143.8932417 -37.4227571, 143.8932476 -37.4227143, 143.8932398 -37.4226748, 143.893226 -37.4226389, 143.8932026 -37.4226025)",,
560671919,False,Albert Street,trunk,60,False,5.218,2,"LINESTRING (143.8939493 -37.4269607, 143.8939514 -37.4269138)",,A300;C291
560671919,False,Albert Street,trunk,60,True,37.162,2,"LINESTRING (143.8939493 -37.4269607, 143.893922 -37.4272942)",,A300;C291
81083695,False,South Street,residential,50,True,89.488,,"LINESTRING (143.8939493 -37.4269607, 143.89376 -37.4269599, 143.8936975 -37.4269638, 143.8929402 -37.4270266)",,
81083696,False,Hall Street,residential,50,False,80.693,,"LINESTRING (143.893991 -37.4258863, 143.8949029 -37.4259331)",,
81083696,False,Hall Street,residential,50,True,161.297,,"LINESTRING (143.893991 -37.4258863, 143.8937916 -37.4258945, 143.8937333 -37.4258965, 143.892169 -37.4259884)",,
776429361,False,Albert Street,trunk,60,False,114.307,2,"LINESTRING (143.893991 -37.4258863, 143.8939755 -37.4262885, 143.8939514 -37.4269138)",,A300;C291
"[776429361, 219642462]",False,Albert Street,trunk,"['60', '50']",True,127.65899999999999,2,"LINESTRING (143.893991 -37.4258863, 143.8940072 -37.4255365, 143.8940265 -37.4253817, 143.894067 -37.4251818, 143.894109 -37.425047, 143.8941813 -37.4248807, 143.8942347 -37.4247629)",,A300;C291
148708528,False,Victoria Street,residential,,False,7.201,,"LINESTRING (143.8888475 -37.4227854, 143.8887661 -37.4227892)",,
253983960,False,Victoria Street,residential,,True,120.495,,"LINESTRING (143.8888475 -37.4227854, 143.8902066 -37.4226892)",,
"[81083697, 97306890, 173518077]",False,"['Lewers Street', 'Raglan Street']",residential,,True,303.254,,"LINESTRING (143.8888475 -37.4227854, 143.8889115 -37.4234169, 143.8890636 -37.4248692, 143.8898626 -37.4248208)",,
81083681,False,Water Street,residential,,False,76.711,,"LINESTRING (143.8986865 -37.423872, 143.899083 -37.4238565, 143.899553 -37.4238247)",,
81083681,False,Water Street,residential,,True,78.485,,"LINESTRING (143.8986865 -37.423872, 143.898063 -37.4239014, 143.8979273 -37.4239376, 143.8978237 -37.4239873)",,
209450695,False,Rogers Street,residential,50,False,227.93800000000002,,"LINESTRING (143.8986865 -37.423872, 143.8988129 -37.4242443, 143.8989581 -37.4259046)",,
387737108,False,Melbourne Road,secondary,60,True,108.032,2,"LINESTRING (143.8953327 -37.428206, 143.8945383 -37.4275707, 143.8944667 -37.4275199)",,C291
961572865,False,Rogers Street,residential,50,True,107.256,,"LINESTRING (143.899035 -37.4268665, 143.8989643 -37.4262712, 143.8989581 -37.4259046)",,
209450695,False,Rogers Street,residential,50,True,227.93800000000002,,"LINESTRING (143.8989581 -37.4259046, 143.8988129 -37.4242443, 143.8986865 -37.423872)",,
961572865,False,Rogers Street,residential,50,False,107.256,,"LINESTRING (143.8989581 -37.4259046, 143.8989643 -37.4262712, 143.899035 -37.4268665)",,
961572866,False,Lees Street,residential,50,True,68.929,,"LINESTRING (143.8989581 -37.4259046, 143.8982698 -37.4259594, 143.898182 -37.4259487)",,
148708528,False,Victoria Street,residential,,True,7.201,,"LINESTRING (143.8887661 -37.4227892, 143.8888475 -37.4227854)",,
244119816,False,Lewers Street,residential,50,False,169.859,,"LINESTRING (143.8887661 -37.4227892, 143.8886223 -37.4212659)",,
244119816,False,Lewers Street,residential,50,True,169.859,,"LINESTRING (143.8886223 -37.4212659, 143.8887661 -37.4227892)",,
81083695,False,South Street,residential,50,True,58.088,,"LINESTRING (143.8929402 -37.4270266, 143.8922854 -37.4270766)",,
81083695,False,South Street,residential,50,False,89.488,,"LINESTRING (143.8929402 -37.4270266, 143.8936975 -37.4269638, 143.89376 -37.4269599, 143.8939493 -37.4269607)",,
359671311,False,Little Street,residential,,False,180.653,,"LINESTRING (143.8929402 -37.4270266, 143.892937 -37.4274832, 143.8929117 -37.4276773, 143.8928443 -37.4278535, 143.8925887 -37.4284402, 143.8925652 -37.4284663, 143.8925335 -37.4284859, 143.892491 -37.4284952, 143.8924042 -37.4284948)",,
787319313,False,Victoria Street,residential,,True,26.285,,"LINESTRING (143.8930746 -37.4223506, 143.8933707 -37.4223265)",,
787319313,False,Victoria Street,residential,,False,114.402,,"LINESTRING (143.8930746 -37.4223506, 143.8924305 -37.4223982, 143.8917847 -37.422446)",,
"[27506912, 787319313]",False,Victoria Street,residential,,False,134.227,,"LINESTRING (143.894853 -37.4218018, 143.8947652 -37.4218103, 143.8947165 -37.421815, 143.8946012 -37.4218363, 143.8945315 -37.4218662, 143.8944679 -37.4219018, 143.8944006 -37.4219691, 143.894264 -37.4221255, 143.8941728 -37.4222064, 143.8940977 -37.4222576, 143.8940244 -37.4222786, 143.8939351 -37.4222899, 143.8935811 -37.4223125)",,
"[787319540, 787319317, 787319310]",False,Albert Street,trunk,50,False,266.028,2,"LINESTRING (143.894853 -37.4218018, 143.8948656 -37.4219004, 143.894933 -37.4223037, 143.8949728 -37.4225416, 143.8949634 -37.4228705, 143.8949287 -37.4231275, 143.8949023 -37.4232784, 143.8948495 -37.4235252, 143.8947566 -37.423763, 143.8946613 -37.4239698, 143.8945732 -37.4241434)",,A300;C291
787319313,False,Victoria Street,residential,,False,18.645,,"LINESTRING (143.8935811 -37.4223125, 143.8933707 -37.4223265)",,
81083683,True,Cambridge Street,residential,,False,31.766,1,"LINESTRING (143.8935811 -37.4223125, 143.8936123 -37.4223641, 143.8936409 -37.4224116, 143.8936485 -37.4224387, 143.8936506 -37.422474, 143.8936364 -37.4225119, 143.8935905 -37.4225753)",,
"[27506912, 787319313]",False,Victoria Street,residential,,True,134.22699999999998,,"LINESTRING (143.8935811 -37.4223125, 143.8939351 -37.4222899, 143.8940244 -37.4222786, 143.8940977 -37.4222576, 143.8941728 -37.4222064, 143.894264 -37.4221255, 143.8944006 -37.4219691, 143.8944679 -37.4219018, 143.8945315 -37.4218662, 143.8946012 -37.4218363, 143.8947165 -37.421815, 143.8947652 -37.4218103, 143.894853 -37.4218018)",,
81083684,True,Cambridge Street,residential,,False,30.826,1,"LINESTRING (143.8932026 -37.4226025, 143.8931846 -37.4225813, 143.8931494 -37.4225508, 143.8931222 -37.42251, 143.8931079 -37.4224748, 143.8930987 -37.4224357, 143.8930857 -37.4224008, 143.8930746 -37.4223506)",,
760582812,False,Albert Street,trunk,60,False,10.37,2,"LINESTRING (143.8939133 -37.4273872, 143.893922 -37.4272942)",,A300;C291
560671919,False,Albert Street,trunk,60,True,5.218,2,"LINESTRING (143.8939514 -37.4269138, 143.8939493 -37.4269607)",,A300;C291
387737109,True,,trunk_link,60,False,63.651999999999994,1,"LINESTRING (143.8939514 -37.4269138, 143.8941552 -37.4271732, 143.894283 -37.4273358, 143.8943447 -37.4273926)",,C291
597347483,False,South Street,residential,,True,79.346,,"LINESTRING (143.8939514 -37.4269138, 143.8941586 -37.4269215, 143.894849 -37.426947)",,
776429361,False,Albert Street,trunk,60,True,114.307,2,"LINESTRING (143.8939514 -37.4269138, 143.8939755 -37.4262885, 143.893991 -37.4258863)",,A300;C291
387737107,True,Melbourne Road,secondary,60,False,52.152,1,"LINESTRING (143.8944667 -37.4275199, 143.8942965 -37.4274391, 143.8941499 -37.4274007, 143.8939899 -37.4273846, 143.8939133 -37.4273872)",,C291
387737108,False,Melbourne Road,secondary,60,False,108.032,2,"LINESTRING (143.8944667 -37.4275199, 143.8945383 -37.4275707, 143.8953327 -37.428206)",,C291
560671919,False,Albert Street,trunk,60,False,37.162,2,"LINESTRING (143.893922 -37.4272942, 143.8939493 -37.4269607)",,A300;C291
760582812,False,Albert Street,trunk,60,True,10.37,2,"LINESTRING (143.893922 -37.4272942, 143.8939133 -37.4273872)",,A300;C291
57688131,True,Melbourne Road,secondary,60,False,39.66,1,"LINESTRING (143.893922 -37.4272942, 143.8939906 -37.4272952, 143.8941077 -37.4273075, 143.8942437 -37.4273413, 143.8943447 -37.4273926)",,C291
"[787319315, 81083678]",False,Moore Street,residential,,False,448.38,,"LINESTRING (143.89754 -37.4203442, 143.897593 -37.4207899, 143.8976038 -37.4208806, 143.8975826 -37.421016, 143.8974818 -37.4211133, 143.8967233 -37.4214137, 143.8966278 -37.4215321, 143.8966078 -37.4216712, 143.8966117 -37.4217818, 143.8968593 -37.4239396)",,
560671917,True,Melbourne Road,secondary,,False,17.842,1,"LINESTRING (143.8943447 -37.4273926, 143.8944238 -37.427465, 143.8944667 -37.4275199)",,C291
433831798,False,Raglan Street,unclassified,,True,39.316,,"LINESTRING (143.8941621 -37.4244494, 143.8938002 -37.4244682, 143.8937223 -37.4244899)",,
61954869,True,Raglan Street,residential,,False,40.353,1,"LINESTRING (143.8937223 -37.4244899, 143.8937545 -37.4245069, 143.8937817 -37.4245355, 143.8938001 -37.4245623, 143.8938135 -37.4245857, 143.8938349 -37.4246134, 143.8938828 -37.4246661, 143.8939342 -37.4247178, 143.8939937 -37.4247783)",,
433831798,False,Raglan Street,unclassified,,False,39.316,,"LINESTRING (143.8937223 -37.4244899, 143.8938002 -37.4244682, 143.8941621 -37.4244494)",,
61954861,False,Raglan Street,residential,,True,21.357,,"LINESTRING (143.8939937 -37.4247783, 143.8940428 -37.4247732, 143.8941895 -37.4247653, 143.8942347 -37.4247629)",,
97307006,True,Raglan Street,residential,,False,50.513,1,"LINESTRING (143.8939937 -37.4247783, 143.8939393 -37.4247905, 143.8938805 -37.4247997, 143.8938219 -37.4248068, 143.8934266 -37.4248289)",,
597347483,False,South Street,residential,,False,79.346,,"LINESTRING (143.894849 -37.426947, 143.8941586 -37.4269215, 143.8939514 -37.4269138)",,
81083696,False,Hall Street,residential,50,True,80.693,,"LINESTRING (143.8949029 -37.4259331, 143.893991 -37.4258863)",,
662016939,False,Hill Street,residential,,True,70.559,2,"LINESTRING (143.8924254 -37.4210114, 143.893222 -37.4209624)",,
81083687,False,Cambridge Street,residential,50,True,152.249,,"LINESTRING (143.893222 -37.4209624, 143.8933707 -37.4223265)",,
662016939,False,Hill Street,residential,,False,70.559,2,"LINESTRING (143.893222 -37.4209624, 143.8924254 -37.4210114)",,
81083680,False,Moore Street,residential,,True,99.56099999999998,,"LINESTRING (143.898146 -37.4268224, 143.8981663 -37.4267455, 143.8981051 -37.4260731, 143.8981253 -37.4260021, 143.898182 -37.4259487)",,
