osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction
"[204856753, 1002588519]",False,Randall Street,residential,50,True,179.699,"LINESTRING (152.7367495 -31.4578372, 152.736723 -31.457783, 152.7367088 -31.4577363, 152.7369476 -31.4564999, 152.7370044 -31.4562485)",,,
"[173050698, 403083093]",False,"['Carrington Street', 'High Street']",primary,50,False,214.24500000000006,"LINESTRING (152.7367495 -31.4578372, 152.7366945 -31.4578692, 152.7366436 -31.4579195, 152.736602 -31.4579893, 152.7364451 -31.4583108, 152.7364102 -31.4583668, 152.7363686 -31.4584103, 152.7363123 -31.4584526, 152.7362385 -31.4584824, 152.7361675 -31.4584961, 152.736095 -31.4584995, 152.7360106 -31.4584881, 152.7359475 -31.4584721, 152.7358724 -31.4584435, 152.7358121 -31.4584092, 152.7357423 -31.4583565, 152.7356954 -31.458297, 152.7356565 -31.4582112, 152.735623 -31.4581003, 152.7355693 -31.4578783, 152.7355398 -31.4577948, 152.7355009 -31.4577365)",2,B56;8,
37103859,False,Young Street,residential,50,False,81.35900000000001,"LINESTRING (152.7335583 -31.4557803, 152.7334024 -31.4557561, 152.7327144 -31.4556495)",,,
37103859,False,Young Street,residential,50,True,100.158,"LINESTRING (152.7335583 -31.4557803, 152.7337585 -31.4558081, 152.7346005 -31.455925)",,,
37103860,False,Bransdon Street,residential,50,False,181.621,"LINESTRING (152.7335583 -31.4557803, 152.7334573 -31.4562517, 152.7333552 -31.4567287, 152.7333418 -31.4567905, 152.7333364 -31.4568528, 152.7333337 -31.4569152, 152.7333364 -31.4573967)",2,,
37103859,False,Young Street,residential,50,False,13.737,"LINESTRING (152.7327144 -31.4556495, 152.732572 -31.455627)",,,
37103859,False,Young Street,residential,50,True,81.35900000000001,"LINESTRING (152.7327144 -31.4556495, 152.7334024 -31.4557561, 152.7335583 -31.4557803)",,,
614476131,True,Hastings Street,residential,50,False,193.26600000000002,"LINESTRING (152.7327144 -31.4556495, 152.7326481 -31.4559676, 152.7323663 -31.457285, 152.7323503 -31.4573596)",,,
44167404,False,Cameron Street,residential,50,True,160.409,"LINESTRING (152.7346005 -31.455925, 152.7342586 -31.4573378)",,,
37103859,False,Young Street,residential,50,False,100.158,"LINESTRING (152.7346005 -31.455925, 152.7337585 -31.4558081, 152.7335583 -31.4557803)",,,
44167404,False,Cameron Street,residential,50,False,101.164,"LINESTRING (152.7346005 -31.455925, 152.7347104 -31.4553928, 152.7347855 -31.455029)",,,
71876358,False,High Street,primary,50,False,53.239,"LINESTRING (152.7302049 -31.4577983, 152.7307213 -31.4576107)",2,B56;8,
"[614476128, 37103861]",False,Campbell Street,residential,50,True,277.139,"LINESTRING (152.7302049 -31.4577983, 152.7304168 -31.4567447, 152.7307115 -31.4553437)",,,
614476127,False,Waugh Street,residential,50,True,16.89,"LINESTRING (152.7307115 -31.4553437, 152.7307455 -31.4551946)",,,
