osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes
23145510,B84,Railway Terrace,primary,50,False,False,52.769,"LINESTRING (138.4107779 -34.1454456, 138.4113245 -34.1453022)",,
642599701,,Gwy Terrace,secondary,100,True,False,26.609,"LINESTRING (138.4107779 -34.1454456, 138.4109095 -34.1454856, 138.4109498 -34.1455062, 138.4109846 -34.1455317, 138.4110249 -34.1455628)",,
19723708,,Howe Street,residential,,False,False,127.769,"LINESTRING (138.4144198 -34.1444726, 138.4148727 -34.1455588)",,
23145510,B84,Railway Terrace,primary,50,False,False,407.84,"LINESTRING (138.4144198 -34.1444726, 138.4186453 -34.1433669)",,
23145510,B84,Railway Terrace,primary,50,False,True,299.417,"LINESTRING (138.4144198 -34.1444726, 138.4113245 -34.1453022)",,
19723697,,Ralli Street,residential,,False,False,65.132,"LINESTRING (138.4134876 -34.142504, 138.4141603 -34.142322)",,
"[178631314, 19723695]",,"['Werocata Road', 'John Street']",residential,,False,False,332.326,"LINESTRING (138.4134876 -34.142504, 138.413875 -34.1435056, 138.4161092 -34.1429287)",,
19723697,,Ralli Street,residential,,False,True,299.422,"LINESTRING (138.4187875 -34.1410642, 138.4156966 -34.1419048)",,
178631347,,War Memorial Drive,residential,,False,False,91.511,"LINESTRING (138.4187875 -34.1410642, 138.4186923 -34.1418834)",,
178631347,,War Memorial Drive,residential,,False,True,37.85,"LINESTRING (138.4186501 -34.142222, 138.4186923 -34.1418834)",,
178631314,,John Street,residential,,False,True,246.74400000000003,"LINESTRING (138.4186501 -34.142222, 138.4176663 -34.1424715, 138.4161092 -34.1429287)",,
178631347,,War Memorial Drive,residential,,False,False,138.515,"LINESTRING (138.4186501 -34.142222, 138.4186712 -34.1423007, 138.4187356 -34.1423723, 138.4188799 -34.1424156, 138.419106 -34.1424841, 138.4192906 -34.1425984, 138.4193342 -34.1426671, 138.4193518 -34.1426949, 138.4193614 -34.1427207, 138.4195121 -34.1431246)",,
642607711,,Howe Street,residential,,True,False,28.458,"LINESTRING (138.4149563 -34.1458052, 138.4148727 -34.1455588)",,
19723705,,,residential,,True,False,8.842,"LINESTRING (138.4149563 -34.1458052, 138.4149752 -34.1457954, 138.4150106 -34.1457868, 138.4150474 -34.1457889)",roundabout,
19723705,,,residential,,True,False,3.389,"LINESTRING (138.4150474 -34.1457889, 138.4150811 -34.1458012)",roundabout,
19723705,,,residential,,True,False,2.334,"LINESTRING (138.4151047 -34.1459291, 138.4150866 -34.1459438)",roundabout,
19723705,,,residential,,True,False,4.099,"LINESTRING (138.414928 -34.1458334, 138.4149404 -34.145818, 138.4149563 -34.1458052)",roundabout,
642607714,,Fisher Street,residential,,False,True,29.076,"LINESTRING (138.4150811 -34.1458012, 138.4153713 -34.1456978)",,
19723705,,,residential,,True,False,9.651,"LINESTRING (138.4150811 -34.1458012, 138.4151034 -34.1458178, 138.4151192 -34.1458389, 138.415126 -34.1458566, 138.4151281 -34.1458751)",roundabout,
