osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access,width,junction
301039252,True,4,Macquarie Street,trunk,50,False,83.026,"LINESTRING (147.3265276 -42.8855903, 147.3265487 -42.8855741, 147.3265834 -42.8855472, 147.3272275 -42.8850476)",A6,,,
"[765853582, 554465334]",True,3,Harrington Street,secondary,40,False,121.11699999999999,"LINESTRING (147.3265276 -42.8855903, 147.3264426 -42.8855324, 147.325871 -42.8851431, 147.3255098 -42.8848971, 147.3254388 -42.8848487)",,,,
301039249,True,3,Macquarie Street,trunk,50,False,196.63899999999998,"LINESTRING (147.3285579 -42.8840062, 147.3286319 -42.8839502, 147.3289139 -42.8837366, 147.3291519 -42.8835636, 147.3293628 -42.8834106, 147.3295824 -42.8832308, 147.3298044 -42.8830496, 147.3301151 -42.8828146, 147.3302273 -42.8827297)",A6,,,
554465331,True,3,Murray Street,secondary,40,False,103.26,"LINESTRING (147.3285579 -42.8840062, 147.3286746 -42.8840561, 147.3288867 -42.8841469, 147.3291119 -42.88426, 147.329415 -42.8844069, 147.3294735 -42.8844347, 147.3295234 -42.8844529, 147.3296386 -42.8844879)",,,,
320941708,True,3,Macquarie Street,trunk,50,False,105.537,"LINESTRING (147.3302273 -42.8827297, 147.3311213 -42.8820429)",A6,,,
"[186748402, 320941707]",False,,Elizabeth Street Bus Mall,unclassified,"['20', '40']",True,128.41,"LINESTRING (147.3302273 -42.8827297, 147.3301136 -42.8826705, 147.3298055 -42.8825241, 147.3296383 -42.8824413, 147.3293776 -42.8823032, 147.3289988 -42.8821102, 147.328991 -42.8821062, 147.3289185 -42.8820924)",,no,8,
731228972,True,2,Elizabeth Street,tertiary,,False,68.35900000000001,"LINESTRING (147.3302273 -42.8827297, 147.3302962 -42.8827326, 147.3303343 -42.8827364, 147.3303701 -42.8827438, 147.330423 -42.8827593, 147.3304627 -42.8827731, 147.3306283 -42.8828369, 147.3309837 -42.8829812)",,,,
8103055,True,3,Argyle Street,tertiary,40,False,97.876,"LINESTRING (147.3319803 -42.8826582, 147.3311213 -42.8820429)",,,,
676162696,True,3,Davey Street,trunk,50,False,77.52900000000001,"LINESTRING (147.3319803 -42.8826582, 147.3314421 -42.8831055, 147.3313515 -42.8831815)",A6,,,
8082804,True,3,Harrington Street,secondary,50,False,100.68900000000001,"LINESTRING (147.3274077 -42.886226, 147.327326 -42.886167, 147.3273092 -42.8861549, 147.3265987 -42.8856417, 147.3265276 -42.8855903)",,,,
668849939,True,4,Davey Street,trunk,50,False,75.384,"LINESTRING (147.3274077 -42.886226, 147.3273448 -42.8862751, 147.3269721 -42.886566, 147.3267733 -42.8867195)",A6,,,
"[186748402, 320941707]",False,,Elizabeth Street Bus Mall,unclassified,"['20', '40']",False,128.41,"LINESTRING (147.3289185 -42.8820924, 147.328991 -42.8821062, 147.3289988 -42.8821102, 147.3293776 -42.8823032, 147.3296383 -42.8824413, 147.3298055 -42.8825241, 147.3301136 -42.8826705, 147.3302273 -42.8827297)",,no,8,
669013658,True,2,Collins Street,tertiary,,False,129.03,"LINESTRING (147.3289185 -42.8820924, 147.3289876 -42.882032, 147.3290997 -42.8819341, 147.329213 -42.8818389, 147.3295377 -42.8815708, 147.3299057 -42.881287, 147.3299342 -42.8812699, 147.3299892 -42.8812394)",,,,
322166288,False,2,Elizabeth Street,secondary,40,False,126.46799999999999,"LINESTRING (147.3258306 -42.8807033, 147.3259201 -42.8807431, 147.3262569 -42.8808942, 147.3266538 -42.881071, 147.3270485 -42.8812437, 147.3270534 -42.8812458, 147.3271587 -42.8812919)",,,,
322166289,True,3,Bathurst Street,secondary,40,False,192.82099999999997,"LINESTRING (147.3258306 -42.8807033, 147.3259019 -42.8806516, 147.3264154 -42.8802798, 147.3269898 -42.8798639, 147.3270129 -42.8798471, 147.3270746 -42.8798024, 147.3275138 -42.8794844)",,,,
615444104,False,,Elizabeth Street,secondary,50,True,123.658,"LINESTRING (147.3258306 -42.8807033, 147.3257379 -42.8806609, 147.325115 -42.8803812, 147.3246414 -42.8801681, 147.3245374 -42.8801213)",,,,
8072212,False,,Melville Street,residential,,False,218.962,"LINESTRING (147.3245374 -42.8801213, 147.3246058 -42.880072, 147.3248992 -42.8798605, 147.3250341 -42.8797633, 147.3250494 -42.8797523, 147.3250809 -42.8797296, 147.3254152 -42.8794886, 147.3254518 -42.8794622, 147.3257748 -42.8792294, 147.3260226 -42.8790507, 147.326045 -42.8790346, 147.3264531 -42.8787404)",,,,
8072212,False,,Melville Street,residential,,True,178.759,"LINESTRING (147.3245374 -42.8801213, 147.3244668 -42.8801753, 147.3237837 -42.8806976, 147.3236895 -42.8807697, 147.3235703 -42.8808609, 147.3231181 -42.8812067, 147.3230196 -42.8812821)",,,,
615444104,False,,Elizabeth Street,secondary,50,False,123.658,"LINESTRING (147.3245374 -42.8801213, 147.3246414 -42.8801681, 147.325115 -42.8803812, 147.3257379 -42.8806609, 147.3258306 -42.8807033)",,,,
615444104,False,,Elizabeth Street,secondary,50,True,117.54700000000001,"LINESTRING (147.3245374 -42.8801213, 147.3244684 -42.8800905, 147.3233802 -42.8796053, 147.323305 -42.8795718)",,,,
615444104,False,,Elizabeth Street,secondary,50,False,117.54700000000001,"LINESTRING (147.323305 -42.8795718, 147.3233802 -42.8796053, 147.3244684 -42.8800905, 147.3245374 -42.8801213)",,,,
669013656,True,3,Bathurst Street,secondary,40,False,168.703,"LINESTRING (147.3275138 -42.8794844, 147.3289646 -42.878402)",,,,
669013655,True,,Argyle Street,tertiary,50,False,119.643,"LINESTRING (147.3275138 -42.8794844, 147.3269251 -42.8790748, 147.3267491 -42.87895, 147.3264531 -42.8787404)",,,,
8072212,False,,Melville Street,residential,,True,218.96200000000002,"LINESTRING (147.3264531 -42.8787404, 147.326045 -42.8790346, 147.3260226 -42.8790507, 147.3257748 -42.8792294, 147.3254518 -42.8794622, 147.3254152 -42.8794886, 147.3250809 -42.8797296, 147.3250494 -42.8797523, 147.3250341 -42.8797633, 147.3248992 -42.8798605, 147.3246058 -42.880072, 147.3245374 -42.8801213)",,,,
322167073,True,,Argyle Street,tertiary,40,False,128.418,"LINESTRING (147.3311213 -42.8820429, 147.3300453 -42.8812792, 147.3299892 -42.8812394)",,,,
798397081,True,4,Macquarie Street,trunk,50,False,113.648,"LINESTRING (147.3311213 -42.8820429, 147.3317545 -42.8815448, 147.3320577 -42.8813063, 147.3320715 -42.8812947)",A6,,,
482756278,True,3,Harrington Street,secondary,40,False,55.163,"LINESTRING (147.3254388 -42.8848487, 147.3253769 -42.8848079, 147.3249351 -42.8845172)",,,,
554465332,False,3,Collins Street,tertiary,,False,79.959,"LINESTRING (147.3254388 -42.8848487, 147.3254964 -42.8848029, 147.326104 -42.88432)",,,,
"[671191131, 765853580, 765853581]",False,2,Collins Street,tertiary,,True,226.43699999999998,"LINESTRING (147.3254388 -42.8848487, 147.3253739 -42.8848986, 147.3253656 -42.8849069, 147.325212 -42.8850288, 147.3250891 -42.8851264, 147.3246072 -42.8855089, 147.3245605 -42.885546, 147.3245003 -42.8855938, 147.3237835 -42.8861628, 147.3236197 -42.8862929, 147.3235539 -42.8863451)",,,,
826320234,False,2,Bathurst Street,secondary,40,False,78.58,"LINESTRING (147.3227471 -42.8829999, 147.3234277 -42.8824992)",,,,
8035743,True,3,Bathurst Street,secondary,40,False,63.687999999999995,"LINESTRING (147.3252888 -42.881116, 147.3254232 -42.88102, 147.3257618 -42.8807565, 147.3258306 -42.8807033)",,,,
8035741,True,,Criterion Street,residential,,False,131.624,"LINESTRING (147.3266694 -42.8817306, 147.3265949 -42.8816974, 147.3253634 -42.8811492, 147.3252888 -42.881116)",,,,
554465333,True,,Liverpool Street,secondary,40,False,123.61600000000001,"LINESTRING (147.3266694 -42.8817306, 147.3262565 -42.8821203, 147.3257257 -42.882601)",,,,
320941705,True,3,Campbell Street,tertiary,40,False,110.972,"LINESTRING (147.3325412 -42.8808982, 147.3332452 -42.8814086, 147.3332853 -42.8814361, 147.3333133 -42.8814687, 147.3333313 -42.8814992, 147.333338 -42.8815291, 147.3333331 -42.8815611, 147.3333131 -42.881595, 147.3332629 -42.8816435)",,,,
798397081,True,4,Macquarie Street,trunk,50,False,150.385,"LINESTRING (147.3325412 -42.8808982, 147.3329545 -42.880606, 147.3337548 -42.879984, 147.3338267 -42.8799282)",A6,,,
8035743,True,3,Bathurst Street,secondary,40,False,119.03,"LINESTRING (147.3242678 -42.8818812, 147.3243391 -42.88183, 147.324536 -42.8816885, 147.3246055 -42.8816328, 147.3247585 -42.8815103, 147.3248145 -42.8814655, 147.3248688 -42.8814222, 147.3252888 -42.881116)",,,,
8035745,True,,Murray Street,tertiary,40,False,143.23700000000002,"LINESTRING (147.3242678 -42.8818812, 147.3243306 -42.8819123, 147.3250173 -42.8822526, 147.3250985 -42.8822929, 147.3256426 -42.8825602, 147.3257257 -42.882601)",,,,
826320234,False,2,Bathurst Street,secondary,40,True,96.993,"LINESTRING (147.3242678 -42.8818812, 147.3241857 -42.8819416, 147.3234277 -42.8824992)",,,,
8035745,True,,Murray Street,tertiary,40,False,121.578,"LINESTRING (147.3230196 -42.8812821, 147.3230865 -42.8813142, 147.3241685 -42.8818336, 147.3242678 -42.8818812)",,,,
8072212,False,,Melville Street,residential,,False,178.75900000000001,"LINESTRING (147.3230196 -42.8812821, 147.3231181 -42.8812067, 147.3235703 -42.8808609, 147.3236895 -42.8807697, 147.3237837 -42.8806976, 147.3244668 -42.8801753, 147.3245374 -42.8801213)",,,,
186748061,True,3,Collins Street,tertiary,40,False,195.189,"LINESTRING (147.327285 -42.8833764, 147.3273782 -42.8833039, 147.3276678 -42.8830785, 147.3279873 -42.8828266, 147.3288705 -42.8821303, 147.3289185 -42.8820924)",,,,
554465331,True,3,Murray Street,secondary,40,False,125.14200000000001,"LINESTRING (147.327285 -42.8833764, 147.3273657 -42.8834165, 147.3279669 -42.8837151, 147.3284632 -42.8839596, 147.3285579 -42.8840062)",,,,
554465332,False,3,Collins Street,tertiary,,True,142.368,"LINESTRING (147.327285 -42.8833764, 147.3272163 -42.8834322, 147.3269149 -42.8836771, 147.326104 -42.88432)",,,,
482756278,True,3,Harrington Street,secondary,40,False,83.904,"LINESTRING (147.3249351 -42.8845172, 147.3241903 -42.8839961)",,,,
8035748,True,2,Victoria Street,residential,40,False,116.38900000000001,"LINESTRING (147.3249351 -42.8845172, 147.3250162 -42.8844565, 147.3252418 -42.8842878, 147.3255895 -42.8841836, 147.3257332 -42.8841468, 147.3257902 -42.8841366, 147.3258352 -42.88415, 147.3260278 -42.8842718, 147.326104 -42.88432)",,,,
8035750,True,,Victoria Street,residential,40,False,122.61399999999999,"LINESTRING (147.326104 -42.88432, 147.3266565 -42.8847002, 147.3270619 -42.8849817, 147.327128 -42.885008, 147.3272275 -42.8850476)",,,,
554465332,False,3,Collins Street,tertiary,,False,142.368,"LINESTRING (147.326104 -42.88432, 147.3269149 -42.8836771, 147.3272163 -42.8834322, 147.327285 -42.8833764)",,,,
554465332,False,3,Collins Street,tertiary,,True,79.959,"LINESTRING (147.326104 -42.88432, 147.3254964 -42.8848029, 147.3254388 -42.8848487)",,,,
301039252,True,4,Macquarie Street,trunk,50,False,158.616,"LINESTRING (147.3272275 -42.8850476, 147.3272619 -42.8850207, 147.3276119 -42.8847465, 147.3284975 -42.8840535, 147.3285579 -42.8840062)",A6,,,
291064346,False,4,Elizabeth Street,unclassified,,False,42.696999999999996,"LINESTRING (147.3322447 -42.8836004, 147.3323229 -42.8836353, 147.3325899 -42.8837545, 147.3326923 -42.8838001)",,,,
731228973,False,4,Elizabeth Street,tertiary,,True,86.42099999999999,"LINESTRING (147.3322447 -42.8836004, 147.331771 -42.8833695, 147.3314558 -42.8832282, 147.3313515 -42.8831815)",,permissive,,
"[741879332, 29170916]",True,3,"['Argyle Street', 'Morrison Street']",tertiary,40,False,131.481,"LINESTRING (147.3322447 -42.8836004, 147.3323558 -42.8834574, 147.3324971 -42.8832706, 147.3325442 -42.8832026, 147.3325661 -42.8831581, 147.3325726 -42.8831104, 147.3325542 -42.8830637, 147.3322661 -42.8828561, 147.3319803 -42.8826582)",,,,
741879337,False,,Morrison Street,tertiary,40,True,105.867,"LINESTRING (147.3322447 -42.8836004, 147.3319106 -42.8840079, 147.3318593 -42.8840684, 147.3316889 -42.8842831, 147.331627 -42.8843779, 147.3315963 -42.8844248)",,,,
392397382,False,,Brooke Street,unclassified,,True,56.38,"LINESTRING (147.3315963 -42.8844248, 147.3314989 -42.8843911, 147.3310165 -42.8842243, 147.3309705 -42.8842084)",,,,
741879326,True,,Morrison Street,tertiary,40,False,89.167,"LINESTRING (147.3315963 -42.8844248, 147.3315863 -42.8844892, 147.3315809 -42.884503, 147.3315693 -42.884525, 147.3314937 -42.8846448, 147.3314393 -42.8847245, 147.3314001 -42.8847959, 147.3313806 -42.8848479, 147.3313706 -42.8849074, 147.331374 -42.8849619, 147.3313822 -42.8849951, 147.3313878 -42.885012, 147.3313931 -42.8850302, 147.3314125 -42.8850742, 147.3314472 -42.885139, 147.3314736 -42.8851819)",,,,
741879337,False,,Morrison Street,tertiary,40,False,105.867,"LINESTRING (147.3315963 -42.8844248, 147.331627 -42.8843779, 147.3316889 -42.8842831, 147.3318593 -42.8840684, 147.3319106 -42.8840079, 147.3322447 -42.8836004)",,,,
30129981,False,,Morrison Street,tertiary,40,True,32.032,"LINESTRING (147.3315851 -42.8854158, 147.3315918 -42.8854286, 147.3316458 -42.8855384, 147.3317058 -42.8856898)",,,,
741879330,True,,Morrison Street,tertiary,40,False,39.260999999999996,"LINESTRING (147.3315851 -42.8854158, 147.3314473 -42.88527, 147.33141 -42.8852247, 147.3313969 -42.8852059, 147.3313616 -42.8851527, 147.3313393 -42.8851134)",,,,
9002412,False,,Montpelier Retreat,tertiary,40,True,5.954,"LINESTRING (147.331853 -42.8866061, 147.3318287 -42.8866566)",,,,
1031518748,True,,Salamanca Place,tertiary,40,False,33.596999999999994,"LINESTRING (147.331853 -42.8866061, 147.3319307 -42.886625, 147.3320009 -42.8866344, 147.3320852 -42.8866417, 147.3321887 -42.8866528, 147.3322574 -42.8866612)",,,,
"[1216951640, 295042308]",True,"['4', '5']",Davey Street,trunk,50,False,73.854,"LINESTRING (147.3286746 -42.8852421, 147.3283553 -42.8854913, 147.3282106 -42.885607, 147.3280536 -42.8857259)",A6,,,
291064346,False,4,Elizabeth Street,unclassified,,True,42.697,"LINESTRING (147.3326923 -42.8838001, 147.3325899 -42.8837545, 147.3323229 -42.8836353, 147.3322447 -42.8836004)",,,,
"[676162695, 676160519]",True,3,Davey Street,trunk,50,False,153.815,"LINESTRING (147.3332629 -42.8816435, 147.3330575 -42.8818063, 147.332984 -42.8818564, 147.3329295 -42.8818983, 147.3321999 -42.8824824, 147.3319803 -42.8826582)",A6,,,
"[671191131, 765853580, 765853581]",False,2,Collins Street,tertiary,,False,226.43699999999998,"LINESTRING (147.3235539 -42.8863451, 147.3236197 -42.8862929, 147.3237835 -42.8861628, 147.3245003 -42.8855938, 147.3245605 -42.885546, 147.3246072 -42.8855089, 147.3250891 -42.8851264, 147.325212 -42.8850288, 147.3253656 -42.8849069, 147.3253739 -42.8848986, 147.3254388 -42.8848487)",,,,
671191129,True,,Barrack Street,tertiary,,False,122.475,"LINESTRING (147.3224514 -42.8855966, 147.3228554 -42.8858636, 147.3231411 -42.8860524, 147.3232145 -42.8861034, 147.3234886 -42.8862986, 147.3235539 -42.8863451)",,,,
671191130,False,2,Liverpool Street,tertiary,,False,227.51500000000001,"LINESTRING (147.3224514 -42.8855966, 147.3227968 -42.8853014, 147.3231331 -42.8849885, 147.3236271 -42.8845314, 147.3241342 -42.8840494, 147.3241903 -42.8839961)",,,,
482756278,True,3,Harrington Street,secondary,40,False,79.238,"LINESTRING (147.3234493 -42.8834928, 147.3232538 -42.8833491, 147.3227471 -42.8829999)",,,,
29478306,True,1,Watchorn Street,residential,40,False,152.967,"LINESTRING (147.3248732 -42.8833756, 147.3244677 -42.8831509, 147.3242478 -42.8829981, 147.3242296 -42.8829854, 147.324161 -42.8829438, 147.3240024 -42.8828477, 147.3234277 -42.8824992)",,,5,
322167078,True,,Liverpool Street,tertiary,40,False,88.637,"LINESTRING (147.3248732 -42.8833756, 147.3244008 -42.8838048, 147.3241903 -42.8839961)",,,,
826320234,False,2,Bathurst Street,secondary,40,True,78.58,"LINESTRING (147.3234277 -42.8824992, 147.3227471 -42.8829999)",,,,
826320234,False,2,Bathurst Street,secondary,40,False,96.993,"LINESTRING (147.3234277 -42.8824992, 147.3241857 -42.8819416, 147.3242678 -42.8818812)",,,,
186747745,False,2,Collins Street,tertiary,,False,8.329,"LINESTRING (147.331034 -42.8805122, 147.3311061 -42.8804591)",,,,
186747745,False,2,Collins Street,tertiary,,True,117.80999999999999,"LINESTRING (147.331034 -42.8805122, 147.3308922 -42.8806116, 147.3307936 -42.8806769, 147.3307102 -42.880725, 147.3306541 -42.880755, 147.3306157 -42.8807727, 147.3305806 -42.8807905, 147.3305172 -42.8808273, 147.3304977 -42.8808403, 147.3304249 -42.8808889, 147.330255 -42.8810169, 147.3301081 -42.8811336, 147.3299892 -42.8812394)",,,,
798397081,True,4,Macquarie Street,trunk,50,False,22.515,"LINESTRING (147.3320715 -42.8812947, 147.3322455 -42.8811374)",A6,,,
30091313,True,,Market Place,residential,,False,67.191,"LINESTRING (147.3320715 -42.8812947, 147.3320537 -42.8812575, 147.332036 -42.8812269, 147.3320101 -42.8811918, 147.331982 -42.8811626, 147.3319486 -42.8811358, 147.3315333 -42.8808468)",,,,
741879327,True,,Salamanca Place,tertiary,40,False,38.219,"LINESTRING (147.3304233 -42.8861386, 147.3308472 -42.8862858)",,,,
8035804,False,,Salamanca Place,tertiary,40,True,156.034,"LINESTRING (147.3304233 -42.8861386, 147.3300649 -42.8859912, 147.3299338 -42.885925, 147.3299057 -42.8859108, 147.3295099 -42.885668, 147.3289065 -42.8852892)",,,,
554465335,True,,Murray Street,tertiary,40,False,9.817,"LINESTRING (147.3305578 -42.8848246, 147.3306643 -42.8848659)",,,,
65161057,False,,Despard Street,residential,40,False,44.52,"LINESTRING (147.3312419 -42.8838609, 147.3309705 -42.8842084)",,,,
65161057,False,,Despard Street,residential,40,True,44.52,"LINESTRING (147.3309705 -42.8842084, 147.3312419 -42.8838609)",,,,
392397382,False,,Brooke Street,unclassified,,False,56.379999999999995,"LINESTRING (147.3309705 -42.8842084, 147.3310165 -42.8842243, 147.3314989 -42.8843911, 147.3315963 -42.8844248)",,,,
605244950,True,,Despard Street,residential,40,False,76.37100000000001,"LINESTRING (147.3309705 -42.8842084, 147.3309183 -42.8842727, 147.3306147 -42.8847262, 147.3305869 -42.8847766, 147.3305578 -42.8848246)",,,,
320941705,True,3,Campbell Street,tertiary,40,False,63.941,"LINESTRING (147.3314902 -42.8801926, 147.3320614 -42.8805869)",,,,
186747176,True,,Collins Street,tertiary,,False,80.494,"LINESTRING (147.3314902 -42.8801926, 147.3315014 -42.8801242, 147.3315375 -42.8800547, 147.331568 -42.8800217, 147.3320738 -42.8796279)",,,,
186747745,False,2,Collins Street,tertiary,,True,43.184,"LINESTRING (147.3314902 -42.8801926, 147.3314057 -42.8802649, 147.3312581 -42.8803567, 147.3311061 -42.8804591)",,,,
322166290,True,3,Campbell Street,tertiary,40,False,97.872,"LINESTRING (147.3289646 -42.878402, 147.3290103 -42.8784345, 147.3294208 -42.8787262, 147.3294761 -42.8787655, 147.32976 -42.8789648, 147.3297851 -42.8789809, 147.3298318 -42.8790109)",,,,
741879330,True,,Morrison Street,tertiary,40,False,62.024,"LINESTRING (147.3312803 -42.8849226, 147.3312812 -42.884894, 147.3312902 -42.8848403, 147.3313077 -42.8847909, 147.3313319 -42.8847448, 147.3314802 -42.8845457, 147.3315963 -42.8844248)",,,,
"[187173416, 8111279]",True,1,Castray Esplanade,tertiary,40,False,79.888,"LINESTRING (147.332595 -42.8862808, 147.3324915 -42.8862778, 147.3324304 -42.8862716, 147.3323887 -42.8862637, 147.3322955 -42.8862376, 147.3322229 -42.8862148, 147.3320867 -42.8861637, 147.3319994 -42.8861398, 147.3319251 -42.8861131, 147.3318064 -42.8860766, 147.331681 -42.8860385)",,,,
30129981,False,,Morrison Street,tertiary,40,False,32.032000000000004,"LINESTRING (147.3317058 -42.8856898, 147.3316458 -42.8855384, 147.3315918 -42.8854286, 147.3315851 -42.8854158)",,,,
741879328,True,,Gladstone Street,tertiary,40,False,27.494,"LINESTRING (147.3317058 -42.8856898, 147.331776 -42.885775, 147.3317879 -42.8858063, 147.3317938 -42.885852, 147.3317918 -42.8858771, 147.3317848 -42.885921)",,,,
188586182,False,,Creswells Row,residential,,True,87.379,"LINESTRING (147.3320614 -42.8805869, 147.3321536 -42.8805197, 147.3322069 -42.8804808, 147.3324 -42.8803354, 147.3325877 -42.8801781, 147.3327779 -42.8800033)",,,,
320941705,True,3,Campbell Street,tertiary,40,False,52.273,"LINESTRING (147.3320614 -42.8805869, 147.3321581 -42.8806617, 147.3325412 -42.8808982)",,,,
188586182,False,,Creswells Row,residential,,False,87.379,"LINESTRING (147.3327779 -42.8800033, 147.3325877 -42.8801781, 147.3324 -42.8803354, 147.3322069 -42.8804808, 147.3321536 -42.8805197, 147.3320614 -42.8805869)",,,,
188586182,False,,Creswells Row,residential,,True,38.92,"LINESTRING (147.3327779 -42.8800033, 147.3328828 -42.8798794, 147.3330073 -42.8796967)",,,,
188586193,False,,Terminus Row,residential,,True,70.982,"LINESTRING (147.3327779 -42.8800033, 147.3322817 -42.8797281, 147.3320738 -42.8796279)",,,,
188586182,False,,Creswells Row,residential,,False,38.92,"LINESTRING (147.3330073 -42.8796967, 147.3328828 -42.8798794, 147.3327779 -42.8800033)",,,,
"[188586192, 188586188]",False,,"['Mistral Place', 'Sackville Street']",residential,,True,161.327,"LINESTRING (147.3317519 -42.8784199, 147.3317451 -42.878475, 147.3317347 -42.8785166, 147.3317224 -42.8785474, 147.3317039 -42.8785831, 147.3316382 -42.8786804, 147.331592 -42.8787238, 147.3315115 -42.8787513, 147.3314223 -42.8787549, 147.331341 -42.8787351, 147.3312319 -42.8787178, 147.3311665 -42.8787218, 147.3311206 -42.8787246, 147.3310157 -42.8787512, 147.3309409 -42.8787866, 147.330881 -42.8788082, 147.3308435 -42.8788357, 147.330796 -42.8788809, 147.3306941 -42.8789084, 147.3306351 -42.8789084, 147.3305761 -42.8788888, 147.3304849 -42.8788298, 147.3303945 -42.8787721, 147.3303765 -42.8787606, 147.3302662 -42.8786918)",,,,
798397080,True,3,Brooker Avenue,trunk,,False,54.08,"LINESTRING (147.3317519 -42.8784199, 147.3314933 -42.8783801, 147.331317 -42.8783575, 147.3312464 -42.8783498, 147.3311851 -42.8783434, 147.3311444 -42.8783416, 147.331098 -42.8783409)",A6,,,
188586189,False,,Sun Street,residential,,True,42.685,"LINESTRING (147.3320738 -42.8796279, 147.3316889 -42.8793675)",,,,
186747176,True,,Collins Street,tertiary,,False,101.12800000000001,"LINESTRING (147.3320738 -42.8796279, 147.3325375 -42.879264, 147.3325454 -42.8792578, 147.3326808 -42.8791515, 147.332723 -42.879118, 147.3327515 -42.8790874, 147.3327702 -42.8790568, 147.3327805 -42.8790239, 147.332787 -42.8789802, 147.3327923 -42.8789165)",,,,
188586193,False,,Terminus Row,residential,,False,70.982,"LINESTRING (147.3320738 -42.8796279, 147.3322817 -42.8797281, 147.3327779 -42.8800033)",,,,
188586189,False,,Sun Street,residential,,False,42.685,"LINESTRING (147.3316889 -42.8793675, 147.3320738 -42.8796279)",,,,
"[188586192, 188586188]",False,,"['Mistral Place', 'Sackville Street']",residential,,False,161.327,"LINESTRING (147.3302662 -42.8786918, 147.3303765 -42.8787606, 147.3303945 -42.8787721, 147.3304849 -42.8788298, 147.3305761 -42.8788888, 147.3306351 -42.8789084, 147.3306941 -42.8789084, 147.330796 -42.8788809, 147.3308435 -42.8788357, 147.330881 -42.8788082, 147.3309409 -42.8787866, 147.3310157 -42.8787512, 147.3311206 -42.8787246, 147.3311665 -42.8787218, 147.3312319 -42.8787178, 147.331341 -42.8787351, 147.3314223 -42.8787549, 147.3315115 -42.8787513, 147.331592 -42.8787238, 147.3316382 -42.8786804, 147.3317039 -42.8785831, 147.3317224 -42.8785474, 147.3317347 -42.8785166, 147.3317451 -42.878475, 147.3317519 -42.8784199)",,,,
792320355,True,3,Liverpool Street,secondary,50,False,50.119,"LINESTRING (147.3302662 -42.8786918, 147.3299549 -42.8789205, 147.3298318 -42.8790109)",,,,
190514829,True,1,Collins Street,tertiary,,False,34.79599999999999,"LINESTRING (147.3327923 -42.8789165, 147.3327848 -42.8788333, 147.3327783 -42.8787801, 147.3327709 -42.8787372, 147.33276 -42.8786992, 147.3327492 -42.8786739, 147.3327349 -42.8786511, 147.3327044 -42.878615)",,,,
301033143,True,3,Brooker Avenue,trunk,,False,80.588,"LINESTRING (147.3327044 -42.878615, 147.3322116 -42.8785151, 147.3317519 -42.8784199)",A6,,,
190514831,True,1,Collins Street,tertiary,,False,38.978,"LINESTRING (147.3330734 -42.8786944, 147.3330251 -42.8786967, 147.3329733 -42.8787014, 147.3329248 -42.87871, 147.3328876 -42.8787238, 147.3328642 -42.878739, 147.3328456 -42.8787594, 147.3328257 -42.8787994, 147.3328108 -42.8788434, 147.3327923 -42.8789165)",,,,
