osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,ref,lanes
16724872,tertiary,roundabout,True,False,5.838,"LINESTRING (149.7566865 -37.5583005, 149.7567526 -37.5582972)",,,,
16724872,tertiary,roundabout,True,False,18.86,"LINESTRING (149.7570484 -37.5586043, 149.757031 -37.5586257, 149.7570058 -37.5586475, 149.7569826 -37.558662, 149.7569418 -37.5586792, 149.7569326 -37.5586818, 149.7568746 -37.5586905)",,,,
671673948,tertiary,,True,False,24.736,"LINESTRING (149.7568746 -37.5586905, 149.7566436 -37.5588168)",Betka Road,50,,
16724872,tertiary,roundabout,True,False,25.945000000000004,"LINESTRING (149.7568746 -37.5586905, 149.7568253 -37.5586939, 149.7567835 -37.5586934, 149.7567397 -37.5586877, 149.7567098 -37.558681, 149.7566714 -37.5586686, 149.7566371 -37.5586535, 149.7565994 -37.5586314)",,,,
16724872,tertiary,roundabout,True,False,35.949,"LINESTRING (149.7565068 -37.5585286, 149.7564923 -37.5585012, 149.7564859 -37.5584791, 149.7564856 -37.5584345, 149.7564924 -37.5584104, 149.7565005 -37.5583936, 149.7565194 -37.5583673, 149.7565576 -37.5583357, 149.7565813 -37.5583231, 149.7566178 -37.5583105, 149.7566469 -37.5583051, 149.7566865 -37.5583005)",,,,
16725324,secondary,,True,False,80.153,"LINESTRING (149.7565068 -37.5585286, 149.7560576 -37.558494, 149.7558524 -37.5584781, 149.7556861 -37.5584579, 149.7556063 -37.5584382)",Maurice Avenue,,,
16725092,residential,,False,True,112.362,"LINESTRING (149.7583299 -37.5570948, 149.7576588 -37.5562357)",Allan Drive,,7,
219758369,residential,,False,False,30.296,"LINESTRING (149.7583299 -37.5570948, 149.7583572 -37.5571149, 149.7583905 -37.5571326, 149.7585547 -37.5572122, 149.7585873 -37.5572281, 149.7586227 -37.5572311)",Allan Drive,,7,
16725695,residential,,True,False,77.423,"LINESTRING (149.7586227 -37.5572311, 149.758383 -37.5574502, 149.7580475 -37.5577573)",Maurice Avenue,,7,
219758369,residential,,False,True,30.296,"LINESTRING (149.7586227 -37.5572311, 149.7585873 -37.5572281, 149.7585547 -37.5572122, 149.7583905 -37.5571326, 149.7583572 -37.5571149, 149.7583299 -37.5570948)",Allan Drive,,7,
16725092,residential,,False,False,112.362,"LINESTRING (149.7576588 -37.5562357, 149.7583299 -37.5570948)",Allan Drive,,7,
16725408,residential,,False,True,226.73700000000002,"LINESTRING (149.7576588 -37.5562357, 149.7568351 -37.5569156, 149.7562449 -37.5574028, 149.7558787 -37.5577076)",Dorron Avenue,,,
16725324,secondary,,True,False,76.686,"LINESTRING (149.7556063 -37.5584382, 149.7554799 -37.5584113, 149.755383 -37.5583877, 149.755309 -37.5583789, 149.7552247 -37.5583739, 149.7551523 -37.5583824, 149.7547661 -37.5584795)",Maurice Avenue,,,
167059957,tertiary,,True,False,38.138999999999996,"LINESTRING (149.7556063 -37.5584382, 149.7555513 -37.5584068, 149.7555198 -37.5583749, 149.7555117 -37.5583409, 149.7555064 -37.5582846, 149.7555158 -37.5582431, 149.7555437 -37.5581901, 149.7555756 -37.5581378)",Dorron Avenue,,,
55802904,secondary,,False,False,65.709,"LINESTRING (149.7547661 -37.5584795, 149.7540541 -37.5586545)",Maurice Avenue,60,C617,
55802907,secondary,,True,False,81.769,"LINESTRING (149.7547661 -37.5584795, 149.7550814 -37.5583278, 149.7551711 -37.5582697, 149.7552261 -37.5582335, 149.7552946 -37.5582025, 149.7555756 -37.5581378)",Maurice Avenue,,,
55802904,secondary,,False,True,151.65800000000002,"LINESTRING (149.7506572 -37.5592267, 149.7510178 -37.5592819, 149.7513142 -37.5592838, 149.7516065 -37.559267, 149.7523364 -37.5590887)",Maurice Avenue,60,C617,
55802911,residential,,False,False,51.271,"LINESTRING (149.7506572 -37.5592267, 149.7506375 -37.5593333, 149.7505148 -37.559673)",Bastion Point Road,60,,
"[167060010, 130104901]",residential,,False,True,279.873,"LINESTRING (149.7506572 -37.5592267, 149.7507648 -37.5587401, 149.7508431 -37.5583862, 149.7509052 -37.5583055, 149.7510364 -37.5582561, 149.7527822 -37.5578104)","['Mattsson Street', 'Bruce Street']",,,
16725408,residential,,False,False,226.737,"LINESTRING (149.7558787 -37.5577076, 149.7562449 -37.5574028, 149.7568351 -37.5569156, 149.7576588 -37.5562357)",Dorron Avenue,,,
167060101,tertiary,,True,False,101.2,"LINESTRING (149.7558787 -37.5577076, 149.7559822 -37.5577662, 149.7567526 -37.5582972)",Fairhaven Road,,,
55802907,secondary,,True,False,100.227,"LINESTRING (149.7555756 -37.5581378, 149.7559011 -37.5581543, 149.7560938 -37.558174, 149.7563405 -37.558207, 149.756514 -37.5582436, 149.7566865 -37.5583005)",Maurice Avenue,,,
167059957,tertiary,,True,False,47.939,"LINESTRING (149.7555756 -37.5581378, 149.7557181 -37.5580527, 149.7557585 -37.5580167, 149.755784 -37.5579784, 149.7557974 -37.5579433, 149.7558024 -37.5578644, 149.7557999 -37.5577819)",Dorron Avenue,,,
130104904,residential,,False,False,34.078,"LINESTRING (149.7550164 -37.5571882, 149.7550169 -37.5570992, 149.7550191 -37.557036, 149.7550316 -37.5569631, 149.7550765 -37.5568907)",Buckland Drive,,,
167059962,tertiary,,False,False,65.59100000000001,"LINESTRING (149.7550164 -37.5571882, 149.7552767 -37.5573388, 149.7555757 -37.5575747)",Fairhaven Drive,,,
167059962,tertiary,,False,True,38.519000000000005,"LINESTRING (149.7550164 -37.5571882, 149.7548088 -37.5571228, 149.7546012 -37.557083)",Fairhaven Drive,,,
167059926,tertiary,,False,False,176.998,"LINESTRING (149.7542369 -37.561062, 149.7541947 -37.5611814, 149.754196 -37.5613225, 149.7542471 -37.5617918, 149.7543096 -37.562646)",Betka Road,60,,
167059926,tertiary,,False,True,144.51100000000002,"LINESTRING (149.7542369 -37.561062, 149.7542884 -37.5609348, 149.7543944 -37.5607899, 149.7545991 -37.5606141, 149.7548099 -37.5604418, 149.7552451 -37.5600537)",Betka Road,60,,
167059989,residential,,False,False,125.72,"LINESTRING (149.7542369 -37.561062, 149.7541376 -37.5610219, 149.754022 -37.5609559, 149.7532294 -37.5602711)",Hunter Street,,,
55802911,residential,,False,True,16.836,"LINESTRING (149.7544659 -37.5642479, 149.754275 -37.5642532)",Bastion Point Road,60,,
167059926,tertiary,,False,True,32.299,"LINESTRING (149.7544659 -37.5642479, 149.7544375 -37.5639583)",Betka Road,60,,
16724214,tertiary,,True,False,31.034999999999997,"LINESTRING (149.7565044 -37.5588958, 149.7565768 -37.5587724, 149.7565913 -37.5587311, 149.7565994 -37.5586843, 149.7565994 -37.5586314)",Betka Road,50,,
"[671673949, 167059926]",tertiary,,False,False,170.013,"LINESTRING (149.7565044 -37.5588958, 149.7555855 -37.5597262, 149.7552451 -37.5600537)",Betka Road,"['60', '50']",,2
16724872,tertiary,roundabout,True,False,9.945,"LINESTRING (149.7567526 -37.5582972, 149.7568168 -37.5583045, 149.7568626 -37.5583158)",,,,
167059926,tertiary,,False,False,32.299,"LINESTRING (149.7544375 -37.5639583, 149.7544659 -37.5642479)",Betka Road,60,,
167059926,tertiary,,False,True,146.356,"LINESTRING (149.7544375 -37.5639583, 149.7543096 -37.562646)",Betka Road,60,,
130104903,residential,,False,True,431.784,"LINESTRING (149.7544375 -37.5639583, 149.7554836 -37.5638903, 149.7555748 -37.5638807, 149.7556284 -37.5638616, 149.75567 -37.5638393, 149.7557196 -37.5637967, 149.7557344 -37.5637489, 149.755737 -37.563717, 149.7557531 -37.5634257, 149.7557491 -37.5630335, 149.7557196 -37.5626135, 149.7556686 -37.5621298, 149.7556391 -37.5618492, 149.7556351 -37.5617461, 149.7556619 -37.5616844, 149.7557223 -37.5616206, 149.7558001 -37.5615536, 149.7559436 -37.5614899, 149.7563781 -37.5612645)",Rasmus Avenue,,,
16725695,residential,,True,False,128.976,"LINESTRING (149.7580475 -37.5577573, 149.7576545 -37.5581093, 149.7570484 -37.5586043)",Maurice Avenue,,7,
16725451,residential,,False,False,47.089999999999996,"LINESTRING (149.7546012 -37.557083, 149.7548388 -37.5569793, 149.7549283 -37.5569514, 149.7550765 -37.5568907)",Buckland Drive,,7,
130104901,residential,,False,False,189.607,"LINESTRING (149.7546012 -37.557083, 149.7545699 -37.5572617, 149.7545394 -37.5572884, 149.7544766 -37.5573191, 149.7527822 -37.5578104)",Bruce Street,,,
167059962,tertiary,,False,False,38.519000000000005,"LINESTRING (149.7546012 -37.557083, 149.7548088 -37.5571228, 149.7550164 -37.5571882)",Fairhaven Drive,,,
16725451,residential,,False,True,47.09,"LINESTRING (149.7550765 -37.5568907, 149.7549283 -37.5569514, 149.7548388 -37.5569793, 149.7546012 -37.557083)",Buckland Drive,,7,
130104904,residential,,False,True,34.078,"LINESTRING (149.7550765 -37.5568907, 149.7550316 -37.5569631, 149.7550191 -37.557036, 149.7550169 -37.5570992, 149.7550164 -37.5571882)",Buckland Drive,,,
130104949,residential,,False,False,13.827,"LINESTRING (149.7539844 -37.5585431, 149.7540541 -37.5586545)",Bucknall Street,,,
130104947,residential,,False,False,12.386,"LINESTRING (149.7523197 -37.5589781, 149.7523364 -37.5590887)",Hunter Street,,,
55802904,secondary,,False,False,81.734,"LINESTRING (149.7540541 -37.5586545, 149.7531673 -37.5588692)",Maurice Avenue,60,C617,
55802904,secondary,,False,True,65.709,"LINESTRING (149.7540541 -37.5586545, 149.7547661 -37.5584795)",Maurice Avenue,60,C617,
130104949,residential,,False,True,13.827,"LINESTRING (149.7540541 -37.5586545, 149.7539844 -37.5585431)",Bucknall Street,,,
130104949,residential,,False,False,189.85199999999998,"LINESTRING (149.7540541 -37.5586545, 149.7541541 -37.558858, 149.7543005 -37.5591339, 149.7544263 -37.5593079, 149.7551657 -37.5599675, 149.7552451 -37.5600537)",Bucknall Street,,,
167059988,residential,,False,True,81.094,"LINESTRING (149.7527355 -37.5597458, 149.7523364 -37.5590887)",Hunter Street,,,
