osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
693842515,10,Bussell Highway,trunk,50,False,False,126.933,"LINESTRING (115.1015779 -33.8521556, 115.1024726 -33.851289)",,
60236808,,Memorial Drive,residential,,False,False,342.61,"LINESTRING (115.1015779 -33.8521556, 115.1005691 -33.8518794, 115.0980938 -33.8510985)",,
693842515,10,Bussell Highway,trunk,50,False,True,373.861,"LINESTRING (115.1015779 -33.8521556, 115.1011823 -33.8525682, 115.1010027 -33.8528058, 115.1008749 -33.8530302, 115.099869 -33.8551796)",,
31518602,,Waverley Road,residential,,False,False,138.72,"LINESTRING (115.1043505 -33.848666, 115.1054404 -33.8495245)",,
693842515,10,Bussell Highway,trunk,50,False,True,82.672,"LINESTRING (115.1043505 -33.848666, 115.1040724 -33.8493727)",,
31518602,,Waverley Road,residential,,False,False,350.626,"LINESTRING (115.1054404 -33.8495245, 115.1081375 -33.8517439)",,
31518602,,Waverley Road,residential,,False,True,138.72,"LINESTRING (115.1054404 -33.8495245, 115.1043505 -33.848666)",,
31518603,,Duggan Drive,residential,,False,False,120.478,"LINESTRING (115.1054404 -33.8495245, 115.1061879 -33.848921, 115.1064138 -33.8488106)",,
31518603,,Duggan Drive,residential,,False,False,100.468,"LINESTRING (115.1064138 -33.8488106, 115.1066 -33.8487766, 115.106812 -33.8487627, 115.1070537 -33.8487903, 115.1072383 -33.8488488, 115.1074441 -33.8489562)",,
31518603,,Duggan Drive,residential,,False,True,120.478,"LINESTRING (115.1064138 -33.8488106, 115.1061879 -33.848921, 115.1054404 -33.8495245)",,
60235224,,Cowara Court,residential,,False,False,103.76399999999998,"LINESTRING (115.1064138 -33.8488106, 115.1062706 -33.8485149, 115.1060706 -33.8482769, 115.1057862 -33.8480548)",,
31518603,,Duggan Drive,residential,,False,True,100.46799999999999,"LINESTRING (115.1074441 -33.8489562, 115.1072383 -33.8488488, 115.1070537 -33.8487903, 115.106812 -33.8487627, 115.1066 -33.8487766, 115.1064138 -33.8488106)",,
60235230,,Blue Wren Place,residential,,False,False,55.039,"LINESTRING (115.1074441 -33.8489562, 115.1072067 -33.8492715, 115.1071272 -33.8493754)",,
"[171605169, 60235228]",,"['Bottrill Street', 'Birdwood Lane']",residential,,False,True,447.3349999999999,"LINESTRING (115.1060739 -33.852679, 115.1052006 -33.8535593, 115.1051208 -33.8536273, 115.105033 -33.8536721, 115.1049072 -33.853693, 115.104726 -33.8536579, 115.1044687 -33.8535903, 115.1043564 -33.8535668, 115.1042304 -33.853594, 115.1041287 -33.853645, 115.1040277 -33.8537549, 115.1039616 -33.8538135, 115.103881 -33.8538206, 115.1037719 -33.8537835, 115.1037369 -33.8537367, 115.1030443 -33.8523786)",2,
601820034,,Hasluck Street,residential,,False,True,51.505,"LINESTRING (115.1030443 -33.8523786, 115.102537 -33.8525711)",,
60235221,,Hall Road,residential,,False,False,70.101,"LINESTRING (115.1030443 -33.8523786, 115.1031762 -33.852326, 115.103284 -33.8522599, 115.1035922 -33.8519556)",,
"[171605169, 60235228]",,"['Bottrill Street', 'Birdwood Lane']",residential,,False,False,447.33500000000004,"LINESTRING (115.1030443 -33.8523786, 115.1037369 -33.8537367, 115.1037719 -33.8537835, 115.103881 -33.8538206, 115.1039616 -33.8538135, 115.1040277 -33.8537549, 115.1041287 -33.853645, 115.1042304 -33.853594, 115.1043564 -33.8535668, 115.1044687 -33.8535903, 115.104726 -33.8536579, 115.1049072 -33.853693, 115.105033 -33.8536721, 115.1051208 -33.8536273, 115.1052006 -33.8535593, 115.1060739 -33.852679)",2,
60235228,,Bottrill Street,residential,,False,True,133.073,"LINESTRING (115.1030443 -33.8523786, 115.1028086 -33.8518123, 115.102577 -33.8513872, 115.1024726 -33.851289)",2,
60235218,,Granny James Place,residential,,False,False,79.217,"LINESTRING (115.1035922 -33.8519556, 115.1042325 -33.8524297)",,
60235221,,Hall Road,residential,,False,False,201.018,"LINESTRING (115.1035922 -33.8519556, 115.104044 -33.8514968, 115.1041045 -33.8514013, 115.10406 -33.8513377, 115.1039889 -33.8512543, 115.1036557 -33.8510285, 115.1031231 -33.8506622)",,
60235221,,Hall Road,residential,,False,True,70.101,"LINESTRING (115.1035922 -33.8519556, 115.103284 -33.8522599, 115.1031762 -33.852326, 115.1030443 -33.8523786)",,
693842515,10,Bussell Highway,trunk,50,False,True,81.102,"LINESTRING (115.1031231 -33.8506622, 115.1025513 -33.8512158)",,
60235221,,Hall Road,residential,,False,True,201.018,"LINESTRING (115.1031231 -33.8506622, 115.1036557 -33.8510285, 115.1039889 -33.8512543, 115.10406 -33.8513377, 115.1041045 -33.8514013, 115.104044 -33.8514968, 115.1035922 -33.8519556)",,
693842515,10,Bussell Highway,trunk,50,False,False,169.938,"LINESTRING (115.1031231 -33.8506622, 115.1036549 -33.8501319, 115.1038501 -33.8498662, 115.1040724 -33.8493727)",,
