osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
173261190,4,Chandos Street,secondary,50,False,True,110.834,"LINESTRING (151.2009468 -33.8220759, 151.2010375 -33.8220805, 151.2010763 -33.8220829, 151.2015042 -33.8221455, 151.2015651 -33.8221538, 151.2021307 -33.8222342)",,
422084646,2,Willoughby Road,tertiary,50,False,True,98.065,"LINESTRING (151.2009468 -33.8220759, 151.2009448 -33.8221605, 151.2009444 -33.8221842, 151.20093 -33.8229577)",,
619908561,4,Chandos Street,secondary,50,False,False,87.676,"LINESTRING (151.2009468 -33.8220759, 151.2008568 -33.822076, 151.2008243 -33.8220761, 151.2004779 -33.8220747, 151.1999978 -33.8220663)",,
2956160,,Willoughby Road,tertiary,50,False,False,97.17399999999999,"LINESTRING (151.2009145 -33.8238315, 151.2009155 -33.8237475, 151.2009157 -33.8237252, 151.2009292 -33.8230382, 151.20093 -33.8229577)",,
100602288,,Albany Street,tertiary,50,False,False,143.238,"LINESTRING (151.2009145 -33.8238315, 151.2010175 -33.8238409, 151.2010468 -33.8238436, 151.2014241 -33.8239035, 151.2015002 -33.823916, 151.2022037 -33.8240247, 151.20244 -33.8240607)",,
172426166,,Albany Street,tertiary,50,False,False,84.708,"LINESTRING (151.2009145 -33.8238315, 151.2008196 -33.8238296, 151.2007928 -33.8238295, 151.2004466 -33.8238252, 151.1999976 -33.8238216)",,
422084642,,Willoughby Road,tertiary,40,False,True,101.085,"LINESTRING (151.2009145 -33.8238315, 151.2009142 -33.8239118, 151.200914 -33.8239439, 151.2009012 -33.8246282, 151.2009004 -33.8247405)",,
379715056,4,Chandos Street,secondary,50,False,True,82.289,"LINESTRING (151.2031251 -33.8223784, 151.2032276 -33.8223928, 151.2032795 -33.8224, 151.203601 -33.8224482, 151.2039046 -33.8224907, 151.2039475 -33.8224952, 151.2039745 -33.8224927, 151.2039984 -33.8224787)",,
618141544,4,Chandos Street,secondary,50,False,False,93.248,"LINESTRING (151.2031251 -33.8223784, 151.2029805 -33.8223571, 151.2029434 -33.8223517, 151.2021307 -33.8222342)",,
"[2956169, 793940506]",,Alexander Street,tertiary,50,False,False,98.655,"LINESTRING (151.2031251 -33.8223784, 151.2031091 -33.8224554, 151.2031033 -33.8224814, 151.2030276 -33.8228228, 151.2029485 -33.823177, 151.202932 -33.823251)",,
173261191,,Chandos Street,residential,,False,False,48.825,"LINESTRING (151.2039984 -33.8224787, 151.2040442 -33.8224941, 151.2041838 -33.8225304, 151.2045121 -33.822576)",,
379715056,4,Chandos Street,secondary,50,False,False,82.289,"LINESTRING (151.2039984 -33.8224787, 151.2039745 -33.8224927, 151.2039475 -33.8224952, 151.2039046 -33.8224907, 151.203601 -33.8224482, 151.2032795 -33.8224, 151.2032276 -33.8223928, 151.2031251 -33.8223784)",,
"[702569106, 395700236]",,Brook Street,secondary,"['60', '50']",False,True,84.543,"LINESTRING (151.2039984 -33.8224787, 151.2040178 -33.8224495, 151.2040236 -33.8224197, 151.204028 -33.822406, 151.2040991 -33.8220876, 151.2041761 -33.8217346)",,
111504272,,Alexander Street,tertiary,50,False,True,18.886,"LINESTRING (151.2016307 -33.8289087, 151.2016954 -33.8287668, 151.2017049 -33.8287505)",,
"[503032589, 595870910]",6,Pacific Highway,primary,60,False,False,116.392,"LINESTRING (151.2016307 -33.8289087, 151.2014993 -33.8287291, 151.201478 -33.8286985, 151.2012965 -33.8284377, 151.2012638 -33.8283939, 151.2010379 -33.8280677, 151.2009918 -33.8280066)",,
595870912,6,Pacific Highway,primary,60,False,True,26.557,"LINESTRING (151.2016307 -33.8289087, 151.2016445 -33.8289281, 151.201777 -33.8291143)",,
235047058,4,Falcon Street,primary,60,False,True,66.652,"LINESTRING (151.2019165 -33.8278299, 151.2018178 -33.8278144, 151.2017864 -33.8278096, 151.2013882 -33.8277497, 151.2012067 -33.8277221)",,
"[702569105, 235047661]",,Alexander Street,tertiary,50,False,False,104.21900000000001,"LINESTRING (151.2019165 -33.8278299, 151.2019002 -33.8279059, 151.2018945 -33.8279303, 151.2017713 -33.8284567, 151.2017222 -33.8286663, 151.2017049 -33.8287505)",,
608805674,4,Falcon Street,primary,60,False,False,294.746,"LINESTRING (151.2019165 -33.8278299, 151.202011 -33.8278463, 151.202039 -33.8278505, 151.2024358 -33.8279097, 151.2050514 -33.8283241)",,
"[973964481, 172426163]",,Alexander Street,tertiary,50,False,True,104.12299999999999,"LINESTRING (151.2019165 -33.8278299, 151.2019353 -33.8277498, 151.2019414 -33.8277222, 151.2020596 -33.827183, 151.2020795 -33.8270933, 151.2021095 -33.8269075)",,
9866998,,Christie Street,residential,50,False,False,213.72500000000002,"LINESTRING (151.1966384 -33.8281538, 151.1966627 -33.8281006, 151.196677 -33.8280693, 151.1968537 -33.8276815, 151.1970116 -33.8272308, 151.1966258 -33.826339)",,
582383950,,River Road,secondary,50,False,True,83.632,"LINESTRING (151.1966384 -33.8281538, 151.1967886 -33.8282066, 151.1969561 -33.828275, 151.1974536 -33.8284806)",,
173347076,4,River Road,secondary,50,False,False,76.531,"LINESTRING (151.1989597 -33.829103, 151.1988489 -33.8290581, 151.1988144 -33.8290439, 151.1982175 -33.8287971)",,
"[173836645, 379067517]",4,Shirley Road,secondary,50,False,False,120.589,"LINESTRING (151.1989597 -33.829103, 151.1990177 -33.829026, 151.1996726 -33.8282156, 151.1996844 -33.828201)",,
"[942764096, 422610319]",,Shirley Road,residential,50,False,True,101.654,"LINESTRING (151.1989597 -33.829103, 151.1989131 -33.8291753, 151.198894 -33.8292069, 151.1986477 -33.829623, 151.1984701 -33.8299217)",,
573719620,,Albany Street,tertiary,50,False,True,12.155,"LINESTRING (151.1973046 -33.8238285, 151.1971807 -33.8238653)",,
"[3889924, 786297629]",,Albany Street,tertiary,50,False,False,153.76999999999998,"LINESTRING (151.1973046 -33.8238285, 151.1973949 -33.8238058, 151.1974213 -33.8237996, 151.1977371 -33.8237942, 151.1981925 -33.8238064, 151.1988233 -33.8238124, 151.1989638 -33.8238135)",,
"[573719608, 573719606]",3,Pacific Highway,primary,60,True,False,166.93099999999998,"LINESTRING (151.1973046 -33.8238285, 151.1973636 -33.8238986, 151.197531 -33.8240896, 151.198265 -33.8249593, 151.1982811 -33.8249784, 151.1982852 -33.8250723)",,
514957460,6,Pacific Highway,primary,60,False,False,140.28,"LINESTRING (151.1991967 -33.8260803, 151.1991102 -33.82599, 151.1990887 -33.825966, 151.198514 -33.825347, 151.1983493 -33.8251624, 151.1983318 -33.8251414, 151.1982852 -33.8250723)",,
"[514957461, 942764095]",4,Hume Street,residential,50,False,True,92.35799999999999,"LINESTRING (151.1991967 -33.8260803, 151.1990958 -33.8261468, 151.1990807 -33.8261567, 151.1990677 -33.8261652, 151.1987924 -33.8263453, 151.1984911 -33.82654, 151.1984097 -33.8265926)",,
"[609088418, 252591471]",6,Pacific Highway,primary,60,False,True,222.84699999999998,"LINESTRING (151.1991967 -33.8260803, 151.1992652 -33.8261515, 151.1992846 -33.8261723, 151.1997536 -33.8266753, 151.1999743 -33.8269088, 151.200583 -33.8275433, 151.2006046 -33.8275659, 151.2006907 -33.8276538)",,
3889251,4,Falcon Street,primary,60,False,False,31.271,"LINESTRING (151.2006907 -33.8276538, 151.200868 -33.8276745, 151.2009076 -33.8276774, 151.2009496 -33.8276851, 151.2010255 -33.8276945)",,
"[609088418, 252591471]",6,Pacific Highway,primary,60,False,False,222.84699999999998,"LINESTRING (151.2006907 -33.8276538, 151.2006046 -33.8275659, 151.200583 -33.8275433, 151.1999743 -33.8269088, 151.1997536 -33.8266753, 151.1992846 -33.8261723, 151.1992652 -33.8261515, 151.1991967 -33.8260803)",,
"[379067516, 173836645]",4,Shirley Road,secondary,50,False,True,111.703,"LINESTRING (151.2006907 -33.8276538, 151.2005692 -33.8277078, 151.2005399 -33.8277232, 151.2001425 -33.8279315, 151.199745 -33.8281348, 151.1996844 -33.828201)",,
503032589,6,Pacific Highway,primary,60,False,True,48.166000000000004,"LINESTRING (151.2006907 -33.8276538, 151.2008072 -33.8277711, 151.2008269 -33.8277947, 151.2008803 -33.8278586, 151.2009918 -33.8280066)",,
3889929,,Willoughby Road,tertiary,40,False,False,61.168,"LINESTRING (151.2008776 -33.8266511, 151.2008787 -33.826101)",,
3889925,,Burlington Street,tertiary,,False,False,112.051,"LINESTRING (151.2008776 -33.8266511, 151.2009754 -33.8266685, 151.2013369 -33.8267231, 151.2015982 -33.8267623, 151.201693 -33.8267761, 151.201829 -33.8267999, 151.2019658 -33.8268185, 151.202069 -33.8268394)",,
