osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction,bridge
14522549,False,Stephen Street,tertiary,True,166.99200000000002,"LINESTRING (138.8581698 -35.0657531, 138.8583617 -35.0660271, 138.8583997 -35.0660805, 138.8584616 -35.0661601, 138.8585172 -35.0662317, 138.8587764 -35.0665735, 138.858807 -35.0666178, 138.8591087 -35.0670431)",,40,,,
"[519084034, 737245238]",True,Morphett Street,residential,False,90.58000000000001,"LINESTRING (138.8581698 -35.0657531, 138.8577623 -35.0659696, 138.8577291 -35.0659848, 138.8573178 -35.0661733)",2,50,,,
1237103318,False,Stephen Street,tertiary,False,164.12099999999998,"LINESTRING (138.8581698 -35.0657531, 138.8581241 -35.0656853, 138.8572995 -35.0644604)",2,40,,,
713182660,False,Stephen Street,residential,False,84.705,"LINESTRING (138.8572995 -35.0644604, 138.8568475 -35.0637945)",2,,,,
1237103327,False,Druids Avenue,tertiary,False,95.735,"LINESTRING (138.8572995 -35.0644604, 138.8582305 -35.0640597)",2,50,,,
1237103327,False,Druids Avenue,tertiary,True,98.189,"LINESTRING (138.8572995 -35.0644604, 138.8563527 -35.0648837)",2,50,,,
1237103318,False,Stephen Street,tertiary,True,164.12099999999998,"LINESTRING (138.8572995 -35.0644604, 138.8581241 -35.0656853, 138.8581698 -35.0657531)",2,40,,,
1237103327,False,Druids Avenue,tertiary,False,98.189,"LINESTRING (138.8563527 -35.0648837, 138.8572995 -35.0644604)",2,50,,,
1040183326,False,Walker Street,tertiary,True,162.628,"LINESTRING (138.8563527 -35.0648837, 138.8564087 -35.0649586, 138.8565214 -35.0651091, 138.8570556 -35.065823, 138.8572456 -35.0660769, 138.857286 -35.0661309)",2,,,,
"[740843173, 1237103327]",False,Druids Avenue,tertiary,True,59.945,"LINESTRING (138.8563527 -35.0648837, 138.8558835 -35.0650989, 138.8557781 -35.0651472)",2,50,,,
19662425,False,Gawler Street,tertiary,True,95.61,"LINESTRING (138.8609888 -35.0661846, 138.8600711 -35.0666031)",2,50,,,
14522745,False,McLaren Street,tertiary,False,119.384,"LINESTRING (138.8609888 -35.0661846, 138.8610498 -35.0662704, 138.8616487 -35.0671125)",2,40,,,
"[14522745, 519083204, 14424633]",False,"['McLaren Street', 'Morphett Street']",tertiary,"[False, True]",255.564,"LINESTRING (138.8609888 -35.0661846, 138.8601081 -35.0649641, 138.8600332 -35.0649512, 138.8597526 -35.0650641, 138.859433 -35.0652038, 138.8592323 -35.0653072, 138.8592034 -35.0653748)",2,"['40', '50']",,,
19662425,False,Gawler Street,tertiary,False,83.251,"LINESTRING (138.8609888 -35.0661846, 138.861622 -35.0658922, 138.8617155 -35.0658487, 138.8617852 -35.0658163)",2,50,,,
4730054,False,Dunn Road,residential,False,93.393,"LINESTRING (138.85914 -35.0619182, 138.8590637 -35.0619534, 138.8582461 -35.0623306)",2,,,,
822761613,False,Cameron Road,tertiary,False,125.973,"LINESTRING (138.85914 -35.0619182, 138.8588101 -35.0614465, 138.8587299 -35.0613427, 138.8586668 -35.0612165, 138.8586329 -35.0611086, 138.8586259 -35.061023, 138.8586301 -35.060965, 138.8586394 -35.0608905)",2,,,,
822761613,False,Cameron Road,tertiary,True,156.48,"LINESTRING (138.85914 -35.0619182, 138.8596563 -35.0625966, 138.8600063 -35.0630624, 138.8600454 -35.0631145)",2,,,,
519085281,False,Hawthorn Road,tertiary,False,6.346,"LINESTRING (138.8542814 -35.0638669, 138.8543416 -35.0638381)",2,50,,,
519085281,False,Hawthorn Road,tertiary,True,53.04,"LINESTRING (138.8542814 -35.0638669, 138.8541522 -35.063928, 138.8538553 -35.0640685, 138.8537715 -35.0640967)",2,50,,,
711866133,True,Adelaide Road,primary,False,109.666,"LINESTRING (138.8542814 -35.0638669, 138.8540277 -35.0634759, 138.8537098 -35.0629987)",2,60,B37,,
"[27578666, 4730054]",False,"['Hutchinson Street', 'Dunn Road']",residential,False,232.80700000000002,"LINESTRING (138.8582461 -35.0623306, 138.8574229 -35.062707, 138.8573478 -35.0627907, 138.8573609 -35.0628664, 138.857753 -35.0634066, 138.8580816 -35.0638437)",2,,,,
4730054,False,Dunn Road,residential,True,93.393,"LINESTRING (138.8582461 -35.0623306, 138.8590637 -35.0619534, 138.85914 -35.0619182)",2,,,,
15091462,False,McLaren Street,residential,False,165.596,"LINESTRING (138.8582461 -35.0623306, 138.8587192 -35.0630104, 138.859162 -35.0636173)",2,,,,
15091462,False,McLaren Street,residential,True,165.596,"LINESTRING (138.859162 -35.0636173, 138.8587192 -35.0630104, 138.8582461 -35.0623306)",2,,,,
27578654,False,Druids Avenue,tertiary,False,89.36500000000001,"LINESTRING (138.859162 -35.0636173, 138.8598723 -35.0632673, 138.8600032 -35.0632028)",2,,,,
27578654,False,Druids Avenue,tertiary,True,98.018,"LINESTRING (138.859162 -35.0636173, 138.8584088 -35.063975, 138.8582305 -35.0640597)",2,,,,
27560310,False,Walkom Place,residential,False,146.912,"LINESTRING (138.8543422 -35.0621037, 138.854644 -35.0625412, 138.8537856 -35.0629616)",2,,,,
27560310,False,Walkom Place,residential,True,8.038,"LINESTRING (138.8537098 -35.0629987, 138.8537856 -35.0629616)",2,,,,
711866133,True,Adelaide Road,primary,False,4.75,"LINESTRING (138.8537098 -35.0629987, 138.8536848 -35.0629612)",2,60,B37,,
19791367,False,Adelaide Road,primary,False,27.712,"LINESTRING (138.8531796 -35.0621982, 138.8533247 -35.0624173)",4,60,B37,,
711866133,True,Adelaide Road,primary,False,68.789,"LINESTRING (138.8536848 -35.0629612, 138.8533247 -35.0624173)",2,60,B37,,
519085281,False,Hawthorn Road,tertiary,False,53.040000000000006,"LINESTRING (138.8537715 -35.0640967, 138.8538553 -35.0640685, 138.8541522 -35.063928, 138.8542814 -35.0638669)",2,50,,,
77751294,False,Kia Ora Street,residential,True,170.063,"LINESTRING (138.8636228 -35.0667201, 138.8632641 -35.0667638, 138.861885 -35.0664679, 138.8618074 -35.0664512)",2,,,,
469679471,False,Mann Street,residential,True,74.938,"LINESTRING (138.8618074 -35.0664512, 138.8616487 -35.0671125)",2,,,,
77751294,False,Kia Ora Street,residential,False,170.063,"LINESTRING (138.8618074 -35.0664512, 138.861885 -35.0664679, 138.8632641 -35.0667638, 138.8636228 -35.0667201)",2,,,,
469679471,False,Mann Street,residential,False,69.265,"LINESTRING (138.8618074 -35.0664512, 138.8618448 -35.066295, 138.8618792 -35.0661515, 138.8619357 -35.0659159, 138.8619331 -35.065905, 138.8619177 -35.0658399)",2,,,,
822761613,False,Cameron Road,tertiary,True,125.973,"LINESTRING (138.8586394 -35.0608905, 138.8586301 -35.060965, 138.8586259 -35.061023, 138.8586329 -35.0611086, 138.8586668 -35.0612165, 138.8587299 -35.0613427, 138.8588101 -35.0614465, 138.85914 -35.0619182)",2,,,,
983533898,False,Gollan Circuit,residential,True,38.784,"LINESTRING (138.8586394 -35.0608905, 138.8584756 -35.0608644, 138.858418 -35.0608578, 138.8583603 -35.0608578, 138.8582879 -35.0608688, 138.8582235 -35.0608907)",2,,,,
105709651,False,Gollan Circuit,residential,False,230.441,"LINESTRING (138.8582235 -35.0608907, 138.8579928 -35.0605482, 138.8579566 -35.0605241, 138.8579097 -35.0605109, 138.8578493 -35.0605197, 138.8573759 -35.0607326, 138.8573357 -35.0607623, 138.8573129 -35.060793, 138.8573048 -35.0608292, 138.8573156 -35.0608655, 138.8574725 -35.0610949, 138.8575033 -35.0611212, 138.8575409 -35.0611377, 138.8575851 -35.0611443, 138.8576321 -35.0611355, 138.8578855 -35.0610609, 138.8582235 -35.0608907)",,,,,
105709651,False,Gollan Circuit,residential,True,230.441,"LINESTRING (138.8582235 -35.0608907, 138.8578855 -35.0610609, 138.8576321 -35.0611355, 138.8575851 -35.0611443, 138.8575409 -35.0611377, 138.8575033 -35.0611212, 138.8574725 -35.0610949, 138.8573156 -35.0608655, 138.8573048 -35.0608292, 138.8573129 -35.060793, 138.8573357 -35.0607623, 138.8573759 -35.0607326, 138.8578493 -35.0605197, 138.8579097 -35.0605109, 138.8579566 -35.0605241, 138.8579928 -35.0605482, 138.8582235 -35.0608907)",,,,,
983533898,False,Gollan Circuit,residential,False,38.784,"LINESTRING (138.8582235 -35.0608907, 138.8582879 -35.0608688, 138.8583603 -35.0608578, 138.858418 -35.0608578, 138.8584756 -35.0608644, 138.8586394 -35.0608905)",2,,,,
822761624,False,Hutchinson Street,tertiary,True,92.013,"LINESTRING (138.8607394 -35.0675998, 138.8602527 -35.0668745)",2,40,,,
822761626,True,,tertiary,False,17.234,"LINESTRING (138.8607394 -35.0675998, 138.8607747 -35.0675885, 138.8608125 -35.0675867, 138.8608491 -35.0675945, 138.8608809 -35.0676113, 138.8609048 -35.0676354)",1,,,roundabout,
176611214,True,,tertiary,False,25.247999999999998,"LINESTRING (138.8638804 -35.0652644, 138.8638355 -35.0652555, 138.8637956 -35.0652363, 138.8637643 -35.0652084, 138.8637442 -35.0651743, 138.8637371 -35.0651369, 138.8637435 -35.0650995)",1,,,roundabout,
"[384659048, 384659049, 176611215]",False,Gawler Street,tertiary,False,178.386,"LINESTRING (138.8637435 -35.0650995, 138.8636651 -35.0650821, 138.8635853 -35.0650711, 138.8634997 -35.0650694, 138.8633941 -35.065084, 138.8633054 -35.0651178, 138.8632224 -35.0651495, 138.8630679 -35.0652203, 138.8628411 -35.0653188, 138.862616 -35.0654245, 138.8621137 -35.0656603, 138.8619894 -35.0657187)",2,50,,,yes
"[822761617, 822761618, 822761619]",True,,tertiary,False,45.80800000000001,"LINESTRING (138.8637435 -35.0650995, 138.863758 -35.0650717, 138.8637799 -35.0650475, 138.8638081 -35.0650282, 138.863841 -35.0650147, 138.8638769 -35.0650078, 138.8639022 -35.0650071, 138.8639274 -35.0650098, 138.8639517 -35.0650157, 138.8639745 -35.0650247, 138.8639953 -35.0650367, 138.8640134 -35.0650512, 138.8640285 -35.0650679, 138.8640394 -35.065085, 138.8640471 -35.0651033, 138.8640513 -35.0651222, 138.8640521 -35.0651416, 138.8640493 -35.0651607, 138.864043 -35.0651794)",1,,,roundabout,
822761620,True,,tertiary,False,18.869999999999997,"LINESTRING (138.864043 -35.0651794, 138.8640305 -35.0652013, 138.8640131 -35.065221, 138.8639916 -35.0652376, 138.8639666 -35.0652507, 138.8639391 -35.0652597, 138.86391 -35.0652643, 138.8638804 -35.0652644)",1,,,roundabout,
469679471,False,Mann Street,residential,False,74.938,"LINESTRING (138.8616487 -35.0671125, 138.8618074 -35.0664512)",2,,,,
469679471,False,Mann Street,residential,True,18.435,"LINESTRING (138.8616487 -35.0671125, 138.8616245 -35.0672771)",2,,,,
14522745,False,McLaren Street,tertiary,True,119.384,"LINESTRING (138.8616487 -35.0671125, 138.8610498 -35.0662704, 138.8609888 -35.0661846)",2,40,,,
469679471,False,Mann Street,residential,False,18.435,"LINESTRING (138.8616245 -35.0672771, 138.8616487 -35.0671125)",2,,,,
26356715,False,McLaren Street,residential,True,203.06099999999998,"LINESTRING (138.8616245 -35.0672771, 138.8617248 -35.0673182, 138.8617372 -35.0673233, 138.8618284 -35.0674001, 138.8619429 -35.0675234, 138.8622519 -35.0679519, 138.8629144 -35.0674926, 138.8629713 -35.067474, 138.8631913 -35.0675671)",,,,,
469679471,False,Mann Street,residential,True,76.774,"LINESTRING (138.8616245 -35.0672771, 138.8614365 -35.0673899, 138.8609048 -35.0676354)",2,,,,
"[384659048, 384659049, 176611215]",False,Gawler Street,tertiary,True,178.38600000000005,"LINESTRING (138.8619894 -35.0657187, 138.8621137 -35.0656603, 138.862616 -35.0654245, 138.8628411 -35.0653188, 138.8630679 -35.0652203, 138.8632224 -35.0651495, 138.8633054 -35.0651178, 138.8633941 -35.065084, 138.8634997 -35.0650694, 138.8635853 -35.0650711, 138.8636651 -35.0650821, 138.8637435 -35.0650995)",2,50,,,yes
822761622,True,,tertiary,False,16.54,"LINESTRING (138.8619894 -35.0657187, 138.8619951 -35.0657528, 138.8619863 -35.0657865, 138.8619706 -35.065809, 138.8619397 -35.0658324, 138.8619177 -35.0658399)",1,,,roundabout,
19662425,False,Gawler Street,tertiary,True,83.251,"LINESTRING (138.8617852 -35.0658163, 138.8617155 -35.0658487, 138.861622 -35.0658922, 138.8609888 -35.0661846)",2,50,,,
189168575,True,,tertiary,False,20.74,"LINESTRING (138.8617852 -35.0658163, 138.8617567 -35.0657734, 138.8617536 -35.0657391, 138.861765 -35.0657059, 138.8617896 -35.065678, 138.8618243 -35.0656586)",1,,,roundabout,
469679471,False,Mann Street,residential,True,69.265,"LINESTRING (138.8619177 -35.0658399, 138.8619331 -35.065905, 138.8619357 -35.0659159, 138.8618792 -35.0661515, 138.8618448 -35.066295, 138.8618074 -35.0664512)",2,,,,
822761621,True,,tertiary,False,13.149999999999999,"LINESTRING (138.8619177 -35.0658399, 138.8619009 -35.0658457, 138.8618589 -35.0658474, 138.8618187 -35.0658372, 138.8617852 -35.0658163)",1,,,roundabout,
27630300,False,Cameron Road,tertiary,False,92.534,"LINESTRING (138.8618243 -35.0656586, 138.8618042 -35.0656303, 138.8615806 -35.0653161, 138.8613126 -35.0649395)",2,50,,,
822761623,True,,tertiary,False,18.476000000000003,"LINESTRING (138.8618243 -35.0656586, 138.8618651 -35.0656501, 138.861907 -35.0656536, 138.8619449 -35.0656685, 138.8619698 -35.0656882, 138.8619894 -35.0657187)",1,,,roundabout,
822761624,False,Hutchinson Street,tertiary,False,92.013,"LINESTRING (138.8602527 -35.0668745, 138.8607394 -35.0675998)",2,40,,,
822761624,False,Hutchinson Street,tertiary,True,34.408,"LINESTRING (138.8602527 -35.0668745, 138.8600711 -35.0666031)",2,40,,,
368474494,False,Shoebridge Lane,residential,False,103.137,"LINESTRING (138.8602527 -35.0668745, 138.8599245 -35.0670347, 138.8596774 -35.067202, 138.8596271 -35.0673223, 138.8594107 -35.0674613)",,,,,
629314218,False,Stephen Street,tertiary,False,27.624,"LINESTRING (138.8594107 -35.0674613, 138.8592497 -35.0672507)",2,40,,,
368474494,False,Shoebridge Lane,residential,True,103.137,"LINESTRING (138.8594107 -35.0674613, 138.8596271 -35.0673223, 138.8596774 -35.067202, 138.8599245 -35.0670347, 138.8602527 -35.0668745)",,,,,
629314218,False,Stephen Street,tertiary,True,83.465,"LINESTRING (138.8594107 -35.0674613, 138.8594656 -35.0675422, 138.8595587 -35.0676792, 138.8598562 -35.0681174)",2,40,,,
469679471,False,Mann Street,residential,False,76.774,"LINESTRING (138.8609048 -35.0676354, 138.8614365 -35.0673899, 138.8616245 -35.0672771)",2,,,,
822761625,True,,tertiary,False,17.89,"LINESTRING (138.8609048 -35.0676354, 138.8609186 -35.0676655, 138.8609199 -35.0676977, 138.8609084 -35.0677285, 138.8608855 -35.0677546, 138.8608534 -35.0677732)",1,,,roundabout,
29863311,False,Mann Street,residential,True,87.699,"LINESTRING (138.8606985 -35.0677343, 138.8599954 -35.0680541, 138.8598562 -35.0681174)",2,50,,,
822761627,True,,tertiary,False,17.157,"LINESTRING (138.8606985 -35.0677343, 138.8606864 -35.067716, 138.8606802 -35.067683, 138.8606878 -35.0676502, 138.8607083 -35.0676214, 138.8607394 -35.0675998)",1,,,roundabout,
469679473,True,,tertiary,False,16.244,"LINESTRING (138.8608534 -35.0677732, 138.8608143 -35.0677826, 138.8607736 -35.0677807, 138.8607359 -35.0677678, 138.8607057 -35.0677454, 138.8606985 -35.0677343)",1,,,roundabout,
629314218,False,Stephen Street,tertiary,True,27.624,"LINESTRING (138.8592497 -35.0672507, 138.8594107 -35.0674613)",2,40,,,
822761633,True,Adelaide Road,primary,False,9.115,"LINESTRING (138.856229 -35.0666783, 138.8561775 -35.066608)",4,60,B37,,
1237103322,True,Dumas Street,residential,False,118.91999999999999,"LINESTRING (138.856229 -35.0666783, 138.8561318 -35.0667149, 138.8560762 -35.0667473, 138.8560062 -35.0667938, 138.8559573 -35.0668626, 138.8559237 -35.0669351, 138.8559219 -35.0670178, 138.8559202 -35.0673525, 138.8558999 -35.0674524, 138.8558472 -35.0675257, 138.8558005 -35.0675636, 138.8557685 -35.0675905)",,,,,
4730036,True,Gawler Street,tertiary,False,15.93,"LINESTRING (138.8570963 -35.0680573, 138.8571424 -35.0679191)",,,,,
1022567843,True,Adelaide Road,primary,False,172.95600000000002,"LINESTRING (138.8570963 -35.0680573, 138.8570329 -35.0678809, 138.8569314 -35.0676992, 138.8563039 -35.0667788, 138.8562866 -35.0667534, 138.856229 -35.0666783)",4,60,B37,,
27630304,False,Druids Avenue,residential,False,71.239,"LINESTRING (138.8601319 -35.0631398, 138.860185 -35.0631171, 138.8607196 -35.0628882, 138.8608255 -35.0628429)",,,,,
822761611,True,,tertiary,False,9.573,"LINESTRING (138.8601319 -35.0631398, 138.8601418 -35.0631595, 138.860143 -35.0631808, 138.8601351 -35.0632011, 138.8601185 -35.0632186)",1,,,roundabout,
15091459,False,Pridmore Terrace,residential,True,113.43400000000001,"LINESTRING (138.8580816 -35.0638437, 138.8579985 -35.0638582, 138.8579341 -35.063856, 138.8578188 -35.0638406, 138.8574701 -35.0637923, 138.85721 -35.0637682, 138.85699 -35.0637748, 138.8568475 -35.0637945)",2,50,,,
27578666,False,Hutchinson Street,residential,False,27.586,"LINESTRING (138.8580816 -35.0638437, 138.8581283 -35.0639059, 138.8582305 -35.0640597)",2,,,,
"[27578666, 4730054]",False,"['Dunn Road', 'Hutchinson Street']",residential,True,232.807,"LINESTRING (138.8580816 -35.0638437, 138.857753 -35.0634066, 138.8573609 -35.0628664, 138.8573478 -35.0627907, 138.8574229 -35.062707, 138.8582461 -35.0623306)",2,,,,
"[14522745, 14424633, 519083204]",False,"['McLaren Street', 'Morphett Street']",tertiary,"[False, True]",255.56399999999996,"LINESTRING (138.8592034 -35.0653748, 138.8592323 -35.0653072, 138.859433 -35.0652038, 138.8597526 -35.0650641, 138.8600332 -35.0649512, 138.8601081 -35.0649641, 138.8609888 -35.0661846)",2,"['40', '50']",,,
1237103319,True,Hutchinson Street,tertiary,False,85.246,"LINESTRING (138.8592034 -35.0653748, 138.8592736 -35.0654687, 138.859411 -35.0656664, 138.8596678 -35.0660405)",1,40,,,
822761612,True,,tertiary,False,8.954999999999998,"LINESTRING (138.8600454 -35.0631145, 138.8600711 -35.0631115, 138.8600966 -35.0631159, 138.8601187 -35.0631271, 138.8601319 -35.0631398)",1,,,roundabout,
822761613,False,Cameron Road,tertiary,False,156.48000000000002,"LINESTRING (138.8600454 -35.0631145, 138.8600063 -35.0630624, 138.8596563 -35.0625966, 138.85914 -35.0619182)",2,,,,
27630300,False,Cameron Road,tertiary,True,220.073,"LINESTRING (138.8601185 -35.0632186, 138.8602099 -35.0633528, 138.860798 -35.0642164, 138.8613126 -35.0649395)",2,50,,,
822761610,True,,tertiary,False,12.129999999999999,"LINESTRING (138.8601185 -35.0632186, 138.8600963 -35.0632298, 138.8600708 -35.0632341, 138.8600451 -35.063231, 138.8600222 -35.0632209, 138.8600032 -35.0632028)",1,,,roundabout,
27578654,False,Druids Avenue,tertiary,True,89.36500000000001,"LINESTRING (138.8600032 -35.0632028, 138.8598723 -35.0632673, 138.859162 -35.0636173)",2,,,,
713182452,True,,tertiary,False,11.986,"LINESTRING (138.8600032 -35.0632028, 138.8599947 -35.0631826, 138.859995 -35.0631613, 138.8600042 -35.0631414, 138.8600212 -35.0631253, 138.8600454 -35.0631145)",1,,,roundabout,
713182660,False,Stephen Street,residential,True,84.705,"LINESTRING (138.8568475 -35.0637945, 138.8572995 -35.0644604)",2,,,,
15091459,False,Pridmore Terrace,residential,False,113.434,"LINESTRING (138.8568475 -35.0637945, 138.85699 -35.0637748, 138.85721 -35.0637682, 138.8574701 -35.0637923, 138.8578188 -35.0638406, 138.8579341 -35.063856, 138.8579985 -35.0638582, 138.8580816 -35.0638437)",2,50,,,
15091459,False,Pridmore Terrace,residential,True,244.02700000000002,"LINESTRING (138.8568475 -35.0637945, 138.8567989 -35.0638012, 138.8565483 -35.0638156, 138.8563723 -35.063804, 138.8561945 -35.0637436, 138.855829 -35.0636114, 138.8554936 -35.0635176, 138.8553851 -35.0634987, 138.8551911 -35.0634649, 138.8549159 -35.0634453, 138.8543459 -35.0634212, 138.8542446 -35.0634219)",2,50,,,
822761631,True,Adelaide Road,primary,False,143.817,"LINESTRING (138.8560856 -35.0664826, 138.8553807 -35.0655206, 138.8553698 -35.0655056, 138.8552729 -35.0653734)",4,60,B37,,
737245235,True,Dumas Street,residential,False,80.937,"LINESTRING (138.8557685 -35.0675905, 138.8558155 -35.0674896, 138.8558364 -35.0673684, 138.8558444 -35.0671656, 138.8558433 -35.0669397, 138.8558561 -35.0668718)",3,50,,,
737245237,True,Dumas Street,residential,False,42.363,"LINESTRING (138.8558561 -35.0668718, 138.8559113 -35.0667828, 138.8560455 -35.0666743, 138.856079 -35.0666575, 138.8561775 -35.066608)",2,50,,,
822761628,True,,tertiary_link,False,48.537,"LINESTRING (138.8558561 -35.0668718, 138.8558722 -35.0667922, 138.8559178 -35.0667129, 138.8559771 -35.0666282, 138.8560054 -35.0665899, 138.8560856 -35.0664826)",,50,,,
822761635,True,Adelaide Road,primary,False,9.589,"LINESTRING (138.8562673 -35.0665663, 138.8563224 -35.0666398)",2,60,B37,,
737245239,True,Morphett Street,residential,False,104.59299999999999,"LINESTRING (138.8562673 -35.0665663, 138.8563133 -35.0665467, 138.8567971 -35.0663399, 138.857286 -35.0661309)",,40,,,
1237103321,True,Dumas Street,residential,False,9.397,"LINESTRING (138.8561775 -35.066608, 138.8562673 -35.0665663)",2,50,,,
822761632,True,Adelaide Road,primary,False,16.26,"LINESTRING (138.8561775 -35.066608, 138.8561486 -35.0665685, 138.8560856 -35.0664826)",4,60,B37,,
519085281,False,Hawthorn Road,tertiary,True,6.346,"LINESTRING (138.8543416 -35.0638381, 138.8542814 -35.0638669)",2,50,,,
569712234,True,Adelaide Road,primary,False,186.50000000000003,"LINESTRING (138.8543416 -35.0638381, 138.8544283 -35.0639743, 138.8551106 -35.0649729, 138.8552798 -35.0652159, 138.8553402 -35.0653026)",2,60,B37,,
14423879,True,Druids Avenue,tertiary,False,43.394,"LINESTRING (138.8557781 -35.0651472, 138.8556439 -35.0652383, 138.8554661 -35.0653181, 138.8553787 -35.0653573)",2,,,,
"[740843173, 1237103327]",False,Druids Avenue,tertiary,False,59.945,"LINESTRING (138.8557781 -35.0651472, 138.8558835 -35.0650989, 138.8563527 -35.0648837)",2,50,,,
1237103325,True,Druids Avenue,tertiary,False,9.794,"LINESTRING (138.8553787 -35.0653573, 138.8552729 -35.0653734)",2,,,,
1237103326,True,Adelaide Road,primary,False,156.888,"LINESTRING (138.8553787 -35.0653573, 138.8554545 -35.0654616, 138.8556264 -35.0656955, 138.8562302 -35.0665186, 138.8562343 -35.0665242, 138.8562673 -35.0665663)",2,60,B37,,
1237103323,True,Druids Avenue,tertiary,False,43.489999999999995,"LINESTRING (138.8553402 -35.0653026, 138.8554851 -35.0652414, 138.8557781 -35.0651472)",2,,,,
