osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
160191437,Fadden Street,residential,False,False,282.62,"LINESTRING (149.0634508 -21.1596909, 149.0633873 -21.1596943, 149.063292 -21.159698, 149.063175 -21.159692, 149.0607488 -21.1593794)",,,
169914723,Bold Street,tertiary,False,False,115.48,"LINESTRING (149.0634508 -21.1596909, 149.063401 -21.1595597, 149.0633979 -21.1593624, 149.0634964 -21.1586664)",,,
169914723,Bold Street,tertiary,False,True,18.428,"LINESTRING (149.0634508 -21.1596909, 149.0635016 -21.1597956, 149.0635273 -21.1598404)",,,
"[160191440, 160191434, 160191437]","['Fadden Street', 'McColl Street']","['residential', 'tertiary']",False,"[False, True]",543.149,"LINESTRING (149.0607488 -21.1593794, 149.0587951 -21.1591362, 149.0587195 -21.1591073, 149.0586932 -21.1590421, 149.0587847 -21.1583866, 149.058815 -21.1580955, 149.0608358 -21.1583429, 149.0608844 -21.1583529)",,,
160191439,Dent Street,residential,False,True,115.017,"LINESTRING (149.0607488 -21.1593794, 149.0608685 -21.1585192, 149.0608844 -21.1583529)",,,
160191437,Fadden Street,residential,False,True,282.62,"LINESTRING (149.0607488 -21.1593794, 149.063175 -21.159692, 149.063292 -21.159698, 149.0633873 -21.1596943, 149.0634508 -21.1596909)",,,
169721930,Youngs Lane,residential,False,True,293.33,"LINESTRING (149.0636071 -21.1578615, 149.0662925 -21.1581846, 149.0664105 -21.1581596)",,,
"[169914722, 169914723]","['Bold Street', 'Branscombe Road']",tertiary,False,True,90.23400000000001,"LINESTRING (149.0636071 -21.1578615, 149.0635141 -21.1585345, 149.0634964 -21.1586664)",,,
169721930,Youngs Lane,residential,False,False,293.33,"LINESTRING (149.0664105 -21.1581596, 149.0662925 -21.1581846, 149.0636071 -21.1578615)",,,
169805793,Bridge Street,residential,False,True,122.312,"LINESTRING (149.0657669 -21.1595051, 149.0648763 -21.1602263)",,,
169805793,Bridge Street,residential,False,False,81.688,"LINESTRING (149.0657669 -21.1595051, 149.0660406 -21.1593049, 149.0662348 -21.1591597, 149.066382 -21.1590462)",,,
