osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,junction,bridge
29992941,Herrins Lane,residential,False,True,116.132,,,"LINESTRING (146.4582345 -36.0532134, 146.4575384 -36.0540932)",,,
235408040,Main Street,primary,False,False,103.261,B400;C376,40,"LINESTRING (146.4582345 -36.0532134, 146.4584661 -36.053329, 146.4591999 -36.0537165)",,,
235408040,Main Street,primary,False,True,111.63300000000001,B400;C376,40,"LINESTRING (146.4582345 -36.0532134, 146.4574151 -36.052764, 146.457199 -36.0526598)",,,
30066264,High Street,tertiary,False,True,108.319,,,"LINESTRING (146.4602467 -36.0543013, 146.460905 -36.0534854)",,,
204902755,Main Street,primary,False,False,197.688,B400;C376,40,"LINESTRING (146.4602467 -36.0543013, 146.4620461 -36.0553233)",,,
235408040,Main Street,primary,False,True,114.386,B400;C376,40,"LINESTRING (146.4602467 -36.0543013, 146.4591999 -36.0537165)",,,
169206314,High Street,tertiary,False,False,116.04499999999999,,,"LINESTRING (146.4602467 -36.0543013, 146.4599116 -36.0547064, 146.4595291 -36.0551688)",,,
29992773,Drummond Street,residential,False,True,109.404,,50,"LINESTRING (146.4550773 -36.0523486, 146.4550286 -36.0533317)",,,
30005093,Drummond Street,secondary,False,False,54.809,C376,60,"LINESTRING (146.4550773 -36.0523486, 146.4550747 -36.0518557)",2,,
560671816,Main Street,primary,False,True,46.516,B400;C376,60,"LINESTRING (146.4550773 -36.0523486, 146.4555902 -36.0524038)",,,
213842471,Bowling Green Lane,residential,False,True,108.506,,50,"LINESTRING (146.457199 -36.0526598, 146.4578205 -36.0518233)",,,
29992938,Bowling Green Lane,residential,False,True,115.5,,50,"LINESTRING (146.457199 -36.0526598, 146.4565676 -36.0534321, 146.4565207 -36.0535385)",,,
"[204902760, 784630841]",Main Street,primary,False,True,147.483,B400;C376,60,"LINESTRING (146.457199 -36.0526598, 146.4570921 -36.0526354, 146.4569077 -36.0525966, 146.4566399 -36.0525587, 146.4555902 -36.0524038)",,,
235408040,Main Street,primary,False,False,111.63300000000001,B400;C376,40,"LINESTRING (146.457199 -36.0526598, 146.4574151 -36.052764, 146.4582345 -36.0532134)",,,
29992773,Drummond Street,residential,False,False,109.404,,50,"LINESTRING (146.4550286 -36.0533317, 146.4550773 -36.0523486)",,,
29957471,Murray Street,residential,False,False,136.093,,50,"LINESTRING (146.4550286 -36.0533317, 146.4564708 -36.0535316, 146.4565207 -36.0535385)",,,
29957471,Murray Street,residential,False,False,110.465,,50,"LINESTRING (146.4565207 -36.0535385, 146.4566279 -36.05358, 146.4575384 -36.0540932)",,,
29957471,Murray Street,residential,False,True,136.093,,50,"LINESTRING (146.4565207 -36.0535385, 146.4564708 -36.0535316, 146.4550286 -36.0533317)",,,
29992938,Bowling Green Lane,residential,False,False,115.5,,50,"LINESTRING (146.4565207 -36.0535385, 146.4565676 -36.0534321, 146.457199 -36.0526598)",,,
29992941,Herrins Lane,residential,False,False,116.132,,,"LINESTRING (146.4575384 -36.0540932, 146.4582345 -36.0532134)",,,
29957471,Murray Street,residential,False,False,215.245,,50,"LINESTRING (146.4575384 -36.0540932, 146.4578522 -36.0542609, 146.4588662 -36.0548099, 146.4595291 -36.0551688)",,,
29957471,Murray Street,residential,False,True,110.465,,50,"LINESTRING (146.4575384 -36.0540932, 146.4566279 -36.05358, 146.4565207 -36.0535385)",,,
29957471,Murray Street,residential,False,True,215.245,,50,"LINESTRING (146.4595291 -36.0551688, 146.4588662 -36.0548099, 146.4578522 -36.0542609, 146.4575384 -36.0540932)",,,
169206314,High Street,tertiary,False,True,116.04499999999999,,,"LINESTRING (146.4595291 -36.0551688, 146.4599116 -36.0547064, 146.4602467 -36.0543013)",,,
204902757,High Street,tertiary,False,False,188.566,,,"LINESTRING (146.4595291 -36.0551688, 146.4590831 -36.0557055, 146.4589775 -36.0558393, 146.4589438 -36.0558905, 146.4589277 -36.055936, 146.4589154 -36.0559914, 146.4588324 -36.0564157, 146.4588021 -36.0565872, 146.4587911 -36.0566504, 146.4587723 -36.0567108)",,,
204902759,Murray Street,residential,False,False,240.324,,,"LINESTRING (146.4595291 -36.0551688, 146.460205 -36.055533, 146.460621 -36.0557571, 146.4608184 -36.0558635, 146.461014 -36.0559689, 146.4617537 -36.0563674)",,,
29993002,Murphy Street,residential,False,False,107.996,,,"LINESTRING (146.4617537 -36.0563674, 146.4624164 -36.0555573)",,,
204902762,Murray Street,residential,False,False,153.905,,,"LINESTRING (146.4617537 -36.0563674, 146.4631613 -36.0571553)",,,
204902759,Murray Street,residential,False,True,240.324,,,"LINESTRING (146.4617537 -36.0563674, 146.461014 -36.0559689, 146.4608184 -36.0558635, 146.460621 -36.0557571, 146.460205 -36.055533, 146.4595291 -36.0551688)",,,
30011000,Fortune Street,secondary,False,True,210.102,C376,,"LINESTRING (146.4646875 -36.0579601, 146.4636268 -36.0562764)",,,
204902762,Murray Street,residential,False,True,136.723,,,"LINESTRING (146.4646875 -36.0579601, 146.4634113 -36.0572912)",,,
718487181,,primary,True,False,4.79,B400;C376,60,"LINESTRING (146.4626549 -36.0554778, 146.4626364 -36.0555182)",,roundabout,
29992976,Howlong Road,primary,False,False,106.147,B400,60,"LINESTRING (146.4626549 -36.0554778, 146.46344 -36.0553909, 146.4634767 -36.0553866, 146.4636682 -36.0553644, 146.4637077 -36.055359, 146.4638242 -36.0553451)",,,
718487184,,primary,True,False,4.512,B400;C376,60,"LINESTRING (146.4624622 -36.0555739, 146.4624164 -36.0555573)",,roundabout,
308985208,Main Street,primary,True,False,35.413,B400;C376,40,"LINESTRING (146.4623657 -36.055509, 146.4622865 -36.0554679, 146.4621948 -36.0554179, 146.4620461 -36.0553233)",,,
1102334489,,primary,True,False,17.751,B400;C376,60,"LINESTRING (146.4623657 -36.055509, 146.4623515 -36.0554675, 146.4623579 -36.0554182, 146.4623826 -36.0553801, 146.4624045 -36.0553639)",,roundabout,
29993002,Murphy Street,residential,False,True,107.996,,,"LINESTRING (146.4624164 -36.0555573, 146.4617537 -36.0563674)",,,
718487184,,primary,True,False,7.044,B400;C376,60,"LINESTRING (146.4624164 -36.0555573, 146.4623657 -36.055509)",,roundabout,
30011000,Fortune Street,secondary,False,False,210.102,C376,,"LINESTRING (146.4636268 -36.0562764, 146.4646875 -36.0579601)",,,
224343836,Main Street,secondary,False,True,130.50400000000002,C377,,"LINESTRING (146.4636268 -36.0562764, 146.4642238 -36.056631, 146.4643508 -36.0567044, 146.4648022 -36.0569652)",,,
308985216,Main Street,secondary,False,False,89.582,C377;C376,60,"LINESTRING (146.4636268 -36.0562764, 146.4633892 -36.0561252, 146.4628257 -36.0557975)",,,
224343836,Main Street,secondary,False,False,12.921,C377,,"LINESTRING (146.4649192 -36.0570327, 146.4648022 -36.0569652)",,,
30066354,Scott Street,residential,False,True,262.897,,50,"LINESTRING (146.4548093 -36.0501874, 146.455757 -36.0506873, 146.456759 -36.0512158, 146.4572402 -36.0515006)",,,
340370877,Drummond Street,secondary,False,True,127.243,C376,60,"LINESTRING (146.4548093 -36.0501874, 146.4549847 -36.050418, 146.4550593 -36.0506693, 146.455071 -36.0512844)",2,,
30065951,Herbert Street,residential,False,True,210.72199999999998,,50,"LINESTRING (146.45944 -36.0579614, 146.4603262 -36.0580813, 146.461752 -36.0582742)",,,
230215845,William Street,residential,False,False,126.527,,,"LINESTRING (146.45944 -36.0579614, 146.4595494 -36.0573984, 146.4596584 -36.0568373)",,,
30066275,Church Street,residential,False,False,210.556,,,"LINESTRING (146.4596584 -36.0568373, 146.4619671 -36.0571568)",,,
30066275,Church Street,residential,False,True,80.887,,,"LINESTRING (146.4596584 -36.0568373, 146.4587723 -36.0567108)",,,
230215845,William Street,residential,False,True,126.527,,,"LINESTRING (146.4596584 -36.0568373, 146.4595494 -36.0573984, 146.45944 -36.0579614)",,,
30065944,Soles Street,residential,False,False,125.745,,,"LINESTRING (146.461752 -36.0582742, 146.4618611 -36.0577075, 146.4619671 -36.0571568)",,,
30065951,Herbert Street,residential,False,False,210.72199999999998,,50,"LINESTRING (146.461752 -36.0582742, 146.4603262 -36.0580813, 146.45944 -36.0579614)",,,
30066275,Church Street,residential,False,True,210.556,,,"LINESTRING (146.4619671 -36.0571568, 146.4596584 -36.0568373)",,,
30065944,Soles Street,residential,False,True,125.745,,,"LINESTRING (146.4619671 -36.0571568, 146.4618611 -36.0577075, 146.461752 -36.0582742)",,,
30066275,Church Street,residential,False,False,113.28699999999999,,,"LINESTRING (146.4619671 -36.0571568, 146.4628458 -36.057268, 146.4629516 -36.0572741, 146.4630398 -36.0572556, 146.4631613 -36.0571553)",,,
204902762,Murray Street,residential,False,False,27.081,,,"LINESTRING (146.4631613 -36.0571553, 146.4634113 -36.0572912)",,,
204902762,Murray Street,residential,False,True,153.905,,,"LINESTRING (146.4631613 -36.0571553, 146.4617537 -36.0563674)",,,
30066275,Church Street,residential,False,True,113.28699999999999,,,"LINESTRING (146.4631613 -36.0571553, 146.4630398 -36.0572556, 146.4629516 -36.0572741, 146.4628458 -36.057268, 146.4619671 -36.0571568)",,,
204902762,Murray Street,residential,False,False,136.723,,,"LINESTRING (146.4634113 -36.0572912, 146.4646875 -36.0579601)",,,
204902762,Murray Street,residential,False,True,27.081,,,"LINESTRING (146.4634113 -36.0572912, 146.4631613 -36.0571553)",,,
30066275,Church Street,residential,False,False,80.887,,,"LINESTRING (146.4587723 -36.0567108, 146.4596584 -36.0568373)",,,
204902757,High Street,tertiary,False,True,188.56599999999997,,,"LINESTRING (146.4587723 -36.0567108, 146.4587911 -36.0566504, 146.4588021 -36.0565872, 146.4588324 -36.0564157, 146.4589154 -36.0559914, 146.4589277 -36.055936, 146.4589438 -36.0558905, 146.4589775 -36.0558393, 146.4590831 -36.0557055, 146.4595291 -36.0551688)",,,
30066264,High Street,tertiary,False,False,108.319,,,"LINESTRING (146.460905 -36.0534854, 146.4602467 -36.0543013)",,,
30066264,High Street,tertiary,False,True,37.414,,,"LINESTRING (146.460905 -36.0534854, 146.4611324 -36.0532036)",,,
257043881,Reid Street,residential,False,False,67.978,,50,"LINESTRING (146.460905 -36.0534854, 146.4614717 -36.0537657, 146.4615453 -36.0538101)",,,
257043881,Reid Street,residential,False,True,113.83099999999999,,50,"LINESTRING (146.460905 -36.0534854, 146.4608522 -36.0534582, 146.4604038 -36.053222, 146.4603004 -36.0531663, 146.4598475 -36.0529224)",,,
204902755,Main Street,primary,False,True,197.688,B400;C376,40,"LINESTRING (146.4620461 -36.0553233, 146.4602467 -36.0543013)",,,
308985214,Main Street,primary,True,False,32.793,B400;C376,40,"LINESTRING (146.4620461 -36.0553233, 146.4621739 -36.0553551, 146.4622914 -36.0553637, 146.4624045 -36.0553639)",,,
560671816,Main Street,primary,False,False,46.516,B400;C376,60,"LINESTRING (146.4555902 -36.0524038, 146.4550773 -36.0523486)",,,
"[204902760, 784630841]",Main Street,primary,False,False,147.483,B400;C376,60,"LINESTRING (146.4555902 -36.0524038, 146.4566399 -36.0525587, 146.4569077 -36.0525966, 146.4570921 -36.0526354, 146.457199 -36.0526598)",,,
213842469,Warrens Lane,residential,False,True,105.765,,50,"LINESTRING (146.4591999 -36.0537165, 146.4598475 -36.0529224)",,,
235408040,Main Street,primary,False,False,114.386,B400;C376,40,"LINESTRING (146.4591999 -36.0537165, 146.4602467 -36.0543013)",,,
235408040,Main Street,primary,False,True,103.261,B400;C376,40,"LINESTRING (146.4591999 -36.0537165, 146.4584661 -36.053329, 146.4582345 -36.0532134)",,,
257043624,Howlong Road,primary,False,False,42.131,B400,60,"LINESTRING (146.4638242 -36.0553451, 146.4642877 -36.055289)",,,
29992976,Howlong Road,primary,False,True,106.14699999999999,B400,60,"LINESTRING (146.4638242 -36.0553451, 146.4637077 -36.055359, 146.4636682 -36.0553644, 146.4634767 -36.0553866, 146.46344 -36.0553909, 146.4626549 -36.0554778)",,,
30011003,Hamilton Street,residential,False,False,195.982,,50,"LINESTRING (146.4638242 -36.0553451, 146.4647683 -36.0567883, 146.4648189 -36.0569116)",,,
257043624,Howlong Road,primary,False,False,104.006,B400,60,"LINESTRING (146.4645075 -36.0552705, 146.4656543 -36.0551468)",,,
257043624,Howlong Road,primary,False,True,19.866,B400,60,"LINESTRING (146.4645075 -36.0552705, 146.4642877 -36.055289)",,,
189985035,Reeve Street,residential,False,False,177.35399999999998,,50,"LINESTRING (146.4645075 -36.0552705, 146.4645859 -36.055407, 146.465247 -36.0564571, 146.4653036 -36.0565481, 146.4653904 -36.0566967)",,,
189985057,Harris Street,residential,False,False,341.832,,50,"LINESTRING (146.4650412 -36.0503897, 146.462936 -36.0529497)",,,
308985219,Culbertson Street,tertiary,False,False,129.245,,,"LINESTRING (146.4650412 -36.0503897, 146.4639254 -36.0502462, 146.4638556 -36.0502396, 146.4637939 -36.0502353, 146.4637323 -36.0502375, 146.463684 -36.0502462, 146.4636223 -36.0502613)",,,
189985033,Audley Street,residential,False,False,44.525,,,"LINESTRING (146.4628593 -36.0530429, 146.4630759 -36.053403)",,,
189985057,Harris Street,residential,False,True,12.448,,50,"LINESTRING (146.4628593 -36.0530429, 146.462936 -36.0529497)",,,
189985033,Audley Street,residential,False,True,36.188,,,"LINESTRING (146.4628593 -36.0530429, 146.4627982 -36.0529299, 146.4627681 -36.0528861, 146.4627335 -36.0528407, 146.4626865 -36.0528007, 146.4626449 -36.0527731)",,,
