osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry
663200241,2,Main Street,tertiary,False,True,18.416,,,"LINESTRING (136.9211726 -33.6824859, 136.9213573 -33.6825476)"
732959672,2,Lincoln Highway,trunk,False,False,48.426,B100,60,"LINESTRING (136.9211726 -33.6824859, 136.9206758 -33.6823489)"
763252083,2,Lincoln Highway,trunk,False,True,55.573,B100,60,"LINESTRING (136.9211726 -33.6824859, 136.9214119 -33.6820275)"
100682757,2,West Terrace,residential,False,True,14.456,,,"LINESTRING (136.9221581 -33.6828432, 136.9222185 -33.6827233)"
100682757,2,West Terrace,residential,False,False,110.167,,,"LINESTRING (136.9221581 -33.6828432, 136.9219177 -33.6832937, 136.9216749 -33.6837487)"
732959673,1,Main Street,tertiary,True,False,81.10000000000001,,,"LINESTRING (136.9221581 -33.6828432, 136.9215039 -33.68261, 136.9214169 -33.6825701, 136.9213573 -33.6825476)"
100675228,2,Thompson Drive,residential,False,True,154.804,,,"LINESTRING (136.9286947 -33.6850969, 136.9285499 -33.6850221, 136.9284064 -33.6849339, 136.928236 -33.6848581, 136.9281328 -33.684829, 136.9280308 -33.6848101, 136.9279316 -33.6847989, 136.9277532 -33.6847989, 136.9276017 -33.6847933, 136.9274703 -33.6847666, 136.9273294 -33.684713, 136.927143 -33.6846594)"
100675228,2,Thompson Drive,residential,False,False,154.804,,,"LINESTRING (136.927143 -33.6846594, 136.9273294 -33.684713, 136.9274703 -33.6847666, 136.9276017 -33.6847933, 136.9277532 -33.6847989, 136.9279316 -33.6847989, 136.9280308 -33.6848101, 136.9281328 -33.684829, 136.928236 -33.6848581, 136.9284064 -33.6849339, 136.9285499 -33.6850221, 136.9286947 -33.6850969)"
706665528,1,Thompson Drive,residential,True,False,24.235,,,"LINESTRING (136.927143 -33.6846594, 136.9270585 -33.6846628, 136.9269492 -33.6846622, 136.9268842 -33.6846455)"
100675231,1,Main Street,tertiary,True,False,119.277,,,"LINESTRING (136.9258663 -33.6842343, 136.9246873 -33.6838005)"
100684182,2,Third Street,residential,False,False,111.694,,,"LINESTRING (136.9258663 -33.6842343, 136.9253567 -33.6851449)"
763397536,2,Third Street,residential,False,True,12.33,,,"LINESTRING (136.9258663 -33.6842343, 136.9259226 -33.6841338)"
100682092,2,Fifth Street,residential,False,False,109.059,,,"LINESTRING (136.9233816 -33.6833165, 136.9228934 -33.6842092)"
100682092,2,Fifth Street,residential,False,True,15.765,,,"LINESTRING (136.9233816 -33.6833165, 136.9234523 -33.6831875)"
100675231,1,Main Street,tertiary,True,False,124.842,,,"LINESTRING (136.9233816 -33.6833165, 136.9226287 -33.6830253, 136.9221581 -33.6828432)"
26149097,1,Main Street,tertiary,True,False,125.287,,,"LINESTRING (136.9222185 -33.6827233, 136.9234523 -33.6831875)"
100682757,2,West Terrace,residential,False,False,14.456,,,"LINESTRING (136.9222185 -33.6827233, 136.9221581 -33.6828432)"
100682757,2,West Terrace,residential,False,True,116.559,,,"LINESTRING (136.9222185 -33.6827233, 136.9227352 -33.6817673)"
100681779,2,High Street,residential,False,False,123.695,,,"LINESTRING (136.9252094 -33.6827016, 136.9257715 -33.6816923)"
100681779,2,High Street,residential,False,True,110.942,,,"LINESTRING (136.9252094 -33.6827016, 136.9247248 -33.6836142)"
100684180,2,Second Street,residential,False,False,125.138,,50,"LINESTRING (136.9252094 -33.6827016, 136.9239736 -33.6822444)"
100684180,2,Second Street,residential,False,True,107.575,,50,"LINESTRING (136.9252094 -33.6827016, 136.9262681 -33.6831014)"
100682762,,First Street,residential,False,False,117.326,,,"LINESTRING (136.9242034 -33.6847063, 136.9253567 -33.6851449)"
100682762,,First Street,residential,False,True,13.823,,,"LINESTRING (136.9242034 -33.6847063, 136.924066 -33.6846575)"
100681773,,High Street,residential,True,False,66.18,,,"LINESTRING (136.9242034 -33.6847063, 136.9239579 -33.6851303, 136.9239114 -33.6851804, 136.9238426 -33.6852021)"
100681778,2,High Street,residential,False,False,4.776,,,"LINESTRING (136.9238426 -33.6852021, 136.9238229 -33.6852418)"
100681774,,High Street,residential,True,False,65.078,,,"LINESTRING (136.9238426 -33.6852021, 136.9238299 -33.6851566, 136.9238372 -33.6851013, 136.924066 -33.6846575)"
100687130,2,Chase Drive,residential,False,True,149.043,,,"LINESTRING (136.9264047 -33.679672, 136.9279011 -33.680168)"
266074347,2,Brooks Drive,residential,False,True,233.57999999999998,,50,"LINESTRING (136.9264047 -33.679672, 136.926304 -33.6803105, 136.926211 -33.6806974, 136.9260172 -33.6812327, 136.9257715 -33.6816923)"
100681774,,High Street,residential,True,False,109.87,,,"LINESTRING (136.924066 -33.6846575, 136.9245632 -33.6837602)"
100682762,,First Street,residential,False,False,13.823,,,"LINESTRING (136.924066 -33.6846575, 136.9242034 -33.6847063)"
100682762,,First Street,residential,False,True,119.4,,,"LINESTRING (136.924066 -33.6846575, 136.9228934 -33.6842092)"
100681779,2,High Street,residential,False,True,123.695,,,"LINESTRING (136.9257715 -33.6816923, 136.9252094 -33.6827016)"
100682091,2,North Terrace,residential,False,False,103.394,,50,"LINESTRING (136.9257715 -33.6816923, 136.9267893 -33.6820761)"
100682091,2,North Terrace,residential,False,True,127.771,,50,"LINESTRING (136.9257715 -33.6816923, 136.924508 -33.6812287)"
266074347,2,Brooks Drive,residential,False,False,233.57999999999998,,50,"LINESTRING (136.9257715 -33.6816923, 136.9260172 -33.6812327, 136.926211 -33.6806974, 136.926304 -33.6803105, 136.9264047 -33.679672)"
