osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed
181436729,Andrew Street,secondary,False,True,217.622,"LINESTRING (121.893662 -33.8620725, 121.893268 -33.8619373, 121.8917799 -33.8613979, 121.8914807 -33.8613413)",,
181436738,,secondary,True,False,18.642,"LINESTRING (121.893662 -33.8620725, 121.8936962 -33.862043, 121.8937385 -33.8620255, 121.8937874 -33.8620206, 121.8938417 -33.8620322)",roundabout,
181436729,Andrew Street,secondary,False,False,217.622,"LINESTRING (121.8914807 -33.8613413, 121.8917799 -33.8613979, 121.893268 -33.8619373, 121.893662 -33.8620725)",,
181436733,,secondary,True,False,14.807999999999998,"LINESTRING (121.8914807 -33.8613413, 121.8914802 -33.8613604, 121.8914719 -33.8613783, 121.8914642 -33.8613868, 121.8914459 -33.8613985, 121.8914335 -33.8614027, 121.8914051 -33.8614042, 121.8913832 -33.861398, 121.8913722 -33.8613917)",roundabout,
15242197,The Esplanade,secondary,False,False,206.181,"LINESTRING (121.8947023 -33.8603458, 121.8946275 -33.8604389, 121.8945283 -33.8605525, 121.894421 -33.8606684, 121.8943043 -33.8608187, 121.8942372 -33.8609178, 121.8941903 -33.8610325, 121.8940943 -33.8612771, 121.8940254 -33.8615259, 121.8939637 -33.8617241, 121.8938912 -33.861929, 121.8938718 -33.8619791, 121.8938417 -33.8620322)",,
15242197,The Esplanade,secondary,False,True,363.54999999999995,"LINESTRING (121.8947023 -33.8603458, 121.8947171 -33.8603346, 121.8947881 -33.8602667, 121.8947993 -33.8602541, 121.8956381 -33.8593051, 121.8969985 -33.8576911)",,
"[1224129382, 181437903]",James Street,tertiary,False,True,170.13799999999998,"LINESTRING (121.8947023 -33.8603458, 121.894634 -33.860303, 121.8946146 -33.8602908, 121.8935929 -33.8596498, 121.8932584 -33.8594401, 121.893232 -33.8594236)",,
30983429,Kemp Street,residential,False,True,104.935,"LINESTRING (121.8955115 -33.8567584, 121.8945878 -33.8562087)",,50
15242211,Dempster Street,secondary,True,False,224.447,"LINESTRING (121.8955115 -33.8567584, 121.8962664 -33.8558498, 121.8969105 -33.8551079)",,
30983429,Kemp Street,residential,False,False,172.076,"LINESTRING (121.8955115 -33.8567584, 121.8956637 -33.8568546, 121.8959231 -33.8570185, 121.8962209 -33.8572066, 121.8963295 -33.8572752, 121.8969546 -33.8576638, 121.8969985 -33.8576911)",,50
"[1017096888, 1017096889, 127326279]",Dempster Street,tertiary,False,False,227.828,"LINESTRING (121.8955115 -33.8567584, 121.8954113 -33.8568716, 121.8952678 -33.8570338, 121.8948196 -33.8575405, 121.8940507 -33.8584096)",,
15242197,The Esplanade,secondary,False,True,227.419,"LINESTRING (121.8969985 -33.8576911, 121.8984225 -33.8560224)",,
15242197,The Esplanade,secondary,False,False,363.55,"LINESTRING (121.8969985 -33.8576911, 121.8956381 -33.8593051, 121.8947993 -33.8602541, 121.8947881 -33.8602667, 121.8947171 -33.8603346, 121.8947023 -33.8603458)",,
30983429,Kemp Street,residential,False,True,172.076,"LINESTRING (121.8969985 -33.8576911, 121.8969546 -33.8576638, 121.8963295 -33.8572752, 121.8962209 -33.8572066, 121.8959231 -33.8570185, 121.8956637 -33.8568546, 121.8955115 -33.8567584)",,50
250490073,Andrew Street,secondary,False,False,110.723,"LINESTRING (121.8901577 -33.8613159, 121.8906874 -33.861317, 121.8913568 -33.8613233)",,
250490112,,secondary,True,False,20.649,"LINESTRING (121.8901577 -33.8613159, 121.8901588 -33.8613271, 121.8901524 -33.8613617, 121.890126 -33.8613982, 121.89008 -33.8614236, 121.8900359 -33.86143, 121.8900193 -33.8614289)",roundabout,
181436952,Council Place,unclassified,False,False,11.141,"LINESTRING (121.8902487 -33.860816, 121.8903476 -33.8608734)",,50
50459459,Windich Street,tertiary,True,False,238.29200000000003,"LINESTRING (121.8902487 -33.860816, 121.8910748 -33.8599272, 121.8917765 -33.8591722, 121.89182 -33.8591163)",,
181436952,Council Place,unclassified,False,True,235.096,"LINESTRING (121.8902487 -33.860816, 121.8896536 -33.8604437, 121.8893508 -33.8602543, 121.8893072 -33.860227, 121.8892691 -33.8602032, 121.8890219 -33.8601083, 121.888743 -33.8600882, 121.8879757 -33.860095)",,50
181551225,Hicks Street,residential,False,True,101.207,"LINESTRING (121.8940507 -33.8584096, 121.8936036 -33.8581271, 121.8931785 -33.8578584)",,
