osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,width,bridge
29397626,True,1,Mollison Street,residential,40,False,24.801000000000002,"LINESTRING (144.284445 -36.7621792, 144.2845284 -36.7621372, 144.2846841 -36.762065)",,,,
29397627,True,1,,tertiary,,False,12.155999999999999,"LINESTRING (144.284445 -36.7621792, 144.2844745 -36.7621929, 144.2844986 -36.7622123, 144.2845156 -36.762236, 144.2845243 -36.7622624)",,roundabout,,
179576629,True,1,Williamson Street,tertiary,40,False,118.197,"LINESTRING (144.2842647 -36.762273, 144.2842001 -36.7621863, 144.2841388 -36.7621153, 144.2841135 -36.7620894, 144.2838175 -36.7618195, 144.2834953 -36.7615422, 144.2834742 -36.761527, 144.2834081 -36.7614645)",,,,
1220457352,True,1,,tertiary,,False,18.317999999999998,"LINESTRING (144.2842647 -36.762273, 144.2842722 -36.7622406, 144.284292 -36.7622117, 144.284322 -36.7621892, 144.2843593 -36.7621753, 144.2844001 -36.7621713)",,roundabout,,
29397629,False,,Bush's Lane,residential,,False,124.21100000000001,"LINESTRING (144.2838374 -36.7626776, 144.2837721 -36.762622, 144.2835116 -36.7624008, 144.2834219 -36.7623215, 144.2833685 -36.7622987, 144.283302 -36.7623242, 144.2830877 -36.7624774, 144.2829891 -36.7625494, 144.2828614 -36.7626413, 144.2828188 -36.7626744)",,,,
443889739,False,,Mollison Street,residential,40,False,75.01400000000001,"LINESTRING (144.2838374 -36.7626776, 144.2838292 -36.7626835, 144.2836823 -36.7627912, 144.2832976 -36.7630734, 144.2832137 -36.7631308)",,,,
443889739,False,,Mollison Street,residential,40,True,36.507000000000005,"LINESTRING (144.2838374 -36.7626776, 144.2839252 -36.7626141, 144.2839655 -36.762585, 144.284033 -36.7625362, 144.2840485 -36.7625246, 144.28414 -36.7624562)",,,,
29397629,False,,Bush's Lane,residential,,True,124.21100000000001,"LINESTRING (144.2828188 -36.7626744, 144.2828614 -36.7626413, 144.2829891 -36.7625494, 144.2830877 -36.7624774, 144.283302 -36.7623242, 144.2833685 -36.7622987, 144.2834219 -36.7623215, 144.2835116 -36.7624008, 144.2837721 -36.762622, 144.2838374 -36.7626776)",,,,
202933028,False,,Farmer Lane,residential,40,False,171.41299999999998,"LINESTRING (144.2821597 -36.7559845, 144.2821909 -36.7559883, 144.2822221 -36.7559892, 144.2822563 -36.7559891, 144.2822942 -36.7559832, 144.2823446 -36.7559688, 144.2823889 -36.7559521, 144.2824277 -36.7559244, 144.2826049 -36.7558001, 144.2828314 -36.7556238, 144.2832503 -36.755329, 144.2835657 -36.7551049, 144.2836396 -36.7550467)",,,,
796878109,False,2,Park Road,unclassified,40,False,86.314,"LINESTRING (144.2821597 -36.7559845, 144.2821729 -36.7559298, 144.2821789 -36.7558837, 144.2821758 -36.7558302, 144.2821695 -36.7557927, 144.2821608 -36.7557542, 144.2821368 -36.7556932, 144.2821018 -36.7556381, 144.2820533 -36.7555694, 144.281953 -36.7554278, 144.2819146 -36.7553646, 144.2818899 -36.7553254, 144.2818635 -36.7552672)",,,,
796878109,False,2,Park Road,unclassified,40,True,118.54599999999999,"LINESTRING (144.2821597 -36.7559845, 144.2821183 -36.7560826, 144.2820403 -36.7562472, 144.2818796 -36.7565852, 144.2816864 -36.7569808)",,,,
700011080,False,,View Street,tertiary,40,False,8.094,"LINESTRING (144.2779451 -36.759072, 144.2778769 -36.7591201)",,,,
"[1024506699, 577541726]",True,2,View Street,tertiary,40,False,55.09,"LINESTRING (144.2779451 -36.759072, 144.2781406 -36.7592352, 144.278266 -36.7593332, 144.2782909 -36.7593536, 144.2783798 -36.7594243)",,,,
34318856,True,,Williamson Street,tertiary,40,False,23.517,"LINESTRING (144.2855271 -36.7631904, 144.2855708 -36.7632642, 144.2856402 -36.7633815)",,,,
1220457356,True,,,tertiary,40,False,14.585,"LINESTRING (144.2855271 -36.7631904, 144.2854897 -36.7632352, 144.2854558 -36.7632554, 144.2854159 -36.7632664, 144.2854039 -36.7632665)",,roundabout,,
1220457355,True,,,tertiary,40,False,2.18,"LINESTRING (144.2852579 -36.7631797, 144.2852573 -36.7631601)",,roundabout,,
6899361,True,2,Pall Mall,trunk,50,False,13.942,"LINESTRING (144.2813088 -36.7576744, 144.2811933 -36.757759)",A300,,,
179563763,True,,Bull Street,unclassified,40,False,94.25399999999999,"LINESTRING (144.2813088 -36.7576744, 144.2813968 -36.7577544, 144.2819406 -36.7582543, 144.281951 -36.7582666, 144.2819538 -36.7582788, 144.2819496 -36.7583006, 144.2819434 -36.7583129, 144.2819309 -36.7583245)",,,,
221688294,True,,Chapel Street,primary,60,False,14.951,"LINESTRING (144.2870324 -36.7579061, 144.2871473 -36.7580041)",B280,,,
1133937042,True,,Larritt Street,residential,,False,26.852,"LINESTRING (144.2870324 -36.7579061, 144.287087 -36.7579049, 144.2871225 -36.7579015, 144.2871496 -36.7578981, 144.2871861 -36.757891, 144.2872138 -36.7578835, 144.2872439 -36.7578721, 144.2872747 -36.7578556, 144.2873119 -36.7578333)",,,,
37555373,True,,Lyttleton Terrace,residential,,False,56.701,"LINESTRING (144.287239 -36.7584565, 144.2871665 -36.7584508, 144.2871079 -36.758447, 144.2869426 -36.7584374, 144.2866037 -36.758428)",,,,
1106583865,True,,,primary,,False,14.446000000000002,"LINESTRING (144.287239 -36.7584565, 144.2872233 -36.7584186, 144.2872128 -36.7583868, 144.2872078 -36.7583609, 144.287205 -36.7583301)",B280,roundabout,,
717760942,True,,,primary,,False,21.548,"LINESTRING (144.2874419 -36.7582381, 144.2874658 -36.7582542, 144.2874845 -36.7582691, 144.2875024 -36.758287, 144.2875165 -36.758309, 144.2875237 -36.7583267, 144.2875291 -36.7583471, 144.2875314 -36.7583693, 144.287531 -36.7583872, 144.2875283 -36.7584074)",B280,roundabout,,
37555620,True,,Chapel Street,residential,,False,32.933,"LINESTRING (144.287521 -36.7584159, 144.2876115 -36.7584926, 144.287632 -36.75851, 144.2877644 -36.7586386)",,,,
1106583866,True,,,primary,,False,9.597000000000001,"LINESTRING (144.287521 -36.7584159, 144.2875053 -36.758434, 144.2874872 -36.7584514, 144.2874507 -36.758481)",B280,roundabout,,
"[443889552, 840894256]",False,2,Lyttleton Terrace,residential,40,False,141.02800000000002,"LINESTRING (144.2866037 -36.758428, 144.2864201 -36.7584398, 144.2863812 -36.7584428, 144.2861223 -36.7584608, 144.2860887 -36.7584634, 144.2857683 -36.7584862, 144.2855959 -36.7584984, 144.2854695 -36.7585074, 144.2850267 -36.7585389)",,,,
443889555,True,,Lyttleton Terrace,residential,,False,54.702,"LINESTRING (144.2866037 -36.758428, 144.2870547 -36.7583625, 144.2871082 -36.7583525, 144.287205 -36.7583301)",,,,
796747249,False,,Myers Street,secondary,,False,11.146,"LINESTRING (144.2844515 -36.7605708, 144.2845375 -36.7606436)",,,,
37555375,False,,Saint Andrews Avenue,residential,40,True,221.205,"LINESTRING (144.2844515 -36.7605708, 144.2839924 -36.7601732, 144.283728 -36.7599422, 144.2836865 -36.759906, 144.2834623 -36.7597331, 144.283221 -36.7594992, 144.2828856 -36.7592061, 144.2827719 -36.7591068)",,,,
390191426,True,2,Myers Street,secondary,60,False,129.001,"LINESTRING (144.2844515 -36.7605708, 144.2849671 -36.7601949, 144.2855223 -36.7597898)",C332,,,
443889553,False,,Chapel Street,residential,,True,5.346,"LINESTRING (144.2878138 -36.7586659, 144.2877644 -36.7586386)",,,,
29397109,True,,,residential,40,False,19.191000000000003,"LINESTRING (144.2841122 -36.7586752, 144.2840952 -36.758667, 144.2840819 -36.7586588, 144.2840664 -36.758646, 144.2840521 -36.7586308, 144.2840427 -36.7586179, 144.2840356 -36.7586073, 144.2840299 -36.7585945, 144.2840262 -36.7585798, 144.2840249 -36.7585624, 144.2840258 -36.7585451, 144.2840289 -36.7585292)",,roundabout,,
442867167,True,1,Lyttleton Terrace,residential,40,False,132.40099999999998,"LINESTRING (144.2841122 -36.7586752, 144.2839957 -36.758669, 144.2839491 -36.7586684, 144.2839096 -36.7586693, 144.2838732 -36.7586714, 144.2838373 -36.7586749, 144.2837976 -36.7586818, 144.28373 -36.7586936, 144.2836572 -36.7587085, 144.283573 -36.75873, 144.2833807 -36.7587914, 144.2833333 -36.7588076, 144.2831903 -36.7588565, 144.2829475 -36.7589843, 144.2829235 -36.759001, 144.2827719 -36.7591068)",,,,
796878105,True,,Park Road,unclassified,40,False,25.116,"LINESTRING (144.2816864 -36.7569808, 144.2816785 -36.7570074, 144.2816749 -36.7570297, 144.2816762 -36.7570509, 144.2816812 -36.7570772, 144.2816915 -36.7571042, 144.2817086 -36.7571312, 144.2817294 -36.75716, 144.2817541 -36.7571906)",,,,
796878109,False,2,Park Road,unclassified,40,False,118.546,"LINESTRING (144.2816864 -36.7569808, 144.2818796 -36.7565852, 144.2820403 -36.7562472, 144.2821183 -36.7560826, 144.2821597 -36.7559845)",,,,
29396910,True,1,,residential,40,False,22.310999999999996,"LINESTRING (144.282133 -36.7601664, 144.2821339 -36.760186, 144.2821338 -36.7602027, 144.2821308 -36.7602218, 144.2821277 -36.760234, 144.2821215 -36.7602487, 144.2821105 -36.7602665, 144.2820984 -36.7602822, 144.2820819 -36.7602961, 144.2820613 -36.7603078, 144.2820377 -36.7603168, 144.2820178 -36.7603261)",,roundabout,,
78298332,True,1,Williamson Street,residential,40,False,172.48300000000003,"LINESTRING (144.282133 -36.7601664, 144.2821994 -36.7602321, 144.2822587 -36.7602944, 144.282357 -36.7603973, 144.2826764 -36.7606843, 144.28311 -36.7610536, 144.2833211 -36.7612386, 144.2834182 -36.7613254)",,,,
29397627,True,1,,tertiary,,False,4.109999999999999,"LINESTRING (144.2844001 -36.7621713, 144.284423 -36.7621737, 144.284445 -36.7621792)",,roundabout,,
796747238,False,,Mundy Street,residential,40,True,12.654,"LINESTRING (144.2865728 -36.7606906, 144.2864785 -36.7606055)",,,,
443889738,False,,Mollison Street,residential,40,True,227.30299999999997,"LINESTRING (144.2865728 -36.7606906, 144.2864256 -36.7608028, 144.2861352 -36.7610133, 144.2857581 -36.7612872, 144.2857528 -36.7612905, 144.2854863 -36.7614836, 144.28548 -36.7614882, 144.2854616 -36.7615015, 144.2852179 -36.7616782, 144.2851842 -36.7617026, 144.2849445 -36.7618763, 144.284874 -36.7619273, 144.2846841 -36.762065)",,,,
796747238,False,,Mundy Street,residential,40,False,131.23399999999998,"LINESTRING (144.2865728 -36.7606906, 144.2866864 -36.7607923, 144.2872081 -36.7612594, 144.2875655 -36.7615625)",,,,
29397145,True,,,residential,40,False,5.058,"LINESTRING (144.2832731 -36.7576765, 144.2833014 -36.7576747, 144.2833296 -36.7576773)",,roundabout,,
34318855,True,,,tertiary,40,False,15.059999999999999,"LINESTRING (144.2854318 -36.7630485, 144.285479 -36.7630738, 144.285509 -36.7631016, 144.2855259 -36.7631358, 144.2855267 -36.7631522)",,roundabout,,
39305721,True,,McLaren Street,residential,40,False,22.243,"LINESTRING (144.2854318 -36.7630485, 144.2855213 -36.763018, 144.2855273 -36.7630158, 144.2856516 -36.7629547)",,,,
221819146,True,1,Mollison Street,residential,,False,40.387,"LINESTRING (144.2828351 -36.7633304, 144.2828959 -36.7633022, 144.2829525 -36.7632728, 144.2830742 -36.7632056, 144.2832137 -36.7631308)",,,,
1017714643,True,2,,secondary,40,False,14.809999999999999,"LINESTRING (144.2828351 -36.7633304, 144.2828534 -36.7633407, 144.282874 -36.7633534, 144.2828869 -36.763363, 144.2828977 -36.7633746, 144.2829058 -36.7633858, 144.282913 -36.7633986, 144.2829214 -36.763419, 144.2829261 -36.763436)",C339,roundabout,,
173357608,True,,King Street,residential,40,False,20.534,"LINESTRING (144.2792097 -36.7631324, 144.2791732 -36.7631466, 144.2790879 -36.7631802, 144.2790004 -36.7632096)",,,,
179400837,True,,,residential,40,False,14.394,"LINESTRING (144.2792097 -36.7631324, 144.2791771 -36.7631207, 144.2791516 -36.7631042, 144.2791314 -36.7630864, 144.279119 -36.7630645, 144.2791111 -36.7630388)",,roundabout,,
1069155201,False,,,trunk,,True,8.596,"LINESTRING (144.2772834 -36.7602526, 144.2772509 -36.7602249, 144.2772174 -36.7601962)",,,,
46207634,True,,,residential,40,False,2.707,"LINESTRING (144.2777955 -36.7619346, 144.2777652 -36.7619327)",,roundabout,,
46207634,True,,,residential,40,False,3.267,"LINESTRING (144.2777812 -36.761711, 144.2778178 -36.7617128)",,roundabout,,
219052237,True,,High Street,trunk,40,False,8.386,"LINESTRING (144.2786075 -36.7596417, 144.2785781 -36.7596585, 144.2785306 -36.7596852)",A300,,,
577541592,True,2,Mitchell Street,tertiary,40,False,68.293,"LINESTRING (144.2786075 -36.7596417, 144.2786873 -36.759727, 144.2787607 -36.7598016, 144.2788394 -36.7598737, 144.2791007 -36.7601115)",,,,
29236437,True,1,Bath Lane,tertiary,40,False,9.238,"LINESTRING (144.2791007 -36.7601115, 144.2790241 -36.7601675)",,,10,
"[1083938970, 577541588]",True,2,Mitchell Street,tertiary,40,False,56.63499999999999,"LINESTRING (144.2791007 -36.7601115, 144.2792515 -36.7602412, 144.279435 -36.760401, 144.279534 -36.7604842)",,,,
174585587,True,2,Pall Mall,trunk,50,False,188.075,"LINESTRING (144.2783798 -36.7594243, 144.2784497 -36.759408, 144.2785067 -36.7593977, 144.2785649 -36.7593863, 144.2786379 -36.7593717, 144.2787087 -36.7593523, 144.2787778 -36.7593281, 144.2788328 -36.7593009, 144.2788977 -36.759263, 144.278983 -36.7592062, 144.2799273 -36.7585069, 144.2800438 -36.7584277)",A300,,,
390163684,True,2,View Street,trunk,50,False,31.558,"LINESTRING (144.2783798 -36.7594243, 144.2785227 -36.759559, 144.2785476 -36.759584, 144.2786075 -36.7596417)",,,,
219052236,True,2,Mitchell Street,tertiary,40,False,59.599,"LINESTRING (144.2809118 -36.7616888, 144.2813617 -36.7620855)",,,,
1133757185,True,1,,tertiary,40,False,13.902000000000001,"LINESTRING (144.2809118 -36.7616888, 144.2809133 -36.7617109, 144.2809135 -36.7617295, 144.2809093 -36.7617582, 144.2808944 -36.7618123)",,,,
46207634,True,,,residential,40,False,2.947,"LINESTRING (144.2776527 -36.7618373, 144.2776523 -36.7618108)",,roundabout,,
46207634,True,,,residential,40,False,17.3,"LINESTRING (144.2776523 -36.7618108, 144.277658 -36.761789, 144.2776674 -36.7617709, 144.2776832 -36.7617517, 144.2777023 -36.7617364, 144.2777211 -36.7617259, 144.2777435 -36.7617175, 144.2777812 -36.761711)",,roundabout,,
174091730,True,,Edward Street,residential,40,False,35.411,"LINESTRING (144.2776523 -36.7618108, 144.2776364 -36.7617544, 144.2776284 -36.7617303, 144.2776205 -36.7617139, 144.2775988 -36.7616879, 144.2775743 -36.7616613, 144.2775381 -36.7616283, 144.2774448 -36.7615478)",,,,
796747236,False,,Galvin Street,residential,50,False,197.19700000000003,"LINESTRING (144.2866943 -36.7634397, 144.2879635 -36.7624266, 144.2880721 -36.7623454, 144.2881028 -36.7623225, 144.2881641 -36.7622775, 144.2882735 -36.7621972)",,,,
796747236,False,,Galvin Street,residential,50,True,197.197,"LINESTRING (144.2882735 -36.7621972, 144.2881641 -36.7622775, 144.2881028 -36.7623225, 144.2880721 -36.7623454, 144.2879635 -36.7624266, 144.2866943 -36.7634397)",,,,
796747238,False,,Mundy Street,residential,40,True,94.66,"LINESTRING (144.2882735 -36.7621972, 144.2881265 -36.7620599, 144.2878985 -36.7618543, 144.2878037 -36.7617689, 144.2877573 -36.7617284, 144.2875655 -36.7615625)",,,,
22929490,False,,William Vahland Place,unclassified,40,False,48.885000000000005,"LINESTRING (144.2805745 -36.7571029, 144.2808058 -36.7573198, 144.2809282 -36.757439)",,,,
390163822,True,,High Street,trunk,50,False,9.341,"LINESTRING (144.278281 -36.7594524, 144.2783295 -36.759438, 144.2783798 -36.7594243)",A300,,,
577541725,True,2,View Street,tertiary,40,False,51.59,"LINESTRING (144.278281 -36.7594524, 144.2782146 -36.7594, 144.2782049 -36.7593924, 144.2778769 -36.7591201)",,,,
172855773,True,2,High Street,trunk,50,False,65.628,"LINESTRING (144.2777106 -36.7598171, 144.2778168 -36.7597218, 144.2778941 -36.7596596, 144.2779375 -36.7596274, 144.2779895 -36.7595918, 144.2780482 -36.7595586, 144.2781031 -36.7595293, 144.2781519 -36.7595071, 144.2781821 -36.7594923, 144.2782275 -36.7594727, 144.278281 -36.7594524)",A300,,,
211265564,True,1,View Point,tertiary_link,40,False,82.26,"LINESTRING (144.2777106 -36.7598171, 144.2778001 -36.7596975, 144.2778632 -36.7596028, 144.2778908 -36.7595543, 144.2778995 -36.7595363, 144.2779082 -36.7595161, 144.2779145 -36.7594958, 144.2779201 -36.7594691, 144.2779215 -36.7594519, 144.2779214 -36.7594407, 144.2779029 -36.7593085, 144.2778856 -36.7591849, 144.2778769 -36.7591201)",,,,
29396998,True,,Lyttleton Terrace,residential,40,False,92.50599999999999,"LINESTRING (144.2813617 -36.7620855, 144.2814271 -36.7620811, 144.2814545 -36.7620781, 144.2814726 -36.7620742, 144.2814851 -36.7620696, 144.2814961 -36.7620645, 144.2815035 -36.7620585, 144.2815109 -36.7620491, 144.2815172 -36.7620333, 144.2815234 -36.762011, 144.2815324 -36.7619679, 144.2815417 -36.7619224, 144.2816204 -36.7615636, 144.2816449 -36.7614705, 144.2816728 -36.7613703, 144.2816852 -36.761372)",,,,
219052236,True,2,Mitchell Street,tertiary,40,False,37.467,"LINESTRING (144.2813617 -36.7620855, 144.2815143 -36.7622176, 144.2816456 -36.7623341)",,,,
653381436,True,,Mitchell Street,secondary,,False,10.223,"LINESTRING (144.2818174 -36.7624908, 144.2818931 -36.7625599)",C339,,,
219627817,True,2,Myers Street,secondary,40,False,88.08500000000001,"LINESTRING (144.2818174 -36.7624908, 144.2822461 -36.7621781, 144.282548 -36.761957)",C332,,,
653381438,True,,Mitchell Street,secondary,,False,1.127,"LINESTRING (144.2816456 -36.7623341, 144.2816545 -36.7623413)",C332,,,
34318855,True,,,tertiary,40,False,3.91,"LINESTRING (144.2853884 -36.7630452, 144.2854078 -36.7630446, 144.2854318 -36.7630485)",,roundabout,,
221705789,True,,Pall Mall,trunk,,False,13.599,"LINESTRING (144.281099 -36.7576702, 144.281211 -36.7575871)",A300,,,
1164773494,True,,William Vahland Place,unclassified,40,False,31.705,"LINESTRING (144.281099 -36.7576702, 144.2809284 -36.7575192, 144.2809207 -36.7574962, 144.2809218 -36.7574692, 144.2809282 -36.757439)",,,,
6899361,True,2,Pall Mall,trunk,50,False,185.15099999999998,"LINESTRING (144.2801441 -36.7585209, 144.2800324 -36.7586039, 144.2799296 -36.7586792, 144.279809 -36.758766, 144.2795545 -36.7589522, 144.2793707 -36.7590866, 144.2787234 -36.7595667, 144.2786898 -36.759589, 144.2786075 -36.7596417)",A300,,,
507547990,False,,Williamson Street,trunk,40,True,13.688,"LINESTRING (144.2801441 -36.7585209, 144.2801088 -36.7584901, 144.2800829 -36.7584659, 144.2800438 -36.7584277)",,,,
507547993,False,2,Williamson Street,unclassified,40,False,91.506,"LINESTRING (144.2801441 -36.7585209, 144.280538 -36.7588631, 144.2805913 -36.7589095, 144.2808404 -36.7591259)",,,,
507547994,True,,Chapel Street,trunk,,False,9.927,"LINESTRING (144.2842564 -36.7554515, 144.2842942 -36.7554825, 144.2843333 -36.7555161)",C329,,,
576496163,True,1,McCrae Street,trunk,60,False,10.879,"LINESTRING (144.2841648 -36.7555162, 144.2842564 -36.7554515)",A300,,,
