osmid,oneway,name,highway,reversed,length,geometry,junction,maxspeed,lanes
445862952,True,Cherry Street,secondary,False,151.248,"LINESTRING (153.5657711 -28.8629869, 153.5656951 -28.863084, 153.5656657 -28.8631393, 153.5656079 -28.8632386, 153.5654996 -28.8634271, 153.5653521 -28.8636754, 153.5652295 -28.8638819, 153.565097 -28.864113, 153.565018 -28.864167)",,,
1187785871,True,,secondary,False,16.72,"LINESTRING (153.5657711 -28.8629869, 153.5657426 -28.8629895, 153.5657142 -28.8629866, 153.5656871 -28.8629784, 153.5656628 -28.8629652, 153.5656422 -28.8629478, 153.5656265 -28.8629269)",roundabout,,
445862935,False,Fox Street,residential,True,91.476,"LINESTRING (153.5708866 -28.8653087, 153.5706693 -28.8652099, 153.570446 -28.8651085, 153.5700528 -28.8649298)",,,
175418377,False,Norton Street,residential,False,93.839,"LINESTRING (153.5704922 -28.8641788, 153.5704885 -28.8641875, 153.5703991 -28.8643381, 153.5701153 -28.8648238, 153.5700528 -28.8649298)",,,
175418377,False,Norton Street,residential,False,122.217,"LINESTRING (153.5700528 -28.8649298, 153.5697085 -28.8655117, 153.5694754 -28.8659057)",,,
175418377,False,Norton Street,residential,True,93.83899999999998,"LINESTRING (153.5700528 -28.8649298, 153.5701153 -28.8648238, 153.5703991 -28.8643381, 153.5704885 -28.8641875, 153.5704922 -28.8641788)",,,
445862935,False,Fox Street,residential,False,91.47600000000001,"LINESTRING (153.5700528 -28.8649298, 153.570446 -28.8651085, 153.5706693 -28.8652099, 153.5708866 -28.8653087)",,,
445862935,False,Fox Street,residential,True,129.25900000000001,"LINESTRING (153.5700528 -28.8649298, 153.5699271 -28.8648709, 153.5694628 -28.8646534, 153.5688799 -28.8643856)",,,
173132337,False,Crane Street,residential,True,7.193,"LINESTRING (153.5625702 -28.8685916, 153.562504 -28.8685629)",,,
173132337,False,Crane Street,residential,False,232.608,"LINESTRING (153.5625702 -28.8685916, 153.562644 -28.8686211, 153.5626714 -28.8686326, 153.564578 -28.8694392, 153.5646648 -28.8694765, 153.5647215 -28.8695008)",,,
1198898386,True,Cherry Street,tertiary,False,133.9,"LINESTRING (153.5625702 -28.8685916, 153.5624856 -28.8687486, 153.5623887 -28.8689044, 153.5622423 -28.8691715, 153.5621486 -28.8693459, 153.5620873 -28.8694768, 153.5620315 -28.8695912, 153.5620153 -28.8696335, 153.5620016 -28.8696858)",,,
173132337,False,Crane Street,residential,False,18.594,"LINESTRING (153.5647215 -28.8695008, 153.5647706 -28.8695222, 153.5648426 -28.8695537, 153.5648924 -28.8695754)",,,
173132337,False,Crane Street,residential,True,232.60800000000003,"LINESTRING (153.5647215 -28.8695008, 153.5646648 -28.8694765, 153.564578 -28.8694392, 153.5626714 -28.8686326, 153.562644 -28.8686211, 153.5625702 -28.8685916)",,,
445862962,False,Martin Street,residential,False,71.598,"LINESTRING (153.5647215 -28.8695008, 153.5646598 -28.8696116, 153.5643877 -28.8700745)",,,
445862962,False,Martin Street,residential,True,142.72299999999998,"LINESTRING (153.5647215 -28.8695008, 153.5650373 -28.8689394, 153.5653015 -28.8684678, 153.5653652 -28.8683477)",,,
175418340,False,Owen Street,residential,True,116.77199999999999,"LINESTRING (153.5696443 -28.8701347, 153.5698775 -28.8697286, 153.5701743 -28.8691927)",,50,
1198898387,False,Swift Street,residential,True,229.19200000000004,"LINESTRING (153.5696443 -28.8701347, 153.5695405 -28.870091, 153.569512 -28.870079, 153.5682761 -28.8695674, 153.5675798 -28.869276, 153.5675183 -28.8692503)",,,
173132342,False,Swift Street,residential,True,5.948,"LINESTRING (153.5631832 -28.8674429, 153.563128 -28.86742)",,,
1198898385,True,Swift Street,residential,False,236.427,"LINESTRING (153.5631832 -28.8674429, 153.5633079 -28.8674516, 153.5642434 -28.867855, 153.5644335 -28.8679308, 153.5652098 -28.8682584, 153.565319 -28.8683026, 153.5653652 -28.8683477)",,,
1198898386,True,Cherry Street,tertiary,False,141.02,"LINESTRING (153.5631832 -28.8674429, 153.5631029 -28.8675911, 153.562977 -28.8678118, 153.5628576 -28.8680294, 153.5628027 -28.8681307, 153.5626795 -28.8683842, 153.5625702 -28.8685916)",,,
173110282,False,Cherry Street,tertiary,False,66.711,"LINESTRING (153.5634636 -28.8668563, 153.5637024 -28.8664311, 153.5637642 -28.8663172)",,,
175418376,False,Borton Street,residential,True,230.53,"LINESTRING (153.5634636 -28.8668563, 153.5633362 -28.8668113, 153.5614424 -28.8660251, 153.5613204 -28.8659762)",,,
1198898391,True,Cherry Street,tertiary,False,70.819,"LINESTRING (153.5634636 -28.8668563, 153.5633939 -28.8670442, 153.5631832 -28.8674429)",,,
445862946,False,Moon Street,tertiary,True,68.293,"LINESTRING (153.5610237 -28.8665327, 153.5613204 -28.8659762)",,50,
173132342,False,Swift Street,residential,False,227.435,"LINESTRING (153.5610237 -28.8665327, 153.5610747 -28.8665543, 153.5611457 -28.8665838, 153.5618445 -28.8668849, 153.5620601 -28.8669746, 153.5630281 -28.8673774, 153.5630499 -28.8673867, 153.563128 -28.86742)",,,
445862946,False,Moon Street,tertiary,False,68.293,"LINESTRING (153.5613204 -28.8659762, 153.5610237 -28.8665327)",,50,
175418376,False,Borton Street,residential,False,230.53,"LINESTRING (153.5613204 -28.8659762, 153.5614424 -28.8660251, 153.5633362 -28.8668113, 153.5634636 -28.8668563)",,,
445862946,False,Moon Street,tertiary,True,68.248,"LINESTRING (153.5613204 -28.8659762, 153.5615587 -28.8655331, 153.5616182 -28.8654206)",,50,
445862944,False,Bentinck Street,secondary,True,71.637,"LINESTRING (153.5610825 -28.8633151, 153.5617486 -28.8635885)",,,
920594432,False,Moon Street,tertiary,True,150.556,"LINESTRING (153.5616182 -28.8654206, 153.5623239 -28.8642159)",,50,
173132335,False,Burnet Street,residential,True,231.54200000000003,"LINESTRING (153.5616182 -28.8654206, 153.561671 -28.8654417, 153.5617407 -28.8654696, 153.5628468 -28.8659337, 153.5636284 -28.8662595, 153.5636785 -28.8662808, 153.5637642 -28.8663172)",,,
445862946,False,Moon Street,tertiary,False,68.248,"LINESTRING (153.5616182 -28.8654206, 153.5615587 -28.8655331, 153.5613204 -28.8659762)",,50,
173110282,False,Cherry Street,tertiary,False,154.973,"LINESTRING (153.5637642 -28.8663172, 153.563977 -28.8659527, 153.5642649 -28.8654596, 153.5644887 -28.8650763)",,,
173110282,False,Cherry Street,tertiary,True,66.711,"LINESTRING (153.5637642 -28.8663172, 153.5637024 -28.8664311, 153.5634636 -28.8668563)",,,
173132335,False,Burnet Street,residential,False,231.542,"LINESTRING (153.5637642 -28.8663172, 153.5636785 -28.8662808, 153.5636284 -28.8662595, 153.5628468 -28.8659337, 153.5617407 -28.8654696, 153.561671 -28.8654417, 153.5616182 -28.8654206)",,,
1196703069,False,Bentinck Street,secondary,False,11.255,"LINESTRING (153.5679377 -28.8662253, 153.567836 -28.8661772)",,50,
1196703069,False,Bentinck Street,secondary,True,55.213,"LINESTRING (153.5679377 -28.8662253, 153.5684396 -28.8664563)",,50,
908385343,False,Ross Street,residential,True,188.36,"LINESTRING (153.5679377 -28.8662253, 153.5679064 -28.8662779, 153.5678751 -28.8663304, 153.5670433 -28.8677273)",,50,
131642876,False,Ross Street,residential,True,223.65499999999997,"LINESTRING (153.5688799 -28.8643856, 153.5687441 -28.8646183, 153.5687047 -28.8646859, 153.5681374 -28.8656582, 153.5680865 -28.8657454, 153.5678983 -28.8660679, 153.5678664 -28.8661248, 153.567836 -28.8661772)",,50,
445862935,False,Fox Street,residential,False,129.25900000000001,"LINESTRING (153.5688799 -28.8643856, 153.5694628 -28.8646534, 153.5699271 -28.8648709, 153.5700528 -28.8649298)",,,
445862935,False,Fox Street,residential,True,103.75899999999999,"LINESTRING (153.5688799 -28.8643856, 153.5686497 -28.8642788, 153.5685754 -28.8642435, 153.5685419 -28.8642276, 153.5684386 -28.8641793, 153.5679988 -28.863973, 153.5679403 -28.8639456)",,,
445862962,False,Martin Street,residential,True,71.598,"LINESTRING (153.5643877 -28.8700745, 153.5646598 -28.8696116, 153.5647215 -28.8695008)",,,
445862962,False,Martin Street,residential,False,142.72299999999998,"LINESTRING (153.5653652 -28.8683477, 153.5653015 -28.8684678, 153.5650373 -28.8689394, 153.5647215 -28.8695008)",,,
1198898387,False,Swift Street,residential,False,232.463,"LINESTRING (153.5653652 -28.8683477, 153.5654222 -28.8683748, 153.5654938 -28.8684047, 153.5664909 -28.8688301, 153.5665963 -28.8688752, 153.5667821 -28.8689506, 153.5669693 -28.8690266, 153.5671577 -28.8691031, 153.5673893 -28.8691972, 153.5675183 -28.8692503)",,,
1198898388,False,Martin Street,residential,True,137.23000000000002,"LINESTRING (153.5653652 -28.8683477, 153.5654264 -28.8682398, 153.5656705 -28.867793, 153.5659061 -28.8673497, 153.5659716 -28.8672337)",,,
