osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref
172808520,Galah Street North,residential,False,False,221.985,,"LINESTRING (144.258032 -23.4340762, 144.2566904 -23.4356479)",,
172808520,Galah Street North,residential,False,True,12.23,,"LINESTRING (144.258032 -23.4340762, 144.2581059 -23.4339896)",,
187774705,Gull Street,residential,False,True,15.299,,"LINESTRING (144.2618959 -23.4341855, 144.2620133 -23.4342711)",,
172808503,Cassowary Street,residential,True,False,221.57,,"LINESTRING (144.2620133 -23.4342711, 144.2606712 -23.4358377)",,
187774705,Gull Street,residential,False,False,15.299,,"LINESTRING (144.2620133 -23.4342711, 144.2618959 -23.4341855)",,
187774705,Gull Street,residential,False,True,33.883,,"LINESTRING (144.2620133 -23.4342711, 144.2622732 -23.4344608)",,
172808560,Jabiru Street,residential,False,True,107.737,2,"LINESTRING (144.2622732 -23.4344608, 144.2621639 -23.4354245)",,
187774705,Gull Street,residential,False,False,33.883,,"LINESTRING (144.2622732 -23.4344608, 144.2620133 -23.4342711)",,
187774702,Crane Street,residential,False,True,11.231,,"LINESTRING (144.2593493 -23.4348854, 144.2592814 -23.4349649)",,
187774725,Sparrow Street,residential,True,False,156.117,,"LINESTRING (144.2593493 -23.4348854, 144.2599654 -23.4353292, 144.2605529 -23.4357524)",,
187774702,Crane Street,residential,False,False,11.231,,"LINESTRING (144.2592814 -23.4349649, 144.2593493 -23.4348854)",,
187774702,Crane Street,residential,False,True,221.784,,"LINESTRING (144.2592814 -23.4349649, 144.2579416 -23.4365356)",,
187774726,Sparrow Street,residential,True,False,161.286,,"LINESTRING (144.2592814 -23.4349649, 144.2586428 -23.4345107, 144.258032 -23.4340762)",,
172808520,Galah Street North,residential,False,False,11.351,,"LINESTRING (144.2566904 -23.4356479, 144.2566217 -23.4357282)",,
172808520,Galah Street North,residential,False,True,221.985,,"LINESTRING (144.2566904 -23.4356479, 144.258032 -23.4340762)",,
187774728,Swallow Street,residential,True,False,161.362,,"LINESTRING (144.2566904 -23.4356479, 144.2573105 -23.4360879, 144.2579416 -23.4365356)",,
172808520,Galah Street North,residential,False,False,225.09,,"LINESTRING (144.2566217 -23.4357282, 144.2552612 -23.4373218)",,
172808520,Galah Street North,residential,False,True,11.351,,"LINESTRING (144.2566217 -23.4357282, 144.2566904 -23.4356479)",,
172808507,Swallow Street,residential,True,False,161.676,,"LINESTRING (144.2566217 -23.4357282, 144.2559828 -23.4352715, 144.2553716 -23.4348346)",,
172808565,Cassowary Street,residential,True,False,221.653,,"LINESTRING (144.2605529 -23.4357524, 144.2618959 -23.4341855)",,
187774725,Sparrow Street,residential,True,False,15.35,,"LINESTRING (144.2605529 -23.4357524, 144.2606712 -23.4358377)",,
172808503,Cassowary Street,residential,True,False,10.208,,"LINESTRING (144.2606712 -23.4358377, 144.2606094 -23.4359099)",,
187774729,Tern Street,residential,True,False,29.649,,"LINESTRING (144.2606712 -23.4358377, 144.2609198 -23.4359758)",,
172808565,Cassowary Street,residential,True,False,10.298,,"LINESTRING (144.2604905 -23.4358252, 144.2605529 -23.4357524)",,
187774726,Sparrow Street,residential,True,False,156.101,,"LINESTRING (144.2604905 -23.4358252, 144.2599028 -23.435407, 144.2592814 -23.4349649)",,
172808503,Cassowary Street,residential,True,False,134.547,,"LINESTRING (144.2606094 -23.4359099, 144.2597944 -23.4368612)",,
187774726,Sparrow Street,residential,True,False,15.357,,"LINESTRING (144.2606094 -23.4359099, 144.2604905 -23.4358252)",,
172808508,Tern Street,residential,True,False,32.516999999999996,,"LINESTRING (144.2609198 -23.4359758, 144.2606356 -23.4359178, 144.2606094 -23.4359099)",,
172810752,Tern Street,unclassified,False,False,120.352,,"LINESTRING (144.2609198 -23.4359758, 144.2612221 -23.4360213, 144.2620928 -23.4360834)",,
172808560,Jabiru Street,residential,False,False,73.625,2,"LINESTRING (144.2620928 -23.4360834, 144.2621639 -23.4354245)",,
172808560,Jabiru Street,residential,False,True,102.918,2,"LINESTRING (144.2620928 -23.4360834, 144.2619775 -23.4370029)",,
172810752,Tern Street,unclassified,False,True,120.352,,"LINESTRING (144.2620928 -23.4360834, 144.2612221 -23.4360213, 144.2609198 -23.4359758)",,
187774718,Plover Street,residential,False,True,16.217,,"LINESTRING (144.2540081 -23.4364393, 144.253882 -23.4363505)",,
187774718,Plover Street,residential,False,False,161.16199999999998,,"LINESTRING (144.2540081 -23.4364393, 144.2546326 -23.4368791, 144.2552612 -23.4373218)",,
187774702,Crane Street,residential,False,False,221.784,,"LINESTRING (144.2579416 -23.4365356, 144.2592814 -23.4349649)",,
187774702,Crane Street,residential,False,True,11.922,,"LINESTRING (144.2579416 -23.4365356, 144.2578694 -23.4366199)",,
187774728,Swallow Street,residential,True,False,155.59,,"LINESTRING (144.2579416 -23.4365356, 144.2585694 -23.4369811, 144.259148 -23.4373916)",,
187774702,Crane Street,residential,False,False,11.922,,"LINESTRING (144.2578694 -23.4366199, 144.2579416 -23.4365356)",,
187774702,Crane Street,residential,False,True,223.932,,"LINESTRING (144.2578694 -23.4366199, 144.2565163 -23.4382056)",,
172808507,Swallow Street,residential,True,False,161.353,,"LINESTRING (144.2578694 -23.4366199, 144.2572361 -23.4361673, 144.2566217 -23.4357282)",,
172808503,Cassowary Street,residential,True,False,91.478,,"LINESTRING (144.2597944 -23.4368612, 144.2592403 -23.437508)",,
172808539,Heron Street,residential,False,False,15.391,,"LINESTRING (144.2597944 -23.4368612, 144.2596727 -23.4367794)",,
172808539,Heron Street,residential,False,True,223.279,,"LINESTRING (144.2597944 -23.4368612, 144.2619775 -23.4370029)",,
172808539,Heron Street,residential,False,True,15.391,,"LINESTRING (144.2596727 -23.4367794, 144.2597944 -23.4368612)",,
172808565,Cassowary Street,residential,True,False,134.977,,"LINESTRING (144.2596727 -23.4367794, 144.2604905 -23.4358252)",,
172808539,Heron Street,residential,False,False,223.279,,"LINESTRING (144.2619775 -23.4370029, 144.2597944 -23.4368612)",,
172808560,Jabiru Street,residential,False,False,102.918,2,"LINESTRING (144.2619775 -23.4370029, 144.2620928 -23.4360834)",,
172808560,Jabiru Street,residential,False,True,103.131,2,"LINESTRING (144.2619775 -23.4370029, 144.261862 -23.4379243)",,
172808520,Galah Street North,residential,False,True,225.09,,"LINESTRING (144.2552612 -23.4373218, 144.2566217 -23.4357282)",,
"[187774704, 172808557]","['Galah Street North', 'Sunbird Street']",residential,False,False,398.5,,"LINESTRING (144.2552612 -23.4373218, 144.2538857 -23.43886, 144.253931 -23.4389412, 144.2545121 -23.4393443, 144.2546709 -23.4394545, 144.25491 -23.4395663, 144.2553521 -23.4395704)",,
187774718,Plover Street,residential,False,False,161.411,,"LINESTRING (144.2552612 -23.4373218, 144.2558921 -23.4377661, 144.2565163 -23.4382056)",,
187774718,Plover Street,residential,False,True,161.16199999999998,,"LINESTRING (144.2552612 -23.4373218, 144.2546326 -23.4368791, 144.2540081 -23.4364393)",,
172808558,Rosella Street,residential,False,True,15.448,,"LINESTRING (144.2590724 -23.4374798, 144.2591993 -23.4375556)",,
