osmid,name,highway,oneway,reversed,length,maxspeed,geometry,junction,lanes
4380155,Archer Street,residential,False,True,111.661,,"LINESTRING (146.3586247 -41.1820199, 146.3573084 -41.1818557)",,
4444047,Hiller Street,residential,False,False,86.0,50,"LINESTRING (146.3586247 -41.1820199, 146.3584623 -41.1827836)",,
4444047,Hiller Street,residential,False,True,97.10300000000001,50,"LINESTRING (146.3586247 -41.1820199, 146.3587901 -41.1812219, 146.358801 -41.1811568)",,
4524844,Forbes Street,tertiary,False,False,14.431,60,"LINESTRING (146.3555986 -41.18163, 146.3555726 -41.1817583)",,
4380155,Archer Street,residential,False,False,145.274,,"LINESTRING (146.3555986 -41.18163, 146.3556768 -41.1816403, 146.3573084 -41.1818557)",,
4524844,Forbes Street,tertiary,False,True,94.912,60,"LINESTRING (146.3555986 -41.18163, 146.3556686 -41.1812871, 146.3557624 -41.1807854)",,
4380155,Archer Street,residential,False,False,111.661,,"LINESTRING (146.3573084 -41.1818557, 146.3586247 -41.1820199)",,
4380156,,unclassified,False,False,38.025,,"LINESTRING (146.3573084 -41.1818557, 146.3573519 -41.1815153)",,
4380155,Archer Street,residential,False,True,145.274,,"LINESTRING (146.3573084 -41.1818557, 146.3556768 -41.1816403, 146.3555986 -41.18163)",,
4380156,,unclassified,False,True,38.025,,"LINESTRING (146.3573519 -41.1815153, 146.3573084 -41.1818557)",,
4380154,Harold Street,residential,False,False,256.22,,"LINESTRING (146.3554466 -41.1823859, 146.3584623 -41.1827836)",,
4524844,Forbes Street,tertiary,False,False,36.698,60,"LINESTRING (146.3554466 -41.1823859, 146.3553817 -41.1827123)",,
4524844,Forbes Street,tertiary,False,True,70.578,60,"LINESTRING (146.3554466 -41.1823859, 146.3555726 -41.1817583)",,
4524844,Forbes Street,tertiary,False,False,56.194,60,"LINESTRING (146.3553502 -41.1832744, 146.3553612 -41.1837797)",,
4524844,Forbes Street,tertiary,False,True,62.558,60,"LINESTRING (146.3553502 -41.1832744, 146.3553817 -41.1827123)",,
4380153,Smith Street,residential,False,False,248.898,,"LINESTRING (146.3553502 -41.1832744, 146.355431 -41.1832852, 146.3582783 -41.1836669)",,
4524844,Forbes Street,tertiary,False,True,56.194,60,"LINESTRING (146.3553612 -41.1837797, 146.3553502 -41.1832744)",,
4414801,Turton Street,residential,False,True,236.094,50,"LINESTRING (146.3553612 -41.1837797, 146.3554223 -41.1837886, 146.3580769 -41.1841625, 146.3581347 -41.1841682)",,
4444047,Hiller Street,residential,False,True,57.023,50,"LINESTRING (146.3581347 -41.1841682, 146.3582783 -41.1836669)",,
4414801,Turton Street,residential,False,False,236.09400000000002,50,"LINESTRING (146.3581347 -41.1841682, 146.3580769 -41.1841625, 146.3554223 -41.1837886, 146.3553612 -41.1837797)",,
4444047,Hiller Street,residential,False,False,57.023,50,"LINESTRING (146.3582783 -41.1836669, 146.3581347 -41.1841682)",,
4444047,Hiller Street,residential,False,True,99.418,50,"LINESTRING (146.3582783 -41.1836669, 146.3584623 -41.1827836)",,
4380153,Smith Street,residential,False,True,248.898,,"LINESTRING (146.3582783 -41.1836669, 146.355431 -41.1832852, 146.3553502 -41.1832744)",,
4380154,Harold Street,residential,False,True,256.22,,"LINESTRING (146.3584623 -41.1827836, 146.3554466 -41.1823859)",,
4444047,Hiller Street,residential,False,False,99.418,50,"LINESTRING (146.3584623 -41.1827836, 146.3582783 -41.1836669)",,
4444047,Hiller Street,residential,False,True,86.0,50,"LINESTRING (146.3584623 -41.1827836, 146.3586247 -41.1820199)",,
1087191754,Steele Street,tertiary,False,False,55.716,50,"LINESTRING (146.358801 -41.1811568, 146.3581462 -41.1810663)",,
4444047,Hiller Street,residential,False,False,97.10300000000001,50,"LINESTRING (146.358801 -41.1811568, 146.3587901 -41.1812219, 146.3586247 -41.1820199)",,
"[1087191754, 4898518]",Steele Street,tertiary,False,True,51.366,50,"LINESTRING (146.358801 -41.1811568, 146.3591073 -41.1811914, 146.3594063 -41.1812329)",,
4524844,Forbes Street,tertiary,False,False,94.912,60,"LINESTRING (146.3557624 -41.1807854, 146.3556686 -41.1812871, 146.3555986 -41.18163)",,
1087191754,Steele Street,tertiary,False,True,201.932,50,"LINESTRING (146.3557624 -41.1807854, 146.3560332 -41.1808152, 146.3574509 -41.18098, 146.3581462 -41.1810663)",,
1087191756,Steele Street,tertiary,True,False,55.486999999999995,50,"LINESTRING (146.3600451 -41.1813652, 146.3599941 -41.1813505, 146.3598024 -41.1813074, 146.3595787 -41.1812629, 146.3594063 -41.1812329)",,
172274372,Fenton Street,tertiary,False,False,98.377,50,"LINESTRING (146.3581462 -41.1810663, 146.358332 -41.1801927)",,
1087191754,Steele Street,tertiary,False,True,55.716,50,"LINESTRING (146.3581462 -41.1810663, 146.358801 -41.1811568)",,
1087191754,Steele Street,tertiary,False,False,201.932,50,"LINESTRING (146.3581462 -41.1810663, 146.3574509 -41.18098, 146.3560332 -41.1808152, 146.3557624 -41.1807854)",,
172274372,Fenton Street,tertiary,False,False,57.604,50,"LINESTRING (146.358332 -41.1801927, 146.3584306 -41.17968)",,
172274372,Fenton Street,tertiary,False,True,98.377,50,"LINESTRING (146.358332 -41.1801927, 146.3581462 -41.1810663)",,
862070855,Payne Avenue,residential,False,False,84.85,,"LINESTRING (146.358332 -41.1801927, 146.3584341 -41.1802053, 146.3587126 -41.1802397, 146.3590077 -41.1802781, 146.3592061 -41.1803023, 146.3593302 -41.180325)",,
776128762,,tertiary,True,False,9.915999999999999,,"LINESTRING (146.3583632 -41.1796157, 146.3583712 -41.1795989, 146.358386 -41.1795849, 146.3584059 -41.1795753, 146.3584289 -41.179571, 146.3584525 -41.1795725)",roundabout,
4644045,Rooke Street,tertiary,False,True,91.04100000000001,50,"LINESTRING (146.3606148 -41.179923, 146.3606016 -41.1800056, 146.360476 -41.1806432, 146.3604583 -41.1807332)",,2
554487463,Stewart Street,tertiary,False,False,88.505,50,"LINESTRING (146.3606148 -41.179923, 146.3605128 -41.1799091, 146.3604925 -41.1799063, 146.3600954 -41.1798556, 146.3595742 -41.1797813)",,
554487463,Stewart Street,tertiary,False,True,217.509,50,"LINESTRING (146.3606148 -41.179923, 146.3607175 -41.1799362, 146.3607379 -41.1799388, 146.3612165 -41.1800003, 146.3625818 -41.1801757, 146.362986 -41.1802277, 146.3631767 -41.1802522)",,
4744618,Rooke Street,secondary,False,False,167.667,50,"LINESTRING (146.3609345 -41.1782972, 146.3609345 -41.178297, 146.3609529 -41.1782087, 146.3610341 -41.1778172, 146.3610372 -41.1778019, 146.3610515 -41.177734, 146.3611024 -41.1774891, 146.3611056 -41.1774733, 146.3611266 -41.17737, 146.361227 -41.1769037, 146.3612246 -41.1769007, 146.3612638 -41.1768119)",,2
336596149,Best Street,secondary,False,False,85.352,50,"LINESTRING (146.3609345 -41.1782972, 146.3608377 -41.1782849, 146.3608201 -41.1782827, 146.3604299 -41.1782333, 146.3599315 -41.1781588)",,
"[757542593, 58757157]",Best Street,secondary,False,True,146.134,50,"LINESTRING (146.3609345 -41.1782972, 146.36104 -41.1783102, 146.3610548 -41.178312, 146.3619693 -41.1784246, 146.3623113 -41.1784622, 146.3625343 -41.178487, 146.3626594 -41.178501)",,
4391846,King Street,tertiary,False,False,216.53700000000003,50,"LINESTRING (146.3604583 -41.1807332, 146.3605348 -41.1807424, 146.3615147 -41.1808608, 146.3624222 -41.1809742, 146.3625897 -41.1809951, 146.3630117 -41.1810478)",,
4644045,Rooke Street,tertiary,False,False,91.04100000000001,50,"LINESTRING (146.3604583 -41.1807332, 146.360476 -41.1806432, 146.3606016 -41.1800056, 146.3606148 -41.179923)",,2
4644045,Rooke Street,tertiary,False,True,73.476,50,"LINESTRING (146.3604583 -41.1807332, 146.3604448 -41.1808016, 146.360358 -41.1812405, 146.3603389 -41.1813877)",,2
4391846,King Street,tertiary,False,True,216.537,50,"LINESTRING (146.3630117 -41.1810478, 146.3625897 -41.1809951, 146.3624222 -41.1809742, 146.3615147 -41.1808608, 146.3605348 -41.1807424, 146.3604583 -41.1807332)",,
"[337494887, 757542591]",Formby Road,secondary,False,"[False, True]",88.845,50,"LINESTRING (146.3630117 -41.1810478, 146.3629769 -41.1812272, 146.3629706 -41.1812561, 146.3629446 -41.1813626, 146.3629088 -41.181473, 146.3628967 -41.1814994, 146.3628244 -41.1816256, 146.3627627 -41.1817184, 146.3627097 -41.1818072)",,"['2', '3']"
757542591,Formby Road,secondary,False,True,89.53999999999999,50,"LINESTRING (146.3630117 -41.1810478, 146.3630195 -41.1810032, 146.3630925 -41.1806473, 146.3631767 -41.1802522)",,2
554487463,Stewart Street,tertiary,False,False,217.509,50,"LINESTRING (146.3631767 -41.1802522, 146.362986 -41.1802277, 146.3625818 -41.1801757, 146.3612165 -41.1800003, 146.3607379 -41.1799388, 146.3607175 -41.1799362, 146.3606148 -41.179923)",,
