osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,bridge,junction
414043808,False,Ouyan Street,residential,,False,240.967,2,"LINESTRING (153.4174459 -28.0027147, 153.4174891 -28.0028494, 153.4174513 -28.0029648, 153.4173725 -28.0030814, 153.4173024 -28.0031429, 153.4172185 -28.0031899, 153.4170249 -28.0032618, 153.4166741 -28.0033922, 153.4160355 -28.0036295, 153.4159746 -28.0036423, 153.4158596 -28.0036664, 153.4155199 -28.0036212)",,,
24314993,False,Inga Avenue,residential,,False,94.30799999999999,,"LINESTRING (153.4155199 -28.0036212, 153.4154761 -28.0037582, 153.4150284 -28.0043429)",,,
414043808,False,Ouyan Street,residential,,True,240.967,2,"LINESTRING (153.4155199 -28.0036212, 153.4158596 -28.0036664, 153.4159746 -28.0036423, 153.4160355 -28.0036295, 153.4166741 -28.0033922, 153.4170249 -28.0032618, 153.4172185 -28.0031899, 153.4173024 -28.0031429, 153.4173725 -28.0030814, 153.4174513 -28.0029648, 153.4174891 -28.0028494, 153.4174459 -28.0027147)",,,
"[1168873205, 1168873206]",False,Crombie Avenue,tertiary,50,True,162.59799999999998,2,"LINESTRING (153.4155199 -28.0036212, 153.4144369 -28.0034447, 153.4141435 -28.0033992, 153.4138898 -28.003363)",,,
24314994,False,Tima Avenue,residential,,False,50.963,,"LINESTRING (153.4141802 -28.0041726, 153.4146907 -28.0042557)",,,
24314993,False,Inga Avenue,residential,,False,52.077,,"LINESTRING (153.4150284 -28.0043429, 153.4148034 -28.00465, 153.4147324 -28.0047312)",,,
24314993,False,Inga Avenue,residential,,True,94.30799999999999,,"LINESTRING (153.4150284 -28.0043429, 153.4154761 -28.0037582, 153.4155199 -28.0036212)",,,
24314994,False,Tima Avenue,residential,,True,34.947,,"LINESTRING (153.4150284 -28.0043429, 153.4149514 -28.0043015, 153.4146907 -28.0042557)",,,
24314994,False,Tima Avenue,residential,,True,50.963,,"LINESTRING (153.4146907 -28.0042557, 153.4141802 -28.0041726)",,,
24314994,False,Tima Avenue,residential,,False,34.947,,"LINESTRING (153.4146907 -28.0042557, 153.4149514 -28.0043015, 153.4150284 -28.0043429)",,,
180075095,False,Inga Avenue,residential,,False,53.713,,"LINESTRING (153.4146907 -28.0042557, 153.4146828 -28.0043497, 153.414714 -28.0044667, 153.4147479 -28.0045968, 153.4147324 -28.0047312)",,,
24314995,False,Pisa Court,residential,50,False,110.422,,"LINESTRING (153.4143881 -28.0065626, 153.4132784 -28.0064006)",,,
179933565,True,Karp Court,residential,50,False,14.804,1,"LINESTRING (153.4140515 -28.0011501, 153.4142021 -28.0011568)",,,
193286768,False,Karp Court,residential,50,False,150.79199999999997,,"LINESTRING (153.4140515 -28.0011501, 153.413934 -28.0011282, 153.4138901 -28.00112, 153.4135536 -28.001058, 153.4133452 -28.001023, 153.4131119 -28.0009838, 153.4129289 -28.0009705, 153.4128671 -28.0010168, 153.4128487 -28.0010305, 153.4128086 -28.0011128, 153.4127949 -28.0012778)",,,
1168873218,True,Bundall Road,primary,60,False,71.524,3,"LINESTRING (153.4140515 -28.0011501, 153.4140697 -28.0010672, 153.4140811 -28.0010154, 153.4141962 -28.0005197)",3,,
1168873215,True,Bundall Road,primary,60,False,7.014,4,"LINESTRING (153.4142021 -28.0011568, 153.4141878 -28.0012186)",3,,
1168873220,True,Karp Court,residential,50,False,15.398,2,"LINESTRING (153.4141878 -28.0012186, 153.4140515 -28.0011501)",,,
"[1168873219, 1168873212, 1168873221, 1168873211]",True,Bundall Road,primary,60,False,213.192,"['4', '3', '5']","LINESTRING (153.4141878 -28.0012186, 153.4141516 -28.0013748, 153.4139521 -28.0021284, 153.413874 -28.0024623, 153.4137909 -28.0028561, 153.4137365 -28.0030937)",3,,
179933571,False,Upton Street,residential,,False,188.58,2,"LINESTRING (153.4114226 -28.0028585, 153.4117617 -28.0011892)",,,
179933583,True,,tertiary,,False,16.725,1,"LINESTRING (153.4114226 -28.0028585, 153.4114563 -28.0028688, 153.4114942 -28.0029013, 153.4115068 -28.0029304, 153.4115051 -28.0029715)",,,roundabout
"[179933552, 208509946, 179933562]",False,Crombie Avenue,tertiary,,"[False, True]",137.50900000000001,2,"LINESTRING (153.4113043 -28.002945, 153.4108161 -28.0028663, 153.4104429 -28.0028067, 153.4099262 -28.0027241)",,yes,
179933583,True,,tertiary,,False,16.964,1,"LINESTRING (153.4113043 -28.002945, 153.4113116 -28.002914, 153.411339 -28.0028798, 153.4113697 -28.0028634, 153.4114045 -28.0028574, 153.4114226 -28.0028585)",,,roundabout
743081642,False,Crombie Avenue,tertiary,50,False,132.402,2,"LINESTRING (153.4115051 -28.0029715, 153.4128311 -28.0031886)",,,
179933583,True,,tertiary,,False,14.418999999999999,1,"LINESTRING (153.4115051 -28.0029715, 153.4114901 -28.0029996, 153.4114612 -28.0030239, 153.4114288 -28.0030357, 153.4113921 -28.003037)",,,roundabout
179933570,True,,primary_link,60,False,33.669,1,"LINESTRING (153.4137365 -28.0030937, 153.413802 -28.0031883, 153.4138128 -28.0032233, 153.4138208 -28.0032453, 153.4138559 -28.0033052, 153.4138898 -28.003363)",,,
1168873210,True,Bundall Road,primary,60,False,26.794,3,"LINESTRING (153.4137365 -28.0030937, 153.4137062 -28.0032146, 153.4136965 -28.0032491, 153.4136743 -28.0033283)",3,,
179933583,True,,tertiary,,False,14.561,1,"LINESTRING (153.4113921 -28.003037, 153.4113586 -28.0030274, 153.4113297 -28.0030072, 153.4113112 -28.0029804, 153.4113043 -28.002945)",,,roundabout
"[1168873205, 1168873206]",False,Crombie Avenue,tertiary,50,False,162.598,2,"LINESTRING (153.4138898 -28.003363, 153.4141435 -28.0033992, 153.4144369 -28.0034447, 153.4155199 -28.0036212)",,,
1168873207,False,Crombie Avenue,tertiary,50,True,21.506999999999998,3,"LINESTRING (153.4138898 -28.003363, 153.4138111 -28.0033505, 153.4137657 -28.0033427, 153.4136743 -28.0033283)",,,
24314993,False,Inga Avenue,residential,,True,52.077,,"LINESTRING (153.4147324 -28.0047312, 153.4148034 -28.00465, 153.4150284 -28.0043429)",,,
180075095,False,Inga Avenue,residential,,False,71.31,,"LINESTRING (153.4147324 -28.0047312, 153.4146264 -28.0052159, 153.4145973 -28.0053613)",,,
180075095,False,Inga Avenue,residential,,True,53.713,,"LINESTRING (153.4147324 -28.0047312, 153.4147479 -28.0045968, 153.414714 -28.0044667, 153.4146828 -28.0043497, 153.4146907 -28.0042557)",,,
180075095,False,Inga Avenue,residential,,True,71.31,,"LINESTRING (153.4145973 -28.0053613, 153.4146264 -28.0052159, 153.4147324 -28.0047312)",,,
743081642,False,Crombie Avenue,tertiary,50,True,132.402,2,"LINESTRING (153.4128311 -28.0031886, 153.4115051 -28.0029715)",,,
193286771,False,Frigo Court,residential,,False,90.58099999999999,,"LINESTRING (153.4128311 -28.0031886, 153.412847 -28.0031186, 153.4129288 -28.0027581, 153.4129651 -28.0025978, 153.4129632 -28.0024852, 153.4128857 -28.002413)",,,
743081642,False,Crombie Avenue,tertiary,50,False,70.394,2,"LINESTRING (153.4128311 -28.0031886, 153.4134161 -28.0032864, 153.413445 -28.003291, 153.4135358 -28.0033054)",,,
193286771,False,Frigo Court,residential,,True,90.58099999999999,,"LINESTRING (153.4128857 -28.002413, 153.4129632 -28.0024852, 153.4129651 -28.0025978, 153.4129288 -28.0027581, 153.412847 -28.0031186, 153.4128311 -28.0031886)",,,
1168873218,True,Bundall Road,primary,60,False,21.22,3,"LINESTRING (153.4141962 -28.0005197, 153.4142352 -28.000332)",3,,
208176879,True,Holden Place,residential,,False,28.694,,"LINESTRING (153.4141962 -28.0005197, 153.4141353 -28.0004737, 153.4141116 -28.0004589, 153.414091 -28.0004499, 153.4140111 -28.0004363, 153.4139375 -28.0004116)",,,
208176880,False,Holden Place,residential,,False,177.862,,"LINESTRING (153.4139375 -28.0004116, 153.413816 -28.0003952, 153.413667 -28.0003745, 153.413613 -28.0003668, 153.4135793 -28.0003614, 153.4135239 -28.0003544, 153.4134421 -28.0003395, 153.4133726 -28.0003266, 153.4132746 -28.0003128, 153.4131646 -28.0002688, 153.4131363 -28.0002574, 153.4130362 -28.0002297, 153.4127097 -28.0001636, 153.4121727 -28.0000697)",,,
208176882,True,Holden Place,residential,,False,30.708000000000002,,"LINESTRING (153.4139375 -28.0004116, 153.4140215 -28.0003934, 153.4140465 -28.0003908, 153.4140871 -28.0003846, 153.4141268 -28.0003733, 153.4141773 -28.0003513, 153.4142352 -28.000332)",,,
193286768,False,Karp Court,residential,50,True,150.792,,"LINESTRING (153.4127949 -28.0012778, 153.4128086 -28.0011128, 153.4128487 -28.0010305, 153.4128671 -28.0010168, 153.4129289 -28.0009705, 153.4131119 -28.0009838, 153.4133452 -28.001023, 153.4135536 -28.001058, 153.4138901 -28.00112, 153.413934 -28.0011282, 153.4140515 -28.0011501)",,,
24314995,False,Pisa Court,residential,50,True,110.422,,"LINESTRING (153.4132784 -28.0064006, 153.4143881 -28.0065626)",,,
1168873197,True,Pisa Court,residential,50,False,27.4,1,"LINESTRING (153.4132784 -28.0064006, 153.4131833 -28.0064044, 153.413111 -28.0064243, 153.4130716 -28.0064446, 153.4130203 -28.0064762)",,,
1168873209,True,Bundall Road,primary,60,False,29.934,3,"LINESTRING (153.4130438 -28.0062078, 153.4130203 -28.0064762)",3,,
442357138,True,Pisa Court,residential,50,False,31.762999999999998,1,"LINESTRING (153.4130438 -28.0062078, 153.4131095 -28.0062793, 153.4131621 -28.0063298, 153.4131937 -28.0063534, 153.4132784 -28.0064006)",,,
208176880,False,Holden Place,residential,,True,177.86200000000002,,"LINESTRING (153.4121727 -28.0000697, 153.4127097 -28.0001636, 153.4130362 -28.0002297, 153.4131363 -28.0002574, 153.4131646 -28.0002688, 153.4132746 -28.0003128, 153.4133726 -28.0003266, 153.4134421 -28.0003395, 153.4135239 -28.0003544, 153.4135793 -28.0003614, 153.413613 -28.0003668, 153.413667 -28.0003745, 153.413816 -28.0003952, 153.4139375 -28.0004116)",,,
