osmid,oneway,ref,highway,reversed,length,geometry,name,maxspeed,junction
59280173,True,A30,trunk,False,77.757,"LINESTRING (35.8502016 33.8161161, 35.8503411 33.8159401, 35.8504216 33.8158487, 35.8504994 33.8157674, 35.8505704 33.8157139, 35.8506455 33.8156704, 35.8507126 33.8156437, 35.8507743 33.815627)",,,
301941651,False,,tertiary,True,10.659,"LINESTRING (35.8524755 33.8156872, 35.8525638 33.8157489)",,,
59280173,True,A30,trunk,False,130.387,"LINESTRING (35.8524755 33.8156872, 35.8525566 33.815656, 35.8526525 33.8156281, 35.8528 33.8155145, 35.8528875 33.8154262, 35.8531621 33.8151624, 35.8532984 33.8150195, 35.8534587 33.8148685)",,,
25645568,True,A30,trunk,False,128.612,"LINESTRING (35.8546917 33.8136944, 35.8555951 33.8128144)",,,
59290768,False,,unclassified,False,9.308,"LINESTRING (35.8546917 33.8136944, 35.8547408 33.8137675)",,,
59290768,False,,unclassified,True,9.308,"LINESTRING (35.8547408 33.8137675, 35.8546917 33.8136944)",,,
59290768,False,,unclassified,False,96.926,"LINESTRING (35.8547408 33.8137675, 35.8548513 33.8139539, 35.8549013 33.8140491, 35.8549722 33.8142006, 35.8551423 33.8145721)",,,
150541979,True,A30,trunk,False,140.984,"LINESTRING (35.8547408 33.8137675, 35.8541447 33.8143147, 35.8538481 33.814602, 35.8537368 33.8147218)",Autoroute Internationale Beyrouth-Damas,,
150538520,False,,tertiary,True,55.93900000000001,"LINESTRING (35.8501858 33.8122043, 35.8503266 33.8119213, 35.8504111 33.8117374)",,,
301838796,False,,secondary,True,323.17900000000003,"LINESTRING (35.8501858 33.8122043, 35.8503279 33.8120695, 35.8505264 33.8119425, 35.8506712 33.8118578, 35.8507973 33.811811, 35.8509676 33.8117809, 35.8512305 33.8117553, 35.8515846 33.811743, 35.8523395 33.8117397, 35.852893 33.8117609, 35.8532562 33.8117858, 35.8534876 33.8118644)",,,
301838794,False,,unclassified,False,10.171,"LINESTRING (35.8605552 33.8160763, 35.8605619 33.815985)",,,
390008314,True,A4,trunk,False,63.586,"LINESTRING (35.8605552 33.8160763, 35.8601367 33.8159716, 35.8598972 33.8159086)",,80,
301838794,False,,unclassified,True,151.579,"LINESTRING (35.8604398 33.8146256, 35.8605619 33.815985)",,,
301838794,False,,unclassified,False,146.659,"LINESTRING (35.8604398 33.8146256, 35.8604197 33.8141498, 35.8604143 33.8139893, 35.860401 33.8137642, 35.8603889 33.8133074)",,,
301838795,False,,unclassified,False,138.676,"LINESTRING (35.8604398 33.8146256, 35.8597317 33.8143537, 35.8590477 33.8141643)",,,
150541979,True,A30,trunk,False,4.82,"LINESTRING (35.8557085 33.8128147, 35.8556751 33.812848)",Autoroute Internationale Beyrouth-Damas,,
709613690,True,,unclassified,False,13.551,"LINESTRING (35.8557085 33.8128147, 35.8558331 33.812879)",,,
301838796,False,,secondary,True,148.403,"LINESTRING (35.8534876 33.8118644, 35.8549145 33.8124773)",,,
301838796,False,,secondary,False,323.179,"LINESTRING (35.8534876 33.8118644, 35.8532562 33.8117858, 35.852893 33.8117609, 35.8523395 33.8117397, 35.8515846 33.811743, 35.8512305 33.8117553, 35.8509676 33.8117809, 35.8507973 33.811811, 35.8506712 33.8118578, 35.8505264 33.8119425, 35.8503279 33.8120695, 35.8501858 33.8122043)",,,
507091030,False,,unclassified,True,40.771,"LINESTRING (35.8534876 33.8118644, 35.8537531 33.8116238, 35.8537873 33.8115953)",,,
150538520,False,,tertiary,False,55.93900000000001,"LINESTRING (35.8504111 33.8117374, 35.8503266 33.8119213, 35.8501858 33.8122043)",,,
150538520,False,,tertiary,True,227.04,"LINESTRING (35.8504111 33.8117374, 35.8504741 33.8116004, 35.8505747 33.8113887, 35.8508134 33.8108382, 35.8510159 33.8103167, 35.8511299 33.8099991, 35.8511648 33.809881, 35.8511854 33.8098014)",,,
390008314,True,A4,trunk,False,94.622,"LINESTRING (35.8594962 33.8158028, 35.8585205 33.815544)",,80,
390008314,True,A4,trunk,False,38.869,"LINESTRING (35.8598972 33.8159086, 35.8594962 33.8158028)",,80,
301941650,False,,residential,True,11.606,"LINESTRING (35.8585205 33.815544, 35.8585741 33.8154496)",,,
390008314,True,A4,trunk,False,82.92599999999999,"LINESTRING (35.8585205 33.815544, 35.858116 33.8154312, 35.8580007 33.8154133, 35.8578835 33.815413, 35.8577681 33.8154303, 35.8576551 33.8154618)",,80,
301941651,False,,tertiary,False,10.659,"LINESTRING (35.8525638 33.8157489, 35.8524755 33.8156872)",,,
150541979,True,A30,trunk,False,118.82999999999998,"LINESTRING (35.8525638 33.8157489, 35.8525003 33.8157725, 35.8524349 33.8157922, 35.852368 33.8158079, 35.8522999 33.8158195, 35.8521992 33.815827, 35.8520946 33.8158303, 35.8519793 33.8158259, 35.8518881 33.8158181, 35.8517841 33.8158064, 35.8516136 33.8157834, 35.8513002 33.815741)",Autoroute Internationale Beyrouth-Damas,,
301941651,False,,tertiary,True,42.721,"LINESTRING (35.8525638 33.8157489, 35.8527379 33.8158512, 35.8528063 33.8158736, 35.8529444 33.8159638)",,,
301838794,False,,unclassified,False,151.579,"LINESTRING (35.8605619 33.815985, 35.8604398 33.8146256)",,,
301838794,False,,unclassified,True,10.171,"LINESTRING (35.8605619 33.815985, 35.8605552 33.8160763)",,,
709613692,True,,secondary,False,8.337,"LINESTRING (35.855634 33.8127724, 35.8557085 33.8128147)",,,
25645568,True,A30,trunk,False,357.87699999999995,"LINESTRING (35.855634 33.8127724, 35.8559345 33.8124564, 35.8566906 33.8117038, 35.8575811 33.8108174, 35.8581089 33.8102967)",,,
59290768,False,,unclassified,False,12.255,"LINESTRING (35.8551423 33.8145721, 35.8552001 33.8146713)",,,
59290768,False,,unclassified,True,96.926,"LINESTRING (35.8551423 33.8145721, 35.8549722 33.8142006, 35.8549013 33.8140491, 35.8548513 33.8139539, 35.8547408 33.8137675)",,,
304824824,True,A4,trunk,False,175.51900000000003,"LINESTRING (35.8551423 33.8145721, 35.8552355 33.8145777, 35.8553039 33.814586, 35.8554004 33.8146038, 35.8554762 33.8146206, 35.8556277 33.8146587, 35.8566383 33.8149882, 35.8567184 33.815005, 35.8568216 33.8150166, 35.8569507 33.8150229)",,,
59290768,False,,unclassified,True,12.255,"LINESTRING (35.8552001 33.8146713, 35.8551423 33.8145721)",,,
451970893,True,A4,trunk,False,100.227,"LINESTRING (35.8552001 33.8146713, 35.8549923 33.8146568, 35.8547287 33.8146551, 35.854594 33.8146713, 35.8544652 33.8146958, 35.8543137 33.814727, 35.854197 33.8147549, 35.854134 33.8147738)",,80,
451970893,True,A4,trunk,False,29.219,"LINESTRING (35.8555086 33.8147292, 35.8552001 33.8146713)",,80,
507354458,False,,unclassified,True,90.756,"LINESTRING (35.8555086 33.8147292, 35.8552219 33.8151517, 35.8550191 33.8154368)",,,
59280173,True,A30,trunk,False,54.777,"LINESTRING (35.8507743 33.815627, 35.8508588 33.8156125, 35.8509527 33.8156103, 35.8511055 33.8156225, 35.8513619 33.8156541)",,,
301941651,False,,tertiary,False,42.721000000000004,"LINESTRING (35.8529444 33.8159638, 35.8528063 33.8158736, 35.8527379 33.8158512, 35.8525638 33.8157489)",,,
451970893,True,A4,trunk,False,76.172,"LINESTRING (35.854134 33.8147738, 35.8538268 33.8148719, 35.8536686 33.814932, 35.8533929 33.8150693)",,80,
"[507354460, 507354461]",False,,unclassified,"[False, True]",122.954,"LINESTRING (35.854134 33.8147738, 35.8542801 33.814951, 35.8543821 33.815107, 35.8544652 33.8152396, 35.8545189 33.8153309, 35.8545537 33.8153788, 35.854597 33.8154181, 35.8546503 33.8154301, 35.854712 33.815439, 35.8547898 33.8154401, 35.8550191 33.8154368)",,,
507354458,False,,unclassified,False,90.756,"LINESTRING (35.8550191 33.8154368, 35.8552219 33.8151517, 35.8555086 33.8147292)",,,
"[507354460, 507354461]",False,,unclassified,"[False, True]",122.954,"LINESTRING (35.8550191 33.8154368, 35.8547898 33.8154401, 35.854712 33.815439, 35.8546503 33.8154301, 35.854597 33.8154181, 35.8545537 33.8153788, 35.8545189 33.8153309, 35.8544652 33.8152396, 35.8543821 33.815107, 35.8542801 33.814951, 35.854134 33.8147738)",,,
507354462,False,,residential,False,11.219,"LINESTRING (35.8513002 33.815741, 35.8513619 33.8156541)",,,
150541979,True,A30,trunk,False,117.623,"LINESTRING (35.8513002 33.815741, 35.8510787 33.8157117, 35.850958 33.815705, 35.8508574 33.8157117, 35.8507864 33.8157262, 35.8507253 33.8157482, 35.850673 33.8157732, 35.8506221 33.81581, 35.8504605 33.815939, 35.8503787 33.8159969, 35.8502016 33.8161161)",Autoroute Internationale Beyrouth-Damas,,
507354462,False,,residential,True,11.219,"LINESTRING (35.8513619 33.8156541, 35.8513002 33.815741)",,,
59280173,True,A30,trunk,False,104.28900000000002,"LINESTRING (35.8513619 33.8156541, 35.8517949 33.815715, 35.8518961 33.8157262, 35.8520155 33.8157356, 35.8521382 33.8157395, 35.852228 33.8157362, 35.8523052 33.8157273, 35.8524024 33.8157061, 35.8524755 33.8156872)",,,
507356373,False,,residential,False,106.867,"LINESTRING (35.8513619 33.8156541, 35.851574 33.8149579, 35.8516462 33.8147225)",,,
507356373,False,,residential,True,106.867,"LINESTRING (35.8516462 33.8147225, 35.851574 33.8149579, 35.8513619 33.8156541)",,,
699428357,False,,unclassified,False,169.982,"LINESTRING (35.8502018 33.808321, 35.8502449 33.8084165, 35.8504252 33.8085713, 35.8505562 33.8086691, 35.8506855 33.8088064, 35.8508214 33.808981, 35.851098 33.8093695, 35.8512475 33.8095646)",,,
150538520,False,,tertiary,False,5.165,"LINESTRING (35.8512475 33.8095646, 35.8512357 33.80961)",,,
150538520,False,,tertiary,True,160.279,"LINESTRING (35.8512475 33.8095646, 35.8513291 33.8092947, 35.8514186 33.8089199, 35.8515819 33.8083285, 35.8516296 33.8081588)",,,
699428357,False,,unclassified,True,169.98200000000003,"LINESTRING (35.8512475 33.8095646, 35.851098 33.8093695, 35.8508214 33.808981, 35.8506855 33.8088064, 35.8505562 33.8086691, 35.8504252 33.8085713, 35.8502449 33.8084165, 35.8502018 33.808321)",,,
581276043,True,,trunk,False,12.161,"LINESTRING (35.8568888 33.8154326, 35.8568294 33.815335)",,,roundabout
581276043,True,,trunk,False,54.68000000000001,"LINESTRING (35.8574186 33.8155559, 35.8572994 33.8155787, 35.8571475 33.8155778, 35.8570173 33.8155339, 35.8568888 33.8154326)",,,roundabout
581276043,True,,trunk,False,16.95,"LINESTRING (35.8577303 33.8149994, 35.8577702 33.815068, 35.8577923 33.815142)",,,roundabout
581276043,True,,trunk,False,58.48899999999999,"LINESTRING (35.8571745 33.8148574, 35.8572753 33.8148315, 35.8573806 33.8148262, 35.8574845 33.8148418, 35.8575809 33.8148773, 35.8576644 33.8149309, 35.8577303 33.8149994)",,,roundabout
1017765388,True,,secondary,False,152.05,"LINESTRING (35.8571745 33.8148574, 35.8572354 33.8148178, 35.8572902 33.8147723, 35.8573386 33.8147221, 35.8573801 33.8146677, 35.8580276 33.8136967)",,,
581276043,True,,trunk,False,27.945,"LINESTRING (35.8569507 33.8150229, 35.8570803 33.8149048, 35.8571745 33.8148574)",,,roundabout
581276043,True,,trunk,False,24.555,"LINESTRING (35.8576551 33.8154618, 35.8575845 33.8155062, 35.8575045 33.815538, 35.8574186 33.8155559)",,,roundabout
581276043,True,,trunk,False,39.079,"LINESTRING (35.8577923 33.815142, 35.8577892 33.8152591, 35.8577419 33.8153695, 35.8576551 33.8154618)",,,roundabout
1014376373,True,A4,trunk,False,81.124,"LINESTRING (35.8577923 33.815142, 35.8578675 33.8152062, 35.8579521 33.8152599, 35.858046 33.8153016, 35.8581468 33.8153313, 35.8585741 33.8154496)",,,
451970893,True,A4,trunk,False,145.504,"LINESTRING (35.8568294 33.815335, 35.85676 33.8151898, 35.8567103 33.815136, 35.8566458 33.8150828, 35.8565323 33.8150439, 35.8556029 33.8147543, 35.8555086 33.8147292)",,80,
581276043,True,,trunk,False,36.518,"LINESTRING (35.8568294 33.815335, 35.856919 33.8151309, 35.8569507 33.8150229)",,,roundabout
701039109,False,,secondary,True,189.638,"LINESTRING (35.8607268 33.8101529, 35.8601501 33.8108193, 35.8595694 33.8115608)",,,
699429537,False,,residential,True,184.051,"LINESTRING (35.8532538 33.8089912, 35.8524128 33.8094492, 35.8517851 33.809835, 35.8517171 33.809875, 35.8516702 33.8099001, 35.8516122 33.8099274)",,,
