osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,tunnel
31741211,József Attila utca,residential,False,True,20.175,"LINESTRING (17.8055227 46.0475968, 17.8057814 46.0476229)",,,,,,
31786760,Vár utca,residential,False,False,46.927,"LINESTRING (17.7990399 46.0479241, 17.7988765 46.0483306)",,,,,,
31790629,Zárda utca,residential,True,False,151.871,"LINESTRING (17.8014293 46.0453956, 17.8009571 46.0467215)",,,,,,
126518110,Szecsődi Máté utca,residential,False,False,56.573,"LINESTRING (17.8014293 46.0453956, 17.8007305 46.045242)",,,,,,
126518110,Szecsődi Máté utca,residential,False,True,118.952,"LINESTRING (17.8014293 46.0453956, 17.8020949 46.0455229, 17.8022178 46.0455445, 17.8022743 46.0455545, 17.8023375 46.0455656, 17.802698 46.0455999, 17.8029329 46.0456201)",,,,,,
356550619,Zárda utca,residential,False,True,25.49,"LINESTRING (17.800638 46.0476358, 17.8007055 46.0474114)",,,,,,
31741211,József Attila utca,residential,False,True,70.333,"LINESTRING (17.800638 46.0476358, 17.8012899 46.0476554, 17.8015487 46.0476533)",,,,,,
31790648,Olay Lajos utca,residential,True,False,87.482,"LINESTRING (17.800638 46.0476358, 17.8006294 46.0476492, 17.8005079 46.0480307, 17.8004776 46.0481211, 17.8003969 46.0483624, 17.8003837 46.0484022)",,,,,,
373805332,,residential,True,False,17.124000000000002,"LINESTRING (17.8000043 46.0493917, 17.8000075 46.0493661, 17.8000202 46.049342, 17.8000415 46.049321, 17.80007 46.0493047, 17.8001037 46.0492941, 17.8001402 46.04929)",,,,,roundabout,
367748820,Olay Lajos utca,residential,True,False,14.806,"LINESTRING (17.7998447 46.0494656, 17.8000043 46.0493917)",,,,,,
"[31790678, 373857182]","['Olay Lajos utca', 'Alapi Gáspár utca']",residential,False,False,254.297,"LINESTRING (17.7998447 46.0494656, 17.7997816 46.0495116, 17.7996879 46.0495854, 17.7994847 46.0498395, 17.7994346 46.0500344, 17.79952 46.0505702, 17.7995575 46.0509394, 17.7993146 46.0510476, 17.79919 46.0511163, 17.7989411 46.051301, 17.7988384 46.0514483)",,,,,,
348021038,Deák Ferenc tér,residential,True,False,61.865,"LINESTRING (17.8049463 46.0462179, 17.8057198 46.0463639)",,,,,,
80195576,,residential,False,False,94.436,"LINESTRING (17.8049463 46.0462179, 17.8050152 46.0460103, 17.8049156 46.0456831, 17.8049562 46.0453826)",,,,,,
80195576,,residential,False,True,94.436,"LINESTRING (17.8049562 46.0453826, 17.8049156 46.0456831, 17.8050152 46.0460103, 17.8049463 46.0462179)",,,,,,
80195578,Bástya utca,residential,False,True,151.122,"LINESTRING (17.8049562 46.0453826, 17.8039989 46.0453293, 17.8035645 46.0459527)",,,,,,
31786760,Vár utca,residential,False,True,131.166,"LINESTRING (17.7983804 46.0494585, 17.7985965 46.0489202, 17.7988765 46.0483306)",,,,,,
126518104,Deák Ferenc tér,residential,False,False,16.225,"LINESTRING (17.8031333 46.0458806, 17.8033248 46.0459408)",,,,,,
31786638,,residential,False,True,33.528999999999996,"LINESTRING (17.8031333 46.0458806, 17.8030837 46.0458461, 17.8029813 46.0457441, 17.8029754 46.045729, 17.8029329 46.0456201)",,,,,,
204863397,Mártírok útja,residential,True,False,44.14,"LINESTRING (17.799597 46.0488928, 17.7997505 46.0485104)",,,,,,
349252561,,residential,False,False,43.334,"LINESTRING (17.799597 46.0488928, 17.7995514 46.048959, 17.79947 46.0489737, 17.7993673 46.0489516, 17.799116 46.0488951)",,,,,,
204863402,,residential,False,False,134.222,"LINESTRING (17.8057384 46.0439253, 17.8039999 46.0439557)",,,,,,
31786760,Vár utca,residential,False,True,46.927,"LINESTRING (17.7988765 46.0483306, 17.7990399 46.0479241)",,,,,,
348026208,Berzsenyi utca,residential,False,True,36.9,"LINESTRING (17.7988765 46.0483306, 17.7993353 46.048424)",,,,,,
31786760,Vár utca,residential,False,False,131.166,"LINESTRING (17.7988765 46.0483306, 17.7985965 46.0489202, 17.7983804 46.0494585)",,,,,,
204863399,Berzsenyi utca,residential,True,False,33.452,"LINESTRING (17.7997505 46.0485104, 17.7993353 46.048424)",,,,,,
204863397,Mártírok útja,residential,True,False,23.33,"LINESTRING (17.7997505 46.0485104, 17.7997901 46.0484117, 17.7998317 46.0483083)",,,,,,
280373422,Gyár utca,residential,False,True,101.891,"LINESTRING (17.7949865 46.046099, 17.7948983 46.0469517, 17.7948878 46.0470127)",,,,,,
352616689,Széchenyi utca,primary,False,False,78.213,"LINESTRING (17.7948878 46.0470127, 17.7938799 46.0469394)",2,6,50,,,
280373422,Gyár utca,residential,False,False,101.891,"LINESTRING (17.7948878 46.0470127, 17.7948983 46.0469517, 17.7949865 46.046099)",,,,,,
"[4570756, 352616687]",Széchenyi utca,primary,False,True,173.305,"LINESTRING (17.7948878 46.0470127, 17.7960994 46.0471255, 17.7965698 46.0471512, 17.7967904 46.0471755, 17.796934 46.0471973, 17.7971127 46.0472168)","['2', '3']",6,,,,
348030327,József Attila utca,residential,True,False,41.193,"LINESTRING (17.8001052 46.0476138, 17.8001912 46.0476173, 17.800638 46.0476358)",,,,,,
348021039,Rókus köz,residential,True,False,49.027,"LINESTRING (17.8003653 46.0468876, 17.8002004 46.0473134)",,,,,,
348021040,Horváth Márk tér,residential,False,True,38.589,"LINESTRING (17.8003653 46.0468876, 17.8008482 46.0469776)",,,,,,
348024969,Horváth Márk tér,residential,False,False,39.67,"LINESTRING (17.8003653 46.0468876, 17.7998741 46.0467825)",,,,,,
348024969,Horváth Márk tér,residential,False,True,39.67,"LINESTRING (17.7998741 46.0467825, 17.8003653 46.0468876)",,,,,,
121284989,Rákóczi Ferenc utca,residential,True,False,183.607,"LINESTRING (17.7998741 46.0467825, 17.8002953 46.0460271, 17.8003529 46.0459266, 17.8007305 46.045242)",,,,,,
348021040,Horváth Márk tér,residential,False,False,38.589,"LINESTRING (17.8008482 46.0469776, 17.8003653 46.0468876)",,,,,,
356550619,Zárda utca,residential,False,False,49.478,"LINESTRING (17.8008482 46.0469776, 17.8007055 46.0474114)",,,,,,
356550619,Zárda utca,residential,False,True,29.698,"LINESTRING (17.8008482 46.0469776, 17.8009005 46.0468647, 17.8009571 46.0467215)",,,,,,
31741211,József Attila utca,residential,False,False,70.333,"LINESTRING (17.8015487 46.0476533, 17.8012899 46.0476554, 17.800638 46.0476358)",,,,,,
31741211,József Attila utca,residential,False,True,64.63,"LINESTRING (17.8015487 46.0476533, 17.8017444 46.0476493, 17.8023833 46.0476081)",,,,,,
126518103,Kossuth Lajos tér,residential,True,False,108.94500000000001,"LINESTRING (17.8026733 46.0469962, 17.8028626 46.0467282, 17.8028971 46.0466797, 17.8029897 46.0465518, 17.8030876 46.0464112, 17.8031892 46.0462485, 17.8032276 46.0461003)",,,,,,
348024970,,residential,True,False,124.625,"LINESTRING (17.8026733 46.0469962, 17.8026511 46.046988, 17.8026359 46.0469824, 17.8025138 46.0469402, 17.8025041 46.0469368, 17.8024844 46.0469296, 17.8021229 46.0472455, 17.8021102 46.0472566, 17.8016218 46.047599, 17.8015487 46.0476533)",,,,,,
348024972,,unclassified,False,False,113.13900000000001,"LINESTRING (17.7977301 46.0459611, 17.7971932 46.0458547, 17.7969594 46.0460119, 17.7968628 46.0464103)",,,,,,
"[352616665, 352616663]",Almáspatak utca,primary,False,False,147.78900000000002,"LINESTRING (17.7977301 46.0459611, 17.7975225 46.0463567, 17.7971459 46.0470744, 17.7971127 46.0472168)","['2', '3']",6,50,,,
"[280373515, 121284972, 352616655, 126518131, 591078102, 121284984, 352616665, 352616666]",Almáspatak utca,primary,False,True,471.7330000000001,"LINESTRING (17.7977301 46.0459611, 17.7979794 46.045487, 17.7981371 46.0451872, 17.7982591 46.0449824, 17.7984952 46.0445982, 17.798584 46.0444372, 17.7986741 46.0442783, 17.7987514 46.0441457, 17.7988528 46.0440105, 17.7989275 46.0439282, 17.7990168 46.0438607, 17.7990454 46.0438422, 17.7990895 46.0438137, 17.7991719 46.0437643, 17.7992747 46.0437092, 17.799422 46.0436499, 17.7996074 46.0435913, 17.7999054 46.0435431, 17.8007305 46.0435016, 17.8013483 46.043484, 17.8016937 46.043454)","['2', '3']",6,50,yes,,
348024972,,unclassified,False,True,113.13900000000001,"LINESTRING (17.7968628 46.0464103, 17.7969594 46.0460119, 17.7971932 46.0458547, 17.7977301 46.0459611)",,,,,,
"[245303922, 348030333, 348024975]",Széchenyi utca,residential,False,"[False, True]",88.489,"LINESTRING (17.7979031 46.0472841, 17.7980595 46.047327, 17.7983164 46.0474153, 17.7984998 46.0475002, 17.7984082 46.0476957, 17.7982591 46.0477594)",,,,,,
"[245303922, 121284997, 121284990]",Széchenyi utca,residential,False,"[False, True]",61.461999999999996,"LINESTRING (17.7979031 46.0472841, 17.7975185 46.0472543, 17.7972761 46.0472312, 17.7972047 46.047225, 17.7971127 46.0472168)",2,,,yes,,
"[859025745, 897590403, 348024973]",,residential,False,"[False, True]",144.731,"LINESTRING (17.7979031 46.0472841, 17.7980233 46.0470515, 17.7985028 46.0471858, 17.7985824 46.0470394, 17.7989619 46.0471206, 17.7990869 46.0468718)",,,,,,
121284989,Rákóczi Ferenc utca,residential,True,False,28.804,"LINESTRING (17.7997333 46.0470224, 17.7998741 46.0467825)",,,,,,
348030331,,residential,False,True,52.623,"LINESTRING (17.7997333 46.0470224, 17.7990869 46.0468718)",,,,,,
348026206,,residential,False,False,43.862,"LINESTRING (17.7998317 46.0483083, 17.8003837 46.0484022)",,,,,,
"[204863397, 348030327]","['Mártírok útja', 'József Attila utca']",residential,True,False,87.30099999999999,"LINESTRING (17.7998317 46.0483083, 17.799883 46.0480929, 17.7998944 46.0480442, 17.7999556 46.0477867, 17.7999933 46.04763, 17.7999982 46.0476072, 17.8001052 46.0476138)",,,,,,
348026207,,residential,False,True,49.028999999999996,"LINESTRING (17.7998317 46.0483083, 17.7995273 46.0482519, 17.7994668 46.0482761, 17.7993353 46.048424)",,,,,,
31790648,Olay Lajos utca,residential,True,False,69.04,"LINESTRING (17.8003837 46.0484022, 17.8002102 46.0490113)",,,,,,
348026206,,residential,False,True,43.862,"LINESTRING (17.8003837 46.0484022, 17.7998317 46.0483083)",,,,,,
348026208,Berzsenyi utca,residential,False,False,36.9,"LINESTRING (17.7993353 46.048424, 17.7988765 46.0483306)",,,,,,
348026207,,residential,False,False,49.028999999999996,"LINESTRING (17.7993353 46.048424, 17.7994668 46.0482761, 17.7995273 46.0482519, 17.7998317 46.0483083)",,,,,,
352616689,Széchenyi utca,primary,False,True,78.213,"LINESTRING (17.7938799 46.0469394, 17.7948878 46.0470127)",2,6,50,,,
"[348026210, 349252551]",,residential,False,False,127.86500000000001,"LINESTRING (17.7938799 46.0469394, 17.7938762 46.0469881, 17.7937844 46.0476317, 17.7938027 46.0477444, 17.7938456 46.0477928, 17.7940226 46.0478672, 17.7941943 46.0479417)",,,,,,
348030332,,residential,False,True,47.53,"LINESTRING (17.7985085 46.046725, 17.7990869 46.0468718)",,,,,,
"[245303922, 348030333, 348024975]",Széchenyi utca,residential,False,"[False, True]",88.489,"LINESTRING (17.7982591 46.0477594, 17.7984082 46.0476957, 17.7984998 46.0475002, 17.7983164 46.0474153, 17.7980595 46.047327, 17.7979031 46.0472841)",,,,,,
349252561,,residential,False,True,43.333999999999996,"LINESTRING (17.799116 46.0488951, 17.7993673 46.0489516, 17.79947 46.0489737, 17.7995514 46.048959, 17.799597 46.0488928)",,,,,,
31741211,József Attila utca,residential,False,False,136.297,"LINESTRING (17.8041465 46.0475712, 17.8028909 46.0475715, 17.8026227 46.0475869, 17.8023833 46.0476081)",,,,,,
31741211,József Attila utca,residential,False,True,80.10300000000001,"LINESTRING (17.8041465 46.0475712, 17.8047928 46.047569, 17.8051844 46.0475677)",,,,,,
348331176,,residential,True,False,53.019,"LINESTRING (17.8041465 46.0475712, 17.8041422 46.0476169, 17.8041018 46.048047)",,,,,,
348331180,Arany János utca,residential,True,False,114.33800000000001,"LINESTRING (17.8041018 46.048047, 17.8032367 46.0480688, 17.8026261 46.0481246)",,,,,,
368186910,Katona utca,residential,False,True,78.225,"LINESTRING (17.8047934 46.0492833, 17.8037798 46.0492872)",,,,,,
348331188,,residential,True,False,120.56400000000002,"LINESTRING (17.8047934 46.0492833, 17.804816 46.0494399, 17.8048354 46.0494847, 17.804862 46.0495073, 17.8049544 46.049534, 17.8050453 46.049549, 17.8051131 46.0495639, 17.805157 46.0495832, 17.8051939 46.0496163, 17.8052409 46.0496858, 17.8052925 46.0497751, 17.8053426 46.0498425, 17.8053882 46.0499076, 17.8054411 46.0499506, 17.8055366 46.0499711, 17.8055905 46.0499739, 17.8056352 46.0499753, 17.8057409 46.0499817)",,,,,,
368186910,Katona utca,residential,False,False,55.245000000000005,"LINESTRING (17.8047934 46.0492833, 17.8051433 46.0492778, 17.8055088 46.0492665)",,,,,,
31786427,Szulimán utca,residential,False,True,81.519,"LINESTRING (17.8057409 46.0499817, 17.8055088 46.0492665)",,,,,,
348331758,,residential,False,False,45.227000000000004,"LINESTRING (17.8057198 46.0463639, 17.8057138 46.0463859, 17.8056394 46.0466106, 17.8054208 46.0465855)",,,,,,
348331758,,residential,False,False,24.367,"LINESTRING (17.8054208 46.0465855, 17.8051123 46.0465389)",,,,,,
348331759,,residential,False,False,20.874,"LINESTRING (17.8054208 46.0465855, 17.805347 46.0467661)",,,,,,
348331758,,residential,False,True,45.227000000000004,"LINESTRING (17.8054208 46.0465855, 17.8056394 46.0466106, 17.8057138 46.0463859, 17.8057198 46.0463639)",,,,,,
348331758,,residential,False,True,24.367,"LINESTRING (17.8051123 46.0465389, 17.8054208 46.0465855)",,,,,,
348331759,,residential,False,False,22.245,"LINESTRING (17.805347 46.0467661, 17.8050667 46.0467195)",,,,,,
348331759,,residential,False,True,20.874,"LINESTRING (17.805347 46.0467661, 17.8054208 46.0465855)",,,,,,
348331760,,residential,False,False,43.724,"LINESTRING (17.805347 46.0467661, 17.8052156 46.0471486)",,,,,,
348331759,,residential,False,True,22.245,"LINESTRING (17.8050667 46.0467195, 17.805347 46.0467661)",,,,,,
348331760,,residential,False,True,43.724,"LINESTRING (17.8052156 46.0471486, 17.805347 46.0467661)",,,,,,
356550619,Zárda utca,residential,False,False,29.698,"LINESTRING (17.8009571 46.0467215, 17.8009005 46.0468647, 17.8008482 46.0469776)",,,,,,
349252556,,residential,False,False,129.346,"LINESTRING (17.7941943 46.0479417, 17.7955962 46.0485792)",,,,,,
349252551,,residential,False,False,17.567,"LINESTRING (17.7941943 46.0479417, 17.7942533 46.0478821, 17.794323 46.0478114)",,,,,,
"[348026210, 349252551]",,residential,False,True,127.86500000000001,"LINESTRING (17.7941943 46.0479417, 17.7940226 46.0478672, 17.7938456 46.0477928, 17.7938027 46.0477444, 17.7937844 46.0476317, 17.7938762 46.0469881, 17.7938799 46.0469394)",,,,,,
349252551,,residential,False,True,17.567,"LINESTRING (17.794323 46.0478114, 17.7942533 46.0478821, 17.7941943 46.0479417)",,,,,,
349252556,,residential,False,True,129.346,"LINESTRING (17.7955962 46.0485792, 17.7941943 46.0479417)",,,,,,
356192652,,residential,False,False,43.593,"LINESTRING (17.7992083 46.0517446, 17.7988384 46.0514483)",,,,,,
356192652,,residential,False,True,43.593,"LINESTRING (17.7988384 46.0514483, 17.7992083 46.0517446)",,,,,,
"[373857182, 31790678]","['Olay Lajos utca', 'Alapi Gáspár utca']",residential,False,True,254.29700000000003,"LINESTRING (17.7988384 46.0514483, 17.7989411 46.051301, 17.79919 46.0511163, 17.7993146 46.0510476, 17.7995575 46.0509394, 17.79952 46.0505702, 17.7994346 46.0500344, 17.7994847 46.0498395, 17.7996879 46.0495854, 17.7997816 46.0495116, 17.7998447 46.0494656)",,,,,,
348021039,Rókus köz,residential,True,False,34.201,"LINESTRING (17.8002004 46.0473134, 17.8001052 46.0476138)",,,,,,
"[429602361, 356549436, 429602359]",,residential,True,False,40.477,"LINESTRING (17.8002004 46.0473134, 17.8002497 46.047323, 17.8006571 46.047402, 17.8007055 46.0474114)",,,,,,building_passage
356550619,Zárda utca,residential,False,False,25.49,"LINESTRING (17.8007055 46.0474114, 17.800638 46.0476358)",,,,,,
356550619,Zárda utca,residential,False,True,49.478,"LINESTRING (17.8007055 46.0474114, 17.8008482 46.0469776)",,,,,,
367749288,Olay Lajos utca,residential,True,False,15.512,"LINESTRING (17.8000452 46.0494558, 17.7998447 46.0494656)",,,,,,
373805332,,residential,True,False,7.953,"LINESTRING (17.8000452 46.0494558, 17.8000241 46.049437, 17.8000102 46.0494152, 17.8000043 46.0493917)",,,,,roundabout,
367748822,Olay Lajos utca,residential,False,True,31.61,"LINESTRING (17.8001402 46.04929, 17.8001436 46.049286, 17.8001585 46.0491508, 17.8002102 46.0490113)",,,,,,
373805332,,residential,True,False,22.717,"LINESTRING (17.8001402 46.04929, 17.8001768 46.0492926, 17.8002112 46.0493018, 17.8002409 46.0493169, 17.8002639 46.0493368, 17.8002787 46.0493602, 17.8002841 46.0493854, 17.8002799 46.0494108, 17.8002663 46.0494345)",,,,,roundabout,
31786357,Szabadság utca,residential,False,True,8.272,"LINESTRING (17.8032951 46.0492556, 17.8033348 46.0493247)",,,,,,
373857123,Szabadság utca,residential,True,False,135.96300000000002,"LINESTRING (17.8032951 46.0492556, 17.8032111 46.049106, 17.8030195 46.0487842, 17.8028261 46.0484706, 17.8026903 46.0482446, 17.8026261 46.0481246)",,,,,,
368186911,,residential,True,False,15.033,"LINESTRING (17.8036879 46.049168, 17.8037798 46.0492872)",,,,,,
348331183,Vörösmarty utca,residential,True,False,32.512,"LINESTRING (17.8036879 46.049168, 17.803645 46.0491893, 17.8036079 46.0492062, 17.8035312 46.0492214, 17.8034011 46.0492263, 17.8032951 46.0492556)",,,,,,
368186910,Katona utca,residential,False,False,78.225,"LINESTRING (17.8037798 46.0492872, 17.8047934 46.0492833)",,,,,,
"[31786376, 368186910]",Katona utca,residential,False,True,34.838,"LINESTRING (17.8037798 46.0492872, 17.8035001 46.0492927, 17.8033348 46.0493247)",,,,,,
368334804,Istvánffy Miklós utca,residential,False,False,38.113,"LINESTRING (17.8029965 46.0452802, 17.8029329 46.0456201)",,,,,,
368335267,,residential,False,False,8.611,"LINESTRING (17.8029965 46.0452802, 17.8030871 46.0453254)",,,,,,
31786630,Istvánffy Miklós utca,residential,False,True,119.78500000000001,"LINESTRING (17.8029965 46.0452802, 17.8032982 46.0449556, 17.8035042 46.0447829, 17.8037187 46.0444552, 17.8037747 46.0443557)",,,,,,
368335267,,residential,False,True,8.611,"LINESTRING (17.8030871 46.0453254, 17.8029965 46.0452802)",,,,,,
31786630,Istvánffy Miklós utca,residential,False,True,47.754,"LINESTRING (17.8037747 46.0443557, 17.8039999 46.0439557)",,,,,,
31786630,Istvánffy Miklós utca,residential,False,False,119.78500000000001,"LINESTRING (17.8037747 46.0443557, 17.8037187 46.0444552, 17.8035042 46.0447829, 17.8032982 46.0449556, 17.8029965 46.0452802)",,,,,,
"[370147605, 370057829]",,residential,False,False,149.522,"LINESTRING (17.8037747 46.0443557, 17.8039051 46.0443666, 17.8040376 46.0443816, 17.8042071 46.0443816, 17.8043149 46.044388, 17.8044875 46.0443923, 17.8047031 46.0444222, 17.8049096 46.0444543, 17.8050071 46.0444847, 17.8050944 46.044512, 17.8049318 46.0448678, 17.8049169 46.0449005)",,,,,,
