osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,ref
"[743598737, 334935284, 54516191]",Boldog Sándor István körút,tertiary,False,False,203.904,"LINESTRING (20.1940556 47.175222, 20.1943144 47.17577, 20.1943321 47.1758075, 20.1943473 47.1758398, 20.1948508 47.1769059, 20.1948801 47.176968)",,,,
"[323012933, 446703214]",Baross utca,tertiary,False,True,98.555,"LINESTRING (20.1940556 47.175222, 20.1937747 47.1752508, 20.1927663 47.1753542)",,,,
"[602671608, 56063169]",Kossuth Lajos út,residential,False,True,72.429,"LINESTRING (20.199803 47.1740614, 20.1993649 47.1741771, 20.1991906 47.17422, 20.1989058 47.17429)",,,,
56063172,Kossuth Lajos út,residential,False,False,18.866999999999997,"LINESTRING (20.199803 47.1740614, 20.2000054 47.1740135, 20.2000381 47.1740045)",,,,
354129790,Kossuth Lajos út,residential,False,True,29.432,"LINESTRING (20.1989058 47.17429, 20.198538 47.1743769)",,,,
56063188,Arany János utca,residential,True,False,269.456,"LINESTRING (20.1989058 47.17429, 20.1989432 47.1743724, 20.1999235 47.1765328, 20.1999566 47.1766056)",,,,
"[602671608, 56063169]",Kossuth Lajos út,residential,False,False,72.429,"LINESTRING (20.1989058 47.17429, 20.1991906 47.17422, 20.1993649 47.1741771, 20.199803 47.1740614)",,,,
86112652,Petőfi Sándor utca,residential,True,False,43.075,"LINESTRING (20.1886793 47.1762134, 20.1885501 47.1758361)",,,,
30008383,Baross utca,tertiary,False,False,38.33,"LINESTRING (20.1886793 47.1762134, 20.188921 47.1761613, 20.1891627 47.1761092)",,,,
55448885,Ady Endre út,tertiary,False,False,69.353,"LINESTRING (20.189888 47.1779558, 20.1889923 47.1780912)",,,,
55448878,Pozsonyi út,residential,False,False,26.142,"LINESTRING (20.189888 47.1779558, 20.1899521 47.178049, 20.1900344 47.1781688)",,,,
55448884,Kápolna út,residential,False,False,17.887999999999998,"LINESTRING (20.189888 47.1779558, 20.1898689 47.1779062, 20.1898279 47.1778002)",,,,
921752971,Ady Endre út,tertiary,False,True,29.246000000000002,"LINESTRING (20.189888 47.1779558, 20.1900544 47.1779341, 20.190268 47.1779062)",,,,
55448876,Ady Endre út,tertiary,False,False,51.846,"LINESTRING (20.195006 47.1772345, 20.1948277 47.1772563, 20.1943309 47.1773171)",,,,
55448901,Boldog Sándor István körút,tertiary,False,False,26.597,"LINESTRING (20.195006 47.1772345, 20.1950687 47.1773674, 20.1951164 47.1774616)",,,,
56063214,Ady Endre út,tertiary,False,True,25.987000000000002,"LINESTRING (20.195006 47.1772345, 20.1951992 47.17721, 20.195344 47.1771917)",,,,
921751768,Boldog Sándor István körút,tertiary,False,True,31.124000000000002,"LINESTRING (20.195006 47.1772345, 20.1949488 47.1771134, 20.1948801 47.176968)",,,,
55448863,Dózsa György utca,residential,True,False,281.747,"LINESTRING (20.2009553 47.1764711, 20.1998428 47.1741446, 20.199803 47.1740614)",,,,
56063177,Ady Endre út,tertiary,False,False,76.953,"LINESTRING (20.2009553 47.1764711, 20.2001057 47.1765855, 20.1999566 47.1766056)",,,,
55448871,Sóház utca,residential,False,True,111.966,"LINESTRING (20.1961539 47.1719151, 20.1960518 47.1719111, 20.1955458 47.1719411, 20.1946776 47.1719887)",,,,
207127375,Sóház utca,residential,True,False,79.414,"LINESTRING (20.1961539 47.1719151, 20.1964663 47.1719477, 20.1971751 47.1720787)",,30,,
"[55448869, 55448870]",Verseghy park,residential,True,False,185.865,"LINESTRING (20.1971751 47.1720787, 20.1981003 47.1722402, 20.1983077 47.1732526)",,30,,
55448872,Magyar utca,residential,False,False,130.943,"LINESTRING (20.1946776 47.1719887, 20.1950674 47.1731361)",,,,
55953867,Szegedi Kis István köz,residential,False,True,112.122,"LINESTRING (20.1946776 47.1719887, 20.1944399 47.1709934)",,,,
55448871,Sóház utca,residential,False,False,111.96599999999998,"LINESTRING (20.1946776 47.1719887, 20.1955458 47.1719411, 20.1960518 47.1719111, 20.1961539 47.1719151)",,,,
55448871,Sóház utca,residential,False,True,126.90299999999999,"LINESTRING (20.1946776 47.1719887, 20.1943772 47.172001, 20.1930018 47.1720571)",,,,
55448874,Táncsics Mihály utca,residential,True,False,315.737,"LINESTRING (20.1972749 47.1746489, 20.1968097 47.1736481, 20.1964472 47.1727734, 20.1963796 47.1725865, 20.1961539 47.1719151)",,,,
117774491,Kossuth Lajos út,residential,False,False,46.637,"LINESTRING (20.1972749 47.1746489, 20.1976085 47.1745794, 20.1978657 47.174528)",,,,
55448868,Szigligeti utca,residential,True,False,278.929,"LINESTRING (20.1978657 47.174528, 20.1974107 47.1733677, 20.197255 47.1729369, 20.1971807 47.1727207, 20.19718 47.1726705, 20.1971778 47.172503, 20.1971751 47.1720787)",,,,
117774491,Kossuth Lajos út,residential,False,True,46.637,"LINESTRING (20.1978657 47.174528, 20.1976085 47.1745794, 20.1972749 47.1746489)",,,,
319945480,Kossuth Lajos út,residential,False,False,53.523,"LINESTRING (20.1978657 47.174528, 20.197943 47.1745106, 20.198538 47.1743769)",,,,
55448872,Magyar utca,residential,False,False,87.341,"LINESTRING (20.1950674 47.1731361, 20.1953507 47.1738976)",,,,
55448872,Magyar utca,residential,False,True,130.943,"LINESTRING (20.1950674 47.1731361, 20.1946776 47.1719887)",,,,
55448872,Magyar utca,residential,False,True,98.07600000000001,"LINESTRING (20.1957002 47.174747, 20.19557 47.1744391, 20.1954814 47.1742231, 20.1954521 47.1741473, 20.1953507 47.1738976)",,,,
40135721,Szapáry utca,tertiary,False,False,82.041,"LINESTRING (20.1932342 47.1727778, 20.1930018 47.1720571)",,,,
40135721,Szapáry utca,tertiary,False,True,115.021,"LINESTRING (20.1932342 47.1727778, 20.1935251 47.1736728, 20.1935641 47.1737876)",,,,
55448873,Óvoda utca,residential,False,False,133.055,"LINESTRING (20.1932342 47.1727778, 20.1937925 47.1726855, 20.1938079 47.1726953, 20.1939117 47.1728697, 20.1940926 47.1729777, 20.1942312 47.1731941, 20.1944107 47.1732093, 20.194506 47.1732577)",,,,
98866789,Óvoda utca,residential,True,False,44.538,"LINESTRING (20.194506 47.1732577, 20.1950674 47.1731361)",,,,
55448873,Óvoda utca,residential,False,True,133.055,"LINESTRING (20.194506 47.1732577, 20.1944107 47.1732093, 20.1942312 47.1731941, 20.1940926 47.1729777, 20.1939117 47.1728697, 20.1938079 47.1726953, 20.1937925 47.1726855, 20.1932342 47.1727778)",,,,
354129790,Kossuth Lajos út,residential,False,False,29.432,"LINESTRING (20.198538 47.1743769, 20.1989058 47.17429)",,,,
319945480,Kossuth Lajos út,residential,False,True,53.523,"LINESTRING (20.198538 47.1743769, 20.197943 47.1745106, 20.1978657 47.174528)",,,,
921752972,Pozsonyi út,residential,False,True,113.217,"LINESTRING (20.1906687 47.1790912, 20.1900693 47.1782195, 20.1900344 47.1781688)",,,,
56063209,Ady Endre út,tertiary,False,False,59.629,"LINESTRING (20.1999566 47.1766056, 20.1991818 47.1767066)",,,,
55448865,,residential,False,False,105.96699999999998,"LINESTRING (20.1999566 47.1766056, 20.1999736 47.1766735, 20.2001149 47.1772365, 20.2001052 47.1772838, 20.200096 47.1773287, 20.1999831 47.1773917, 20.1998086 47.1774135)",,,,
56063177,Ady Endre út,tertiary,False,True,76.953,"LINESTRING (20.1999566 47.1766056, 20.2001057 47.1765855, 20.2009553 47.1764711)",,,,
912959345,Kápolna út,residential,False,False,20.887,"LINESTRING (20.1892446 47.1762886, 20.1891793 47.1761455, 20.1891627 47.1761092)",,,,
921752970,Kápolna út,residential,False,True,173.811,"LINESTRING (20.1892446 47.1762886, 20.1895404 47.1769883, 20.1898152 47.1777672, 20.1898279 47.1778002)",,,,
743598735,Ady Endre út,tertiary,False,False,32.294,"LINESTRING (20.1906876 47.1778514, 20.190268 47.1779062)",,,,
743598735,Ady Endre út,tertiary,False,True,99.991,"LINESTRING (20.1906876 47.1778514, 20.1919748 47.1776438)",,,,
55449275,Batthyány utca,residential,True,False,187.058,"LINESTRING (20.1906876 47.1778514, 20.191007 47.1782219, 20.191395 47.1786591, 20.1921199 47.1792142)",,,,
79143847,Jászkürt utca,residential,False,False,81.894,"LINESTRING (20.1923612 47.1775879, 20.1923252 47.1775155, 20.1921674 47.1771987, 20.1921189 47.1770977, 20.1920769 47.177016, 20.1920453 47.1769638, 20.1920025 47.1768932)",,,,
743598735,Ady Endre út,tertiary,False,False,29.859,"LINESTRING (20.1923612 47.1775879, 20.1922122 47.1776095, 20.1919748 47.1776438)",,,,
"[743598736, 887349083, 743598735]",Ady Endre út,tertiary,False,True,134.115,"LINESTRING (20.1923612 47.1775879, 20.1926183 47.1775568, 20.1929155 47.1775143, 20.1931614 47.1774791, 20.1932325 47.1774689, 20.1932905 47.1774606, 20.1938005 47.1773876, 20.1940993 47.1773455)",,,,
743598735,Ady Endre út,tertiary,False,False,99.991,"LINESTRING (20.1919748 47.1776438, 20.1906876 47.1778514)",,,,
743598735,Ady Endre út,tertiary,False,True,29.859,"LINESTRING (20.1919748 47.1776438, 20.1922122 47.1776095, 20.1923612 47.1775879)",,,,
55449283,Vécsey utca,residential,True,False,193.64999999999998,"LINESTRING (20.1921199 47.1792142, 20.1925032 47.1789896, 20.192105 47.1781901, 20.1920745 47.1780812, 20.1919748 47.1776438)",,,,
"[55448876, 743598734]",Ady Endre út,tertiary,False,True,17.788,"LINESTRING (20.1940993 47.1773455, 20.1941358 47.177341, 20.1943309 47.1773171)",,,,
"[743598736, 887349083, 743598735]",Ady Endre út,tertiary,False,False,134.115,"LINESTRING (20.1940993 47.1773455, 20.1938005 47.1773876, 20.1932905 47.1774606, 20.1932325 47.1774689, 20.1931614 47.1774791, 20.1929155 47.1775143, 20.1926183 47.1775568, 20.1923612 47.1775879)",,,,
"[855905445, 855905446, 55449286]",Kolozsvári utca,residential,True,False,257.762,"LINESTRING (20.1953658 47.1794899, 20.1950717 47.1791657, 20.1949018 47.1789036, 20.1947271 47.1785645, 20.1944045 47.1779381, 20.194334 47.1778012, 20.1940993 47.1773455)",,,,
323012938,Templom út,tertiary,False,False,15.332,"LINESTRING (20.1908474 47.1718477, 20.1906465 47.1718287)",,,,
395905849,Templom út,tertiary,False,True,60.546,"LINESTRING (20.1908474 47.1718477, 20.1916343 47.1719493)",,,,
"[371510227, 55953861, 938441630]",Tiszai hajósok tere,residential,False,True,103.323,"LINESTRING (20.1928119 47.171137, 20.192827 47.1712206, 20.1928776 47.1715017, 20.1930018 47.1720571)",,,,
168554855,Sütő utca,residential,True,False,160.386,"LINESTRING (20.192029 47.1733781, 20.1916913 47.1719541)",1,40,5,
651517374,,residential,False,True,8.263,"LINESTRING (20.192029 47.1733781, 20.1919312 47.1734113)",,,,
55953856,Madách utca,residential,True,False,60.649,"LINESTRING (20.1909445 47.1726233, 20.1911747 47.1731458)",,,,
55953864,,residential,True,False,121.374,"LINESTRING (20.1909445 47.1726233, 20.1911229 47.1726701, 20.1912969 47.1728212, 20.1917312 47.1733639, 20.1918138 47.173409, 20.1919312 47.1734113)",,,,
55953858,Sütő utca,residential,True,False,83.31700000000001,"LINESTRING (20.1925621 47.1739932, 20.1924962 47.1737782, 20.1924449 47.1736685, 20.1923444 47.1735387, 20.192029 47.1733781)",,,,
55953867,Szegedi Kis István köz,residential,False,False,112.122,"LINESTRING (20.1944399 47.1709934, 20.1946776 47.1719887)",,,,
40135721,Szapáry utca,tertiary,False,False,115.021,"LINESTRING (20.1935641 47.1737876, 20.1935251 47.1736728, 20.1932342 47.1727778)",,,,
40135721,Szapáry utca,tertiary,False,True,163.768,"LINESTRING (20.1935641 47.1737876, 20.1937465 47.1743239, 20.1937772 47.174413, 20.1939312 47.1748577, 20.1940273 47.1751392, 20.1940556 47.175222)",,,,
55953860,,residential,True,False,79.114,"LINESTRING (20.1935641 47.1737876, 20.1934808 47.1738047, 20.1925621 47.1739932)",,,,
55953858,Sütő utca,residential,True,False,153.011,"LINESTRING (20.1927663 47.1753542, 20.192656 47.1751494, 20.1925621 47.1739932)",,,,
"[323012933, 446703214]",Baross utca,tertiary,False,False,98.555,"LINESTRING (20.1927663 47.1753542, 20.1937747 47.1752508, 20.1940556 47.175222)",,,,
323012933,Baross utca,tertiary,False,True,72.919,"LINESTRING (20.1927663 47.1753542, 20.1924214 47.1754103, 20.1921899 47.175448, 20.1918276 47.1755055)",,,,
323012933,Baross utca,tertiary,False,False,72.919,"LINESTRING (20.1918276 47.1755055, 20.1921899 47.175448, 20.1924214 47.1754103, 20.1927663 47.1753542)",,,,
323012933,Baross utca,tertiary,False,True,79.031,"LINESTRING (20.1918276 47.1755055, 20.191805 47.1755137, 20.1913308 47.1756061, 20.1909258 47.1757058, 20.1908356 47.175728)",,,,
56063214,Ady Endre út,tertiary,False,False,4.106,"LINESTRING (20.1967039 47.1770188, 20.1966505 47.1770256)",,,,
56063214,Ady Endre út,tertiary,False,True,152.268,"LINESTRING (20.1967039 47.1770188, 20.1967603 47.1770118, 20.1982336 47.1768277, 20.1982968 47.1768198, 20.1983748 47.1768101, 20.1986853 47.1767713)",,,,
56063214,Ady Endre út,tertiary,False,False,57.44,"LINESTRING (20.196091 47.1770967, 20.195344 47.1771917)",,,,
56063214,Ady Endre út,tertiary,False,True,43.021,"LINESTRING (20.196091 47.1770967, 20.1966505 47.1770256)",,,,
56063190,Móra Ferenc utca,residential,False,True,86.108,"LINESTRING (20.1986853 47.1767713, 20.1989069 47.1775309)",,,,
56063209,Ady Endre út,tertiary,False,True,38.211,"LINESTRING (20.1986853 47.1767713, 20.1991818 47.1767066)",,,,
56063214,Ady Endre út,tertiary,False,False,152.268,"LINESTRING (20.1986853 47.1767713, 20.1983748 47.1768101, 20.1982968 47.1768198, 20.1982336 47.1768277, 20.1967603 47.1770118, 20.1967039 47.1770188)",,,,
"[169011426, 56063180]",Fiumei utca,residential,False,"[False, True]",55.674,"LINESTRING (20.1969806 47.1797651, 20.1973325 47.1795812, 20.197392 47.1795478, 20.197463 47.1795035, 20.1975804 47.1794895)",,,,
921751769,Boldog Sándor István körút,tertiary,False,True,171.879,"LINESTRING (20.1969806 47.1797651, 20.1968974 47.1796868, 20.1964777 47.1792976, 20.1958022 47.178447)",,,,
56063220,,residential,True,False,47.292,"LINESTRING (20.1964477 47.1782102, 20.1970645 47.1781387)",,,,
56063166,,residential,True,False,126.717,"LINESTRING (20.1964477 47.1782102, 20.196124 47.1771998, 20.196091 47.1770967)",,,,
56063190,Móra Ferenc utca,residential,False,False,64.899,"LINESTRING (20.1990769 47.178103, 20.1989717 47.177749, 20.1989069 47.1775309)",,,,
56063190,Móra Ferenc utca,residential,False,True,90.502,"LINESTRING (20.1990769 47.178103, 20.1991006 47.1781956, 20.1992804 47.1788245, 20.1993026 47.1789023)",,,,
192055619,,residential,False,True,131.9,"LINESTRING (20.1990769 47.178103, 20.1993644 47.1780671, 20.1996695 47.1780205, 20.1999609 47.177976, 20.1998086 47.1774135)",,,,
56063181,,residential,True,False,55.44,"LINESTRING (20.1958022 47.178447, 20.1964477 47.1782102)",,,,
921751769,Boldog Sándor István körút,tertiary,False,False,171.87900000000002,"LINESTRING (20.1958022 47.178447, 20.1964777 47.1792976, 20.1968974 47.1796868, 20.1969806 47.1797651)",,,,
921751769,Boldog Sándor István körút,tertiary,False,True,121.383,"LINESTRING (20.1958022 47.178447, 20.1957176 47.1783363, 20.1954523 47.1779963, 20.1951771 47.1775864, 20.1951164 47.1774616)",,,,
247164393,Fiumei utca,residential,False,False,83.98,"LINESTRING (20.1970645 47.1781387, 20.1972748 47.1788803)",,,,
56063185,Fiumei utca,residential,True,False,127.476,"LINESTRING (20.1970645 47.1781387, 20.1969469 47.1777791, 20.1967209 47.177072, 20.1967039 47.1770188)",,,,
54516192,Petőfi Sándor utca,residential,False,False,49.139,"LINESTRING (20.1884389 47.1754007, 20.1885501 47.1758361)",,,,
54516192,Petőfi Sándor utca,residential,False,True,83.462,"LINESTRING (20.1884389 47.1754007, 20.1883128 47.175049, 20.1882196 47.1746656)",,,,
79143793,Aradi utca,residential,True,False,142.33999999999997,"LINESTRING (20.1884389 47.1754007, 20.1886052 47.1753037, 20.1887228 47.1751535, 20.1888779 47.1748579, 20.1892174 47.1742533)",,,,
323012933,Baross utca,tertiary,False,False,37.673,"LINESTRING (20.1903592 47.1758276, 20.1908356 47.175728)",,,,
912959344,Baross utca,tertiary,False,True,27.563,"LINESTRING (20.1903592 47.1758276, 20.1900173 47.1759138)",,,,
74033498,Mária út,residential,True,False,172.635,"LINESTRING (20.1903592 47.1758276, 20.1903392 47.1757468, 20.1903446 47.1756715, 20.1904418 47.1750949, 20.1905094 47.1747136, 20.1904968 47.1742829)",,,,
74033507,Könyv utca,residential,True,False,52.376999999999995,"LINESTRING (20.1892174 47.1742533, 20.1895855 47.1742955, 20.1899051 47.1742982)",,,,
74033498,Mária út,residential,True,False,233.669,"LINESTRING (20.1901435 47.1734476, 20.1900227 47.1732242, 20.1892316 47.1715384, 20.1892669 47.1714476)",,,,
79143785,Nyomda utca,residential,True,False,38.059,"LINESTRING (20.1889824 47.1735224, 20.1893231 47.1735157, 20.1894852 47.1735066)",1,30,4,
74033498,Mária út,residential,True,False,97.091,"LINESTRING (20.1904968 47.1742829, 20.1904218 47.1739591, 20.1902896 47.1737161, 20.1901435 47.1734476)",,,,
602671770,,residential,True,False,38.010999999999996,"LINESTRING (20.201204 47.1735915, 20.2009794 47.1736297, 20.200737 47.1737126)",,,,
79143785,Nyomda utca,residential,True,False,50.191,"LINESTRING (20.1894852 47.1735066, 20.1898142 47.1734781, 20.1901435 47.1734476)",1,30,4,
"[79143794, 79143795]","['Aradi utca', 'Sutu utca']",residential,True,False,105.116,"LINESTRING (20.1894852 47.1735066, 20.1895926 47.1739389, 20.1892724 47.1739685, 20.1892174 47.1742533)",,,,
912959344,Baross utca,tertiary,False,False,27.563,"LINESTRING (20.1900173 47.1759138, 20.1903592 47.1758276)",,,,
912959344,Baross utca,tertiary,False,True,44.485,"LINESTRING (20.1900173 47.1759138, 20.1894595 47.1760414)",,,,
307090007,Batthyány utca,residential,True,False,67.418,"LINESTRING (20.1904607 47.1770874, 20.1902296 47.1765018)",,,,
79143843,Batthyány utca,residential,True,False,86.667,"LINESTRING (20.1904607 47.1770874, 20.1905736 47.1774676, 20.1906876 47.1778514)",,,,
79143847,Jászkürt utca,residential,False,True,81.894,"LINESTRING (20.1920025 47.1768932, 20.1920453 47.1769638, 20.1920769 47.177016, 20.1921189 47.1770977, 20.1921674 47.1771987, 20.1923252 47.1775155, 20.1923612 47.1775879)",,,,
79143848,Jászkürt utca,residential,True,False,58.219,"LINESTRING (20.1920025 47.1768932, 20.1919375 47.176876, 20.1918642 47.1768567, 20.1912562 47.1769456)",,,,
55448872,Magyar utca,residential,False,True,87.341,"LINESTRING (20.1953507 47.1738976, 20.1950674 47.1731361)",,,,
55448872,Magyar utca,residential,False,False,98.076,"LINESTRING (20.1953507 47.1738976, 20.1954521 47.1741473, 20.1954814 47.1742231, 20.19557 47.1744391, 20.1957002 47.174747)",,,,
98866785,,residential,True,False,125.81899999999999,"LINESTRING (20.1953507 47.1738976, 20.1948406 47.1739863, 20.194816 47.173982, 20.1946549 47.1735424, 20.194601 47.1734003, 20.194506 47.1732577)",,,,
651517374,,residential,False,False,8.263,"LINESTRING (20.1919312 47.1734113, 20.192029 47.1733781)",,,,
651517373,Mészáros Lőrinc utca,residential,True,False,237.081,"LINESTRING (20.1919312 47.1734113, 20.1919528 47.1735663, 20.1919728 47.1736937, 20.1920561 47.173954, 20.1921193 47.1742071, 20.1920555 47.1745367, 20.1919279 47.1748282, 20.1918426 47.1751187, 20.1917869 47.1753655, 20.1918276 47.1755055)",,,,
323012938,Templom út,tertiary,False,True,48.987,"LINESTRING (20.1900243 47.1717055, 20.1906465 47.1718287)",,,,
168565129,Kántor utca,residential,False,False,215.25900000000001,"LINESTRING (20.1900243 47.1717055, 20.1905373 47.1730641, 20.1905747 47.1731633, 20.1907313 47.1732197, 20.1911747 47.1731458)",1,30,3,
323012938,Templom út,tertiary,False,False,64.14399999999999,"LINESTRING (20.1900243 47.1717055, 20.1899468 47.1716902, 20.1892669 47.1714476)",,,,
55953856,Madách utca,residential,True,False,292.964,"LINESTRING (20.1911747 47.1731458, 20.1912981 47.1734258, 20.1912981 47.1734982, 20.1912981 47.1738572, 20.1912907 47.1740872, 20.1912811 47.1742087, 20.1911805 47.1744281, 20.1908938 47.1750851, 20.1908415 47.1756369, 20.1908356 47.175728)",,,,
168565129,Kántor utca,residential,False,True,215.25900000000001,"LINESTRING (20.1911747 47.1731458, 20.1907313 47.1732197, 20.1905747 47.1731633, 20.1905373 47.1730641, 20.1900243 47.1717055)",1,30,3,
74033507,Könyv utca,residential,True,False,44.769,"LINESTRING (20.1899051 47.1742982, 20.1900066 47.174299, 20.1904968 47.1742829)",,,,
307090006,Baross utca,tertiary,False,True,23.666,"LINESTRING (20.1894595 47.1760414, 20.1891627 47.1761092)",,,,
912959344,Baross utca,tertiary,False,False,44.485,"LINESTRING (20.1894595 47.1760414, 20.1900173 47.1759138)",,,,
168565134,Zrínyi utca,residential,True,False,198.7,"LINESTRING (20.1894595 47.1760414, 20.1894369 47.1755734, 20.1894746 47.1753119, 20.1896896 47.1747297, 20.1899051 47.1742982)",1,50,5,
323012933,Baross utca,tertiary,False,True,37.673,"LINESTRING (20.1908356 47.175728, 20.1903592 47.1758276)",,,,
168677755,Hősök tere,residential,True,False,26.994,"LINESTRING (20.1908356 47.175728, 20.1908514 47.1757778, 20.1909109 47.1759653)",1,40,6,
323012933,Baross utca,tertiary,False,False,79.031,"LINESTRING (20.1908356 47.175728, 20.1909258 47.1757058, 20.1913308 47.1756061, 20.191805 47.1755137, 20.1918276 47.1755055)",,,,
307090008,Hősök tere,residential,True,False,62.967,"LINESTRING (20.1910364 47.1763607, 20.1902296 47.1765018)",1,40,6,
168677863,Budai Nagy Antal utca,residential,True,False,67.14500000000001,"LINESTRING (20.1910364 47.1763607, 20.1910463 47.1764019, 20.1910697 47.1764626, 20.1912562 47.1769456)",1,40,5,
307090007,Batthyány utca,residential,True,False,67.32300000000001,"LINESTRING (20.1902296 47.1765018, 20.1900345 47.1759615, 20.1900173 47.1759138)",,,,
437732689,Kasza utca,residential,True,False,62.159,"LINESTRING (20.1912562 47.1769456, 20.190717 47.1770417, 20.1904607 47.1770874)",,,,
168677755,Hősök tere,residential,True,False,44.978,"LINESTRING (20.1909109 47.1759653, 20.1910364 47.1763607)",1,40,6,
168711739,Szív utca,residential,True,False,82.321,"LINESTRING (20.1909109 47.1759653, 20.192 47.175961)",1,30,5,
169008703,Sólyom utca,residential,False,True,88.86,"LINESTRING (20.1954826 47.1754029, 20.1958309 47.1758771, 20.196008 47.1761178)",2,40,6,
117774497,Kossuth Lajos út,residential,True,False,39.274,"LINESTRING (20.200737 47.1737126, 20.2008998 47.1735087, 20.2009306 47.1734622, 20.2009695 47.173423, 20.2009916 47.1734057)",,,,
1089024734,Kossuth Lajos út,residential,False,True,40.373,"LINESTRING (20.200737 47.1737126, 20.2004913 47.1738792, 20.2003269 47.1739399)",,,,
320026471,Lengyel légió utca,residential,False,False,95.309,"LINESTRING (20.1994948 47.1730261, 20.1994601 47.1730213, 20.1993366 47.1730041, 20.1988046 47.1731705, 20.19871 47.1732001, 20.1985011 47.1732273, 20.1983077 47.1732526)",1,40,5,
319945479,Kellner Gyula utca,residential,True,False,126.22200000000001,"LINESTRING (20.1983077 47.1732526, 20.1983742 47.1735772, 20.1984695 47.1740423, 20.1985068 47.1742248, 20.198538 47.1743769)",,,,
320026471,Lengyel légió utca,residential,False,True,95.30900000000001,"LINESTRING (20.1983077 47.1732526, 20.1985011 47.1732273, 20.19871 47.1732001, 20.1988046 47.1731705, 20.1993366 47.1730041, 20.1994601 47.1730213, 20.1994948 47.1730261)",1,40,5,
56063172,Kossuth Lajos út,residential,False,False,22.981,"LINESTRING (20.2000381 47.1740045, 20.2003269 47.1739399)",,,,
56063172,Kossuth Lajos út,residential,False,True,18.866999999999997,"LINESTRING (20.2000381 47.1740045, 20.2000054 47.1740135, 20.199803 47.1740614)",,,,
169005124,Lengyel légió utca,residential,True,False,116.29199999999999,"LINESTRING (20.2000381 47.1740045, 20.1999903 47.1739165, 20.199697 47.1733759, 20.1994948 47.1730261)",1,40,5,
307090009,Jókai Mór utca,residential,False,True,37.028,"LINESTRING (20.1982325 47.1746655, 20.1983802 47.174983)",1,40,5,
