osmid,lanes,ref,highway,oneway,reversed,length,geometry,name,bridge
55441594,2,7429,secondary,False,False,90.169,"LINESTRING (16.5854495 46.846376, 16.5854956 46.8461698, 16.5855418 46.8457278, 16.5855598 46.8455691)",,
294922012,2,7411,secondary,False,True,72.46,"LINESTRING (16.5854495 46.846376, 16.5854097 46.8464491, 16.5853563 46.8465259, 16.5852901 46.8466105, 16.5849637 46.8469335)",Szabadság tér,
328980964,2,7411,secondary,False,True,48.801,"LINESTRING (16.5854495 46.846376, 16.5860444 46.8463227, 16.5860857 46.8463188)",Kossuth Lajos utca,
30137632,,7411,secondary,False,False,76.18599999999999,"LINESTRING (16.5849637 46.8469335, 16.5848366 46.8469274, 16.5846392 46.8469392, 16.5840482 46.8470193, 16.5839759 46.8470291)",Petőfi Sándor utca,
55441615,2,7429,secondary,False,True,93.24000000000001,"LINESTRING (16.5849637 46.8469335, 16.584939 46.8469616, 16.5848371 46.8470779, 16.5846979 46.8473376, 16.5845601 46.8477197)",Körmendi utca,
294922012,2,7411,secondary,False,False,72.46000000000001,"LINESTRING (16.5849637 46.8469335, 16.5852901 46.8466105, 16.5853563 46.8465259, 16.5854097 46.8464491, 16.5854495 46.846376)",Szabadság tér,
30137632,,7411,secondary,False,True,68.005,"LINESTRING (16.5822364 46.8472924, 16.5831073 46.8471537)",Petőfi Sándor utca,
33491654,,,residential,False,False,203.135,"LINESTRING (16.5822364 46.8472924, 16.5824788 46.8491117)",Dózsa György utca,
55441606,,,residential,False,False,50.772,"LINESTRING (16.5845601 46.8477197, 16.584617 46.8477259, 16.5852193 46.8477919)",Kölcsey Ferenc utca,
55441615,2,7429,secondary,False,False,93.24,"LINESTRING (16.5845601 46.8477197, 16.5846979 46.8473376, 16.5848371 46.8470779, 16.584939 46.8469616, 16.5849637 46.8469335)",Körmendi utca,
55441615,2,7429,secondary,False,True,133.75,"LINESTRING (16.5845601 46.8477197, 16.5844439 46.8482814, 16.5843486 46.8489136)",Körmendi utca,
30137632,,7411,secondary,False,False,67.496,"LINESTRING (16.5839759 46.8470291, 16.5831073 46.8471537)",Petőfi Sándor utca,
33491653,,,residential,False,False,121.682,"LINESTRING (16.5839759 46.8470291, 16.5839107 46.8481225)",Bem József utca,
30137632,,7411,secondary,False,True,76.186,"LINESTRING (16.5839759 46.8470291, 16.5840482 46.8470193, 16.5846392 46.8469392, 16.5848366 46.8469274, 16.5849637 46.8469335)",Petőfi Sándor utca,
33491653,,,residential,False,True,121.682,"LINESTRING (16.5839107 46.8481225, 16.5839759 46.8470291)",Bem József utca,
33491654,,,residential,False,True,203.135,"LINESTRING (16.5824788 46.8491117, 16.5822364 46.8472924)",Dózsa György utca,
30137632,,7411,secondary,False,False,68.005,"LINESTRING (16.5831073 46.8471537, 16.5822364 46.8472924)",Petőfi Sándor utca,
30137632,,7411,secondary,False,True,67.496,"LINESTRING (16.5831073 46.8471537, 16.5839759 46.8470291)",Petőfi Sándor utca,
55441594,2,7429,secondary,False,True,90.16900000000001,"LINESTRING (16.5855598 46.8455691, 16.5855418 46.8457278, 16.5854956 46.8461698, 16.5854495 46.846376)",,
"[239212530, 239212531, 304756157]",2,7429,secondary,False,False,220.01600000000002,"LINESTRING (16.5855598 46.8455691, 16.5855789 46.8453614, 16.5855903 46.8452152, 16.5855952 46.8451925, 16.5855992 46.8451731, 16.5856472 46.8449954, 16.5857167 46.844761, 16.585785 46.8445626, 16.5858746 46.844307, 16.5859754 46.8441104, 16.5861171 46.8438857, 16.5862208 46.8437449, 16.5862763 46.8436696)",,yes
55441600,,,residential,False,True,81.557,"LINESTRING (16.5844547 46.8427599, 16.5848635 46.8429349, 16.5853548 46.8431584)",Bajcsy-Zsilinszky Endre utca,
55441600,,,residential,False,False,90.24,"LINESTRING (16.5862763 46.8436696, 16.5853548 46.8431584)",Bajcsy-Zsilinszky Endre utca,
