osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,junction,bridge
380482597,Jegenyesor utca,residential,False,False,142.522,"LINESTRING (20.562569 47.8068164, 20.5623453 47.8071757, 20.5618085 47.8079919)",,,,
687928041,Egri út,secondary,False,True,39.315,"LINESTRING (20.5595555 47.8067827, 20.5600559 47.8066729)",2502,,,
22982883,József Attila utca,residential,False,False,26.103,"LINESTRING (20.5696986 47.8056935, 20.5700188 47.8057876)",,,,
22982883,József Attila utca,residential,False,True,11.409,"LINESTRING (20.5696986 47.8056935, 20.5695573 47.8056545)",,,,
687928041,Egri út,secondary,False,False,39.315,"LINESTRING (20.5600559 47.8066729, 20.5595555 47.8067827)",2502,,,
98278659,Mária utca,residential,False,True,64.922,"LINESTRING (20.5600559 47.8066729, 20.5598908 47.8068879, 20.5596574 47.8071918)",,,,
687928041,Egri út,secondary,False,True,166.90900000000002,"LINESTRING (20.5600559 47.8066729, 20.5611517 47.8064505, 20.5612897 47.8064201, 20.562169 47.8062412, 20.5621943 47.8062367)",2502,,,
98278671,Ady Endre utca,residential,False,True,253.915,"LINESTRING (20.5608925 47.8140164, 20.5607454 47.8135585, 20.5604166 47.8133126, 20.5611499 47.8120063, 20.5611933 47.8119227)",,,,
98278671,Ady Endre utca,residential,False,False,253.915,"LINESTRING (20.5611933 47.8119227, 20.5611499 47.8120063, 20.5604166 47.8133126, 20.5607454 47.8135585, 20.5608925 47.8140164)",,,,
687928043,Ady Endre utca,residential,False,False,82.64,"LINESTRING (20.5611933 47.8119227, 20.5606413 47.8118545, 20.5602701 47.8117972, 20.560107 47.8117827)",,,,
687928043,Ady Endre utca,residential,False,True,165.21699999999998,"LINESTRING (20.5611933 47.8119227, 20.5615428 47.8119806, 20.5618784 47.8120042, 20.5622396 47.8119175, 20.5624805 47.8117396, 20.5627962 47.8114119, 20.5628697 47.8112926)",,,,
98278663,Dorottya utca,residential,False,True,90.421,"LINESTRING (20.5618085 47.8079919, 20.56075 47.8075971)",,,,
380482597,Jegenyesor utca,residential,False,False,234.977,"LINESTRING (20.5618085 47.8079919, 20.5609241 47.8100199)",,,,
380482597,Jegenyesor utca,residential,False,True,142.522,"LINESTRING (20.5618085 47.8079919, 20.5623453 47.8071757, 20.562569 47.8068164)",,,,
98278663,Dorottya utca,residential,False,False,90.421,"LINESTRING (20.56075 47.8075971, 20.5618085 47.8079919)",,,,
98278663,Dorottya utca,residential,False,True,93.215,"LINESTRING (20.56075 47.8075971, 20.5596574 47.8071918)",,,,
98278668,Magdolna utca,residential,False,True,242.603,"LINESTRING (20.56075 47.8075971, 20.5600951 47.8085954, 20.5600449 47.8092362, 20.5598447 47.8096648)",,,,
98278663,Dorottya utca,residential,False,False,93.215,"LINESTRING (20.5596574 47.8071918, 20.56075 47.8075971)",,,,
98278659,Mária utca,residential,False,False,64.922,"LINESTRING (20.5596574 47.8071918, 20.5598908 47.8068879, 20.5600559 47.8066729)",,,,
799039584,Mátyás király út,secondary,False,False,127.825,"LINESTRING (20.5724299 47.8109633, 20.571255 47.8101273)",33108,,,
157663339,Szomolyai út,residential,False,True,28.361,"LINESTRING (20.5699271 47.8102221, 20.5696776 47.8104144)",,,,
236375009,,residential,False,False,69.61,"LINESTRING (20.5699271 47.8102221, 20.5691425 47.8098841)",,,,
157663339,Szomolyai út,residential,False,False,33.373999999999995,"LINESTRING (20.5699271 47.8102221, 20.570281 47.8102287, 20.5703666 47.8102045)",,,,
157663339,Szomolyai út,residential,False,True,53.687999999999995,"LINESTRING (20.5708748 47.8098744, 20.5707001 47.8100217, 20.5704935 47.8101685, 20.5703666 47.8102045)",,,,
230277475,Eötvös utca,residential,False,False,76.687,"LINESTRING (20.5708748 47.8098744, 20.5709364 47.8098218, 20.571247 47.8095569, 20.5714765 47.8093165)",,,,
"[1117312347, 1117312349]",Mátyás király út,secondary,False,True,39.962,"LINESTRING (20.5708748 47.8098744, 20.5710717 47.8100054, 20.571255 47.8101273)",33108,,,
1117312348,Mátyás király út,secondary,False,False,111.923,"LINESTRING (20.5708748 47.8098744, 20.5703694 47.8095271, 20.5697457 47.8092174)",33108,,,
236375001,Rákóczi utca,residential,False,False,119.314,"LINESTRING (20.5630743 47.8140063, 20.5631341 47.8137679, 20.5631932 47.8135698, 20.5632844 47.8134437, 20.5634829 47.8133321, 20.5637082 47.8132204, 20.5638636 47.8131478)",,,,
236374999,Bercsényi utca,residential,False,False,17.91,"LINESTRING (20.5664485 47.8109862, 20.5666524 47.811071)",,,,
167067895,Balog Ádám utca,residential,False,False,97.98400000000001,"LINESTRING (20.5664485 47.8109862, 20.566326 47.8110949, 20.5662402 47.8111849, 20.5660417 47.8113651, 20.5659559 47.8114551, 20.5656877 47.8117037)",,,,
236374999,Bercsényi utca,residential,False,True,68.888,"LINESTRING (20.5664485 47.8109862, 20.5660954 47.8108175, 20.5657043 47.8106202)",,,,
416459373,,residential,False,True,76.868,"LINESTRING (20.5657043 47.8106202, 20.5663117 47.8100621)",,,,
236374999,Bercsényi utca,residential,False,False,68.888,"LINESTRING (20.5657043 47.8106202, 20.5660954 47.8108175, 20.5664485 47.8109862)",,,,
236374999,Bercsényi utca,residential,False,True,178.36700000000002,"LINESTRING (20.5657043 47.8106202, 20.5653014 47.810432, 20.5649098 47.8101978, 20.5646416 47.8100537, 20.5643754 47.8099248, 20.5642178 47.8098664, 20.5640645 47.8098325, 20.5639442 47.8098231, 20.5637067 47.8098423)",,,,
22982883,József Attila utca,residential,False,False,22.533,"LINESTRING (20.5707561 47.8059767, 20.5709166 47.8059886, 20.5710548 47.8060046)",,,,
22982883,József Attila utca,residential,False,True,59.211999999999996,"LINESTRING (20.5707561 47.8059767, 20.5706277 47.8059638, 20.5700188 47.8057876)",,,,
157663339,Szomolyai út,residential,False,False,86.201,"LINESTRING (20.5681384 47.8111605, 20.5683632 47.8111116, 20.5686226 47.8110397, 20.5691138 47.8107669)",,,,
157663339,Szomolyai út,residential,False,True,46.935,"LINESTRING (20.5681384 47.8111605, 20.5678819 47.8112435, 20.5676939 47.8114368)",,,,
236375008,Morvay János utca,residential,False,False,29.517,"LINESTRING (20.5681384 47.8111605, 20.5681755 47.8110727, 20.5682821 47.8109139)",,,,
416459376,Márta utca,residential,False,True,47.870999999999995,"LINESTRING (20.5681384 47.8111605, 20.5682308 47.8112651, 20.5684593 47.8113966, 20.5685681 47.8114745)",,,,
236375008,Morvay János utca,residential,False,False,60.766999999999996,"LINESTRING (20.5682821 47.8109139, 20.5683806 47.8107742, 20.5686327 47.8105149, 20.568696 47.8104445)",,,,
236375008,Morvay János utca,residential,False,True,29.517,"LINESTRING (20.5682821 47.8109139, 20.5681755 47.8110727, 20.5681384 47.8111605)",,,,
416459371,Rákóczi utca,residential,False,True,90.628,"LINESTRING (20.5682821 47.8109139, 20.5678603 47.8107454, 20.5674257 47.8106085, 20.5672198 47.8105221)",,,,
687928043,Ady Endre utca,residential,False,False,55.585,"LINESTRING (20.5640649 47.8094041, 20.5637067 47.8098423)",,,,
687928043,Ady Endre utca,residential,False,True,9.93,"LINESTRING (20.5640649 47.8094041, 20.5641373 47.8093292)",,,,
167067887,Tóth Árpád utca,residential,False,True,124.29599999999999,"LINESTRING (20.5640649 47.8094041, 20.5638745 47.8093836, 20.5636921 47.8093116, 20.5635043 47.8092143, 20.5633595 47.8090918, 20.5632415 47.8089837, 20.5632308 47.8089044, 20.5633112 47.8087567, 20.5634239 47.8086162)",,,,
236376994,Bem apó utca,residential,False,True,50.585,"LINESTRING (20.5708349 47.8124831, 20.5704412 47.8121129)",,,,
236376994,Bem apó utca,residential,False,False,35.91,"LINESTRING (20.5708349 47.8124831, 20.5710789 47.8124711, 20.5713149 47.8124783)",,,,
22982883,József Attila utca,residential,False,False,22.519,"LINESTRING (20.5692927 47.8055574, 20.5695573 47.8056545)",,,,
22982883,József Attila utca,residential,False,True,54.776,"LINESTRING (20.5692927 47.8055574, 20.5686773 47.8052894)",,,,
221550803,Platán köz,residential,False,False,125.49400000000001,"LINESTRING (20.5692927 47.8055574, 20.5692184 47.8056463, 20.5690286 47.8058272, 20.5689183 47.8059477, 20.5688337 47.8060838, 20.568785 47.8061751, 20.5686372 47.8065826)",,,,
416459371,Rákóczi utca,residential,False,False,28.869,"LINESTRING (20.5660069 47.8099024, 20.5663117 47.8100621)",,,,
416459371,Rákóczi utca,residential,False,True,29.328,"LINESTRING (20.5660069 47.8099024, 20.565693 47.8097439)",,,,
416459372,,residential,False,False,41.533,"LINESTRING (20.5660069 47.8099024, 20.5662746 47.809575)",,,,
167067878,Thaly Kálmán utca,residential,False,True,185.72,"LINESTRING (20.5667899 47.8082044, 20.5671414 47.8083712, 20.5675867 47.8086378, 20.5679997 47.808872, 20.5681768 47.8090197, 20.5682679 47.8091602, 20.5682679 47.8092611, 20.5682679 47.809362, 20.568284 47.809434)",,,,
"[687928046, 1022432518]",Rákóczi utca,residential,False,True,40.516,"LINESTRING (20.5667899 47.8082044, 20.5666733 47.8083689, 20.5665567 47.8085334)",,,,
1078996393,Rákóczi utca,residential,False,False,49.541,"LINESTRING (20.5667899 47.8082044, 20.5668562 47.8081056, 20.5669669 47.8079407, 20.5670666 47.8077995)",,,,
167067878,Thaly Kálmán utca,residential,False,False,102.53800000000001,"LINESTRING (20.5681671 47.810254, 20.5682197 47.8101978, 20.5683752 47.8100141, 20.568504 47.8098664, 20.5685362 47.8098015, 20.5684718 47.8096934, 20.5683484 47.8095241, 20.568284 47.809434)",,,,
236375011,Báthori István utca,residential,False,False,160.446,"LINESTRING (20.5681671 47.810254, 20.5677744 47.8101186, 20.5672916 47.8099564, 20.5668625 47.8098231, 20.5665084 47.809679, 20.5662746 47.809575)",,,,
236375011,Báthori István utca,residential,False,True,44.84,"LINESTRING (20.5681671 47.810254, 20.5685684 47.8103924, 20.568696 47.8104445)",,,,
167067881,Babits Mihály utca,residential,False,True,17.525,"LINESTRING (20.5637067 47.8098423, 20.5634936 47.8097763)",,,,
687928043,Ady Endre utca,residential,False,True,55.585,"LINESTRING (20.5637067 47.8098423, 20.5640649 47.8094041)",,,,
236374999,Bercsényi utca,residential,False,False,178.36700000000002,"LINESTRING (20.5637067 47.8098423, 20.5639442 47.8098231, 20.5640645 47.8098325, 20.5642178 47.8098664, 20.5643754 47.8099248, 20.5646416 47.8100537, 20.5649098 47.8101978, 20.5653014 47.810432, 20.5657043 47.8106202)",,,,
687928043,Ady Endre utca,residential,False,False,173.06799999999998,"LINESTRING (20.5637067 47.8098423, 20.5635794 47.8100213, 20.5634292 47.8103239, 20.5630001 47.8110805, 20.5628697 47.8112926)",,,,
167067895,Balog Ádám utca,residential,False,False,30.091,"LINESTRING (20.5656877 47.8117037, 20.5652903 47.8116589)",,,,
167067895,Balog Ádám utca,residential,False,True,97.98400000000001,"LINESTRING (20.5656877 47.8117037, 20.5659559 47.8114551, 20.5660417 47.8113651, 20.5662402 47.8111849, 20.566326 47.8110949, 20.5664485 47.8109862)",,,,
416459374,Rákóczi utca,residential,False,True,24.601999999999997,"LINESTRING (20.5656877 47.8117037, 20.5656662 47.8118334, 20.5656501 47.8119235)",,,,
167067887,Tóth Árpád utca,residential,False,False,124.296,"LINESTRING (20.5634239 47.8086162, 20.5633112 47.8087567, 20.5632308 47.8089044, 20.5632415 47.8089837, 20.5633595 47.8090918, 20.5635043 47.8092143, 20.5636921 47.8093116, 20.5638745 47.8093836, 20.5640649 47.8094041)",,,,
236374999,Bercsényi utca,residential,False,False,59.58,"LINESTRING (20.566959 47.8112282, 20.5676939 47.8114368)",,,,
236374999,Bercsényi utca,residential,False,True,28.806,"LINESTRING (20.566959 47.8112282, 20.5666524 47.811071)",,,,
236375001,Rákóczi utca,residential,False,True,125.42099999999999,"LINESTRING (20.566959 47.8112282, 20.5662085 47.8117056, 20.5656501 47.8119235)",,,,
380482597,Jegenyesor utca,residential,False,True,205.316,"LINESTRING (20.560107 47.8117827, 20.5602762 47.8114548, 20.5609241 47.8100199)",,,,
687928043,Ady Endre utca,residential,False,True,82.64,"LINESTRING (20.560107 47.8117827, 20.5602701 47.8117972, 20.5606413 47.8118545, 20.5611933 47.8119227)",,,,
167067895,Balog Ádám utca,residential,False,True,185.629,"LINESTRING (20.5628697 47.8112926, 20.5636116 47.8114263, 20.5641588 47.811538, 20.5650493 47.8116317, 20.5652903 47.8116589)",,,,
687928043,Ady Endre utca,residential,False,False,165.217,"LINESTRING (20.5628697 47.8112926, 20.5627962 47.8114119, 20.5624805 47.8117396, 20.5622396 47.8119175, 20.5618784 47.8120042, 20.5615428 47.8119806, 20.5611933 47.8119227)",,,,
687928043,Ady Endre utca,residential,False,True,173.06799999999998,"LINESTRING (20.5628697 47.8112926, 20.5630001 47.8110805, 20.5634292 47.8103239, 20.5635794 47.8100213, 20.5637067 47.8098423)",,,,
167067881,Babits Mihály utca,residential,False,False,53.376999999999995,"LINESTRING (20.5629357 47.8094917, 20.56322 47.8095782, 20.5633702 47.809679, 20.5634936 47.8097763)",,,,
167067883,Vak Bottyán utca,residential,False,True,164.427,"LINESTRING (20.5665567 47.8085334, 20.5669 47.8086739, 20.5671201 47.8087783, 20.5673721 47.8089044, 20.5675813 47.8090522, 20.5678066 47.8092143, 20.5679514 47.8093043, 20.5681338 47.8093692, 20.568284 47.809434)",,,,
260590715,Rákóczi utca,residential,False,True,65.488,"LINESTRING (20.5665567 47.8085334, 20.5662593 47.8089044, 20.5660854 47.8090246)",,,,
"[687928046, 1022432518]",Rákóczi utca,residential,False,False,40.516,"LINESTRING (20.5665567 47.8085334, 20.5666733 47.8083689, 20.5667899 47.8082044)",,,,
221966918,Gaál István utca,residential,False,False,40.092,"LINESTRING (20.5713149 47.8124783, 20.5713793 47.8127304, 20.5714545 47.8128222)",,,,
221966918,Gaál István utca,residential,False,True,91.55700000000002,"LINESTRING (20.5713149 47.8124783, 20.5714065 47.8123485, 20.5717015 47.8121684, 20.5720073 47.8119018, 20.5720955 47.811855)",,,,
236376994,Bem apó utca,residential,False,True,35.91,"LINESTRING (20.5713149 47.8124783, 20.5710789 47.8124711, 20.5708349 47.8124831)",,,,
167067881,Babits Mihály utca,residential,False,False,17.525,"LINESTRING (20.5634936 47.8097763, 20.5637067 47.8098423)",,,,
167067881,Babits Mihály utca,residential,False,True,53.376999999999995,"LINESTRING (20.5634936 47.8097763, 20.5633702 47.809679, 20.56322 47.8095782, 20.5629357 47.8094917)",,,,
236374997,Krúdy Gyula utca,residential,False,False,78.609,"LINESTRING (20.5634936 47.8097763, 20.5632041 47.8097914, 20.5624467 47.8097336)",,,,
167067890,Rákóczi utca,residential,False,True,74.301,"LINESTRING (20.5666524 47.811071, 20.5672198 47.8105221)",,,,
236374999,Bercsényi utca,residential,False,False,28.806,"LINESTRING (20.5666524 47.811071, 20.566959 47.8112282)",,,,
236374999,Bercsényi utca,residential,False,True,17.91,"LINESTRING (20.5666524 47.811071, 20.5664485 47.8109862)",,,,
687939699,Rákóczi utca,residential,False,True,12.147,"LINESTRING (20.5660854 47.8090246, 20.5660312 47.8091276)",,,,
260590714,Rákóczi utca,residential,True,False,160.72099999999998,"LINESTRING (20.5660854 47.8090246, 20.5660613 47.8089515, 20.5661111 47.8088187, 20.5663201 47.8084177, 20.5665528 47.8081274, 20.5667365 47.807916, 20.5669426 47.807727)",,,,
260590715,Rákóczi utca,residential,False,False,65.488,"LINESTRING (20.5660854 47.8090246, 20.5662593 47.8089044, 20.5665567 47.8085334)",,,,
221966918,Gaál István utca,residential,False,False,41.501999999999995,"LINESTRING (20.5716587 47.8130177, 20.5719265 47.8132996, 20.5719379 47.8133377)",,,,
221966918,Gaál István utca,residential,False,True,26.605999999999998,"LINESTRING (20.5716587 47.8130177, 20.5714973 47.8128745, 20.5714545 47.8128222)",,,,
236374998,Ady Endre utca,residential,False,False,169.25900000000001,"LINESTRING (20.5650162 47.8069292, 20.5647277 47.8073325, 20.564486 47.8077534, 20.5643822 47.8081088, 20.5643219 47.8083671)",,,,
1022432521,,secondary,True,False,12.215,"LINESTRING (20.5650162 47.8069292, 20.5649906 47.8069155, 20.5649735 47.8068968, 20.5649669 47.8068753, 20.5649715 47.8068535, 20.5649868 47.8068341)",,1,roundabout,
687931952,Mátyás király út,secondary,False,False,11.893,"LINESTRING (20.5669426 47.807727, 20.5668218 47.8076573)",33108,,,
687931952,Mátyás király út,secondary,False,True,12.278,"LINESTRING (20.5669426 47.807727, 20.5670666 47.8077995)",33108,,,
416459371,Rákóczi utca,residential,False,False,29.328,"LINESTRING (20.565693 47.8097439, 20.5660069 47.8099024)",,,,
167067875,Rákóczi utca,residential,False,False,38.599,"LINESTRING (20.565693 47.8097439, 20.5657145 47.8096862, 20.5658825 47.8094216)",,,,
308303597,Tóth Árpád utca,residential,False,True,125.684,"LINESTRING (20.565693 47.8097439, 20.5653443 47.8096286, 20.5649366 47.8095205, 20.564561 47.8094541, 20.5642988 47.8094012, 20.5641373 47.8093292)",,,,
236375001,Rákóczi utca,residential,False,False,125.42099999999999,"LINESTRING (20.5656501 47.8119235, 20.5662085 47.8117056, 20.566959 47.8112282)",,,,
236375001,Rákóczi utca,residential,False,True,60.435,"LINESTRING (20.5656501 47.8119235, 20.5655643 47.8120171, 20.5653175 47.8122009, 20.5651137 47.812327)",,,,
416459374,Rákóczi utca,residential,False,False,24.601999999999997,"LINESTRING (20.5656501 47.8119235, 20.5656662 47.8118334, 20.5656877 47.8117037)",,,,
167067878,Thaly Kálmán utca,residential,False,False,185.72,"LINESTRING (20.568284 47.809434, 20.5682679 47.809362, 20.5682679 47.8092611, 20.5682679 47.8091602, 20.5681768 47.8090197, 20.5679997 47.808872, 20.5675867 47.8086378, 20.5671414 47.8083712, 20.5667899 47.8082044)",,,,
167067878,Thaly Kálmán utca,residential,False,True,102.538,"LINESTRING (20.568284 47.809434, 20.5683484 47.8095241, 20.5684718 47.8096934, 20.5685362 47.8098015, 20.568504 47.8098664, 20.5683752 47.8100141, 20.5682197 47.8101978, 20.5681671 47.810254)",,,,
167067883,Vak Bottyán utca,residential,False,False,164.427,"LINESTRING (20.568284 47.809434, 20.5681338 47.8093692, 20.5679514 47.8093043, 20.5678066 47.8092143, 20.5675813 47.8090522, 20.5673721 47.8089044, 20.5671201 47.8087783, 20.5669 47.8086739, 20.5665567 47.8085334)",,,,
236375008,Morvay János utca,residential,False,True,86.753,"LINESTRING (20.5697457 47.8092174, 20.5693301 47.8096682, 20.5691425 47.8098841)",,,,
1117312348,Mátyás király út,secondary,False,False,24.6,"LINESTRING (20.5697457 47.8092174, 20.5695619 47.8091221, 20.5694834 47.8090836)",33108,,,
1117312348,Mátyás király út,secondary,False,True,111.923,"LINESTRING (20.5697457 47.8092174, 20.5703694 47.8095271, 20.5708748 47.8098744)",33108,,,
167067875,Rákóczi utca,residential,False,False,34.753,"LINESTRING (20.5658825 47.8094216, 20.5660095 47.8092215, 20.5660312 47.8091276)",,,,
167067875,Rákóczi utca,residential,False,True,38.599,"LINESTRING (20.5658825 47.8094216, 20.5657145 47.8096862, 20.565693 47.8097439)",,,,
236375011,Báthori István utca,residential,False,True,33.938,"LINESTRING (20.5658825 47.8094216, 20.5660954 47.8094953, 20.5662746 47.809575)",,,,
157663339,Szomolyai út,residential,False,True,13.536,"LINESTRING (20.5676939 47.8114368, 20.5676061 47.8115433)",,,,
236374999,Bercsényi utca,residential,False,True,59.58,"LINESTRING (20.5676939 47.8114368, 20.566959 47.8112282)",,,,
157663339,Szomolyai út,residential,False,False,46.935,"LINESTRING (20.5676939 47.8114368, 20.5678819 47.8112435, 20.5681384 47.8111605)",,,,
22982883,József Attila utca,residential,False,True,18.374,"LINESTRING (20.5720244 47.8062264, 20.5717878 47.8061811)",,,,
22982883,József Attila utca,residential,False,False,51.428,"LINESTRING (20.5720244 47.8062264, 20.5722162 47.806296, 20.5725488 47.8064473, 20.5726058 47.8064733)",,,,
167067890,Rákóczi utca,residential,False,False,74.301,"LINESTRING (20.5672198 47.8105221, 20.5666524 47.811071)",,,,
416459371,Rákóczi utca,residential,False,False,90.628,"LINESTRING (20.5672198 47.8105221, 20.5674257 47.8106085, 20.5678603 47.8107454, 20.5682821 47.8109139)",,,,
416459371,Rákóczi utca,residential,False,True,84.99,"LINESTRING (20.5672198 47.8105221, 20.5671682 47.8105004, 20.5668947 47.8103563, 20.5665567 47.8101762, 20.5663117 47.8100621)",,,,
236375006,Rákóczi utca,residential,False,True,52.795,"LINESTRING (20.5651137 47.812327, 20.5657293 47.8125605)",,,,
236375001,Rákóczi utca,residential,False,False,60.435,"LINESTRING (20.5651137 47.812327, 20.5653175 47.8122009, 20.5655643 47.8120171, 20.5656501 47.8119235)",,,,
236375001,Rákóczi utca,residential,False,True,65.432,"LINESTRING (20.5651137 47.812327, 20.5649581 47.812417, 20.5647596 47.8125539, 20.5646362 47.8126692, 20.5645269 47.8127609)",,,,
236375011,Báthori István utca,residential,False,True,48.006,"LINESTRING (20.568696 47.8104445, 20.5691725 47.8107343)",,,,
236375008,Morvay János utca,residential,False,False,39.081999999999994,"LINESTRING (20.568696 47.8104445, 20.5688907 47.8101738, 20.5689289 47.8101299)",,,,
236375008,Morvay János utca,residential,False,True,60.766999999999996,"LINESTRING (20.568696 47.8104445, 20.5686327 47.8105149, 20.5683806 47.8107742, 20.5682821 47.8109139)",,,,
236375011,Báthori István utca,residential,False,False,44.84,"LINESTRING (20.568696 47.8104445, 20.5685684 47.8103924, 20.5681671 47.810254)",,,,
22982883,József Attila utca,residential,False,False,58.166,"LINESTRING (20.5710548 47.8060046, 20.5715081 47.8061086, 20.5717878 47.8061811)",,,,
22982883,József Attila utca,residential,False,True,22.533,"LINESTRING (20.5710548 47.8060046, 20.5709166 47.8059886, 20.5707561 47.8059767)",,,,
221550532,László Károly utca,residential,False,True,95.125,"LINESTRING (20.5710548 47.8060046, 20.5709673 47.8061716, 20.5707327 47.8065272, 20.57055 47.8067894)",,,,
221550806,Honvéd utca,residential,False,False,35.383,"LINESTRING (20.57055 47.8067894, 20.5701544 47.8066143)",,,,
221550532,László Károly utca,residential,False,False,95.125,"LINESTRING (20.57055 47.8067894, 20.5707327 47.8065272, 20.5709673 47.8061716, 20.5710548 47.8060046)",,,,
221550532,László Károly utca,residential,False,True,21.024,"LINESTRING (20.57055 47.8067894, 20.5705661 47.8068532, 20.5705197 47.8069736)",,,,
221551387,Patkó köz,residential,False,False,37.673,"LINESTRING (20.5705197 47.8069736, 20.5708664 47.8072197)",,,,
221550532,László Károly utca,residential,False,False,21.024,"LINESTRING (20.5705197 47.8069736, 20.5705661 47.8068532, 20.57055 47.8067894)",,,,
221550532,László Károly utca,residential,False,True,253.07099999999997,"LINESTRING (20.5705197 47.8069736, 20.5705167 47.8070559, 20.5703347 47.8073777, 20.5703177 47.8074436, 20.5703016 47.8075337, 20.570323 47.8076129, 20.5703284 47.8076688, 20.5702962 47.807739, 20.5702219 47.8078622, 20.5701497 47.8080758, 20.5700779 47.8082411, 20.5700801 47.8083835, 20.5700545 47.8084927, 20.5699397 47.8086238, 20.5694834 47.8090836)",,,,
1117312348,Mátyás király út,secondary,False,False,54.791,"LINESTRING (20.5694834 47.8090836, 20.5689081 47.8087778)",33108,,,
221550532,László Károly utca,residential,False,False,253.07100000000003,"LINESTRING (20.5694834 47.8090836, 20.5699397 47.8086238, 20.5700545 47.8084927, 20.5700801 47.8083835, 20.5700779 47.8082411, 20.5701497 47.8080758, 20.5702219 47.8078622, 20.5702962 47.807739, 20.5703284 47.8076688, 20.570323 47.8076129, 20.5703016 47.8075337, 20.5703177 47.8074436, 20.5703347 47.8073777, 20.5705167 47.8070559, 20.5705197 47.8069736)",,,,
1117312348,Mátyás király út,secondary,False,True,24.6,"LINESTRING (20.5694834 47.8090836, 20.5695619 47.8091221, 20.5697457 47.8092174)",33108,,,
416459376,Márta utca,residential,False,True,11.203,"LINESTRING (20.5685681 47.8114745, 20.5687181 47.8114762)",,,,
167067892,Márta utca,residential,False,True,46.547999999999995,"LINESTRING (20.5685681 47.8114745, 20.5685536 47.8115354, 20.5682456 47.8118263)",,,,
416459376,Márta utca,residential,False,False,47.871,"LINESTRING (20.5685681 47.8114745, 20.5684593 47.8113966, 20.5682308 47.8112651, 20.5681384 47.8111605)",,,,
157663339,Szomolyai út,residential,False,False,13.536,"LINESTRING (20.5676061 47.8115433, 20.5676939 47.8114368)",,,,
236375016,Judit utca,residential,False,False,57.191,"LINESTRING (20.5676061 47.8115433, 20.5682456 47.8118263)",,,,
157663339,Szomolyai út,residential,False,True,170.747,"LINESTRING (20.5676061 47.8115433, 20.5675344 47.8116121, 20.5664616 47.8124047, 20.5661241 47.8127103)",,,,
236375016,Judit utca,residential,False,False,3.224,"LINESTRING (20.5682456 47.8118263, 20.5682816 47.8118423)",,,,
236375016,Judit utca,residential,False,True,57.191,"LINESTRING (20.5682456 47.8118263, 20.5676061 47.8115433)",,,,
167067892,Márta utca,residential,False,False,46.547999999999995,"LINESTRING (20.5682456 47.8118263, 20.5685536 47.8115354, 20.5685681 47.8114745)",,,,
236375016,Judit utca,residential,False,True,3.224,"LINESTRING (20.5682816 47.8118423, 20.5682456 47.8118263)",,,,
236375016,Judit utca,residential,False,False,86.832,"LINESTRING (20.5682816 47.8118423, 20.568779 47.8120168, 20.5693645 47.8119239)",,,,
22982883,József Attila utca,residential,False,False,54.776,"LINESTRING (20.5686773 47.8052894, 20.5692927 47.8055574)",,,,
