osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes
"[1117125093, 202853421]",46309,Kossuth Lajos utca,tertiary,False,False,253.161,"LINESTRING (19.432331 47.1284946, 19.4324682 47.128506, 19.4326217 47.1285301, 19.4327505 47.1285703, 19.4330309 47.1287042, 19.43434 47.1293487, 19.43511 47.1297278)",,
202853421,46309,Kossuth Lajos utca,tertiary,False,True,42.699,"LINESTRING (19.432331 47.1284946, 19.4320437 47.1285, 19.431768 47.1285183)",,
81891592,,Baross Gábor utca,residential,False,False,13.221,"LINESTRING (19.4373109 47.1338027, 19.4374128 47.1337061)",,
315739274,4607,Bartók Béla utca,secondary,False,False,21.779,"LINESTRING (19.4373109 47.1338027, 19.4370772 47.1336883)",,2
202840593,,Iskola utca,residential,False,True,119.823,"LINESTRING (19.4346556 47.1338072, 19.4333552 47.1331919)",,
315739274,4607,Bartók Béla utca,secondary,False,True,21.779,"LINESTRING (19.4370772 47.1336883, 19.4373109 47.1338027)",,2
"[202840585, 202840583]",4607,Bartók Béla utca,secondary,False,False,378.313,"LINESTRING (19.4370772 47.1336883, 19.4368769 47.1335904, 19.4343526 47.1323556, 19.4330167 47.1317022)",,2
80399895,,Rózsa utca,residential,False,False,171.656,"LINESTRING (19.4302945 47.1316024, 19.4321219 47.1325176)",,
202879832,,Örkény István utca,residential,False,False,94.034,"LINESTRING (19.4302945 47.1316024, 19.4311041 47.1309607)",,
202879832,,Örkény István utca,residential,False,True,116.98100000000001,"LINESTRING (19.4302945 47.1316024, 19.4299218 47.1319158, 19.4293322 47.1324259)",,
78800127,,Bem utca,residential,False,False,5.307,"LINESTRING (19.4320821 47.1325569, 19.4321219 47.1325176)",,
78800127,,Bem utca,residential,False,True,110.812,"LINESTRING (19.4320821 47.1325569, 19.4312265 47.1333658)",,
202840593,,Iskola utca,residential,False,False,119.416,"LINESTRING (19.4320821 47.1325569, 19.4333552 47.1331919)",,
78800127,,Bem utca,residential,False,False,43.556,"LINESTRING (19.4340933 47.1306867, 19.4344301 47.130369)",,
78800127,,Bem utca,residential,False,True,75.016,"LINESTRING (19.4340933 47.1306867, 19.4335133 47.1312339)",,
78800127,,Bem utca,residential,False,True,87.914,"LINESTRING (19.43511 47.1297278, 19.4344301 47.130369)",,
1117125093,46309,Kossuth Lajos utca,tertiary,False,False,19.975,"LINESTRING (19.43511 47.1297278, 19.4353236 47.1298334)",,
"[202853421, 1117125093]",46309,Kossuth Lajos utca,tertiary,False,True,253.161,"LINESTRING (19.43511 47.1297278, 19.43434 47.1293487, 19.4330309 47.1287042, 19.4327505 47.1285703, 19.4326217 47.1285301, 19.4324682 47.128506, 19.432331 47.1284946)",,
82033607,,Nefelejcs utca,residential,False,False,179.056,"LINESTRING (19.4278777 47.1336698, 19.4259639 47.1327222)",,
202879832,,Örkény István utca,residential,False,False,58.428,"LINESTRING (19.4278777 47.1336698, 19.42837 47.1332649)",,
"[78800127, 82033607]",,"['Bem utca', 'Nefelejcs utca']",residential,False,"[False, True]",247.159,"LINESTRING (19.4278777 47.1336698, 19.42855 47.1340322, 19.4298084 47.134658, 19.4302952 47.1341833)",,
202879832,,Örkény István utca,residential,False,True,58.428,"LINESTRING (19.42837 47.1332649, 19.4278777 47.1336698)",,
82033606,,Kun utca,residential,False,False,177.906,"LINESTRING (19.42837 47.1332649, 19.4286858 47.133401, 19.4302952 47.1341833)",,
202879832,,Örkény István utca,residential,False,False,118.342,"LINESTRING (19.42837 47.1332649, 19.428514 47.1331296, 19.4293322 47.1324259)",,
78800127,,Bem utca,residential,False,False,115.005,"LINESTRING (19.4302952 47.1341833, 19.4312265 47.1333658)",,
"[82033607, 78800127]",,"['Bem utca', 'Nefelejcs utca']",residential,False,"[False, True]",247.159,"LINESTRING (19.4302952 47.1341833, 19.4298084 47.134658, 19.42855 47.1340322, 19.4278777 47.1336698)",,
82033606,,Kun utca,residential,False,True,177.906,"LINESTRING (19.4302952 47.1341833, 19.4286858 47.133401, 19.42837 47.1332649)",,
202840593,,Iskola utca,residential,False,False,119.823,"LINESTRING (19.4333552 47.1331919, 19.4346556 47.1338072)",,
202840593,,Iskola utca,residential,False,True,119.416,"LINESTRING (19.4333552 47.1331919, 19.4320821 47.1325569)",,
"[202853408, 202853410, 202853407]",,Ady Endre utca,residential,False,True,255.565,"LINESTRING (19.4307937 47.126402, 19.4307432 47.1264923, 19.4307381 47.1268115, 19.4307372 47.1270608, 19.4308435 47.1274041, 19.4310861 47.1277483, 19.4314057 47.1281625, 19.431768 47.1285183)",,
202853409,,Ady Endre utca,residential,False,False,86.79599999999999,"LINESTRING (19.4307937 47.126402, 19.4308698 47.1262293, 19.4311028 47.1258797, 19.4310822 47.125821, 19.4309443 47.1256963)",,
78800127,,Bem utca,residential,False,False,87.914,"LINESTRING (19.4344301 47.130369, 19.43511 47.1297278)",,
78800127,,Bem utca,residential,False,True,43.556,"LINESTRING (19.4344301 47.130369, 19.4340933 47.1306867)",,
81824808,,Ady Endre utca,residential,False,False,202.161,"LINESTRING (19.4344301 47.130369, 19.4325265 47.1294024, 19.4323884 47.1293157, 19.4323255 47.1292551)",,
81824808,,Ady Endre utca,residential,False,False,92.212,"LINESTRING (19.4323255 47.1292551, 19.4322758 47.1291808, 19.432014 47.128865, 19.4318619 47.1286605, 19.431768 47.1285183)",,
81824808,,Ady Endre utca,residential,False,True,202.161,"LINESTRING (19.4323255 47.1292551, 19.4323884 47.1293157, 19.4325265 47.1294024, 19.4344301 47.130369)",,
"[202879826, 81832635]",,"['József Attila utca', 'Ady Endre köz']",residential,False,True,334.79200000000003,"LINESTRING (19.4323255 47.1292551, 19.4313155 47.1300447, 19.4312927 47.1300739, 19.4312882 47.1301082, 19.4312994 47.1301405, 19.431326 47.1301683, 19.4317297 47.1303658, 19.4335133 47.1312339)",,
78800127,,Bem utca,residential,False,False,75.016,"LINESTRING (19.4335133 47.1312339, 19.4340933 47.1306867)",,
78800127,,Bem utca,residential,False,True,51.226,"LINESTRING (19.4335133 47.1312339, 19.4331171 47.1316075)",,
"[202879826, 81832635]",,"['József Attila utca', 'Ady Endre köz']",residential,False,False,334.792,"LINESTRING (19.4335133 47.1312339, 19.4317297 47.1303658, 19.431326 47.1301683, 19.4312994 47.1301405, 19.4312882 47.1301082, 19.4312927 47.1300739, 19.4313155 47.1300447, 19.4323255 47.1292551)",,
81891596,,Arany János utca,residential,False,True,258.488,"LINESTRING (19.4277963 47.1309299, 19.4296511 47.1295112, 19.4300686 47.1291938)",,
202840591,,Móricz Zsigmond utca,residential,False,True,242.972,"LINESTRING (19.4277963 47.1309299, 19.4268362 47.1317928, 19.4261611 47.132497, 19.4259639 47.1327222)",,
1117125093,46309,Kossuth Lajos utca,tertiary,False,True,19.975,"LINESTRING (19.4353236 47.1298334, 19.43511 47.1297278)",,
202840596,,Fő utca,residential,False,True,322.39899999999994,"LINESTRING (19.4309443 47.1256963, 19.4307229 47.1255699, 19.4306503 47.125559, 19.4305394 47.1255746, 19.4300856 47.1258306, 19.4289331 47.1264809, 19.4283877 47.1267751, 19.4280927 47.12697, 19.4279854 47.1270381, 19.427741 47.1270979, 19.4275636 47.1271321)",,
202853409,,Ady Endre utca,residential,False,True,86.79599999999999,"LINESTRING (19.4309443 47.1256963, 19.4310822 47.125821, 19.4311028 47.1258797, 19.4308698 47.1262293, 19.4307937 47.126402)",,
"[327832611, 202840588, 202853414, 887348727]",5,Fő utca,primary,False,True,300.031,"LINESTRING (19.4309443 47.1256963, 19.4303271 47.1260199, 19.429131 47.1266615, 19.4283371 47.1270899, 19.4281854 47.1271718, 19.4278277 47.1273648)",50,
202840591,,Móricz Zsigmond utca,residential,False,False,47.174,"LINESTRING (19.424643 47.1335775, 19.4251256 47.1333088)",,
38795802,5205,Tatárszentgyörgyi út,secondary,False,True,197.729,"LINESTRING (19.4258633 47.1257819, 19.4269952 47.1266614, 19.4275636 47.1271321)",,
38795802,5205,Tatárszentgyörgyi út,secondary,False,False,9.312,"LINESTRING (19.4276412 47.1271971, 19.4275636 47.1271321)",,
38795802,5205,Tatárszentgyörgyi út,secondary,False,True,23.384,"LINESTRING (19.4276412 47.1271971, 19.4277297 47.1272763, 19.4278277 47.1273648)",,
202840585,4607,Bartók Béla utca,secondary,False,False,214.55300000000003,"LINESTRING (19.4312892 47.1308244, 19.4311111 47.1306881, 19.4309896 47.1305602, 19.4308998 47.1304343, 19.4308198 47.130278, 19.4307818 47.1301442, 19.4307496 47.1300009, 19.4307335 47.1298623, 19.430704 47.1297071, 19.4306564 47.1295754, 19.4305805 47.1294188, 19.4304599 47.1292646, 19.43031 47.1291174, 19.4302513 47.1290748)",,2
202840585,4607,Bartók Béla utca,secondary,False,True,163.23200000000003,"LINESTRING (19.4312892 47.1308244, 19.431451 47.130927, 19.4316646 47.1310396, 19.4328731 47.1316318, 19.4330167 47.1317022)",,2
202879832,,Örkény István utca,residential,False,True,20.636000000000003,"LINESTRING (19.4312892 47.1308244, 19.431171 47.1309131, 19.4311041 47.1309607)",,
78800127,,Bem utca,residential,False,False,110.812,"LINESTRING (19.4312265 47.1333658, 19.4320821 47.1325569)",,
78800127,,Bem utca,residential,False,True,115.005,"LINESTRING (19.4312265 47.1333658, 19.4302952 47.1341833)",,
82033605,,Erkel Ferenc utca,residential,False,False,177.366,"LINESTRING (19.4312265 47.1333658, 19.4308987 47.1331974, 19.4293322 47.1324259)",,
82033605,,Erkel Ferenc utca,residential,False,True,177.366,"LINESTRING (19.4293322 47.1324259, 19.4308987 47.1331974, 19.4312265 47.1333658)",,
202879832,,Örkény István utca,residential,False,False,116.98100000000001,"LINESTRING (19.4293322 47.1324259, 19.4299218 47.1319158, 19.4302945 47.1316024)",,
202879832,,Örkény István utca,residential,False,True,118.342,"LINESTRING (19.4293322 47.1324259, 19.428514 47.1331296, 19.42837 47.1332649)",,
202840591,,Móricz Zsigmond utca,residential,False,False,90.972,"LINESTRING (19.4251256 47.1333088, 19.4259639 47.1327222)",,
202840591,,Móricz Zsigmond utca,residential,False,True,47.174,"LINESTRING (19.4251256 47.1333088, 19.424643 47.1335775)",,
82033607,,Nefelejcs utca,residential,False,True,179.056,"LINESTRING (19.4259639 47.1327222, 19.4278777 47.1336698)",,
202840591,,Móricz Zsigmond utca,residential,False,True,90.972,"LINESTRING (19.4259639 47.1327222, 19.4251256 47.1333088)",,
202840591,,Móricz Zsigmond utca,residential,False,False,242.97199999999998,"LINESTRING (19.4259639 47.1327222, 19.4261611 47.132497, 19.4268362 47.1317928, 19.4277963 47.1309299)",,
78800127,,Bem utca,residential,False,False,51.226,"LINESTRING (19.4331171 47.1316075, 19.4335133 47.1312339)",,
78800127,,Bem utca,residential,False,True,12.983,"LINESTRING (19.4331171 47.1316075, 19.4330167 47.1317022)",,
80399872,,Bartók Béla utca,residential,False,False,400.062,"LINESTRING (19.4331171 47.1316075, 19.4374128 47.1337061)",,
82164670,,Bartók Béla utca,residential,False,True,165.5,"LINESTRING (19.4311041 47.1309607, 19.4329053 47.1318055)",,
202879832,,Örkény István utca,residential,False,True,94.034,"LINESTRING (19.4311041 47.1309607, 19.4302945 47.1316024)",,
202879832,,Örkény István utca,residential,False,False,20.636000000000003,"LINESTRING (19.4311041 47.1309607, 19.431171 47.1309131, 19.4312892 47.1308244)",,
78800127,,Bem utca,residential,False,False,14.246,"LINESTRING (19.4329053 47.1318055, 19.4330167 47.1317022)",,
78800127,,Bem utca,residential,False,True,98.903,"LINESTRING (19.4329053 47.1318055, 19.4321219 47.1325176)",,
82164670,,Bartók Béla utca,residential,False,False,165.5,"LINESTRING (19.4329053 47.1318055, 19.4311041 47.1309607)",,
80399872,,Bartók Béla utca,residential,False,True,400.062,"LINESTRING (19.4374128 47.1337061, 19.4331171 47.1316075)",,
81891592,,Baross Gábor utca,residential,False,True,13.221,"LINESTRING (19.4374128 47.1337061, 19.4373109 47.1338027)",,
82164843,,Hunyadi utca,residential,False,False,226.362,"LINESTRING (19.4300686 47.1291938, 19.4280612 47.1276842)",,
81891596,,Arany János utca,residential,False,False,258.488,"LINESTRING (19.4300686 47.1291938, 19.4296511 47.1295112, 19.4277963 47.1309299)",,
81891596,,Arany János utca,residential,False,True,19.134999999999998,"LINESTRING (19.4300686 47.1291938, 19.4301276 47.1291562, 19.4302513 47.1290748)",,
82164843,,Hunyadi utca,residential,False,True,226.362,"LINESTRING (19.4280612 47.1276842, 19.4300686 47.1291938)",,
38795802,5205,Tatárszentgyörgyi út,secondary,False,True,9.312,"LINESTRING (19.4275636 47.1271321, 19.4276412 47.1271971)",,
38795802,5205,Tatárszentgyörgyi út,secondary,False,False,197.729,"LINESTRING (19.4275636 47.1271321, 19.4269952 47.1266614, 19.4258633 47.1257819)",,
202840596,,Fő utca,residential,False,False,322.39899999999994,"LINESTRING (19.4275636 47.1271321, 19.427741 47.1270979, 19.4279854 47.1270381, 19.4280927 47.12697, 19.4283877 47.1267751, 19.4289331 47.1264809, 19.4300856 47.1258306, 19.4305394 47.1255746, 19.4306503 47.125559, 19.4307229 47.1255699, 19.4309443 47.1256963)",,
78800127,,Bem utca,residential,False,False,12.983,"LINESTRING (19.4330167 47.1317022, 19.4331171 47.1316075)",,
78800127,,Bem utca,residential,False,True,14.246,"LINESTRING (19.4330167 47.1317022, 19.4329053 47.1318055)",,
202840585,4607,Bartók Béla utca,secondary,False,False,163.232,"LINESTRING (19.4330167 47.1317022, 19.4328731 47.1316318, 19.4316646 47.1310396, 19.431451 47.130927, 19.4312892 47.1308244)",,2
"[202840585, 202840583]",4607,Bartók Béla utca,secondary,False,True,378.313,"LINESTRING (19.4330167 47.1317022, 19.4343526 47.1323556, 19.4368769 47.1335904, 19.4370772 47.1336883)",,2
78800127,,Bem utca,residential,False,False,98.903,"LINESTRING (19.4321219 47.1325176, 19.4329053 47.1318055)",,
78800127,,Bem utca,residential,False,True,5.307,"LINESTRING (19.4321219 47.1325176, 19.4320821 47.1325569)",,
80399895,,Rózsa utca,residential,False,True,171.656,"LINESTRING (19.4321219 47.1325176, 19.4302945 47.1316024)",,
