osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,access
250323973,2,2408,Fő utca,secondary,40,False,False,19.14,"LINESTRING (19.6981454 47.9197385, 19.6982899 47.9198808)",,,
188491272,2,2408,Fő utca,secondary,40,False,True,202.22099999999998,"LINESTRING (19.6981454 47.9197385, 19.6980303 47.9195382, 19.6979477 47.9193403, 19.6978843 47.9190818, 19.6978897 47.9186695, 19.6978954 47.918514, 19.6979065 47.9179454)",,,
350308913,,,Deák Ferenc utca,residential,50,True,False,115.74100000000001,"LINESTRING (19.6981454 47.9197385, 19.6980529 47.9196907, 19.697797 47.9195584, 19.6977313 47.9195247, 19.6975337 47.9194232, 19.697268 47.9192868, 19.6968652 47.9191573)",,,
1117551309,2,2408,Fő utca,secondary,50,False,False,58.776,"LINESTRING (19.6976022 47.9165978, 19.6977446 47.9171177)",,,
250323977,,24302,Hársfa út,tertiary,50,False,True,46.015,"LINESTRING (19.6957443 47.9166611, 19.6956305 47.9167167, 19.6955054 47.9167604, 19.6952078 47.9168643)",,,
307880883,,,Kossuth Lajos utca,residential,50,False,True,140.862,"LINESTRING (19.6957443 47.9166611, 19.6958375 47.9168559, 19.6959668 47.9172171, 19.6960839 47.917473, 19.6961116 47.9176753, 19.6961085 47.9178198, 19.6960915 47.9178944)",,,
188491260,,,Major utca,residential,50,False,False,30.942,"LINESTRING (19.6952078 47.9168643, 19.6950826 47.9168705, 19.6950691 47.9168724, 19.6947991 47.9169103)",,,
250323977,,24302,Hársfa út,tertiary,50,False,False,46.015,"LINESTRING (19.6952078 47.9168643, 19.6955054 47.9167604, 19.6956305 47.9167167, 19.6957443 47.9166611)",,,
250323977,,24302,Hársfa út,tertiary,50,False,True,278.992,"LINESTRING (19.6952078 47.9168643, 19.6948084 47.9170643, 19.6942052 47.9174365, 19.6940832 47.9175197, 19.6939547 47.9176335, 19.6938343 47.9177647, 19.6937448 47.917912, 19.6936825 47.9181254, 19.6936499 47.9183078, 19.6936499 47.9185238, 19.6936631 47.9189595)",,,
188491260,,,Major utca,residential,50,False,False,66.002,"LINESTRING (19.6947991 47.9169103, 19.6939395 47.9170532)",,,
188491260,,,Major utca,residential,50,False,True,30.942,"LINESTRING (19.6947991 47.9169103, 19.6950691 47.9168724, 19.6950826 47.9168705, 19.6952078 47.9168643)",,,
188491173,,,Major utca,residential,50,False,True,14.028,"LINESTRING (19.6939395 47.9170532, 19.6939985 47.917173)",,,
188491260,,,Major utca,residential,50,False,True,66.002,"LINESTRING (19.6939395 47.9170532, 19.6947991 47.9169103)",,,
188491172,,,Rózsa utca,residential,50,False,False,38.34,"LINESTRING (19.7029503 47.9171135, 19.7028735 47.9171317, 19.702802 47.9171546, 19.702716 47.9172096, 19.7026218 47.9173538)",,,
188491172,,,Rózsa utca,residential,50,False,True,103.471,"LINESTRING (19.7029503 47.9171135, 19.7029775 47.9171087, 19.703034 47.9170988, 19.7031361 47.9170904, 19.7033032 47.9170946, 19.704314 47.9172335)",,,
188491173,,,Major utca,residential,50,False,False,14.028,"LINESTRING (19.6939985 47.917173, 19.6939395 47.9170532)",,,
188491172,,,Rózsa utca,residential,50,False,True,43.63,"LINESTRING (19.704314 47.9172335, 19.7048896 47.9173052)",,,
188491172,,,Rózsa utca,residential,50,False,False,103.471,"LINESTRING (19.704314 47.9172335, 19.7033032 47.9170946, 19.7031361 47.9170904, 19.703034 47.9170988, 19.7029775 47.9171087, 19.7029503 47.9171135)",,,
