osmid,oneway,ref,name,highway,reversed,length,geometry,junction
168757071,False,7207,Kossuth Lajos utca,secondary,True,89.244,"LINESTRING (18.1343135 47.1129471, 18.1343688 47.1127691, 18.134417 47.112645, 18.134473 47.1124872, 18.1345156 47.1124212, 18.1346424 47.1121782)",
168757085,True,7207,Kossuth Lajos utca,secondary,False,33.381,"LINESTRING (18.1343135 47.1129471, 18.1343237 47.1131118, 18.1343295 47.1132471)",
168757095,True,7202;7207,Veszprémi út,secondary,False,19.103,"LINESTRING (18.1338404 47.1131979, 18.1340427 47.1132046, 18.1340898 47.1132158)",
1243719231,False,7202;7207,Veszprémi út,secondary,False,156.22899999999998,"LINESTRING (18.1338404 47.1131979, 18.1337153 47.1131745, 18.1335902 47.1131564, 18.1334081 47.1131555, 18.1317855 47.1132125)",
168757097,False,7202,Veszprémi út,secondary,False,43.166,"LINESTRING (18.1317855 47.1132125, 18.1312164 47.1132389)",
1243719231,False,7202;7207,Veszprémi út,secondary,True,156.229,"LINESTRING (18.1317855 47.1132125, 18.1334081 47.1131555, 18.1335902 47.1131564, 18.1337153 47.1131745, 18.1338404 47.1131979)",
98595643,True,7202,,secondary,False,38.440999999999995,"LINESTRING (18.1346877 47.1135678, 18.1345935 47.1135416, 18.1342153 47.1134407)",
168757077,False,7202,Ősi út,secondary,False,144.04799999999997,"LINESTRING (18.1346877 47.1135678, 18.1348677 47.1135844, 18.1350862 47.1136151, 18.1359503 47.1137084, 18.1361225 47.1137392, 18.136266 47.1137856, 18.1363541 47.1138279, 18.1364179 47.1138815, 18.136452 47.1139291)",
119214594,False,,Szabadság tér,residential,False,62.082,"LINESTRING (18.1342764 47.1152037, 18.1343355 47.1147911, 18.1343294 47.1146474)",
847072553,False,,Hősök tere,residential,False,202.535,"LINESTRING (18.1342764 47.1152037, 18.1346014 47.1151696, 18.1347975 47.1151491, 18.1353318 47.1150653, 18.1354652 47.1150468, 18.1355953 47.1150468, 18.1357366 47.1150567, 18.1366875 47.1151942, 18.1367716 47.1151957, 18.1369042 47.1151739)",
