osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,ref
69713228,Kossuth utca,residential,50,False,False,182.506,,"LINESTRING (21.0223671 46.2826502, 21.0221873 46.2842868)",,
69713228,Kossuth utca,residential,50,False,True,85.244,,"LINESTRING (21.0223671 46.2826502, 21.0224345 46.281885)",,
69713229,Állomás utca,residential,50,False,True,333.716,,"LINESTRING (21.0223671 46.2826502, 21.0267015 46.2828346)",,
"[201451827, 201451845, 69713229]",Állomás utca,residential,50,False,False,340.43,yes,"LINESTRING (21.0223671 46.2826502, 21.0212486 46.2826029, 21.0209853 46.282595, 21.017946 46.2824573)",,
35682297,Fő utca,residential,50,False,False,335.333,,"LINESTRING (21.022005 46.2859408, 21.0263623 46.2861067)",2,
69713228,Kossuth utca,residential,50,False,False,180.368,,"LINESTRING (21.022005 46.2859408, 21.0218469 46.2875592)",,
69713228,Kossuth utca,residential,50,False,True,184.459,,"LINESTRING (21.022005 46.2859408, 21.0220927 46.2851367, 21.0221404 46.2846343, 21.0221873 46.2842868)",,
104967271,Fő utca,residential,50,False,False,132.006,,"LINESTRING (21.022005 46.2859408, 21.0217612 46.2859262, 21.0212412 46.2858955, 21.0203977 46.2858456, 21.0202934 46.2858394)",,
599158255,Hunyadi János utca,residential,,False,True,181.225,,"LINESTRING (21.017946 46.2824573, 21.0177984 46.2840839)",,
"[201451827, 69713229, 201451845]",Állomás utca,residential,50,False,True,340.42999999999995,yes,"LINESTRING (21.017946 46.2824573, 21.0209853 46.282595, 21.0212486 46.2826029, 21.0223671 46.2826502)",,
279078831,Hunyadi János utca,residential,,False,False,183.121,,"LINESTRING (21.0175646 46.2857228, 21.0177984 46.2840839)",,
599158256,Hunyadi János utca,tertiary,50,False,True,131.795,,"LINESTRING (21.0175646 46.2857228, 21.0174456 46.2869052)",,44331
201448836,Fő utca,residential,50,False,True,154.559,,"LINESTRING (21.0175646 46.2857228, 21.018986 46.2857821, 21.0195722 46.2858078)",,
69713229,Állomás utca,residential,50,False,False,333.716,,"LINESTRING (21.0267015 46.2828346, 21.0223671 46.2826502)",,
201448848,Táncsics Mihály utca,residential,50,False,True,177.199,,"LINESTRING (21.0267015 46.2828346, 21.0265052 46.2844224)",,
279078831,Hunyadi János utca,residential,,False,True,183.121,,"LINESTRING (21.0177984 46.2840839, 21.0175646 46.2857228)",,
599158255,Hunyadi János utca,residential,,False,False,181.225,,"LINESTRING (21.0177984 46.2840839, 21.017946 46.2824573)",,
"[224108587, 599158254]","['Bajcsy-Zsilinszky utca', 'Hősök tere']",residential,30,False,"[False, True]",348.12100000000004,,"LINESTRING (21.0177984 46.2840839, 21.0198824 46.2841696, 21.0199882 46.2842742, 21.0197871 46.2850392, 21.0195722 46.2858078)",,
69713228,Kossuth utca,residential,50,False,True,182.506,,"LINESTRING (21.0221873 46.2842868, 21.0223671 46.2826502)",,
201448841,Bajcsy-Zsilinszky utca,residential,50,False,False,332.15,,"LINESTRING (21.0221873 46.2842868, 21.0265052 46.2844224)",,
69713228,Kossuth utca,residential,50,False,False,184.459,,"LINESTRING (21.0221873 46.2842868, 21.0221404 46.2846343, 21.0220927 46.2851367, 21.022005 46.2859408)",,
201448841,Bajcsy-Zsilinszky utca,residential,50,False,True,105.70000000000002,,"LINESTRING (21.0221873 46.2842868, 21.0220094 46.284272, 21.0216252 46.2842457, 21.0212859 46.2842142, 21.0212112 46.2842086, 21.0208498 46.2841835, 21.0208206 46.2841805)",,
201448841,Bajcsy-Zsilinszky utca,residential,50,False,True,332.15,,"LINESTRING (21.0265052 46.2844224, 21.0221873 46.2842868)",,
201448848,Táncsics Mihály utca,residential,50,False,False,177.199,,"LINESTRING (21.0265052 46.2844224, 21.0267015 46.2828346)",,
201448848,Táncsics Mihály utca,residential,50,False,True,187.608,,"LINESTRING (21.0265052 46.2844224, 21.0263623 46.2861067)",,
"[599158256, 599158257]",Hunyadi János utca,tertiary,"['30', '50']",False,False,51.303,,"LINESTRING (21.0174001 46.2873655, 21.0174216 46.2871572, 21.0174456 46.2869052)",2,44331
"[137820704, 599158258]",Hunyadi János utca,tertiary,"['30', '50']",False,True,168.572,,"LINESTRING (21.0174001 46.2873655, 21.0172942 46.2884438, 21.017251 46.288878)",2,44331
69713228,Kossuth utca,residential,50,False,False,177.793,,"LINESTRING (21.0218469 46.2875592, 21.021722 46.2891558)",,
69713228,Kossuth utca,residential,50,False,True,180.368,,"LINESTRING (21.0218469 46.2875592, 21.022005 46.2859408)",,
203105528,Puskin utca,residential,50,False,True,336.916,,"LINESTRING (21.0218469 46.2875592, 21.0262254 46.2877195)",2,
203105528,Puskin utca,residential,50,False,False,162.07999999999998,,"LINESTRING (21.0218469 46.2875592, 21.0216443 46.2875475, 21.0199865 46.2874514, 21.0197519 46.2874093)",2,
201448848,Táncsics Mihály utca,residential,50,False,False,179.644,,"LINESTRING (21.0262254 46.2877195, 21.0263623 46.2861067)",,
201448848,Táncsics Mihály utca,residential,50,False,True,180.87,,"LINESTRING (21.0262254 46.2877195, 21.0261086 46.2893441)",,
203105528,Puskin utca,residential,50,False,False,336.916,,"LINESTRING (21.0262254 46.2877195, 21.0218469 46.2875592)",2,
69713228,Kossuth utca,residential,50,False,True,177.793,,"LINESTRING (21.021722 46.2891558, 21.0218469 46.2875592)",,
201451847,Damjanich utca,residential,,False,True,337.706,,"LINESTRING (21.021722 46.2891558, 21.0261086 46.2893441)",,
201451847,Damjanich utca,residential,,False,False,340.58700000000005,,"LINESTRING (21.021722 46.2891558, 21.0196572 46.289018, 21.0194837 46.2889888, 21.0194208 46.2889228, 21.0192033 46.2875087, 21.0192025 46.2875037)",,
201448848,Táncsics Mihály utca,residential,50,False,False,180.87,,"LINESTRING (21.0261086 46.2893441, 21.0262254 46.2877195)",,
201451847,Damjanich utca,residential,,False,False,337.706,,"LINESTRING (21.0261086 46.2893441, 21.021722 46.2891558)",,
69713228,Kossuth utca,residential,50,False,False,85.244,,"LINESTRING (21.0224345 46.281885, 21.0223671 46.2826502)",,
224108586,Dankó Pista utca,residential,50,False,False,216.02,,"LINESTRING (21.0224345 46.281885, 21.0226793 46.2817632, 21.0231959 46.2814286, 21.0235746 46.2813838, 21.0239884 46.2813295, 21.0249541 46.2814978)",,
104967271,Fő utca,residential,50,False,True,132.006,,"LINESTRING (21.0202934 46.2858394, 21.0203977 46.2858456, 21.0212412 46.2858955, 21.0217612 46.2859262, 21.022005 46.2859408)",,
"[201451832, 201448836, 488746589]",Fő utca,residential,50,False,False,55.53,yes,"LINESTRING (21.0202934 46.2858394, 21.019964 46.2858249, 21.0197061 46.2858137, 21.0195722 46.2858078)",,
1006431662,Petőfi tér,residential,50,False,False,103.505,,"LINESTRING (21.0202934 46.2858394, 21.0202476 46.2859378, 21.0202349 46.285969, 21.0200942 46.286281, 21.0200592 46.2863531, 21.0198785 46.2867249)",2,
201451821,Petőfi tér,residential,50,False,False,80.399,,"LINESTRING (21.0198785 46.2867249, 21.0196875 46.2871244, 21.0197928 46.2873244, 21.0197519 46.2874093)",2,
201451821,Petőfi tér,residential,50,False,True,114.55199999999999,,"LINESTRING (21.0198785 46.2867249, 21.0196955 46.2867858, 21.019678 46.2867998, 21.0195493 46.2869023, 21.0194101 46.2872054, 21.0194036 46.2872195, 21.0194162 46.2873414, 21.0194594 46.2873807, 21.019494 46.2874121, 21.019544 46.2874246, 21.0196291 46.287446, 21.0197519 46.2874093)",2,
1006431662,Petőfi tér,residential,50,False,True,103.505,,"LINESTRING (21.0198785 46.2867249, 21.0200592 46.2863531, 21.0200942 46.286281, 21.0202349 46.285969, 21.0202476 46.2859378, 21.0202934 46.2858394)",2,
201451821,Petőfi tér,residential,50,False,False,114.552,,"LINESTRING (21.0197519 46.2874093, 21.0196291 46.287446, 21.019544 46.2874246, 21.019494 46.2874121, 21.0194594 46.2873807, 21.0194162 46.2873414, 21.0194036 46.2872195, 21.0194101 46.2872054, 21.0195493 46.2869023, 21.019678 46.2867998, 21.0196955 46.2867858, 21.0198785 46.2867249)",2,
201451821,Petőfi tér,residential,50,False,True,80.399,,"LINESTRING (21.0197519 46.2874093, 21.0197928 46.2873244, 21.0196875 46.2871244, 21.0198785 46.2867249)",2,
203105528,Puskin utca,residential,50,False,True,162.07999999999998,,"LINESTRING (21.0197519 46.2874093, 21.0199865 46.2874514, 21.0216443 46.2875475, 21.0218469 46.2875592)",2,
201451847,Damjanich utca,residential,,False,True,340.587,,"LINESTRING (21.0192025 46.2875037, 21.0192033 46.2875087, 21.0194208 46.2889228, 21.0194837 46.2889888, 21.0196572 46.289018, 21.021722 46.2891558)",,
137820704,Hunyadi János utca,tertiary,50,False,False,10.484,,"LINESTRING (21.0172451 46.2889722, 21.017251 46.288878)",2,44331
224105626,Petőfi tér,residential,,False,True,38.923,,"LINESTRING (21.0186279 46.2860631, 21.0184085 46.2863786)",,
224105624,Petőfi tér,residential,50,False,True,28.531,,"LINESTRING (21.0180409 46.2863425, 21.0184085 46.2863786)",,
224105624,Petőfi tér,residential,50,False,False,28.531,,"LINESTRING (21.0184085 46.2863786, 21.0180409 46.2863425)",,
224105626,Petőfi tér,residential,,False,False,38.923,,"LINESTRING (21.0184085 46.2863786, 21.0186279 46.2860631)",,
224105626,Petőfi tér,residential,,False,True,114.028,,"LINESTRING (21.0184085 46.2863786, 21.018222 46.2867948, 21.0180848 46.2869085, 21.017584 46.2869052, 21.0174456 46.2869052)",,
599158256,Hunyadi János utca,tertiary,50,False,False,131.795,,"LINESTRING (21.0174456 46.2869052, 21.0175646 46.2857228)",,44331
224105626,Petőfi tér,residential,,False,False,114.028,,"LINESTRING (21.0174456 46.2869052, 21.017584 46.2869052, 21.0180848 46.2869085, 21.018222 46.2867948, 21.0184085 46.2863786)",,
"[599158256, 599158257]",Hunyadi János utca,tertiary,"['50', '30']",False,True,51.303,,"LINESTRING (21.0174456 46.2869052, 21.0174216 46.2871572, 21.0174001 46.2873655)",2,44331
137820704,Hunyadi János utca,tertiary,50,False,True,10.484,,"LINESTRING (21.017251 46.288878, 21.0172451 46.2889722)",2,44331
"[137820704, 599158258]",Hunyadi János utca,tertiary,"['50', '30']",False,False,168.572,,"LINESTRING (21.017251 46.288878, 21.0172942 46.2884438, 21.0174001 46.2873655)",2,44331
224105620,Damjanich utca,residential,50,False,False,128.594,,"LINESTRING (21.017251 46.288878, 21.0183478 46.2888974, 21.0187099 46.2890946, 21.0188114 46.2891325)",,
224105620,Damjanich utca,residential,50,False,True,128.594,,"LINESTRING (21.0188114 46.2891325, 21.0187099 46.2890946, 21.0183478 46.2888974, 21.017251 46.288878)",,
224108586,Dankó Pista utca,residential,50,False,True,216.02,,"LINESTRING (21.0249541 46.2814978, 21.0239884 46.2813295, 21.0235746 46.2813838, 21.0231959 46.2814286, 21.0226793 46.2817632, 21.0224345 46.281885)",,
201448841,Bajcsy-Zsilinszky utca,residential,50,False,False,105.7,,"LINESTRING (21.0208206 46.2841805, 21.0208498 46.2841835, 21.0212112 46.2842086, 21.0212859 46.2842142, 21.0216252 46.2842457, 21.0220094 46.284272, 21.0221873 46.2842868)",,
201448836,Fő utca,residential,50,False,False,154.559,,"LINESTRING (21.0195722 46.2858078, 21.018986 46.2857821, 21.0175646 46.2857228)",,
"[201451832, 201448836, 488746589]",Fő utca,residential,50,False,True,55.53,yes,"LINESTRING (21.0195722 46.2858078, 21.0197061 46.2858137, 21.019964 46.2858249, 21.0202934 46.2858394)",,
"[224108587, 599158254]","['Bajcsy-Zsilinszky utca', 'Hősök tere']",residential,30,False,"[False, True]",348.121,,"LINESTRING (21.0195722 46.2858078, 21.0197871 46.2850392, 21.0199882 46.2842742, 21.0198824 46.2841696, 21.0177984 46.2840839)",,
35682297,Fő utca,residential,50,False,True,335.333,,"LINESTRING (21.0263623 46.2861067, 21.022005 46.2859408)",2,
201448848,Táncsics Mihály utca,residential,50,False,False,187.608,,"LINESTRING (21.0263623 46.2861067, 21.0265052 46.2844224)",,
201448848,Táncsics Mihály utca,residential,50,False,True,179.644,,"LINESTRING (21.0263623 46.2861067, 21.0262254 46.2877195)",,
