osmid,ref,name,highway,junction,oneway,reversed,length,geometry,lanes
68992374,,Petőfi Sándor utca,residential,,False,True,75.483,"LINESTRING (17.9749164 47.6439749, 17.9748062 47.6437959, 17.9746171 47.6435184, 17.9745074 47.6433546)",
68992415,,Béke utca,residential,,False,False,133.718,"LINESTRING (17.9749164 47.6439749, 17.9749735 47.643955, 17.9765247 47.6434534)",
68992415,,Béke utca,residential,,False,True,140.287,"LINESTRING (17.9749164 47.6439749, 17.9744478 47.6441337, 17.9741099 47.6442505, 17.9738556 47.6443463, 17.9732489 47.6445486)",
68992374,,Petőfi Sándor utca,residential,,False,True,104.877,"LINESTRING (17.9757694 47.6452752, 17.975189 47.6444169)",
68992414,,Mérleg utca,residential,,False,True,136.993,"LINESTRING (17.9757694 47.6452752, 17.9741045 47.6457848)",
68992414,,Mérleg utca,residential,,False,False,68.893,"LINESTRING (17.9757694 47.6452752, 17.9758225 47.6452581, 17.9766087 47.645022)",
68992382,,Toldi Miklós utca,residential,,False,False,205.116,"LINESTRING (17.9734051 47.6426124, 17.9759249 47.641891)",
68992380,,József Attila utca,residential,,False,False,196.472,"LINESTRING (17.9734051 47.6426124, 17.9723927 47.6413501, 17.9721465 47.6410624)",
68992380,,József Attila utca,residential,,False,True,108.62,"LINESTRING (17.9734051 47.6426124, 17.9734588 47.6426789, 17.9740299 47.6434145, 17.9740812 47.6434765)",
68992380,,József Attila utca,residential,,False,True,196.472,"LINESTRING (17.9721465 47.6410624, 17.9723927 47.6413501, 17.9734051 47.6426124)",
68992381,,,residential,,False,False,303.18300000000005,"LINESTRING (17.9721465 47.6410624, 17.9723105 47.6409597, 17.9724828 47.6408519, 17.9726839 47.6407484, 17.9728124 47.6406661, 17.9730077 47.6405601, 17.973473 47.6403431, 17.973677 47.640235, 17.9739165 47.6401082, 17.9741298 47.6399952, 17.9747701 47.6396789, 17.9751192 47.639528, 17.9753688 47.6394202)",
68992381,,,residential,,False,False,12.258,"LINESTRING (17.9753688 47.6394202, 17.9754032 47.6394105, 17.9754498 47.6394035, 17.9754884 47.6393977, 17.9755265 47.639392)",
68992381,,,residential,,False,True,303.18299999999994,"LINESTRING (17.9753688 47.6394202, 17.9751192 47.639528, 17.9747701 47.6396789, 17.9741298 47.6399952, 17.9739165 47.6401082, 17.973677 47.640235, 17.973473 47.6403431, 17.9730077 47.6405601, 17.9728124 47.6406661, 17.9726839 47.6407484, 17.9724828 47.6408519, 17.9723105 47.6409597, 17.9721465 47.6410624)",
344442837,,,residential,,False,False,196.59400000000002,"LINESTRING (17.9753688 47.6394202, 17.9744427 47.6391523, 17.9739706 47.6389788, 17.9735737 47.638874, 17.9730219 47.6387661, 17.9729475 47.6387515)",
68992385,,Raktár utca,residential,,False,False,11.074,"LINESTRING (17.9755265 47.639392, 17.9756264 47.6393186)",
68992381,,,residential,,False,True,12.258000000000001,"LINESTRING (17.9755265 47.639392, 17.9754884 47.6393977, 17.9754498 47.6394035, 17.9754032 47.6394105, 17.9753688 47.6394202)",
119744437,,Deák Ferenc utca,residential,,False,False,123.92699999999999,"LINESTRING (17.9755265 47.639392, 17.9757353 47.6395223, 17.9758252 47.6395783, 17.9758449 47.6395898, 17.9762921 47.6398519, 17.9763097 47.6398625, 17.9764591 47.6399529, 17.9766177 47.6400439, 17.9767518 47.6401398)",
68992384,,Arany János utca,residential,,False,True,49.487,"LINESTRING (17.9770544 47.6403767, 17.9767411 47.6407685)",
68992384,,Arany János utca,residential,,False,False,114.772,"LINESTRING (17.9770544 47.6403767, 17.9778019 47.6396585, 17.9779177 47.6395246)",
119744437,,Deák Ferenc utca,residential,,False,False,111.983,"LINESTRING (17.9770544 47.6403767, 17.9774129 47.640617, 17.9780127 47.6410191, 17.978114 47.641087)",
119744437,,Deák Ferenc utca,residential,,False,True,34.803,"LINESTRING (17.9770544 47.6403767, 17.9769189 47.6402581, 17.9767518 47.6401398)",
68992382,,Toldi Miklós utca,residential,,False,False,73.426,"LINESTRING (17.978114 47.641087, 17.9788016 47.6407068, 17.9788716 47.6406681)",
68992382,,Toldi Miklós utca,residential,,False,True,188.539,"LINESTRING (17.978114 47.641087, 17.9780653 47.6411167, 17.9777595 47.6413033, 17.9775865 47.6413951, 17.9774192 47.6414567, 17.9772307 47.6415138, 17.9759249 47.641891)",
119744437,,Deák Ferenc utca,residential,,False,True,111.983,"LINESTRING (17.978114 47.641087, 17.9780127 47.6410191, 17.9774129 47.640617, 17.9770544 47.6403767)",
68992382,,Toldi Miklós utca,residential,,False,True,205.116,"LINESTRING (17.9759249 47.641891, 17.9734051 47.6426124)",
68992382,,Toldi Miklós utca,residential,,False,False,188.53899999999996,"LINESTRING (17.9759249 47.641891, 17.9772307 47.6415138, 17.9774192 47.6414567, 17.9775865 47.6413951, 17.9777595 47.6413033, 17.9780653 47.6411167, 17.978114 47.641087)",
68992383,,Pék köz,residential,,False,True,106.229,"LINESTRING (17.9759249 47.641891, 17.9762023 47.6423211, 17.9762786 47.6424394, 17.9763486 47.6425469, 17.9763994 47.6426248, 17.9764393 47.642686, 17.9764851 47.6427685)",
68992383,,Pék köz,residential,,False,False,106.22900000000001,"LINESTRING (17.9764851 47.6427685, 17.9764393 47.642686, 17.9763994 47.6426248, 17.9763486 47.6425469, 17.9762786 47.6424394, 17.9762023 47.6423211, 17.9759249 47.641891)",
338938942,8136,Mészáros utca,secondary,,False,False,121.458,"LINESTRING (17.9764851 47.6427685, 17.9776844 47.6424228, 17.9779705 47.6423312)",
338938942,8136,Mészáros utca,secondary,,False,True,161.864,"LINESTRING (17.9764851 47.6427685, 17.9763243 47.6428147, 17.9745074 47.6433546)",
68992385,,Raktár utca,residential,,False,True,90.683,"LINESTRING (17.9764447 47.6387177, 17.9756264 47.6393186)",
68992385,,Raktár utca,residential,,False,False,140.207,"LINESTRING (17.9764447 47.6387177, 17.9767057 47.6385351, 17.9776249 47.6378799, 17.9777327 47.637803)",
68992386,,,residential,,False,False,98.399,"LINESTRING (17.9764447 47.6387177, 17.9765804 47.638807, 17.976644 47.6388489, 17.977218 47.6391782, 17.9774334 47.6392996)",
68992386,,,residential,,False,False,44.255,"LINESTRING (17.9774334 47.6392996, 17.9776045 47.6393974, 17.9777668 47.6394715, 17.9779177 47.6395246)",
68992386,,,residential,,False,True,98.399,"LINESTRING (17.9774334 47.6392996, 17.977218 47.6391782, 17.976644 47.6388489, 17.9765804 47.638807, 17.9764447 47.6387177)",
68992387,,,residential,,False,False,43.014,"LINESTRING (17.9774334 47.6392996, 17.9775744 47.6392201, 17.9777013 47.6391713, 17.9778166 47.6391489, 17.9779406 47.6391449)",
40975945,,Csikótelepi utca,residential,,False,False,143.911,"LINESTRING (17.9845472 47.6414649, 17.9846815 47.6419493, 17.9849 47.6427371)",
40975945,,Csikótelepi utca,residential,,False,True,32.908,"LINESTRING (17.9845472 47.6414649, 17.9845051 47.641335, 17.9844646 47.6412623, 17.9843924 47.6411922)",
68992401,,Zrínyi Miklós utca,residential,,False,True,154.392,"LINESTRING (17.9845472 47.6414649, 17.9844667 47.6414988, 17.9827992 47.6422003)",
40975945,,Csikótelepi utca,residential,,False,False,11.805,"LINESTRING (17.984283 47.6411158, 17.9843924 47.6411922)",
40975945,,Csikótelepi utca,residential,,False,True,111.482,"LINESTRING (17.984283 47.6411158, 17.9833032 47.6404398, 17.9832434 47.6403985)",
68992400,,Árpád köz,residential,,False,False,155.822,"LINESTRING (17.984283 47.6411158, 17.9842168 47.6411432, 17.9825111 47.6418496)",
40975945,,Csikótelepi utca,residential,,False,False,106.446,"LINESTRING (17.9849 47.6427371, 17.985161 47.6436781)",
40975945,,Csikótelepi utca,residential,,False,True,143.911,"LINESTRING (17.9849 47.6427371, 17.9846815 47.6419493, 17.9845472 47.6414649)",
68992402,,Dózsa György utca,residential,,False,True,270.73900000000003,"LINESTRING (17.9849 47.6427371, 17.9848079 47.6427743, 17.9818016 47.6439903)",
40975945,,Csikótelepi utca,residential,,False,True,106.446,"LINESTRING (17.985161 47.6436781, 17.9849 47.6427371)",
68992404,,Móra Ferenc utca,residential,,False,True,233.749,"LINESTRING (17.985161 47.6436781, 17.9850743 47.6437136, 17.9824954 47.6447707)",
40975945,,Csikótelepi utca,residential,,False,True,11.805,"LINESTRING (17.9843924 47.6411922, 17.984283 47.6411158)",
40975945,,Csikótelepi utca,residential,,False,False,32.908,"LINESTRING (17.9843924 47.6411922, 17.9844646 47.6412623, 17.9845051 47.641335, 17.9845472 47.6414649)",
344703424,,,residential,,False,True,153.16600000000003,"LINESTRING (17.9843924 47.6411922, 17.9844742 47.6411584, 17.9848337 47.6408295, 17.9848865 47.6407558, 17.9849026 47.6406654, 17.984865 47.6405787, 17.9847578 47.6404775, 17.9846773 47.6404232, 17.9846558 47.640351, 17.9846298 47.6402584, 17.9844985 47.6401106, 17.9844648 47.6400727, 17.9844223 47.6400249)",
68992399,,Radnóti Miklós utca,residential,,False,False,106.377,"LINESTRING (17.9838995 47.6463499, 17.9831698 47.6455292)",
68992399,,Radnóti Miklós utca,residential,,False,False,98.316,"LINESTRING (17.9831698 47.6455292, 17.9824954 47.6447707)",
68992399,,Radnóti Miklós utca,residential,,False,True,106.377,"LINESTRING (17.9831698 47.6455292, 17.9838995 47.6463499)",
68992399,,Radnóti Miklós utca,residential,,False,False,101.152,"LINESTRING (17.9824954 47.6447707, 17.9818016 47.6439903)",
68992399,,Radnóti Miklós utca,residential,,False,True,98.316,"LINESTRING (17.9824954 47.6447707, 17.9831698 47.6455292)",
68992404,,Móra Ferenc utca,residential,,False,True,402.662,"LINESTRING (17.9824954 47.6447707, 17.977909 47.646659)",
68992404,,Móra Ferenc utca,residential,,False,False,233.749,"LINESTRING (17.9824954 47.6447707, 17.9850743 47.6437136, 17.985161 47.6436781)",
68992399,,Radnóti Miklós utca,residential,,False,True,101.152,"LINESTRING (17.9818016 47.6439903, 17.9824954 47.6447707)",
68992402,,Dózsa György utca,residential,,False,False,270.73900000000003,"LINESTRING (17.9818016 47.6439903, 17.9848079 47.6427743, 17.9849 47.6427371)",
68992402,,Dózsa György utca,residential,,False,True,360.27099999999996,"LINESTRING (17.9818016 47.6439903, 17.9779115 47.6455868, 17.9778114 47.6456279, 17.9777025 47.6456837)",
68992410,,,residential,,False,True,59.513,"LINESTRING (17.982248 47.6415294, 17.9815702 47.6418085)",
344517043,,Árpád köz,residential,,False,False,40.697,"LINESTRING (17.982248 47.6415294, 17.9825111 47.6418496)",
344517043,,Árpád köz,residential,,False,True,67.822,"LINESTRING (17.982248 47.6415294, 17.9818424 47.6410359, 17.9818095 47.6409958)",
344517043,,Árpád köz,residential,,False,False,44.571,"LINESTRING (17.9825111 47.6418496, 17.9827992 47.6422003)",
344517043,,Árpád köz,residential,,False,True,40.697,"LINESTRING (17.9825111 47.6418496, 17.982248 47.6415294)",
68992400,,Árpád köz,residential,,False,True,155.822,"LINESTRING (17.9825111 47.6418496, 17.9842168 47.6411432, 17.984283 47.6411158)",
68992401,,Zrínyi Miklós utca,residential,,False,False,416.536,"LINESTRING (17.9780133 47.6440872, 17.9781893 47.6440645, 17.978277 47.6440503, 17.9817716 47.6426207, 17.9827992 47.6422003)",
119744902,8151,Ácsi út,secondary,,False,False,157.19,"LINESTRING (17.9780133 47.6440872, 17.9780691 47.6439021, 17.9783406 47.6430685, 17.9784784 47.6427673, 17.9785012 47.6427133)",
119744902,8151,Ácsi út,secondary,,False,True,180.322,"LINESTRING (17.9780133 47.6440872, 17.9778452 47.6446068, 17.9776719 47.6451262, 17.9776092 47.6454043, 17.9775477 47.6456774)",
68992402,,Dózsa György utca,residential,,False,False,11.618,"LINESTRING (17.9775477 47.6456774, 17.9777025 47.6456837)",
119744902,8151,Ácsi út,secondary,,False,False,180.322,"LINESTRING (17.9775477 47.6456774, 17.9776092 47.6454043, 17.9776719 47.6451262, 17.9778452 47.6446068, 17.9780133 47.6440872)",
68992405,,,residential,,False,True,52.27,"LINESTRING (17.9776917 47.6462123, 17.977909 47.646659)",
119744905,,,residential,,False,False,60.427,"LINESTRING (17.9776917 47.6462123, 17.9777666 47.6458181, 17.977762 47.6457475, 17.9777025 47.6456837)",
68992404,,Móra Ferenc utca,residential,,False,False,402.662,"LINESTRING (17.977909 47.646659, 17.9824954 47.6447707)",
68992405,,,residential,,False,False,52.27,"LINESTRING (17.977909 47.646659, 17.9776917 47.6462123)",
68992410,,,residential,,False,False,59.513,"LINESTRING (17.9815702 47.6418085, 17.982248 47.6415294)",
68992412,,Virág utca,residential,,False,False,76.979,"LINESTRING (17.9728291 47.643831, 17.9731966 47.6444775)",
338938942,8136,Mészáros utca,secondary,,False,False,101.749,"LINESTRING (17.9728291 47.643831, 17.9740812 47.6434765)",
338938942,8136,Mészáros utca,secondary,,False,True,45.47,"LINESTRING (17.9728291 47.643831, 17.9722688 47.6439882)",
68992412,,Virág utca,residential,,False,True,8.824,"LINESTRING (17.9732489 47.6445486, 17.9731966 47.6444775)",
68992413,,Virág utca,residential,,False,False,151.684,"LINESTRING (17.9732489 47.6445486, 17.9740255 47.6456831, 17.9741045 47.6457848)",
68992415,,Béke utca,residential,,False,False,140.287,"LINESTRING (17.9732489 47.6445486, 17.9738556 47.6443463, 17.9741099 47.6442505, 17.9744478 47.6441337, 17.9749164 47.6439749)",
68992414,,Mérleg utca,residential,,False,False,160.21,"LINESTRING (17.9720936 47.6462393, 17.9723017 47.6462344, 17.9725341 47.6462106, 17.9727384 47.6461772, 17.9741045 47.6457848)",
119744907,,Kossuth Lajos utca,residential,,False,True,212.626,"LINESTRING (17.9720936 47.6462393, 17.9730678 47.6446831, 17.9731629 47.6445384, 17.9731966 47.6444775)",
68992414,,Mérleg utca,residential,,False,False,136.993,"LINESTRING (17.9741045 47.6457848, 17.9757694 47.6452752)",
68992413,,Virág utca,residential,,False,True,151.684,"LINESTRING (17.9741045 47.6457848, 17.9740255 47.6456831, 17.9732489 47.6445486)",
68992414,,Mérleg utca,residential,,False,True,160.20999999999998,"LINESTRING (17.9741045 47.6457848, 17.9727384 47.6461772, 17.9725341 47.6462106, 17.9723017 47.6462344, 17.9720936 47.6462393)",
68992414,,Mérleg utca,residential,,False,True,68.893,"LINESTRING (17.9766087 47.645022, 17.9758225 47.6452581, 17.9757694 47.6452752)",
68992415,,Béke utca,residential,,False,True,133.718,"LINESTRING (17.9765247 47.6434534, 17.9749735 47.643955, 17.9749164 47.6439749)",
119744973,8136,Mészáros utca,secondary,roundabout,True,False,11.674,"LINESTRING (17.9788426 47.6420739, 17.9789037 47.6421064, 17.9789485 47.6421494)",
482309346,8136,Mészáros utca,secondary,,True,False,58.675,"LINESTRING (17.9788426 47.6420739, 17.9789388 47.642047, 17.9789952 47.6420278, 17.9793431 47.6418817, 17.9795426 47.6418474)",1
119744973,8136,Mészáros utca,secondary,roundabout,True,False,41.413,"LINESTRING (17.9789485 47.6421494, 17.9789753 47.6422091, 17.9789707 47.6422714, 17.9789351 47.6423289, 17.9788734 47.6423747, 17.9787926 47.6424038, 17.9787019 47.642413)",
119744973,8136,Mészáros utca,secondary,roundabout,True,False,12.931000000000001,"LINESTRING (17.9787019 47.642413, 17.9786448 47.6424081, 17.9785906 47.6423951, 17.9785417 47.6423747)",
338938945,8151,Ácsi út,secondary,,True,False,37.092,"LINESTRING (17.9787019 47.642413, 17.9786624 47.6424373, 17.9786265 47.6424759, 17.9785681 47.6425916, 17.9785012 47.6427133)",1
117499058,8136,Mészáros utca,secondary,,False,False,18.451,"LINESTRING (17.9795426 47.6418474, 17.9797714 47.641786)",
482309347,8136,Mészáros utca,secondary,,True,False,55.954,"LINESTRING (17.9795426 47.6418474, 17.9793627 47.6419318, 17.9790472 47.6420792, 17.9790003 47.6421088, 17.9789485 47.6421494)",1
68992384,,Arany János utca,residential,,False,False,8.76,"LINESTRING (17.9779177 47.6395246, 17.9779671 47.6394532)",
68992384,,Arany János utca,residential,,False,True,114.772,"LINESTRING (17.9779177 47.6395246, 17.9778019 47.6396585, 17.9770544 47.6403767)",
68992386,,,residential,,False,True,44.255,"LINESTRING (17.9779177 47.6395246, 17.9777668 47.6394715, 17.9776045 47.6393974, 17.9774334 47.6392996)",
"[68992388, 35936061]",,"['Erzsébet utca', 'Jókai Mór utca']",residential,,False,"[False, True]",80.84299999999999,"LINESTRING (17.9779406 47.6391449, 17.9780449 47.6390589, 17.9787868 47.638699)",
35936061,,Jókai Mór utca,residential,,False,True,36.78,"LINESTRING (17.9779406 47.6391449, 17.9779026 47.6391995, 17.9778786 47.6392614, 17.9778789 47.6393114, 17.977894 47.639369, 17.9779259 47.6394149, 17.9779671 47.6394532)",
68992387,,,residential,,False,True,43.014,"LINESTRING (17.9779406 47.6391449, 17.9778166 47.6391489, 17.9777013 47.6391713, 17.9775744 47.6392201, 17.9774334 47.6392996)",
68992384,,Arany János utca,residential,,False,False,49.487,"LINESTRING (17.9767411 47.6407685, 17.9770544 47.6403767)",
344517043,,Árpád köz,residential,,False,True,44.571,"LINESTRING (17.9827992 47.6422003, 17.9825111 47.6418496)",
68992401,,Zrínyi Miklós utca,residential,,False,False,154.392,"LINESTRING (17.9827992 47.6422003, 17.9844667 47.6414988, 17.9845472 47.6414649)",
68992401,,Zrínyi Miklós utca,residential,,False,True,416.536,"LINESTRING (17.9827992 47.6422003, 17.9817716 47.6426207, 17.978277 47.6440503, 17.9781893 47.6440645, 17.9780133 47.6440872)",
614499723,8136,Mészáros utca,secondary,,False,True,39.98,"LINESTRING (17.9844223 47.6400249, 17.9839327 47.6401679)",
344703424,,,residential,,False,False,153.16599999999997,"LINESTRING (17.9844223 47.6400249, 17.9844648 47.6400727, 17.9844985 47.6401106, 17.9846298 47.6402584, 17.9846558 47.640351, 17.9846773 47.6404232, 17.9847578 47.6404775, 17.984865 47.6405787, 17.9849026 47.6406654, 17.9848865 47.6407558, 17.9848337 47.6408295, 17.9844742 47.6411584, 17.9843924 47.6411922)",
68992402,,Dózsa György utca,residential,,False,True,11.618,"LINESTRING (17.9777025 47.6456837, 17.9775477 47.6456774)",
68992402,,Dózsa György utca,residential,,False,False,360.27099999999996,"LINESTRING (17.9777025 47.6456837, 17.9778114 47.6456279, 17.9779115 47.6455868, 17.9818016 47.6439903)",
119744905,,,residential,,False,True,60.42700000000001,"LINESTRING (17.9777025 47.6456837, 17.977762 47.6457475, 17.9777666 47.6458181, 17.9776917 47.6462123)",
68992412,,Virág utca,residential,,False,False,8.824,"LINESTRING (17.9731966 47.6444775, 17.9732489 47.6445486)",
68992412,,Virág utca,residential,,False,True,76.979,"LINESTRING (17.9731966 47.6444775, 17.9728291 47.643831)",
119744907,,Kossuth Lajos utca,residential,,False,False,212.626,"LINESTRING (17.9731966 47.6444775, 17.9731629 47.6445384, 17.9730678 47.6446831, 17.9720936 47.6462393)",
119744973,8136,Mészáros utca,secondary,roundabout,True,False,36.225,"LINESTRING (17.9784495 47.6421782, 17.9784843 47.6421292, 17.9785389 47.6420894, 17.9786087 47.6420621, 17.9786872 47.64205, 17.9787676 47.642054, 17.9788426 47.6420739)",
338938942,8136,Mészáros utca,secondary,,False,True,121.458,"LINESTRING (17.9779705 47.6423312, 17.9776844 47.6424228, 17.9764851 47.6427685)",
482309344,8136,Mészáros utca,secondary,,True,False,39.806,"LINESTRING (17.9779705 47.6423312, 17.9782073 47.6422597, 17.97833 47.6422235, 17.9784085 47.6421992, 17.9784495 47.6421782)",1
119744973,8136,Mészáros utca,secondary,roundabout,True,False,9.030999999999999,"LINESTRING (17.9785417 47.6423747, 17.978519 47.6423613, 17.9784987 47.6423464, 17.978481 47.64233, 17.978466 47.6423123)",
119744902,8151,Ácsi út,secondary,,False,True,157.19,"LINESTRING (17.9785012 47.6427133, 17.9784784 47.6427673, 17.9783406 47.6430685, 17.9780691 47.6439021, 17.9780133 47.6440872)",
482309348,8151,Ácsi út,secondary,,True,False,37.944,"LINESTRING (17.9785012 47.6427133, 17.9785257 47.6425716, 17.978549 47.642463, 17.9785512 47.6424134, 17.9785417 47.6423747)",1
613057917,,Petőfi köz,residential,,False,False,61.763,"LINESTRING (17.9744483 47.6446608, 17.975189 47.6444169)",
68992374,,Petőfi Sándor utca,residential,,False,False,104.877,"LINESTRING (17.975189 47.6444169, 17.9757694 47.6452752)",
68992374,,Petőfi Sándor utca,residential,,False,True,53.222,"LINESTRING (17.975189 47.6444169, 17.9749164 47.6439749)",
613057917,,Petőfi köz,residential,,False,True,61.763,"LINESTRING (17.975189 47.6444169, 17.9744483 47.6446608)",
68992385,,Raktár utca,residential,,False,False,90.683,"LINESTRING (17.9756264 47.6393186, 17.9764447 47.6387177)",
68992385,,Raktár utca,residential,,False,True,11.074,"LINESTRING (17.9756264 47.6393186, 17.9755265 47.639392)",
839138963,,,residential,,False,True,127.814,"LINESTRING (17.9756264 47.6393186, 17.9760078 47.6394672, 17.976276 47.6396154, 17.9765389 47.6398359, 17.9767518 47.6401398)",
344442837,,,residential,,False,True,196.594,"LINESTRING (17.9729475 47.6387515, 17.9730219 47.6387661, 17.9735737 47.638874, 17.9739706 47.6389788, 17.9744427 47.6391523, 17.9753688 47.6394202)",
35936061,,Jókai Mór utca,residential,,False,False,74.14699999999999,"LINESTRING (17.9785331 47.6399978, 17.9784939 47.6399473, 17.9784285 47.6398648, 17.9781503 47.6395987, 17.9779671 47.6394532)",
35936061,,Jókai Mór utca,residential,,False,True,78.989,"LINESTRING (17.9785331 47.6399978, 17.978558 47.6400299, 17.978624 47.6401245, 17.9786784 47.6402069, 17.9787075 47.6402655, 17.9787425 47.6403361, 17.9788716 47.6406681)",
839148749,,,residential,,False,False,16.453,"LINESTRING (17.9785331 47.6399978, 17.978421 47.6400374, 17.9783386 47.6400665)",
839148749,,,residential,,False,True,16.453,"LINESTRING (17.9783386 47.6400665, 17.978421 47.6400374, 17.9785331 47.6399978)",
119744437,,Deák Ferenc utca,residential,,False,False,34.803,"LINESTRING (17.9767518 47.6401398, 17.9769189 47.6402581, 17.9770544 47.6403767)",
119744437,,Deák Ferenc utca,residential,,False,True,123.92699999999999,"LINESTRING (17.9767518 47.6401398, 17.9766177 47.6400439, 17.9764591 47.6399529, 17.9763097 47.6398625, 17.9762921 47.6398519, 17.9758449 47.6395898, 17.9758252 47.6395783, 17.9757353 47.6395223, 17.9755265 47.639392)",
