osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction
995555350,2,Ercsi út,secondary,50,False,False,63.877,"LINESTRING (18.9158786 47.3733538, 18.9160522 47.3739161)",
760971226,2,Ercsi út,secondary,50,False,False,49.587,"LINESTRING (18.916429 47.375783, 18.9162451 47.3762112)",
760971227,2,Ercsi út,secondary,30,False,True,17.078,"LINESTRING (18.916429 47.375783, 18.9164594 47.3756308)",
18931320,,Ilona utca,residential,,False,True,175.812,"LINESTRING (18.916429 47.375783, 18.9165015 47.375785, 18.9165748 47.375787, 18.9166968 47.3757425, 18.9167427 47.375723, 18.9168009 47.3756833, 18.917733 47.3745516)",
15686361,2,Szabadság tér,secondary,,True,False,22.534,"LINESTRING (18.9160969 47.3766261, 18.9163961 47.3766221)",
312928110,1,Szabadság tér,secondary,50,True,False,31.703,"LINESTRING (18.9160969 47.3766261, 18.9161152 47.3765698, 18.9161784 47.3763464)",
312902386,2,Szabadság tér,secondary,50,True,False,35.613,"LINESTRING (18.916797 47.3766762, 18.9169753 47.3767226, 18.9170499 47.3767465, 18.9172302 47.3768042)",
16627346,2,Főnök utca,residential,,False,True,119.58900000000001,"LINESTRING (18.9149146 47.378785, 18.9150112 47.3787687, 18.9150943 47.3787687, 18.9163096 47.3789856, 18.9163847 47.3789885, 18.916456 47.3789762)",
151778089,1,Budai út,secondary,,True,False,52.329,"LINESTRING (18.9227734 47.3783365, 18.9223074 47.3782886, 18.9222616 47.3782855, 18.922084 47.3782843)",
"[567914502, 151778095]",2,Budai út,secondary,30,False,False,208.59300000000002,"LINESTRING (18.9227734 47.3783365, 18.9229998 47.3783766, 18.9234714 47.3784613, 18.9240077 47.3785531, 18.9242733 47.3785907, 18.9245278 47.3786122, 18.9247888 47.3786298, 18.9250003 47.3786362, 18.9254935 47.3786263)",
15686473,2,Budai út,secondary,50,False,True,79.223,"LINESTRING (18.921006 47.3779585, 18.9200039 47.3777414)",
16812508,2,Kálvin tér,residential,,False,False,79.489,"LINESTRING (18.921006 47.3779585, 18.9209928 47.3780004, 18.9209855 47.3780236, 18.9207946 47.3786292, 18.9207856 47.3786576)",
151778084,1,Budai út,secondary,,True,False,63.74,"LINESTRING (18.921006 47.3779585, 18.9216474 47.3780697, 18.9218307 47.3780835)",
284051671,3,Budai út,secondary,,False,True,39.407,"LINESTRING (18.9274952 47.3786355, 18.9269722 47.3786223)",
15786424,1,,unclassified,,True,False,97.356,"LINESTRING (18.9274952 47.3786355, 18.9273914 47.3786699, 18.9273156 47.3786812, 18.9270205 47.3786865, 18.9268593 47.3786929, 18.9268002 47.3787001, 18.9267432 47.3787175, 18.9266893 47.3787382, 18.9266463 47.378771, 18.9266076 47.3788177, 18.9265772 47.3788846, 18.926524 47.3790231)",
22474699,1,Angyalka utca,residential,50,False,False,50.412,"LINESTRING (18.9274952 47.3786355, 18.9274934 47.3787113, 18.9274931 47.3787236, 18.9274878 47.3789519, 18.9274846 47.3790888)",
"[51850922, 1091879069]",2,,unclassified,,False,True,54.501000000000005,"LINESTRING (18.9263831 47.3795036, 18.9264393 47.3793255, 18.926509 47.3791046, 18.926524 47.3790231)",
"[51850922, 1091879069]",2,,unclassified,,False,False,54.501000000000005,"LINESTRING (18.926524 47.3790231, 18.926509 47.3791046, 18.9264393 47.3793255, 18.9263831 47.3795036)",
284051685,2,,unclassified,,False,True,16.903,"LINESTRING (18.926524 47.3790231, 18.9265287 47.3789645, 18.9265193 47.3789233, 18.9264916 47.3788752)",
