osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,junction
73553726,True,,,Újvilág utca,residential,,False,153.565,"LINESTRING (18.3248204 47.654689, 18.3246074 47.6548656, 18.3245476 47.6549642, 18.3246787 47.655168, 18.3248356 47.6556379, 18.3253281 47.655726)",,,
237049754,True,,,Újvilág utca,residential,,False,74.237,"LINESTRING (18.3248204 47.654689, 18.3252379 47.65475, 18.3257551 47.6545986)",,,
73553733,False,,,Munkás utca,residential,,True,130.546,"LINESTRING (18.3257551 47.6545986, 18.3259209 47.6557673)",,,
"[612007460, 612007461, 612007462]",True,2,1,Almási utca,primary,40,False,173.507,"LINESTRING (18.3257551 47.6545986, 18.3253572 47.6541757, 18.3248837 47.6536724, 18.3248604 47.6536544, 18.3244313 47.6533227)",,,
73553738,True,,,Dobroszláv Lajos utca,residential,,False,202.749,"LINESTRING (18.3288095 47.6532718, 18.3277744 47.6523391, 18.3275845 47.6522811, 18.326992 47.6526119)",,,
73553745,True,,,Művész utca,residential,,False,130.63299999999998,"LINESTRING (18.3288095 47.6532718, 18.3290423 47.6533414, 18.3295545 47.6534587, 18.3304899 47.6535639)",,,
73553735,False,,,Gárdonyi Géza utca,residential,,False,81.065,"LINESTRING (18.3331915 47.6549858, 18.3326089 47.6556002)",,,
73553740,False,,,Kazinczy utca,residential,,True,141.612,"LINESTRING (18.3331915 47.6549858, 18.3316676 47.654232)",,,
"[73553720, 73553735]",False,,,"['Gárdonyi Géza utca', 'Kölcsey utca']",residential,,True,180.38299999999998,"LINESTRING (18.3331915 47.6549858, 18.3338332 47.6543714, 18.333734 47.6542859, 18.3329703 47.6537231)",,,
73553730,False,,,Jókai utca,residential,,False,141.939,"LINESTRING (18.3310121 47.6549128, 18.3326089 47.6556002)",,,
73553752,False,,,Révai utca,residential,,False,90.229,"LINESTRING (18.3310121 47.6549128, 18.3316676 47.654232)",,,
73553752,False,,,Révai utca,residential,,True,100.862,"LINESTRING (18.3310121 47.6549128, 18.3301989 47.6556358)",,,
335369303,False,,1128,Agostyáni út,secondary,,False,260.303,"LINESTRING (18.326992 47.6526119, 18.3291448 47.6544496)",,,
335369303,False,,1128,Agostyáni út,secondary,,True,76.921,"LINESTRING (18.326992 47.6526119, 18.3262199 47.6521558)",,,
335369303,False,,1128,Agostyáni út,secondary,,False,76.921,"LINESTRING (18.3262199 47.6521558, 18.326992 47.6526119)",,,
73553747,True,,,Egység utca,residential,,False,193.91600000000003,"LINESTRING (18.3262199 47.6521558, 18.327185 47.6512812, 18.327345 47.651097, 18.3274094 47.6506584)",,,
73553724,False,,,Újréti utca,residential,,False,134.48499999999999,"LINESTRING (18.3249124 47.6560777, 18.3243869 47.6557931, 18.3237311 47.6551805)",,,
958819731,False,,,Petőfi Sándor utca,residential,,False,49.501,"LINESTRING (18.3304899 47.6535639, 18.3308644 47.6531971)",,,
"[236656561, 236656562]",False,,,Damjanich utca,residential,,"[False, True]",140.831,"LINESTRING (18.3292963 47.6509536, 18.3290252 47.650886, 18.3283753 47.6506499, 18.3282934 47.650594, 18.3281351 47.6504574, 18.3280319 47.6503413, 18.3278011 47.650237)",,,
236656593,False,,,,residential,,False,114.507,"LINESTRING (18.3292963 47.6509536, 18.3295038 47.6509261, 18.3302854 47.6509161, 18.3306333 47.650854, 18.3307814 47.6507905)",,3,
898047440,True,,1128,Agostyáni út,secondary,,False,40.757,"LINESTRING (18.3258156 47.6519105, 18.3262199 47.6521558)",,,
335369303,False,,1128,Agostyáni út,secondary,,True,260.303,"LINESTRING (18.3291448 47.6544496, 18.326992 47.6526119)",,,
900360126,False,,1128,Agostyáni út,secondary,,False,42.145,"LINESTRING (18.3291448 47.6544496, 18.3293842 47.6547926)",,,
73553732,True,,,Petőfi Sándor utca,residential,,False,141.044,"LINESTRING (18.3291448 47.6544496, 18.3297064 47.6541203, 18.3304899 47.6535639)",,,
73553734,True,,,Egység utca,residential,,False,233.58300000000003,"LINESTRING (18.3274094 47.6506584, 18.3272764 47.650648, 18.3269817 47.6505056, 18.326518 47.6509347, 18.3266561 47.6510064, 18.3267237 47.651061, 18.3266872 47.6510966, 18.3258156 47.6519105)",,,
"[335369304, 99991002, 912123355]",False,,,"['Damjanich utca', 'Egység utca']",residential,30,"[False, True]",55.475,"LINESTRING (18.3274094 47.6506584, 18.3274401 47.6506025, 18.3276113 47.6504151, 18.3278011 47.650237)",,,
73553739,False,,,Cseke-liget,residential,,True,144.46,"LINESTRING (18.3343876 47.6528422, 18.3337039 47.6532619, 18.333468 47.6534067, 18.3331792 47.6535839, 18.3329703 47.6537231)",,,
73553724,False,,,Újréti utca,residential,,False,38.714,"LINESTRING (18.3237311 47.6551805, 18.3234168 47.6549041)",,,
73553724,False,,,Újréti utca,residential,,True,134.48499999999999,"LINESTRING (18.3237311 47.6551805, 18.3243869 47.6557931, 18.3249124 47.6560777)",,,
73553740,False,,,Kazinczy utca,residential,,False,141.612,"LINESTRING (18.3316676 47.654232, 18.3331915 47.6549858)",,,
73553752,False,,,Révai utca,residential,,True,90.229,"LINESTRING (18.3316676 47.654232, 18.3310121 47.6549128)",,,
"[73553752, 73553720]",False,,,"['Révai utca', 'Kölcsey utca']",residential,,False,135.98000000000002,"LINESTRING (18.3316676 47.654232, 18.3321869 47.6538564, 18.3327405 47.6535538, 18.3329703 47.6537231)",,,
73553735,False,,,Gárdonyi Géza utca,residential,,True,30.95,"LINESTRING (18.3324032 47.6558416, 18.3326089 47.6556002)",,,
73553733,False,,,Munkás utca,residential,,False,130.546,"LINESTRING (18.3259209 47.6557673, 18.3257551 47.6545986)",,,
464924795,False,,,,residential,,True,44.637,"LINESTRING (18.3259209 47.6557673, 18.3253281 47.655726)",,,
73553730,False,,,Jókai utca,residential,,True,141.939,"LINESTRING (18.3326089 47.6556002, 18.3310121 47.6549128)",,,
73553735,False,,,Gárdonyi Géza utca,residential,,False,30.95,"LINESTRING (18.3326089 47.6556002, 18.3324032 47.6558416)",,,
73553735,False,,,Gárdonyi Géza utca,residential,,True,81.065,"LINESTRING (18.3326089 47.6556002, 18.3331915 47.6549858)",,,
958819731,False,,,Petőfi Sándor utca,residential,,True,49.501,"LINESTRING (18.3308644 47.6531971, 18.3304899 47.6535639)",,,
73553722,True,,,Lajos utca,residential,,False,167.42100000000002,"LINESTRING (18.3308644 47.6531971, 18.3299505 47.6531739, 18.3290423 47.6530562, 18.3288095 47.6532718)",,,
263264714,False,,,Petőfi Sándor utca,residential,,False,135.07999999999998,"LINESTRING (18.3308644 47.6531971, 18.3309148 47.6528622, 18.3307862 47.6525226, 18.3305451 47.6520205)",,,
231895786,False,4,1,Ady Endre utca,primary,50,False,13.732,"LINESTRING (18.3277947 47.6488872, 18.3279165 47.6487949)",,,
827694353,False,4,1,Ady Endre utca,primary,50,True,32.536,"LINESTRING (18.3277947 47.6488872, 18.3275156 47.6491114)",,,
"[75868761, 827700547]",False,,,Hattyúliget utca,residential,,False,160.70999999999998,"LINESTRING (18.3277947 47.6488872, 18.327936 47.6489737, 18.3293933 47.6498511)",,,
75868763,False,,,Patak köz,residential,,False,96.12299999999999,"LINESTRING (18.3293933 47.6498511, 18.3287634 47.6503599, 18.3285772 47.6504938, 18.3285585 47.6505073)",,,
"[75868761, 827700547]",False,,,Hattyúliget utca,residential,,True,160.70999999999998,"LINESTRING (18.3293933 47.6498511, 18.327936 47.6489737, 18.3277947 47.6488872)",,,
231895786,False,4,1,Ady Endre utca,primary,50,True,13.732,"LINESTRING (18.3279165 47.6487949, 18.3277947 47.6488872)",,,
75868760,False,,,Malom utca,residential,,False,88.32300000000001,"LINESTRING (18.3279165 47.6487949, 18.3277692 47.6486872, 18.3275029 47.6484393, 18.3274712 47.6484025, 18.3274245 47.6483129, 18.3274307 47.6482486, 18.3275375 47.6481286)",,,
261880236,False,,,Malom utca,residential,,True,65.688,"LINESTRING (18.3281028 47.647677, 18.3275375 47.6481286)",,,
261880236,False,,,Malom utca,residential,,False,65.688,"LINESTRING (18.3275375 47.6481286, 18.3281028 47.647677)",,,
75868760,False,,,Malom utca,residential,,True,88.32300000000001,"LINESTRING (18.3275375 47.6481286, 18.3274307 47.6482486, 18.3274245 47.6483129, 18.3274712 47.6484025, 18.3275029 47.6484393, 18.3277692 47.6486872, 18.3279165 47.6487949)",,,
"[487154747, 75868773]",False,,,Kodály Zoltán tér,residential,,True,65.45,"LINESTRING (18.3275375 47.6481286, 18.3273913 47.6480094, 18.3273653 47.6479882, 18.326954 47.6476908)",,,
334901599,False,,,Szabadság tér,residential,30,False,78.946,"LINESTRING (18.3278011 47.650237, 18.3270052 47.6497716)",,,
"[335369304, 99991002, 912123355]",False,,,"['Damjanich utca', 'Egység utca']",residential,30,"[False, True]",55.475,"LINESTRING (18.3278011 47.650237, 18.3276113 47.6504151, 18.3274401 47.6506025, 18.3274094 47.6506584)",,,
"[236656561, 236656562]",False,,,Damjanich utca,residential,,"[False, True]",140.83100000000002,"LINESTRING (18.3278011 47.650237, 18.3280319 47.6503413, 18.3281351 47.6504574, 18.3282934 47.650594, 18.3283753 47.6506499, 18.3290252 47.650886, 18.3292963 47.6509536)",,,
256422286,True,1,1,,primary,50,False,21.308,"LINESTRING (18.324039 47.6528002, 18.3240486 47.652838, 18.324041 47.652876, 18.3240169 47.6529107, 18.3239784 47.6529389, 18.3239291 47.652958)",,,roundabout
"[612007464, 125349956, 256422287]",True,1,1,,primary_link,"['40', '50']",False,56.298,"LINESTRING (18.324039 47.6528002, 18.3241899 47.6528776, 18.3242322 47.6528916, 18.3244904 47.6529536, 18.3247308 47.6529616)",,,
69433324,True,,1,,primary,50,False,49.884,"LINESTRING (18.3237978 47.6527212, 18.3238879 47.6526747, 18.3239257 47.6526481, 18.3239582 47.6526202, 18.3240188 47.6525371, 18.3241401 47.6523466)",,,
"[334471033, 265073494]",True,1,1,,primary,50,False,17.379,"LINESTRING (18.3237978 47.6527212, 18.3238471 47.6527142, 18.3238973 47.6527162, 18.323945 47.6527272, 18.3240079 47.6527615)",,,roundabout
334471032,True,1,1,,primary,50,False,10.471,"LINESTRING (18.3236944 47.6527821, 18.3237375 47.6527451, 18.3237978 47.6527212)",,,roundabout
240108955,True,,1,Bacsó Béla utca,primary,50,False,10.958,"LINESTRING (18.3274388 47.655885, 18.3273439 47.65596)",,,
"[240859473, 827706628]",True,,,,primary_link,50,False,24.217000000000002,"LINESTRING (18.3274388 47.655885, 18.327301 47.6559387, 18.3272332 47.6559435, 18.3271399 47.6559284)",,,
231895783,False,4,1,Ady Endre utca,primary,50,False,28.967,"LINESTRING (18.3244864 47.651814, 18.3245944 47.6516906, 18.3247008 47.6515978)",,,
"[231895784, 125349954]",False,4,1,Ady Endre utca,primary,50,True,64.655,"LINESTRING (18.3244864 47.651814, 18.3243186 47.6520744, 18.3241401 47.6523466)",,,
"[234499172, 145456757]",True,,,"['Országgyűlés tér', 'Somogyi Béla utca']",residential,,False,153.725,"LINESTRING (18.3256879 47.652864, 18.3250482 47.6522315, 18.3250118 47.6521682, 18.3250138 47.6520925, 18.3249877 47.6520268, 18.3247606 47.6518992, 18.3246737 47.651854, 18.3244864 47.651814)",,,
952934388,False,,,Somogyi Béla utca,residential,,False,16.27,"LINESTRING (18.3256879 47.652864, 18.325691 47.6529077, 18.3256188 47.652998)",,,
187177983,False,,,Tóvárosi korzó,residential,,False,71.84,"LINESTRING (18.324457 47.6504697, 18.3246962 47.6502327, 18.3250062 47.6499401)",,2,
"[350301944, 327027758]",True,,,Alkotmány utca,residential,30,False,90.089,"LINESTRING (18.324457 47.6504697, 18.3248572 47.6506225, 18.3251632 47.650789, 18.3253891 47.6509685)",,,
228048918,False,,,Új út,residential,30,False,63.079,"LINESTRING (18.32254 47.6536693, 18.3219148 47.6537436, 18.3218684 47.6537436, 18.3217075 47.6537433)",,,
"[280343181, 228048919]",False,,,Tímár utca,residential,,True,101.311,"LINESTRING (18.32254 47.6536693, 18.3224186 47.653905, 18.3224186 47.654083, 18.3224456 47.6541034, 18.3228982 47.6544429)",,2,
175903207,False,,,Bajcsy-Zsilinszky utca,residential,,True,63.21,"LINESTRING (18.3234127 47.6539923, 18.3228982 47.6544429)",,,
175903207,False,,,Bajcsy-Zsilinszky utca,residential,,False,104.407,"LINESTRING (18.3234127 47.6539923, 18.3238802 47.6535842, 18.3242611 47.6532473)",,,
"[228048914, 237049755]",True,,,Újvilág utca,residential,,False,131.54500000000002,"LINESTRING (18.3234127 47.6539923, 18.3235727 47.654095, 18.3242865 47.6544954, 18.3248204 47.654689)",,,
175903207,False,,,Bajcsy-Zsilinszky utca,residential,,False,63.21,"LINESTRING (18.3228982 47.6544429, 18.3234127 47.6539923)",,,
"[280343181, 228048919]",False,,,Tímár utca,residential,,False,101.31099999999999,"LINESTRING (18.3228982 47.6544429, 18.3224456 47.6541034, 18.3224186 47.654083, 18.3224186 47.653905, 18.32254 47.6536693)",,2,
73553724,False,,,Újréti utca,residential,,True,38.714,"LINESTRING (18.3234168 47.6549041, 18.3237311 47.6551805)",,,
187177983,False,,,Tóvárosi korzó,residential,,True,71.84,"LINESTRING (18.3250062 47.6499401, 18.3246962 47.6502327, 18.324457 47.6504697)",,2,
236656593,False,,,,residential,,True,114.50699999999999,"LINESTRING (18.3307814 47.6507905, 18.3306333 47.650854, 18.3302854 47.6509161, 18.3295038 47.6509261, 18.3292963 47.6509536)",,3,
263264714,False,,,Petőfi Sándor utca,residential,,True,135.08,"LINESTRING (18.3305451 47.6520205, 18.3307862 47.6525226, 18.3309148 47.6528622, 18.3308644 47.6531971)",,,
"[958819732, 73553750]",True,,,Damjanich utca,residential,,False,151.822,"LINESTRING (18.3305451 47.6520205, 18.3304921 47.6519491, 18.3304256 47.6518593, 18.3298893 47.6514024, 18.329457 47.6511084, 18.3292963 47.6509536)",,,
236905057,True,,,Somogyi Béla utca,residential,40,False,23.378,"LINESTRING (18.3282253 47.6551815, 18.3283275 47.6552355, 18.328391 47.6552529, 18.3285043 47.6552591)",,,
237049676,True,,1,Somogyi Béla utca,primary,40,False,24.418999999999997,"LINESTRING (18.3282253 47.6551815, 18.328282 47.6552489, 18.3282985 47.6552962, 18.3282822 47.6553891)",,,
334471064,False,,,Bacsó Béla utca,residential,,False,83.87,"LINESTRING (18.3285043 47.6552591, 18.3293842 47.6547926)",,,
"[256447243, 69433375]",True,,,Bacsó Béla utca,residential,,False,22.047,"LINESTRING (18.3285043 47.6552591, 18.3283914 47.6553288, 18.3282822 47.6553891)",,,
"[612007467, 117503748]",True,2,1,Bacsó Béla utca,primary,50,False,83.853,"LINESTRING (18.3282822 47.6553891, 18.3282225 47.6554256, 18.3276317 47.6557719, 18.3274388 47.655885)",,,
237049645,False,,,Bárány utca,residential,,True,110.518,"LINESTRING (18.3284432 47.6553652, 18.3294632 47.6560834)",,,
73553749,True,,,Tárkányi Lajos utca,residential,,False,74.253,"LINESTRING (18.3294632 47.6560834, 18.3301989 47.6556358)",,,
237049645,False,,,Bárány utca,residential,,False,110.518,"LINESTRING (18.3294632 47.6560834, 18.3284432 47.6553652)",,,
334471061,True,2,1,Almási utca,primary,40,False,180.618,"LINESTRING (18.3271399 47.6559284, 18.3257551 47.6545986)",,,
175903207,False,,,Bajcsy-Zsilinszky utca,residential,,True,104.407,"LINESTRING (18.3242611 47.6532473, 18.3238802 47.6535842, 18.3234127 47.6539923)",,,
"[334471378, 827700549]",True,1,,,secondary_link,50,False,129.707,"LINESTRING (18.3242611 47.6532473, 18.3241684 47.6531615, 18.3240921 47.653121, 18.3240145 47.6530977, 18.3238423 47.6530666, 18.3237817 47.6530543, 18.3236447 47.6530076, 18.3234796 47.6529242, 18.3227851 47.6526698)",,,
75868763,False,,,Patak köz,residential,,True,96.12299999999999,"LINESTRING (18.3285585 47.6505073, 18.3285772 47.6504938, 18.3287634 47.6503599, 18.3293933 47.6498511)",,,
334901598,False,,,Bartók Béla utca,residential,30,False,11.398,"LINESTRING (18.3222194 47.6502687, 18.3223528 47.650318)",,,
279787898,False,,,Bartók Béla utca,residential,,True,20.795,"LINESTRING (18.3229445 47.6504003, 18.3228097 47.6504868, 18.3227463 47.6505312)",,,
487664692,False,,,Alkotmány utca,residential,30,False,45.06,"LINESTRING (18.3229445 47.6504003, 18.3232763 47.6504489, 18.3235382 47.6504536)",,,
117503752,False,,,Bartók Béla utca,residential,,False,52.75,"LINESTRING (18.3227463 47.6505312, 18.3228035 47.6505655, 18.3232898 47.6508328)",,,
117503752,False,,,Bartók Béla utca,residential,,True,37.827,"LINESTRING (18.3227463 47.6505312, 18.3224926 47.6503938, 18.3223528 47.650318)",,,
279787898,False,,,Bartók Béla utca,residential,,False,20.795,"LINESTRING (18.3227463 47.6505312, 18.3228097 47.6504868, 18.3229445 47.6504003)",,,
"[117503752, 827726413]",False,,,Bartók Béla utca,residential,,False,135.70499999999998,"LINESTRING (18.3232898 47.6508328, 18.3237295 47.6510831, 18.3238547 47.6511559, 18.3239414 47.6512012, 18.324304 47.6513923, 18.3243916 47.6514387, 18.3247008 47.6515978)",,,
117503752,False,,,Bartók Béla utca,residential,,True,52.75,"LINESTRING (18.3232898 47.6508328, 18.3228035 47.6505655, 18.3227463 47.6505312)",,,
279787946,False,,,,residential,30,False,100.016,"LINESTRING (18.3232898 47.6508328, 18.3226451 47.6513889, 18.3225753 47.6514577, 18.3224828 47.651549)",,,
279787907,False,,,Május 1. út,residential,,False,6.923,"LINESTRING (18.3224828 47.651549, 18.322553 47.6515895)",,,
279787946,False,,,,residential,30,True,100.016,"LINESTRING (18.3224828 47.651549, 18.3225753 47.6514577, 18.3226451 47.6513889, 18.3232898 47.6508328)",,,
279787903,False,,,Május 1. út,residential,,False,86.067,"LINESTRING (18.322553 47.6515895, 18.3218608 47.6522073)",,,
279787907,False,,,Május 1. út,residential,,False,40.061,"LINESTRING (18.322553 47.6515895, 18.3229532 47.6518285)",,,
279787907,False,,,Május 1. út,residential,,True,6.923,"LINESTRING (18.322553 47.6515895, 18.3224828 47.651549)",,,
279787907,False,,,Május 1. út,residential,,True,40.061,"LINESTRING (18.3229532 47.6518285, 18.322553 47.6515895)",,,
279787906,False,,,Május 1. út,residential,,False,112.371,"LINESTRING (18.3229532 47.6518285, 18.3223789 47.6523364, 18.3218608 47.6522073)",,,
279787907,False,,,Május 1. út,residential,,False,90.28399999999999,"LINESTRING (18.3229532 47.6518285, 18.3236698 47.6522243, 18.3235306 47.6523869)",,,
279787903,False,,,Május 1. út,residential,,True,86.067,"LINESTRING (18.3218608 47.6522073, 18.322553 47.6515895)",,,
