osmid,name,highway,oneway,reversed,length,geometry,maxspeed,access,lanes,bridge
"[1112266577, 128006321]","['Zrínyi Miklós utca', 'Schey Fülöp (régi Zrínyi Miklós) utca']",residential,True,False,106.22300000000001,"LINESTRING (16.5396431 47.3907319, 16.5394944 47.3908508, 16.5394178 47.390912, 16.5391657 47.3910864, 16.538815 47.391237, 16.5385971 47.3913121, 16.5385595 47.3913251)",,,,
51178680,Liszt Ferenc utca,residential,False,True,205.422,"LINESTRING (16.5440766 47.3871164, 16.5445053 47.3872326, 16.5456363 47.3875441, 16.5458094 47.3875609, 16.5459218 47.3875566, 16.5460443 47.3875327, 16.5465972 47.3873269)",,,2,
"[527439211, 833794311, 28219967, 352338175]","['Munkácsy Mihály utca', 'Kossuth Lajos utca']",tertiary,False,"[False, True]",131.837,"LINESTRING (16.5440766 47.3871164, 16.5440122 47.3872336, 16.5439723 47.3872771, 16.5438936 47.3873466, 16.5435688 47.3876936, 16.5433556 47.3879723, 16.5432399 47.3881532)",,,,
366892707,Munkácsy Mihály utca,tertiary,False,False,121.363,"LINESTRING (16.5440766 47.3871164, 16.5442314 47.3868053, 16.5444111 47.3860519)",,,,
28219971,Dózsa György utca,residential,False,False,47.539,"LINESTRING (16.5433694 47.3927403, 16.5439958 47.3927947)",,,,
28219969,Várkör,residential,False,False,71.467,"LINESTRING (16.5405011 47.3910051, 16.540109 47.3908981, 16.5396431 47.3907319)",,,,
28219969,Várkör,residential,False,True,66.238,"LINESTRING (16.5405011 47.3910051, 16.5407322 47.3910279, 16.54104 47.3910059, 16.5412065 47.3909865, 16.5413737 47.3909761)",,,,
72675583,Árpád tér,tertiary,True,False,16.159,"LINESTRING (16.5397829 47.3923373, 16.5395824 47.3923892)",,,,
72675584,Árpád tér,residential,True,False,16.36,"LINESTRING (16.5397829 47.3923373, 16.5395708 47.3923052)",,,,
1103263397,Petőfi tér,residential,False,False,48.221,"LINESTRING (16.5470435 47.3870185, 16.5467293 47.3872609, 16.5465972 47.3873269)",,,,
35028158,Schneller István utca,residential,True,False,92.96300000000001,"LINESTRING (16.5407899 47.390223, 16.5407366 47.3906726, 16.5407333 47.3907005, 16.5406712 47.3907603, 16.540597 47.3907986, 16.5405487 47.3908412, 16.5405011 47.3910051)",,permit,,
"[904992689, 51180194, 196369839]","['Jurisics tér', 'Schneller István utca']",residential,False,False,101.059,"LINESTRING (16.5407899 47.390223, 16.5407936 47.3901594, 16.5408305 47.3898716, 16.5408802 47.3895766, 16.5409188 47.389426, 16.540958 47.3893228)",,,,
"[904992689, 51180194, 196369839]","['Jurisics tér', 'Schneller István utca']",residential,False,True,101.059,"LINESTRING (16.540958 47.3893228, 16.5409188 47.389426, 16.5408802 47.3895766, 16.5408305 47.3898716, 16.5407936 47.3901594, 16.5407899 47.390223)",,,,
35028035,Kelcz-Adelffy utca,residential,False,True,151.581,"LINESTRING (16.5413075 47.388753, 16.5415503 47.3887659, 16.5417889 47.3888355, 16.5418282 47.3888726, 16.5419663 47.3889228, 16.542029 47.3889485, 16.5419453 47.3891784, 16.5416798 47.3897343)",,permit,,
104050395,Rákóczi Ferenc utca,tertiary,True,False,21.57,"LINESTRING (16.5441064 47.3854944, 16.5443397 47.3853818)",,,,
51178648,Táncsics Mihály utca,residential,False,True,36.608,"LINESTRING (16.5456071 47.3889988, 16.545869 47.3887214)",,,,
46731895,Kossuth Lajos utca,residential,False,False,60.001,"LINESTRING (16.5456071 47.3889988, 16.5455579 47.3889779, 16.5449069 47.3887412)",,,,
"[997668376, 97556746, 493599811]",Táncsics Mihály utca,residential,False,False,136.799,"LINESTRING (16.5456071 47.3889988, 16.5455482 47.3890713, 16.5454223 47.3892117, 16.5449301 47.3897845, 16.5447233 47.3900729)",,,,
1103555716,Táncsics Mihály utca,residential,False,True,35.433,"LINESTRING (16.5443306 47.3906005, 16.5445478 47.3903178)",,,,
47053165,Kiss János utca,residential,False,False,154.954,"LINESTRING (16.5443306 47.3906005, 16.5449721 47.390868, 16.5461382 47.3912646)",,,,
104050400,Kiss János utca,residential,False,False,146.301,"LINESTRING (16.5443306 47.3906005, 16.5433636 47.390287, 16.5425778 47.3900322)",,permit,,
28219971,Dózsa György utca,residential,False,True,47.539,"LINESTRING (16.5439958 47.3927947, 16.5433694 47.3927403)",,,,
"[233384993, 233384994, 28219971]",Dózsa György utca,residential,False,False,152.353,"LINESTRING (16.5439958 47.3927947, 16.544144 47.3928054, 16.5442979 47.3928216, 16.5445605 47.3928536, 16.5446362 47.3928649, 16.5448028 47.3928938, 16.5449884 47.392944, 16.5458941 47.3932357)",,,,yes
47053173,,residential,False,False,183.212,"LINESTRING (16.5439958 47.3927947, 16.5440154 47.3925901, 16.5440042 47.3923486, 16.5438888 47.3921541, 16.5437496 47.3920348, 16.5436708 47.3918824, 16.5436495 47.3918016, 16.5431288 47.3916807, 16.543043 47.391697, 16.5429242 47.3918386)",,,,
51178648,Táncsics Mihály utca,residential,False,False,142.512,"LINESTRING (16.547248 47.3876982, 16.5472159 47.3877457, 16.5467228 47.3880258, 16.5463827 47.3882193, 16.5462257 47.3883403, 16.5459623 47.3886201)",,,,
128005931,Liszt Ferenc utca,residential,False,True,65.326,"LINESTRING (16.547248 47.3876982, 16.547248 47.3876798, 16.5471953 47.3876216, 16.5467892 47.3874204, 16.5465972 47.3873269)",,,,
"[97556745, 47053163, 28219956]",Dózsa György utca,residential,False,False,64.9,"LINESTRING (16.5458941 47.3932357, 16.546166 47.3933241, 16.5464753 47.3934332, 16.546671 47.393488)",,,,yes
"[233384993, 233384994, 28219971]",Dózsa György utca,residential,False,True,152.35299999999998,"LINESTRING (16.5458941 47.3932357, 16.5449884 47.392944, 16.5448028 47.3928938, 16.5446362 47.3928649, 16.5445605 47.3928536, 16.5442979 47.3928216, 16.544144 47.3928054, 16.5439958 47.3927947)",,,,yes
28219938,Temető utca,residential,False,False,82.296,"LINESTRING (16.5391939 47.386161, 16.5401958 47.386457)",,,,
46731893,Hunyadi János utca,residential,False,False,100.77,"LINESTRING (16.537346 47.3877984, 16.5384856 47.3882738)",,,,
47053172,Szent Imre herceg utca,residential,True,False,230.63899999999998,"LINESTRING (16.537346 47.3877984, 16.5377984 47.3874247, 16.5381704 47.3870578, 16.5385056 47.3868778, 16.538767 47.386647, 16.5389811 47.3864002, 16.5391308 47.3862331, 16.5391939 47.386161)",,,,
1108372932,Hegyalja utca,residential,False,False,15.91,"LINESTRING (16.5372758 47.3897424, 16.5371531 47.3898589)",,,,
28219966,Várkör,tertiary,False,False,108.471,"LINESTRING (16.5372758 47.3897424, 16.5374409 47.3898333, 16.5375994 47.3899074, 16.5376858 47.3899576, 16.5378893 47.3900714, 16.5379222 47.3900898, 16.5383967 47.3903547)",50,,,
"[837824665, 28219966]",Várkör,tertiary,False,True,198.7,"LINESTRING (16.5372758 47.3897424, 16.5371909 47.389628, 16.5371769 47.3895295, 16.5371985 47.3894328, 16.5372333 47.3893548, 16.5373137 47.3892426, 16.5375059 47.3890331, 16.537753 47.3888396, 16.5382416 47.3884926, 16.5384856 47.3882738)",50,,,
366892710,Hegyalja utca,residential,False,False,24.761,"LINESTRING (16.5386796 47.3920775, 16.5389817 47.3921656)",,,,
296686575,Királyvölgyi utca,residential,False,False,108.56200000000001,"LINESTRING (16.5386796 47.3920775, 16.538521 47.3921348, 16.5384548 47.3921966, 16.5373651 47.3924446)",,,,
366892715,Királyvölgyi utca,residential,True,False,19.866,"LINESTRING (16.5386796 47.3920775, 16.5387586 47.3920057, 16.5387953 47.3919201)",,,,
47053173,,residential,False,True,183.212,"LINESTRING (16.5429242 47.3918386, 16.543043 47.391697, 16.5431288 47.3916807, 16.5436495 47.3918016, 16.5436708 47.3918824, 16.5437496 47.3920348, 16.5438888 47.3921541, 16.5440042 47.3923486, 16.5440154 47.3925901, 16.5439958 47.3927947)",,,,
"[97556745, 47053163, 28219956]",Dózsa György utca,residential,False,True,64.9,"LINESTRING (16.546671 47.393488, 16.5464753 47.3934332, 16.546166 47.3933241, 16.5458941 47.3932357)",,,,yes
72675588,Árpád tér,residential,False,False,9.381,"LINESTRING (16.5395824 47.3923892, 16.5395708 47.3923052)",,,,
72675583,Árpád tér,tertiary,True,False,69.749,"LINESTRING (16.5395824 47.3923892, 16.5394211 47.392491, 16.5392181 47.3926477, 16.5390241 47.3928831)",,,,
72675588,Árpád tér,residential,False,True,9.381,"LINESTRING (16.5395708 47.3923052, 16.5395824 47.3923892)",,,,
366892712,Árpád tér,residential,False,False,46.984,"LINESTRING (16.5395708 47.3923052, 16.5389817 47.3921656)",,,,
24888061,Rákóczi Ferenc utca,tertiary,False,True,151.47400000000002,"LINESTRING (16.543594 47.3857631, 16.5432421 47.38596, 16.5430336 47.3860724, 16.542753 47.3862526, 16.5425906 47.3863964, 16.542368 47.3866535, 16.542302 47.3867094, 16.5422409 47.3867532)",,,,
104050381,Rákóczi Ferenc utca,tertiary,True,False,48.795,"LINESTRING (16.543594 47.3857631, 16.5438489 47.3856306, 16.5441064 47.3854944)",,,,
96041318,Rákóczi Ferenc utca,residential,True,False,69.398,"LINESTRING (16.5444111 47.3860519, 16.5442861 47.3860056, 16.543843 47.3858527, 16.543594 47.3857631)",,,,
366892707,Munkácsy Mihály utca,tertiary,False,True,121.363,"LINESTRING (16.5444111 47.3860519, 16.5442314 47.3868053, 16.5440766 47.3871164)",,,,
47053165,Kiss János utca,residential,False,True,6.68,"LINESTRING (16.5462215 47.3912853, 16.5461382 47.3912646)",,,,
904992688,,residential,False,False,45.815,"LINESTRING (16.5395151 47.3894303, 16.5396767 47.3895621, 16.5397241 47.3896572, 16.5397891 47.3897641, 16.539803 47.389787)",,permit,,
196369840,Várkör,tertiary,False,False,78.208,"LINESTRING (16.5425778 47.3900322, 16.5423833 47.3907231)",,,,
104050400,Kiss János utca,residential,False,True,146.301,"LINESTRING (16.5425778 47.3900322, 16.5433636 47.390287, 16.5443306 47.3906005)",,permit,,
"[997668384, 97556744, 196369841, 227773683, 28219935]","['Kossuth Lajos utca', 'Várkör']","['residential', 'tertiary']",False,"[False, True]",202.27200000000002,"LINESTRING (16.5425778 47.3900322, 16.5426212 47.3898823, 16.5427288 47.3896243, 16.5428194 47.389416, 16.5428831 47.3892793, 16.5429607 47.3890628, 16.542971 47.3890015, 16.5429941 47.3888636, 16.5429945 47.3887594, 16.5429946 47.3887297, 16.5429936 47.388664, 16.5429927 47.3886044, 16.5429948 47.388565, 16.5430167 47.3885208, 16.5431654 47.3882711)",,,,
366892714,Várkör,residential,True,False,49.742,"LINESTRING (16.5399067 47.3877594, 16.53947 47.3874237)",,,,
104050398,Várkör,residential,True,False,67.181,"LINESTRING (16.5399067 47.3877594, 16.5396838 47.3877016, 16.5394418 47.3876758, 16.5392144 47.3877053, 16.5390717 47.3877764)",40,,,
104050389,Chernel utca,residential,True,False,229.789,"LINESTRING (16.5403208 47.389326, 16.5402857 47.3893133, 16.53952 47.3890371, 16.5393041 47.3889633, 16.5393112 47.3889115, 16.5395178 47.3886558, 16.5396893 47.3884344, 16.539849 47.388234, 16.5398908 47.3880715, 16.539939 47.3878791, 16.5399496 47.3878218, 16.5399398 47.3877728)",,permit,,
"[904992686, 904992687]",,residential,False,False,33.047,"LINESTRING (16.5403208 47.389326, 16.5403956 47.3892576, 16.5405874 47.3890899)",,permit,,
837824666,Várkör,tertiary,True,False,49.688,"LINESTRING (16.5390717 47.3877764, 16.5391692 47.3876513, 16.53947 47.3874237)",50,,,
904983201,Várkör,tertiary,False,False,70.752,"LINESTRING (16.5390717 47.3877764, 16.5390126 47.3878266, 16.5384856 47.3882738)",50,,,
51180148,Bem József utca,residential,False,True,59.985,"LINESTRING (16.5416798 47.3897343, 16.5409141 47.389585)",,permit,,
128006550,Bem József utca,residential,False,False,56.622,"LINESTRING (16.5416798 47.3897343, 16.542414 47.3898449)",,permit,,
35028035,Kelcz-Adelffy utca,residential,False,False,151.58100000000002,"LINESTRING (16.5416798 47.3897343, 16.5419453 47.3891784, 16.542029 47.3889485, 16.5419663 47.3889228, 16.5418282 47.3888726, 16.5417889 47.3888355, 16.5415503 47.3887659, 16.5413075 47.388753)",,permit,,
35028035,Kelcz-Adelffy utca,residential,False,True,140.075,"LINESTRING (16.5416798 47.3897343, 16.5415264 47.3902274, 16.5413737 47.3909761)",,permit,,
51178680,Liszt Ferenc utca,residential,False,False,205.42200000000003,"LINESTRING (16.5465972 47.3873269, 16.5460443 47.3875327, 16.5459218 47.3875566, 16.5458094 47.3875609, 16.5456363 47.3875441, 16.5445053 47.3872326, 16.5440766 47.3871164)",,,2,
113741477,Sáncárok utca,residential,False,True,134.932,"LINESTRING (16.5465972 47.3873269, 16.5463918 47.3871133, 16.5463864 47.3870552, 16.5463971 47.387008, 16.5465992 47.3866873, 16.546625 47.3866464, 16.5467164 47.3865013, 16.5468918 47.3862239)",,,,
128005931,Liszt Ferenc utca,residential,False,False,65.32600000000001,"LINESTRING (16.5465972 47.3873269, 16.5467892 47.3874204, 16.5471953 47.3876216, 16.547248 47.3876798, 16.547248 47.3876982)",,,,
1103263397,Petőfi tér,residential,False,True,48.221,"LINESTRING (16.5465972 47.3873269, 16.5467293 47.3872609, 16.5470435 47.3870185)",,,,
1112266576,Pék utca,tertiary,True,False,53.462999999999994,"LINESTRING (16.5385595 47.3913251, 16.5384898 47.3911083, 16.5384478 47.3908751, 16.5384478 47.3908511)",,,,
136622138,Királyvölgyi utca,residential,False,True,87.74,"LINESTRING (16.5373651 47.3924446, 16.5373017 47.3932325)",,,,
1104463487,Királyvölgyi utca,residential,False,False,18.015,"LINESTRING (16.5373651 47.3924446, 16.5371363 47.3924921)",,,,
136622132,,residential,False,True,120.384,"LINESTRING (16.5373651 47.3924446, 16.5372425 47.3926361, 16.5371478 47.3927533, 16.5370479 47.3928392, 16.5369465 47.39291, 16.5367273 47.392924, 16.5365128 47.3929102, 16.5361696 47.392861)",,,,
296686575,Királyvölgyi utca,residential,False,True,108.56200000000001,"LINESTRING (16.5373651 47.3924446, 16.5384548 47.3921966, 16.538521 47.3921348, 16.5386796 47.3920775)",,,,
"[1104454826, 128197181, 1104463486]","['Királyvölgyi utca', 'Szőlőskert utca', 'Hegyalja utca']",residential,False,"[False, True]",420.188,"LINESTRING (16.5373651 47.3924446, 16.5372097 47.3924333, 16.5362611 47.3922677, 16.5364441 47.3918789, 16.5364698 47.39177, 16.536461 47.3916368, 16.5363767 47.3913964, 16.5363386 47.3909548, 16.5362701 47.3904459, 16.5361939 47.3902131, 16.5361297 47.3900076, 16.5365119 47.3899654, 16.5370105 47.3898866, 16.5371531 47.3898589)",50,,,
136622132,,residential,False,False,120.384,"LINESTRING (16.5361696 47.392861, 16.5365128 47.3929102, 16.5367273 47.392924, 16.5369465 47.39291, 16.5370479 47.3928392, 16.5371478 47.3927533, 16.5372425 47.3926361, 16.5373651 47.3924446)",,,,
1104088447,Árpád tér,tertiary,False,True,70.961,"LINESTRING (16.5386645 47.393473, 16.5387873 47.3932756, 16.5390241 47.3928831)",,,,
136622138,Királyvölgyi utca,residential,False,False,87.74,"LINESTRING (16.5373017 47.3932325, 16.5373651 47.3924446)",,,,
"[904992686, 904992687]",,residential,False,True,33.047,"LINESTRING (16.5405874 47.3890899, 16.5403956 47.3892576, 16.5403208 47.389326)",,permit,,
1104463487,Királyvölgyi utca,residential,False,True,18.015,"LINESTRING (16.5371363 47.3924921, 16.5373651 47.3924446)",,,,
227773684,Pék utca,tertiary,True,False,68.706,"LINESTRING (16.5387953 47.3919201, 16.5387533 47.3918672, 16.5387186 47.3917543, 16.5385595 47.3913251)",,,,
334624695,Várkör,residential,True,False,8.645,"LINESTRING (16.5400528 47.387769, 16.539984 47.3877778, 16.5399398 47.3877728)",,,,
196369837,Rajnis utca,residential,True,False,64.65,"LINESTRING (16.539803 47.389787, 16.5399049 47.3897267, 16.5401988 47.3894377, 16.5402806 47.3893628, 16.5403208 47.389326)",,permit,,
393483749,Tablahaz Utca,residential,True,False,88.748,"LINESTRING (16.539803 47.389787, 16.5398387 47.389804, 16.539901 47.3898336, 16.5401441 47.3899494, 16.5403347 47.3900262, 16.5405809 47.390133, 16.5407899 47.390223)",,permit,,
904992688,,residential,False,True,45.815,"LINESTRING (16.539803 47.389787, 16.5397891 47.3897641, 16.5397241 47.3896572, 16.5396767 47.3895621, 16.5395151 47.3894303)",,permit,,
1103555716,Táncsics Mihály utca,residential,False,False,35.433,"LINESTRING (16.5445478 47.3903178, 16.5443306 47.3906005)",,,,
51180148,Bem József utca,residential,False,False,59.985,"LINESTRING (16.5409141 47.389585, 16.5416798 47.3897343)",,permit,,
51178648,Táncsics Mihály utca,residential,False,False,13.274,"LINESTRING (16.5459623 47.3886201, 16.545869 47.3887214)",,,,
777827299,Táncsics Mihály utca,residential,True,False,138.553,"LINESTRING (16.5459623 47.3886201, 16.5466461 47.3889211, 16.5466648 47.3889653, 16.5466189 47.3890133, 16.5465416 47.3890081, 16.545869 47.3887214)",,,1,
51178648,Táncsics Mihály utca,residential,False,True,142.512,"LINESTRING (16.5459623 47.3886201, 16.5462257 47.3883403, 16.5463827 47.3882193, 16.5467228 47.3880258, 16.5472159 47.3877457, 16.547248 47.3876982)",,,,
51178648,Táncsics Mihály utca,residential,False,False,36.608,"LINESTRING (16.545869 47.3887214, 16.5456071 47.3889988)",,,,
51178648,Táncsics Mihály utca,residential,False,True,13.274,"LINESTRING (16.545869 47.3887214, 16.5459623 47.3886201)",,,,
"[352338175, 527439211, 833794311, 28219967]","['Kossuth Lajos utca', 'Munkácsy Mihály utca']",tertiary,False,"[False, True]",131.837,"LINESTRING (16.5432399 47.3881532, 16.5433556 47.3879723, 16.5435688 47.3876936, 16.5438936 47.3873466, 16.5439723 47.3872771, 16.5440122 47.3872336, 16.5440766 47.3871164)",,,,
"[997668373, 28219967]",Kossuth Lajos utca,tertiary,False,True,14.26,"LINESTRING (16.5432399 47.3881532, 16.5432023 47.3882112, 16.5431654 47.3882711)",,,,
493599813,Kossuth Lajos utca,residential,True,False,83.01900000000002,"LINESTRING (16.5432399 47.3881532, 16.5432894 47.3881706, 16.5433401 47.3881885, 16.5441157 47.3884616, 16.5441723 47.3884815, 16.5441757 47.3884938, 16.5441817 47.388516)",,,,
