osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,junction,bridge
"[219003965, 1097456086]",False,,residential,False,186.53,"LINESTRING (21.5386183 47.2239883, 21.5385177 47.2239574, 21.5381692 47.2238505, 21.5378739 47.2237573, 21.5377425 47.2237122, 21.5372548 47.2234961, 21.5369892 47.2233649, 21.5368391 47.2232665, 21.5367594 47.2232093, 21.5366577 47.2231363, 21.5365785 47.2230741)",,Bajcsy-Zsilinszky utca,,,
1097456091,True,,residential,False,7.094,"LINESTRING (21.5388353 47.2240132, 21.5388619 47.224002, 21.5388924 47.223997, 21.5389236 47.2239985)",,Bajcsy-Zsilinszky utca,,roundabout,
1097453550,True,,residential,False,16.504,"LINESTRING (21.5388001 47.2240701, 21.5387414 47.2240381, 21.5386183 47.2239883)",,Bajcsy-Zsilinszky utca,,,
1097456092,True,,residential,False,7.091,"LINESTRING (21.5388001 47.2240701, 21.5388028 47.2240489, 21.5388149 47.2240293, 21.5388353 47.2240132)",,Bajcsy-Zsilinszky utca,,roundabout,
1097456090,True,,residential,False,9.639,"LINESTRING (21.5389989 47.2240809, 21.5389868 47.2241009, 21.5389661 47.2241174, 21.5389388 47.2241287, 21.5389077 47.2241336)",,Bajcsy-Zsilinszky utca,,roundabout,
219004019,False,,residential,True,67.443,"LINESTRING (21.530925 47.2241564, 21.5300344 47.2242017)",,Rákóczi utca,,,
219003974,False,,residential,True,48.635999999999996,"LINESTRING (21.530925 47.2241564, 21.5309649 47.2240868, 21.5309344 47.2239287, 21.5308379 47.2237363)",,Bessenyei utca,,,
219004019,False,,residential,False,172.272,"LINESTRING (21.530925 47.2241564, 21.5312034 47.2241822, 21.5314824 47.2241681, 21.5321333 47.2239787, 21.5325672 47.2238664, 21.5329258 47.2238014, 21.5329719 47.223793, 21.5330967 47.2237704)",,Rákóczi utca,,,
219004019,False,,residential,False,67.443,"LINESTRING (21.5300344 47.2242017, 21.530925 47.2241564)",,Rákóczi utca,,,
219004019,False,,residential,True,10.512,"LINESTRING (21.5300344 47.2242017, 21.529896 47.2242118)",,Rákóczi utca,,,
591811288,False,,residential,True,268.95,"LINESTRING (21.5300344 47.2242017, 21.530047 47.2242245, 21.5301803 47.2244665, 21.5303122 47.2246552, 21.5303694 47.2247131, 21.5304301 47.2247639, 21.5307584 47.224946, 21.5307991 47.2249637, 21.5310407 47.225062, 21.5312637 47.2251421, 21.5314961 47.2252206, 21.5319642 47.2253641, 21.5320448 47.2254283, 21.5320355 47.2254989, 21.5320775 47.2255639, 21.5322503 47.2256289, 21.5324114 47.2256741, 21.5325575 47.225708)",,Árpád utca,,,
219004019,False,,residential,False,10.512,"LINESTRING (21.529896 47.2242118, 21.5300344 47.2242017)",,Rákóczi utca,,,
219004047,False,,residential,True,38.272,"LINESTRING (21.529896 47.2242118, 21.5297766 47.2238773)",,Árpád utca,,,
219004005,False,4,primary,False,57.991,"LINESTRING (21.5352052 47.2242902, 21.5352396 47.2237692)",47,Kálvin tér,50,,
219004007,False,,residential,False,148.849,"LINESTRING (21.5352052 47.2242902, 21.5350673 47.2242885, 21.5350217 47.2242879, 21.5348555 47.2242859, 21.5347239 47.2242844, 21.5344866 47.2242853, 21.5342593 47.2242975, 21.5340864 47.2243256, 21.5337625 47.2243908, 21.5337464 47.224394, 21.5334694 47.2244466, 21.5334402 47.2244512, 21.5332707 47.2244792)",,Lehel utca,,,
"[1157130762, 219533570]",False,4,primary,True,197.61,"LINESTRING (21.5352052 47.2242902, 21.5351711 47.2246683, 21.5351547 47.2253273, 21.535145 47.2256123, 21.5351082 47.2258968, 21.5350848 47.2259505, 21.5350262 47.2260558)",47,Kossuth utca,50,,
219004007,False,,residential,True,148.849,"LINESTRING (21.5332707 47.2244792, 21.5334402 47.2244512, 21.5334694 47.2244466, 21.5337464 47.224394, 21.5337625 47.2243908, 21.5340864 47.2243256, 21.5342593 47.2242975, 21.5344866 47.2242853, 21.5347239 47.2242844, 21.5348555 47.2242859, 21.5350217 47.2242879, 21.5350673 47.2242885, 21.5352052 47.2242902)",,Lehel utca,,,
219004037,False,,residential,True,148.036,"LINESTRING (21.5332707 47.2244792, 21.5332722 47.2245272, 21.5332611 47.2245763, 21.5332502 47.224649, 21.5332273 47.224697, 21.5332222 47.2247076, 21.5331958 47.2247602, 21.5331421 47.2248511, 21.5330944 47.2249323, 21.5330713 47.2249589, 21.5330416 47.2250027, 21.5330112 47.2250585, 21.5329786 47.2251005, 21.5328705 47.2252589, 21.5327513 47.2254204, 21.5326495 47.2255902, 21.5325575 47.225708)",,Bessenyei lakótelep,,,
336828718,False,,residential,False,80.02,"LINESTRING (21.5332707 47.2244792, 21.5332697 47.2244306, 21.5332568 47.2243453, 21.5332406 47.2242661, 21.5332127 47.2241652, 21.5331727 47.2240122, 21.5331507 47.2239441, 21.5331288 47.2238793, 21.5331197 47.2238483, 21.5331073 47.2238063, 21.5330967 47.2237704)",,,,,
219003986,False,,residential,True,95.297,"LINESTRING (21.541342 47.2247812, 21.5414188 47.2246819, 21.5414949 47.2245854, 21.5416773 47.2244087, 21.5420247 47.2240617)",,Diófa utca,,,
219004028,False,,residential,True,141.07399999999998,"LINESTRING (21.541342 47.2247812, 21.5398207 47.2241042, 21.5397782 47.2240872)",,Tardy út,30,,
219003998,False,,residential,False,177.749,"LINESTRING (21.5377478 47.2247516, 21.53646 47.2255329, 21.5363522 47.2255988, 21.5361191 47.2257413, 21.5359939 47.2258177)",,József Attila utca,,,
"[219003998, 1097456087]",False,,residential,True,96.548,"LINESTRING (21.5377478 47.2247516, 21.5378229 47.2247094, 21.5384871 47.2243621, 21.5386331 47.2242863, 21.5386968 47.2242454, 21.5387442 47.2242092)",,József Attila utca,,,
219004000,False,,residential,True,117.45500000000001,"LINESTRING (21.5306233 47.2250806, 21.5304469 47.2252208, 21.5302466 47.2253704, 21.5298872 47.2256491, 21.5297101 47.2257748, 21.5295894 47.2258695)",,Keskeny utca,,,
219003987,False,,residential,True,109.844,"LINESTRING (21.5325575 47.225708, 21.5317742 47.2265404)",,Dobó utca,,,
219004037,False,,residential,False,148.036,"LINESTRING (21.5325575 47.225708, 21.5326495 47.2255902, 21.5327513 47.2254204, 21.5328705 47.2252589, 21.5329786 47.2251005, 21.5330112 47.2250585, 21.5330416 47.2250027, 21.5330713 47.2249589, 21.5330944 47.2249323, 21.5331421 47.2248511, 21.5331958 47.2247602, 21.5332222 47.2247076, 21.5332273 47.224697, 21.5332502 47.224649, 21.5332611 47.2245763, 21.5332722 47.2245272, 21.5332707 47.2244792)",,Bessenyei lakótelep,,,
591811288,False,,residential,False,268.95000000000005,"LINESTRING (21.5325575 47.225708, 21.5324114 47.2256741, 21.5322503 47.2256289, 21.5320775 47.2255639, 21.5320355 47.2254989, 21.5320448 47.2254283, 21.5319642 47.2253641, 21.5314961 47.2252206, 21.5312637 47.2251421, 21.5310407 47.225062, 21.5307991 47.2249637, 21.5307584 47.224946, 21.5304301 47.2247639, 21.5303694 47.2247131, 21.5303122 47.2246552, 21.5301803 47.2244665, 21.530047 47.2242245, 21.5300344 47.2242017)",,Árpád utca,,,
"[1157130760, 219004048]",False,3,residential,True,183.657,"LINESTRING (21.5325575 47.225708, 21.5338703 47.2261204, 21.5346524 47.2263567, 21.5347665 47.2263985)",,Bessenyei lakótelep,,,
219003996,False,,residential,True,8.712,"LINESTRING (21.5295012 47.225819, 21.5295894 47.2258695)",,Jókai utca,,,
219003996,False,,residential,False,8.712,"LINESTRING (21.5295894 47.2258695, 21.5295012 47.225819)",,Jókai utca,,,
219003996,False,,residential,True,29.791,"LINESTRING (21.5295894 47.2258695, 21.5296458 47.2259187, 21.5297059 47.2259917, 21.5297496 47.2260352, 21.5297862 47.2260649, 21.5298258 47.2260794)",,Jókai utca,,,
219004000,False,,residential,False,117.45500000000001,"LINESTRING (21.5295894 47.2258695, 21.5297101 47.2257748, 21.5298872 47.2256491, 21.5302466 47.2253704, 21.5304469 47.2252208, 21.5306233 47.2250806)",,Keskeny utca,,,
219003998,False,,residential,True,12.847,"LINESTRING (21.5358668 47.2258945, 21.5359939 47.2258177)",,József Attila utca,,,
219003998,False,,residential,False,40.182,"LINESTRING (21.5358668 47.2258945, 21.5356668 47.226022, 21.5354737 47.226138)",,József Attila utca,,,
"[286642299, 219004038]",False,,residential,False,153.66,"LINESTRING (21.5358668 47.2258945, 21.536921 47.2266971, 21.5372523 47.2269051)",,Sinka István utca,,,yes
219003998,False,,residential,True,35.576,"LINESTRING (21.5350262 47.2260558, 21.5351692 47.2260649, 21.53538 47.226097, 21.5354737 47.226138)",,József Attila utca,,,
"[219533570, 1157130762]",False,4,primary,False,197.61,"LINESTRING (21.5350262 47.2260558, 21.5350848 47.2259505, 21.5351082 47.2258968, 21.535145 47.2256123, 21.5351547 47.2253273, 21.5351711 47.2246683, 21.5352052 47.2242902)",47,Kossuth utca,50,,
1157130761,False,3,primary,True,43.068999999999996,"LINESTRING (21.5350262 47.2260558, 21.5349385 47.2262006, 21.5348295 47.2263449, 21.5347665 47.2263985)",47,Kossuth utca,50,,
219004018,False,,residential,True,73.431,"LINESTRING (21.5400907 47.2260609, 21.5406628 47.2255269)",,Radnóti Miklós utca,,,
219004018,False,,residential,False,104.369,"LINESTRING (21.5400907 47.2260609, 21.5396347 47.2264847, 21.5392878 47.2268248)",,Radnóti Miklós utca,,,
219004034,False,,residential,False,288.529,"LINESTRING (21.5400907 47.2260609, 21.5397173 47.225871, 21.5395704 47.2257857, 21.5394395 47.2257016, 21.5393988 47.2256823, 21.5393444 47.2256497, 21.5392304 47.2256225, 21.5391626 47.2256476, 21.5390609 47.2257125, 21.5386727 47.2259636, 21.5382722 47.2262209, 21.5374834 47.226744, 21.5372523 47.2269051)",,Váci Mihály utca,,,
219003997,False,,residential,False,81.416,"LINESTRING (21.5354737 47.226138, 21.5349951 47.2264437, 21.5349559 47.2264921, 21.5347266 47.2266624)",,József Attila utca,,,
219003998,False,,residential,False,35.57599999999999,"LINESTRING (21.5354737 47.226138, 21.53538 47.226097, 21.5351692 47.2260649, 21.5350262 47.2260558)",,József Attila utca,,,
219003998,False,,residential,True,40.182,"LINESTRING (21.5354737 47.226138, 21.5356668 47.226022, 21.5358668 47.2258945)",,József Attila utca,,,
219003992,False,,residential,False,184.76299999999998,"LINESTRING (21.5298258 47.2260794, 21.5298175 47.2263938, 21.5298723 47.2265749, 21.529894 47.226712, 21.5297883 47.2268205, 21.5296714 47.2269023, 21.529354 47.227107, 21.529317 47.2272546, 21.5293389 47.2273513, 21.529423 47.2274505, 21.5294394 47.227571)",,Hadik utca,,,
219003996,False,,residential,False,29.791,"LINESTRING (21.5298258 47.2260794, 21.5297862 47.2260649, 21.5297496 47.2260352, 21.5297059 47.2259917, 21.5296458 47.2259187, 21.5295894 47.2258695)",,Jókai utca,,,
219003996,False,,residential,True,132.589,"LINESTRING (21.5298258 47.2260794, 21.5298736 47.2260987, 21.5299234 47.2261146, 21.5300535 47.2261311, 21.5301866 47.2261381, 21.5304427 47.226134, 21.5306023 47.2261346, 21.5307548 47.2261539, 21.5309682 47.2262126, 21.5311969 47.2262754, 21.5313504 47.2263361, 21.5314235 47.2263707, 21.5314784 47.2263941)",,Jókai utca,,,
"[219004048, 1157130760]",False,3,residential,False,183.657,"LINESTRING (21.5347665 47.2263985, 21.5346524 47.2263567, 21.5338703 47.2261204, 21.5325575 47.225708)",,Bessenyei lakótelep,,,
"[23560088, 1157130759]",False,3,primary,True,216.99900000000002,"LINESTRING (21.5347665 47.2263985, 21.5345588 47.2265786, 21.5342441 47.2268425, 21.5339473 47.2271131, 21.5335518 47.2275686, 21.5331896 47.2280233)",47,Kossuth utca,50,,
1157130761,False,3,primary,False,43.069,"LINESTRING (21.5347665 47.2263985, 21.5348295 47.2263449, 21.5349385 47.2262006, 21.5350262 47.2260558)",47,Kossuth utca,50,,
219003979,False,,residential,True,148.815,"LINESTRING (21.5314784 47.2263941, 21.5311245 47.2264654, 21.530909 47.2265944, 21.5306241 47.2268028, 21.5304969 47.2269725, 21.5303796 47.2271676, 21.530251 47.2273553)",,Báthori utca,,,
